https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1664841600,2022-10-04,SOL/USD,32.9706,34.3157,32.9543,34.1439,432.747174,14775.6762343386
1664755200,2022-10-03,SOL/USD,32.0339,33.1673,31.8185,32.9544,364.972969,12027.4652096136
1664668800,2022-10-02,SOL/USD,32.4756,32.9658,31.9713,32.0734,262.196772,8409.5419470648
1664582400,2022-10-01,SOL/USD,33.203,33.203,32.4655,32.4655,452.54281,14692.028598054998
1664496000,2022-09-30,SOL/USD,33.9598,35.1425,32.6999,33.2165,957.158852,31793.467007458003
1664409600,2022-09-29,SOL/USD,33.3247,34.603,32.75,33.9985,747.291462,25406.788770807
1664323200,2022-09-28,SOL/USD,32.8028,33.8154,31.7106,33.3113,789.047921,26284.2120108073
1664236800,2022-09-27,SOL/USD,33.8812,35.2615,32.2175,32.8213,1223.608444,40160.4198230572
1664150400,2022-09-26,SOL/USD,32.3479,33.8324,31.9432,33.8324,581.378445,19669.428102618003
1664064000,2022-09-25,SOL/USD,33.4805,34.0763,32.0,32.2981,381.242886,12313.4208563166
1663977600,2022-09-24,SOL/USD,33.6842,34.7157,33.2341,33.4452,516.989452,17290.8156200304
1663891200,2022-09-23,SOL/USD,32.4667,33.9478,31.2972,33.6516,729.778623,24558.218309746804
1663804800,2022-09-22,SOL/USD,30.762,32.7753,30.6518,32.4599,478.540098,15533.363727070198
1663718400,2022-09-21,SOL/USD,31.4075,33.3514,30.1,30.7523,903.355315,27780.2536534745
1663632000,2022-09-20,SOL/USD,32.6981,32.8246,31.4434,31.4434,485.984481,15281.0044298754
1663545600,2022-09-19,SOL/USD,31.0686,32.9782,30.5381,32.6849,491.710771,16071.517379057901
1663459200,2022-09-18,SOL/USD,33.755,33.9836,30.9075,31.0409,462.859784,14367.5842691656
1663372800,2022-09-17,SOL/USD,32.2051,33.8102,32.2051,33.7936,346.315582,11703.250251875199
1663286400,2022-09-16,SOL/USD,33.0587,33.129,31.5668,32.1712,732.797695,23574.981205384
1663200000,2022-09-15,SOL/USD,34.0326,34.734,32.5,33.0747,793.133961,26232.6678198867
1663113600,2022-09-14,SOL/USD,33.0039,34.2555,32.8074,34.0605,1298.622951,44231.7470225355
1663027200,2022-09-13,SOL/USD,37.3973,38.8258,33.0386,33.0386,3518.331027,116240.73146864222
1662940800,2022-09-12,SOL/USD,34.9068,38.2374,34.5442,37.447,1347.007956,50441.406928332
1662854400,2022-09-11,SOL/USD,35.0966,35.91,34.1062,34.9209,825.113052,28813.690377586805
1662768000,2022-09-10,SOL/USD,34.7263,35.378,34.3657,35.1154,1123.775885,39461.839712129
1662681600,2022-09-09,SOL/USD,33.6813,35.8197,33.6813,34.7403,912.453118,31698.895055255398
1662595200,2022-09-08,SOL/USD,32.719,33.9375,32.2553,33.6812,2691.363164,90648.34099931679
1662508800,2022-09-07,SOL/USD,30.982,32.8585,30.548,32.6964,2641.481688,86366.94186352319
1662422400,2022-09-06,SOL/USD,32.3039,33.8036,30.7594,31.0,4031.960492,124990.775252
1662336000,2022-09-05,SOL/USD,32.1382,32.4206,31.2203,32.2909,318.43082,10282.417765537999
1662249600,2022-09-04,SOL/USD,31.0674,32.1096,31.0674,32.1096,251.022521,8060.232740301601
1662163200,2022-09-03,SOL/USD,31.2813,31.2813,30.8465,31.084,377.882875,11746.1112865
1662076800,2022-09-02,SOL/USD,31.6021,32.3137,30.9617,31.2457,914.486264,28573.7634590648
1661990400,2022-09-01,SOL/USD,31.4877,31.7904,30.68,31.6182,802.708792,25380.207127214402
1661904000,2022-08-31,SOL/USD,31.4817,32.866,31.3619,31.4518,922.598059,29017.3696320562
1661817600,2022-08-30,SOL/USD,32.5196,33.2061,30.8641,31.4649,1101.250683,34650.7426155267
1661731200,2022-08-29,SOL/USD,30.45,32.5699,30.1723,32.5566,537.985886,17514.991296147604
1661644800,2022-08-28,SOL/USD,31.5838,32.1512,30.4776,30.4776,548.025627,16702.5058494552
1661558400,2022-08-27,SOL/USD,31.7478,32.1649,31.0,31.6087,566.77772,17915.106918164
1661472000,2022-08-26,SOL/USD,35.2485,35.7094,31.5359,31.7826,1602.119559,50919.525095873396
1661385600,2022-08-25,SOL/USD,35.0449,36.4088,35.0094,35.256,659.860738,23264.050178928
1661299200,2022-08-24,SOL/USD,35.7027,36.2969,34.484,34.991,503.958477,17634.011068707
1661212800,2022-08-23,SOL/USD,35.4302,36.1782,34.4119,35.7173,379.16879,13542.885423067
1661126400,2022-08-22,SOL/USD,36.5627,36.5627,34.0556,35.4445,785.063373,27826.178724298497
1661040000,2022-08-21,SOL/USD,35.2742,36.9733,34.7253,36.6045,557.281635,20399.015608357502
1660953600,2022-08-20,SOL/USD,35.9185,37.1767,34.4306,35.234,755.383876,26615.195486984
1660867200,2022-08-19,SOL/USD,39.6185,39.6185,35.2409,35.8776,3344.622164,119997.0161511264
1660780800,2022-08-18,SOL/USD,40.5197,41.6457,39.62,39.6637,535.965172,21258.3617926564
1660694400,2022-08-17,SOL/USD,43.1382,44.6569,40.3652,40.4736,1216.18631,49223.438236416
1660608000,2022-08-16,SOL/USD,43.7788,44.1488,42.7454,43.089,686.848123,29595.598771947
1660521600,2022-08-15,SOL/USD,44.925,47.2792,42.9732,43.8287,740.137326,32439.2568200562
1660435200,2022-08-14,SOL/USD,46.4963,47.9931,44.5635,44.989,668.757081,30086.712317108995
1660348800,2022-08-13,SOL/USD,45.4474,48.3114,45.4257,46.4776,1613.973317,75013.60623819921
1660262400,2022-08-12,SOL/USD,42.8155,45.3956,42.3819,45.3956,581.963894,26418.6001464664
1660176000,2022-08-11,SOL/USD,42.4724,45.1925,42.4647,42.8289,1131.40875,48456.992212875
1660089600,2022-08-10,SOL/USD,40.4318,42.7151,39.2085,42.4202,1159.428157,49183.1743055714
1660003200,2022-08-09,SOL/USD,42.1188,42.8,39.8557,40.478,1866.892044,75568.056157032
1659916800,2022-08-08,SOL/USD,40.6708,43.5204,40.6708,42.1357,1487.836323,62691.0249550311
1659830400,2022-08-07,SOL/USD,40.1145,41.4016,39.1583,40.6707,914.359948,37187.6591371236
1659744000,2022-08-06,SOL/USD,40.6205,40.8013,39.9233,40.1143,1043.641556,41864.9504698508
1659657600,2022-08-05,SOL/USD,38.9072,41.2107,38.8919,40.5743,830.991668,33716.9052349324
1659571200,2022-08-04,SOL/USD,38.5208,39.9592,38.0001,38.8914,841.486818,32726.600433565196
1659484800,2022-08-03,SOL/USD,39.865,41.008,37.5,38.4769,3025.124823,116397.42530208871
1659398400,2022-08-02,SOL/USD,41.7489,42.2792,39.8036,39.8036,782.075985,31129.439676546
1659312000,2022-08-01,SOL/USD,42.4192,43.1,40.8593,41.7657,661.13212,27612.645784284003
1659225600,2022-07-31,SOL/USD,43.8803,44.9805,42.4089,42.4714,1480.930034,62897.1718460276
1659139200,2022-07-30,SOL/USD,41.9947,46.486,41.6193,43.9053,2390.050619,104935.88944238069
1659052800,2022-07-29,SOL/USD,42.952,44.1498,41.2302,41.9625,1016.654329,42661.357280662494
1658966400,2022-07-28,SOL/USD,40.3591,44.0,39.1252,42.9201,1712.116576,73484.2146535776
1658880000,2022-07-27,SOL/USD,36.2761,40.5918,35.754,40.4051,2221.163256,89746.32347500559
1658793600,2022-07-26,SOL/USD,36.7685,36.7685,34.8271,36.2347,1314.005912,47612.610019546395
1658707200,2022-07-25,SOL/USD,41.082,41.082,36.8123,36.8123,972.814743,35811.5481637389
1658620800,2022-07-24,SOL/USD,40.1709,41.9754,39.7337,41.1289,840.344794,34562.4569979466
1658534400,2022-07-23,SOL/USD,40.6092,41.8277,38.7742,40.126,712.274858,28580.740952107997
1658448000,2022-07-22,SOL/USD,43.2818,44.3872,40.2211,40.6657,989.089721,40222.0258672697
1658361600,2022-07-21,SOL/USD,42.0978,44.0084,39.6214,43.3351,1302.384674,56438.970086257395
1658275200,2022-07-20,SOL/USD,44.93,46.2777,41.3032,42.0314,1850.959588,77798.42282706319
1658188800,2022-07-19,SOL/USD,43.765,47.1335,42.6955,44.8788,1671.137856,74998.6616118528
1658102400,2022-07-18,SOL/USD,38.7738,43.7787,38.7738,43.7787,1158.481952,50716.83383202241
1658016000,2022-07-17,SOL/USD,39.6505,41.2062,38.4535,38.7582,2201.796124,85337.6545332168
1657929600,2022-07-16,SOL/USD,37.5126,40.2232,36.3876,39.5819,987.065906,39069.9439847014
1657843200,2022-07-15,SOL/USD,37.1247,38.9652,36.7531,37.539,1131.973914,42493.168757645995
1657756800,2022-07-14,SOL/USD,35.0238,37.1512,33.7554,37.1397,1807.863102,67143.4932493494
1657670400,2022-07-13,SOL/USD,32.6934,35.0172,32.0413,35.0172,807.598352,28279.833011654402
1657584000,2022-07-12,SOL/USD,33.4637,34.4914,32.6067,32.7066,1423.222911,46548.782460912604
1657497600,2022-07-11,SOL/USD,36.667,36.667,33.2959,33.5049,948.199401,31769.3261105649
1657411200,2022-07-10,SOL/USD,38.0443,38.0443,36.2457,36.7088,862.84609,31674.044548591995
1657324800,2022-07-09,SOL/USD,38.1735,38.8758,37.6648,38.0877,671.773508,25586.3078406516
1657238400,2022-07-08,SOL/USD,38.5313,39.5172,36.5901,38.1548,2243.156668,85587.1940362064
1657152000,2022-07-07,SOL/USD,37.0889,39.1195,36.5735,38.5468,5443.896839,209844.8026735652
1657065600,2022-07-06,SOL/USD,35.4012,37.4882,34.8129,37.1312,1260.301489,46796.5066483568
1656979200,2022-07-05,SOL/USD,36.7677,36.8696,33.2495,35.387,1374.733891,48647.708200817004
1656892800,2022-07-04,SOL/USD,33.796,36.7825,32.567,36.7678,1236.938282,45479.499364919604
1656806400,2022-07-03,SOL/USD,33.4391,33.7479,32.2158,33.1712,802.12804,26607.549640448
1656720000,2022-07-02,SOL/USD,32.944,34.0,31.6571,33.4887,770.124715,25790.475543220502
1656633600,2022-07-01,SOL/USD,33.5986,35.29,32.0201,33.5569,2837.674748,95223.56775116119
1656547200,2022-06-30,SOL/USD,33.715,33.7264,31.0949,33.4535,1925.526475,64415.59993141249
1656460800,2022-06-29,SOL/USD,35.3205,35.8974,33.3,33.8065,1269.59485,42920.558296525
1656374400,2022-06-28,SOL/USD,38.6966,39.7652,35.071,35.2928,3522.112512,124305.2124635136
1656288000,2022-06-27,SOL/USD,39.6353,41.0,38.2356,38.5825,1446.214098,55798.555436085
1656201600,2022-06-26,SOL/USD,42.15,42.3796,39.4022,39.4022,1309.422787,51594.1385379314
1656115200,2022-06-25,SOL/USD,41.8,42.5183,39.7963,42.2892,830.952316,35140.3086817872
1656028800,2022-06-24,SOL/USD,38.0255,42.9246,37.7096,41.8591,3974.675596,166376.3432405236
1655942400,2022-06-23,SOL/USD,34.1886,38.4453,34.1886,38.4453,1855.797987,71346.71034961111
1655856000,2022-06-22,SOL/USD,36.3541,36.7953,33.7514,34.5224,4056.408767,140036.9660178808
1655769600,2022-06-21,SOL/USD,35.0717,39.0,34.5505,36.2909,3167.155155,114938.9110145895
1655683200,2022-06-20,SOL/USD,33.495,36.71,31.8804,35.5533,4035.855303,143487.9743441499
1655596800,2022-06-19,SOL/USD,32.0,35.2,28.7914,34.2396,7157.800622,245080.23017703122
1655510400,2022-06-18,SOL/USD,30.6733,31.9584,27.213,31.7473,7445.151619,236363.4619938787
1655424000,2022-06-17,SOL/USD,30.067,32.0315,29.3118,31.0056,2567.581501,79609.4049874056
1655337600,2022-06-16,SOL/USD,34.9,35.8274,29.592,30.0524,3822.397231,114872.21054490439
1655251200,2022-06-15,SOL/USD,29.6404,34.8529,26.8496,34.7829,5404.656781,187989.63634784488
1655164800,2022-06-14,SOL/USD,28.5001,32.1022,26.0262,29.6226,4947.786996,146566.3150677096
1655078400,2022-06-13,SOL/USD,30.7913,30.9998,26.0665,28.5184,6057.685097,172755.4866702848
1654992000,2022-06-12,SOL/USD,34.0169,34.4039,30.6057,30.8236,3063.537652,94429.2591701872
1654905600,2022-06-11,SOL/USD,37.1944,37.8891,33.3545,33.892,2243.081005,76022.50142146001
1654819200,2022-06-10,SOL/USD,39.5,40.82,36.9055,37.1212,1994.456397,74036.6148043164
1654732800,2022-06-09,SOL/USD,38.9727,42.0,38.621,39.9214,1615.643303,64498.7425563842
1654646400,2022-06-08,SOL/USD,39.5781,40.88,38.5,38.8421,1192.169665,46306.3733448965
1654560000,2022-06-07,SOL/USD,42.126,42.2266,37.3266,39.8131,3279.326667,130560.16052593768
1654473600,2022-06-06,SOL/USD,38.7469,44.8444,38.7469,42.6759,2340.671039,99890.24319326009
1654387200,2022-06-05,SOL/USD,39.1069,40.1782,38.0,38.4845,2072.430715,79756.45985141749
1654300800,2022-06-04,SOL/USD,38.4145,39.4787,35.8453,38.9913,3192.191319,124467.68937652471
1654214400,2022-06-03,SOL/USD,40.7358,41.4885,37.8024,38.2949,1564.204118,59901.0402783982
1654128000,2022-06-02,SOL/USD,40.1359,41.6399,38.5561,41.3909,3647.022465,150953.5421465685
1654041600,2022-06-01,SOL/USD,45.994,45.994,39.8285,40.5375,2402.233141,97380.5259532875
1653955200,2022-05-31,SOL/USD,47.9,47.9763,44.6652,45.8222,1865.014066,85459.0475350652
1653868800,2022-05-30,SOL/USD,44.9259,48.1606,44.5835,47.4172,1963.771179,93116.53074887881
1653782400,2022-05-29,SOL/USD,44.0905,45.7,42.0131,45.0485,2939.968028,132441.14970935797
1653696000,2022-05-28,SOL/USD,41.3731,45.0,40.5868,44.6134,2478.728869,110584.5225242446
1653609600,2022-05-27,SOL/USD,44.2385,49.806,40.1375,41.1559,3353.744221,138026.36178505392
1653523200,2022-05-26,SOL/USD,48.4688,48.7017,42.0003,44.5248,3115.823808,138731.4318864384
1653436800,2022-05-25,SOL/USD,49.87,50.5,47.8,48.1854,1710.043914,82399.15001365561
1653350400,2022-05-24,SOL/USD,49.3,52.0,47.6905,49.9549,2617.126199,130738.27755842509
1653264000,2022-05-23,SOL/USD,52.776,54.8359,49.1,49.3895,2929.774558,144700.100532341
1653177600,2022-05-22,SOL/USD,50.4692,53.21,50.0248,52.9278,2219.506929,117473.61883672621
1653091200,2022-05-21,SOL/USD,49.0783,51.35,49.0783,50.7444,1912.179992,97032.4263860448
1653004800,2022-05-20,SOL/USD,52.3909,53.6795,47.9846,50.1474,3652.730676,183174.9463016424
1652918400,2022-05-19,SOL/USD,50.0444,53.8089,48.3301,52.3871,4654.900683,243856.74757038927
1652832000,2022-05-18,SOL/USD,56.9554,57.776,49.6435,49.8183,5703.088213,284118.1595216979
1652745600,2022-05-17,SOL/USD,53.89,70.0,53.4,57.2643,6450.967398,369410.1323692914
1652659200,2022-05-16,SOL/USD,58.7424,58.7424,52.3528,53.8981,4371.693224,235625.9585564744
1652572800,2022-05-15,SOL/USD,52.8877,60.0,50.4511,59.0388,3732.654127,220371.4204731276
1652486400,2022-05-14,SOL/USD,49.0734,57.9999,46.3689,52.8172,5663.635395,299137.36338479404
1652400000,2022-05-13,SOL/USD,44.8464,90.0,44.0975,48.53,10546.741624,511833.37101272005
1652313600,2022-05-12,SOL/USD,51.56,54.0674,36.2102,44.9128,13728.261293,616574.6538002504
1652227200,2022-05-11,SOL/USD,67.0513,68.4466,43.4582,50.9557,19697.730455,1003711.6437458436
1652140800,2022-05-10,SOL/USD,62.3544,74.3643,60.5162,66.9749,7621.557803,510453.07170014473
1652054400,2022-05-09,SOL/USD,75.765,77.3827,62.1439,62.2833,7849.373606,488884.8911145798
1651968000,2022-05-08,SOL/USD,79.2373,79.6699,74.5299,75.7954,3514.125289,266354.5319298706
1651881600,2022-05-07,SOL/USD,81.8651,82.4539,77.5555,79.2056,2761.366547,218715.69417506322
1651795200,2022-05-06,SOL/USD,84.5225,84.7963,80.15,81.8322,3687.729816,301775.0438488752
1651708800,2022-05-05,SOL/USD,93.0,95.0609,81.5111,84.6605,3513.119866,297422.484415493
1651622400,2022-05-04,SOL/USD,86.2232,93.1472,85.7457,93.0027,3986.65016,370769.22883543203
1651536000,2022-05-03,SOL/USD,87.7828,89.007,85.0,86.2283,2744.347517,236640.42100013111
1651449600,2022-05-02,SOL/USD,90.1076,91.2114,85.4925,87.8364,4495.62288,394879.329536832
1651363200,2022-05-01,SOL/USD,85.1262,93.5231,84.6658,90.005,3474.401265,312713.48585632496
1651276800,2022-04-30,SOL/USD,94.277,95.4363,82.583,85.0108,5266.908173,447744.0773132684
1651190400,2022-04-29,SOL/USD,98.4784,98.8895,92.7194,94.3725,8008.92813,755822.569948425
1651104000,2022-04-28,SOL/USD,98.7452,100.9095,96.7459,98.576,5745.838215,566401.74788184
1651017600,2022-04-27,SOL/USD,95.916,100.8244,95.3673,98.808,3795.919277,375067.19192181603
1650931200,2022-04-26,SOL/USD,101.4401,102.0954,95.1658,95.9545,4714.888002,452414.72078790894
1650844800,2022-04-25,SOL/USD,99.5983,101.737,94.8595,101.4825,2786.630983,282794.27873229753
1650758400,2022-04-24,SOL/USD,100.731,102.3543,99.1378,99.5628,783.001504,77957.82214245119
1650672000,2022-04-23,SOL/USD,100.6185,103.1333,98.7669,100.8458,1223.328942,123367.58581914361
1650585600,2022-04-22,SOL/USD,102.0043,103.7715,99.7,100.526,2586.289453,259989.33355227797
1650499200,2022-04-21,SOL/USD,105.7996,110.0604,100.4181,101.8884,1944.669806,198139.29506165042
1650412800,2022-04-20,SOL/USD,108.5426,110.9719,104.7891,105.7966,2108.87565,223111.87359278998
1650326400,2022-04-19,SOL/USD,102.3977,108.6862,101.341,108.6862,2094.907967,227687.5862829554
1650240000,2022-04-18,SOL/USD,100.2891,102.6091,95.1039,102.281,1753.806328,179381.065034168
1650153600,2022-04-17,SOL/USD,102.3245,105.4755,99.7188,100.3124,1327.39344,133154.021710656
1650067200,2022-04-16,SOL/USD,101.3696,103.5296,100.9736,102.3311,980.525486,100338.2515604146
1649980800,2022-04-15,SOL/USD,100.827,102.9536,99.7577,101.2366,2013.705854,203860.73405905638
1649894400,2022-04-14,SOL/USD,104.9559,107.5747,99.2059,100.7866,2321.222239,233948.09731319745
1649808000,2022-04-13,SOL/USD,103.6399,105.8548,100.3782,104.956,2622.686724,275266.707804144
1649721600,2022-04-12,SOL/USD,100.0219,109.8409,99.0198,103.4974,3969.490868,410831.9841617432
1649635200,2022-04-11,SOL/USD,111.2514,112.0484,98.6634,99.9079,3168.85066,316593.214854214
1649548800,2022-04-10,SOL/USD,113.3001,116.4427,110.2407,111.2907,1320.816249,146994.5649225843
1649462400,2022-04-09,SOL/USD,110.2199,114.0116,108.8558,113.3761,1354.589802,153578.10885053218
1649376000,2022-04-08,SOL/USD,118.6748,122.4986,108.6392,110.0943,2429.852965,267512.9612845995
1649289600,2022-04-07,SOL/USD,113.1253,119.8943,111.088,118.7305,1981.123089,235219.7349185145
1649203200,2022-04-06,SOL/USD,126.7536,127.2508,112.5813,113.0722,4551.641109,514664.0738050698
1649116800,2022-04-05,SOL/USD,132.271,136.6459,126.3852,126.7461,1442.867207,182877.7913051427
1649030400,2022-04-04,SOL/USD,136.8681,137.9696,126.0,132.2404,2594.618599,343113.4013791996
1648944000,2022-04-03,SOL/USD,132.3625,140.6998,130.8836,136.8068,2572.598417,351948.9571148356
1648857600,2022-04-02,SOL/USD,134.5093,143.3978,131.661,132.3619,2460.697845,325702.6420901055
1648771200,2022-04-01,SOL/USD,122.7763,138.0411,117.7477,134.5369,3752.349325,504829.4459025925
1648684800,2022-03-31,SOL/USD,120.5828,129.471,120.1222,122.8069,3793.649036,465886.27779914835
1648598400,2022-03-30,SOL/USD,111.756,125.1513,107.3251,120.6134,3080.726976,371576.9550470784
1648512000,2022-03-29,SOL/USD,105.7652,115.4718,105.7652,111.8284,1967.097596,219977.3768045264
1648425600,2022-03-28,SOL/USD,107.0789,113.6316,105.3573,105.7881,2151.651184,227619.09061811038
1648339200,2022-03-27,SOL/USD,101.7444,107.2988,98.9224,107.1088,1427.210607,152866.8154630416
1648252800,2022-03-26,SOL/USD,98.7124,103.2214,97.7766,101.856,794.060806,80879.85745593598
1648166400,2022-03-25,SOL/USD,102.3097,104.7744,97.1062,98.6351,2169.174431,213956.73691912807
1648080000,2022-03-24,SOL/USD,95.0602,103.5665,93.6282,102.2879,2116.06096,216447.43187038397
1647993600,2022-03-23,SOL/USD,90.5787,96.3034,89.5068,94.9674,1404.920334,133421.6313271116
1647907200,2022-03-22,SOL/USD,88.7468,93.8285,88.2483,90.5644,1489.573658,134902.34459257522
1647820800,2022-03-21,SOL/USD,88.7278,91.1474,86.9762,88.7824,725.98657,64454.830052368
1647734400,2022-03-20,SOL/USD,92.3852,92.3852,88.0613,88.6908,929.130998,82405.37151741839
1647648000,2022-03-19,SOL/USD,89.8952,94.4728,89.2664,92.4077,1014.223571,93722.06748189671
1647561600,2022-03-18,SOL/USD,87.8546,91.9532,84.4728,89.8972,1123.314903,100982.86449797159
1647475200,2022-03-17,SOL/USD,87.87,90.8318,86.6787,87.8663,1400.366793,123045.04874377589
1647388800,2022-03-16,SOL/USD,82.9912,87.87,81.7611,87.87,1322.725805,116227.91648535001
1647302400,2022-03-15,SOL/USD,81.1709,85.7633,79.1685,83.0408,873.290048,72518.7042179584
1647216000,2022-03-14,SOL/USD,78.7604,82.0701,78.4428,81.0659,663.190338,53762.1216212742
1647129600,2022-03-13,SOL/USD,81.89,83.0586,78.2563,78.8818,898.356255,70863.958435659
1647043200,2022-03-12,SOL/USD,80.8051,82.5668,80.8051,81.89,426.361055,34914.706793950005
1646956800,2022-03-11,SOL/USD,83.009,84.0809,80.449,80.6767,832.891899,67194.96986805329
1646870400,2022-03-10,SOL/USD,88.1358,88.5148,81.2497,83.0974,1062.095883,88257.4064280042
1646784000,2022-03-09,SOL/USD,82.2681,89.7488,82.188,88.1584,1542.239972,135961.4083475648
1646697600,2022-03-08,SOL/USD,82.0596,84.8424,81.7425,82.1822,908.130903,74632.19549652659
1646611200,2022-03-07,SOL/USD,84.6979,86.474,80.1722,82.1532,1243.691952,102173.2736710464
1646524800,2022-03-06,SOL/USD,89.7644,90.1381,84.5599,84.6404,845.894042,71596.8100724968
1646438400,2022-03-05,SOL/USD,88.4317,91.2024,86.4777,89.7285,704.720728,63233.533842348
1646352000,2022-03-04,SOL/USD,95.6922,95.8317,87.3759,88.3963,1329.754399,117545.36878032368
1646265600,2022-03-03,SOL/USD,100.632,101.6218,94.2367,95.6539,1631.212386,156031.82644920537
1646179200,2022-03-02,SOL/USD,98.5976,106.4803,96.9833,100.6543,5803.169867,584114.0007439781
1646092800,2022-03-01,SOL/USD,99.7112,101.7677,94.4372,98.4264,4665.129416,459171.89395098237
1646006400,2022-02-28,SOL/USD,85.6325,102.229,84.5074,99.6902,6248.50654,622914.8666739081
1645920000,2022-02-27,SOL/USD,90.0563,92.1019,84.4026,85.5874,2141.624806,183296.09892104438
1645833600,2022-02-26,SOL/USD,92.7888,94.9125,89.4764,90.0924,1154.866884,104044.7292600816
1645747200,2022-02-25,SOL/USD,89.5286,94.8883,87.2302,92.7662,2209.15745,204935.14183819
1645660800,2022-02-24,SOL/USD,84.5722,93.2171,75.6039,89.4568,8542.113892,764150.1740138655
1645574400,2022-02-23,SOL/USD,86.2704,93.2551,84.6233,84.6233,2190.430521,185361.45910773933
1645488000,2022-02-22,SOL/USD,83.0814,87.4352,81.2501,86.3611,2523.893234,217966.1959707974
1645401600,2022-02-21,SOL/USD,90.7235,96.0787,83.0,83.0813,4047.199773,336246.61850054486
1645315200,2022-02-20,SOL/USD,91.3894,93.7508,85.8535,90.6954,3768.675815,341801.56051175104
1645228800,2022-02-19,SOL/USD,90.22,92.589,88.6709,91.4133,885.770195,80971.1765665935
1645142400,2022-02-18,SOL/USD,93.5833,96.289,89.4858,90.2,2627.805964,237028.09795280002
1645056000,2022-02-17,SOL/USD,101.8214,102.5867,92.4833,93.5955,4416.086933,413325.8645376015
1644969600,2022-02-16,SOL/USD,105.3996,105.3996,98.4555,101.8608,3701.770888,377065.3440683904
1644883200,2022-02-15,SOL/USD,96.4312,105.3272,96.4312,105.1906,3964.066165,416982.49833604903
1644796800,2022-02-14,SOL/USD,93.188,97.7788,91.22,96.4312,2407.36524,232145.11893148802
1644710400,2022-02-13,SOL/USD,95.8719,97.2807,91.7442,93.0639,2626.979082,244476.9185893398
1644624000,2022-02-12,SOL/USD,96.4669,99.9254,93.2423,95.8765,5236.442151,502051.7458903515
1644537600,2022-02-11,SOL/USD,106.1351,108.0049,95.5631,96.4755,6288.09203,606646.822640265
1644451200,2022-02-10,SOL/USD,113.9683,115.5462,106.0,106.1334,8851.9414,939486.63738276
1644364800,2022-02-09,SOL/USD,113.4694,117.0002,109.6341,113.9496,4047.550335,461216.741653116
1644278400,2022-02-08,SOL/USD,117.4653,120.12,110.0,113.5071,6624.450529,751922.1686402558
1644192000,2022-02-07,SOL/USD,115.3239,121.7862,113.0377,117.4653,5020.407054,589723.6207202262
1644105600,2022-02-06,SOL/USD,113.9151,115.9788,111.7267,115.3184,3706.187599,427391.62401652156
1644019200,2022-02-05,SOL/USD,112.3862,118.5778,110.4387,113.9132,5996.47522,683077.6810309041
1643932800,2022-02-04,SOL/USD,101.8039,112.7161,100.5316,112.3862,9097.056923,1022383.6587596626
1643846400,2022-02-03,SOL/USD,101.9743,102.9942,94.1873,101.856,8502.111472,865991.066092032
1643760000,2022-02-02,SOL/USD,110.0026,112.3388,97.3357,102.0427,9924.611619,1012734.1660541312
1643673600,2022-02-01,SOL/USD,99.6884,113.4401,99.5782,110.0617,8791.808329,967641.3707638993
1643587200,2022-01-31,SOL/USD,93.3344,101.154,89.5433,99.866,2577.086197,257363.29014960202
1643500800,2022-01-30,SOL/USD,96.1474,97.3858,91.5301,93.3942,2604.456715,243241.15133205298
1643414400,2022-01-29,SOL/USD,91.1321,98.7633,90.4738,96.152,4793.573555,460911.68446036
1643328000,2022-01-28,SOL/USD,89.9799,93.6158,87.3612,92.021,1703.028256,156714.363145376
1643241600,2022-01-27,SOL/USD,91.958,94.7509,85.8938,89.9157,2322.845757,208860.30223268492
1643155200,2022-01-26,SOL/USD,94.8034,105.7001,89.6949,92.4899,12886.345218,1191856.7805782983
1643068800,2022-01-25,SOL/USD,91.68,99.99,88.0025,95.6426,1447.050163,138399.63991974381
1642982400,2022-01-24,SOL/USD,99.7938,99.7938,81.054,92.2486,6168.565047,569041.4895946842
1642896000,2022-01-23,SOL/USD,94.5311,109.3978,93.5566,99.8649,6461.694604,645296.4854589996
1642809600,2022-01-22,SOL/USD,112.2094,125.3,88.6816,94.431,6562.048247,619660.778012457
1642723200,2022-01-21,SOL/USD,127.9265,128.5571,106.8274,111.9006,11470.440103,1283549.129789762
1642636800,2022-01-20,SOL/USD,135.4585,143.5055,126.4458,128.0123,2594.043565,332069.4830558495
1642550400,2022-01-19,SOL/USD,141.4578,142.3774,133.0245,135.4958,2264.214971,306791.6188676218
1642464000,2022-01-18,SOL/USD,139.9316,142.4394,134.845,141.4361,2009.280487,284184.7958873807
1642377600,2022-01-17,SOL/USD,148.0209,148.216,137.6506,139.9078,2224.908867,311282.10478246264
1642291200,2022-01-16,SOL/USD,147.7128,151.8521,146.6793,148.0095,1380.914993,204388.53765643353
1642204800,2022-01-15,SOL/USD,146.1853,149.2343,144.3879,147.7222,1191.890438,176068.67766032356
1642118400,2022-01-14,SOL/USD,146.0102,150.3461,142.23,146.1561,2722.465991,397905.0116271951
1642032000,2022-01-13,SOL/USD,151.8484,157.5001,146.0,146.0102,2721.84487,397417.11383767397
1641945600,2022-01-12,SOL/USD,140.4617,153.1701,139.0,151.8787,2303.517785,349855.28661267954
1641859200,2022-01-11,SOL/USD,136.0811,143.3657,134.281,140.4616,1818.257111,255395.30302243758
1641772800,2022-01-10,SOL/USD,141.0774,143.5979,130.3319,136.054,4429.243163,602616.249298802
