https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume TRX
1659916800000,2022-08-08 00:00:00,TRX/USD,0.069592,0.071068,0.069553,0.070059,93246.90694942612,1330976.84736331
1659830400000,2022-08-07 00:00:00,TRX/USD,0.069422,0.070336,0.069091,0.069599,65434.38429036569,940162.7076591
1659744000000,2022-08-06 00:00:00,TRX/USD,0.069883,0.070552,0.069283,0.06942,82395.83224437077,1186917.77937728
1659657600000,2022-08-05 00:00:00,TRX/USD,0.068968,0.070135,0.068193,0.069859,160180.6321020342,2292913.3268731902
1659571200000,2022-08-04 00:00:00,TRX/USD,0.067839,0.069595,0.067557,0.068866,159379.19186736236,2314337.87162551
1659484800000,2022-08-03 00:00:00,TRX/USD,0.068214,0.069241,0.067267,0.067791,138795.0366811212,2047396.21308317
1659398400000,2022-08-02 00:00:00,TRX/USD,0.06986513,0.07046,0.06778,0.068274,220336.91935095136,3227244.91535506
1659312000000,2022-08-01 00:00:00,TRX/USD,0.068838,0.071569,0.068331,0.069884,200594.82064787208,2870396.95277706
1659225600000,2022-07-31 00:00:00,TRX/USD,0.069097,0.070878,0.068667,0.068912,107877.21495731716,1565434.3939708201
1659139200000,2022-07-30 00:00:00,TRX/USD,0.069238,0.071281,0.069026,0.069113,175875.4032522386,2544751.39629648
1659052800000,2022-07-29 00:00:00,TRX/USD,0.069711,0.072169,0.068259,0.069301,577053.3369594695,8326767.82383327
1658966400000,2022-07-28 00:00:00,TRX/USD,0.068638,0.070424,0.06754,0.069726,444842.30785013945,6379862.71763961
1658880000000,2022-07-27 00:00:00,TRX/USD,0.065435,0.06877,0.065053,0.068715,433938.2329331531,6315043.77403992
1658793600000,2022-07-26 00:00:00,TRX/USD,0.063627,0.065387,0.063,0.065387,688753.904639574,10533499.08452099
1658707200000,2022-07-25 00:00:00,TRX/USD,0.066802,0.06694,0.063691,0.063691,831006.6208429352,13047473.28261348
1658620800000,2022-07-24 00:00:00,TRX/USD,0.066933,0.06777,0.066699,0.066845,152567.85230947848,2282412.331655
1658534400000,2022-07-23 00:00:00,TRX/USD,0.06696968,0.067845,0.066,0.066974,66853.25417949562,998197.12395102
1658448000000,2022-07-22 00:00:00,TRX/USD,0.067994,0.069086,0.0666384,0.066971,420159.06209399545,6273746.27964336
1658361600000,2022-07-21 00:00:00,TRX/USD,0.067572,0.06854,0.066466,0.068081,501720.87525673065,7369469.82648214
1658275200000,2022-07-20 00:00:00,TRX/USD,0.069128,0.070264,0.067163,0.067509,222502.5499603763,3295894.62087094
1658188800000,2022-07-19 00:00:00,TRX/USD,0.068894,0.06977,0.067597,0.069058,215453.75251673142,3119895.63145083
1658102400000,2022-07-18 00:00:00,TRX/USD,0.067426,0.070782,0.067266,0.068992,258233.76760365846,3742952.33655581
1658016000000,2022-07-17 00:00:00,TRX/USD,0.069008,0.069398,0.067328,0.067405,92984.57977390381,1379490.83560424
1657929600000,2022-07-16 00:00:00,TRX/USD,0.067092,0.06937,0.066062,0.068996,203262.6963885676,2946006.96255678
1657843200000,2022-07-15 00:00:00,TRX/USD,0.06674,0.068093,0.066442,0.066991,86419.2156018618,1290012.32407132
1657756800000,2022-07-14 00:00:00,TRX/USD,0.066306,0.067569,0.064977,0.066826,117123.68583394929,1752666.41477792
1657670400000,2022-07-13 00:00:00,TRX/USD,0.064568,0.066299,0.063645,0.066267,560910.7034029062,8464404.65696208
1657584000000,2022-07-12 00:00:00,TRX/USD,0.06472,0.065716,0.064373,0.064519,237821.62695118433,3686071.18757551
1657497600000,2022-07-11 00:00:00,TRX/USD,0.067622,0.067768,0.064503,0.06468,386548.9382087166,5976328.66741986
1657411200000,2022-07-10 00:00:00,TRX/USD,0.06976,0.069965,0.067248,0.067656,113994.95067244212,1684920.04659516
1657324800000,2022-07-09 00:00:00,TRX/USD,0.069021,0.071514,0.06896562,0.069769,390297.09043042053,5594133.36052431
1657238400000,2022-07-08 00:00:00,TRX/USD,0.068612,0.069682,0.067628,0.068963,261860.72400731014,3797119.09295289
1657152000000,2022-07-07 00:00:00,TRX/USD,0.067494,0.068743,0.06612,0.068604,174362.63082747097,2541581.11520423
1657065600000,2022-07-06 00:00:00,TRX/USD,0.068119,0.06861941,0.066719,0.067551,254228.30725467895,3763501.75800031
1656979200000,2022-07-05 00:00:00,TRX/USD,0.0674,0.069667,0.066538,0.068142,306839.7495494076,4502946.04721622
1656892800000,2022-07-04 00:00:00,TRX/USD,0.066235,0.06767175,0.065475,0.067304,151231.09473065054,2246985.2420458
1656806400000,2022-07-03 00:00:00,TRX/USD,0.064688,0.0664,0.062516,0.066308,345299.11234026245,5207503.05152112
1656720000000,2022-07-02 00:00:00,TRX/USD,0.065161,0.065454,0.06435,0.064673,54754.84834108369,846641.54038136
1656633600000,2022-07-01 00:00:00,TRX/USD,0.0648,0.06672916,0.064113,0.065077,249034.49339900832,3826766.65179723
1656547200000,2022-06-30 00:00:00,TRX/USD,0.064786,0.065951,0.06189,0.06473042,454522.02990958584,7021768.58901249
1656460800000,2022-06-29 00:00:00,TRX/USD,0.065822,0.06657,0.064032,0.064831,478313.414694445,7377850.32923208
1656374400000,2022-06-28 00:00:00,TRX/USD,0.066996,0.068296,0.065172,0.065846,438500.55880339,6659486.66287079
1656288000000,2022-06-27 00:00:00,TRX/USD,0.065039,0.070479,0.064986,0.066974,700283.3508916468,10456047.88263575
1656201600000,2022-06-26 00:00:00,TRX/USD,0.06478,0.065917,0.06406,0.065075,351428.85483058647,5400366.57442315
1656115200000,2022-06-25 00:00:00,TRX/USD,0.065845,0.066266,0.06362206,0.06482,255597.87305268127,3943194.58581736
1656028800000,2022-06-24 00:00:00,TRX/USD,0.063669,0.06666667,0.063505,0.065795,340251.9986587111,5171395.98234989
1655942400000,2022-06-23 00:00:00,TRX/USD,0.063015,0.064535,0.061683,0.063669,375514.4331650343,5897916.30408887
1655856000000,2022-06-22 00:00:00,TRX/USD,0.064933,0.065739,0.06292,0.063016,351028.81953749806,5570471.3015345
1655769600000,2022-06-21 00:00:00,TRX/USD,0.061103,0.06672123,0.06091,0.064816,595156.7102119377,9182249.9107001
1655683200000,2022-06-20 00:00:00,TRX/USD,0.061204,0.06205799,0.05942985,0.061103,569552.5919195551,9321188.68009026
1655596800000,2022-06-19 00:00:00,TRX/USD,0.060956,0.062938,0.058453,0.06122325,730029.3827233553,11924054.71325608
1655510400000,2022-06-18 00:00:00,TRX/USD,0.059767,0.0636,0.056924,0.060897,1293219.687671185,21236180.56178769
1655424000000,2022-06-17 00:00:00,TRX/USD,0.059074,0.063259,0.058627,0.059742,668765.8368571046,11194232.4806184
1655337600000,2022-06-16 00:00:00,TRX/USD,0.063076,0.06577,0.058282,0.05917,1029427.5554202922,17397795.42707947
1655251200000,2022-06-15 00:00:00,TRX/USD,0.055588,0.064024,0.046621,0.063052,4256014.620859411,67500073.28648435
1655164800000,2022-06-14 00:00:00,TRX/USD,0.063894,0.064854,0.052001,0.05564,1811427.4693676606,32556209.01092129
1655078400000,2022-06-13 00:00:00,TRX/USD,0.076326,0.076701,0.060013,0.06392,3829052.715731229,59903828.46888656
1654992000000,2022-06-12 00:00:00,TRX/USD,0.07625,0.078669,0.073276,0.076284,1453093.5672180972,19048471.07149726
1654905600000,2022-06-11 00:00:00,TRX/USD,0.078893,0.080387,0.074755,0.076203,813881.7168722615,10680441.93630515
1654819200000,2022-06-10 00:00:00,TRX/USD,0.08095,0.081667,0.078873,0.078917,526600.0402801695,6672833.99369172
1654732800000,2022-06-09 00:00:00,TRX/USD,0.08069,0.081968,0.080108,0.081003,603321.9261764036,7448142.98453642
1654646400000,2022-06-08 00:00:00,TRX/USD,0.081834,0.082701,0.079731,0.08071,525729.1437008904,6513804.28324731
1654560000000,2022-06-07 00:00:00,TRX/USD,0.08159,0.083138,0.078911,0.08188636,455297.21135668596,5560110.51604548
1654473600000,2022-06-06 00:00:00,TRX/USD,0.081349,0.084881,0.081146,0.08163,452702.6756584975,5545788.01492708
1654387200000,2022-06-05 00:00:00,TRX/USD,0.080451,0.0827,0.079226,0.081477,715504.145784411,8781670.23558073
1654300800000,2022-06-04 00:00:00,TRX/USD,0.081275,0.08141,0.076255,0.08044,1222611.4336420747,15199048.15566975
1654214400000,2022-06-03 00:00:00,TRX/USD,0.0844,0.086493,0.08043215,0.08114,1466588.3435654459,18074788.55762196
1654128000000,2022-06-02 00:00:00,TRX/USD,0.08362,0.085691,0.081164,0.084394,1358050.4918281413,16091789.60385977
1654041600000,2022-06-01 00:00:00,TRX/USD,0.084398,0.0921,0.082056,0.083575,1961525.6187007166,23470243.71762748
1653955200000,2022-05-31 00:00:00,TRX/USD,0.0832,0.084545,0.079347,0.084441,964267.221534303,11419419.73134263
1653868800000,2022-05-30 00:00:00,TRX/USD,0.080587,0.084441,0.08024,0.08324,780017.2156608319,9370701.77391677
1653782400000,2022-05-29 00:00:00,TRX/USD,0.081156,0.082269,0.078119,0.08061,661270.457880597,8203330.32974317
1653696000000,2022-05-28 00:00:00,TRX/USD,0.08076929,0.08267,0.079019,0.081199,681667.106112628,8395018.48683639
1653609600000,2022-05-27 00:00:00,TRX/USD,0.08228,0.08399,0.07838,0.08074,1023010.317861159,12670427.51871636
1653523200000,2022-05-26 00:00:00,TRX/USD,0.084667,0.086465,0.078669,0.082273,1610485.2154411927,19574893.53057738
1653436800000,2022-05-25 00:00:00,TRX/USD,0.08059,0.088167,0.07996311,0.08469,1516709.4565210654,17908955.67978587
1653350400000,2022-05-24 00:00:00,TRX/USD,0.07618,0.082901,0.076,0.08064918,1205414.5749381369,14946395.92043139
1653264000000,2022-05-23 00:00:00,TRX/USD,0.07813,0.082404,0.075802,0.076149,828361.6007249674,10878167.81211792
1653177600000,2022-05-22 00:00:00,TRX/USD,0.074067,0.078604,0.073592,0.07814,427365.6428839962,5469230.1367289
1653091200000,2022-05-21 00:00:00,TRX/USD,0.07129,0.075714,0.070355,0.07404,597477.2647161444,8069655.11502086
1653004800000,2022-05-20 00:00:00,TRX/USD,0.07356,0.07504,0.069918,0.071282,894127.6344943427,12543526.19868049
1652918400000,2022-05-19 00:00:00,TRX/USD,0.071093,0.07503628,0.07009,0.07359,1231042.504397645,16728393.86326464
1652832000000,2022-05-18 00:00:00,TRX/USD,0.072225,0.072821,0.069388,0.07098,682465.1620734477,9614893.80210549
1652745600000,2022-05-17 00:00:00,TRX/USD,0.069119,0.073966,0.06890728,0.072234,786132.4589392587,10883136.18156628
1652659200000,2022-05-16 00:00:00,TRX/USD,0.072483,0.072483,0.06703749,0.069109,1407938.2731885163,20372719.51827571
1652572800000,2022-05-15 00:00:00,TRX/USD,0.072485,0.0726,0.06774,0.07244,945975.0075898606,13058738.37092574
1652486400000,2022-05-14 00:00:00,TRX/USD,0.07447192,0.076128,0.070708,0.072458,1237854.6077227457,17083753.45334878
1652400000000,2022-05-13 00:00:00,TRX/USD,0.067432,0.079346,0.066737,0.074303,3541914.3153379112,47668523.6846145
1652313600000,2022-05-12 00:00:00,TRX/USD,0.07501,0.081416,0.065679,0.067326,3960944.621520315,58832317.70074436
1652227200000,2022-05-11 00:00:00,TRX/USD,0.076959,0.085392,0.061288,0.074776,8718627.007508542,116596595.26463762
1652140800000,2022-05-10 00:00:00,TRX/USD,0.072705,0.082497,0.071503,0.07707,2264510.2498697382,29382512.64914673
1652054400000,2022-05-09 00:00:00,TRX/USD,0.088007,0.088126,0.0722,0.07292,2616626.504283843,35883523.09769396
1651968000000,2022-05-08 00:00:00,TRX/USD,0.083521,0.092799,0.080381,0.087974,2407104.3589686295,27361542.71680985
1651881600000,2022-05-07 00:00:00,TRX/USD,0.086375,0.088881,0.079799,0.08353,2567140.089117904,30733150.83344792
1651795200000,2022-05-06 00:00:00,TRX/USD,0.074554,0.088429,0.072755,0.08636872,3579468.035192164,41444032.45980911
1651708800000,2022-05-05 00:00:00,TRX/USD,0.08636343,0.08991,0.071588,0.074562,3140079.589608593,42113671.70420043
1651622400000,2022-05-04 00:00:00,TRX/USD,0.072714,0.086935,0.070032,0.086364,3676731.407935619,42572500.20767471
1651536000000,2022-05-03 00:00:00,TRX/USD,0.068952,0.075299,0.068199,0.072777,2244334.5072347475,30838513.6407759
1651449600000,2022-05-02 00:00:00,TRX/USD,0.070907,0.07362,0.064577,0.068954,2011878.865274713,29177116.12487619
1651363200000,2022-05-01 00:00:00,TRX/USD,0.062621,0.071753,0.061676,0.070918,1355451.1394308868,19112935.21293447
1651276800000,2022-04-30 00:00:00,TRX/USD,0.063705,0.065282,0.061922,0.06269,718372.144878426,11459118.59751836
1651190400000,2022-04-29 00:00:00,TRX/USD,0.06378,0.070002,0.062731,0.06362,1226302.3773186414,19275422.46649861
1651104000000,2022-04-28 00:00:00,TRX/USD,0.063236,0.064138,0.062547,0.063755,702499.8740000329,11018741.65163568
1651017600000,2022-04-27 00:00:00,TRX/USD,0.061883,0.06370175,0.061743,0.063234,450170.53323546733,7119121.56807204
1650931200000,2022-04-26 00:00:00,TRX/USD,0.065321,0.065698,0.061638,0.061914,603065.7991376326,9740378.57572815
1650844800000,2022-04-25 00:00:00,TRX/USD,0.065695,0.0658,0.061777,0.065312,883815.6965016235,13532209.95378527
1650758400000,2022-04-24 00:00:00,TRX/USD,0.067636,0.067961,0.064675,0.065715,794360.128370082,12087957.51913691
1650672000000,2022-04-23 00:00:00,TRX/USD,0.06668,0.069302,0.066501,0.067573,596671.8025915395,8830032.74372219
1650585600000,2022-04-22 00:00:00,TRX/USD,0.071112,0.072402,0.066298,0.06663,1825861.9729224015,27403001.24452051
1650499200000,2022-04-21 00:00:00,TRX/USD,0.062632,0.074828,0.062465,0.071107,4144714.1799254194,58288412.95407511
1650412800000,2022-04-20 00:00:00,TRX/USD,0.063136,0.063501,0.061878,0.062628,366642.72982282407,5854294.08288344
1650326400000,2022-04-19 00:00:00,TRX/USD,0.061517,0.063675,0.061187,0.063148,586325.7948928359,9284946.39407164
1650240000000,2022-04-18 00:00:00,TRX/USD,0.060124,0.061697,0.058903,0.061521,380851.79658294626,6190598.2767339
1650153600000,2022-04-17 00:00:00,TRX/USD,0.061896,0.062908,0.059891,0.060133,274521.17510267213,4565233.31785662
1650067200000,2022-04-16 00:00:00,TRX/USD,0.061843,0.062293,0.061022,0.061874,208430.92314362092,3368635.01864468
1649980800000,2022-04-15 00:00:00,TRX/USD,0.060158,0.062242,0.059877,0.061781,336751.68245956354,5450732.14191359
1649894400000,2022-04-14 00:00:00,TRX/USD,0.061514,0.06212597,0.059446,0.060147,550532.7801399941,9153121.18875412
1649808000000,2022-04-13 00:00:00,TRX/USD,0.059912,0.061581,0.059382,0.061532,241350.5374624152,3922358.08136279
1649721600000,2022-04-12 00:00:00,TRX/USD,0.058298,0.060454,0.057949,0.059887,504750.74880442483,8428385.94026124
1649635200000,2022-04-11 00:00:00,TRX/USD,0.062396,0.062566,0.057781,0.058226,998828.2383088291,17154333.77372358
1649548800000,2022-04-10 00:00:00,TRX/USD,0.063942,0.064367,0.062231,0.062406,439557.3862303525,7043511.62116387
1649462400000,2022-04-09 00:00:00,TRX/USD,0.062645,0.064069,0.062281,0.063928,314382.3537295601,4917756.75337192
1649376000000,2022-04-08 00:00:00,TRX/USD,0.064324,0.065228,0.062172,0.06267,757857.3440819274,12092825.02125303
1649289600000,2022-04-07 00:00:00,TRX/USD,0.063091,0.064799,0.062698,0.064364,577961.8900278853,8979583.15250583
1649203200000,2022-04-06 00:00:00,TRX/USD,0.069216,0.069308,0.063055,0.063082,918885.4347777772,14566523.48970827
1649116800000,2022-04-05 00:00:00,TRX/USD,0.070712,0.071842,0.069174,0.069279,359439.28891241545,5188286.33370019
1649030400000,2022-04-04 00:00:00,TRX/USD,0.07308,0.073102,0.068788,0.070729,424080.63554397057,5995852.27479493
1648944000000,2022-04-03 00:00:00,TRX/USD,0.073202,0.073701,0.072131,0.073078,415736.2570342743,5688938.62768924
1648857600000,2022-04-02 00:00:00,TRX/USD,0.074989,0.076438,0.072903,0.073193,705745.6277794493,9642255.78647479
1648771200000,2022-04-01 00:00:00,TRX/USD,0.073928,0.075121,0.071414,0.074978,666433.1043047995,8888381.98277894
1648684800000,2022-03-31 00:00:00,TRX/USD,0.073339,0.079538,0.073259,0.073856,1946960.647345243,26361577.22250383
1648598400000,2022-03-30 00:00:00,TRX/USD,0.06936,0.07440306,0.06749,0.07334635,1875794.0576442564,25574470.40846963
1648512000000,2022-03-29 00:00:00,TRX/USD,0.069179,0.072446,0.068247,0.069408,1152789.2465089161,16608881.49073473
1648425600000,2022-03-28 00:00:00,TRX/USD,0.06898,0.071925,0.068514,0.069119,916778.3554011132,13263767.6384368
1648339200000,2022-03-27 00:00:00,TRX/USD,0.066321,0.069566,0.065827,0.068989,326545.15395715827,4733293.0460966
1648252800000,2022-03-26 00:00:00,TRX/USD,0.064396,0.06637,0.063865,0.066341,493411.79840231116,7437509.20851828
1648166400000,2022-03-25 00:00:00,TRX/USD,0.06566,0.066643,0.063878,0.064366,411921.5864910001,6399676.63814747
1648080000000,2022-03-24 00:00:00,TRX/USD,0.064341,0.065928,0.063774,0.065613,344279.452460536,5247122.55895228
1647993600000,2022-03-23 00:00:00,TRX/USD,0.063427,0.064856,0.063178,0.064317,483247.90118278103,7513532.98790026
1647907200000,2022-03-22 00:00:00,TRX/USD,0.061771,0.063932,0.061615,0.063448,825116.5370440402,13004610.65824045
1647820800000,2022-03-21 00:00:00,TRX/USD,0.06156,0.061859,0.060782,0.061769,319396.26354294136,5170818.10524602
1647734400000,2022-03-20 00:00:00,TRX/USD,0.061943,0.062465,0.060831,0.0615,290401.4780304529,4721975.25252769
1647648000000,2022-03-19 00:00:00,TRX/USD,0.061672,0.062178,0.061267,0.061943,221840.8516448889,3581370.80291379
1647561600000,2022-03-18 00:00:00,TRX/USD,0.060777,0.061851,0.060092,0.061676,266294.97023158945,4317643.33341315
1647475200000,2022-03-17 00:00:00,TRX/USD,0.06116646,0.061168,0.060577,0.06075,550307.1424684301,9058553.78548856
1647388800000,2022-03-16 00:00:00,TRX/USD,0.060606,0.06159,0.05946,0.06114,600832.1366951795,9827153.03721262
1647302400000,2022-03-15 00:00:00,TRX/USD,0.060145,0.060712,0.05964,0.060548,523426.43108697457,8644817.84843388
1647216000000,2022-03-14 00:00:00,TRX/USD,0.059284,0.060466,0.058862,0.06014,333100.7713406989,5538755.75890753
1647129600000,2022-03-13 00:00:00,TRX/USD,0.059712,0.060295,0.05889129,0.059331,140692.51738672788,2371315.45712575
1647043200000,2022-03-12 00:00:00,TRX/USD,0.060283,0.060735,0.059569,0.059631,163510.0063299413,2742030.25825395
1646956800000,2022-03-11 00:00:00,TRX/USD,0.059828,0.0608687,0.058955,0.060234,331828.4207448138,5508988.62344878
1646870400000,2022-03-10 00:00:00,TRX/USD,0.060844,0.060888,0.057929,0.059916,908788.8851340039,15167716.22161032
1646784000000,2022-03-09 00:00:00,TRX/USD,0.060588,0.062648,0.060389,0.06082,451057.13224994927,7416263.27277128
1646697600000,2022-03-08 00:00:00,TRX/USD,0.058629,0.06119,0.058501,0.060599,628545.4632407671,10372208.50576358
1646611200000,2022-03-07 00:00:00,TRX/USD,0.05891,0.060629,0.05787942,0.058653,568718.9122345553,9696331.17205523
1646524800000,2022-03-06 00:00:00,TRX/USD,0.060396,0.060946,0.058725,0.058923,470896.3999402413,7991724.79236022
1646438400000,2022-03-05 00:00:00,TRX/USD,0.058304,0.060961,0.057811,0.060438,193405.9779546688,3200072.43712017
1646352000000,2022-03-04 00:00:00,TRX/USD,0.059994,0.060251,0.05757,0.058333,379286.79993003205,6502096.58220959
1646265600000,2022-03-03 00:00:00,TRX/USD,0.061601,0.061701,0.059194,0.060044,476016.53068484005,7927795.1283199
1646179200000,2022-03-02 00:00:00,TRX/USD,0.06227,0.062966,0.06084,0.06157822,661731.0573819133,10746186.83979357
1646092800000,2022-03-01 00:00:00,TRX/USD,0.061866,0.062872,0.061068,0.06225,423916.4201230938,6809902.33129468
1646006400000,2022-02-28 00:00:00,TRX/USD,0.058127,0.062816,0.05747284,0.061829,500842.02033777453,8100438.6345853
1645920000000,2022-02-27 00:00:00,TRX/USD,0.059671,0.0608,0.057423,0.05815,491539.0174835723,8452949.56979488
1645833600000,2022-02-26 00:00:00,TRX/USD,0.059485,0.06162524,0.058813,0.059634,506326.1951174012,8490562.34895196
1645747200000,2022-02-25 00:00:00,TRX/USD,0.06116,0.0629,0.055491,0.059439,928540.3996939233,15621736.56511589
1645660800000,2022-02-24 00:00:00,TRX/USD,0.060912,0.061935,0.056265,0.061141,1423136.8361049835,23276309.45036855
1645574400000,2022-02-23 00:00:00,TRX/USD,0.062749,0.063934,0.06081,0.06081,523466.58847217,8608232.00908025
1645488000000,2022-02-22 00:00:00,TRX/USD,0.059624,0.062847,0.059261,0.062679,1095287.448912004,17474552.06547654
1645401600000,2022-02-21 00:00:00,TRX/USD,0.06212431,0.063739,0.059301,0.059564,1345120.8271853647,22582782.00230617
1645315200000,2022-02-20 00:00:00,TRX/USD,0.063549,0.063618,0.061129,0.062046,213389.465174668,3439213.89250988
1645228800000,2022-02-19 00:00:00,TRX/USD,0.063083,0.064426,0.062946,0.063547,216063.2766083418,3400054.70924421
1645142400000,2022-02-18 00:00:00,TRX/USD,0.062487,0.064124,0.06217,0.063128,476129.4668142558,7542286.57353719
1645056000000,2022-02-17 00:00:00,TRX/USD,0.066471,0.067142,0.062082,0.062548,685643.1342465581,10961871.43068616
1644969600000,2022-02-16 00:00:00,TRX/USD,0.066954,0.066975,0.065569,0.066385,220025.14447223995,3314380.42437659
1644883200000,2022-02-15 00:00:00,TRX/USD,0.064477,0.067046,0.064421,0.066874,415750.65237050445,6216925.14834621
1644796800000,2022-02-14 00:00:00,TRX/USD,0.064367,0.065465,0.063363,0.064482,445341.0450921344,6906439.70553231
1644710400000,2022-02-13 00:00:00,TRX/USD,0.063562,0.065005,0.063253,0.064309,495560.5227898191,7705927.98503816
1644624000000,2022-02-12 00:00:00,TRX/USD,0.064051,0.06515,0.062256,0.06348,553421.3212148127,8718042.23715836
1644537600000,2022-02-11 00:00:00,TRX/USD,0.068486,0.068486,0.063437,0.064044,1085989.3354363162,16956925.47992499
1644451200000,2022-02-10 00:00:00,TRX/USD,0.06999486,0.07170312,0.068399,0.06857,779684.6838931066,11370638.52841048
1644364800000,2022-02-09 00:00:00,TRX/USD,0.068165,0.070121,0.067467,0.06993,326856.0760971062,4674046.56223518
1644278400000,2022-02-08 00:00:00,TRX/USD,0.06860254,0.07025377,0.066836,0.068115,509826.30391783395,7484787.54925984
1644192000000,2022-02-07 00:00:00,TRX/USD,0.066231,0.06937992,0.065302,0.068581,520291.0146734189,7586518.34580159
1644105600000,2022-02-06 00:00:00,TRX/USD,0.06473179,0.066369,0.064406,0.066248,921807.590092503,13914496.89186848
1644019200000,2022-02-05 00:00:00,TRX/USD,0.064414,0.06622021,0.063572,0.064748,1095746.8397229866,16923253.8414003
1643932800000,2022-02-04 00:00:00,TRX/USD,0.059911,0.064613,0.059718,0.064432,1421887.3830716962,22068031.15023119
1643846400000,2022-02-03 00:00:00,TRX/USD,0.058481,0.059953,0.05828,0.05984129,1308762.7116723557,21870563.14582048
1643760000000,2022-02-02 00:00:00,TRX/USD,0.059877,0.061539,0.05848,0.05855,917447.9141835192,15669477.6120157
1643673600000,2022-02-01 00:00:00,TRX/USD,0.059089,0.060303,0.058827,0.059824,840753.6039433352,14053784.50025634
1643587200000,2022-01-31 00:00:00,TRX/USD,0.058686,0.059441,0.056726,0.059096,964575.7607355828,16322183.57817082
1643500800000,2022-01-30 00:00:00,TRX/USD,0.060356,0.0605565,0.058251,0.058699,615497.4512069694,10485654.80173375
1643414400000,2022-01-29 00:00:00,TRX/USD,0.057601,0.060374,0.057157,0.060359,841946.6184518837,13948982.23051879
1643328000000,2022-01-28 00:00:00,TRX/USD,0.05652172,0.057712,0.055906,0.057615,688058.8956007967,11942356.9487251
1643241600000,2022-01-27 00:00:00,TRX/USD,0.056224,0.057199,0.054498,0.056535,1288098.6796172983,22784092.67917747
1643155200000,2022-01-26 00:00:00,TRX/USD,0.05591,0.058932,0.05539,0.056187,2843441.928563906,50606758.29932023
1643068800000,2022-01-25 00:00:00,TRX/USD,0.05508,0.056168,0.05434065,0.055927,3268527.0169466594,58442738.15771738
1642982400000,2022-01-24 00:00:00,TRX/USD,0.057598,0.057618,0.0511,0.055128,4436649.004140659,80479048.8343611
1642896000000,2022-01-23 00:00:00,TRX/USD,0.056843,0.058608,0.05544,0.057558,4212808.336726706,73192403.08430985
1642809600000,2022-01-22 00:00:00,TRX/USD,0.061103,0.06201,0.052654,0.056842,5108087.257699247,89864664.4681617
1642723200000,2022-01-21 00:00:00,TRX/USD,0.067699,0.068667,0.05983675,0.061149,6958349.262067499,113793345.14166215
1642636800000,2022-01-20 00:00:00,TRX/USD,0.069169,0.072102,0.067479,0.067788,7128165.252043693,105153791.99922837
1642550400000,2022-01-19 00:00:00,TRX/USD,0.06851,0.069674,0.066198,0.069152,6974122.268101726,100852068.89318784
1642464000000,2022-01-18 00:00:00,TRX/USD,0.0708871,0.071398,0.067444,0.068511,8137682.548621519,118779211.34739703
1642377600000,2022-01-17 00:00:00,TRX/USD,0.069888,0.07245,0.068917,0.070848,9511506.982669424,134252300.45547405
1642291200000,2022-01-16 00:00:00,TRX/USD,0.068434,0.070408,0.06830031,0.069869,6439986.6013673,92172302.47130059
1642204800000,2022-01-15 00:00:00,TRX/USD,0.067651,0.069364,0.067045,0.06847,6879695.9400727935,100477522.12754188
1642118400000,2022-01-14 00:00:00,TRX/USD,0.066225,0.068495,0.065897,0.067644,8266982.969243685,122213100.4855373
1642032000000,2022-01-13 00:00:00,TRX/USD,0.068099,0.068593,0.065939,0.066198,7410092.851988335,111938319.16354473
1641945600000,2022-01-12 00:00:00,TRX/USD,0.06495,0.068336,0.064949,0.068099,9221484.375386888,135412919.06469828
1641859200000,2022-01-11 00:00:00,TRX/USD,0.06345,0.06565,0.062929,0.064922,8804744.251249304,135620348.2833139
1641772800000,2022-01-10 00:00:00,TRX/USD,0.066093,0.066929,0.061148,0.063453,8202366.932853406,129266810.59766138
1641686400000,2022-01-09 00:00:00,TRX/USD,0.06534,0.067216,0.064913,0.066085,6993069.826694408,105819320.97593112
1641600000000,2022-01-08 00:00:00,TRX/USD,0.068213,0.06916435,0.064,0.065358,10843924.170502573,165915789.5055322
1641513600000,2022-01-07 00:00:00,TRX/USD,0.071081,0.07114,0.06652,0.068169,7905994.4515746385,115976388.85086533
1641427200000,2022-01-06 00:00:00,TRX/USD,0.071144,0.071452,0.06926342,0.071063,9131521.600553392,128498960.0854649
1641340800000,2022-01-05 00:00:00,TRX/USD,0.075951,0.077431,0.069125,0.071115,8142254.667634224,114494194.86232474
1641254400000,2022-01-04 00:00:00,TRX/USD,0.07707,0.07808,0.075772,0.075952,8865472.7796849,116724678.47699729
1641168000000,2022-01-03 00:00:00,TRX/USD,0.077626,0.078204,0.076258,0.077048,9499102.234357465,123288109.15737545
1641081600000,2022-01-02 00:00:00,TRX/USD,0.07662768,0.078331,0.076011,0.077645,9361798.29854586,120571811.43081795
1640995200000,2022-01-01 00:00:00,TRX/USD,0.075385,0.076844,0.075259,0.076617,7151364.069210372,93339129.29520044
1640908800000,2021-12-31 00:00:00,TRX/USD,0.0778,0.07934,0.073574,0.075365,8971139.022592321,119035879.02331747
1640822400000,2021-12-30 00:00:00,TRX/USD,0.076528,0.078619,0.075596,0.077832,9311009.332270958,119629578.2232367
1640736000000,2021-12-29 00:00:00,TRX/USD,0.077149,0.080078,0.076133,0.07645,10037536.381883318,131295439.91999106
1640649600000,2021-12-28 00:00:00,TRX/USD,0.08111,0.081162,0.076852,0.077175,8573387.361937,111090215.25023648
