https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FIL,Volume USD
1667347200000,2022-11-02 00:00:00,FIL/USD,5.3741,5.423,5.1005,5.2154,71840.221629,374675.4918838866
1667275200000,2022-11-01 04:00:00,FIL/USD,5.4352,5.4936,5.3183,5.3956,42122.761347,227277.5711238732
1667260800000,2022-11-01 00:00:00,FIL/USD,5.4266,5.5003,5.3288,5.3741,44236.884646,237733.44177606862
1667188800000,2022-10-31 04:00:00,FIL/USD,5.3993,5.5131,5.3211,5.4352,39239.043177,213272.0474756304
1667174400000,2022-10-31 00:00:00,FIL/USD,5.3825,5.5131,5.3146,5.4266,45302.838065,245840.381043529
1667102400000,2022-10-30 04:00:00,FIL/USD,5.7341,5.7409,5.282,5.3993,93401.950099,504305.14916953066
1667088000000,2022-10-30 00:00:00,FIL/USD,5.7181,5.7409,5.282,5.3825,81623.203017,439336.89023900253
1667016000000,2022-10-29 04:00:00,FIL/USD,5.4546,5.901,5.3512,5.7341,116391.416841,667400.0233079781
1667001600000,2022-10-29 00:00:00,FIL/USD,5.3632,5.901,5.3512,5.7181,124436.878599,711542.5155169419
1666929600000,2022-10-28 04:00:00,FIL/USD,5.2165,5.4734,5.1241,5.4546,59123.765342,322496.4904344732
1666915200000,2022-10-28 00:00:00,FIL/USD,5.2545,5.4734,5.1241,5.3632,45366.592005,243310.10624121598
1666843200000,2022-10-27 04:00:00,FIL/USD,5.3207,5.5,5.1961,5.2165,43737.060455,228154.37586350748
1666828800000,2022-10-27 00:00:00,FIL/USD,5.2701,5.5,5.2079,5.2545,46774.951181,245778.9809805645
1666756800000,2022-10-26 04:00:00,FIL/USD,5.255,5.3406,5.255,5.3207,2592.829271,13795.6667022097
1666742400000,2022-10-26 00:00:00,FIL/USD,5.1848,5.363,5.1848,5.2701,36971.924175,194845.7375946675
1666670400000,2022-10-25 04:00:00,FIL/USD,4.9607,5.3184,4.9217,5.255,95982.416457,504387.598481535
1666656000000,2022-10-25 00:00:00,FIL/USD,4.9449,5.3184,4.9217,5.1848,101346.453969,525461.0945384712
1666584000000,2022-10-24 04:00:00,FIL/USD,5.0269,5.05,4.9214,4.9607,31961.092928,158549.3936879296
1666569600000,2022-10-24 00:00:00,FIL/USD,5.1211,5.1467,4.9214,4.9449,27886.049474,137893.72604398258
1666497600000,2022-10-23 04:00:00,FIL/USD,5.0006,5.1631,4.9646,5.0269,48159.368859,242092.33131730714
1666483200000,2022-10-23 00:00:00,FIL/USD,4.9513,5.1631,4.9464,5.1211,53555.964645,274265.4505435095
1666411200000,2022-10-22 04:00:00,FIL/USD,4.923,5.0552,4.9128,5.0006,21744.451387,108735.30360583222
1666396800000,2022-10-22 00:00:00,FIL/USD,4.9518,4.9936,4.9071,4.9513,14013.905118,69387.0484107534
1666324800000,2022-10-21 04:00:00,FIL/USD,4.9442,4.9905,4.8064,4.923,41691.730726,205248.390364098
1666310400000,2022-10-21 00:00:00,FIL/USD,4.9505,4.9905,4.8064,4.9518,61420.98643,304144.440604074
1666238400000,2022-10-20 04:00:00,FIL/USD,4.9866,5.0899,4.8584,4.9442,43038.909949,212792.9785698458
1666224000000,2022-10-20 00:00:00,FIL/USD,4.9814,5.0899,4.9037,4.9505,24832.273968,122932.17227858401
1666152000000,2022-10-19 04:00:00,FIL/USD,5.1014,5.1225,4.915,4.9866,16488.413749,82221.1240007634
1666137600000,2022-10-19 00:00:00,FIL/USD,5.1327,5.148,4.915,4.9814,35690.000894,177786.17045337157
1666065600000,2022-10-18 04:00:00,FIL/USD,5.2543,5.2543,5.0552,5.1014,58646.731071,299180.4338855994
1666051200000,2022-10-18 00:00:00,FIL/USD,5.2578,5.283,5.0552,5.1327,65721.528171,337328.8876432917
1665979200000,2022-10-17 04:00:00,FIL/USD,5.1131,5.283,5.0951,5.2543,56824.518853,298573.0694093179
1665964800000,2022-10-17 00:00:00,FIL/USD,5.1513,5.2735,5.0951,5.2578,51067.593023,268503.1905963294
1665892800000,2022-10-16 04:00:00,FIL/USD,5.2093,5.2242,5.0982,5.1131,29365.423602,150148.3474193862
1665878400000,2022-10-16 00:00:00,FIL/USD,5.1819,5.2639,5.0982,5.1513,24191.500707,124617.6775919691
1665806400000,2022-10-15 04:00:00,FIL/USD,5.0508,5.2823,4.9747,5.2093,73033.091361,380451.2828268573
1665792000000,2022-10-15 00:00:00,FIL/USD,5.0621,5.2823,4.9747,5.1819,73031.354259,378441.17463471205
1665720000000,2022-10-14 04:00:00,FIL/USD,5.2355,5.3104,5.0011,5.0508,45646.54119,230551.550242452
1665705600000,2022-10-14 00:00:00,FIL/USD,5.1303,5.3104,5.0011,5.0621,46663.563039,236215.6224597219
1665633600000,2022-10-13 04:00:00,FIL/USD,5.0767,5.297,4.7436,5.2355,69862.32249,365764.18939639506
1665619200000,2022-10-13 00:00:00,FIL/USD,5.1443,5.1796,4.7436,5.1303,68146.498569,349611.9816085407
1665547200000,2022-10-12 04:00:00,FIL/USD,5.1552,5.1651,5.0414,5.0767,2772.886701,14077.1139149667
1665532800000,2022-10-12 00:00:00,FIL/USD,5.1271,5.2191,5.1042,5.1443,11748.201698,60436.27399502141
1665460800000,2022-10-11 04:00:00,FIL/USD,5.1195,5.2271,5.1087,5.1552,20549.016927,105934.2920620704
1665446400000,2022-10-11 00:00:00,FIL/USD,5.152,5.2271,4.9866,5.1271,44998.551735,230712.07460051854
1665374400000,2022-10-10 04:00:00,FIL/USD,5.4253,5.4455,4.9866,5.1195,39676.000294,203121.283505133
1665360000000,2022-10-10 00:00:00,FIL/USD,5.4303,5.4802,5.0753,5.152,15635.603277,80554.628083104
1665288000000,2022-10-09 04:00:00,FIL/USD,5.3985,5.481,5.3879,5.4253,11090.928571,60171.6147762463
1665273600000,2022-10-09 00:00:00,FIL/USD,5.4051,5.481,5.3879,5.4303,10653.208006,57850.1154349818
1665201600000,2022-10-08 04:00:00,FIL/USD,5.4728,5.492,5.3563,5.3985,10663.725029,57568.1195690565
1665187200000,2022-10-08 00:00:00,FIL/USD,5.466,5.4987,5.3563,5.4051,16152.590275,87306.3656954025
1665115200000,2022-10-07 04:00:00,FIL/USD,5.521,5.5281,5.4033,5.4728,22282.456721,121947.4291426888
1665100800000,2022-10-07 00:00:00,FIL/USD,5.4881,5.5329,5.4033,5.466,17376.404114,94979.42488712401
1665028800000,2022-10-06 04:00:00,FIL/USD,5.6305,5.6305,5.4756,5.521,14030.912574,77464.66832105399
1665014400000,2022-10-06 00:00:00,FIL/USD,5.59,5.6526,5.4756,5.4881,55156.502635,302704.4021111435
1664942400000,2022-10-05 04:00:00,FIL/USD,5.6242,5.6524,5.4414,5.6305,35555.274984,200193.97579741201
1664928000000,2022-10-05 00:00:00,FIL/USD,5.6037,5.6534,5.4414,5.59,47129.089342,263451.60942178
1664856000000,2022-10-04 04:00:00,FIL/USD,5.5359,5.6534,5.4921,5.6242,42829.119172,240879.53204716239
1664841600000,2022-10-04 00:00:00,FIL/USD,5.5242,5.6534,5.4921,5.6037,30374.344519,170208.71438112028
1664769600000,2022-10-03 04:00:00,FIL/USD,5.4266,5.5556,5.3673,5.5359,36624.509137,202749.62013151828
1664755200000,2022-10-03 00:00:00,FIL/USD,5.3784,5.5556,5.2946,5.5242,41565.067199,229613.7442207158
1664683200000,2022-10-02 04:00:00,FIL/USD,5.5212,5.5655,5.2946,5.4266,26072.497769,141485.01639325538
1664668800000,2022-10-02 00:00:00,FIL/USD,5.5229,5.5655,5.3378,5.3784,25526.472339,137291.5788280776
1664596800000,2022-10-01 04:00:00,FIL/USD,5.6853,5.6853,5.4718,5.5212,30894.650262,170575.5430265544
1664582400000,2022-10-01 00:00:00,FIL/USD,5.6867,5.6969,5.4718,5.5229,28872.329397,159458.9880266913
1664510400000,2022-09-30 04:00:00,FIL/USD,5.7217,5.8371,5.6228,5.6853,76168.014243,433038.0113757279
1664496000000,2022-09-30 00:00:00,FIL/USD,5.7833,5.8371,5.6228,5.6867,82946.880117,471694.0231613439
1664424000000,2022-09-29 04:00:00,FIL/USD,5.8615,5.8789,5.6754,5.7217,59723.588379,341720.4556281243
1664409600000,2022-09-29 00:00:00,FIL/USD,5.8603,5.9373,5.6754,5.7833,51310.909019,296746.38012958266
1664337600000,2022-09-28 04:00:00,FIL/USD,5.6759,6.0544,5.6759,5.8615,64598.775766,378645.724152409
1664323200000,2022-09-28 00:00:00,FIL/USD,5.7219,6.0544,5.5596,5.8603,98876.908777,579448.3485058531
1664251200000,2022-09-27 04:00:00,FIL/USD,6.0161,6.1421,5.5596,5.6759,123713.251485,702184.0441037115
1664236800000,2022-09-27 00:00:00,FIL/USD,5.6952,6.1504,5.595,5.7219,164408.678012,940730.0147168627
1664164800000,2022-09-26 04:00:00,FIL/USD,5.6621,6.1504,5.5171,6.0161,120669.376067,725959.0333566787
1664150400000,2022-09-26 00:00:00,FIL/USD,5.7121,5.7921,5.5171,5.6952,66572.835464,379145.61253457284
1664078400000,2022-09-25 04:00:00,FIL/USD,5.612,5.8958,5.5359,5.6621,54904.734511,310876.0972747331
1664064000000,2022-09-25 00:00:00,FIL/USD,5.5752,5.8958,5.5359,5.7121,52098.391406,297591.22155021265
1663992000000,2022-09-24 04:00:00,FIL/USD,5.7038,5.7978,5.5103,5.612,52072.509458,292230.923078296
1663977600000,2022-09-24 00:00:00,FIL/USD,5.7049,5.7978,5.5103,5.5752,60076.330166,334937.5559414832
1663905600000,2022-09-23 04:00:00,FIL/USD,5.5735,5.83,5.3269,5.7038,137282.689655,783033.005254189
1663891200000,2022-09-23 00:00:00,FIL/USD,5.5345,5.83,5.3269,5.7049,128183.090383,731271.7123259767
1663819200000,2022-09-22 04:00:00,FIL/USD,5.3054,5.5814,5.3054,5.5735,31970.032883,178184.9782734005
1663804800000,2022-09-22 00:00:00,FIL/USD,5.2823,5.5616,5.2456,5.5345,35409.585993,195974.3536782585
1663732800000,2022-09-21 04:00:00,FIL/USD,5.3492,5.6296,5.0995,5.3054,24823.23372,131697.184178088
1663718400000,2022-09-21 00:00:00,FIL/USD,5.3151,5.6296,5.0995,5.2823,50178.05812,265055.556407276
1663646400000,2022-09-20 04:00:00,FIL/USD,5.4429,5.4847,5.2716,5.3492,39304.845849,210249.48141547077
1663632000000,2022-09-20 00:00:00,FIL/USD,5.496,5.5089,5.2716,5.3151,21386.840735,113673.19719059851
1663560000000,2022-09-19 04:00:00,FIL/USD,5.2526,5.5103,5.2478,5.4429,69285.490323,377113.9952790567
1663545600000,2022-09-19 00:00:00,FIL/USD,5.2365,5.5103,5.1447,5.496,94227.241948,517872.92174620804
1663473600000,2022-09-18 04:00:00,FIL/USD,5.8611,5.8821,5.0553,5.2526,83676.10646,439517.116791796
1663459200000,2022-09-18 00:00:00,FIL/USD,5.9092,5.9166,5.0553,5.2365,57064.509815,298818.3056462475
1663387200000,2022-09-17 04:00:00,FIL/USD,5.8664,5.9314,5.8098,5.8611,26910.307889,157724.00556821792
1663372800000,2022-09-17 00:00:00,FIL/USD,5.8178,5.9535,5.8098,5.9092,31072.399871,183613.0253177132
1663300800000,2022-09-16 04:00:00,FIL/USD,5.7364,5.9535,5.664,5.8664,23538.080793,138083.7971640552
1663286400000,2022-09-16 00:00:00,FIL/USD,5.7091,5.8536,5.664,5.8178,19373.238294,112709.62574683319
1663214400000,2022-09-15 04:00:00,FIL/USD,5.7963,5.9415,5.6444,5.7364,14257.451592,81786.44531234879
1663200000000,2022-09-15 00:00:00,FIL/USD,5.9598,5.9712,5.6444,5.7091,23339.180921,133245.7177960811
1663128000000,2022-09-14 04:00:00,FIL/USD,5.9606,5.9971,5.7665,5.7963,30883.338127,179009.09278553008
1663113600000,2022-09-14 00:00:00,FIL/USD,5.8688,5.9971,5.7686,5.9598,32489.803344,193632.7299695712
1663041600000,2022-09-13 04:00:00,FIL/USD,6.4702,6.4775,5.8224,5.9606,65727.431173,391774.92624978384
1663027200000,2022-09-13 00:00:00,FIL/USD,6.5422,6.5553,5.8224,5.8688,67099.464185,393793.33540892805
1662955200000,2022-09-12 04:00:00,FIL/USD,6.3751,6.7852,6.3324,6.4702,124307.633054,804295.2473859908
1662940800000,2022-09-12 00:00:00,FIL/USD,6.4086,6.7852,6.3324,6.5422,149400.575684,977408.4462398649
1662868800000,2022-09-11 04:00:00,FIL/USD,6.3854,6.969,6.1611,6.3751,146281.219287,932557.4010765537
1662854400000,2022-09-11 00:00:00,FIL/USD,6.3761,6.969,6.1611,6.4086,130941.300115,839150.415916989
1662782400000,2022-09-10 04:00:00,FIL/USD,6.3896,6.5663,6.2218,6.3854,73284.951544,467953.72958905756
1662768000000,2022-09-10 00:00:00,FIL/USD,6.3829,6.5663,6.2218,6.3761,73946.785661,471492.1000531021
1662696000000,2022-09-09 04:00:00,FIL/USD,5.9789,6.4847,5.9789,6.3896,153908.094311,983411.1594095655
1662681600000,2022-09-09 00:00:00,FIL/USD,5.8574,6.4847,5.8574,6.3829,149575.464707,954725.2336783104
1662609600000,2022-09-08 04:00:00,FIL/USD,5.8662,6.0032,5.7271,5.9789,55895.934754,334196.2043006906
1662595200000,2022-09-08 00:00:00,FIL/USD,5.8401,5.9398,5.7271,5.8574,49048.965694,287299.4116560356
1662523200000,2022-09-07 04:00:00,FIL/USD,5.6431,5.9398,5.6431,5.8662,8828.55242,51790.054206204004
1662508800000,2022-09-07 00:00:00,FIL/USD,5.5936,5.936,5.5275,5.8401,36467.108291,212971.55913026907
1662436800000,2022-09-06 04:00:00,FIL/USD,6.1677,6.2593,5.5275,5.6431,92815.387134,523766.51113587536
1662422400000,2022-09-06 00:00:00,FIL/USD,6.1346,6.2953,5.55,5.5936,95365.50242,533436.474336512
1662350400000,2022-09-05 04:00:00,FIL/USD,6.2326,6.2953,5.9305,6.1677,84716.045058,522503.1511042266
1662336000000,2022-09-05 00:00:00,FIL/USD,6.2598,6.3261,5.9305,6.1346,96427.074905,591541.533712213
1662264000000,2022-09-04 04:00:00,FIL/USD,6.306,6.3335,6.1391,6.2326,37420.693097,233228.21179636221
1662249600000,2022-09-04 00:00:00,FIL/USD,6.529,6.6515,6.1391,6.2598,24118.410938,150976.4287896924
1662177600000,2022-09-03 04:00:00,FIL/USD,5.8898,6.6515,5.8867,6.306,106051.907146,668763.3264626759
1662163200000,2022-09-03 00:00:00,FIL/USD,5.825,6.615,5.8063,6.529,118083.000696,770963.911544184
1662091200000,2022-09-02 04:00:00,FIL/USD,5.8159,5.9818,5.6882,5.8898,85396.540333,502968.5432533034
1662076800000,2022-09-02 00:00:00,FIL/USD,5.7724,5.9818,5.6882,5.825,69284.708692,403583.4281309
1662004800000,2022-09-01 04:00:00,FIL/USD,5.7554,5.8532,5.6,5.8159,114989.550361,668767.7259445399
1661990400000,2022-09-01 00:00:00,FIL/USD,5.7375,5.8003,5.6,5.7724,118555.288929,684348.5498137596
1661918400000,2022-08-31 04:00:00,FIL/USD,5.8461,5.8461,5.6869,5.7554,38888.46889,223818.69384950597
1661904000000,2022-08-31 00:00:00,FIL/USD,5.7115,5.882,5.6869,5.7375,66952.714115,384141.1972348125
1661832000000,2022-08-30 04:00:00,FIL/USD,5.9909,6.074,5.593,5.8461,55334.552131,323491.32521303906
1661817600000,2022-08-30 00:00:00,FIL/USD,6.0306,6.1091,5.593,5.7115,48492.508472,276964.962137828
1661745600000,2022-08-29 04:00:00,FIL/USD,5.6509,6.1091,5.6251,5.9909,115957.419724,694689.3058245117
1661731200000,2022-08-29 00:00:00,FIL/USD,5.6472,6.0517,5.5417,6.0306,106798.806492,644060.8824306552
1661659200000,2022-08-28 04:00:00,FIL/USD,5.81,5.8545,5.5417,5.6509,63901.116078,361098.8168451702
1661644800000,2022-08-28 00:00:00,FIL/USD,5.8292,5.8824,5.61,5.6472,63236.974595,357111.842932884
1661572800000,2022-08-27 04:00:00,FIL/USD,5.6997,5.8824,5.6234,5.81,55297.033165,321275.76268865
1661558400000,2022-08-27 00:00:00,FIL/USD,5.6594,5.8604,5.6087,5.8292,54885.709571,319939.77823127323
1661486400000,2022-08-26 04:00:00,FIL/USD,6.3449,6.3449,5.578,5.6997,132024.981423,752502.786616673
1661472000000,2022-08-26 00:00:00,FIL/USD,6.3699,6.3699,5.578,5.6594,133119.978478,753379.2061983933
1661400000000,2022-08-25 04:00:00,FIL/USD,6.362,6.486,6.2575,6.3449,68506.701865,434668.1726632385
1661385600000,2022-08-25 00:00:00,FIL/USD,6.2716,6.486,6.259,6.3699,100638.404787,641056.5746527114
1661313600000,2022-08-24 04:00:00,FIL/USD,6.2108,6.4814,6.2108,6.362,54853.008045,348974.83718229004
1661299200000,2022-08-24 00:00:00,FIL/USD,6.3696,6.5881,6.18,6.2716,84190.133431,528006.8408258596
1661227200000,2022-08-23 04:00:00,FIL/USD,6.356,6.4375,6.1236,6.2108,26749.356973,166134.9062879084
1661212800000,2022-08-23 00:00:00,FIL/USD,6.2733,6.4482,6.1236,6.3696,27677.859602,176296.8945208992
1661140800000,2022-08-22 04:00:00,FIL/USD,6.3621,6.4482,6.0399,6.356,75669.703956,480956.63834433595
1661126400000,2022-08-22 00:00:00,FIL/USD,6.1814,6.478,6.0399,6.2733,81467.581604,511070.5796763732
1661054400000,2022-08-21 04:00:00,FIL/USD,6.2584,6.5495,6.1814,6.3621,40458.930307,257403.76050616472
1661040000000,2022-08-21 00:00:00,FIL/USD,6.2576,6.5495,6.1814,6.1814,29960.758231,185199.4309291034
1660968000000,2022-08-20 04:00:00,FIL/USD,6.6123,6.7042,6.0585,6.2584,82529.069368,516499.92773269117
1660953600000,2022-08-20 00:00:00,FIL/USD,6.4522,6.7042,6.0585,6.2576,99901.872035,625145.954446216
1660881600000,2022-08-19 04:00:00,FIL/USD,7.0813,7.1157,6.3693,6.6123,135195.832192,893955.4012031617
1660867200000,2022-08-19 00:00:00,FIL/USD,7.4626,7.5491,6.3693,6.4522,201050.19387,1297216.060888014
1660795200000,2022-08-18 04:00:00,FIL/USD,8.2269,8.2628,6.6057,7.0813,171621.236162,1215301.4596339704
1660780800000,2022-08-18 00:00:00,FIL/USD,8.1852,8.2866,6.6057,7.4626,91124.026756,680022.1620693257
1660708800000,2022-08-17 04:00:00,FIL/USD,8.646,8.9004,8.0,8.2269,86072.397183,708109.0043848227
1660694400000,2022-08-17 00:00:00,FIL/USD,8.4298,8.9004,8.0,8.1852,101710.211411,832518.4224413171
1660622400000,2022-08-16 04:00:00,FIL/USD,8.3381,8.8068,8.165,8.646,155566.76652,1345030.2633319201
1660608000000,2022-08-16 00:00:00,FIL/USD,8.4204,8.8068,8.165,8.4298,156294.656699,1317532.6970412303
1660536000000,2022-08-15 04:00:00,FIL/USD,8.389,8.579,8.0197,8.3381,108746.050587,906735.4443994649
1660521600000,2022-08-15 00:00:00,FIL/USD,8.243,8.579,8.0197,8.4204,107648.717274,906445.2589339897
1660449600000,2022-08-14 04:00:00,FIL/USD,8.5859,8.7157,7.98,8.389,110155.11155,924091.2307929499
1660435200000,2022-08-14 00:00:00,FIL/USD,8.3685,8.7894,7.98,8.243,109126.121147,899526.616614721
1660363200000,2022-08-13 04:00:00,FIL/USD,8.8352,8.8352,8.26,8.5859,32786.131819,281498.4491847521
1660348800000,2022-08-13 00:00:00,FIL/USD,8.7594,8.8724,8.26,8.3685,84762.685441,709336.5331130084
1660276800000,2022-08-12 04:00:00,FIL/USD,8.4778,8.8724,8.2743,8.8352,119795.088452,1058413.5654911103
1660262400000,2022-08-12 00:00:00,FIL/USD,8.3641,8.8043,8.2039,8.7594,104178.538144,912541.4870185535
1660190400000,2022-08-11 04:00:00,FIL/USD,8.9303,8.9303,8.2039,8.4778,17457.518704,148001.3520687712
1660176000000,2022-08-11 00:00:00,FIL/USD,8.3085,9.0213,8.25,8.3641,100282.584105,838773.5617126306
1660104000000,2022-08-10 04:00:00,FIL/USD,7.9255,9.0035,7.9052,8.9303,85381.072452,762478.5913180956
1660089600000,2022-08-10 00:00:00,FIL/USD,8.0446,8.5382,7.731,8.3085,100557.527544,835482.2175993241
1660017600000,2022-08-09 04:00:00,FIL/USD,8.7233,8.8336,7.731,7.9255,176579.911446,1399484.0881652732
1660003200000,2022-08-09 00:00:00,FIL/USD,8.7256,8.8336,7.859,8.0446,139560.952396,1122712.0376448617
1659931200000,2022-08-08 04:00:00,FIL/USD,9.1261,9.3961,8.518,8.7233,151163.095957,1318641.034961698
1659916800000,2022-08-08 00:00:00,FIL/USD,8.7953,9.3961,8.518,8.7256,178010.215627,1553245.9374749511
1659844800000,2022-08-07 04:00:00,FIL/USD,8.8854,9.3305,8.7387,9.1261,82613.662579,753940.5460622119
1659830400000,2022-08-07 00:00:00,FIL/USD,9.44,9.44,8.6685,8.7953,82380.941098,724565.0912392393
1659758400000,2022-08-06 04:00:00,FIL/USD,8.3087,9.5041,8.3087,8.8854,233524.469975,2074958.3255158653
1659744000000,2022-08-06 00:00:00,FIL/USD,8.3598,9.5041,8.1816,9.44,209901.001361,1981465.45284784
1659672000000,2022-08-05 04:00:00,FIL/USD,8.2885,8.4124,8.0811,8.3087,136251.664528,1132074.2050637936
1659657600000,2022-08-05 00:00:00,FIL/USD,8.0935,8.4124,8.0495,8.3598,132642.739099,1108866.7703198201
1659585600000,2022-08-04 04:00:00,FIL/USD,8.4,8.6296,7.87,8.2885,170237.242924,1411011.387975574
1659571200000,2022-08-04 00:00:00,FIL/USD,8.0827,8.6296,7.87,8.0935,169853.041165,1374705.5886689276
1659499200000,2022-08-03 04:00:00,FIL/USD,8.2726,8.5976,7.93,8.4,65903.279059,553587.5440956
1659484800000,2022-08-03 00:00:00,FIL/USD,8.1888,8.7489,7.93,8.0827,163313.660684,1320015.3252105669
1659412800000,2022-08-02 04:00:00,FIL/USD,7.8426,8.8262,7.6931,8.2726,230401.940758,1906023.095114631
1659398400000,2022-08-02 00:00:00,FIL/USD,8.7985,8.9053,7.6931,8.1888,217653.860742,1782323.9348440897
1659326400000,2022-08-01 04:00:00,FIL/USD,11.2171,11.2832,7.7936,7.8426,328146.718096,2573523.45133969
1659312000000,2022-08-01 00:00:00,FIL/USD,9.8146,11.3537,8.3859,8.7985,445489.21074,3919636.8206958906
1659240000000,2022-07-31 04:00:00,FIL/USD,8.3406,11.3537,8.0726,11.2171,530257.696891,5947953.611796036
1659225600000,2022-07-31 00:00:00,FIL/USD,7.9981,10.6709,7.9088,9.8146,421518.351072,4137034.008431251
1659153600000,2022-07-30 04:00:00,FIL/USD,6.5181,8.901,6.4235,8.3406,261262.060083,2179082.33832827
1659139200000,2022-07-30 00:00:00,FIL/USD,5.9459,8.901,5.9459,7.9981,252824.871842,2022118.6074795001
1659067200000,2022-07-29 04:00:00,FIL/USD,6.0238,6.68,5.7921,6.5181,77624.629396,505965.0968660676
1659052800000,2022-07-29 00:00:00,FIL/USD,5.9138,6.208,5.7921,5.9459,55274.491804,328656.6008174036
1658980800000,2022-07-28 04:00:00,FIL/USD,5.6461,6.05,5.6461,6.0238,31694.57666,190921.790884508
1658966400000,2022-07-28 00:00:00,FIL/USD,5.6446,6.05,5.5616,5.9138,44425.997124,262726.4617919112
1658894400000,2022-07-27 04:00:00,FIL/USD,5.2287,5.7407,5.226,5.6461,20176.212508,113916.9134414188
1658880000000,2022-07-27 00:00:00,FIL/USD,5.3116,5.648,5.226,5.6446,19609.216905,110686.185741963
1658808000000,2022-07-26 04:00:00,FIL/USD,5.2185,5.3157,5.11,5.2287,23512.407679,122939.3260311873
1658793600000,2022-07-26 00:00:00,FIL/USD,5.238,5.3116,5.11,5.3116,23261.938962,123558.1149905592
1658721600000,2022-07-25 04:00:00,FIL/USD,5.4838,5.5468,5.1115,5.2185,14588.907767,76132.2151820895
1658707200000,2022-07-25 00:00:00,FIL/USD,5.6384,5.6895,5.2274,5.238,15810.954829,82817.781394302
1658635200000,2022-07-24 04:00:00,FIL/USD,5.7313,5.8178,5.4625,5.4838,16656.008568,91338.2197851984
1658620800000,2022-07-24 00:00:00,FIL/USD,5.6017,5.9035,5.5525,5.6384,36303.704605,204694.808044832
1658548800000,2022-07-23 04:00:00,FIL/USD,5.5872,5.9035,5.4074,5.7313,55374.139731,317365.8070402803
1658534400000,2022-07-23 00:00:00,FIL/USD,5.4752,5.6614,5.4074,5.6017,32263.098425,180728.1984473225
1658462400000,2022-07-22 04:00:00,FIL/USD,5.615,5.7921,5.4257,5.5872,15662.399765,87508.959967008
1658448000000,2022-07-22 00:00:00,FIL/USD,5.6273,5.7921,5.4335,5.4752,20084.985415,109969.312144208
1658376000000,2022-07-21 04:00:00,FIL/USD,5.4591,5.7273,5.3959,5.615,27106.443954,152202.68280171
1658361600000,2022-07-21 00:00:00,FIL/USD,5.5872,5.7273,5.3959,5.6273,25138.395232,141461.29148903358
1658289600000,2022-07-20 04:00:00,FIL/USD,6.0643,6.1765,5.4433,5.4591,54557.716535,297836.03033621854
1658275200000,2022-07-20 00:00:00,FIL/USD,6.06,6.1765,5.5,5.5872,78495.104712,438567.84904688643
1658203200000,2022-07-19 04:00:00,FIL/USD,5.8009,6.2541,5.66,6.0643,82871.301616,502556.4343899088
1658188800000,2022-07-19 00:00:00,FIL/USD,5.9459,6.2541,5.66,6.06,63782.39111,386521.29012659995
1658116800000,2022-07-18 04:00:00,FIL/USD,5.7947,6.1591,5.7,5.8009,155157.706768,900054.3411904913
1658102400000,2022-07-18 00:00:00,FIL/USD,5.6897,6.1591,5.6265,5.9459,155292.701126,923354.8716250834
1658030400000,2022-07-17 04:00:00,FIL/USD,5.4279,6.0005,5.3822,5.7947,61276.848446,355080.9536900362
1658016000000,2022-07-17 00:00:00,FIL/USD,5.3866,6.0005,5.3717,5.6897,54422.50084,309647.703029348
1657944000000,2022-07-16 04:00:00,FIL/USD,5.2432,5.6004,5.1693,5.4279,26342.07479,142982.147752641
1657929600000,2022-07-16 00:00:00,FIL/USD,5.2301,5.6004,5.1693,5.3866,29058.627326,156527.2019542316
1657857600000,2022-07-15 04:00:00,FIL/USD,5.3977,5.4539,5.2002,5.2432,15795.798886,82820.5327190752
1657843200000,2022-07-15 00:00:00,FIL/USD,5.3677,5.4539,5.2088,5.2301,14681.574888,76786.1048217288
1657771200000,2022-07-14 04:00:00,FIL/USD,5.3138,5.4118,5.1625,5.3977,10615.758412,57300.6791804524
1657756800000,2022-07-14 00:00:00,FIL/USD,5.3063,5.4118,5.1625,5.3677,10556.70568,56665.229078535995
1657684800000,2022-07-13 04:00:00,FIL/USD,5.1066,5.3224,5.1066,5.3138,4179.062496,22206.702291244797
1657670400000,2022-07-13 00:00:00,FIL/USD,5.0813,5.3074,5.0,5.3063,27883.011849,147955.6257743487
1657598400000,2022-07-12 04:00:00,FIL/USD,5.2074,5.2754,5.0276,5.1066,9435.070785,48181.132470681005
1657584000000,2022-07-12 00:00:00,FIL/USD,5.1895,5.2754,5.0514,5.0813,7297.241309,37079.472263421696
1657512000000,2022-07-11 04:00:00,FIL/USD,5.3961,5.4078,5.15,5.2074,33050.53015,172107.33070311
1657497600000,2022-07-11 00:00:00,FIL/USD,5.48,5.49,5.15,5.1895,34711.280141,180134.1882917195
1657425600000,2022-07-10 04:00:00,FIL/USD,5.6435,5.664,5.325,5.3961,10448.903919,56383.3304373159
1657411200000,2022-07-10 00:00:00,FIL/USD,5.7928,5.7983,5.4406,5.48,14378.324336,78793.21736128001
1657339200000,2022-07-09 04:00:00,FIL/USD,5.6933,5.9106,5.6128,5.6435,41341.481365,233310.65008337752
1657324800000,2022-07-09 00:00:00,FIL/USD,5.7667,5.9106,5.6933,5.7928,34720.168134,201126.98996663518
1657252800000,2022-07-08 04:00:00,FIL/USD,5.8525,5.8551,5.5697,5.6933,21504.146524,122429.55740508919
1657238400000,2022-07-08 00:00:00,FIL/USD,5.8028,5.905,5.5697,5.7667,21691.970205,125091.0845811735
