https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1695513600,2023-09-24 00:00:00,MATIC/USD,0.51961,0.52412,0.51294,0.51294,117776.91167228,60412.4890731793
1695427200,2023-09-23 00:00:00,MATIC/USD,0.52251,0.52324,0.51886,0.52036,13171.64587354,6853.997646755274
1695340800,2023-09-22 00:00:00,MATIC/USD,0.51886,0.52420,0.51660,0.52135,37018.03790734,19299.35406299171
1695254400,2023-09-21 00:00:00,MATIC/USD,0.54121,0.54214,0.51904,0.51927,34870.80049009,18107.360570489032
1695168000,2023-09-20 00:00:00,MATIC/USD,0.54311,0.54919,0.53468,0.54120,120304.63794025,65108.8700532633
1695081600,2023-09-19 00:00:00,MATIC/USD,0.52611,0.54475,0.52520,0.54399,31284.42977143,17018.416951360206
1694995200,2023-09-18 00:00:00,MATIC/USD,0.51598,0.53481,0.51211,0.52602,61275.44290508,32232.108476930185
1694908800,2023-09-17 00:00:00,MATIC/USD,0.52674,0.52674,0.51348,0.51749,48707.64472497,25205.719068724724
1694822400,2023-09-16 00:00:00,MATIC/USD,0.53119,0.53501,0.52498,0.52845,24089.45378091,12730.071850521888
1694736000,2023-09-15 00:00:00,MATIC/USD,0.52264,0.53399,0.51543,0.53018,52059.38495396,27600.84471489051
1694649600,2023-09-14 00:00:00,MATIC/USD,0.51397,0.52709,0.51397,0.52259,96009.89367098,50173.81033351744
1694563200,2023-09-13 00:00:00,MATIC/USD,0.50796,0.52304,0.50649,0.51387,674701.26016377,346708.73656035657
1694476800,2023-09-12 00:00:00,MATIC/USD,0.50318,0.51801,0.50034,0.50739,195128.47142678,99006.2351172339
1694390400,2023-09-11 00:00:00,MATIC/USD,0.52325,0.52398,0.49281,0.50398,326982.07097966,164792.42413232906
1694304000,2023-09-10 00:00:00,MATIC/USD,0.53721,0.53891,0.51381,0.52415,167806.90103823,87955.98717918825
1694217600,2023-09-09 00:00:00,MATIC/USD,0.54335,0.54335,0.53955,0.54004,8827.14936793,4767.013744656917
1694131200,2023-09-08 00:00:00,MATIC/USD,0.55536,0.55794,0.53322,0.54395,90603.93727590,49284.011681225806
1694044800,2023-09-07 00:00:00,MATIC/USD,0.55898,0.56336,0.55052,0.55503,100866.83116960,55984.11730406309
1693958400,2023-09-06 00:00:00,MATIC/USD,0.55870,0.56783,0.54406,0.55894,310867.95290460,173756.53359649712
1693872000,2023-09-05 00:00:00,MATIC/USD,0.55597,0.56648,0.55150,0.55847,162081.48308621,90517.6458591557
1693785600,2023-09-04 00:00:00,MATIC/USD,0.54268,0.55406,0.54010,0.55406,124834.39640839,69165.74567403257
1693699200,2023-09-03 00:00:00,MATIC/USD,0.54091,0.54535,0.53822,0.54178,93411.90536740,50608.70208994998
1693612800,2023-09-02 00:00:00,MATIC/USD,0.54077,0.54653,0.53595,0.54081,51948.61635570,28094.33121132612
1693526400,2023-09-01 00:00:00,MATIC/USD,0.54875,0.55392,0.53147,0.54052,268558.32173354,145161.14406341303
1693440000,2023-08-31 00:00:00,MATIC/USD,0.57488,0.58747,0.54250,0.54963,265812.87067467,146098.72810891885
1693353600,2023-08-30 00:00:00,MATIC/USD,0.59364,0.59364,0.56794,0.57547,173235.23720448,99691.68195406212
1693267200,2023-08-29 00:00:00,MATIC/USD,0.56232,0.63340,0.54000,0.59405,878943.10518083,522136.151632672
1693180800,2023-08-28 00:00:00,MATIC/USD,0.55541,0.56728,0.54543,0.56205,231927.93105027,130355.09364680426
1693094400,2023-08-27 00:00:00,MATIC/USD,0.54714,0.56549,0.54649,0.55535,93879.83673442,52136.16733046014
1693008000,2023-08-26 00:00:00,MATIC/USD,0.54579,0.54814,0.54469,0.54725,12866.16083491,7041.006516904498
1692921600,2023-08-25 00:00:00,MATIC/USD,0.54645,0.55454,0.53583,0.54669,278160.00460473,152067.29291735985
1692835200,2023-08-24 00:00:00,MATIC/USD,0.55702,0.55940,0.53693,0.54692,234611.78844149,128313.8793344197
1692748800,2023-08-23 00:00:00,MATIC/USD,0.54870,0.56882,0.54490,0.55652,264323.66340967,147101.40516074956
1692662400,2023-08-22 00:00:00,MATIC/USD,0.55780,0.55780,0.52814,0.54604,443053.46693156,241924.91508330902
1692576000,2023-08-21 00:00:00,MATIC/USD,0.58056,0.58056,0.54874,0.56002,115610.64698218,64744.27452296044
1692489600,2023-08-20 00:00:00,MATIC/USD,0.57699,0.58209,0.57090,0.57981,530268.96669198,307455.24957767694
1692403200,2023-08-19 00:00:00,MATIC/USD,0.57758,0.58759,0.57133,0.57660,43290.36386842,24961.223806530972
1692316800,2023-08-18 00:00:00,MATIC/USD,0.57238,0.58370,0.56302,0.57939,272080.90026457,157640.9528042892
1692230400,2023-08-17 00:00:00,MATIC/USD,0.61903,0.62580,0.55439,0.57710,724104.25309430,417880.5644607205
1692144000,2023-08-16 00:00:00,MATIC/USD,0.63753,0.63774,0.60505,0.62081,453669.08504335,281642.3046857621
1692057600,2023-08-15 00:00:00,MATIC/USD,0.67886,0.67909,0.62895,0.63860,252256.18243084,161090.79810033442
1691971200,2023-08-14 00:00:00,MATIC/USD,0.67649,0.68439,0.67181,0.67991,285901.40981962,194387.22755045784
1691884800,2023-08-13 00:00:00,MATIC/USD,0.68150,0.69081,0.67375,0.67626,125930.11840980,85161.50187581134
1691798400,2023-08-12 00:00:00,MATIC/USD,0.67713,0.68264,0.67713,0.68125,48330.06751540,32924.85849486625
1691712000,2023-08-11 00:00:00,MATIC/USD,0.68597,0.68752,0.67572,0.67897,17315.99346550,11757.040083270535
1691625600,2023-08-10 00:00:00,MATIC/USD,0.69019,0.70093,0.68327,0.68432,439233.69883926,300576.4047896824
1691539200,2023-08-09 00:00:00,MATIC/USD,0.69052,0.69929,0.68272,0.69084,37353.59172531,25805.35530751316
1691452800,2023-08-08 00:00:00,MATIC/USD,0.66487,0.69582,0.66193,0.68580,307349.74790599,210780.45711392793
1691366400,2023-08-07 00:00:00,MATIC/USD,0.66650,0.67968,0.64856,0.66520,181130.37990917,120487.9287155799
1691280000,2023-08-06 00:00:00,MATIC/USD,0.66889,0.67482,0.66361,0.66627,80462.54889622,53609.7824530845
1691193600,2023-08-05 00:00:00,MATIC/USD,0.66333,0.66697,0.65812,0.66606,17580.13092398,11709.422003226118
1691107200,2023-08-04 00:00:00,MATIC/USD,0.66737,0.67651,0.65780,0.66406,91913.08738574,61035.8048093745
1691020800,2023-08-03 00:00:00,MATIC/USD,0.67909,0.68381,0.66274,0.66916,162223.14556792,108553.24008822934
1690934400,2023-08-02 00:00:00,MATIC/USD,0.70101,0.70267,0.67552,0.68049,138847.92068792,94484.62154892269
1690848000,2023-08-01 00:00:00,MATIC/USD,0.68658,0.70162,0.66172,0.70162,192574.94201101,135114.43081376483
1690761600,2023-07-31 00:00:00,MATIC/USD,0.69629,0.70719,0.68188,0.68829,49889.47184244,34338.424574433026
1690675200,2023-07-30 00:00:00,MATIC/USD,0.71806,0.71930,0.68171,0.69730,169894.82745991,118467.66318779526
1690588800,2023-07-29 00:00:00,MATIC/USD,0.70820,0.72319,0.70820,0.71846,36900.61323890,26511.614587620094
1690502400,2023-07-28 00:00:00,MATIC/USD,0.71617,0.72099,0.70535,0.71000,54756.09543745,38876.8277605895
1690416000,2023-07-27 00:00:00,MATIC/USD,0.72202,0.73411,0.71191,0.71635,83904.80782828,60105.20908778838
1690329600,2023-07-26 00:00:00,MATIC/USD,0.70699,0.72988,0.69834,0.72030,142488.17480579,102634.23231261055
1690243200,2023-07-25 00:00:00,MATIC/USD,0.72642,0.72891,0.70339,0.70829,216786.27080825,153547.54775077538
1690156800,2023-07-24 00:00:00,MATIC/USD,0.75650,0.76081,0.71245,0.72860,363978.95370073,265195.0656663519
1690070400,2023-07-23 00:00:00,MATIC/USD,0.74565,0.76722,0.73866,0.75712,127981.45120574,96897.31633688987
1689984000,2023-07-22 00:00:00,MATIC/USD,0.77179,0.77547,0.74081,0.74409,132540.41961407,98622.00083063336
1689897600,2023-07-21 00:00:00,MATIC/USD,0.76773,0.78190,0.75933,0.76939,262466.72876271,201939.27644274145
1689811200,2023-07-20 00:00:00,MATIC/USD,0.74410,0.80075,0.74310,0.76729,284432.35910636,218242.10481871897
1689724800,2023-07-19 00:00:00,MATIC/USD,0.73767,0.75684,0.73074,0.74492,126292.33522867,94077.68635854086
1689638400,2023-07-18 00:00:00,MATIC/USD,0.77996,0.78219,0.73195,0.73895,359335.31484716,265530.8309063089
1689552000,2023-07-17 00:00:00,MATIC/USD,0.76366,0.78679,0.75246,0.77848,178043.15463005,138603.03501640132
1689465600,2023-07-16 00:00:00,MATIC/USD,0.79977,0.80130,0.76560,0.76818,49821.93369034,38272.213022245385
1689379200,2023-07-15 00:00:00,MATIC/USD,0.80762,0.82358,0.79718,0.79977,114826.66238649,91834.9197768431
1689292800,2023-07-14 00:00:00,MATIC/USD,0.85095,0.87741,0.77939,0.80834,978101.83117435,790638.834211474
1689206400,2023-07-13 00:00:00,MATIC/USD,0.72221,0.89028,0.71346,0.84850,581142.59695988,493099.49352045817
1689120000,2023-07-12 00:00:00,MATIC/USD,0.74307,0.75649,0.71530,0.72440,78955.54564828,57195.39726761403
1689033600,2023-07-11 00:00:00,MATIC/USD,0.73841,0.74880,0.73310,0.74068,97763.43089027,72411.41799180518
1688947200,2023-07-10 00:00:00,MATIC/USD,0.68581,0.74900,0.67204,0.73597,478471.70856278,352140.8233509492
1688860800,2023-07-09 00:00:00,MATIC/USD,0.67911,0.70000,0.67885,0.68840,290260.90969679,199815.61023527023
1688774400,2023-07-08 00:00:00,MATIC/USD,0.67721,0.68639,0.67152,0.68050,78713.67111440,53564.6531933492
1688688000,2023-07-07 00:00:00,MATIC/USD,0.66004,0.68030,0.65428,0.67630,88341.14618730,59745.117166470984
1688601600,2023-07-06 00:00:00,MATIC/USD,0.66869,0.69939,0.64893,0.66060,297704.05876764,196663.30122190295
1688515200,2023-07-05 00:00:00,MATIC/USD,0.69602,0.70504,0.66144,0.67238,674887.42254165,453780.8051685546
1688428800,2023-07-04 00:00:00,MATIC/USD,0.71543,0.71889,0.69120,0.69500,629753.77173396,437678.87135510216
1688342400,2023-07-03 00:00:00,MATIC/USD,0.68217,0.72015,0.67837,0.71310,803967.66726737,573309.3435283615
1688256000,2023-07-02 00:00:00,MATIC/USD,0.67650,0.68857,0.66141,0.68108,279035.72022125,190045.64832828898
1688169600,2023-07-01 00:00:00,MATIC/USD,0.66210,0.67718,0.64906,0.67718,445084.96538221,301402.636857525
1688083200,2023-06-30 00:00:00,MATIC/USD,0.62448,0.66958,0.61285,0.66110,710238.81442092,469538.8802136702
1687996800,2023-06-29 00:00:00,MATIC/USD,0.61221,0.64341,0.61221,0.62374,148208.57306990,92443.61536661943
1687910400,2023-06-28 00:00:00,MATIC/USD,0.66180,0.66469,0.60000,0.61554,889190.55769768,547332.3558852299
1687824000,2023-06-27 00:00:00,MATIC/USD,0.64507,0.67190,0.64315,0.66331,496364.51487731,329243.5463632685
1687737600,2023-06-26 00:00:00,MATIC/USD,0.66612,0.67090,0.63878,0.64548,190931.89955745,123242.72252634284
1687651200,2023-06-25 00:00:00,MATIC/USD,0.65499,0.69728,0.64930,0.66701,397256.48817920,264974.0501804082
1687564800,2023-06-24 00:00:00,MATIC/USD,0.67570,0.68901,0.64616,0.65491,322161.31667011,210986.66790042171
1687478400,2023-06-23 00:00:00,MATIC/USD,0.65650,0.69471,0.65649,0.67421,712500.10320634,480374.6945827465
1687392000,2023-06-22 00:00:00,MATIC/USD,0.66949,0.70998,0.65367,0.65680,702448.92747621,461368.4555663748
1687305600,2023-06-21 00:00:00,MATIC/USD,0.63210,0.67700,0.62880,0.66963,502477.52350783,336474.02406654815
1687219200,2023-06-20 00:00:00,MATIC/USD,0.61430,0.63168,0.59184,0.63168,429046.34282844,271019.99383786897
1687132800,2023-06-19 00:00:00,MATIC/USD,0.59757,0.61980,0.59111,0.61310,157230.90633011,96398.26867099044
1687046400,2023-06-18 00:00:00,MATIC/USD,0.61269,0.61860,0.59402,0.59670,224184.84021805,133771.09415811044
1686960000,2023-06-17 00:00:00,MATIC/USD,0.59034,0.63079,0.58645,0.61319,275451.97285685,168904.39523609186
1686873600,2023-06-16 00:00:00,MATIC/USD,0.58790,0.59833,0.55776,0.59004,440662.49858153,260008.50066304597
1686787200,2023-06-15 00:00:00,MATIC/USD,0.61699,0.62728,0.55947,0.58931,324110.79846398,191001.73464280806
1686700800,2023-06-14 00:00:00,MATIC/USD,0.64573,0.66073,0.60848,0.61868,815899.50784223,504780.7075118309
1686614400,2023-06-13 00:00:00,MATIC/USD,0.64363,0.67770,0.62485,0.64445,1058486.12516054,682141.38335971
1686528000,2023-06-12 00:00:00,MATIC/USD,0.63508,0.65534,0.61630,0.64270,1257644.43055126,808288.0755152949
1686441600,2023-06-11 00:00:00,MATIC/USD,0.60958,0.66066,0.59315,0.63437,1464004.28040044,928720.3953576272
1686355200,2023-06-10 00:00:00,MATIC/USD,0.72547,0.86708,0.51577,0.61134,5650735.29206850,3454520.5134531567
1686268800,2023-06-09 00:00:00,MATIC/USD,0.78263,0.78810,0.72000,0.72578,730525.69435796,530200.9384511202
1686182400,2023-06-08 00:00:00,MATIC/USD,0.76264,0.78473,0.75592,0.78181,765422.91012871,598415.2853677267
1686096000,2023-06-07 00:00:00,MATIC/USD,0.81912,0.82142,0.76003,0.76424,2825328.09409317,2159228.742629764
1686009600,2023-06-06 00:00:00,MATIC/USD,0.83451,0.83591,0.78343,0.82281,2782663.08401737,2289603.0121603324
1685923200,2023-06-05 00:00:00,MATIC/USD,0.89064,0.91300,0.82581,0.83576,1165926.25429620,974434.5262905919
1685836800,2023-06-04 00:00:00,MATIC/USD,0.90000,0.90745,0.89092,0.89284,130098.02075803,116156.7168535995
1685750400,2023-06-03 00:00:00,MATIC/USD,0.89950,0.90672,0.89430,0.89932,148942.06731224,133946.57997524366
1685664000,2023-06-02 00:00:00,MATIC/USD,0.88915,0.90790,0.88270,0.90119,505573.12022159,455617.4402124947
1685577600,2023-06-01 00:00:00,MATIC/USD,0.89260,0.89812,0.87659,0.88563,397958.79066803,352444.24377932743
