https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ADA,Volume USDT,tradecount
1612915200000,2021-02-10,ADAUSDT,0.70562,0.95306,0.70555,0.93966,1693219939.33,1404210349.2985792,1481690
1612828800000,2021-02-09,ADAUSDT,0.67674,0.71206,0.6624,0.70562,590482327.7,405545405.29600704,641568
1612742400000,2021-02-08,ADAUSDT,0.66109,0.7238,0.63191,0.67638,1008667679.66,687200350.054749,834316
1612656000000,2021-02-07,ADAUSDT,0.63444,0.70888,0.58,0.66109,1596532267.5,1031252551.2483165,1258967
1612569600000,2021-02-06,ADAUSDT,0.53874,0.66706,0.51901,0.63444,1255504052.74,735618983.1258682,1012355
1612483200000,2021-02-05,ADAUSDT,0.43903,0.56,0.43638,0.53917,1277155737.26,647988571.3729905,1006967
1612396800000,2021-02-04,ADAUSDT,0.44213,0.45,0.41003,0.43934,536142412.3,231296073.096734,356573
1612310400000,2021-02-03,ADAUSDT,0.425,0.44961,0.41509,0.44189,541252929.4,233609024.225337,382672
1612224000000,2021-02-02,ADAUSDT,0.40882,0.4559,0.38868,0.42498,1501769862.49,635347397.5646352,959565
1612137600000,2021-02-01,ADAUSDT,0.34464,0.42411,0.33214,0.40876,844822325.13,315517729.2364468,424028
1612051200000,2021-01-31,ADAUSDT,0.36395,0.37752,0.338,0.34475,399794774.9,141712986.454822,322422
1611964800000,2021-01-30,ADAUSDT,0.34764,0.37694,0.337,0.364,510716622.4,181305666.293532,329408
1611878400000,2021-01-29,ADAUSDT,0.34409,0.36836,0.3305,0.34752,666472809.5,235094446.385988,438205
1611792000000,2021-01-28,ADAUSDT,0.31142,0.35575,0.30431,0.34409,487709261.2,163965629.110074,309801
1611705600000,2021-01-27,ADAUSDT,0.34342,0.34396,0.30404,0.31144,422544056.1,135320113.262216,235043
1611619200000,2021-01-26,ADAUSDT,0.34284,0.35111,0.32404,0.3433,354428194.0,120457217.743562,202859
1611532800000,2021-01-25,ADAUSDT,0.35346,0.36415,0.34034,0.34308,407390809.5,144604820.562655,222342
1611446400000,2021-01-24,ADAUSDT,0.34575,0.36926,0.33613,0.35345,458536220.6,161447140.086898,234964
1611360000000,2021-01-23,ADAUSDT,0.34842,0.35763,0.33541,0.34583,418300948.7,145267535.31274,240273
1611273600000,2021-01-22,ADAUSDT,0.30786,0.3598,0.28,0.34867,898752288.0,290516408.419131,465828
1611187200000,2021-01-21,ADAUSDT,0.37548,0.37945,0.3,0.30785,785029729.8,267771231.788664,404103
1611100800000,2021-01-20,ADAUSDT,0.3672,0.3769,0.33033,0.37532,656351514.5,232444042.012948,346650
1611014400000,2021-01-19,ADAUSDT,0.37132,0.39001,0.362,0.3672,606641543.0,226285256.536489,370018
1610928000000,2021-01-18,ADAUSDT,0.38077,0.39724,0.36413,0.37123,636785470.4,239548962.448159,345702
1610841600000,2021-01-17,ADAUSDT,0.35057,0.3974,0.34076,0.38081,1422650839.29,529806343.19037527,738575
1610755200000,2021-01-16,ADAUSDT,0.30189,0.36696,0.30186,0.35071,1219589043.23,416047249.2075495,551624
1610668800000,2021-01-15,ADAUSDT,0.31203,0.33225,0.27739,0.30188,853517402.8,264651790.304994,383114
1610582400000,2021-01-14,ADAUSDT,0.31246,0.32455,0.29646,0.31201,656502674.0,204581244.1367,292444
1610496000000,2021-01-13,ADAUSDT,0.28875,0.31587,0.27,0.3123,715473111.9,208192713.90953,296349
1610409600000,2021-01-12,ADAUSDT,0.27563,0.31442,0.2628,0.28888,1059013244.8,303626067.858419,422638
1610323200000,2021-01-11,ADAUSDT,0.30154,0.30397,0.2288,0.2757,1530569582.3,404536667.170069,534981
1610236800000,2021-01-10,ADAUSDT,0.33062,0.3412,0.27948,0.30153,908667596.0,285668888.341356,409748
1610150400000,2021-01-09,ADAUSDT,0.30392,0.33851,0.29583,0.33062,820267450.7,259644112.080644,364494
1610064000000,2021-01-08,ADAUSDT,0.29917,0.32165,0.26175,0.30389,1284205249.4,380368302.98094094,531917
1609977600000,2021-01-07,ADAUSDT,0.33311,0.3553,0.2785,0.29928,1411321698.55,453119832.6300348,654373
1609891200000,2021-01-06,ADAUSDT,0.25889,0.34772,0.25347,0.33309,2059110042.76,611715688.0606145,893919
1609804800000,2021-01-05,ADAUSDT,0.22518,0.26429,0.20696,0.25873,1478887679.33,349709110.7622226,614385
1609718400000,2021-01-04,ADAUSDT,0.20625,0.23992,0.19203,0.22528,1463415575.6,315299480.49144566,548636
1609632000000,2021-01-03,ADAUSDT,0.1774,0.2096,0.17255,0.20615,1201451449.3,230834619.4761728,403926
1609545600000,2021-01-02,ADAUSDT,0.17505,0.18457,0.16793,0.17742,660303281.2,117077280.526554,231432
1609459200000,2021-01-01,ADAUSDT,0.18134,0.18473,0.17,0.17509,462201570.9,82720467.010267,178824
1609372800000,2020-12-31,ADAUSDT,0.18389,0.1864,0.17443,0.18134,447672619.8,80709170.33697,171189
1609286400000,2020-12-30,ADAUSDT,0.19069,0.19389,0.17511,0.18389,670221026.8,122388423.333235,281329
1609200000000,2020-12-29,ADAUSDT,0.1763,0.19725,0.17304,0.19067,1475500719.5,273970430.802808,483117
1609113600000,2020-12-28,ADAUSDT,0.15467,0.18057,0.1528,0.17627,881547663.5,147754102.867983,278089
1609027200000,2020-12-27,ADAUSDT,0.15839,0.16642,0.14936,0.15467,798134617.2,126512838.100096,241054
1608940800000,2020-12-26,ADAUSDT,0.15763,0.16242,0.1488,0.15839,563232604.1,87540978.45993,192288
1608854400000,2020-12-25,ADAUSDT,0.15305,0.167,0.15006,0.15761,589176673.8,93288393.378391,196476
1608768000000,2020-12-24,ADAUSDT,0.13631,0.15477,0.13132,0.15304,738995663.2,104882009.455825,232837
1608681600000,2020-12-23,ADAUSDT,0.15645,0.15786,0.1263,0.13635,818577125.1,118904127.931822,262757
1608595200000,2020-12-22,ADAUSDT,0.15279,0.16124,0.14879,0.15646,472974503.2,73764999.875586,188714
1608508800000,2020-12-21,ADAUSDT,0.16196,0.16714,0.1468,0.15278,430322921.0,67151902.256249,159210
1608422400000,2020-12-20,ADAUSDT,0.16421,0.169,0.156,0.16201,336692485.2,55276607.608786,140413
1608336000000,2020-12-19,ADAUSDT,0.16502,0.17082,0.16286,0.16433,342041141.9,57248498.404413,138007
1608249600000,2020-12-18,ADAUSDT,0.16339,0.16942,0.15821,0.16502,404588707.0,66380846.142119,145567
1608163200000,2020-12-17,ADAUSDT,0.16806,0.17628,0.16052,0.16336,770340713.9,129542865.737322,233697
1608076800000,2020-12-16,ADAUSDT,0.15385,0.16844,0.14903,0.16814,496276026.7,79083716.819301,173866
1607990400000,2020-12-15,ADAUSDT,0.15877,0.16,0.15261,0.15381,272831838.6,42449979.300382,106861
1607904000000,2020-12-14,ADAUSDT,0.15404,0.1588,0.14953,0.15877,267003605.0,40943801.060385,100732
1607817600000,2020-12-13,ADAUSDT,0.14439,0.15669,0.1429,0.15406,327839004.5,49816857.994816,123350
1607731200000,2020-12-12,ADAUSDT,0.13927,0.14736,0.13876,0.14438,236440057.4,34221271.35396,91320
1607644800000,2020-12-11,ADAUSDT,0.14188,0.14291,0.13473,0.13926,299140983.7,41561549.168474,96159
1607558400000,2020-12-10,ADAUSDT,0.14796,0.14865,0.13906,0.14188,282799496.3,40687535.723939,97346
1607472000000,2020-12-09,ADAUSDT,0.14117,0.15025,0.12924,0.14796,538859167.1,75432291.639205,167539
1607385600000,2020-12-08,ADAUSDT,0.15401,0.1552,0.13756,0.1412,431926292.3,63198666.267354,136736
1607299200000,2020-12-07,ADAUSDT,0.15875,0.15906,0.15132,0.15401,213173504.2,33055652.745858,64151
1607212800000,2020-12-06,ADAUSDT,0.15996,0.16288,0.15301,0.15873,290105225.6,45667813.043876,116907
1607126400000,2020-12-05,ADAUSDT,0.14779,0.16198,0.14608,0.15993,350995852.1,54873141.571896,134044
1607040000000,2020-12-04,ADAUSDT,0.16395,0.16464,0.146,0.14781,466897814.7,73072575.781053,181178
1606953600000,2020-12-03,ADAUSDT,0.15841,0.16842,0.15532,0.16398,413504395.2,66943835.328521,139922
1606867200000,2020-12-02,ADAUSDT,0.15554,0.15997,0.15065,0.15845,435020305.6,67918215.156586,114336
1606780800000,2020-12-01,ADAUSDT,0.17207,0.17456,0.14132,0.15562,1039771812.1,166639130.740545,289501
1606694400000,2020-11-30,ADAUSDT,0.16666,0.17399,0.16011,0.17204,810673450.8,136237545.662967,229177
1606608000000,2020-11-29,ADAUSDT,0.16487,0.17136,0.15712,0.16663,764061575.3,125044829.839457,240569
1606521600000,2020-11-28,ADAUSDT,0.14178,0.17233,0.13878,0.16489,1087688653.5,171712019.155178,312532
1606435200000,2020-11-27,ADAUSDT,0.13835,0.14559,0.1307,0.14178,714401286.7,97878697.613696,212382
1606348800000,2020-11-26,ADAUSDT,0.15474,0.16085,0.1123,0.13843,1645992625.9,223129884.026215,413242
1606262400000,2020-11-25,ADAUSDT,0.16722,0.17549,0.14702,0.15473,1078036852.7,177884968.936596,335752
1606176000000,2020-11-24,ADAUSDT,0.15451,0.183,0.15,0.16721,1689043010.1,281406313.970446,515388
1606089600000,2020-11-23,ADAUSDT,0.14593,0.15925,0.141,0.15445,1389843989.7,210177734.521799,399986
1606003200000,2020-11-22,ADAUSDT,0.13335,0.15352,0.12,0.14599,1960688777.5,265147097.869788,448124
1605916800000,2020-11-21,ADAUSDT,0.11826,0.13472,0.11605,0.13334,1071722949.3,134223347.7308,265512
1605830400000,2020-11-20,ADAUSDT,0.1059,0.119,0.10549,0.11828,437634200.7,48645520.072866,127423
1605744000000,2020-11-19,ADAUSDT,0.10662,0.10816,0.10435,0.1059,237807123.0,25258809.568802,66459
1605657600000,2020-11-18,ADAUSDT,0.10944,0.11161,0.10171,0.10658,434138632.2,46348194.860736,109490
1605571200000,2020-11-17,ADAUSDT,0.10387,0.11246,0.10354,0.10947,422358548.5,46065393.686785,133129
1605484800000,2020-11-16,ADAUSDT,0.10045,0.10499,0.0995,0.10387,215990529.7,22246202.729044,71450
1605398400000,2020-11-15,ADAUSDT,0.10411,0.10527,0.0985,0.10046,201375366.6,20647920.497707,60583
1605312000000,2020-11-14,ADAUSDT,0.10633,0.1073,0.10142,0.10411,228682972.0,23742897.251615,67849
1605225600000,2020-11-13,ADAUSDT,0.10462,0.10798,0.10401,0.10629,237407048.5,25204728.436601,78935
1605139200000,2020-11-12,ADAUSDT,0.10597,0.10667,0.10254,0.1046,223674122.1,23422636.263054,72476
1605052800000,2020-11-11,ADAUSDT,0.1059,0.1089,0.10541,0.10599,251231387.1,26998072.993597,83826
1604966400000,2020-11-10,ADAUSDT,0.10555,0.10915,0.10355,0.1059,303777358.8,32285456.14504,92669
1604880000000,2020-11-09,ADAUSDT,0.10652,0.10799,0.10114,0.10561,310077984.4,32470998.376746,91304
1604793600000,2020-11-08,ADAUSDT,0.10131,0.10832,0.0997,0.10655,270595831.0,28449684.677416,81231
1604707200000,2020-11-07,ADAUSDT,0.10912,0.11387,0.09861,0.10128,647454529.2,68824996.445697,163067
1604620800000,2020-11-06,ADAUSDT,0.09749,0.11,0.09706,0.1091,451716971.6,47427482.921034,129308
1604534400000,2020-11-05,ADAUSDT,0.09553,0.0981,0.09207,0.09752,332802061.7,31727134.725027,72246
1604448000000,2020-11-04,ADAUSDT,0.0936,0.09628,0.09155,0.0955,256317711.9,24074287.537436,64713
1604361600000,2020-11-03,ADAUSDT,0.09222,0.09417,0.08793,0.09357,244514002.7,22310146.75443,60952
1604275200000,2020-11-02,ADAUSDT,0.09827,0.10004,0.09151,0.09221,250365831.6,23937317.228683,56812
1604188800000,2020-11-01,ADAUSDT,0.09296,0.09868,0.09241,0.09827,138991316.1,13268230.336051,33696
1604102400000,2020-10-31,ADAUSDT,0.09326,0.09555,0.09196,0.093,165418867.7,15510001.578013,39997
1604016000000,2020-10-30,ADAUSDT,0.09527,0.09569,0.08915,0.0933,278450826.0,25752587.650773,59140
1603929600000,2020-10-29,ADAUSDT,0.09872,0.10082,0.09484,0.09531,257269193.8,25185522.599479,53112
1603843200000,2020-10-28,ADAUSDT,0.10254,0.10331,0.09501,0.09869,282164120.8,27843309.876125,61146
1603756800000,2020-10-27,ADAUSDT,0.103,0.10568,0.10178,0.10256,184291093.8,19148597.636166,44887
1603670400000,2020-10-26,ADAUSDT,0.1064,0.1076,0.09892,0.10306,225727480.6,23259876.572696,47869
1603584000000,2020-10-25,ADAUSDT,0.10795,0.10879,0.10603,0.10639,112506426.2,12075949.770881,27332
1603497600000,2020-10-24,ADAUSDT,0.10801,0.1099,0.10726,0.10797,148170659.6,16100844.559668,33483
1603411200000,2020-10-23,ADAUSDT,0.11075,0.11228,0.10515,0.10805,229349167.1,25008437.754495,55980
1603324800000,2020-10-22,ADAUSDT,0.10585,0.11279,0.10507,0.11077,253146949.9,27605881.276115,63416
1603238400000,2020-10-21,ADAUSDT,0.10237,0.10858,0.10128,0.10589,266714219.2,28160946.822454,67356
1603152000000,2020-10-20,ADAUSDT,0.10856,0.10883,0.10058,0.10238,336559707.3,34938984.294362,78262
1603065600000,2020-10-19,ADAUSDT,0.10737,0.1111,0.10598,0.10859,229437127.0,24904909.307565,54797
1602979200000,2020-10-18,ADAUSDT,0.10589,0.10761,0.10501,0.10735,110005980.3,11693037.943789,28868
1602892800000,2020-10-17,ADAUSDT,0.10415,0.10739,0.10316,0.10598,159726089.3,16908353.574631,36828
1602806400000,2020-10-16,ADAUSDT,0.10664,0.10733,0.10218,0.10414,224603403.3,23387780.138314,57297
1602720000000,2020-10-15,ADAUSDT,0.10703,0.10782,0.10441,0.10666,221158995.5,23512858.84573,52674
1602633600000,2020-10-14,ADAUSDT,0.10927,0.11238,0.10519,0.10703,336699622.6,36695051.670094,76777
1602547200000,2020-10-13,ADAUSDT,0.10951,0.11428,0.10751,0.10925,399840888.7,44347906.270879,95325
1602460800000,2020-10-12,ADAUSDT,0.10652,0.11369,0.10216,0.10945,436930732.0,47008535.802085,116208
1602374400000,2020-10-11,ADAUSDT,0.10488,0.10899,0.10415,0.10648,313077154.2,33383274.171217,71724
1602288000000,2020-10-10,ADAUSDT,0.10133,0.11151,0.10133,0.10493,507111063.7,54343711.968213,113861
1602201600000,2020-10-09,ADAUSDT,0.09632,0.10255,0.09485,0.10129,310310117.3,30460846.220327,68553
1602115200000,2020-10-08,ADAUSDT,0.09372,0.09731,0.08975,0.09632,252697885.8,23716055.065303,55746
1602028800000,2020-10-07,ADAUSDT,0.09287,0.09449,0.08934,0.09374,156895883.2,14522908.744422,37532
1601942400000,2020-10-06,ADAUSDT,0.0974,0.09864,0.09122,0.09289,279075645.9,26400263.391545,56153
1601856000000,2020-10-05,ADAUSDT,0.09684,0.09948,0.09585,0.09738,181150337.1,17672527.888232,43215
1601769600000,2020-10-04,ADAUSDT,0.09332,0.09804,0.09205,0.09686,171939943.5,16335467.852666,38628
1601683200000,2020-10-03,ADAUSDT,0.09285,0.09532,0.09208,0.09328,157830982.1,14831850.146634,35373
1601596800000,2020-10-02,ADAUSDT,0.09803,0.1004,0.08967,0.09286,399944267.6,37544476.521148,80851
1601510400000,2020-10-01,ADAUSDT,0.10136,0.10465,0.09458,0.09804,336851341.1,33766582.477949,75151
1601424000000,2020-09-30,ADAUSDT,0.1011,0.10175,0.09662,0.10136,284886992.4,28279936.374241,62625
1601337600000,2020-09-29,ADAUSDT,0.10026,0.1036,0.09735,0.1011,324750297.3,32669322.292041,70407
1601251200000,2020-09-28,ADAUSDT,0.10132,0.10671,0.09957,0.1003,444510434.1,46144619.730784,98472
1601164800000,2020-09-27,ADAUSDT,0.09541,0.10273,0.09419,0.1013,425402605.4,42041275.230044,92847
1601078400000,2020-09-26,ADAUSDT,0.09691,0.09997,0.09226,0.09547,350666632.3,33573722.516384,75131
1600992000000,2020-09-25,ADAUSDT,0.08254,0.09867,0.08233,0.09693,761770099.4,70085712.718339,150218
1600905600000,2020-09-24,ADAUSDT,0.07663,0.08376,0.07549,0.08254,416112902.6,33237062.24067,72250
1600819200000,2020-09-23,ADAUSDT,0.08148,0.0828,0.07545,0.07663,288788652.5,22965531.09275,51320
1600732800000,2020-09-22,ADAUSDT,0.07989,0.08335,0.07906,0.08146,312840807.6,25530961.962128,50054
1600646400000,2020-09-21,ADAUSDT,0.08936,0.09017,0.077,0.07983,492053125.1,40449866.625859,91032
1600560000000,2020-09-20,ADAUSDT,0.09139,0.09223,0.08751,0.08936,178387120.7,16075687.234506,37992
1600473600000,2020-09-19,ADAUSDT,0.09092,0.09325,0.09044,0.09141,146210080.5,13422294.323232,30892
1600387200000,2020-09-18,ADAUSDT,0.09405,0.09415,0.08963,0.09093,216397448.7,19929205.051352,47705
1600300800000,2020-09-17,ADAUSDT,0.09151,0.09475,0.09075,0.09408,233366881.9,21642750.884003,54288
1600214400000,2020-09-16,ADAUSDT,0.09309,0.09334,0.08951,0.09151,274183427.8,24963807.501049,62232
1600128000000,2020-09-15,ADAUSDT,0.09659,0.09804,0.09286,0.09313,228893108.7,21865209.111607,53224
1600041600000,2020-09-14,ADAUSDT,0.09509,0.09787,0.09293,0.09663,222916155.5,21370868.591398,57496
1599955200000,2020-09-13,ADAUSDT,0.09769,0.09981,0.09234,0.09507,241551462.9,23196907.169904,63125
1599868800000,2020-09-12,ADAUSDT,0.09696,0.0985,0.09446,0.09771,171314687.5,16563999.228322,45817
1599782400000,2020-09-11,ADAUSDT,0.09704,0.09755,0.09308,0.09701,221511294.0,21152779.656514,53008
1599696000000,2020-09-10,ADAUSDT,0.09329,0.0995,0.09318,0.09709,318516552.9,30881801.008205,76643
1599609600000,2020-09-09,ADAUSDT,0.09105,0.09575,0.08925,0.09331,239528985.2,22278716.606659,56386
1599523200000,2020-09-08,ADAUSDT,0.09365,0.09699,0.08845,0.09101,413411592.3,37980714.172887,99966
1599436800000,2020-09-07,ADAUSDT,0.09266,0.09421,0.08603,0.0936,382261960.2,34388635.790695,89698
1599350400000,2020-09-06,ADAUSDT,0.08998,0.09614,0.0855,0.0926,391668905.2,35885202.827819,102574
1599264000000,2020-09-05,ADAUSDT,0.1016,0.10398,0.0854,0.09,648238071.4,60694659.797697,126438
1599177600000,2020-09-04,ADAUSDT,0.09448,0.10399,0.09215,0.10156,764723646.7,75302723.073042,148713
1599091200000,2020-09-03,ADAUSDT,0.1149,0.11693,0.09222,0.09446,621880720.2,65772281.388414,140458
1599004800000,2020-09-02,ADAUSDT,0.12444,0.12642,0.11031,0.11489,399997912.3,46730338.615951,106257
1598918400000,2020-09-01,ADAUSDT,0.1225,0.12812,0.11896,0.12445,330906806.9,40914995.471801,94575
1598832000000,2020-08-31,ADAUSDT,0.11742,0.1268,0.11296,0.12253,459272450.5,55272513.473865,110533
1598745600000,2020-08-30,ADAUSDT,0.11624,0.11879,0.11369,0.11747,208755018.0,24252577.320266,59083
1598659200000,2020-08-29,ADAUSDT,0.10926,0.11796,0.10799,0.11623,219865981.9,24901197.329607,60042
1598572800000,2020-08-28,ADAUSDT,0.10726,0.11166,0.10602,0.10927,254837464.6,27760523.9941,65111
1598486400000,2020-08-27,ADAUSDT,0.11431,0.11583,0.10211,0.10725,397313718.2,42988197.774055,95204
1598400000000,2020-08-26,ADAUSDT,0.11239,0.11819,0.11019,0.11435,291146015.7,33273716.646915,76676
1598313600000,2020-08-25,ADAUSDT,0.12359,0.12395,0.10485,0.11239,538469253.0,60742877.266484,116378
1598227200000,2020-08-24,ADAUSDT,0.12146,0.12707,0.12,0.12361,192049653.6,23856479.040974,47954
1598140800000,2020-08-23,ADAUSDT,0.12516,0.1259,0.11929,0.12141,176404681.9,21562870.319441,46020
1598054400000,2020-08-22,ADAUSDT,0.12314,0.12618,0.1182,0.12515,239238199.5,29380886.657829,62609
1597968000000,2020-08-21,ADAUSDT,0.1342,0.13436,0.1214,0.12315,325572514.7,41793106.181855,88722
1597881600000,2020-08-20,ADAUSDT,0.12964,0.13453,0.12605,0.13413,243493668.9,31673635.849254,69689
1597795200000,2020-08-19,ADAUSDT,0.13686,0.13832,0.1258,0.12966,344298320.3,45306685.39776,101362
1597708800000,2020-08-18,ADAUSDT,0.14039,0.144,0.13374,0.13691,265797226.3,36812936.670819,81728
1597622400000,2020-08-17,ADAUSDT,0.13882,0.14484,0.13731,0.14039,385519511.7,54458449.002239,108695
1597536000000,2020-08-16,ADAUSDT,0.13838,0.13961,0.13483,0.13882,208158137.1,28659548.842608,74560
1597449600000,2020-08-15,ADAUSDT,0.13826,0.1418,0.1362,0.13837,278280169.4,38549882.37338,88122
1597363200000,2020-08-14,ADAUSDT,0.13943,0.14117,0.13739,0.13826,236113113.1,32843527.94519,78275
1597276800000,2020-08-13,ADAUSDT,0.1367,0.14212,0.13161,0.13944,370696719.4,50913965.505558,102282
1597190400000,2020-08-12,ADAUSDT,0.13685,0.13787,0.12336,0.1367,409416032.2,54316032.051588,117348
1597104000000,2020-08-11,ADAUSDT,0.14376,0.1445,0.13131,0.13685,335301733.6,46439453.478455,89654
1597017600000,2020-08-10,ADAUSDT,0.14512,0.14653,0.14162,0.14383,338241373.9,48824823.039175,79953
1596931200000,2020-08-09,ADAUSDT,0.14695,0.1523,0.142,0.14512,404020544.5,59240265.412043,111729
1596844800000,2020-08-08,ADAUSDT,0.13891,0.14788,0.13723,0.14696,300085230.7,42907276.380048,84394
1596758400000,2020-08-07,ADAUSDT,0.14441,0.14746,0.1327,0.13888,335277998.8,47212849.957004,87926
1596672000000,2020-08-06,ADAUSDT,0.14229,0.14585,0.13986,0.14444,279832944.9,39977274.773654,73906
1596585600000,2020-08-05,ADAUSDT,0.14333,0.14533,0.1397,0.14227,247854513.3,35444876.014357,68864
1596499200000,2020-08-04,ADAUSDT,0.13735,0.14825,0.13611,0.14335,405429691.8,57479707.535132,109467
1596412800000,2020-08-03,ADAUSDT,0.13381,0.1393,0.132,0.1373,255391275.3,34915375.263507,70874
