https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1589155200000,2020-05-11 00:00:00,ETH/USDT,187.664,193.5,176.13411746,185.67492796,11959629.53300592,64252.92190157,0,0,0,186.13362908
1589068800000,2020-05-10 00:00:00,ETH/USDT,210.1692862,210.1692862,180.1627,187.58602404,16230244.93147602,86005.04991363,0,0,0,188.71269707
1588982400000,2020-05-09 00:00:00,ETH/USDT,211.29663613,214.6,208.6,210.1748514,5925905.07518955,28005.21487841,0,0,0,211.60005737
1588896000000,2020-05-08 00:00:00,ETH/USDT,212.01650144,216.46593528,207.04828178,211.45302593,5635989.85471784,26622.58469782,0,0,0,211.69957457
1588809600000,2020-05-07 00:00:00,ETH/USDT,198.90714948,214.99226487,196.6959,211.80220693,9726748.31953158,47124.63433399,0,0,0,206.40474895
1588723200000,2020-05-06 00:00:00,ETH/USDT,205.24489913,210.71787811,198,199.08163265,8074609.42139507,39152.42576738,0,0,0,206.23522714
1588636800000,2020-05-05 00:00:00,ETH/USDT,206.59105062,211.57488198,201.12758607,205.35072249,6850489.5071916,33358.76103404,0,0,0,205.35803173
1588550400000,2020-05-04 00:00:00,ETH/USDT,209.90436342,210.57764791,195,206.58663091,10890449.34145586,53755.10486987,0,0,0,202.59376979
1588464000000,2020-05-03 00:00:00,ETH/USDT,213.99210849,219.15489998,205.07416147,209.81369241,9555436.97572636,44950.27536326,0,0,0,212.57794081
1588377600000,2020-05-02 00:00:00,ETH/USDT,211.93390261,215.27891784,210.06284459,213.69914758,5613932.90867797,26390.48051676,0,0,0,212.72567981
1588291200000,2020-05-01 00:00:00,ETH/USDT,206.03203023,217.14,205.94860207,212.06762153,11207853.14241367,52994.92880161,0,0,0,211.48916313
1588204800000,2020-04-30 00:00:00,ETH/USDT,215.42830423,227.13385486,202.0834746,206.35436145,15738186.829521,73573.19781422,0,0,0,213.91195839
1588118400000,2020-04-29 00:00:00,ETH/USDT,196.41724485,218.77627466,196.41724485,215.35098483,12874439.31728047,61635.63487716,0,0,0,208.87980375
1588032000000,2020-04-28 00:00:00,ETH/USDT,196.495,197.61398505,192.28000001,196.36944354,4940624.86654847,25291.13257001,0,0,0,195.35008378
1587945600000,2020-04-27 00:00:00,ETH/USDT,197.51680841,199,189.35838494,196.43118816,4868896.29851064,25027.88944979,0,0,0,194.5388287
1587859200000,2020-04-26 00:00:00,ETH/USDT,194.13032419,199.79820676,192.37058705,197.5178084,5710684.18912277,29234.79447656,0,0,0,195.33861247
1587772800000,2020-04-25 00:00:00,ETH/USDT,187.61587903,198,185.874566,194.28823345,5715689.35564995,29505.49529125,0,0,0,193.7160959
1587686400000,2020-04-24 00:00:00,ETH/USDT,188.74412221,189.70082543,184.59520001,187.44971749,4126043.33800438,22016.48434624,0,0,0,187.40700254
1587600000000,2020-04-23 00:00:00,ETH/USDT,182.88485771,193.308,178.11891219,188.80230257,6005637.61490734,32278.74054134,0,0,0,186.05551251
1587513600000,2020-04-22 00:00:00,ETH/USDT,170.792,183.98765432,169.89544151,182.70031754,4688457.12968603,26286.50452539,0,0,0,178.35985477
1587427200000,2020-04-21 00:00:00,ETH/USDT,170.22037258,174.57649564,168.18659373,170.72114493,6292670.94959493,36734.32018118,0,0,0,171.30222959
1587340800000,2020-04-20 00:00:00,ETH/USDT,180.02,186.45810864,166.81789275,170.35,9405111.74510097,53255.60736482,0,0,0,176.60322002
1587254400000,2020-04-19 00:00:00,ETH/USDT,187.62641973,188.35054731,176.23440002,180.02,6027421.15455108,33085.18523584,0,0,0,182.17885472
1587168000000,2020-04-18 00:00:00,ETH/USDT,170.63554721,189.43209201,170.63554721,187.4276399,6412816.17048932,35597.70266123,0,0,0,180.14691092
1587081600000,2020-04-17 00:00:00,ETH/USDT,172.37733821,174.84398543,168.21703652,170.69620485,4574117.00671661,26776.51404389,0,0,0,170.82570939
1586995200000,2020-04-16 00:00:00,ETH/USDT,152.6405916,174.67858837,148.34649078,172.27550194,9857047.2445984,59381.04640176,0,0,0,165.99652316
1586908800000,2020-04-15 00:00:00,ETH/USDT,158.20883467,161.21825326,151.88161057,152.87809337,3334382.16142863,21215.82366518,0,0,0,157.16486967
1586822400000,2020-04-14 00:00:00,ETH/USDT,156.2831202,161.86517711,155.41298136,158.46,4874994.41245383,30777.56580534,0,0,0,158.39441115
1586736000000,2020-04-13 00:00:00,ETH/USDT,158.5,158.99999995,150,156.36219368,8353519.43026543,54314.2970475,0,0,0,153.79964179
1586649600000,2020-04-12 00:00:00,ETH/USDT,158.31333768,164.886636,155.04,158.40818631,8189107.46363654,51090.36764054,0,0,0,160.28672021
1586563200000,2020-04-11 00:00:00,ETH/USDT,157.91620307,161.21454888,153.86736233,158.34571257,3594954.71960032,22744.52426548,0,0,0,158.05803091
1586476800000,2020-04-10 00:00:00,ETH/USDT,169.60063942,170.04999999,152.25130871,157.88239405,8102067.08307368,50802.25158656,0,0,0,159.48244083
1586390400000,2020-04-09 00:00:00,ETH/USDT,173.09783574,173.23564016,165.34741455,169.73340364,4551973.3178937,26806.48957193,0,0,0,169.80863181
1586304000000,2020-04-08 00:00:00,ETH/USDT,164.64745973,174.49127998,163.67740604,172.94699687,6897117.06619676,40627.19862192,0,0,0,169.76600159
1586217600000,2020-04-07 00:00:00,ETH/USDT,171.40599991,176.35168517,162,164.64745972,8086024.85346603,47522.85868313,0,0,0,170.15021986
1586131200000,2020-04-06 00:00:00,ETH/USDT,142.62169163,171.85968366,142.62169163,171.21476538,8856982.04194692,56618.40083153,0,0,0,156.43292484
1586044800000,2020-04-05 00:00:00,ETH/USDT,144.16354514,145.60318085,140.65845879,142.61456162,2251357.90960922,15731.45624421,0,0,0,143.11185656
1585958400000,2020-04-04 00:00:00,ETH/USDT,141.35202247,146.27999998,138.75725594,144.13497635,3637693.36372449,25584.34535422,0,0,0,142.18434411
1585872000000,2020-04-03 00:00:00,ETH/USDT,141.35115853,146.67060054,136.64773824,141.36715519,4812601.64391424,33777.26341631,0,0,0,142.4805078
1585785600000,2020-04-02 00:00:00,ETH/USDT,135.6898336,149.77177819,135.1349676,141.40196269,7280336.78680611,51911.84168453,0,0,0,140.24424005
1585699200000,2020-04-01 00:00:00,ETH/USDT,132.84044068,136.6928239,128.73565759,135.6809081,4075275.46990061,30829.30071559,0,0,0,132.18838492
1585612800000,2020-03-31 00:00:00,ETH/USDT,132.06222114,135,130.38032267,132.86700001,2683201.86557619,20247.86408504,0,0,0,132.51777344
1585526400000,2020-03-30 00:00:00,ETH/USDT,124.48644627,135.23238889,124.11381158,132.06222114,3079070.24639388,23513.80220539,0,0,0,130.94735676
1585440000000,2020-03-29 00:00:00,ETH/USDT,130.98306499,131.72548431,123.8254977,124.49888999,2265755.42300445,17785.08657566,0,0,0,127.39636736
1585353600000,2020-03-28 00:00:00,ETH/USDT,131.31159333,132.95461514,124.94554536,130.98770265,4327822.06090113,33708.92462805,0,0,0,128.38801915
1585267200000,2020-03-27 00:00:00,ETH/USDT,138.4792555,141.28571428,130.37797518,131.38349894,2925817.80596384,21533.3307518,0,0,0,135.8739082
1585180800000,2020-03-26 00:00:00,ETH/USDT,136,139.74998727,133.24964456,138.51246473,4016631.06931157,29623.69072319,0,0,0,135.58847568
1585094400000,2020-03-25 00:00:00,ETH/USDT,138.2014754,142.23903362,132.57407409,136,6131126.95333772,44737.28054516,0,0,0,137.04737701
1585008000000,2020-03-24 00:00:00,ETH/USDT,135.99912836,143.7237025,132.38583794,138.47808498,5881046.04296856,42861.26659031,0,0,0,137.21120514
1584921600000,2020-03-23 00:00:00,ETH/USDT,122.32546916,137.41301208,119.65646218,135.95698933,5117892.23362525,39813.75563631,0,0,0,128.54582924
1584835200000,2020-03-22 00:00:00,ETH/USDT,132.53123785,137.0140816,121.13529085,122.45,4616650.27646806,35982.19402989,0,0,0,128.3037458
1584748800000,2020-03-21 00:00:00,ETH/USDT,133.50729848,137.42526127,125.8482991,132.53123785,6121979.33536348,46422.89372142,0,0,0,131.87414322
1584662400000,2020-03-20 00:00:00,ETH/USDT,136.39,152.28809314,116.47983044,133.30778385,11743451.8919533,85479.3226637,0,0,0,137.38353938
1584576000000,2020-03-19 00:00:00,ETH/USDT,118.19579091,142.92893442,115.56754313,136.65522934,6759164.86453685,52329.63720705,0,0,0,129.16513901
1584489600000,2020-03-18 00:00:00,ETH/USDT,116.01379726,118.41581951,109.99945443,118.12667579,3300849.55655054,28920.47711624,0,0,0,114.13537692
1584403200000,2020-03-17 00:00:00,ETH/USDT,110.7506308,120.61359998,109.40648009,115.5406,3553925.75226064,30489.4016912,0,0,0,116.56265964
1584316800000,2020-03-16 00:00:00,ETH/USDT,123.86281563,124.2261,101,110.97545022,6099176.12572771,55172.81925865,0,0,0,110.54675486
1584230400000,2020-03-15 00:00:00,ETH/USDT,122.39519343,133.20735166,120.5,123.86281563,2968028.32385267,23808.77924432,0,0,0,124.66108797
1584144000000,2020-03-14 00:00:00,ETH/USDT,133.598,134.54324097,121.07862753,122.58102461,2064790.25439285,16114.52707763,0,0,0,128.13222779
1584057600000,2020-03-13 00:00:00,ETH/USDT,108.02654173,139.8,87,134,9880007.27008185,82612.73373932,0,0,0,119.59424198
1583971200000,2020-03-12 00:00:00,ETH/USDT,194.50512202,195.475,102.31440585,108.1468583,21782418.71528,145119.0722861,0,0,0,150.10031674
1583884800000,2020-03-11 00:00:00,ETH/USDT,200.64828684,203.14477958,181.77994,194.50512171,12382869.77557257,64274.90546055,0,0,0,192.65481118
1583798400000,2020-03-10 00:00:00,ETH/USDT,202.89557181,206.1365,195.7,200.545,8359356.32425361,41492.22927835,0,0,0,201.46799701
1583712000000,2020-03-09 00:00:00,ETH/USDT,199.34414953,208.432654,190.0001,202.8955718,29412283.26131157,146078.356938,0,0,0,201.34593431
1583625600000,2020-03-08 00:00:00,ETH/USDT,237.225,237.225,196,198.65289089,28630604.1423218,132003.48460993,0,0,0,216.89279057
1583539200000,2020-03-07 00:00:00,ETH/USDT,244.875,252,235,237.25,7621336.34034324,31385.48738736,0,0,0,242.82995023
1583452800000,2020-03-06 00:00:00,ETH/USDT,228.37922989,245.10999999,227.59782195,244.875,8173376.6544639,34517.82017766,0,0,0,236.7871613
1583366400000,2020-03-05 00:00:00,ETH/USDT,224.355,233.99999999,224.355,228.54363982,8794266.73021255,38322.27095305,0,0,0,229.48187859
1583280000000,2020-03-04 00:00:00,ETH/USDT,223.84,228.87970101,220,224.3416465,8766514.61823608,39094.50349863,0,0,0,224.2390575
1583193600000,2020-03-03 00:00:00,ETH/USDT,231.80764063,232.25658611,220,223.84406994,11423894.60823773,50542.06819218,0,0,0,226.02744637
1583107200000,2020-03-02 00:00:00,ETH/USDT,217.95,234.2436311,216.07588459,231.80764019,12506810.26445197,55312.05695567,0,0,0,226.11363512
1583020800000,2020-03-01 00:00:00,ETH/USDT,217.275,227.72569475,212.30044535,217.725,11911668.37515824,54390.3754074,0,0,0,219.00323882
1582934400000,2020-02-29 00:00:00,ETH/USDT,226.825,232.95737903,217.14499998,217.48,5650634.95854128,25079.86926379,0,0,0,225.30559864
1582848000000,2020-02-28 00:00:00,ETH/USDT,227.63288181,234.69145088,214.13500001,226.8504815,12368076.25659109,55299.25363791,0,0,0,223.65720046
1582761600000,2020-02-27 00:00:00,ETH/USDT,223.85067178,238.20755384,210.06913707,227.55102,12835102.6526386,56877.27011996,0,0,0,225.66312738
1582675200000,2020-02-26 00:00:00,ETH/USDT,246.825,250.32491175,215.69820498,223.85067174,18429485.47530016,79052.82674504,0,0,0,233.12873472
1582588800000,2020-02-25 00:00:00,ETH/USDT,265.57183084,266.19794615,244.32404771,246.78347813,9935578.08429523,38964.11041919,0,0,0,254.99306868
1582502400000,2020-02-24 00:00:00,ETH/USDT,274.64000002,277,257.00000001,265.57183088,13764220.21024508,51576.46229505,0,0,0,266.87018841
1582416000000,2020-02-23 00:00:00,ETH/USDT,261.60935053,275.38985408,261.005,274.64000004,4965484.46725279,18430.62048326,0,0,0,269.41493759
1582329600000,2020-02-22 00:00:00,ETH/USDT,265.41942043,266.89000095,256.0000001,261.62250222,6479168.01958569,24770.2289579,0,0,0,261.57077637
1582243200000,2020-02-21 00:00:00,ETH/USDT,256.99626704,268,253.73437963,265.20856856,10915685.36056111,41728.42293839,0,0,0,261.58873477
1582156800000,2020-02-20 00:00:00,ETH/USDT,258.37000006,264.14461782,245.737437,257.15737181,16110213.15831168,62864.74267641,0,0,0,256.26786132
1582070400000,2020-02-19 00:00:00,ETH/USDT,282.64284197,285.98718001,251.13581182,258.60438828,13108795.97545091,47816.01413928,0,0,0,274.15074659
1581984000000,2020-02-18 00:00:00,ETH/USDT,268.10050683,285.60508412,258.59451543,282.61574476,15379156.98422762,56292.83094433,0,0,0,273.19921073
1581897600000,2020-02-17 00:00:00,ETH/USDT,258.98608518,268.48,242.20164348,267.80067549,12437159.70902309,49310.80914584,0,0,0,252.21974501
1581811200000,2020-02-16 00:00:00,ETH/USDT,264.77505674,273.89565417,232,259.06350241,17044101.39259235,66386.99077294,0,0,0,256.73857474
1581724800000,2020-02-15 00:00:00,ETH/USDT,285.00172032,288.48999988,261,264.76445003,14513313.89353239,53043.9713365,0,0,0,273.60911198
1581638400000,2020-02-14 00:00:00,ETH/USDT,268.40172765,287,260.35201885,285.44498531,12411950.60327133,45641.06631796,0,0,0,271.94698994
1581552000000,2020-02-13 00:00:00,ETH/USDT,265.65658834,277.5446993,254.80000001,268.51345538,16349965.60131446,61029.83578649,0,0,0,267.90118948
1581465600000,2020-02-12 00:00:00,ETH/USDT,236.87305022,275,236.87305022,265.76977717,14087280.92198867,54412.66628413,0,0,0,258.89708929
1581379200000,2020-02-11 00:00:00,ETH/USDT,222.99353858,239.15442879,218.2,236.73754734,11727923.41496134,51552.84839366,0,0,0,227.49321871
1581292800000,2020-02-10 00:00:00,ETH/USDT,228.73530193,229.39948922,216.25,222.99461935,7826582.52398565,35304.2852997,0,0,0,221.68930648
1581206400000,2020-02-09 00:00:00,ETH/USDT,223,230.56812798,223,228.66060953,8423924.91589426,37014.62086418,0,0,0,227.58371473
1581120000000,2020-02-08 00:00:00,ETH/USDT,223.45299099,227.70572134,213.43407485,223.16772385,8557293.33204782,38411.16744421,0,0,0,222.78139149
1581033600000,2020-02-07 00:00:00,ETH/USDT,213.17026362,224.75984088,213.17026362,223.49775321,10719373.97912265,48840.91067808,0,0,0,219.47530933
1580947200000,2020-02-06 00:00:00,ETH/USDT,203.75188404,216.29999994,201.12141522,213.19265249,16539531.46301016,78932.16203108,0,0,0,209.54109246
1580860800000,2020-02-05 00:00:00,ETH/USDT,188.93246707,207.530904,188.22881032,203.71594211,13376371.40681634,67819.47507226,0,0,0,197.23495931
1580774400000,2020-02-04 00:00:00,ETH/USDT,189.82165876,191.57159518,184.71717861,188.93636258,11409464.03882913,60753.24926162,0,0,0,187.800063
1580688000000,2020-02-03 00:00:00,ETH/USDT,188.47482615,195.15273327,186.81799794,189.82165875,12190749.86812375,64165.71735702,0,0,0,189.988523
1580601600000,2020-02-02 00:00:00,ETH/USDT,183.67791112,193.51108947,179.18044012,188.46709233,13308027.03767347,70891.71056195,0,0,0,187.72331676
1580515200000,2020-02-01 00:00:00,ETH/USDT,179.9771685,184.27105567,179.29764169,183.67882983,9575256.07271684,52544.76552571,0,0,0,182.2304463
1580428800000,2020-01-31 00:00:00,ETH/USDT,184.72381147,185.80121818,175.29452327,179.97716845,10882018.67800612,60143.10884015,0,0,0,180.93542033
1580342400000,2020-01-30 00:00:00,ETH/USDT,173.753534,186.94993326,170.9012345,184.72381145,12329615.97104,69562.7805213,0,0,0,177.24443845
1580256000000,2020-01-29 00:00:00,ETH/USDT,175.75032791,178.43454643,173.393,173.84420006,10205791.13332562,57865.37520364,0,0,0,176.37129453
1580169600000,2020-01-28 00:00:00,ETH/USDT,170.03529162,176.14522376,170,175.80113192,12742916.68054142,73987.32350635,0,0,0,172.23108063
1580083200000,2020-01-27 00:00:00,ETH/USDT,167.92331066,172.12482437,165.25159411,170.0257804,10251982.0350519,60651.50376631,0,0,0,169.03096211
1579996800000,2020-01-26 00:00:00,ETH/USDT,160.38749902,168.08691676,159.45337676,167.92331066,7349134.78272291,44905.76668226,0,0,0,163.65681572
1579910400000,2020-01-25 00:00:00,ETH/USDT,162.63977999,162.71,157.62136608,160.38749904,6618662.59183495,41312.35804774,0,0,0,160.21023501
1579824000000,2020-01-24 00:00:00,ETH/USDT,162.82944908,164.4128,155.57993574,162.63977999,8075797.24294678,50282.32446051,0,0,0,160.60906749
1579737600000,2020-01-23 00:00:00,ETH/USDT,168.06896188,168.20036545,159.38733458,162.79717713,9329186.06538753,57160.46999317,0,0,0,163.21045062
1579651200000,2020-01-22 00:00:00,ETH/USDT,169.4772725,171.5,166.13645951,168.06896188,9557101.34380419,56770.88807291,0,0,0,168.34510905
1579564800000,2020-01-21 00:00:00,ETH/USDT,166.85806609,170.20923198,164.33977495,169.47727249,9355304.02948353,55815.49144218,0,0,0,167.61124533
1579478400000,2020-01-20 00:00:00,ETH/USDT,166.84764083,169.36553959,161.28186655,166.85806609,9906701.34138155,59805.07748793,0,0,0,165.64983706
1579392000000,2020-01-19 00:00:00,ETH/USDT,174.10771603,178,161.82295037,166.81222585,13500382.86830031,79530.19589393,0,0,0,169.75166119
1579305600000,2020-01-18 00:00:00,ETH/USDT,169.96912953,179.4455593,165.05844875,174.10771605,13121613.74846108,76089.79180663,0,0,0,172.44906888
1579219200000,2020-01-17 00:00:00,ETH/USDT,164.17833971,174.47966611,162.14305449,169.92502874,16811854.99604301,99389.75279202,0,0,0,169.15078792
1579132800000,2020-01-16 00:00:00,ETH/USDT,166.31554387,167.36312477,158.12734294,164.09186818,11312750.50284136,69694.77230814,0,0,0,162.31849431
1579046400000,2020-01-15 00:00:00,ETH/USDT,165.75635181,171.86621239,159.2,166.3076731,10842863.53553081,65802.95358879,0,0,0,164.77776367
1578960000000,2020-01-14 00:00:00,ETH/USDT,143.54603373,170.79901586,143.54603373,165.80513919,14731893.4817997,95889.34938036,0,0,0,153.63430429
1578873600000,2020-01-13 00:00:00,ETH/USDT,146.53940234,147,142.35864362,143.54603422,5065059.68457089,35131.92998623,0,0,0,144.17254294
1578787200000,2020-01-12 00:00:00,ETH/USDT,142.36408935,146.55776162,141.86013942,146.53940234,5180111.46549035,36008.97043084,0,0,0,143.85613927
1578700800000,2020-01-11 00:00:00,ETH/USDT,144.72717944,147.96330949,142.14993925,142.53904196,5460286.82109719,37841.83057841,0,0,0,144.29235419
1578614400000,2020-01-10 00:00:00,ETH/USDT,137.76247964,145.10367251,135.41188118,144.87190633,7434862.52735993,53101.05131026,0,0,0,140.01347137
1578528000000,2020-01-09 00:00:00,ETH/USDT,140.7225712,141.51015239,135.42000013,137.82794923,7094465.35183731,51230.01794071,0,0,0,138.48258573
1578441600000,2020-01-08 00:00:00,ETH/USDT,142.86409567,147.74038402,137.17075618,140.59861832,7256829.41584917,50929.64477325,0,0,0,142.48733617
1578355200000,2020-01-07 00:00:00,ETH/USDT,144.22617385,145.30359217,138.83378405,142.86972564,7983261.6989863,55999.17400134,0,0,0,142.56034738
1578268800000,2020-01-06 00:00:00,ETH/USDT,135.25847504,144.39998877,134.87617086,144.17792225,10185920.75158949,72746.49061904,0,0,0,140.01941076
1578182400000,2020-01-05 00:00:00,ETH/USDT,134.2019511,138.3,134.17439462,135.42287283,7868584.21887369,57796.70223354,0,0,0,136.14244264
1578096000000,2020-01-04 00:00:00,ETH/USDT,134.4206493,135.81615069,132.54097061,134.17439463,5820436.04258346,43542.89663849,0,0,0,133.67131017
1578009600000,2020-01-03 00:00:00,ETH/USDT,127.19841042,135,125.84538955,134.54884259,8995059.64506947,68884.95272851,0,0,0,130.58090756
1577923200000,2020-01-02 00:00:00,ETH/USDT,130.64244028,130.77868822,126.2924744,127.20999996,5045582.24085538,39310.02360279,0,0,0,128.35357953
1577836800000,2020-01-01 00:00:00,ETH/USDT,129.10564645,132.97811842,128.64414855,130.66821479,4585569.18721032,34928.59173478,0,0,0,131.28411308
1577750400000,2019-12-31 00:00:00,ETH/USDT,131.56742379,133.80665435,128.25324798,129.14109689,4730335.19012252,36180.29751192,0,0,0,130.74340222
1577664000000,2019-12-30 00:00:00,ETH/USDT,134.39611731,136.30102928,130.262,131.62077057,4638679.77278904,34890.66410225,0,0,0,132.94902496
1577577600000,2019-12-29 00:00:00,ETH/USDT,128.0998187,137.9583649,127.50000016,134.41223478,5299664.41538577,40455.11582218,0,0,0,131.00109362
1577491200000,2019-12-28 00:00:00,ETH/USDT,126.27269893,129.66501127,125.88834334,128.09981876,4611965.6913683,36051.98111978,0,0,0,127.92544398
1577404800000,2019-12-27 00:00:00,ETH/USDT,125.55398193,127,122.52845347,126.28820644,4470601.29741671,35646.61838424,0,0,0,125.41445724
1577318400000,2019-12-26 00:00:00,ETH/USDT,125.20538972,132.20450367,124.30345913,125.71949989,5758929.20576901,45514.74892801,0,0,0,126.52885803
1577232000000,2019-12-25 00:00:00,ETH/USDT,127.67355534,127.84202177,123.45,125.14999997,4114901.38606882,32896.61514519,0,0,0,125.08585968
1577145600000,2019-12-24 00:00:00,ETH/USDT,127.88404728,129.72643224,126.75778145,127.75573255,5034736.96426058,39331.82576167,0,0,0,128.00669347
1577059200000,2019-12-23 00:00:00,ETH/USDT,132.16574732,135,126.21,127.90627238,6215557.14115251,47050.00229563,0,0,0,132.10535255
1576972800000,2019-12-22 00:00:00,ETH/USDT,127.03174474,132.96636044,126.7736559,132.02937126,5687185.73616063,43828.24753149,0,0,0,129.76073779
1576886400000,2019-12-21 00:00:00,ETH/USDT,128.21590219,128.45471572,126.42485045,127.02774758,4655774.91450917,36593.07643371,0,0,0,127.23103297
1576800000000,2019-12-20 00:00:00,ETH/USDT,128.21999999,129.2756563,125.86904064,128.21590216,5192752.96798376,40735.33785751,0,0,0,127.47538724
1576713600000,2019-12-19 00:00:00,ETH/USDT,132.76331881,133.8825861,125.78995938,128.13804681,4485405.92430453,35182.21891399,0,0,0,127.49070589
1576627200000,2019-12-18 00:00:00,ETH/USDT,121.92266289,134.34247487,116.3170054,132.71473437,6371306.87820212,51142.26922021,0,0,0,124.58005824
1576540800000,2019-12-17 00:00:00,ETH/USDT,132.71867658,132.95773265,119.69619999,121.98207286,5759549.23477148,44873.85481409,0,0,0,128.34977647
1576454400000,2019-12-16 00:00:00,ETH/USDT,142.48066346,142.69187135,129.46763631,132.75436143,5587030.9341234,40353.59921756,0,0,0,138.4518616
1576368000000,2019-12-15 00:00:00,ETH/USDT,141.92442142,144,139.9066281,142.51869334,9281964.10896801,65308.84413714,0,0,0,142.12415227
1576281600000,2019-12-14 00:00:00,ETH/USDT,144.77549753,145.08229948,141.22448979,141.85430295,5121075.77217519,35733.92020399,0,0,0,143.31133396
1576195200000,2019-12-13 00:00:00,ETH/USDT,144.96757404,145.35714285,143.01219203,144.82761188,4432936.93810314,30705.84654954,0,0,0,144.36784639
1576108800000,2019-12-12 00:00:00,ETH/USDT,143.37936957,145.85832021,139.22658675,144.88000001,4996824.90248429,34887.64792466,0,0,0,143.22619034
1576022400000,2019-12-11 00:00:00,ETH/USDT,145.55664568,146.3597969,142.1,143.33,4199841.64259692,29054.33093282,0,0,0,144.55131155
1575936000000,2019-12-10 00:00:00,ETH/USDT,147.34693881,148.2345513,143.81672157,145.51020408,2992262.32548237,20461.70353273,0,0,0,146.23720457
1575849600000,2019-12-09 00:00:00,ETH/USDT,150.44672815,151.14438061,146.62349998,147.37981034,3320204.69235782,22255.52631185,0,0,0,149.18562903
1575763200000,2019-12-08 00:00:00,ETH/USDT,147.1002071,151.57986631,146.23764148,150.44672815,4113843.68486546,27701.35140505,0,0,0,148.50696721
1575676800000,2019-12-07 00:00:00,ETH/USDT,148.57142857,149.4,146.9,147.10562829,1104602.84190987,7462.79039911,0,0,0,148.01472141
1575590400000,2019-12-06 00:00:00,ETH/USDT,148.11224484,149.39642949,145.7,148.50324221,1828287.0270472,12402.17857013,0,0,0,147.41660239
1575504000000,2019-12-05 00:00:00,ETH/USDT,145.4701188,148.82225449,143.90615662,147.95918367,2919442.85947729,19912.84604988,0,0,0,146.61102949
1575417600000,2019-12-04 00:00:00,ETH/USDT,147.05366335,151.82239002,143.21000001,145.3,2772966.4188334,18893.73050871,0,0,0,146.76648518
1575331200000,2019-12-03 00:00:00,ETH/USDT,148.70823505,149.84501806,145.7939483,147.25926276,1530428.37964609,10333.22187368,0,0,0,148.10756977
1575244800000,2019-12-02 00:00:00,ETH/USDT,150.87989999,151.49599999,146.51081197,148.86999997,1150856.92862639,7729.30251794,0,0,0,148.89531441
1575158400000,2019-12-01 00:00:00,ETH/USDT,151.4105,152.37100002,145.86365122,150.8086,1467823.12105756,9862.6042248,0,0,0,148.82713405
1575072000000,2019-11-30 00:00:00,ETH/USDT,154.40300214,155.17184114,149.69105912,151.63269987,1089651.54913346,7159.89152349,0,0,0,152.18827625
1574985600000,2019-11-29 00:00:00,ETH/USDT,150.492,157.34970001,150.23937072,154.45593417,1584187.80447364,10276.98890542,0,0,0,154.14902351
1574899200000,2019-11-28 00:00:00,ETH/USDT,152.6911,154.568,149.16290001,150.79529999,1626665.85137455,10699.10402167,0,0,0,152.03757698
1574812800000,2019-11-27 00:00:00,ETH/USDT,147.47869998,155.6725829,140.9013691,152.4898,5106985.22212624,34744.86376935,0,0,0,146.98532871
1574726400000,2019-11-26 00:00:00,ETH/USDT,145.81876575,149.9083,143.62,147.4917999,4991760.2693435,34109.45089868,0,0,0,146.34537167
1574640000000,2019-11-25 00:00:00,ETH/USDT,140.09172877,151.404,131.55752976,145.6123714,4462011.61729339,31226.22078393,0,0,0,142.8931041
1574553600000,2019-11-24 00:00:00,ETH/USDT,151.7476552,152.73459425,138.76256616,140.08598309,4010860.08416174,27228.95425409,0,0,0,147.30128989
1574467200000,2019-11-23 00:00:00,ETH/USDT,149.72999999,154.13494475,146.13122362,151.66640729,3554428.3604708,23585.99160758,0,0,0,150.70082359
1574380800000,2019-11-22 00:00:00,ETH/USDT,160.99000001,162.74259999,137.84806251,149.58245085,7562695.97830258,49644.05060039,0,0,0,152.33841491
1574294400000,2019-11-21 00:00:00,ETH/USDT,174.7124,175.84567001,157.07540114,161.08379959,4248124.53101497,25616.55639909,0,0,0,165.83511323
1574208000000,2019-11-20 00:00:00,ETH/USDT,175.78449165,177.5,173.61800001,174.7124,2327483.38615232,13246.10214814,0,0,0,175.71081365
1574121600000,2019-11-19 00:00:00,ETH/USDT,178.14350001,178.53220634,172.8,175.78449165,2738395.21422392,15591.28327926,0,0,0,175.63629402
1574035200000,2019-11-18 00:00:00,ETH/USDT,183.67829923,184,175,178.41983647,2998514.03762263,16564.95319962,0,0,0,181.01554537
1573948800000,2019-11-17 00:00:00,ETH/USDT,182.38280001,186.2001,180.1148,183.81069987,2755768.38496022,14986.03467308,0,0,0,183.88909708
1573862400000,2019-11-16 00:00:00,ETH/USDT,180.04224097,183.37539965,179.3947,182.46518592,2500672.14870748,13789.96601081,0,0,0,181.33997913
1573776000000,2019-11-15 00:00:00,ETH/USDT,184.97611384,186.6783,177.31372536,180.07526383,5155742.7180264,28351.55898084,0,0,0,181.85041328
1573689600000,2019-11-14 00:00:00,ETH/USDT,188.20396179,188.76976769,183.36874489,184.84310695,3525048.47178787,19000.72218057,0,0,0,185.52181534
1573603200000,2019-11-13 00:00:00,ETH/USDT,187.12549902,189.5553316,185.23287064,188.1762493,3205526.89421065,17129.40188007,0,0,0,187.13595002
1573516800000,2019-11-12 00:00:00,ETH/USDT,184.95518269,187.46356045,182.5,187.13342212,4793112.13747519,25822.07081015,0,0,0,185.6207495
