https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAI,Volume USD
1692662400000,2023-08-22 00:00:00,DAI/USD,1.0,1.00058,0.9992,1.00058,56962.115667,56995.15369408686
1692576000000,2023-08-21 00:00:00,DAI/USD,1.00001,1.00361,1.0,1.0,28827.231891,28827.231891
1692489600000,2023-08-20 00:00:00,DAI/USD,1.0028,1.0028,1.0,1.00001,12292.585317,12292.70824285317
1692403200000,2023-08-19 00:00:00,DAI/USD,1.0,1.00349,1.0,1.0028,6612.752285,6631.267991397999
1692316800000,2023-08-18 00:00:00,DAI/USD,0.99858,1.00323,0.99229,1.0,107786.774956,107786.774956
1692230400000,2023-08-17 00:00:00,DAI/USD,1.00176,1.00227,0.99858,0.99858,114290.487985,114128.1954920613
1692144000000,2023-08-16 00:00:00,DAI/USD,1.001,1.00588,0.9997,1.00176,54226.388605,54321.8270489448
1692057600000,2023-08-15 00:00:00,DAI/USD,0.99985,1.001,0.9998,1.001,25165.173752,25190.338925751996
1691971200000,2023-08-14 00:00:00,DAI/USD,1.00205,1.00282,0.99985,0.99985,41049.351252,41043.1938493122
1691884800000,2023-08-13 00:00:00,DAI/USD,0.99998,1.00237,0.99997,1.00205,1370.976814,1373.7873164687003
1691798400000,2023-08-12 00:00:00,DAI/USD,1.0029,1.00792,0.99996,0.99998,21229.760679,21229.33608378642
1691712000000,2023-08-11 00:00:00,DAI/USD,1.00004,1.0029,1.00002,1.0029,14068.750897,14109.550274601299
1691625600000,2023-08-10 00:00:00,DAI/USD,0.99887,1.00199,0.99887,1.00004,131684.147743,131689.41510890974
1691539200000,2023-08-09 00:00:00,DAI/USD,0.9999,1.002,0.99882,0.99887,145565.019076,145400.53060444412
1691452800000,2023-08-08 00:00:00,DAI/USD,0.99881,1.0005,0.99726,0.9999,42896.263349,42891.9737226651
1691366400000,2023-08-07 00:00:00,DAI/USD,0.9998,1.00036,0.99717,0.99881,65702.901051,65624.7145987493
1691280000000,2023-08-06 00:00:00,DAI/USD,1.00049,1.0005,0.9996,0.9998,11207.771789,11205.530234642201
1691193600000,2023-08-05 00:00:00,DAI/USD,0.9999,1.00049,0.99721,1.00049,14882.175276,14889.467541885242
1691107200000,2023-08-04 00:00:00,DAI/USD,0.99988,1.0005,0.99917,0.9999,26637.793838,26635.130058616203
1691020800000,2023-08-03 00:00:00,DAI/USD,1.00157,1.00167,0.99648,0.99988,275393.258779,275360.2115879466
1690934400000,2023-08-02 00:00:00,DAI/USD,0.99688,1.00837,0.99635,1.00157,131241.744737,131447.7942762371
1690848000000,2023-08-01 00:00:00,DAI/USD,0.99795,0.9998,0.9789,0.99688,89399.030909,89120.1059325639
1690761600000,2023-07-31 00:00:00,DAI/USD,0.99883,1.002,0.9917,0.99795,150198.171941,149890.26568852097
1690675200000,2023-07-30 00:00:00,DAI/USD,1.00019,1.00019,0.9988,0.99883,47530.687589,47475.07668452087
1690588800000,2023-07-29 00:00:00,DAI/USD,1.0,1.00019,0.99952,1.00019,21814.916192,21819.061026076477
1690502400000,2023-07-28 00:00:00,DAI/USD,0.99902,1.0,0.99834,1.0,111070.284175,111070.284175
1690416000000,2023-07-27 00:00:00,DAI/USD,0.9997,1.00038,0.99902,0.99902,54479.138724,54425.749168050475
1690329600000,2023-07-26 00:00:00,DAI/USD,0.9997,1.00035,0.9997,0.9997,30350.601626,30341.4964455122
1690243200000,2023-07-25 00:00:00,DAI/USD,0.99969,0.9997,0.99951,0.9997,48778.209177,48763.5757142469
1690156800000,2023-07-24 00:00:00,DAI/USD,0.9998,1.0,0.99834,0.99969,187028.786665,186970.80774113385
1690070400000,2023-07-23 00:00:00,DAI/USD,1.00001,1.00038,0.9996,0.9998,191240.417971,191202.1698874058
1689984000000,2023-07-22 00:00:00,DAI/USD,0.9998,1.00039,0.9992,1.00001,22027.339878,22027.56015139878
1689897600000,2023-07-21 00:00:00,DAI/USD,1.00013,1.0018,0.9992,0.9998,87540.376734,87522.86865865321
1689811200000,2023-07-20 00:00:00,DAI/USD,0.9997,1.00259,0.99881,1.00013,98182.50599,98195.2697157787
1689724800000,2023-07-19 00:00:00,DAI/USD,1.00018,1.00033,0.99938,0.9997,198774.004726,198714.37252458223
1689638400000,2023-07-18 00:00:00,DAI/USD,1.00017,1.00046,0.99965,1.00018,174575.082386,174606.50590082948
1689552000000,2023-07-17 00:00:00,DAI/USD,1.00013,1.0022,0.99952,1.00017,85763.201206,85777.78095020502
1689465600000,2023-07-16 00:00:00,DAI/USD,1.00017,1.00099,1.00001,1.00013,112549.20015,112563.8315460195
1689379200000,2023-07-15 00:00:00,DAI/USD,0.99933,1.00097,0.9917,1.00017,132737.839647,132760.40507973998
1689292800000,2023-07-14 00:00:00,DAI/USD,0.99781,1.00035,0.9969,0.99933,237585.107853,237425.9258307385
1689206400000,2023-07-13 00:00:00,DAI/USD,1.00119,1.01358,0.99388,0.99781,220133.051038,219650.95965622677
1689120000000,2023-07-12 00:00:00,DAI/USD,0.99997,1.01398,0.99902,1.00119,46752.110062,46807.74507297378
1689033600000,2023-07-11 00:00:00,DAI/USD,0.9998,0.99997,0.9984,0.99997,86621.561972,86618.96332514084
1688947200000,2023-07-10 00:00:00,DAI/USD,0.9998,0.99999,0.99923,0.9998,71229.024876,71214.7790710248
1688860800000,2023-07-09 00:00:00,DAI/USD,0.99969,0.99999,0.99969,0.9998,11738.018478,11735.6708743044
1688774400000,2023-07-08 00:00:00,DAI/USD,0.99969,0.9997,0.99969,0.99969,7742.065806,7739.665765600139
1688688000000,2023-07-07 00:00:00,DAI/USD,1.00069,1.001,0.99905,0.99969,61160.113736,61141.154100741835
1688601600000,2023-07-06 00:00:00,DAI/USD,1.00075,1.001,0.99951,1.00069,65441.439909,65486.59450253721
1688515200000,2023-07-05 00:00:00,DAI/USD,0.9997,1.00075,0.99952,1.00075,12276.738111,12285.94566458325
1688428800000,2023-07-04 00:00:00,DAI/USD,0.99931,1.00004,0.99901,0.9997,28178.624527,28170.1709396419
1688342400000,2023-07-03 00:00:00,DAI/USD,0.99891,1.001,0.99302,0.99931,98446.379787,98378.45178494697
1688256000000,2023-07-02 00:00:00,DAI/USD,1.00065,1.00065,0.99593,0.99891,39599.117462,39555.95442396642
1688169600000,2023-07-01 00:00:00,DAI/USD,0.9998,1.00065,0.998,1.00065,181634.921535,181752.98423399776
1688083200000,2023-06-30 00:00:00,DAI/USD,1.0028,1.00517,0.998,0.9998,50756.174062,50746.0228271876
1687996800000,2023-06-29 00:00:00,DAI/USD,1.0024,1.006,0.99932,1.0028,55666.837575,55822.70472020999
1687910400000,2023-06-28 00:00:00,DAI/USD,0.99972,1.0024,0.99972,1.0024,25475.194102,25536.3345678448
1687824000000,2023-06-27 00:00:00,DAI/USD,0.99853,1.00259,0.99199,0.99972,245601.130758,245532.36244138778
1687737600000,2023-06-26 00:00:00,DAI/USD,0.99586,1.0026,0.99586,0.99853,42805.513204,42742.58909959012
1687651200000,2023-06-25 00:00:00,DAI/USD,1.00033,1.00559,0.99586,0.99586,32305.886866,32172.14049437476
1687564800000,2023-06-24 00:00:00,DAI/USD,1.00214,1.00435,1.00008,1.00033,1078.11254,1078.4683171382
1687478400000,2023-06-23 00:00:00,DAI/USD,0.99981,1.00771,0.99771,1.00214,39550.534679,39635.172823213055
1687392000000,2023-06-22 00:00:00,DAI/USD,0.9999,1.01678,0.99531,0.99981,141728.548055,141701.61963086954
1687305600000,2023-06-21 00:00:00,DAI/USD,1.00263,1.00263,0.99661,0.9999,107285.316871,107274.5883393129
1687219200000,2023-06-20 00:00:00,DAI/USD,0.99996,1.00309,0.99802,1.00263,36872.408159,36969.38259245817
1687132800000,2023-06-19 00:00:00,DAI/USD,0.9997,1.0012,0.99821,0.99996,19807.414381,19806.62208442476
1687046400000,2023-06-18 00:00:00,DAI/USD,1.00243,1.00243,0.99863,0.9997,25123.355597,25115.8185903209
1686960000000,2023-06-17 00:00:00,DAI/USD,1.01969,1.01969,0.99685,1.00243,207664.334555,208168.95888796865
1686873600000,2023-06-16 00:00:00,DAI/USD,0.99688,1.01969,0.99684,1.01969,147173.515265,150071.36178056785
1686787200000,2023-06-15 00:00:00,DAI/USD,0.99732,1.00035,0.9917,0.99688,215647.697785,214974.8769679108
1686700800000,2023-06-14 00:00:00,DAI/USD,0.99913,0.99996,0.997,0.99732,63464.521952,63294.437033168644
1686614400000,2023-06-13 00:00:00,DAI/USD,0.99969,0.99969,0.99318,0.99913,136198.468467,136079.9757994337
1686528000000,2023-06-12 00:00:00,DAI/USD,0.999,0.9998,0.99448,0.99969,59336.685177,59318.290804595126
1686441600000,2023-06-11 00:00:00,DAI/USD,1.00096,1.00096,0.9929,0.999,80253.326374,80173.07304762599
1686355200000,2023-06-10 00:00:00,DAI/USD,1.00039,1.00096,0.9975,1.00096,15702.218113,15717.292242388481
1686268800000,2023-06-09 00:00:00,DAI/USD,0.99801,1.00096,0.99699,1.00039,159113.456056,159175.5103038618
1686182400000,2023-06-08 00:00:00,DAI/USD,1.00008,1.00074,0.99801,0.99801,80986.884861,80825.72096012661
1686096000000,2023-06-07 00:00:00,DAI/USD,0.99555,1.00046,0.99554,1.00008,158943.491687,158956.20716633496
1686009600000,2023-06-06 00:00:00,DAI/USD,0.99996,1.00054,0.99555,0.99555,95709.663511,95283.75550837607
1685923200000,2023-06-05 00:00:00,DAI/USD,0.9971,0.99998,0.99668,0.99996,72371.19111,72368.2962623556
1685836800000,2023-06-04 00:00:00,DAI/USD,0.9997,1.00027,0.99376,0.9971,59337.205856,59165.1279590176
1685750400000,2023-06-03 00:00:00,DAI/USD,1.00054,1.00057,0.9978,0.9997,30019.378845,30010.3730313465
1685664000000,2023-06-02 00:00:00,DAI/USD,1.00156,1.00156,0.998,1.00054,55328.704158,55358.58165824532
1685577600000,2023-06-01 00:00:00,DAI/USD,1.0019,1.0019,0.99774,1.00156,28981.570665,29026.7819152374
1685491200000,2023-05-31 00:00:00,DAI/USD,1.00071,1.00457,0.99918,1.0019,75130.195681,75272.9430527939
1685404800000,2023-05-30 00:00:00,DAI/USD,0.9992,1.00109,0.99803,1.00071,94115.84696,94182.66921134159
1685318400000,2023-05-29 00:00:00,DAI/USD,1.00075,1.00116,0.99804,0.9992,31457.215714,31432.049941428802
1685232000000,2023-05-28 00:00:00,DAI/USD,1.00021,1.0009,0.99644,1.00075,94451.130346,94521.96869375951
