https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1568764800,2019-09-18 00:00:00,BTC/USD,10214.86,10278.0,10111.0,10185.0,34080717.87,3339.09
1568678400,2019-09-17 00:00:00,BTC/USD,10290.0,10308.0,10163.0,10214.86,30156486.97,2944.28
1568592000,2019-09-16 00:00:00,BTC/USD,10321.42,10404.0,10091.0,10290.0,56380470.07,5515.26
1568505600,2019-09-15 00:00:00,BTC/USD,10380.0,10403.0,10275.0,10321.42,19486372.51,1885.62
1568419200,2019-09-14 00:00:00,BTC/USD,10374.0,10488.0,10255.0,10380.0,32801466.46,3155.79
1568332800,2019-09-13 00:00:00,BTC/USD,10452.0,10475.0,10155.0,10374.0,46417698.48,4501.19
1568246400,2019-09-12 00:00:00,BTC/USD,10175.0,10488.0,10064.0,10452.0,45313964.9,4401.51
1568160000,2019-09-11 00:00:00,BTC/USD,10121.0,10300.0,9814.0,10175.0,43782091.22,4348.62
1568073600,2019-09-10 00:00:00,BTC/USD,10317.0,10399.0,9959.0,10121.0,42722054.03,4211.66
1567987200,2019-09-09 00:00:00,BTC/USD,10415.0,10557.0,10118.0,10317.0,53586138.35,5201.53
1567900800,2019-09-08 00:00:00,BTC/USD,10489.0,10599.0,10241.91,10415.0,36530778.68,3505.5
1567814400,2019-09-07 00:00:00,BTC/USD,10305.0,10582.0,10305.0,10489.0,35295931.83,3374.3
1567728000,2019-09-06 00:00:00,BTC/USD,10582.93,10933.0,10208.0,10305.0,119675518.91,11275.71
1567641600,2019-09-05 00:00:00,BTC/USD,10590.0,10663.0,10481.64,10582.93,31835471.34,3011.66
1567555200,2019-09-04 00:00:00,BTC/USD,10641.0,10849.0,10410.0,10590.0,65969969.9,6224.41
1567468800,2019-09-03 00:00:00,BTC/USD,10388.0,10766.0,10291.0,10641.0,113482416.18,10736.11
1567382400,2019-09-02 00:00:00,BTC/USD,9779.1,10474.0,9754.57,10388.0,112026827.18,11134.48
1567296000,2019-09-01 00:00:00,BTC/USD,9623.9,9868.0,9555.0,9779.1,27860593.51,2873.98
1567209600,2019-08-31 00:00:00,BTC/USD,9601.0,9715.0,9471.9,9623.9,26412208.68,2753.32
1567123200,2019-08-30 00:00:00,BTC/USD,9509.4,9725.0,9380.4,9601.0,35930363.43,3754.35
1567036800,2019-08-29 00:00:00,BTC/USD,9727.4,9729.7,9358.2,9509.4,67458584.74,7081.01
1566950400,2019-08-28 00:00:00,BTC/USD,10184.0,10370.0,9570.0,9727.4,103053772.46,10405.91
1566864000,2019-08-27 00:00:00,BTC/USD,10377.0,10395.0,10021.0,10184.0,45885834.81,4518.47
1566777600,2019-08-26 00:00:00,BTC/USD,10132.0,10675.0,10132.0,10377.0,93364331.4,8979.02
1566691200,2019-08-25 00:00:00,BTC/USD,10154.0,10350.0,9805.8,10132.0,52473792.44,5207.28
1566604800,2019-08-24 00:00:00,BTC/USD,10407.47,10427.0,9893.8,10154.0,54613228.53,5409.23
1566518400,2019-08-23 00:00:00,BTC/USD,10117.0,10466.0,10047.0,10407.47,65871016.94,6390.94
1566432000,2019-08-22 00:00:00,BTC/USD,10146.95,10255.0,9787.0,10117.0,65570509.27,6533.0
1566345600,2019-08-21 00:00:00,BTC/USD,10792.14,10825.0,9824.0,10146.95,119810637.9,11788.84
1566259200,2019-08-20 00:00:00,BTC/USD,10938.0,10993.0,10584.0,10792.14,62698017.44,5822.41
1566172800,2019-08-19 00:00:00,BTC/USD,10332.19,10964.0,10280.0,10938.0,78812006.23,7375.2
1566086400,2019-08-18 00:00:00,BTC/USD,10228.0,10533.0,10086.0,10332.19,40412561.56,3901.71
1566000000,2019-08-17 00:00:00,BTC/USD,10369.0,10494.7,10004.0,10228.0,50071932.98,4884.94
1565913600,2019-08-16 00:00:00,BTC/USD,10324.27,10568.0,9777.0,10369.0,131212394.69,12884.23
1565827200,2019-08-15 00:00:00,BTC/USD,10064.56,10471.0,9522.0,10324.27,173592397.45,17368.17
1565740800,2019-08-14 00:00:00,BTC/USD,10904.01,10909.0,9966.0,10064.56,151138124.17,14507.72
1565654400,2019-08-13 00:00:00,BTC/USD,11404.0,11468.0,10800.0,10904.01,99766249.08,9003.7
1565568000,2019-08-12 00:00:00,BTC/USD,11565.36,11585.0,11260.0,11404.0,36535469.72,3201.4
1565481600,2019-08-11 00:00:00,BTC/USD,11311.4,11615.0,11129.0,11565.36,62613477.97,5494.67
1565395200,2019-08-10 00:00:00,BTC/USD,11891.0,12011.0,11208.0,11311.4,103844660.05,9023.79
1565308800,2019-08-09 00:00:00,BTC/USD,12050.0,12097.0,11703.0,11891.0,92618299.64,7800.63
1565222400,2019-08-08 00:00:00,BTC/USD,11999.0,12130.0,11550.0,12050.0,130505812.98,10983.14
1565136000,2019-08-07 00:00:00,BTC/USD,11472.0,12153.0,11385.0,11999.0,161208999.31,13658.66
1565049600,2019-08-06 00:00:00,BTC/USD,11824.0,12325.0,11249.0,11472.0,228029593.89,19339.45
1564963200,2019-08-05 00:00:00,BTC/USD,10973.0,11939.0,10973.0,11824.0,187498288.43,16130.53
1564876800,2019-08-04 00:00:00,BTC/USD,10822.0,11060.0,10514.0,10973.0,100471241.04,9277.61
1564790400,2019-08-03 00:00:00,BTC/USD,10520.0,10917.0,10506.0,10822.0,79989850.31,7421.37
1564704000,2019-08-02 00:00:00,BTC/USD,10400.0,10659.0,10331.0,10520.0,88535450.81,8439.81
1564617600,2019-08-01 00:00:00,BTC/USD,10088.0,10500.0,9875.0,10400.0,78461388.47,7699.17
1564531200,2019-07-31 00:00:00,BTC/USD,9589.0,10120.0,9575.49,10088.0,78698614.89,7939.34
1564444800,2019-07-30 00:00:00,BTC/USD,9507.0,9747.77,9380.0,9589.0,49660617.92,5187.74
1564358400,2019-07-29 00:00:00,BTC/USD,9519.0,9738.3,9376.7,9507.0,54373366.7,5695.08
1564272000,2019-07-28 00:00:00,BTC/USD,9469.0,9628.0,9101.4,9519.0,72831762.35,7753.79
1564185600,2019-07-27 00:00:00,BTC/USD,9840.3,10199.0,9296.0,9469.0,113316068.65,11772.57
1564099200,2019-07-26 00:00:00,BTC/USD,9890.2,9899.0,9650.2,9840.3,50005736.0,5115.75
1564012800,2019-07-25 00:00:00,BTC/USD,9768.97,10188.0,9733.3,9890.2,92225361.66,9217.95
1563926400,2019-07-24 00:00:00,BTC/USD,9859.0,9922.55,9534.05,9768.97,111391750.89,11470.61
1563840000,2019-07-23 00:00:00,BTC/USD,10328.0,10330.88,9820.0,9859.0,97861761.48,9763.95
1563753600,2019-07-22 00:00:00,BTC/USD,10569.43,10690.0,10052.0,10328.0,113040838.98,10902.46
1563667200,2019-07-21 00:00:00,BTC/USD,10740.0,10812.0,10298.0,10569.43,86752835.04,8242.29
1563580800,2019-07-20 00:00:00,BTC/USD,10518.0,11098.0,10370.0,10740.0,130052374.17,12127.9
1563494400,2019-07-19 00:00:00,BTC/USD,10622.0,10760.0,10118.0,10518.0,137223069.6,13153.62
1563408000,2019-07-18 00:00:00,BTC/USD,9682.6,10752.0,9260.6,10622.0,289145615.25,28827.03
1563321600,2019-07-17 00:00:00,BTC/USD,9421.0,9975.0,9084.7,9682.6,220864914.21,23126.0
1563235200,2019-07-16 00:00:00,BTC/USD,10820.88,11011.0,9352.0,9421.0,261093926.2,26170.59
1563148800,2019-07-15 00:00:00,BTC/USD,10204.0,11058.0,9880.0,10820.88,219582406.27,21113.53
1563062400,2019-07-14 00:00:00,BTC/USD,11312.0,11400.0,10122.0,10204.0,239150120.25,22495.62
1562976000,2019-07-13 00:00:00,BTC/USD,11765.0,11803.0,10805.0,11312.0,165489860.63,14722.69
1562889600,2019-07-12 00:00:00,BTC/USD,11340.0,11900.0,11099.0,11765.0,141591539.35,12240.91
1562803200,2019-07-11 00:00:00,BTC/USD,12093.0,12093.2,10970.0,11340.0,245621458.57,21396.97
1562716800,2019-07-10 00:00:00,BTC/USD,12558.0,13174.0,11529.0,12093.0,449543216.33,36052.94
1562630400,2019-07-09 00:00:00,BTC/USD,12301.0,12814.65,12102.0,12558.0,239135894.38,19150.95
1562544000,2019-07-08 00:00:00,BTC/USD,11485.0,12383.0,11310.0,12301.0,212539958.43,17835.8
1562457600,2019-07-07 00:00:00,BTC/USD,11281.0,11620.0,11110.0,11485.0,95523239.34,8413.4
1562371200,2019-07-06 00:00:00,BTC/USD,11003.0,11720.0,10961.0,11281.0,139247561.64,12190.19
1562284800,2019-07-05 00:00:00,BTC/USD,11166.0,11452.0,10776.0,11003.0,182183753.94,16361.64
1562198400,2019-07-04 00:00:00,BTC/USD,11982.0,12065.0,11055.0,11166.0,231381539.87,19832.62
1562112000,2019-07-03 00:00:00,BTC/USD,10885.0,12025.0,10876.0,11982.0,319028449.59,28068.68
1562025600,2019-07-02 00:00:00,BTC/USD,10640.0,10965.0,9728.2,10885.0,296703726.19,28814.96
1561939200,2019-07-01 00:00:00,BTC/USD,10805.0,11231.0,10088.0,10640.0,264785513.68,24901.8
1561852800,2019-06-30 00:00:00,BTC/USD,11920.0,12234.0,10668.0,10805.0,217071428.5,19105.14
1561766400,2019-06-29 00:00:00,BTC/USD,12338.0,12338.0,11354.0,11920.0,241655634.91,20428.97
1561680000,2019-06-28 00:00:00,BTC/USD,11198.92,12417.0,10799.0,12338.0,372918699.74,31980.24
1561593600,2019-06-27 00:00:00,BTC/USD,12876.0,13242.0,10388.0,11198.92,551287259.08,47596.23
1561507200,2019-06-26 00:00:00,BTC/USD,11737.0,13764.0,11684.45,12876.0,701635264.58,55228.58
1561420800,2019-06-25 00:00:00,BTC/USD,11069.0,11780.0,10802.0,11737.0,248078686.85,21849.5
1561334400,2019-06-24 00:00:00,BTC/USD,10913.0,11136.0,10560.0,11069.0,156623140.43,14398.4
1561248000,2019-06-23 00:00:00,BTC/USD,10744.0,11369.0,10572.0,10913.0,203391528.43,18586.8
1561161600,2019-06-22 00:00:00,BTC/USD,10213.04,11232.0,10080.0,10744.0,394221987.64,36672.58
1561075200,2019-06-21 00:00:00,BTC/USD,9557.1,10250.0,9557.1,10213.04,219786452.57,22295.47
1560988800,2019-06-20 00:00:00,BTC/USD,9305.9,9624.0,9241.0,9557.1,99900015.44,10592.04
1560902400,2019-06-19 00:00:00,BTC/USD,9095.0,9340.0,9062.0,9305.9,52917798.01,5765.24
1560816000,2019-06-18 00:00:00,BTC/USD,9354.3,9376.8,8945.0,9095.0,96870272.08,10598.59
1560729600,2019-06-17 00:00:00,BTC/USD,8985.9,9490.0,8985.9,9354.3,131479718.82,14168.46
1560643200,2019-06-16 00:00:00,BTC/USD,8856.0,9395.5,8801.0,8985.9,190730864.7,20909.63
1560556800,2019-06-15 00:00:00,BTC/USD,8689.1,8930.0,8607.2,8856.0,82347802.04,9399.43
1560470400,2019-06-14 00:00:00,BTC/USD,8227.4,8719.9,8161.7,8689.1,106822743.01,12712.88
1560384000,2019-06-13 00:00:00,BTC/USD,8174.0,8333.0,8026.0,8227.4,72828749.44,8884.21
1560297600,2019-06-12 00:00:00,BTC/USD,7905.5,8250.0,7821.0,8174.0,73796297.38,9144.94
1560211200,2019-06-11 00:00:00,BTC/USD,8018.8,8049.0,7711.0,7905.5,51379858.0,6526.85
1560124800,2019-06-10 00:00:00,BTC/USD,7633.3,8048.1,7513.2,8018.8,69987634.46,8903.84
1560038400,2019-06-09 00:00:00,BTC/USD,7924.0,7963.3,7497.9,7633.3,52687179.63,6830.13
1559952000,2019-06-08 00:00:00,BTC/USD,7999.4,8068.0,7800.1,7924.0,37718624.93,4772.31
1559865600,2019-06-07 00:00:00,BTC/USD,7824.7,8150.0,7762.9,7999.4,107413778.84,13456.91
1559779200,2019-06-06 00:00:00,BTC/USD,7789.3,7873.5,7455.0,7824.7,58160225.16,7552.32
1559692800,2019-06-05 00:00:00,BTC/USD,7692.9,7936.5,7593.9,7789.3,84196913.14,10817.63
1559606400,2019-06-04 00:00:00,BTC/USD,8099.2,8099.2,7501.53,7692.9,220333671.33,28120.44
1559520000,2019-06-03 00:00:00,BTC/USD,8740.1,8740.1,8032.0,8099.2,156710105.15,18661.44
1559433600,2019-06-02 00:00:00,BTC/USD,8547.0,8825.0,8540.0,8740.1,54274886.92,6243.25
1559347200,2019-06-01 00:00:00,BTC/USD,8532.67,8625.7,8451.0,8547.0,46595695.69,5457.31
1559260800,2019-05-31 00:00:00,BTC/USD,8270.0,8550.0,8099.9,8532.67,91049145.46,10929.36
1559174400,2019-05-30 00:00:00,BTC/USD,8678.1,9109.0,8005.0,8270.0,173844935.33,20289.8
1559088000,2019-05-29 00:00:00,BTC/USD,8738.1,8796.5,8455.0,8678.1,89059112.14,10301.6
1559001600,2019-05-28 00:00:00,BTC/USD,8806.1,8846.9,8517.4,8738.1,97103092.62,11139.45
1558915200,2019-05-27 00:00:00,BTC/USD,8729.87,8958.3,8650.0,8806.1,154753594.27,17561.85
1558828800,2019-05-26 00:00:00,BTC/USD,8055.0,8828.0,7877.94,8729.87,169158770.12,20158.09
1558742400,2019-05-25 00:00:00,BTC/USD,7990.1,8135.2,7950.0,8055.0,34859329.75,4336.17
1558656000,2019-05-24 00:00:00,BTC/USD,7871.9,8158.6,7784.5,7990.1,87524453.1,10925.9
1558569600,2019-05-23 00:00:00,BTC/USD,7620.0,7957.3,7436.4,7871.9,81229569.31,10552.44
1558483200,2019-05-22 00:00:00,BTC/USD,7931.71,8039.9,7500.0,7620.0,84343649.0,10787.93
1558396800,2019-05-21 00:00:00,BTC/USD,7990.6,8094.0,7814.8,7931.71,61144942.56,7692.12
1558310400,2019-05-20 00:00:00,BTC/USD,8188.3,8188.3,7600.1,7990.6,133410816.92,16900.89
1558224000,2019-05-19 00:00:00,BTC/USD,7260.1,8269.2,7249.35,8188.3,185473735.73,23458.11
1558137600,2019-05-18 00:00:00,BTC/USD,7417.9,7518.0,7207.6,7260.1,68392887.07,9319.3
1558051200,2019-05-17 00:00:00,BTC/USD,7859.7,7910.0,6999.91,7417.9,211750449.95,29013.72
1557964800,2019-05-16 00:00:00,BTC/USD,8136.63,8352.3,7700.1,7859.7,178198654.36,22301.62
1557878400,2019-05-15 00:00:00,BTC/USD,7951.9,8209.0,7832.45,8136.63,152983626.91,19028.42
1557792000,2019-05-14 00:00:00,BTC/USD,7770.7,8194.1,7651.0,7951.9,233523518.44,29335.14
1557705600,2019-05-13 00:00:00,BTC/USD,6983.4,8050.0,6879.96,7770.7,277159441.71,36462.35
1557619200,2019-05-12 00:00:00,BTC/USD,7125.1,7448.0,6858.0,6983.4,228503999.05,31929.74
1557532800,2019-05-11 00:00:00,BTC/USD,6438.7,7279.0,6438.7,7125.1,260928315.29,37913.55
1557446400,2019-05-10 00:00:00,BTC/USD,6262.0,6522.2,6212.2,6438.7,92226145.06,14414.92
1557360000,2019-05-09 00:00:00,BTC/USD,6201.5,6344.0,6153.46,6262.0,60527224.43,9680.96
1557273600,2019-05-08 00:00:00,BTC/USD,6100.0,6230.0,6007.8,6201.5,50233921.16,8206.9
1557187200,2019-05-07 00:00:00,BTC/USD,6027.9,6325.0,6027.9,6100.0,74461206.68,11989.46
1557100800,2019-05-06 00:00:00,BTC/USD,6041.4,6102.0,5901.0,6027.9,38909594.69,6477.27
1557014400,2019-05-05 00:00:00,BTC/USD,6098.1,6112.3,5956.0,6041.4,35116498.92,5812.83
1556928000,2019-05-04 00:00:00,BTC/USD,6017.0,6189.99,5863.4,6098.1,57065572.0,9437.07
1556841600,2019-05-03 00:00:00,BTC/USD,5723.8,6150.0,5702.3,6017.0,116361197.55,19474.87
1556755200,2019-05-02 00:00:00,BTC/USD,5629.5,5784.3,5611.1,5723.8,63062685.07,11056.97
1556668800,2019-05-01 00:00:00,BTC/USD,5599.52,5655.0,5577.5,5629.5,31101036.33,5537.04
1556582400,2019-04-30 00:00:00,BTC/USD,5480.1,5612.0,5451.5,5599.52,41235495.18,7442.61
1556496000,2019-04-29 00:00:00,BTC/USD,5486.8,5518.0,5365.0,5480.1,42617267.76,7809.57
1556409600,2019-04-28 00:00:00,BTC/USD,5401.9,5545.7,5401.7,5486.8,42622631.82,7766.24
1556323200,2019-04-27 00:00:00,BTC/USD,5410.9,5458.0,5351.0,5401.9,24659667.68,4566.73
1556236800,2019-04-26 00:00:00,BTC/USD,5215.6,5525.0,5172.7,5410.9,115560489.81,21517.59
1556150400,2019-04-25 00:00:00,BTC/USD,5479.6,5558.0,5055.0,5215.6,114181412.29,21493.16
1556064000,2019-04-24 00:00:00,BTC/USD,5546.1,5690.0,5407.1,5479.6,91612303.53,16532.72
1555977600,2019-04-23 00:00:00,BTC/USD,5417.8,5647.4,5387.5,5546.1,104320308.21,18764.96
1555891200,2019-04-22 00:00:00,BTC/USD,5321.9,5459.5,5276.5,5417.8,64047939.62,11942.26
1555804800,2019-04-21 00:00:00,BTC/USD,5340.04,5368.0,5255.0,5321.9,32617496.16,6152.67
1555718400,2019-04-20 00:00:00,BTC/USD,5314.1,5404.85,5283.9,5340.04,34646386.69,6482.15
1555632000,2019-04-19 00:00:00,BTC/USD,5310.86,5376.0,5220.0,5314.1,33384338.93,6306.37
1555545600,2019-04-18 00:00:00,BTC/USD,5254.5,5340.0,5251.0,5310.86,47833314.37,9035.7
1555459200,2019-04-17 00:00:00,BTC/USD,5234.4,5300.0,5206.8,5254.5,48795493.23,9283.95
1555372800,2019-04-16 00:00:00,BTC/USD,5042.79,5256.7,5029.6,5234.4,43200183.09,8374.11
1555286400,2019-04-15 00:00:00,BTC/USD,5194.4,5218.6,4977.0,5042.79,48533007.73,9520.05
1555200000,2019-04-14 00:00:00,BTC/USD,5103.74,5211.9,5054.8,5194.4,21278989.0,4144.21
1555113600,2019-04-13 00:00:00,BTC/USD,5114.0,5163.0,5070.2,5103.74,26577794.17,5184.22
1555027200,2019-04-12 00:00:00,BTC/USD,5059.0,5134.9,4934.7,5114.0,46667815.13,9215.46
1554940800,2019-04-11 00:00:00,BTC/USD,5310.1,5342.1,4952.4,5059.0,99488302.96,19423.5
1554854400,2019-04-10 00:00:00,BTC/USD,5216.3,5488.0,5193.5,5310.1,84138707.68,15766.03
1554768000,2019-04-09 00:00:00,BTC/USD,5312.4,5312.4,5170.0,5216.3,62234999.76,11873.89
1554681600,2019-04-08 00:00:00,BTC/USD,5238.0,5373.9,5138.6,5312.4,93933369.86,17813.67
1554595200,2019-04-07 00:00:00,BTC/USD,5091.1,5321.6,5075.0,5238.0,51582045.79,9919.14
1554508800,2019-04-06 00:00:00,BTC/USD,5083.0,5280.0,4960.2,5091.1,72871075.59,14183.0
1554422400,2019-04-05 00:00:00,BTC/USD,4938.9,5132.5,4929.5,5083.0,57424948.02,11361.21
1554336000,2019-04-04 00:00:00,BTC/USD,4978.0,5100.0,4834.0,4938.9,76711330.98,15383.21
1554249600,2019-04-03 00:00:00,BTC/USD,4922.1,5335.5,4842.2,4978.0,224731511.25,44237.4
1554163200,2019-04-02 00:00:00,BTC/USD,4196.8,5106.91,4187.4,4922.1,258210603.02,54127.79
1554076800,2019-04-01 00:00:00,BTC/USD,4167.5,4224.6,4124.0,4196.8,29358608.28,7005.01
1553990400,2019-03-31 00:00:00,BTC/USD,4165.1,4182.9,4152.8,4167.5,9454455.69,2268.46
1553904000,2019-03-30 00:00:00,BTC/USD,4179.0,4210.0,4112.0,4165.1,27622306.41,6633.85
1553817600,2019-03-29 00:00:00,BTC/USD,4092.57,4197.2,4082.3,4179.0,35893810.99,8644.8
1553731200,2019-03-28 00:00:00,BTC/USD,4102.5,4114.4,4064.0,4092.57,25399212.3,6214.84
1553644800,2019-03-27 00:00:00,BTC/USD,3992.7,4109.9,3979.3,4102.5,32244178.16,7933.45
1553558400,2019-03-26 00:00:00,BTC/USD,3970.0,3996.0,3943.8,3992.7,20210992.9,5086.72
1553472000,2019-03-25 00:00:00,BTC/USD,4041.4,4049.9,3939.0,3970.0,26861164.52,6716.63
1553385600,2019-03-24 00:00:00,BTC/USD,4063.2,4063.2,4011.0,4041.4,13586695.95,3364.15
1553299200,2019-03-23 00:00:00,BTC/USD,4045.2,4084.0,4028.4,4063.2,17714585.85,4367.87
1553212800,2019-03-22 00:00:00,BTC/USD,4044.8,4070.6,4034.9,4045.2,19582343.14,4835.73
1553126400,2019-03-21 00:00:00,BTC/USD,4127.16,4146.9,4004.0,4044.8,48162731.29,11800.21
1553040000,2019-03-20 00:00:00,BTC/USD,4104.58,4136.5,4072.7,4127.16,32067395.84,7817.21
1552953600,2019-03-19 00:00:00,BTC/USD,4073.7,4120.0,4055.15,4104.58,22690489.17,5548.93
1552867200,2019-03-18 00:00:00,BTC/USD,4068.9,4120.0,4034.02,4073.7,15030541.35,3688.35
1552780800,2019-03-17 00:00:00,BTC/USD,4088.04,4089.8,4041.1,4068.9,13824581.07,3396.76
1552694400,2019-03-16 00:00:00,BTC/USD,4003.2,4166.8,4003.1,4088.04,57119435.41,13946.08
1552608000,2019-03-15 00:00:00,BTC/USD,3948.3,4011.0,3948.3,4003.2,26848370.71,6740.3
1552521600,2019-03-14 00:00:00,BTC/USD,3946.2,4004.0,3869.3,3948.3,32992939.87,8366.7
1552435200,2019-03-13 00:00:00,BTC/USD,3954.1,3972.6,3925.1,3946.2,22062813.11,5586.55
1552348800,2019-03-12 00:00:00,BTC/USD,3949.1,3979.5,3895.2,3954.1,30126525.94,7639.85
1552262400,2019-03-11 00:00:00,BTC/USD,4000.0,4009.2,3920.1,3949.1,26229757.48,6621.55
1552176000,2019-03-10 00:00:00,BTC/USD,4017.33,4017.33,3959.45,4000.0,18656419.83,4676.52
1552089600,2019-03-09 00:00:00,BTC/USD,3940.5,4046.2,3933.9,4017.33,29538020.14,7384.49
1552003200,2019-03-08 00:00:00,BTC/USD,3964.4,4021.0,3850.0,3940.5,37080052.43,9366.29
1551916800,2019-03-07 00:00:00,BTC/USD,3951.4,3997.4,3933.33,3964.4,30480539.01,7677.77
1551830400,2019-03-06 00:00:00,BTC/USD,3951.6,3986.5,3910.9,3951.4,26188332.62,6643.86
1551744000,2019-03-05 00:00:00,BTC/USD,3800.3,3968.7,3786.1,3951.6,42246468.34,10862.1
1551657600,2019-03-04 00:00:00,BTC/USD,3885.0,3911.1,3767.0,3800.3,38984445.11,10211.19
1551571200,2019-03-03 00:00:00,BTC/USD,3913.0,3925.0,3855.0,3885.0,11260382.81,2889.76
1551484800,2019-03-02 00:00:00,BTC/USD,3914.0,3924.0,3838.89,3913.0,19958218.5,5125.84
1551398400,2019-03-01 00:00:00,BTC/USD,3894.0,3949.0,3893.0,3914.0,18822723.65,4795.01
1551312000,2019-02-28 00:00:00,BTC/USD,3900.1,3988.0,3875.0,3894.0,47667705.4,12147.75
1551225600,2019-02-27 00:00:00,BTC/USD,3897.0,3934.0,3761.2,3900.1,46788490.98,12069.96
1551139200,2019-02-26 00:00:00,BTC/USD,3921.8,3934.1,3862.8,3897.0,20038565.58,5139.65
1551052800,2019-02-25 00:00:00,BTC/USD,3831.3,3966.5,3830.0,3921.8,40927291.63,10492.95
1550966400,2019-02-24 00:00:00,BTC/USD,4212.2,4282.4,3812.0,3831.3,145325969.48,36099.65
1550880000,2019-02-23 00:00:00,BTC/USD,4058.3,4255.0,4013.8,4212.2,88467365.19,21532.96
1550793600,2019-02-22 00:00:00,BTC/USD,4008.8,4074.0,3987.5,4058.3,57444800.35,14228.46
1550707200,2019-02-21 00:00:00,BTC/USD,4055.0,4145.0,3918.5,4008.8,62552946.86,15531.7
1550620800,2019-02-20 00:00:00,BTC/USD,3989.9,4070.0,3963.0,4055.0,61557863.15,15297.88
1550534400,2019-02-19 00:00:00,BTC/USD,3978.1,4083.5,3936.0,3989.9,97689218.95,24357.08
1550448000,2019-02-18 00:00:00,BTC/USD,3735.5,4021.0,3723.6,3978.1,146135290.69,37656.36
1550361600,2019-02-17 00:00:00,BTC/USD,3676.45,3790.0,3655.0,3735.5,52261557.99,14084.3
1550275200,2019-02-16 00:00:00,BTC/USD,3670.1,3726.7,3664.0,3676.45,27801359.0,7536.34
1550188800,2019-02-15 00:00:00,BTC/USD,3656.7,3719.0,3642.8,3670.1,28883943.34,7861.74
1550102400,2019-02-14 00:00:00,BTC/USD,3666.1,3682.87,3640.0,3656.7,27826760.0,7594.57
1550016000,2019-02-13 00:00:00,BTC/USD,3694.2,3742.39,3631.0,3666.1,43227129.49,11762.01
1549929600,2019-02-12 00:00:00,BTC/USD,3681.08,3728.0,3645.0,3694.2,41819869.02,11364.33
1549843200,2019-02-11 00:00:00,BTC/USD,3747.7,3750.0,3672.0,3681.08,28847196.33,7808.7
1549756800,2019-02-10 00:00:00,BTC/USD,3718.3,3753.5,3661.0,3747.7,37198920.27,10053.56
1549670400,2019-02-09 00:00:00,BTC/USD,3724.0,3740.0,3685.7,3718.3,23421642.59,6309.94
1549584000,2019-02-08 00:00:00,BTC/USD,3438.4,3800.0,3425.3,3724.0,112471727.47,31185.21
1549497600,2019-02-07 00:00:00,BTC/USD,3451.9,3462.3,3417.1,3438.4,16706545.67,4850.09
1549411200,2019-02-06 00:00:00,BTC/USD,3513.0,3521.0,3405.32,3451.9,45675293.36,13242.97
1549324800,2019-02-05 00:00:00,BTC/USD,3490.47,3517.5,3475.1,3513.0,16125790.32,4607.06
1549238400,2019-02-04 00:00:00,BTC/USD,3501.74,3522.7,3475.3,3490.47,18321865.76,5239.05
1549152000,2019-02-03 00:00:00,BTC/USD,3564.2,3566.8,3470.1,3501.74,27696311.09,7892.65
1549065600,2019-02-02 00:00:00,BTC/USD,3534.77,3581.0,3498.76,3564.2,38406942.37,10892.57
1548979200,2019-02-01 00:00:00,BTC/USD,3503.8,3559.0,3460.0,3534.77,35648609.07,10159.47
1548892800,2019-01-31 00:00:00,BTC/USD,3529.6,3574.81,3482.0,3503.8,30263198.57,8602.55
1548806400,2019-01-30 00:00:00,BTC/USD,3477.9,3550.0,3451.2,3529.6,44194006.36,12602.31
1548720000,2019-01-29 00:00:00,BTC/USD,3501.89,3517.5,3422.0,3477.9,36374218.91,10487.63
1548633600,2019-01-28 00:00:00,BTC/USD,3597.1,3597.9,3445.3,3501.89,59797176.02,17061.48
1548547200,2019-01-27 00:00:00,BTC/USD,3631.2,3645.7,3541.0,3597.1,41257349.1,11454.77
1548460800,2019-01-26 00:00:00,BTC/USD,3628.9,3750.0,3622.9,3631.2,47786631.06,13010.54
1548374400,2019-01-25 00:00:00,BTC/USD,3652.71,3663.5,3580.0,3628.9,26763119.17,7391.71
1548288000,2019-01-24 00:00:00,BTC/USD,3622.3,3671.4,3589.45,3652.71,28549103.38,7870.34
1548201600,2019-01-23 00:00:00,BTC/USD,3639.1,3677.0,3591.2,3622.3,29044038.95,7991.31
1548115200,2019-01-22 00:00:00,BTC/USD,3579.4,3682.14,3462.0,3639.1,65094295.56,18107.54
1548028800,2019-01-21 00:00:00,BTC/USD,3586.1,3620.1,3548.3,3579.4,38848377.64,10849.99
1547942400,2019-01-20 00:00:00,BTC/USD,3762.3,3796.9,3543.0,3586.1,75063374.71,20650.76
1547856000,2019-01-19 00:00:00,BTC/USD,3675.7,3882.0,3673.9,3762.3,50709931.14,13392.97
1547769600,2019-01-18 00:00:00,BTC/USD,3722.5,3723.9,3652.39,3675.7,21039738.82,5710.9
1547683200,2019-01-17 00:00:00,BTC/USD,3673.6,3725.0,3606.2,3722.5,40043474.48,10891.87
1547596800,2019-01-16 00:00:00,BTC/USD,3654.3,3759.89,3642.36,3673.6,48920538.47,13291.55
1547510400,2019-01-15 00:00:00,BTC/USD,3749.3,3780.87,3623.1,3654.3,49776698.07,13420.21
1547424000,2019-01-14 00:00:00,BTC/USD,3591.0,3799.4,3580.0,3749.3,55104849.5,14899.55
1547337600,2019-01-13 00:00:00,BTC/USD,3702.0,3729.0,3570.0,3591.0,45920696.62,12629.28
