https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHIB,Volume USD
1652832000,2022-05-18,SHIB/USD,1.256e-05,1.256e-05,1.148e-05,1.149e-05,2285801036,26263.85390364
1652745600,2022-05-17,SHIB/USD,1.214e-05,1.288e-05,1.207e-05,1.256e-05,7898145284,99200.70476704
1652659200,2022-05-16,SHIB/USD,1.307e-05,1.409e-05,1.18e-05,1.198e-05,5610094662,67208.93405076
1652572800,2022-05-15,SHIB/USD,1.26e-05,1.39e-05,1.201e-05,1.313e-05,5441975139,71453.13357507
1652486400,2022-05-14,SHIB/USD,1.289e-05,1.359e-05,1.149e-05,1.253e-05,3641904180,45633.0593754
1652400000,2022-05-13,SHIB/USD,1.073e-05,1.431e-05,1.057e-05,1.272e-05,10113863000,128648.33736
1652313600,2022-05-12,SHIB/USD,1.206e-05,1.536e-05,9e-06,1.086e-05,13454735835,146118.43116809998
1652227200,2022-05-11,SHIB/USD,1.626e-05,1.674e-05,1.108e-05,1.199e-05,20323127216,243674.29531984002
1652140800,2022-05-10,SHIB/USD,1.389e-05,1.82e-05,1.368e-05,1.611e-05,7518882432,121129.19597952
1652054400,2022-05-09,SHIB/USD,1.839e-05,1.862e-05,1.386e-05,1.386e-05,11554677008,160147.82333088
1651968000,2022-05-08,SHIB/USD,1.92e-05,1.931e-05,1.83e-05,1.836e-05,3592350430,65955.5538948
1651881600,2022-05-07,SHIB/USD,2e-05,2.004e-05,1.882e-05,1.932e-05,900572226,17399.05540632
1651795200,2022-05-06,SHIB/USD,2.026e-05,2.028e-05,1.954e-05,1.997e-05,3965615823,79193.34798531
1651708800,2022-05-05,SHIB/USD,2.19e-05,2.194e-05,1.951e-05,2.018e-05,6813313432,137492.66505776
1651622400,2022-05-04,SHIB/USD,2.038e-05,2.186e-05,2.038e-05,2.186e-05,2324222304,50807.499565440005
1651536000,2022-05-03,SHIB/USD,2.081e-05,2.108e-05,2.007e-05,2.029e-05,1422576559,28864.07838211
1651449600,2022-05-02,SHIB/USD,2.162e-05,2.175e-05,2.019e-05,2.077e-05,1260892989,26188.74738153
1651363200,2022-05-01,SHIB/USD,2.026e-05,2.211e-05,1.982e-05,2.154e-05,1935250630,41685.2985702
1651276800,2022-04-30,SHIB/USD,2.222e-05,2.246e-05,1.867e-05,2.014e-05,3362246860,67715.6517604
1651190400,2022-04-29,SHIB/USD,2.296e-05,2.311e-05,2.166e-05,2.216e-05,2518843632,55817.574885120004
1651104000,2022-04-28,SHIB/USD,2.34e-05,2.356e-05,2.28e-05,2.295e-05,835892254,19183.7272293
1651017600,2022-04-27,SHIB/USD,2.302e-05,2.392e-05,2.29e-05,2.347e-05,879570816,20643.52705152
1650931200,2022-04-26,SHIB/USD,2.432e-05,2.469e-05,2.269e-05,2.301e-05,2320920530,53404.381395300006
1650844800,2022-04-25,SHIB/USD,2.396e-05,2.528e-05,2.247e-05,2.444e-05,4400139701,107539.41429244
1650758400,2022-04-24,SHIB/USD,2.41e-05,2.432e-05,2.36e-05,2.392e-05,1704798585,40778.7821532
1650672000,2022-04-23,SHIB/USD,2.433e-05,2.456e-05,2.384e-05,2.409e-05,1404954300,33845.349087
1650585600,2022-04-22,SHIB/USD,2.422e-05,2.462e-05,2.394e-05,2.436e-05,1957961265,47695.9364154
1650499200,2022-04-21,SHIB/USD,2.487e-05,2.543e-05,2.396e-05,2.428e-05,2051948466,49821.30875448
1650412800,2022-04-20,SHIB/USD,2.532e-05,2.596e-05,2.25e-05,2.48e-05,6769806888,167891.2108224
1650326400,2022-04-19,SHIB/USD,2.546e-05,2.563e-05,2.492e-05,2.541e-05,1813550112,46082.30834592
1650240000,2022-04-18,SHIB/USD,2.461e-05,2.544e-05,2.38e-05,2.538e-05,2685520529,68158.51102602
1650153600,2022-04-17,SHIB/USD,2.563e-05,2.609e-05,2.45e-05,2.47e-05,1288325769,31821.6464943
1650067200,2022-04-16,SHIB/USD,2.58e-05,2.598e-05,2.533e-05,2.571e-05,771071044,19824.23654124
1649980800,2022-04-15,SHIB/USD,2.581e-05,2.611e-05,2.556e-05,2.59e-05,1156151742,29944.3301178
1649894400,2022-04-14,SHIB/USD,2.685e-05,2.73e-05,2.531e-05,2.57e-05,2480830476,63757.3432332
1649808000,2022-04-13,SHIB/USD,2.694e-05,2.8e-05,2.565e-05,2.69e-05,4080703458,109770.9230202
1649721600,2022-04-12,SHIB/USD,2.208e-05,2.989e-05,2.2e-05,2.686e-05,11812143976,317274.18719536
1649635200,2022-04-11,SHIB/USD,2.446e-05,2.457e-05,2.187e-05,2.209e-05,3880031629,85709.89868461
1649548800,2022-04-10,SHIB/USD,2.469e-05,2.532e-05,2.441e-05,2.45e-05,1476061734,36163.512483
1649462400,2022-04-09,SHIB/USD,2.382e-05,2.478e-05,2.376e-05,2.461e-05,713552022,17560.51526142
1649376000,2022-04-08,SHIB/USD,2.474e-05,2.518e-05,2.357e-05,2.379e-05,1577139970,37520.1598863
1649289600,2022-04-07,SHIB/USD,2.451e-05,2.525e-05,2.414e-05,2.484e-05,1483607486,36852.80995224
1649203200,2022-04-06,SHIB/USD,2.668e-05,2.676e-05,2.42e-05,2.449e-05,4767718377,116761.42305273001
1649116800,2022-04-05,SHIB/USD,2.648e-05,2.832e-05,2.623e-05,2.661e-05,2751805817,73225.55279037
1649030400,2022-04-04,SHIB/USD,2.678e-05,2.736e-05,2.559e-05,2.658e-05,3245319324,86260.58763192
1648944000,2022-04-03,SHIB/USD,2.584e-05,2.727e-05,2.549e-05,2.678e-05,1524856493,40835.65688254
1648857600,2022-04-02,SHIB/USD,2.613e-05,2.74e-05,2.568e-05,2.573e-05,2392511123,61559.311194789996
1648771200,2022-04-01,SHIB/USD,2.581e-05,2.651e-05,2.474e-05,2.609e-05,2832125963,73890.16637466999
1648684800,2022-03-31,SHIB/USD,2.735e-05,2.801e-05,2.533e-05,2.573e-05,9742308366,250669.59425718
1648598400,2022-03-30,SHIB/USD,2.727e-05,2.967e-05,2.627e-05,2.735e-05,9992718425,273300.84892375
1648512000,2022-03-29,SHIB/USD,2.652e-05,2.831e-05,2.647e-05,2.734e-05,5880970210,160785.7255414
1648425600,2022-03-28,SHIB/USD,2.552e-05,2.988e-05,2.531e-05,2.643e-05,13067066636,345362.57118948
1648339200,2022-03-27,SHIB/USD,2.433e-05,2.559e-05,2.42e-05,2.553e-05,4073343681,103992.46417593
1648252800,2022-03-26,SHIB/USD,2.407e-05,2.484e-05,2.391e-05,2.43e-05,1857769317,45143.7944031
1648166400,2022-03-25,SHIB/USD,2.467e-05,2.527e-05,2.364e-05,2.415e-05,6372644936,153899.3752044
1648080000,2022-03-24,SHIB/USD,2.445e-05,2.52e-05,2.403e-05,2.468e-05,2654474121,65512.421306280005
1647993600,2022-03-23,SHIB/USD,2.355e-05,2.5e-05,2.297e-05,2.447e-05,3624731501,88697.17982947
1647907200,2022-03-22,SHIB/USD,2.304e-05,2.397e-05,2.299e-05,2.343e-05,3152150548,73854.88733964
1647820800,2022-03-21,SHIB/USD,2.312e-05,2.349e-05,2.227e-05,2.295e-05,3644275264,83636.11730879999
1647734400,2022-03-20,SHIB/USD,2.416e-05,2.443e-05,2.256e-05,2.32e-05,3602388333,83575.4093256
1647648000,2022-03-19,SHIB/USD,2.232e-05,2.6e-05,2.218e-05,2.41e-05,15236733796,367205.2844836
1647561600,2022-03-18,SHIB/USD,2.211e-05,2.265e-05,2.169e-05,2.242e-05,6563630189,147156.58883738
1647475200,2022-03-17,SHIB/USD,2.263e-05,2.269e-05,2.202e-05,2.219e-05,2090471272,46387.55752568
1647388800,2022-03-16,SHIB/USD,2.169e-05,2.271e-05,2.158e-05,2.257e-05,2029245370,45800.0680009
1647302400,2022-03-15,SHIB/USD,2.195e-05,2.204e-05,2.131e-05,2.172e-05,906081927,19680.09945444
1647216000,2022-03-14,SHIB/USD,2.145e-05,2.24e-05,2.129e-05,2.192e-05,2674252648,58619.61804416
1647129600,2022-03-13,SHIB/USD,2.211e-05,2.315e-05,2.126e-05,2.154e-05,1196855846,25780.27492284
1647043200,2022-03-12,SHIB/USD,2.209e-05,2.286e-05,2.208e-05,2.219e-05,2172552215,48208.93365085
1646956800,2022-03-11,SHIB/USD,2.259e-05,2.3e-05,2.197e-05,2.22e-05,2374927873,52723.3987806
1646870400,2022-03-10,SHIB/USD,2.384e-05,2.4e-05,2.24e-05,2.266e-05,2798903553,63423.15451098
1646784000,2022-03-09,SHIB/USD,2.292e-05,2.467e-05,2.292e-05,2.384e-05,3964279166,94508.41531744
1646697600,2022-03-08,SHIB/USD,2.283e-05,2.346e-05,2.253e-05,2.291e-05,740066396,16954.92113236
1646611200,2022-03-07,SHIB/USD,2.347e-05,2.385e-05,2.23e-05,2.278e-05,2543230087,57934.78138186
1646524800,2022-03-06,SHIB/USD,2.461e-05,2.473e-05,2.347e-05,2.356e-05,813259148,19160.38552688
1646438400,2022-03-05,SHIB/USD,2.349e-05,2.489e-05,2.32e-05,2.458e-05,1581543097,38874.32932426
1646352000,2022-03-04,SHIB/USD,2.501e-05,2.518e-05,2.319e-05,2.349e-05,1656980890,38922.4811061
1646265600,2022-03-03,SHIB/USD,2.58e-05,2.614e-05,2.459e-05,2.509e-05,2674452646,67102.01688814
1646179200,2022-03-02,SHIB/USD,2.696e-05,2.713e-05,2.557e-05,2.58e-05,5403177617,139401.9825186
1646092800,2022-03-01,SHIB/USD,2.586e-05,2.84e-05,2.55e-05,2.706e-05,7599023499,205629.57588294
1646006400,2022-02-28,SHIB/USD,2.345e-05,2.591e-05,2.286e-05,2.576e-05,3639654748,93757.50630848
1645920000,2022-02-27,SHIB/USD,2.447e-05,2.496e-05,2.311e-05,2.347e-05,2862813686,67190.23721042
1645833600,2022-02-26,SHIB/USD,2.501e-05,2.576e-05,2.43e-05,2.431e-05,2599695673,63198.601810629996
1645747200,2022-02-25,SHIB/USD,2.392e-05,2.511e-05,2.311e-05,2.494e-05,2877399162,71762.33510027999
1645660800,2022-02-24,SHIB/USD,2.482e-05,2.512e-05,2.05e-05,2.38e-05,10319009350,245592.42252999998
1645574400,2022-02-23,SHIB/USD,2.524e-05,2.725e-05,2.461e-05,2.485e-05,2404310193,59747.10829605
1645488000,2022-02-22,SHIB/USD,2.42e-05,2.531e-05,2.319e-05,2.491e-05,4235300723,105501.34100993
1645401600,2022-02-21,SHIB/USD,2.539e-05,2.764e-05,2.388e-05,2.408e-05,5461146203,131504.40056824
1645315200,2022-02-20,SHIB/USD,2.754e-05,3.075e-05,2.494e-05,2.544e-05,6398294784,162772.61930496
1645228800,2022-02-19,SHIB/USD,2.819e-05,2.886e-05,2.699e-05,2.752e-05,3569457530,98231.4712256
1645142400,2022-02-18,SHIB/USD,2.814e-05,2.992e-05,2.783e-05,2.815e-05,3710957682,104463.45874829999
1645056000,2022-02-17,SHIB/USD,3.092e-05,3.244e-05,2.76e-05,2.817e-05,4932533487,138949.46832879
1644969600,2022-02-16,SHIB/USD,3.132e-05,3.155e-05,3e-05,3.091e-05,2882074930,89084.9360863
1644883200,2022-02-15,SHIB/USD,2.962e-05,3.175e-05,2.962e-05,3.133e-05,5154205230,161481.2498559
1644796800,2022-02-14,SHIB/USD,3.015e-05,3.065e-05,2.863e-05,2.959e-05,3632525626,107486.43327334
1644710400,2022-02-13,SHIB/USD,2.905e-05,3.213e-05,2.847e-05,3.014e-05,6357631907,191619.02567698
1644624000,2022-02-12,SHIB/USD,2.861e-05,3.25e-05,2.749e-05,2.907e-05,7084560593,205948.17643851
1644537600,2022-02-11,SHIB/USD,3.084e-05,3.5e-05,2.773e-05,2.861e-05,9968832522,285208.29845442
1644451200,2022-02-10,SHIB/USD,3.285e-05,3.365e-05,3.069e-05,3.089e-05,6381968631,197139.01101159
1644364800,2022-02-09,SHIB/USD,3.102e-05,3.409e-05,3.06e-05,3.29e-05,8318086926,273665.0598654
1644278400,2022-02-08,SHIB/USD,3.265e-05,3.5e-05,2.925e-05,3.098e-05,14971954990,463831.1655902
1644192000,2022-02-07,SHIB/USD,2.846e-05,3.6e-05,2.725e-05,3.262e-05,27567891707,899264.6274823401
1644105600,2022-02-06,SHIB/USD,2.27e-05,2.999e-05,2.23e-05,2.851e-05,12023426719,342787.89575869
1644019200,2022-02-05,SHIB/USD,2.209e-05,2.395e-05,2.207e-05,2.252e-05,5876823761,132346.07109772
1643932800,2022-02-04,SHIB/USD,2.071e-05,2.237e-05,2.061e-05,2.211e-05,3273746661,72382.53867471
1643846400,2022-02-03,SHIB/USD,2.07e-05,2.087e-05,2.012e-05,2.077e-05,787883267,16364.335455589999
1643760000,2022-02-02,SHIB/USD,2.17e-05,2.19e-05,2.04e-05,2.074e-05,1782154420,36961.882670800005
1643673600,2022-02-01,SHIB/USD,2.159e-05,2.21e-05,2.12e-05,2.168e-05,2771510807,60086.35429576
1643587200,2022-01-31,SHIB/USD,2.1e-05,2.168e-05,2.03e-05,2.152e-05,1263620417,27193.11137384
1643500800,2022-01-30,SHIB/USD,2.167e-05,2.215e-05,2.098e-05,2.114e-05,2161377277,45691.51563578
1643414400,2022-01-29,SHIB/USD,2.135e-05,2.23e-05,2.119e-05,2.171e-05,2551507478,55393.22734738
1643328000,2022-01-28,SHIB/USD,2.124e-05,2.142e-05,2.05e-05,2.139e-05,1740164220,37222.1126658
1643241600,2022-01-27,SHIB/USD,2.114e-05,2.164e-05,2.009e-05,2.126e-05,1847888382,39286.10700132
1643155200,2022-01-26,SHIB/USD,2.113e-05,2.35e-05,2.049e-05,2.121e-05,6412471839,136008.52770519
1643068800,2022-01-25,SHIB/USD,2.11e-05,2.342e-05,2.03e-05,2.122e-05,5153279877,109352.59898994
1642982400,2022-01-24,SHIB/USD,2.243e-05,2.3e-05,1.868e-05,2.115e-05,10151834879,214711.30769085
1642896000,2022-01-23,SHIB/USD,2.075e-05,2.364e-05,1.55e-05,2.256e-05,8761823164,197666.73057984002
1642809600,2022-01-22,SHIB/USD,2.231e-05,2.673e-05,1.712e-05,2.068e-05,13888775658,287219.88060743996
1642723200,2022-01-21,SHIB/USD,2.65e-05,2.686e-05,2.163e-05,2.233e-05,7233399805,161521.81764565
1642636800,2022-01-20,SHIB/USD,2.748e-05,2.883e-05,2.637e-05,2.651e-05,1850393398,49053.928980979996
1642550400,2022-01-19,SHIB/USD,2.828e-05,2.829e-05,2.723e-05,2.746e-05,1343331838,36887.89227148
1642464000,2022-01-18,SHIB/USD,2.886e-05,2.949e-05,2.753e-05,2.827e-05,1575529131,44540.20853337
1642377600,2022-01-17,SHIB/USD,3.057e-05,3.07e-05,2.838e-05,2.88e-05,3744672421,107846.56572479999
1642291200,2022-01-16,SHIB/USD,3.087e-05,3.095e-05,3.011e-05,3.056e-05,1170626613,35774.34929328
1642204800,2022-01-15,SHIB/USD,3.079e-05,3.152e-05,3.058e-05,3.089e-05,1236102232,38183.197946479995
1642118400,2022-01-14,SHIB/USD,2.962e-05,3.254e-05,2.948e-05,3.075e-05,5119520084,157425.242583
1642032000,2022-01-13,SHIB/USD,3.154e-05,3.275e-05,2.939e-05,2.959e-05,3867303148,114433.50014932
1641945600,2022-01-12,SHIB/USD,2.777e-05,3.258e-05,2.766e-05,3.152e-05,4793826132,151101.39968064002
1641859200,2022-01-11,SHIB/USD,2.676e-05,2.826e-05,2.652e-05,2.782e-05,1918383666,53369.43358812
1641772800,2022-01-10,SHIB/USD,2.84e-05,2.867e-05,2.568e-05,2.696e-05,2418726384,65208.86331264
1641686400,2022-01-09,SHIB/USD,2.787e-05,2.916e-05,2.773e-05,2.842e-05,2140296326,60827.22158492
1641600000,2022-01-08,SHIB/USD,2.91e-05,2.997e-05,2.637e-05,2.811e-05,3062313203,86081.62413633
1641513600,2022-01-07,SHIB/USD,3.078e-05,3.078e-05,2.855e-05,2.909e-05,2946114184,85702.46161256
1641427200,2022-01-06,SHIB/USD,3.048e-05,3.169e-05,2.915e-05,3.078e-05,4013619031,123539.19377418
1641340800,2022-01-05,SHIB/USD,3.258e-05,3.302e-05,2.868e-05,3.052e-05,4539162463,138535.23837076
1641254400,2022-01-04,SHIB/USD,3.319e-05,3.358e-05,3.234e-05,3.256e-05,2293050042,74661.70936752
1641168000,2022-01-03,SHIB/USD,3.418e-05,3.426e-05,3.228e-05,3.322e-05,1707546089,56724.68107658
1641081600,2022-01-02,SHIB/USD,3.423e-05,3.45e-05,3.358e-05,3.423e-05,1777699056,60850.638686880004
1640995200,2022-01-01,SHIB/USD,3.357e-05,3.44e-05,3.348e-05,3.421e-05,918638813,31426.63379273
1640908800,2021-12-31,SHIB/USD,3.39e-05,3.477e-05,3.287e-05,3.356e-05,1876736092,62983.26324751999
1640822400,2021-12-30,SHIB/USD,3.372e-05,3.445e-05,3.316e-05,3.394e-05,1792625405,60841.70624569999
1640736000,2021-12-29,SHIB/USD,3.511e-05,3.652e-05,3.323e-05,3.372e-05,2848877024,96064.13324928001
1640649600,2021-12-28,SHIB/USD,3.91e-05,3.91e-05,3.439e-05,3.515e-05,4478136827,157406.50946905
1640563200,2021-12-27,SHIB/USD,3.833e-05,3.955e-05,3.778e-05,3.912e-05,3396541469,132872.70226728
1640476800,2021-12-26,SHIB/USD,3.775e-05,3.9e-05,3.656e-05,3.826e-05,4236087275,162072.69914150002
1640390400,2021-12-25,SHIB/USD,3.605e-05,3.837e-05,3.605e-05,3.777e-05,2379698356,89881.20690612
1640304000,2021-12-24,SHIB/USD,3.861e-05,3.977e-05,3.558e-05,3.606e-05,5405552435,194924.22080609997
1640217600,2021-12-23,SHIB/USD,3.516e-05,3.896e-05,3.439e-05,3.858e-05,5760517720,222240.7736376
1640131200,2021-12-22,SHIB/USD,3.294e-05,3.775e-05,3.253e-05,3.512e-05,9604666681,337315.89383672003
1640044800,2021-12-21,SHIB/USD,3.134e-05,3.359e-05,3.11e-05,3.295e-05,5160183366,170028.0419097
1639958400,2021-12-20,SHIB/USD,3.087e-05,3.38e-05,2.836e-05,3.134e-05,7612373563,238571.78746442002
1639872000,2021-12-19,SHIB/USD,3.157e-05,3.188e-05,3.079e-05,3.087e-05,2118889939,65410.13241693
1639785600,2021-12-18,SHIB/USD,3.121e-05,3.23e-05,3.083e-05,3.153e-05,1765987020,55681.57074059999
1639699200,2021-12-17,SHIB/USD,3.296e-05,3.322e-05,3.025e-05,3.119e-05,4423577961,137971.39660359
1639612800,2021-12-16,SHIB/USD,3.382e-05,3.468e-05,3.144e-05,3.296e-05,2870628785,94615.9247536
1639526400,2021-12-15,SHIB/USD,3.403e-05,3.438e-05,3.2e-05,3.378e-05,3938652367,133047.67695726
1639440000,2021-12-14,SHIB/USD,3.296e-05,3.568e-05,3.223e-05,3.402e-05,6687411001,227505.72225402002
1639353600,2021-12-13,SHIB/USD,3.655e-05,3.672e-05,3.171e-05,3.296e-05,5724140710,188667.67780160002
1639267200,2021-12-12,SHIB/USD,3.45e-05,3.785e-05,3.398e-05,3.658e-05,7151868212,261615.33919496
1639180800,2021-12-11,SHIB/USD,3.35e-05,3.495e-05,3.312e-05,3.446e-05,4005687798,138036.00151908
1639094400,2021-12-10,SHIB/USD,3.471e-05,3.611e-05,3.343e-05,3.352e-05,2891021605,96907.04419959999
1639008000,2021-12-09,SHIB/USD,3.701e-05,3.726e-05,3.417e-05,3.469e-05,4782739232,165913.22395808
1638921600,2021-12-08,SHIB/USD,3.622e-05,3.764e-05,3.556e-05,3.698e-05,3881441645,143535.7120321
1638835200,2021-12-07,SHIB/USD,3.717e-05,3.893e-05,3.574e-05,3.626e-05,7291564960,264392.1454496
1638748800,2021-12-06,SHIB/USD,3.616e-05,3.767e-05,3.294e-05,3.723e-05,6377135876,237420.76866348
1638662400,2021-12-05,SHIB/USD,3.666e-05,3.817e-05,3.42e-05,3.622e-05,7594247738,275063.65307036
1638576000,2021-12-04,SHIB/USD,4.051e-05,4.051e-05,3.1e-05,3.662e-05,17976639068,658304.5226701599
1638489600,2021-12-03,SHIB/USD,4.234e-05,4.508e-05,3.904e-05,4.054e-05,9482037598,384401.80422292004
1638403200,2021-12-02,SHIB/USD,4.423e-05,4.423e-05,4.118e-05,4.234e-05,6076695588,257287.29119592
1638316800,2021-12-01,SHIB/USD,4.743e-05,4.879e-05,4.376e-05,4.425e-05,7868016660,348159.737205
1638230400,2021-11-30,SHIB/USD,4.535e-05,5.46e-05,4.346e-05,4.751e-05,38565112865,1832228.5122161498
1638144000,2021-11-29,SHIB/USD,3.912e-05,4.577e-05,3.864e-05,4.533e-05,12784908179,579539.88775407
1638057600,2021-11-28,SHIB/USD,3.92e-05,3.945e-05,3.653e-05,3.905e-05,5801920458,226564.9938849
1637971200,2021-11-27,SHIB/USD,3.87e-05,4.157e-05,3.823e-05,3.92e-05,5682748181,222763.7286952
1637884800,2021-11-26,SHIB/USD,4.262e-05,4.274e-05,3.63e-05,3.871e-05,18555700651,718291.17220021
1637798400,2021-11-25,SHIB/USD,3.782e-05,4.8e-05,3.782e-05,4.262e-05,27313760064,1164112.4539276802
1637712000,2021-11-24,SHIB/USD,4.218e-05,4.296e-05,3.589e-05,3.779e-05,23686427888,895110.1098875201
1637625600,2021-11-23,SHIB/USD,4.362e-05,4.6e-05,4.15e-05,4.22e-05,8115566290,342476.897438
1637539200,2021-11-22,SHIB/USD,4.416e-05,4.641e-05,4.299e-05,4.361e-05,9948348651,433847.48467011
1637452800,2021-11-21,SHIB/USD,4.773e-05,4.789e-05,4.371e-05,4.415e-05,8958855512,395533.4708548
1637366400,2021-11-20,SHIB/USD,4.869e-05,5e-05,4.595e-05,4.77e-05,6906226518,329427.0049086
1637280000,2021-11-19,SHIB/USD,4.25e-05,5.269e-05,4.202e-05,4.864e-05,17837498803,867615.94177792
1637193600,2021-11-18,SHIB/USD,4.825e-05,4.9e-05,4.037e-05,4.249e-05,26353543558,1119762.06577942
1637107200,2021-11-17,SHIB/USD,4.853e-05,4.999e-05,4.677e-05,4.828e-05,8487302236,409766.95195407997
1637020800,2021-11-16,SHIB/USD,5.336e-05,5.336e-05,4.6e-05,4.86e-05,19305709641,938257.4885526
1636934400,2021-11-15,SHIB/USD,5.33e-05,5.624e-05,5.207e-05,5.342e-05,10156031058,542535.17911836
1636848000,2021-11-14,SHIB/USD,5.149e-05,5.6e-05,5.146e-05,5.33e-05,6993624424,372760.1817992
1636761600,2021-11-13,SHIB/USD,5.233e-05,5.28e-05,5.061e-05,5.155e-05,9459368673,487630.45509314997
1636675200,2021-11-12,SHIB/USD,5.654e-05,5.7e-05,5.167e-05,5.231e-05,9786165412,511914.31270172
1636588800,2021-11-11,SHIB/USD,5.048e-05,5.8e-05,4.874e-05,5.66e-05,19446590785,1100677.038431
1636502400,2021-11-10,SHIB/USD,5.5e-05,5.521e-05,4.6e-05,5.05e-05,25103941229,1267749.0320645
1636416000,2021-11-09,SHIB/USD,5.535e-05,5.852e-05,5.376e-05,5.505e-05,12899808596,710134.4632098001
1636329600,2021-11-08,SHIB/USD,5.705e-05,5.945e-05,5.307e-05,5.535e-05,22380752136,1238774.6307275998
1636243200,2021-11-07,SHIB/USD,5.864e-05,5.99e-05,5.618e-05,5.705e-05,7812341601,445694.08833705
1636156800,2021-11-06,SHIB/USD,6.256e-05,6.349e-05,5.49e-05,5.859e-05,27034154873,1583931.13400907
1636070400,2021-11-05,SHIB/USD,4.952e-05,6.579e-05,4.535e-05,6.247e-05,41336827726,2582311.62804322
1635984000,2021-11-04,SHIB/USD,5.501e-05,6.141e-05,4.216e-05,4.952e-05,59017135590,2922528.5544168
1635897600,2021-11-03,SHIB/USD,6.9e-05,6.911e-05,5.2e-05,5.5e-05,47104254492,2590733.99706
1635811200,2021-11-02,SHIB/USD,7.183e-05,7.375e-05,6.686e-05,6.9e-05,23927437323,1650993.175287
1635724800,2021-11-01,SHIB/USD,6.738e-05,7.5e-05,6.627e-05,7.177e-05,23688177648,1700100.50979696
1635638400,2021-10-31,SHIB/USD,6.569e-05,7e-05,5.919e-05,6.741e-05,25743955697,1735400.05353477
1635552000,2021-10-30,SHIB/USD,7.502e-05,7.8e-05,6.349e-05,6.57e-05,29337491974,1927473.2226918
1635465600,2021-10-29,SHIB/USD,6.915e-05,7.777e-05,6.141e-05,7.507e-05,37273564361,2798126.47658027
1635379200,2021-10-28,SHIB/USD,7.988e-05,8.8e-05,5.317e-05,6.913e-05,109372248429,7560903.533896769
1635292800,2021-10-27,SHIB/USD,4.787e-05,9e-05,4.709e-05,7.985e-05,147686043611,11792730.58233835
1635206400,2021-10-26,SHIB/USD,4.217e-05,4.908e-05,4.068e-05,4.786e-05,52963498535,2534833.0398851
1635120000,2021-10-25,SHIB/USD,3.609e-05,4.35e-05,3.522e-05,4.216e-05,36470495257,1537596.08003512
1635033600,2021-10-24,SHIB/USD,3.445e-05,4.482e-05,3.204e-05,3.608e-05,89166720617,3217135.27986136
1634947200,2021-10-23,SHIB/USD,2.794e-05,3.5e-05,2.768e-05,3.444e-05,28544575846,983075.1921362401
1634860800,2021-10-22,SHIB/USD,2.763e-05,2.863e-05,2.708e-05,2.8e-05,11517551213,322491.43396399997
1634774400,2021-10-21,SHIB/USD,2.932e-05,2.959e-05,2.717e-05,2.764e-05,10357267526,286274.87441864
1634688000,2021-10-20,SHIB/USD,2.808e-05,3.167e-05,2.717e-05,2.936e-05,16465166432,483417.28644352
1634601600,2021-10-19,SHIB/USD,2.878e-05,2.936e-05,2.718e-05,2.808e-05,9464964529,265776.20397432
1634515200,2021-10-18,SHIB/USD,2.767e-05,2.98e-05,2.605e-05,2.875e-05,24754741207,711698.80970125
1634428800,2021-10-17,SHIB/USD,2.573e-05,2.895e-05,2.36e-05,2.77e-05,14542812758,402835.9133966
1634342400,2021-10-16,SHIB/USD,2.522e-05,2.697e-05,2.459e-05,2.576e-05,10591916477,272847.76844752
1634256000,2021-10-15,SHIB/USD,2.761e-05,2.9e-05,2.35e-05,2.519e-05,31171139788,785201.0112597201
1634169600,2021-10-14,SHIB/USD,2.907e-05,2.989e-05,2.653e-05,2.762e-05,14862934281,410514.24484122
1634083200,2021-10-13,SHIB/USD,2.913e-05,3.05e-05,2.78e-05,2.913e-05,12114006038,352880.99588694
1633996800,2021-10-12,SHIB/USD,3.065e-05,3.197e-05,2.638e-05,2.908e-05,27942095503,812556.13722724
1633910400,2021-10-11,SHIB/USD,2.618e-05,3.257e-05,2.549e-05,3.068e-05,44768269991,1373490.5233238798
1633824000,2021-10-10,SHIB/USD,2.685e-05,2.8e-05,2.5e-05,2.62e-05,19039584967,498837.1261354
1633737600,2021-10-09,SHIB/USD,2.746e-05,2.999e-05,2.48e-05,2.685e-05,33618062799,902644.98615315
1633651200,2021-10-08,SHIB/USD,2.288e-05,3e-05,1.979e-05,2.744e-05,84911810464,2329980.07913216
1633564800,2021-10-07,SHIB/USD,2.777e-05,3.726e-05,2e-05,2.288e-05,158813643730,3633656.1685424
1633478400,2021-10-06,SHIB/USD,1.747e-05,2.971e-05,1.731e-05,2.8e-05,100421984900,2811815.5772
1633392000,2021-10-05,SHIB/USD,1.34e-05,2.449e-05,8.48e-06,1.746e-05,113634184685,1984052.8646000999
1633305600,2021-10-04,SHIB/USD,8.55e-06,2.5e-05,8.25e-06,1.361e-05,91616319492,1246898.10828612
1633219200,2021-10-03,SHIB/USD,7.9e-06,9e-06,7.72e-06,8.56e-06,18789327491,160836.64332295998
1633132800,2021-10-02,SHIB/USD,7.65e-06,8.41e-06,7.44e-06,7.89e-06,7952165538,62742.586094820006
1633046400,2021-10-01,SHIB/USD,7.22e-06,7.83e-06,7.2e-06,7.66e-06,10513866928,80536.22066847999
1632960000,2021-09-30,SHIB/USD,7e-06,7.4e-06,7e-06,7.22e-06,7241606710,52284.4004462
