https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume AVAX,Volume USDT,tradecount
1674000000000,2023-01-18,AVAXUSDT,17.13,17.41,15.5,15.82,4109688.2,68053868.0695,158251
1673913600000,2023-01-17,AVAXUSDT,16.74,18.21,16.53,17.12,4359330.19,75441940.8281,155011
1673827200000,2023-01-16,AVAXUSDT,16.79,17.34,16.06,16.74,3928124.39,65558570.1181,129516
1673740800000,2023-01-15,AVAXUSDT,16.93,17.2,16.0,16.8,4678970.49,77619943.4289,132855
1673654400000,2023-01-14,AVAXUSDT,15.97,18.54,15.79,16.94,10287102.04,173965988.3405,326559
1673568000000,2023-01-13,AVAXUSDT,15.44,16.6,14.95,15.96,5273534.1,82831558.9907,148488
1673481600000,2023-01-12,AVAXUSDT,15.86,16.5,14.65,15.43,8264385.87,128324493.7387,250148
1673395200000,2023-01-11,AVAXUSDT,12.73,16.04,12.25,15.86,9296759.42,132279457.6421,266430
1673308800000,2023-01-10,AVAXUSDT,12.19,12.95,12.02,12.73,1873010.99,23491606.0824,77871
1673222400000,2023-01-09,AVAXUSDT,12.09,12.65,12.08,12.19,2600007.21,32255972.1024,84895
1673136000000,2023-01-08,AVAXUSDT,11.75,12.16,11.58,12.09,981816.74,11647536.7681,33236
1673049600000,2023-01-07,AVAXUSDT,11.79,11.87,11.65,11.75,508959.94,5985646.5635,21512
1672963200000,2023-01-06,AVAXUSDT,11.74,11.82,11.36,11.78,1216666.03,14101544.1238,46048
1672876800000,2023-01-05,AVAXUSDT,12.09,12.17,11.67,11.74,1194570.76,14222201.1644,36141
1672790400000,2023-01-04,AVAXUSDT,11.38,12.3,11.34,12.08,1889080.62,22490498.4746,64500
1672704000000,2023-01-03,AVAXUSDT,11.16,11.56,11.06,11.38,1149421.99,12997288.6574,38316
1672617600000,2023-01-02,AVAXUSDT,10.87,11.27,10.7,11.16,989618.96,10953267.1929,31194
1672531200000,2023-01-01,AVAXUSDT,10.9,10.94,10.64,10.87,855821.06,9249941.8978,21402
1672444800000,2022-12-31,AVAXUSDT,10.87,11.08,10.84,10.9,444155.56,4857394.4764,14609
1672358400000,2022-12-30,AVAXUSDT,10.98,10.99,10.54,10.87,1037690.22,11198174.8159,31399
1672272000000,2022-12-29,AVAXUSDT,11.22,11.22,10.61,10.98,1028379.841,11301860.6359,32046
1672185600000,2022-12-28,AVAXUSDT,11.64,11.68,11.09,11.21,964246.13,10923045.5237,31624
1672099200000,2022-12-27,AVAXUSDT,11.72,11.8,11.53,11.64,843496.11,9850159.6938,21921
1672012800000,2022-12-26,AVAXUSDT,11.69,11.78,11.57,11.71,656385.55,7656416.0539,18122
1671926400000,2022-12-25,AVAXUSDT,11.68,11.74,11.51,11.68,630940.44,7337612.6817,18535
1671840000000,2022-12-24,AVAXUSDT,11.79,11.83,11.64,11.67,345957.08,4049809.0611,11490
1671753600000,2022-12-23,AVAXUSDT,11.85,11.89,11.67,11.79,503382.85,5937729.9395,18680
1671667200000,2022-12-22,AVAXUSDT,11.71,11.87,11.45,11.85,624119.17,7283872.3767,23366
1671580800000,2022-12-21,AVAXUSDT,11.95,11.98,11.62,11.71,551520.66,6506060.4595,19565
1671494400000,2022-12-20,AVAXUSDT,11.4,12.05,11.34,11.95,1211409.88,14296618.9595,41327
1671408000000,2022-12-19,AVAXUSDT,11.93,12.1,11.15,11.39,991190.79,11668610.534185,35223
1671321600000,2022-12-18,AVAXUSDT,11.96,12.03,11.79,11.93,640622.87,7633150.046,20008
1671235200000,2022-12-17,AVAXUSDT,11.84,11.99,11.52,11.95,853841.63,10105246.8081,30625
1671148800000,2022-12-16,AVAXUSDT,13.17,13.29,11.59,11.84,1740839.24,21790798.4289,63749
1671062400000,2022-12-15,AVAXUSDT,13.71,13.89,13.06,13.17,1230073.86,16592093.0849,43051
1670976000000,2022-12-14,AVAXUSDT,13.76,14.19,13.56,13.71,1646728.29,22776759.191,56892
1670889600000,2022-12-13,AVAXUSDT,13.01,14.4,12.55,13.76,3034773.16,41179331.0593,83596
1670803200000,2022-12-12,AVAXUSDT,12.98,13.06,12.52,13.0,1072315.11,13703529.5112,35100
1670716800000,2022-12-11,AVAXUSDT,13.49,13.5,12.92,12.98,611673.63,8131725.491,21032
1670630400000,2022-12-10,AVAXUSDT,13.46,14.06,13.34,13.49,507889.21,6843832.1246,20141
1670544000000,2022-12-09,AVAXUSDT,13.41,13.63,13.36,13.46,726329.12,9787916.6676,27422
1670457600000,2022-12-08,AVAXUSDT,13.28,13.55,13.06,13.42,894124.36,11886533.871,31767
1670371200000,2022-12-07,AVAXUSDT,13.68,13.7,13.0,13.28,1097954.06,14529973.5434,40308
1670284800000,2022-12-06,AVAXUSDT,13.6,13.69,13.45,13.67,800288.63,10864920.8922,29258
1670198400000,2022-12-05,AVAXUSDT,13.93,14.35,13.38,13.6,1432042.28,19940977.5445,56064
1670112000000,2022-12-04,AVAXUSDT,13.4,13.95,13.4,13.93,1096735.8,15019193.1526,37001
1670025600000,2022-12-03,AVAXUSDT,13.59,13.9,13.28,13.4,1661995.09,22577498.2203,54126
1669939200000,2022-12-02,AVAXUSDT,12.9,13.66,12.79,13.58,1771717.38,23420469.0879,58874
1669852800000,2022-12-01,AVAXUSDT,13.15,13.32,12.79,12.9,1309898.35,17065733.2536,44556
1669766400000,2022-11-30,AVAXUSDT,12.47,13.2,12.46,13.15,1761126.78,22686530.1629,61382
1669680000000,2022-11-29,AVAXUSDT,12.46,12.72,12.28,12.47,1718397.88,21412085.9319,50852
1669593600000,2022-11-28,AVAXUSDT,12.86,12.99,11.99,12.45,1800437.67,22222101.9348,63682
1669507200000,2022-11-27,AVAXUSDT,12.77,13.26,12.69,12.86,893001.06,11640762.8903,36215
1669420800000,2022-11-26,AVAXUSDT,12.82,13.25,12.62,12.78,903394.4,11722267.4662,35720
1669334400000,2022-11-25,AVAXUSDT,12.95,13.04,12.52,12.82,915142.46,11689727.1337,40351
1669248000000,2022-11-24,AVAXUSDT,13.07,13.4,12.75,12.95,1358354.49,17703958.3823,56106
1669161600000,2022-11-23,AVAXUSDT,12.36,13.07,12.35,13.06,1871100.38,23748492.9436,70885
1669075200000,2022-11-22,AVAXUSDT,11.82,12.38,11.44,12.36,2051456.21,24488339.0121,78744
1668988800000,2022-11-21,AVAXUSDT,12.19,12.2,11.57,11.82,1802036.274,21454814.800044,91929
1668902400000,2022-11-20,AVAXUSDT,12.9,13.14,12.07,12.19,1130084.38,14306320.7457,54171
1668816000000,2022-11-19,AVAXUSDT,13.0,13.0,12.49,12.89,699870.16,8938900.1497,37461
1668729600000,2022-11-18,AVAXUSDT,12.86,13.32,12.85,13.0,1339374.3,17579117.6555,49729
1668643200000,2022-11-17,AVAXUSDT,13.07,13.36,12.64,12.87,1670047.32,21668784.7522,97864
1668556800000,2022-11-16,AVAXUSDT,13.52,13.75,12.81,13.07,1270112.16,16843360.9951,59989
1668470400000,2022-11-15,AVAXUSDT,13.14,14.01,13.02,13.51,1631061.03,21987082.7015,84985
1668384000000,2022-11-14,AVAXUSDT,13.03,13.61,12.06,13.14,2870740.18,37097586.7726,134745
1668297600000,2022-11-13,AVAXUSDT,13.1,13.36,12.7,13.02,1769291.13,23109788.427,89497
1668211200000,2022-11-12,AVAXUSDT,14.13,14.15,12.89,13.09,1559675.2,20829151.8379,79497
1668124800000,2022-11-11,AVAXUSDT,15.41,15.46,13.58,14.13,3576037.51,51389554.8975,166243
1668038400000,2022-11-10,AVAXUSDT,12.92,15.94,12.68,15.42,4437282.29,64303289.1313,272842
1667952000000,2022-11-09,AVAXUSDT,16.02,16.16,12.03,12.91,6217665.583,87647850.361,334700
1667865600000,2022-11-08,AVAXUSDT,18.08,18.16,14.82,16.02,7033866.0,116404186.1247,330366
1667779200000,2022-11-07,AVAXUSDT,18.23,18.87,17.73,18.08,1903927.05,34924563.7031,94775
1667692800000,2022-11-06,AVAXUSDT,19.6,19.75,18.17,18.23,1243880.65,23822790.2064,68460
1667606400000,2022-11-05,AVAXUSDT,19.39,20.63,19.18,19.61,2448681.6,48469218.0474,116490
1667520000000,2022-11-04,AVAXUSDT,18.03,19.69,17.88,19.38,2208518.7,41923040.8882,110457
1667433600000,2022-11-03,AVAXUSDT,17.92,18.87,17.8,18.03,1411887.43,26036994.7785,70670
1667347200000,2022-11-02,AVAXUSDT,18.63,18.77,17.43,17.91,2488654.37,45110928.4886,117703
1667260800000,2022-11-01,AVAXUSDT,19.28,19.53,18.57,18.62,1699673.61,32377757.0668,75815
1667174400000,2022-10-31,AVAXUSDT,18.25,19.83,18.18,19.28,3179542.03,60591776.9596,145326
1667088000000,2022-10-30,AVAXUSDT,18.29,18.83,17.92,18.26,1629726.62,29975111.9536,76423
1667001600000,2022-10-29,AVAXUSDT,18.33,18.9,18.16,18.29,2028623.81,37576884.4458,91487
1666915200000,2022-10-28,AVAXUSDT,16.89,18.4,16.73,18.33,2746152.29,48345341.0575,115111
1666828800000,2022-10-27,AVAXUSDT,17.0,17.51,16.82,16.88,2138708.14,36663397.1941,89839
1666742400000,2022-10-26,AVAXUSDT,16.63,17.34,16.63,17.0,2023800.42,34494169.4071,87045
1666656000000,2022-10-25,AVAXUSDT,15.75,17.05,15.59,16.64,2100542.67,34578701.1367,85268
1666569600000,2022-10-24,AVAXUSDT,16.31,16.49,15.63,15.75,1061043.2,16914865.2758,43678
1666483200000,2022-10-23,AVAXUSDT,15.69,16.42,15.59,16.31,1416439.93,22490705.0268,43579
1666396800000,2022-10-22,AVAXUSDT,15.69,15.93,15.52,15.69,690851.93,10849899.7032,31160
1666310400000,2022-10-21,AVAXUSDT,15.15,15.75,14.58,15.69,1889118.85,28502925.4878,64394
1666224000000,2022-10-20,AVAXUSDT,15.06,15.48,14.87,15.14,1584061.75,24150832.8479,54392
1666137600000,2022-10-19,AVAXUSDT,15.87,15.92,15.01,15.06,1799942.85,27939027.3733,56344
1666051200000,2022-10-18,AVAXUSDT,16.17,16.36,15.54,15.88,1504483.22,24040475.9688,52237
1665964800000,2022-10-17,AVAXUSDT,15.75,16.27,15.65,16.18,1239751.09,19846422.0125,47077
1665878400000,2022-10-16,AVAXUSDT,15.42,15.88,15.41,15.75,853653.89,13369946.9468,30772
1665792000000,2022-10-15,AVAXUSDT,15.67,15.78,15.36,15.43,578141.35,9036562.1914,26523
1665705600000,2022-10-14,AVAXUSDT,15.65,16.4,15.54,15.67,1482124.17,23800954.9486,59464
1665619200000,2022-10-13,AVAXUSDT,15.95,15.99,14.42,15.66,3240864.9,49173365.3481,119938
1665532800000,2022-10-12,AVAXUSDT,15.95,16.17,15.83,15.96,695088.15,11123567.7349,29851
1665446400000,2022-10-11,AVAXUSDT,16.21,16.32,15.59,15.95,1530642.33,24426447.7717,57174
1665360000000,2022-10-10,AVAXUSDT,16.9,17.24,16.17,16.21,1180161.9,19644070.2996,43272
1665273600000,2022-10-09,AVAXUSDT,16.79,16.99,16.7,16.9,412498.93,6967302.0431,17147
1665187200000,2022-10-08,AVAXUSDT,16.9,16.99,16.62,16.79,338134.43,5695921.6869,15706
1665100800000,2022-10-07,AVAXUSDT,17.04,17.17,16.72,16.9,1022147.52,17308008.5666,37624
1665014400000,2022-10-06,AVAXUSDT,17.39,17.67,16.98,17.04,1151476.36,19965830.7857,44952
1664928000000,2022-10-05,AVAXUSDT,17.45,17.49,16.94,17.39,1304224.29,22465876.3988,41511
1664841600000,2022-10-04,AVAXUSDT,17.15,17.55,17.07,17.44,1156113.08,20051175.9375,43667
1664755200000,2022-10-03,AVAXUSDT,16.54,17.32,16.34,17.14,1488274.32,25069377.1321,51149
1664668800000,2022-10-02,AVAXUSDT,16.96,17.18,16.47,16.53,1072930.57,18046517.701,38942
1664582400000,2022-10-01,AVAXUSDT,17.21,17.3,16.86,16.95,614626.35,10524442.5384,26388
1664496000000,2022-09-30,AVAXUSDT,17.35,17.74,17.01,17.2,1992313.11,34562981.0959,72815
1664409600000,2022-09-29,AVAXUSDT,17.26,17.39,16.88,17.35,1200459.71,20605132.4084,52021
1664323200000,2022-09-28,AVAXUSDT,17.3,17.45,16.73,17.26,1969129.47,33619299.3001,70283
1664236800000,2022-09-27,AVAXUSDT,17.57,18.5,16.99,17.3,3034663.42,53906064.5911,103452
1664150400000,2022-09-26,AVAXUSDT,17.32,17.59,16.97,17.57,1339230.13,23207341.0084,58291
1664064000000,2022-09-25,AVAXUSDT,17.6,17.88,17.13,17.32,854961.36,15033056.613,40984
1663977600000,2022-09-24,AVAXUSDT,17.97,18.19,17.54,17.6,1139374.01,20411672.7665,51150
1663891200000,2022-09-23,AVAXUSDT,17.68,18.24,17.15,17.97,1946185.89,34336321.9701,85718
1663804800000,2022-09-22,AVAXUSDT,16.54,17.88,16.39,17.68,2032595.22,35134402.1074,86250
1663718400000,2022-09-21,AVAXUSDT,16.65,17.94,16.19,16.55,3111286.16,52921370.2192,123223
1663632000000,2022-09-20,AVAXUSDT,17.28,17.43,16.58,16.65,1816611.71,30790481.1405,69684
1663545600000,2022-09-19,AVAXUSDT,16.7,17.38,16.39,17.28,2420422.85,40842271.3873,101233
1663459200000,2022-09-18,AVAXUSDT,18.48,18.78,16.29,16.7,3634544.44,65818534.2525,113290
1663372800000,2022-09-17,AVAXUSDT,18.05,18.59,18.04,18.48,1309153.1,23994677.904,48047
1663286400000,2022-09-16,AVAXUSDT,18.21,18.31,17.56,18.05,2145273.72,38526933.6731,80703
1663200000000,2022-09-15,AVAXUSDT,19.12,19.37,18.09,18.21,2502262.69,46901200.1005,101776
1663113600000,2022-09-14,AVAXUSDT,18.87,19.31,18.44,19.12,2492314.62,47348631.7098,97924
1663027200000,2022-09-13,AVAXUSDT,21.38,21.8,18.76,18.87,4534638.7,92668116.2707,183766
1662940800000,2022-09-12,AVAXUSDT,20.67,21.91,20.06,21.38,4690982.41,99043842.081,180428
1662854400000,2022-09-11,AVAXUSDT,20.44,20.95,19.95,20.68,1721338.28,35240722.97,70362
1662768000000,2022-09-10,AVAXUSDT,20.39,21.17,20.04,20.44,2316069.87,47427759.2717,83914
1662681600000,2022-09-09,AVAXUSDT,19.13,20.81,19.1,20.38,2646242.57,53253439.0905,112839
1662595200000,2022-09-08,AVAXUSDT,19.0,19.16,18.4,19.13,1853702.72,34930709.8168,74167
1662508800000,2022-09-07,AVAXUSDT,18.21,19.31,17.84,19.01,1888919.24,35050761.1009,88521
1662422400000,2022-09-06,AVAXUSDT,19.45,20.49,18.15,18.21,3455459.74,67442239.4924,167502
1662336000000,2022-09-05,AVAXUSDT,19.02,19.49,18.44,19.44,1355494.58,25508294.3122,63974
1662249600000,2022-09-04,AVAXUSDT,18.89,19.15,18.73,19.01,1137571.79,21551297.1063,53906
1662163200000,2022-09-03,AVAXUSDT,18.86,19.01,18.57,18.89,869692.47,16369829.9545,38992
1662076800000,2022-09-02,AVAXUSDT,19.32,19.66,18.68,18.86,2012974.14,38625221.5425,84297
1661990400000,2022-09-01,AVAXUSDT,19.14,19.47,18.33,19.33,2037932.03,38594956.8814,86520
1661904000000,2022-08-31,AVAXUSDT,19.4,20.07,18.99,19.14,2920043.96,57342208.6564,115381
1661817600000,2022-08-30,AVAXUSDT,19.32,20.66,18.87,19.39,4781627.02,94435865.1623,187396
1661731200000,2022-08-29,AVAXUSDT,18.53,19.47,17.48,19.32,5227679.45,96618014.2809,190665
1661644800000,2022-08-28,AVAXUSDT,20.04,20.47,18.05,18.53,2506950.07,48794607.6013,114515
1661558400000,2022-08-27,AVAXUSDT,20.65,20.91,19.79,20.03,2352564.36,47965033.3397,116152
1661472000000,2022-08-26,AVAXUSDT,22.99,23.23,20.34,20.66,3844695.98,84942786.8875,168622
1661385600000,2022-08-25,AVAXUSDT,23.02,23.65,22.67,22.99,1649374.38,38241132.9786,80532
1661299200000,2022-08-24,AVAXUSDT,23.52,23.64,22.81,23.01,1854532.2,43048285.0183,95242
1661212800000,2022-08-23,AVAXUSDT,22.56,23.74,21.83,23.5,2722607.74,62474113.7116,128125
1661126400000,2022-08-22,AVAXUSDT,22.98,23.0,21.61,22.55,2133704.42,47474582.5875,111464
1661040000000,2022-08-21,AVAXUSDT,22.3,23.55,22.15,22.97,2347004.68,53636289.7807,104136
1660953600000,2022-08-20,AVAXUSDT,22.44,23.09,21.63,22.3,2536233.27,57061226.7197,134352
1660867200000,2022-08-19,AVAXUSDT,24.2,24.43,21.32,22.44,4153725.4,94492597.6279,229186
1660780800000,2022-08-18,AVAXUSDT,25.56,26.29,23.95,24.21,1882128.59,47936727.7977,116615
1660694400000,2022-08-17,AVAXUSDT,27.11,28.23,25.26,25.55,2779421.89,74164986.6136,162009
1660608000000,2022-08-16,AVAXUSDT,27.87,28.41,26.93,27.1,1936702.68,53465184.0986,127419
1660521600000,2022-08-15,AVAXUSDT,28.19,29.3,27.03,27.88,2302258.65,64486401.724,152333
1660435200000,2022-08-14,AVAXUSDT,29.16,29.85,27.84,28.18,2248073.33,64988394.3261,130836
1660348800000,2022-08-13,AVAXUSDT,29.33,30.35,28.87,29.16,2359927.97,69907009.0087,142268
1660262400000,2022-08-12,AVAXUSDT,28.53,29.45,28.07,29.34,2021882.17,58337335.9316,119434
1660176000000,2022-08-11,AVAXUSDT,29.17,30.09,28.31,28.53,3518091.35,103317894.7929,201223
1660089600000,2022-08-10,AVAXUSDT,27.41,30.2,26.6,29.18,4778667.33,137305889.0601,273581
1660003200000,2022-08-09,AVAXUSDT,27.9,28.81,26.96,27.42,3737879.06,103796158.7161,214507
1659916800000,2022-08-08,AVAXUSDT,27.89,30.89,27.57,27.91,5280186.71,153304278.194,288110
1659830400000,2022-08-07,AVAXUSDT,26.64,28.5,25.82,27.9,3666990.33,100105202.9741,212179
1659744000000,2022-08-06,AVAXUSDT,24.95,26.94,24.71,26.63,3517848.23,90802307.6147,188092
1659657600000,2022-08-05,AVAXUSDT,23.36,24.98,23.11,24.95,2970807.41,71911103.7239,141282
1659571200000,2022-08-04,AVAXUSDT,23.04,24.0,22.88,23.36,1991779.1,46603456.1696,108622
1659484800000,2022-08-03,AVAXUSDT,22.85,24.19,22.28,23.04,2493366.49,58666961.2897,129428
1659398400000,2022-08-02,AVAXUSDT,23.58,24.0,22.24,22.85,2826174.06,64873075.0473,153939
1659312000000,2022-08-01,AVAXUSDT,23.72,24.33,22.96,23.57,2662595.41,62745803.362,135445
1659225600000,2022-07-31,AVAXUSDT,24.24,25.22,23.53,23.72,2308947.34,56527396.8309,129722
1659139200000,2022-07-30,AVAXUSDT,24.49,25.83,23.91,24.23,3897237.98,96753191.0425,182629
1659052800000,2022-07-29,AVAXUSDT,24.21,25.37,23.46,24.49,4714786.88,115555937.2032,236251
1658966400000,2022-07-28,AVAXUSDT,23.38,24.69,22.42,24.2,5656707.22,133111101.3228,235308
1658880000000,2022-07-27,AVAXUSDT,20.72,23.49,20.21,23.39,4294616.47,94226960.716,193914
1658793600000,2022-07-26,AVAXUSDT,20.93,20.99,19.55,20.71,2582466.15,52645693.9441,115446
1658707200000,2022-07-25,AVAXUSDT,23.79,23.85,20.89,20.92,3848762.01,84930134.7557,153814
1658620800000,2022-07-24,AVAXUSDT,23.59,24.47,23.23,23.79,2196886.66,52611467.1538,109462
1658534400000,2022-07-23,AVAXUSDT,23.64,24.66,22.83,23.6,2404591.64,56990107.37,121951
1658448000000,2022-07-22,AVAXUSDT,24.99,25.55,23.59,23.63,3744683.03,92501087.8964,180839
1658361600000,2022-07-21,AVAXUSDT,23.59,25.46,22.64,24.99,4561440.24,110003521.2744,236611
1658275200000,2022-07-20,AVAXUSDT,24.71,26.38,23.35,23.59,6483006.16,161853092.4101,312630
1658188800000,2022-07-19,AVAXUSDT,23.95,26.29,23.03,24.72,6902992.92,169430115.2089,365496
1658102400000,2022-07-18,AVAXUSDT,20.62,24.33,20.59,23.95,6122739.72,141905246.2034,308510
1658016000000,2022-07-17,AVAXUSDT,21.25,22.12,20.57,20.63,3026561.51,64514389.6195,137876
1657929600000,2022-07-16,AVAXUSDT,19.36,21.5,18.67,21.25,3961722.82,80100019.3021,150981
1657843200000,2022-07-15,AVAXUSDT,19.76,20.28,19.09,19.35,3455357.97,68237953.6019,139499
1657756800000,2022-07-14,AVAXUSDT,18.82,19.98,17.78,19.76,4727801.64,88740816.8142,169219
1657670400000,2022-07-13,AVAXUSDT,16.75,18.92,16.37,18.83,5090897.41,89070005.2478,180403
1657584000000,2022-07-12,AVAXUSDT,17.34,18.07,16.71,16.75,2847335.47,49839858.6079,103131
1657497600000,2022-07-11,AVAXUSDT,19.17,19.17,17.32,17.35,2340215.74,42857672.2001,92801
1657411200000,2022-07-10,AVAXUSDT,19.9,19.99,18.76,19.16,1946346.67,37489161.5989,77669
1657324800000,2022-07-09,AVAXUSDT,19.72,20.27,19.49,19.89,1907418.34,37998842.7846,86679
1657238400000,2022-07-08,AVAXUSDT,20.18,21.12,19.42,19.72,4363644.25,87821365.5413,194130
1657152000000,2022-07-07,AVAXUSDT,19.17,20.6,18.86,20.18,3901523.31,76864983.6822,176247
1657065600000,2022-07-06,AVAXUSDT,18.03,19.47,17.79,19.17,4491727.98,83280450.0459,170986
1656979200000,2022-07-05,AVAXUSDT,17.92,18.65,16.66,18.03,4832782.93,84880794.1495,156748
1656892800000,2022-07-04,AVAXUSDT,16.65,18.06,16.31,17.92,3950488.78,68024108.9719,123072
1656806400000,2022-07-03,AVAXUSDT,16.33,16.9,15.83,16.65,2285393.04,37164410.2695,73912
1656720000000,2022-07-02,AVAXUSDT,16.12,16.61,15.96,16.33,1937632.45,31571349.9677,76826
1656633600000,2022-07-01,AVAXUSDT,16.98,17.68,15.8,16.12,4908972.09,80522290.2023,174973
1656547200000,2022-06-30,AVAXUSDT,17.79,17.81,15.79,16.99,3831530.37,63198227.862,157177
1656460800000,2022-06-29,AVAXUSDT,18.11,18.68,17.18,17.79,3932196.54,70470639.3445,146681
1656374400000,2022-06-28,AVAXUSDT,19.33,20.53,17.99,18.12,4832850.59,93501229.3031,174659
1656288000000,2022-06-27,AVAXUSDT,19.73,21.39,19.18,19.32,3808707.61,76891888.1857,160142
1656201600000,2022-06-26,AVAXUSDT,21.37,22.05,19.6,19.73,3449424.73,72295384.4001,155279
1656115200000,2022-06-25,AVAXUSDT,20.47,21.68,19.86,21.36,3710311.2,77192072.3851,171835
1656028800000,2022-06-24,AVAXUSDT,18.29,20.95,17.98,20.47,5577636.08,109018936.5958,261729
1655942400000,2022-06-23,AVAXUSDT,16.08,18.4,16.03,18.29,4695733.0,82265599.4806,181608
1655856000000,2022-06-22,AVAXUSDT,16.91,17.41,15.97,16.09,4115611.37,68292203.5252,172541
1655769600000,2022-06-21,AVAXUSDT,17.1,18.49,16.62,16.9,4574348.39,80277149.8105,189759
1655683200000,2022-06-20,AVAXUSDT,16.17,17.87,15.32,17.1,5578156.93,93633945.3689,197826
1655596800000,2022-06-19,AVAXUSDT,14.83,16.42,13.71,16.16,5183939.46,78016826.9856,181930
1655510400000,2022-06-18,AVAXUSDT,16.0,16.3,13.78,14.83,5914211.73,87923508.6931,210183
1655424000000,2022-06-17,AVAXUSDT,15.8,16.74,15.5,15.99,3480673.4,56227284.3573,136259
1655337600000,2022-06-16,AVAXUSDT,18.31,18.72,15.5,15.79,6686483.0,111859275.7599,236844
1655251200000,2022-06-15,AVAXUSDT,16.55,18.48,14.55,18.31,10721989.07,172390936.9512,393023
1655164800000,2022-06-14,AVAXUSDT,16.11,17.3,14.67,16.55,9763946.74,158611041.4764,347574
1655078400000,2022-06-13,AVAXUSDT,17.29,17.5,14.58,16.11,14886625.66,235101972.787491,497675
1654992000000,2022-06-12,AVAXUSDT,19.91,20.16,17.21,17.29,8238012.468,152911830.37817,315278
1654905600000,2022-06-11,AVAXUSDT,22.07,23.02,19.67,19.9,4541127.87,95645982.682249,188689
1654819200000,2022-06-10,AVAXUSDT,24.42,24.87,21.91,22.08,3881414.9,90397131.151,187424
1654732800000,2022-06-09,AVAXUSDT,24.51,25.38,23.72,24.41,3066998.4,75435070.6269,144149
1654646400000,2022-06-08,AVAXUSDT,24.6,25.45,23.72,24.5,3467088.16,84737930.3327,168920
1654560000000,2022-06-07,AVAXUSDT,26.0,26.21,23.12,24.6,7021609.51,171021518.2137,321648
1654473600000,2022-06-06,AVAXUSDT,24.18,27.79,24.05,25.99,5560470.13,146780541.0814,275037
1654387200000,2022-06-05,AVAXUSDT,24.58,25.2,23.93,24.18,2624339.66,64475667.3673,125904
1654300800000,2022-06-04,AVAXUSDT,23.0,24.67,22.14,24.57,2472290.13,57438768.4109,119287
1654214400000,2022-06-03,AVAXUSDT,24.64,24.7,22.5,23.0,3150778.48,73290824.5599,164522
1654128000000,2022-06-02,AVAXUSDT,23.68,24.9,22.5,24.63,4487201.1,106529006.9129,184799
1654041600000,2022-06-01,AVAXUSDT,26.43,27.03,23.2,23.68,5323660.08,133858856.0081,241222
1653955200000,2022-05-31,AVAXUSDT,27.71,29.11,25.55,26.42,6372299.65,172488062.0101,297803
1653868800000,2022-05-30,AVAXUSDT,26.16,28.48,25.32,27.71,6453169.48,175262406.7214,304571
1653782400000,2022-05-29,AVAXUSDT,24.76,27.0,23.72,26.16,5201437.75,132561529.3274,241273
1653696000000,2022-05-28,AVAXUSDT,22.57,25.73,22.17,24.76,5080017.44,120720303.3218,243091
1653609600000,2022-05-27,AVAXUSDT,23.42,23.88,21.35,22.58,7882719.859,177611133.2118,365323
1653523200000,2022-05-26,AVAXUSDT,27.25,28.03,22.84,23.43,7355985.5,182792709.9651,328080
1653436800000,2022-05-25,AVAXUSDT,29.07,29.68,27.11,27.25,3491521.18,98072485.9182,172491
1653350400000,2022-05-24,AVAXUSDT,29.06,29.66,26.87,29.08,4251299.31,121105251.3119,217586
1653264000000,2022-05-23,AVAXUSDT,31.71,33.08,28.54,29.06,4621612.58,144511813.8621,323865
1653177600000,2022-05-22,AVAXUSDT,29.89,32.7,29.01,31.71,3775539.16,117042427.9258,231296
1653091200000,2022-05-21,AVAXUSDT,28.8,30.61,28.19,29.89,2170197.88,63913906.5336,154638
1653004800000,2022-05-20,AVAXUSDT,30.39,31.93,27.83,28.8,4866371.46,145419041.6331,335700
1652918400000,2022-05-19,AVAXUSDT,29.59,31.89,27.51,30.39,4763307.53,140996504.448,337233
1652832000000,2022-05-18,AVAXUSDT,34.4,35.16,29.37,29.58,3400565.86,108263640.7651,267351
1652745600000,2022-05-17,AVAXUSDT,32.56,35.77,32.2,34.39,3323237.18,112815198.9734,285123
1652659200000,2022-05-16,AVAXUSDT,36.56,36.56,31.4,32.56,4737925.3,157350704.4058,397953
1652572800000,2022-05-15,AVAXUSDT,33.93,37.07,31.87,36.57,3611773.82,124438388.6452,332711
1652486400000,2022-05-14,AVAXUSDT,32.2,34.32,29.27,33.93,4033165.08,128006346.4611,332116
1652400000000,2022-05-13,AVAXUSDT,30.31,37.99,29.55,32.21,7405352.03,253666797.8129,528898
1652313600000,2022-05-12,AVAXUSDT,31.17,33.94,23.51,30.32,11602675.67,337685872.38066,857502
1652227200000,2022-05-11,AVAXUSDT,44.58,46.25,26.11,31.17,12956731.613,461836384.185783,1182055
1652140800000,2022-05-10,AVAXUSDT,41.2,50.32,40.0,44.58,6887935.36,312339162.4546,667736
1652054400000,2022-05-09,AVAXUSDT,51.62,53.06,41.15,41.2,5783146.8,272639795.8991,558091
1651968000000,2022-05-08,AVAXUSDT,55.05,55.47,50.63,51.62,3163317.55,167049739.6492,295120
1651881600000,2022-05-07,AVAXUSDT,57.0,57.53,53.24,55.04,1898625.35,106516306.6821,183317
1651795200000,2022-05-06,AVAXUSDT,59.04,59.4,55.0,57.0,2822758.39,161307181.2507,284331
1651708800000,2022-05-05,AVAXUSDT,67.28,69.52,56.51,59.04,4442154.36,273638039.0786,431253
