https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume USD
1668816000000,2022-11-19 00:00:00,UNI/USD,5.8351,5.8636,5.6528,5.7482,15171.945302,87211.3759849564
1668744000000,2022-11-18 04:00:00,UNI/USD,5.8801,5.9823,5.7174,5.7713,6262.354656,36141.927426172806
1668729600000,2022-11-18 00:00:00,UNI/USD,5.7183,6.0349,5.7135,5.8351,17050.468176,99491.18685377759
1668657600000,2022-11-17 04:00:00,UNI/USD,5.8904,5.9781,5.6572,5.8801,29185.763225,171615.2063393225
1668643200000,2022-11-17 00:00:00,UNI/USD,5.9484,6.0477,5.6572,5.7183,26401.792795,150973.37173964852
1668571200000,2022-11-16 04:00:00,UNI/USD,6.3686,6.3686,5.8466,5.8904,14113.595569,83134.7233396376
1668556800000,2022-11-16 00:00:00,UNI/USD,6.25,6.3985,5.8251,5.9484,38816.487191,230895.99240694442
1668484800000,2022-11-15 04:00:00,UNI/USD,5.9673,6.4929,5.9649,6.3686,73812.599138,470082.9188702668
1668470400000,2022-11-15 00:00:00,UNI/USD,6.0673,6.4929,5.9649,6.25,113831.288814,711445.5550875
1668398400000,2022-11-14 04:00:00,UNI/USD,5.4927,6.1887,5.3804,5.9673,84838.576402,506257.23696365464
1668384000000,2022-11-14 00:00:00,UNI/USD,5.7768,6.1048,5.3804,6.0673,75287.063175,456789.19840167754
1668312000000,2022-11-13 04:00:00,UNI/USD,5.8744,6.1217,5.4369,5.4927,63193.931868,347105.3095713636
1668297600000,2022-11-13 00:00:00,UNI/USD,5.5432,6.1217,5.4827,5.7768,44788.582063,258734.6808615384
1668225600000,2022-11-12 04:00:00,UNI/USD,5.7897,5.8878,5.2322,5.8744,31149.253111,182983.1724752584
1668211200000,2022-11-12 00:00:00,UNI/USD,6.07,6.165,5.2322,5.5432,20876.329943,115721.6721400376
1668139200000,2022-11-11 04:00:00,UNI/USD,5.5066,6.2234,5.4456,5.7897,58200.995281,336966.3023784057
1668124800000,2022-11-11 00:00:00,UNI/USD,5.7622,6.2234,5.4145,6.07,57632.511395,349829.34416765004
1668052800000,2022-11-10 04:00:00,UNI/USD,5.2,5.8904,5.1607,5.5066,28195.444139,155261.03269581738
1668038400000,2022-11-10 00:00:00,UNI/USD,4.8894,5.8904,4.7951,5.7622,30782.718894,177376.18281100682
1667966400000,2022-11-09 04:00:00,UNI/USD,6.0924,6.0924,4.7,5.2,56549.815412,294059.0401424
1667952000000,2022-11-09 00:00:00,UNI/USD,6.0592,6.2112,4.7,4.8894,70457.815849,344496.4448121007
1667880000000,2022-11-08 04:00:00,UNI/USD,6.6557,7.0917,5.4433,6.0924,100669.679548,613319.9556782352
1667865600000,2022-11-08 00:00:00,UNI/USD,6.9943,7.0917,5.4433,6.0592,181660.078797,1100714.7494467823
1667793600000,2022-11-07 04:00:00,UNI/USD,7.0711,7.7082,6.6432,6.6557,125543.294606,835578.5059091542
1667779200000,2022-11-07 00:00:00,UNI/USD,7.0565,7.7082,6.8796,6.9943,46135.88973,322688.253538539
1667707200000,2022-11-06 04:00:00,UNI/USD,7.6531,7.665,6.9514,7.0711,23287.478758,164668.0910456938
1667692800000,2022-11-06 00:00:00,UNI/USD,7.6847,7.7583,7.0565,7.0565,27337.070788,192904.040015522
1667620800000,2022-11-05 04:00:00,UNI/USD,7.6719,7.7853,7.5277,7.6531,19398.718115,148460.3296059065
1667606400000,2022-11-05 00:00:00,UNI/USD,7.5539,7.7853,7.52,7.6847,14690.351628,112890.9451556916
1667534400000,2022-11-04 04:00:00,UNI/USD,7.0543,7.7605,7.0043,7.6719,42057.186667,322658.5303905573
1667520000000,2022-11-04 00:00:00,UNI/USD,6.9266,7.7578,6.8213,7.5539,40714.485949,307553.1554101511
1667448000000,2022-11-03 04:00:00,UNI/USD,7.3535,7.4032,6.8213,7.0543,26645.43665,187964.90376009498
1667433600000,2022-11-03 00:00:00,UNI/USD,7.0828,7.4032,6.8936,6.9266,30755.938715,213034.085103319
1667361600000,2022-11-02 04:00:00,UNI/USD,7.21,7.3956,6.8761,7.3535,20187.203447,148446.6005475145
1667347200000,2022-11-02 00:00:00,UNI/USD,7.1235,7.376,6.8419,7.0828,41022.948635,290557.340591978
1667275200000,2022-11-01 04:00:00,UNI/USD,6.9981,7.4415,6.9704,7.21,30631.698302,220854.54475742
1667260800000,2022-11-01 00:00:00,UNI/USD,6.9665,7.4415,6.9143,7.1235,21298.676778,151721.124028083
1667188800000,2022-10-31 04:00:00,UNI/USD,6.8658,7.1221,6.806,6.9981,12177.145745,85216.8836380845
1667174400000,2022-10-31 00:00:00,UNI/USD,6.9072,7.1221,6.7041,6.9665,14902.11836,103815.60755494
1667102400000,2022-10-30 04:00:00,UNI/USD,7.2958,7.3065,6.7041,6.8658,16482.303363,113164.19842968539
1667088000000,2022-10-30 00:00:00,UNI/USD,7.0839,7.366,6.79,6.9072,19600.529066,135384.7743646752
1667016000000,2022-10-29 04:00:00,UNI/USD,6.9153,7.366,6.8369,7.2958,20315.314272,148216.4698656576
1667001600000,2022-10-29 00:00:00,UNI/USD,6.871,7.2293,6.7179,7.0839,16812.694516,119099.4466818924
1666929600000,2022-10-28 04:00:00,UNI/USD,6.8625,6.9804,6.5203,6.9153,24426.332515,168915.4172409795
1666915200000,2022-10-28 00:00:00,UNI/USD,6.7902,6.9804,6.5203,6.871,26217.605677,180141.16860666702
1666843200000,2022-10-27 04:00:00,UNI/USD,6.7888,7.2035,6.76,6.8625,66060.406579,453339.5401483875
1666828800000,2022-10-27 00:00:00,UNI/USD,6.6969,7.2035,6.6847,6.7902,64588.852043,438571.22314237856
1666756800000,2022-10-26 04:00:00,UNI/USD,6.6391,6.8321,6.6391,6.7888,3567.211513,24217.085519454402
1666742400000,2022-10-26 00:00:00,UNI/USD,6.5787,6.9071,6.5231,6.6969,116876.954918,782713.2793903543
1666670400000,2022-10-25 04:00:00,UNI/USD,6.1662,6.7784,6.0742,6.6391,44756.158155,297140.6096068605
1666656000000,2022-10-25 00:00:00,UNI/USD,6.1445,6.7784,6.0742,6.5787,35214.326482,231664.4896271334
1666584000000,2022-10-24 04:00:00,UNI/USD,6.2326,6.2449,6.0653,6.1662,36722.952183,226441.0677508146
1666569600000,2022-10-24 00:00:00,UNI/USD,6.2928,6.36,6.0653,6.1445,38182.069802,234609.72789838898
1666497600000,2022-10-23 04:00:00,UNI/USD,6.1243,6.36,5.9808,6.2326,25308.287975,157736.435632985
1666483200000,2022-10-23 00:00:00,UNI/USD,6.0979,6.2928,5.9808,6.2928,20062.6132,126250.01234495999
1666411200000,2022-10-22 04:00:00,UNI/USD,6.0233,6.1524,5.984,6.1243,1781.2195,10908.72258385
1666396800000,2022-10-22 00:00:00,UNI/USD,6.0386,6.1524,5.984,6.0979,2969.586725,18108.2428903775
1666324800000,2022-10-21 04:00:00,UNI/USD,6.0881,6.0993,5.8369,6.0233,15054.840825,90679.8227412225
1666310400000,2022-10-21 00:00:00,UNI/USD,6.1003,6.1656,5.8369,6.0386,15460.942154,93362.4452911444
1666238400000,2022-10-20 04:00:00,UNI/USD,6.4116,6.5701,5.9978,6.0881,109927.634009,669250.4286101928
1666224000000,2022-10-20 00:00:00,UNI/USD,6.59,6.5982,6.0202,6.1003,118049.244209,720135.8044481627
1666152000000,2022-10-19 04:00:00,UNI/USD,6.4806,6.7328,6.3522,6.4116,43469.787005,278710.886361258
1666137600000,2022-10-19 00:00:00,UNI/USD,6.5259,6.7741,6.3891,6.59,107582.664801,708969.76103859
1666065600000,2022-10-18 04:00:00,UNI/USD,6.3619,6.6533,6.2148,6.4806,45145.467289,292569.7153130934
1666051200000,2022-10-18 00:00:00,UNI/USD,6.4047,6.6533,6.2148,6.5259,32395.032193,211406.7405882987
1665979200000,2022-10-17 04:00:00,UNI/USD,6.0722,6.4449,6.0496,6.3619,21117.859635,134349.7112119065
1665964800000,2022-10-17 00:00:00,UNI/USD,6.1015,6.4449,6.0374,6.4047,21782.407937,139509.7881141039
1665892800000,2022-10-16 04:00:00,UNI/USD,6.0334,6.1702,6.0221,6.0722,9645.31803,58568.300141766
1665878400000,2022-10-16 00:00:00,UNI/USD,6.0499,6.1702,5.9745,6.1015,11197.964274,68324.37901781099
1665806400000,2022-10-15 04:00:00,UNI/USD,6.264,6.273,5.9745,6.0334,14056.841353,84810.54661919021
1665792000000,2022-10-15 00:00:00,UNI/USD,6.2858,6.3309,5.9943,6.0499,18825.132075,113890.16654054252
1665720000000,2022-10-14 04:00:00,UNI/USD,6.4459,6.4913,6.0978,6.264,69399.444842,434718.122490288
1665705600000,2022-10-14 00:00:00,UNI/USD,6.1393,6.5224,6.0978,6.2858,77204.559455,485292.41982223897
1665633600000,2022-10-13 04:00:00,UNI/USD,5.7863,6.5224,5.3918,6.4459,47801.612133,308124.4116481047
1665619200000,2022-10-13 00:00:00,UNI/USD,6.0647,6.2064,5.3918,6.1393,40851.29346,250798.34593897802
1665547200000,2022-10-12 04:00:00,UNI/USD,6.0637,6.1271,5.7487,5.7863,10499.435085,60752.881232335494
1665532800000,2022-10-12 00:00:00,UNI/USD,5.9982,6.1657,5.9803,6.0647,3775.811005,22899.161002023502
1665460800000,2022-10-11 04:00:00,UNI/USD,6.4446,6.4528,5.9476,6.0637,57636.298625,349489.2239724125
1665446400000,2022-10-11 00:00:00,UNI/USD,6.394,6.5044,5.9476,5.9982,63462.354122,380659.89249458036
1665374400000,2022-10-10 04:00:00,UNI/USD,6.5979,6.5979,6.2063,6.4446,17764.395601,114484.4238902046
1665360000000,2022-10-10 00:00:00,UNI/USD,6.6352,6.7154,6.2063,6.394,11301.816046,72263.811798124
1665288000000,2022-10-09 04:00:00,UNI/USD,6.5526,6.7154,6.4886,6.5979,2486.971321,16408.7880788259
1665273600000,2022-10-09 00:00:00,UNI/USD,6.5166,6.6474,6.4886,6.6352,3218.480912,21355.264547302402
1665201600000,2022-10-08 04:00:00,UNI/USD,6.7766,6.7766,6.4301,6.5526,23866.333809,156386.5389168534
1665187200000,2022-10-08 00:00:00,UNI/USD,6.7936,6.8411,6.4301,6.5166,25555.167877,166532.8069872582
1665115200000,2022-10-07 04:00:00,UNI/USD,7.0197,7.0302,6.68,6.7766,137938.37933,934753.221367678
1665100800000,2022-10-07 00:00:00,UNI/USD,6.8798,7.0793,6.68,6.7936,149989.528362,1018968.8598800832
1665028800000,2022-10-06 04:00:00,UNI/USD,6.9407,7.0793,6.8329,7.0197,32227.829786,226229.6967487842
1665014400000,2022-10-06 00:00:00,UNI/USD,6.8027,6.995,6.7685,6.8798,87030.568771,598752.9070307259
1664942400000,2022-10-05 04:00:00,UNI/USD,6.6476,6.995,6.469,6.9407,41706.852109,289474.74843293626
1664928000000,2022-10-05 00:00:00,UNI/USD,6.654,6.8275,6.469,6.8027,29734.748562,202276.5740427174
1664856000000,2022-10-04 04:00:00,UNI/USD,6.638,6.8549,6.575,6.6476,46751.675667,310786.4391639492
1664841600000,2022-10-04 00:00:00,UNI/USD,6.634,6.8549,6.575,6.654,54686.949474,363886.961799996
1664769600000,2022-10-03 04:00:00,UNI/USD,6.3561,6.8206,6.2851,6.638,44838.14152,297635.58340976
1664755200000,2022-10-03 00:00:00,UNI/USD,6.2589,6.8035,6.1906,6.634,41394.524916,274611.278292744
1664683200000,2022-10-02 04:00:00,UNI/USD,6.4223,6.4337,6.1781,6.3561,24920.601805,158397.83713276047
1664668800000,2022-10-02 00:00:00,UNI/USD,6.4083,6.5177,6.1781,6.2589,23420.283652,146585.2133495028
1664596800000,2022-10-01 04:00:00,UNI/USD,6.5242,6.6554,6.3749,6.4223,29870.334026,191836.2462151798
1664582400000,2022-10-01 00:00:00,UNI/USD,6.4668,6.6554,6.3785,6.4083,43786.931025,280599.79008750746
1664510400000,2022-09-30 04:00:00,UNI/USD,6.3121,6.75,6.2748,6.5242,50794.666502,331394.5631923484
1664496000000,2022-09-30 00:00:00,UNI/USD,6.3745,6.75,6.2748,6.4668,39268.307733,253940.29244776443
1664424000000,2022-09-29 04:00:00,UNI/USD,6.4702,6.5543,6.1256,6.3121,53197.386278,335787.2219253638
1664409600000,2022-09-29 00:00:00,UNI/USD,6.5648,6.5648,6.1256,6.3745,68954.368644,439549.62292117806
1664337600000,2022-09-28 04:00:00,UNI/USD,6.2426,6.6238,6.2426,6.4702,35890.301636,232217.42964524718
1664323200000,2022-09-28 00:00:00,UNI/USD,6.3831,6.6238,6.0149,6.5648,67355.512552,442175.4688013696
1664251200000,2022-09-27 04:00:00,UNI/USD,6.2966,6.699,6.1205,6.2426,45259.850337,282539.14171375625
1664236800000,2022-09-27 00:00:00,UNI/USD,5.9225,6.699,5.9183,6.3831,57435.907657,366619.1421653967
1664164800000,2022-09-26 04:00:00,UNI/USD,5.6556,6.4023,5.555,6.2966,38957.026248,245296.8114731568
1664150400000,2022-09-26 00:00:00,UNI/USD,5.6576,5.9857,5.555,5.9225,29499.752391,174712.28353569753
1664078400000,2022-09-25 04:00:00,UNI/USD,5.9272,5.9505,5.5721,5.6556,26695.37106,150978.340566936
1664064000000,2022-09-25 00:00:00,UNI/USD,5.7998,5.9505,5.6224,5.6576,21112.250553,119444.66872865282
1663992000000,2022-09-24 04:00:00,UNI/USD,5.9231,6.0497,5.7684,5.9272,20222.529154,119862.9748015888
1663977600000,2022-09-24 00:00:00,UNI/USD,5.9143,6.0497,5.7684,5.7998,19730.04034,114430.287963932
1663905600000,2022-09-23 04:00:00,UNI/USD,5.8951,5.9836,5.7065,5.9231,25949.184885,153699.61699234348
1663891200000,2022-09-23 00:00:00,UNI/USD,5.7243,5.9836,5.7065,5.9143,26937.452963,159316.1780590709
1663819200000,2022-09-22 04:00:00,UNI/USD,5.5977,5.8995,5.5977,5.8951,28070.996032,165481.3287082432
1663804800000,2022-09-22 00:00:00,UNI/USD,5.3505,5.8532,5.3282,5.7243,47720.549912,273166.74386126164
1663732800000,2022-09-21 04:00:00,UNI/USD,5.4133,5.7456,5.15,5.5977,43023.009999,240829.90307140228
1663718400000,2022-09-21 00:00:00,UNI/USD,5.3028,5.7456,5.15,5.3505,36466.476558,195113.882823579
1663646400000,2022-09-20 04:00:00,UNI/USD,5.5091,5.557,5.272,5.4133,17361.641731,93983.7751824223
1663632000000,2022-09-20 00:00:00,UNI/USD,5.4833,5.557,5.272,5.3028,16979.771307,90040.3312867596
1663560000000,2022-09-19 04:00:00,UNI/USD,5.2811,5.5401,5.2226,5.5091,9204.324265,50707.5428083115
1663545600000,2022-09-19 00:00:00,UNI/USD,5.4681,5.5218,5.2096,5.4833,10038.907038,55046.33896146539
1663473600000,2022-09-18 04:00:00,UNI/USD,5.9661,6.0422,5.2096,5.2811,14873.28988,78547.331185268
1663459200000,2022-09-18 00:00:00,UNI/USD,6.0222,6.0422,5.3417,5.4681,13019.124306,71189.8736176386
1663387200000,2022-09-17 04:00:00,UNI/USD,5.9052,6.0364,5.8417,5.9661,3431.445756,20472.3485248716
1663372800000,2022-09-17 00:00:00,UNI/USD,5.8287,6.0364,5.8144,6.0222,3193.901925,19234.316172735
1663300800000,2022-09-16 04:00:00,UNI/USD,5.8875,5.978,5.6666,5.9052,4215.855959,24895.472609086803
1663286400000,2022-09-16 00:00:00,UNI/USD,5.8724,5.9349,5.6666,5.8287,3986.612368,23236.7675093616
1663214400000,2022-09-15 04:00:00,UNI/USD,5.9823,6.2357,5.7851,5.8875,6795.934541,40011.0646101375
1663200000000,2022-09-15 00:00:00,UNI/USD,6.1758,6.2357,5.7851,5.8724,7002.854738,41123.5641634312
1663128000000,2022-09-14 04:00:00,UNI/USD,6.1634,6.2309,5.9528,5.9823,4140.294793,24768.485540163903
1663113600000,2022-09-14 00:00:00,UNI/USD,6.0362,6.2309,5.9662,6.1758,9425.796939,58211.8367358762
1663041600000,2022-09-13 04:00:00,UNI/USD,6.699,6.7586,5.9978,6.1634,19176.979817,118195.3974040978
1663027200000,2022-09-13 00:00:00,UNI/USD,6.6611,6.7586,5.9978,6.0362,17661.396206,106607.7197786572
1662955200000,2022-09-12 04:00:00,UNI/USD,6.4409,6.9646,6.4409,6.699,51046.174922,341958.325802478
1662940800000,2022-09-12 00:00:00,UNI/USD,6.4959,6.9646,6.3799,6.6611,54543.414025,363319.1351619275
1662868800000,2022-09-11 04:00:00,UNI/USD,6.5921,6.7152,6.3799,6.4409,23544.025844,151644.7160586196
1662854400000,2022-09-11 00:00:00,UNI/USD,6.6854,6.7313,6.3824,6.4959,20797.316879,135097.2907142961
1662782400000,2022-09-10 04:00:00,UNI/USD,6.5788,6.7313,6.4821,6.5921,13322.341469,87822.20719779491
1662768000000,2022-09-10 00:00:00,UNI/USD,6.4908,6.7204,6.4384,6.6854,16578.766767,110835.6873441018
1662696000000,2022-09-09 04:00:00,UNI/USD,6.3472,6.7053,6.3472,6.5788,40142.276428,264088.00816452637
1662681600000,2022-09-09 00:00:00,UNI/USD,6.1768,6.7053,6.1759,6.4908,38391.699443,249192.8427446244
1662609600000,2022-09-08 04:00:00,UNI/USD,6.111,6.3586,5.9537,6.3472,23392.271497,148475.4256457584
1662595200000,2022-09-08 00:00:00,UNI/USD,6.0934,6.2567,5.9537,6.1768,25286.248209,156188.0979373512
1662523200000,2022-09-07 04:00:00,UNI/USD,5.8225,6.2305,5.8225,6.111,7001.596336,42786.755209295996
1662508800000,2022-09-07 00:00:00,UNI/USD,5.828,6.2305,5.7174,6.0934,20110.704292,122542.56553287279
1662436800000,2022-09-06 04:00:00,UNI/USD,6.537,6.6133,5.7174,5.8225,34184.282043,199037.98219536748
1662422400000,2022-09-06 00:00:00,UNI/USD,6.5787,6.7524,5.7922,5.828,39072.965686,227717.24401800803
1662350400000,2022-09-05 04:00:00,UNI/USD,6.4574,6.7524,6.1879,6.537,40264.853655,263211.348342735
1662336000000,2022-09-05 00:00:00,UNI/USD,6.4792,6.6542,6.1879,6.5787,31539.99066,207492.136554942
1662264000000,2022-09-04 04:00:00,UNI/USD,6.3523,6.5635,6.2397,6.4574,12321.702984,79566.1648488816
1662249600000,2022-09-04 00:00:00,UNI/USD,6.3147,6.5161,6.2397,6.4792,14983.149404,97078.82161839679
1662177600000,2022-09-03 04:00:00,UNI/USD,6.3032,6.3934,6.2282,6.3523,11106.565658,70552.23702931339
1662163200000,2022-09-03 00:00:00,UNI/USD,6.4159,6.4159,6.2282,6.3147,10304.441314,65069.455565515804
1662091200000,2022-09-02 04:00:00,UNI/USD,6.3347,6.692,6.2001,6.3032,46358.160112,292204.7548179584
1662076800000,2022-09-02 00:00:00,UNI/USD,6.3131,6.692,6.2001,6.4159,44575.360877,285991.0578507443
1662004800000,2022-09-01 04:00:00,UNI/USD,6.126,6.3647,5.9606,6.3347,61626.759987,390387.03648964886
1661990400000,2022-09-01 00:00:00,UNI/USD,6.135,6.3586,5.9606,6.3131,61237.263933,386596.97093542235
1661918400000,2022-08-31 04:00:00,UNI/USD,6.3433,6.3433,6.0493,6.126,9143.057519,56010.370361394
1661904000000,2022-08-31 00:00:00,UNI/USD,6.1559,6.414,6.1,6.135,31250.075443,191719.212842805
1661832000000,2022-08-30 04:00:00,UNI/USD,6.3183,6.45,5.9479,6.3433,29053.816359,184297.0733100447
1661817600000,2022-08-30 00:00:00,UNI/USD,6.3531,6.45,5.9479,6.1559,23394.128569,144011.9160579071
1661745600000,2022-08-29 04:00:00,UNI/USD,5.9036,6.395,5.845,6.3183,30932.769491,195442.51747498527
1661731200000,2022-08-29 00:00:00,UNI/USD,5.7376,6.395,5.6745,6.3531,31391.069959,199430.60655652292
1661659200000,2022-08-28 04:00:00,UNI/USD,6.0367,6.1048,5.6745,5.9036,8050.968659,47529.6985752724
1661644800000,2022-08-28 00:00:00,UNI/USD,6.069,6.1048,5.7154,5.7376,6814.88869,39101.10534774399
1661572800000,2022-08-27 04:00:00,UNI/USD,6.1152,6.1685,5.9528,6.0367,65480.10046,395283.722446882
1661558400000,2022-08-27 00:00:00,UNI/USD,6.1603,6.2074,5.9528,6.069,66410.014184,403042.376082696
1661486400000,2022-08-26 04:00:00,UNI/USD,6.9757,7.0,6.0504,6.1152,113287.198118,692773.8739311936
1661472000000,2022-08-26 00:00:00,UNI/USD,7.0307,7.0307,6.0834,6.1603,112308.064762,691851.3713533486
1661400000000,2022-08-25 04:00:00,UNI/USD,7.0081,7.2447,6.9304,6.9757,27913.535619,194716.45041745828
1661385600000,2022-08-25 00:00:00,UNI/USD,7.0466,7.2447,6.9323,7.0307,33188.685507,233339.69119406492
1661313600000,2022-08-24 04:00:00,UNI/USD,6.9238,7.2343,6.9238,7.0081,10098.443855,70770.90438022549
1661299200000,2022-08-24 00:00:00,UNI/USD,7.1357,7.275,6.8786,7.0466,22473.946965,158364.914683569
1661227200000,2022-08-23 04:00:00,UNI/USD,7.0217,7.2051,6.7579,6.9238,22164.88596,153465.237409848
1661212800000,2022-08-23 00:00:00,UNI/USD,6.9848,7.2051,6.7579,7.1357,26471.77034,188894.61161513798
1661140800000,2022-08-22 04:00:00,UNI/USD,7.1605,7.1685,6.6278,7.0217,33226.93631,233309.578687927
1661126400000,2022-08-22 00:00:00,UNI/USD,7.2642,7.327,6.6278,6.9848,28410.052862,198438.5372304976
1661054400000,2022-08-21 04:00:00,UNI/USD,7.0242,7.3845,7.0017,7.1605,56865.648959,407186.47937091946
1661040000000,2022-08-21 00:00:00,UNI/USD,7.0109,7.3845,6.9807,7.2642,55579.655034,403741.7300979828
1660968000000,2022-08-20 04:00:00,UNI/USD,7.0283,7.1914,6.7575,7.0242,8771.573282,61613.2850474244
1660953600000,2022-08-20 00:00:00,UNI/USD,6.9174,7.1914,6.7575,7.0109,14260.021031,99975.5814462379
1660881600000,2022-08-19 04:00:00,UNI/USD,7.2305,7.3065,6.806,7.0283,97869.449704,687855.8533546232
1660867200000,2022-08-19 00:00:00,UNI/USD,7.5724,7.6868,6.806,6.9174,120483.521088,833432.7087741311
1660795200000,2022-08-18 04:00:00,UNI/USD,8.0953,8.1901,7.1364,7.2305,43514.842497,314634.0686745585
1660780800000,2022-08-18 00:00:00,UNI/USD,7.9516,8.1901,7.4316,7.5724,15492.080778,117312.2324833272
1660708800000,2022-08-17 04:00:00,UNI/USD,8.4703,8.6655,7.834,8.0953,34555.300839,279735.5268819567
1660694400000,2022-08-17 00:00:00,UNI/USD,8.3582,8.6655,7.87,7.9516,36706.17184,291872.796002944
1660622400000,2022-08-16 04:00:00,UNI/USD,8.4704,8.536,8.2,8.4703,11762.488498,99631.80632460941
1660608000000,2022-08-16 00:00:00,UNI/USD,8.4817,8.5659,8.2,8.3582,11208.993696,93687.0111099072
1660536000000,2022-08-15 04:00:00,UNI/USD,8.9952,9.1347,8.274,8.4704,119566.885994,1012779.3511235776
1660521600000,2022-08-15 00:00:00,UNI/USD,8.8836,9.1594,8.2975,8.4817,260979.435709,2213549.2798530255
1660449600000,2022-08-14 04:00:00,UNI/USD,9.3939,9.623,8.7568,8.9952,171360.185564,1541419.141185293
1660435200000,2022-08-14 00:00:00,UNI/USD,8.9894,9.623,8.7568,8.8836,39592.435217,351723.35749374115
1660363200000,2022-08-13 04:00:00,UNI/USD,9.198,9.45,8.8911,9.3939,14140.16163,132831.264336057
1660348800000,2022-08-13 00:00:00,UNI/USD,9.2074,9.3423,8.9169,8.9894,53903.857202,484563.33393165877
1660276800000,2022-08-12 04:00:00,UNI/USD,9.0729,9.3423,8.75,9.198,24875.428441,228804.190800318
1660262400000,2022-08-12 00:00:00,UNI/USD,8.9619,9.256,8.75,9.2074,25078.611322,230908.8058861828
1660190400000,2022-08-11 04:00:00,UNI/USD,9.2899,9.3161,8.81,9.0729,18054.521983,163806.8724995607
1660176000000,2022-08-11 00:00:00,UNI/USD,9.2159,9.6045,8.8349,8.9619,98967.135649,886933.5729727731
1660104000000,2022-08-10 04:00:00,UNI/USD,8.3099,9.4319,8.3075,9.2899,67142.500151,623747.1121527748
1660089600000,2022-08-10 00:00:00,UNI/USD,8.444,9.4319,8.1906,9.2159,51836.896818,477723.6573850062
1660017600000,2022-08-09 04:00:00,UNI/USD,8.8189,8.8634,8.1044,8.3099,37901.038746,314953.84187538543
1660003200000,2022-08-09 00:00:00,UNI/USD,8.7916,8.8634,8.1044,8.444,33957.192307,286734.531840308
1659931200000,2022-08-08 04:00:00,UNI/USD,8.8592,9.2819,8.7397,8.8189,69004.670849,608545.2917502461
1659916800000,2022-08-08 00:00:00,UNI/USD,8.7774,9.2819,8.7397,8.7916,72097.793931,633854.9651237796
1659844800000,2022-08-07 04:00:00,UNI/USD,8.8379,8.985,8.7483,8.8592,14062.684726,124584.13652457918
1659830400000,2022-08-07 00:00:00,UNI/USD,8.7751,8.985,8.7,8.7774,8437.797956,74061.9277789944
1659758400000,2022-08-06 04:00:00,UNI/USD,8.9948,9.1436,8.7,8.8379,25159.142165,222353.9825400535
1659744000000,2022-08-06 00:00:00,UNI/USD,8.9673,9.1436,8.7461,8.7751,39194.221104,343933.2096097104
1659672000000,2022-08-05 04:00:00,UNI/USD,9.0949,9.2647,8.8277,8.9948,93958.71213,845139.8238669239
1659657600000,2022-08-05 00:00:00,UNI/USD,8.811,9.2647,8.7942,8.9673,92189.819275,826693.7663847075
1659585600000,2022-08-04 04:00:00,UNI/USD,9.0137,9.1356,8.5432,9.0949,52347.6178,476096.34912922006
1659571200000,2022-08-04 00:00:00,UNI/USD,8.8911,9.1193,8.5432,8.811,74863.613437,659623.297993407
1659499200000,2022-08-03 04:00:00,UNI/USD,8.2302,9.1754,8.2302,9.0137,60931.690566,549219.9792547541
1659484800000,2022-08-03 00:00:00,UNI/USD,8.2722,9.3874,8.0393,8.8911,68495.511768,609000.4446804648
1659412800000,2022-08-02 04:00:00,UNI/USD,7.9754,8.6738,7.8197,8.2302,33249.554626,273650.4844829052
1659398400000,2022-08-02 00:00:00,UNI/USD,8.3714,8.6738,7.8197,8.2722,31928.617704,264119.9113710288
1659326400000,2022-08-01 04:00:00,UNI/USD,8.4445,8.4821,7.8914,7.9754,52618.514619,419653.7014923726
1659312000000,2022-08-01 00:00:00,UNI/USD,8.3469,8.5757,8.0583,8.3714,50253.280746,420690.31443706434
1659240000000,2022-07-31 04:00:00,UNI/USD,8.8077,9.1436,8.2983,8.4445,45351.694795,382972.38669637754
1659225600000,2022-07-31 00:00:00,UNI/USD,8.7588,9.1436,8.3394,8.3469,60691.634459,506587.0036658271
1659153600000,2022-07-30 04:00:00,UNI/USD,8.8531,9.1193,8.5237,8.8077,70672.659736,622463.5851567673
1659139200000,2022-07-30 00:00:00,UNI/USD,9.0358,9.1734,8.5237,8.7588,59603.548108,522055.5571683505
1659067200000,2022-07-29 04:00:00,UNI/USD,9.3623,9.3737,8.6188,8.8531,89709.934012,794211.0168016371
1659052800000,2022-07-29 00:00:00,UNI/USD,9.2921,9.3937,8.6188,9.0358,94760.569459,856237.5535176323
1658980800000,2022-07-28 04:00:00,UNI/USD,8.2816,9.8179,8.2816,9.3623,47349.552957,443300.71964932105
1658966400000,2022-07-28 00:00:00,UNI/USD,8.0517,9.8179,7.9696,9.2921,119580.269265,1111151.8200373065
1658894400000,2022-07-27 04:00:00,UNI/USD,6.5329,8.4821,6.5306,8.2816,117950.807506,976821.4074416895
1658880000000,2022-07-27 00:00:00,UNI/USD,6.6501,8.194,6.5088,8.0517,109654.002323,882901.1305040991
1658808000000,2022-07-26 04:00:00,UNI/USD,6.8591,6.9406,6.2282,6.5329,51197.070352,334465.3409025808
1658793600000,2022-07-26 00:00:00,UNI/USD,7.0522,7.0534,6.2282,6.6501,75822.492005,504227.15408245043
1658721600000,2022-07-25 04:00:00,UNI/USD,6.905,7.5258,6.7012,6.8591,109080.074434,748191.1385502494
1658707200000,2022-07-25 00:00:00,UNI/USD,7.2376,7.5258,6.8171,7.0522,134461.926245,948252.396264989
