https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USD
1697587200000,2023-10-18 00:00:00,LINK/USD,7.34768,7.47798,7.29177,7.36497,5399.494881,39767.11781371856
1697500800000,2023-10-17 00:00:00,LINK/USD,7.52259,7.53868,7.28113,7.34768,7387.860547,54283.635183980965
1697414400000,2023-10-16 00:00:00,LINK/USD,7.41784,7.8,7.41784,7.52259,41419.087477,311578.81326360547
1697328000000,2023-10-15 00:00:00,LINK/USD,7.33988,7.555,7.30156,7.41784,14595.487097,108266.98800761047
1697241600000,2023-10-14 00:00:00,LINK/USD,7.25557,7.37729,7.22677,7.33988,3500.419237,25692.65714927156
1697155200000,2023-10-13 00:00:00,LINK/USD,7.18634,7.40052,7.11868,7.25557,17054.272559,123738.46835090363
1697068800000,2023-10-12 00:00:00,LINK/USD,7.39948,7.39948,7.12096,7.18634,9196.021698,66085.73856920532
1696982400000,2023-10-11 00:00:00,LINK/USD,7.27927,7.41947,7.14,7.39948,17650.579914,130605.11306204472
1696896000000,2023-10-10 00:00:00,LINK/USD,7.28716,7.38496,7.18096,7.27927,13088.716334,95276.30014859619
1696809600000,2023-10-09 00:00:00,LINK/USD,7.7,7.7021,7.16936,7.28716,30872.42074,224972.2695196984
1696723200000,2023-10-08 00:00:00,LINK/USD,7.55312,7.93889,7.52048,7.7,33824.420275,260448.03611749999
1696636800000,2023-10-07 00:00:00,LINK/USD,7.63887,7.67756,7.4846,7.55312,20705.362674,156390.08892024288
1696550400000,2023-10-06 00:00:00,LINK/USD,7.4754,7.746,7.44313,7.63887,27201.268117,207786.95098090777
1696464000000,2023-10-05 00:00:00,LINK/USD,7.66838,7.78434,7.46423,7.4754,28021.110231,209469.0074208174
1696377600000,2023-10-04 00:00:00,LINK/USD,7.42467,7.77997,7.2131,7.66838,27933.702598,214206.24632845123
1696291200000,2023-10-03 00:00:00,LINK/USD,7.47136,7.72905,7.37801,7.42467,16875.163303,125292.51872088501
1696204800000,2023-10-02 00:00:00,LINK/USD,8.05105,8.08399,7.35199,7.47136,42997.769924,321251.81829937664
1696118400000,2023-10-01 00:00:00,LINK/USD,8.17691,8.25663,7.76408,8.05105,19139.705068,154094.7224877214
1696032000000,2023-09-30 00:00:00,LINK/USD,7.95067,8.28139,7.94739,8.17691,34669.037217,283485.5971100594
1695945600000,2023-09-29 00:00:00,LINK/USD,7.80379,8.0663,7.68232,7.95067,44038.734333,350137.4438993531
1695859200000,2023-09-28 00:00:00,LINK/USD,7.66134,8.04205,7.58,7.80379,43535.629487,339742.9100343557
1695772800000,2023-09-27 00:00:00,LINK/USD,7.34287,7.83,7.24001,7.66134,48664.044882,372831.7936162619
1695686400000,2023-09-26 00:00:00,LINK/USD,7.48838,7.57765,7.24278,7.34287,37011.921472,271773.7278191046
1695600000000,2023-09-25 00:00:00,LINK/USD,6.99204,7.51653,6.92502,7.48838,27016.887921,202312.72316985799
1695513600000,2023-09-24 00:00:00,LINK/USD,7.22512,7.24889,6.98324,6.99204,7464.889768,52194.80785344672
1695427200000,2023-09-23 00:00:00,LINK/USD,6.95015,7.22512,6.92676,7.22512,30977.081113,223813.1282911586
1695340800000,2023-09-22 00:00:00,LINK/USD,6.67519,6.96,6.6,6.95015,13861.878074,96342.1318960111
1695254400000,2023-09-21 00:00:00,LINK/USD,6.88283,6.93035,6.60105,6.67519,10626.308209,70932.6262936347
1695168000000,2023-09-20 00:00:00,LINK/USD,6.8506,7.02928,6.74828,6.88283,29288.408002,201587.13324840568
1695081600000,2023-09-19 00:00:00,LINK/USD,6.57003,6.96361,6.52839,6.8506,20983.607652,143750.3025807912
1694995200000,2023-09-18 00:00:00,LINK/USD,6.14807,6.82997,6.12905,6.57003,27305.605372,179398.64646220117
1694908800000,2023-09-17 00:00:00,LINK/USD,6.28145,6.32888,6.07146,6.14807,4370.495123,26870.109950862607
1694822400000,2023-09-16 00:00:00,LINK/USD,6.37269,6.40701,6.199,6.28145,15849.637232,99558.7037909464
1694736000000,2023-09-15 00:00:00,LINK/USD,6.15182,6.37705,6.11413,6.37269,7083.633033,45141.79739306877
1694649600000,2023-09-14 00:00:00,LINK/USD,6.00565,6.19785,6.00565,6.15182,11740.786542,72227.20546480644
1694563200000,2023-09-13 00:00:00,LINK/USD,5.96066,6.0776,5.92622,6.00565,13577.23041,81540.0938118165
1694476800000,2023-09-12 00:00:00,LINK/USD,5.82402,6.05524,5.80002,5.96066,12850.220182,76595.79343004011
1694390400000,2023-09-11 00:00:00,LINK/USD,6.02698,6.02698,5.75,5.82402,26170.399693,152416.93122002584
1694304000000,2023-09-10 00:00:00,LINK/USD,6.17927,6.17927,5.96455,6.02698,24680.672581,148749.9200322354
1694217600000,2023-09-09 00:00:00,LINK/USD,6.27678,6.27894,6.16148,6.17927,12335.161251,76222.29186346676
1694131200000,2023-09-08 00:00:00,LINK/USD,6.39071,6.4101,6.15,6.27678,51042.226783,320380.8282269987
1694044800000,2023-09-07 00:00:00,LINK/USD,6.29989,6.45723,6.20903,6.39071,15373.327568,98246.47822209328
1693958400000,2023-09-06 00:00:00,LINK/USD,6.15079,6.4,6.11412,6.29989,29816.822107,187842.69942366824
1693872000000,2023-09-05 00:00:00,LINK/USD,6.01898,6.1574,5.92926,6.15079,9007.528911,55403.41875048968
1693785600000,2023-09-04 00:00:00,LINK/USD,6.05066,6.1989,5.97291,6.01898,8336.808666,50179.08462448068
1693699200000,2023-09-03 00:00:00,LINK/USD,5.9977,6.14889,5.98565,6.05066,5834.74621,35304.0655029986
1693612800000,2023-09-02 00:00:00,LINK/USD,5.97889,6.2,5.92389,5.9977,6765.400578,40576.8430466706
1693526400000,2023-09-01 00:00:00,LINK/USD,5.89024,6.2406,5.85302,5.97889,12868.968815,76942.14895831535
1693440000000,2023-08-31 00:00:00,LINK/USD,5.94011,6.06725,5.75,5.89024,26845.421421,158125.97507083105
1693353600000,2023-08-30 00:00:00,LINK/USD,6.16812,6.20219,5.8946,5.94011,8434.907922,50104.28089655142
1693267200000,2023-08-29 00:00:00,LINK/USD,6.002,6.3354,5.86564,6.16812,27295.796761,168363.74991745932
1693180800000,2023-08-28 00:00:00,LINK/USD,6.05448,6.21554,5.92674,6.002,13801.23443,82835.00904886
1693094400000,2023-08-27 00:00:00,LINK/USD,6.03034,6.22999,5.98662,6.05448,6672.310679,40397.37155979192
1693008000000,2023-08-26 00:00:00,LINK/USD,6.03158,6.05206,6.00342,6.03034,8516.177114,51355.44349763876
1692921600000,2023-08-25 00:00:00,LINK/USD,6.12001,6.15023,5.93924,6.03158,17310.96088,104412.44542459039
1692835200000,2023-08-24 00:00:00,LINK/USD,6.37586,6.39969,6.02232,6.12001,15392.064157,94199.58656148157
1692748800000,2023-08-23 00:00:00,LINK/USD,6.11148,6.55,6.11148,6.37586,21802.704376,139010.99072276338
1692662400000,2023-08-22 00:00:00,LINK/USD,6.20019,6.24853,5.87675,6.11148,24542.851345,149993.1451379406
1692576000000,2023-08-21 00:00:00,LINK/USD,6.23215,6.28788,6.10658,6.20019,18358.219753,113824.45053035308
1692489600000,2023-08-20 00:00:00,LINK/USD,6.21726,6.46838,6.17,6.23215,5803.512315,36168.35927392725
1692403200000,2023-08-19 00:00:00,LINK/USD,6.32839,6.46838,6.16228,6.21726,11390.00657,70814.63224739819
1692316800000,2023-08-18 00:00:00,LINK/USD,6.224,6.5,6.09,6.32839,59015.487934,373473.02368664625
1692230400000,2023-08-17 00:00:00,LINK/USD,6.78063,6.885,6.0,6.224,30713.941947,191163.574678128
1692144000000,2023-08-16 00:00:00,LINK/USD,7.06982,7.28966,6.72501,6.78063,14748.519908,100004.25654378204
1692057600000,2023-08-15 00:00:00,LINK/USD,7.43987,7.43987,6.9571,7.06982,18193.571918,128625.27861731478
1691971200000,2023-08-14 00:00:00,LINK/USD,7.35957,7.61539,7.32943,7.43987,12924.943645,96159.90047612615
1691884800000,2023-08-13 00:00:00,LINK/USD,7.47854,7.5631,7.34777,7.35957,3903.14118,28725.4407340926
1691798400000,2023-08-12 00:00:00,LINK/USD,7.48059,7.53944,7.40226,7.47854,4298.119732,32143.66034055128
1691712000000,2023-08-11 00:00:00,LINK/USD,7.62175,7.84889,7.40632,7.48059,21849.479463,163446.99757612316
1691625600000,2023-08-10 00:00:00,LINK/USD,7.68913,7.71778,7.50504,7.62175,28869.563037,220036.59207725473
1691539200000,2023-08-09 00:00:00,LINK/USD,7.45247,7.92,7.36221,7.68913,29530.004051,227060.04004866563
1691452800000,2023-08-08 00:00:00,LINK/USD,7.29034,7.52875,7.29034,7.45247,41035.686372,305817.2216167388
1691366400000,2023-08-07 00:00:00,LINK/USD,7.11113,7.37528,7.0,7.29034,11134.736774,81176.01689296316
1691280000000,2023-08-06 00:00:00,LINK/USD,7.25304,7.4,7.1004,7.11113,9640.314802,68553.53179794627
1691193600000,2023-08-05 00:00:00,LINK/USD,7.14087,7.4,7.1407,7.25304,4670.91235,33878.314111044
1691107200000,2023-08-04 00:00:00,LINK/USD,7.17024,7.27158,7.1,7.14087,13947.138735,99594.70457859944
1691020800000,2023-08-03 00:00:00,LINK/USD,7.35748,7.40607,7.15,7.17024,14629.558989,104897.44904528734
1690934400000,2023-08-02 00:00:00,LINK/USD,7.64434,7.72119,7.35,7.35748,26016.823736,191418.26030114526
1690848000000,2023-08-01 00:00:00,LINK/USD,7.53889,7.64434,7.31,7.64434,17618.441508,134681.35715726472
1690761600000,2023-07-31 00:00:00,LINK/USD,7.58614,8.0489,7.4646,7.53889,19295.478568,145466.49042150952
1690675200000,2023-07-30 00:00:00,LINK/USD,7.87801,7.87801,7.43112,7.58614,24706.791767,187429.1812953094
1690588800000,2023-07-29 00:00:00,LINK/USD,7.79505,7.88287,7.72854,7.87801,11078.441644,87276.07405584844
1690502400000,2023-07-28 00:00:00,LINK/USD,7.99888,8.08354,7.75431,7.79505,23132.340372,180317.7498167586
1690416000000,2023-07-27 00:00:00,LINK/USD,7.77055,8.12634,7.71755,7.99888,56561.987425,452432.54997408396
1690329600000,2023-07-26 00:00:00,LINK/USD,7.43348,7.82929,7.36001,7.77055,29070.757218,225895.77250032988
1690243200000,2023-07-25 00:00:00,LINK/USD,7.59957,7.82663,7.37801,7.43348,24811.895,184438.7252446
1690156800000,2023-07-24 00:00:00,LINK/USD,7.91643,7.91643,7.27726,7.59957,42231.401548,320940.4922621344
1690070400000,2023-07-23 00:00:00,LINK/USD,7.83808,8.09074,7.83808,7.91643,7977.034458,63149.63489434494
1689984000000,2023-07-22 00:00:00,LINK/USD,8.13781,8.35133,7.82,7.83808,26470.244241,207475.89198049728
1689897600000,2023-07-21 00:00:00,LINK/USD,8.36472,8.43478,8.06036,8.13781,33798.211452,275043.4231362002
1689811200000,2023-07-20 00:00:00,LINK/USD,7.08553,8.4426,7.01666,8.36472,106733.838207,892798.671126857
1689724800000,2023-07-19 00:00:00,LINK/USD,6.97232,7.37955,6.85,7.08553,17753.380379,125792.10927681587
1689638400000,2023-07-18 00:00:00,LINK/USD,7.19471,7.29737,6.85,6.97232,31391.113831,218868.89078615792
1689552000000,2023-07-17 00:00:00,LINK/USD,6.62545,7.37282,6.53,7.19471,40700.08276,292825.2924341996
1689465600000,2023-07-16 00:00:00,LINK/USD,6.92781,6.92963,6.61471,6.62545,15187.192329,100621.98341617304
1689379200000,2023-07-15 00:00:00,LINK/USD,6.95577,7.04464,6.87333,6.92781,13505.115067,93560.87121231327
1689292800000,2023-07-14 00:00:00,LINK/USD,7.18248,7.3384,6.7566,6.95577,57655.416124,401037.8138128355
1689206400000,2023-07-13 00:00:00,LINK/USD,6.26164,7.18359,6.24004,7.18248,32249.656262,231632.51110868977
1689120000000,2023-07-12 00:00:00,LINK/USD,6.22743,6.34506,6.1927,6.26164,3639.071349,22786.55472175236
1689033600000,2023-07-11 00:00:00,LINK/USD,6.16098,6.23605,6.13747,6.22743,5321.505855,33139.30520660265
1688947200000,2023-07-10 00:00:00,LINK/USD,6.14934,6.28948,6.03899,6.16098,10029.95729,61794.3662645442
1688860800000,2023-07-09 00:00:00,LINK/USD,6.19231,6.23198,6.14544,6.14934,9763.087197,60036.54262399998
1688774400000,2023-07-08 00:00:00,LINK/USD,6.15768,6.22003,6.08848,6.19231,4984.711263,30866.87740098753
1688688000000,2023-07-07 00:00:00,LINK/USD,6.08442,6.38652,6.05,6.15768,10651.438017,65588.14684852057
1688601600000,2023-07-06 00:00:00,LINK/USD,6.3202,6.53161,6.08442,6.08442,24180.574082,147124.76855600244
1688515200000,2023-07-05 00:00:00,LINK/USD,6.5408,6.56021,6.22181,6.3202,12074.033558,76310.3068932716
1688428800000,2023-07-04 00:00:00,LINK/USD,6.61423,6.6209,6.41069,6.5408,5405.150608,35354.009096806396
1688342400000,2023-07-03 00:00:00,LINK/USD,6.51765,6.69583,6.47999,6.61423,21702.543632,143545.61516708336
1688256000000,2023-07-02 00:00:00,LINK/USD,6.49476,6.56034,6.36787,6.51765,11157.600014,72721.33173124709
1688169600000,2023-07-01 00:00:00,LINK/USD,6.30752,6.5,6.14444,6.49476,10651.643721,69179.86957340197
1688083200000,2023-06-30 00:00:00,LINK/USD,5.89295,6.44,5.85,6.30752,25862.273438,163126.80695565377
1687996800000,2023-06-29 00:00:00,LINK/USD,5.82281,6.26634,5.81571,5.89295,25101.675752,147922.9201227484
1687910400000,2023-06-28 00:00:00,LINK/USD,6.22209,6.3753,5.73757,5.82281,30045.670717,174950.23190765476
1687824000000,2023-06-27 00:00:00,LINK/USD,6.0726,6.26589,6.04789,6.22209,9762.347601,60742.20538470608
1687737600000,2023-06-26 00:00:00,LINK/USD,6.13328,6.3753,6.05366,6.0726,18465.406971,112133.03037209461
