https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1585267200000,2020-03-27 00:00:00,BTC/USDT,6736.73776855,6838.45934057,6272.49417398,6364.21707348,19380242.36364178,2923.64786188,0,0,0,6628.78817121
1585180800000,2020-03-26 00:00:00,BTC/USDT,6680.55870354,6775.71518859,6518,6736.73786052,11624764.72458261,1748.21157773,0,0,0,6649.51821202
1585094400000,2020-03-25 00:00:00,BTC/USDT,6743.31483733,6957.44,6450,6680.55900381,21787135.01289554,3269.30889955,0,0,0,6664.14085738
1585008000000,2020-03-24 00:00:00,BTC/USDT,6464.27411875,6828.29,6376.26975951,6747.40854004,21494250.82762727,3243.15618858,0,0,0,6627.5719015
1584921600000,2020-03-23 00:00:00,BTC/USDT,5824.71398203,6600.000003,5689.12929415,6470.60301487,20516686.18370212,3321.17638086,0,0,0,6177.53585805
1584835200000,2020-03-22 00:00:00,BTC/USDT,6186.70499036,6404.02141142,5745.9090909,5826.40916042,17298477.19407731,2841.35652401,0,0,0,6088.10511736
1584748800000,2020-03-21 00:00:00,BTC/USDT,6208.61195754,6444.44718009,5870.27821868,6186.69428199,16620542.22799931,2698.40202211,0,0,0,6159.40178365
1584662400000,2020-03-20 00:00:00,BTC/USDT,6166.85280539,6905.47803663,5668.78079368,6208.74521675,30008116.66686827,4714.26507933,0,0,0,6365.38594285
1584576000000,2020-03-19 00:00:00,BTC/USDT,5395.38883999,6398.12697064,5255.08153221,6166.85435901,21263898.85387358,3628.37653079,0,0,0,5860.44438151
1584489600000,2020-03-18 00:00:00,BTC/USDT,5311.07991493,5433.30516084,5010,5390.15700577,15718889.71113172,2996.47799036,0,0,0,5245.78847623
1584403200000,2020-03-17 00:00:00,BTC/USDT,5025.19239107,5523.81873617,4925.64772,5317.99074218,11642812.24083151,2204.21883253,0,0,0,5282.05823714
1584316800000,2020-03-16 00:00:00,BTC/USDT,5364.29999999,5364.29999999,4446.66687521,5023.98443994,22271866.22656678,4549.66626803,0,0,0,4895.27471126
1584230400000,2020-03-15 00:00:00,BTC/USDT,5175.58698589,5939.34559944,5095.52201503,5364.29999999,10832682.08637682,2016.82388904,0,0,0,5371.1591504
1584144000000,2020-03-14 00:00:00,BTC/USDT,5565.14821395,5631.95602796,5069.45964,5186.34502312,8479470.54474707,1579.74432652,0,0,0,5367.62209073
1584057600000,2020-03-13 00:00:00,BTC/USDT,4812.54617532,5949.34559945,3800,5570.04538407,28153619.45503492,5546.07733876,0,0,0,5076.31209148
1583971200000,2020-03-12 00:00:00,BTC/USDT,7933.64402731,7961.80999999,4500,4791.02974179,52047952.14007474,7969.52736114,0,0,0,6530.87062525
1583884800000,2020-03-11 00:00:00,BTC/USDT,7891.46053507,7980,7588.49216055,7933.54422283,26741618.50045974,3418.4075955,0,0,0,7822.82912536
1583798400000,2020-03-10 00:00:00,BTC/USDT,7930.30000002,8145,7736.7671687,7891.25967057,21460156.71406199,2701.21581683,0,0,0,7944.62870399
1583712000000,2020-03-09 00:00:00,BTC/USDT,8032.41789605,8175.42692946,7633,7930.30000002,43495777.93804015,5515.0727259,0,0,0,7886.7097679
1583625600000,2020-03-08 00:00:00,BTC/USDT,8892.76743117,8892.76743117,7999,8032.01789601,48111505.08447165,5683.04483114,0,0,0,8465.79721153
1583539200000,2020-03-07 00:00:00,BTC/USDT,9132.39096125,9182.605,8840.93692301,8891.51753701,16510556.88345071,1825.00955218,0,0,0,9046.83313231
1583452800000,2020-03-06 00:00:00,BTC/USDT,9056.33499999,9170,8990,9132.39096122,32418374.21821902,3571.12213862,0,0,0,9077.92367772
1583366400000,2020-03-05 00:00:00,BTC/USDT,8757.0548875,9154.34559945,8752.16872442,9056.83021407,20084801.86634334,2228.48209503,0,0,0,9012.77237593
1583280000000,2020-03-04 00:00:00,BTC/USDT,8760.03043781,8845.01275668,8669.50283808,8752.16821724,20108647.09612544,2296.46123801,0,0,0,8756.36251258
1583193600000,2020-03-03 00:00:00,BTC/USDT,8908.99885084,8913.74,8656.0084454,8753.59502724,15912717.33990532,1812.16188968,0,0,0,8781.06830881
1583107200000,2020-03-02 00:00:00,BTC/USDT,8531.145,8960,8498.59197391,8908.99885084,23384081.32518051,2680.96473241,0,0,0,8722.26368459
1583020800000,2020-03-01 00:00:00,BTC/USDT,8527.16943229,8746,8418.93897132,8531.55,29964964.08022859,3495.72205696,0,0,0,8571.89547451
1582934400000,2020-02-29 00:00:00,BTC/USDT,8687.67859313,8790,8525.06531569,8527.1694333,17649645.74004915,2036.13370257,0,0,0,8668.2155095
1582848000000,2020-02-28 00:00:00,BTC/USDT,8818.99419636,8899.99999999,8449.01429827,8695,35629015.18072179,4113.07482741,0,0,0,8662.37952766
1582761600000,2020-02-27 00:00:00,BTC/USDT,8789.03108977,8970.73999999,8532.29601421,8818.99419636,30273784.44875655,3440.02167341,0,0,0,8800.46328857
1582675200000,2020-02-26 00:00:00,BTC/USDT,9315.66000011,9384.7,8639.97,8789.23108991,50010573.32552859,5540.04068885,0,0,0,9027.11300048
1582588800000,2020-02-25 00:00:00,BTC/USDT,9659.13000005,9673.78439996,9250.99994993,9318.25333418,25962897.08356438,2739.49369179,0,0,0,9477.2611309
1582502400000,2020-02-24 00:00:00,BTC/USDT,9944.49999999,9987,9480,9659.13000002,35795241.38262415,3684.29635349,0,0,0,9715.62489774
1582416000000,2020-02-23 00:00:00,BTC/USDT,9652.47359752,9987,9648.55749888,9936.95772363,19898513.55028021,2017.93251268,0,0,0,9860.84193859
1582329600000,2020-02-22 00:00:00,BTC/USDT,9680.10000002,9709.66879221,9559.72941803,9653.4463308,15791334.94394098,1637.24642039,0,0,0,9645.05693662
1582243200000,2020-02-21 00:00:00,BTC/USDT,9597.50267945,9755.11091429,9566.63582304,9679.20238021,15653429.0080275,1617.77653167,0,0,0,9675.89076834
1582156800000,2020-02-20 00:00:00,BTC/USDT,9593.82249455,9694.34,9395.50071489,9597.93973146,24158283.21530339,2523.42837526,0,0,0,9573.59576842
1582070400000,2020-02-19 00:00:00,BTC/USDT,10162.7581232,10259,9350,9599.3000001,25022293.66568964,2502.17685758,0,0,0,10000.20985322
1581984000000,2020-02-18 00:00:00,BTC/USDT,9693.74415265,10247.84774677,9587.16513373,10159.9100102,34440506.00204117,3489.75160199,0,0,0,9869.04224999
1581897600000,2020-02-17 00:00:00,BTC/USDT,9918.132,9960.01665695,9457.23408,9693.36192021,34649615.26926398,3576.88978638,0,0,0,9687.07937303
1581811200000,2020-02-16 00:00:00,BTC/USDT,9905.64301708,10047.69999993,9639.67491782,9919.59609451,29685207.11586792,3002.40292266,0,0,0,9887.14968661
1581724800000,2020-02-15 00:00:00,BTC/USDT,10341.59144753,10373.6174174,9806.84376001,9907.48217576,30347363.20669579,3003.49700603,0,0,0,10104.00980782
1581638400000,2020-02-14 00:00:00,BTC/USDT,10231.58767323,10376.05160059,10112.44015198,10341.09144713,31142172.12002116,3035.65298423,0,0,0,10258.80503529
1581552000000,2020-02-13 00:00:00,BTC/USDT,10320,10500,10090.78631426,10231.58767321,39140583.29296246,3806.12345373,0,0,0,10283.58217193
1581465600000,2020-02-12 00:00:00,BTC/USDT,10222.59496774,10450,10222.59496774,10329.17099632,31780162.2398965,3075.61243713,0,0,0,10332.95413174
1581379200000,2020-02-11 00:00:00,BTC/USDT,9849.54872498,10317.56750004,9716,10222.6949677,36042729.62957021,3600.30893093,0,0,0,10011.01025523
1581292800000,2020-02-10 00:00:00,BTC/USDT,10161.67923339,10190,9762.63423321,9848.83531887,23950259.09364321,2414.94713694,0,0,0,9917.50863912
1581206400000,2020-02-09 00:00:00,BTC/USDT,9893.33174561,10164.99999998,9881.71741704,10155.50460793,29610255.94567327,2935.01381465,0,0,0,10088.62574951
1581120000000,2020-02-08 00:00:00,BTC/USDT,9815.112435,9932.86795925,9672.41379311,9893.33174451,23301621.46651131,2373.17555735,0,0,0,9818.75166982
1581033600000,2020-02-07 00:00:00,BTC/USDT,9770.81262064,9884.75825758,9732.88434922,9815.22383331,22763111.59955314,2323.63517779,0,0,0,9796.33628253
1580947200000,2020-02-06 00:00:00,BTC/USDT,9609.607399,9861.94500601,9530,9770.61908803,33718473.92057236,3467.80539886,0,0,0,9723.28895146
1580860800000,2020-02-05 00:00:00,BTC/USDT,9194.61490544,9739.25469287,9177.10000022,9609.60739899,37530422.61820575,3973.57617892,0,0,0,9444.99889477
1580774400000,2020-02-04 00:00:00,BTC/USDT,9295.67501538,9360.54382477,9092.90947236,9194.5581705,34206353.85870984,3710.23023988,0,0,0,9219.46931784
1580688000000,2020-02-03 00:00:00,BTC/USDT,9334.20235802,9600,9236.90581181,9296.35003104,25352308.21896915,2713.97370811,0,0,0,9341.39787102
1580601600000,2020-02-02 00:00:00,BTC/USDT,9385.38196499,9474.99999999,9163.60000008,9334.5710651,30546955.85992926,3258.63677539,0,0,0,9374.15182036
1580515200000,2020-02-01 00:00:00,BTC/USDT,9351.95473796,9464.68515,9294.62878955,9385.38196504,22559524.59940352,2402.99695166,0,0,0,9388.07874218
1580428800000,2020-01-31 00:00:00,BTC/USDT,9513.7638848,9532.1842321,9213.39259497,9351.06325292,26091039.76476709,2792.65879917,0,0,0,9342.72377725
1580342400000,2020-01-30 00:00:00,BTC/USDT,9303.3079425,9643.91626119,9207.11004011,9513.10343097,40198628.69718102,4280.33353123,0,0,0,9391.4711094
1580256000000,2020-01-29 00:00:00,BTC/USDT,9373.39283032,9445.93655389,9221.6212354,9304.27463445,23276227.88789778,2490.9030538,0,0,0,9344.49369773
1580169600000,2020-01-28 00:00:00,BTC/USDT,8909.49717703,9398.94574571,8895,9383.16580405,40602104.49764576,4482.19030472,0,0,0,9058.5409671
1580083200000,2020-01-27 00:00:00,BTC/USDT,8614.72295504,9000,8575.67475347,8910.58806089,33186429.9616048,3789.87287969,0,0,0,8756.60767923
1579996800000,2020-01-26 00:00:00,BTC/USDT,8342.1339092,8617.09588139,8296.6230346,8614.72295503,19731584.13504288,2328.59174453,0,0,0,8473.6125091
1579910400000,2020-01-25 00:00:00,BTC/USDT,8440.10103313,8452.57562687,8272.60142083,8342.54913203,15872716.5861093,1902.82096486,0,0,0,8341.67632122
1579824000000,2020-01-24 00:00:00,BTC/USDT,8405.6316685,8522.67829782,8239.54530665,8441.24707314,24377629.07184733,2903.79028197,0,0,0,8395.10663811
1579737600000,2020-01-23 00:00:00,BTC/USDT,8683.54890149,8689.79999997,8307.7186295,8405.69328988,27347363.5701012,3237.42556285,0,0,0,8447.25632734
1579651200000,2020-01-22 00:00:00,BTC/USDT,8737.18710436,8813.6313722,8600,8683.4489015,23536768.51543949,2708.74833885,0,0,0,8689.16767861
1579564800000,2020-01-21 00:00:00,BTC/USDT,8643.19382929,8798.43238574,8499,8735.77037597,25375886.05682775,2932.03941303,0,0,0,8654.68790905
1579478400000,2020-01-20 00:00:00,BTC/USDT,8704.24832919,8748.81452489,8524.99999999,8642.95749646,27296659.211991,3155.78918703,0,0,0,8649.70934185
