https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1673049600000,2023-01-07 00:00:00,AAVE/USDT,56.73,56.95,55.98,56.29,1002541.10327525,17799.483659,504358.37802411,8955.164792,10818,56.324850419061970172
1672963200000,2023-01-06 00:00:00,AAVE/USDT,55.38,57.01,54.53,56.72,801227.85216732,14404.183661,387831.80511878,6971.937708,8480,55.630027906488265377
1672876800000,2023-01-05 00:00:00,AAVE/USDT,56.84,56.95,55.19,55.43,903723.58264137,16236.081724,455763.62293551,8188.308906,9057,55.66249994129916635
1672790400000,2023-01-04 00:00:00,AAVE/USDT,53.01,57.57,52.7,56.53,403085.45268401,7263.749657,204742.78088171,3690.568964,4776,55.515806386678339116
1672704000000,2023-01-03 00:00:00,AAVE/USDT,52.91,53.41,52.02,53,607476.12223466,11501.505358,302715.8909681,5732.15762,7304,52.819247726840865709
1672617600000,2023-01-02 00:00:00,AAVE/USDT,51.94,54.04,51.32,53.05,871832.25322429,16442.380972,438146.75554188,8265.67881,9249,53.036440992062252149
1672531200000,2023-01-01 00:00:00,AAVE/USDT,51.91,52.3,51.3,51.95,996722.09611163,19263.332932,498146.86765357,9627.255775,10366,51.742706735634711372
1672444800000,2022-12-31 00:00:00,AAVE/USDT,52.59,53.38,51.8,51.91,507749.44323461,9689.020136,246334.96077868,4701.234581,5853,52.406916801187174871
1672358400000,2022-12-30 00:00:00,AAVE/USDT,54.32,54.64,51.64,52.7,761336.33709825,14313.244047,377457.14473446,7098.78037,8613,53.20779608029670587
1672272000000,2022-12-29 00:00:00,AAVE/USDT,53.81,54.86,53.52,54.41,1119677.66122648,20634.043175,564102.402259,10395.405932,11657,54.264919000750069873
1672185600000,2022-12-28 00:00:00,AAVE/USDT,57.39,57.66,53.44,53.85,1094284.23752639,19849.051144,557671.6679524,10111.064063,10527,55.153910464918146505
1672099200000,2022-12-27 00:00:00,AAVE/USDT,55.83,58.41,55.28,57.36,1138042.03083695,20124.938165,567726.01638286,10038.197608,11406,56.560835411969255236
1672012800000,2022-12-26 00:00:00,AAVE/USDT,54.28,55.95,53.69,55.85,1091712.55019868,19754.559168,545783.23215232,9875.795052,10952,55.267109654899435945
1671926400000,2022-12-25 00:00:00,AAVE/USDT,54.23,55.25,53.14,54.28,1104450.73858067,20326.865065,540724.37112401,9951.513231,10909,54.33690871530439107
1671840000000,2022-12-24 00:00:00,AAVE/USDT,54.41,54.67,53.88,54.26,1129565.62388197,20810.981805,558754.82193735,10294.354012,11692,54.277672175166905487
1671753600000,2022-12-23 00:00:00,AAVE/USDT,55.4,56.18,53.97,54.46,640911.03232498,11679.726631,316418.0222986,5766.625862,11680,54.876820824803965618
1671667200000,2022-12-22 00:00:00,AAVE/USDT,55.98,56.23,53.7,55.49,314607.61660065,5722.070581,154210.71691342,2806.009581,12959,54.989805333752522935
1671580800000,2022-12-21 00:00:00,AAVE/USDT,55.62,56.52,54.28,55.93,206701.14970625,3708.753521,104144.17903448,1868.715006,11431,55.735568442022517814
1671494400000,2022-12-20 00:00:00,AAVE/USDT,53.69,56.32,53.23,55.95,48620.76551335,875.163173,24300.68693417,437.376814,4390,55.55881028986719125
1671408000000,2022-12-19 00:00:00,AAVE/USDT,55.92,56.49,53.15,53.65,11937.19577524,216.075666,5964.20549818,107.998674,1896,55.256848395683679799
1671321600000,2022-12-18 00:00:00,AAVE/USDT,55.66,56.32,54.91,55.9,11585.12450753,208.281022,6025.8443056,108.325011,1853,55.624278501203649345
1671235200000,2022-12-17 00:00:00,AAVE/USDT,54.66,55.95,53.16,55.55,14082.18476517,255.919584,6993.14843338,127.130642,1929,55.028340622097076676
1671148800000,2022-12-16 00:00:00,AAVE/USDT,60.99,61.16,54.15,54.76,28928.38910795,484.765349,14955.22424384,250.636999,2351,59.720168398398476326
1671062400000,2022-12-15 00:00:00,AAVE/USDT,62.61,63.06,60.68,60.8,52465.62161258,850.500232,26471.99014999,429.172208,3252,61.695267671847953338
1670976000000,2022-12-14 00:00:00,AAVE/USDT,61.89,64,61.57,62.62,61309.84025664,978.954387,30415.95174058,485.632166,3374,62.630107393836235551
1670889600000,2022-12-13 00:00:00,AAVE/USDT,60.17,63.65,58.27,62.05,55967.02326997,921.014045,28081.82144245,462.001989,3396,60.794431989983166446
1670803200000,2022-12-12 00:00:00,AAVE/USDT,59.73,60.96,58.54,60.19,79104.29403937,1332.532732,41352.69452295,696.779326,4480,59.36831504895501685
1670716800000,2022-12-11 00:00:00,AAVE/USDT,61.4,65.01,59.54,59.66,76241.3488889,1248.056002,37452.43271703,613.18278,4125,61.091503776713245081
1670630400000,2022-12-10 00:00:00,AAVE/USDT,61.47,62.56,61.37,61.45,64100.97684527,1038.072941,31296.19190967,506.826898,3921,61.750214285863806621
1670544000000,2022-12-09 00:00:00,AAVE/USDT,62.82,63.35,61.29,61.59,68092.9136501,1091.410248,34261.72830084,549.321413,4039,62.396855023831932172
1670457600000,2022-12-08 00:00:00,AAVE/USDT,61.37,63.4,60.72,62.9,71296.15450788,1153.960306,35581.34722749,575.924715,4250,61.793166736685145797
1670371200000,2022-12-07 00:00:00,AAVE/USDT,63.95,64.05,60.62,61.35,63838.50128913,1024.824742,31297.73482293,502.475278,3952,62.311347799817916274
1670284800000,2022-12-06 00:00:00,AAVE/USDT,64.35,65.55,62.91,63.96,71787.61744867,1125.627427,35652.73664898,559.113378,3783,63.7811721686130007
1670198400000,2022-12-05 00:00:00,AAVE/USDT,64.41,67.26,63.88,64.2,63032.75112145,966.821253,31001.05164163,475.651399,3592,65.206990227180220628
1670112000000,2022-12-04 00:00:00,AAVE/USDT,62.83,64.61,62.83,64.41,52009.65582098,814.589442,25635.64129226,401.484727,3145,63.849009555706291306
1670025600000,2022-12-03 00:00:00,AAVE/USDT,65.58,66.32,62.83,62.88,53078.44743377,827.162983,26507.01289996,413.058151,2774,64.176466490320995892
1669939200000,2022-12-02 00:00:00,AAVE/USDT,63.71,65.63,62.38,65.51,37929.89679037,590.744672,19142.19825884,298.162073,2219,64.218964297430545703
1669852800000,2022-12-01 00:00:00,AAVE/USDT,65.33,65.45,63.06,63.71,43486.86861089,677.4035,21888.93837166,341.00729,2481,64.199436228098157689
1669766400000,2022-11-30 00:00:00,AAVE/USDT,61.64,65.73,61.64,65.33,49802.61279737,777.479953,23998.59479673,374.590112,2838,64.067962140384273297
1669680000000,2022-11-29 00:00:00,AAVE/USDT,60.28,62.45,59.64,61.49,48124.3965602,784.383581,23130.60316603,377.074212,2694,61.358926705679701986
1669593600000,2022-11-28 00:00:00,AAVE/USDT,61.59,62.37,58.6,60.24,46867.60174681,780.940854,23762.91773295,395.98848,2798,60.019100643953385132
1669507200000,2022-11-27 00:00:00,AAVE/USDT,61.73,63.24,60.23,61.6,56800.76269755,912.719488,28364.124907,455.683184,3299,62.242341242458203665
1669420800000,2022-11-26 00:00:00,AAVE/USDT,59.1,62.09,50,61.73,54634.04821099,902.134788,26926.97314161,444.489715,3264,60.565650633443588614
1669334400000,2022-11-25 00:00:00,AAVE/USDT,58.19,60.16,56.82,59.13,60112.77641806,1028.103422,30121.78614755,514.981671,3536,58.481150059521396182
1669248000000,2022-11-24 00:00:00,AAVE/USDT,58.48,59.64,57.48,58.27,65969.34159405,1128.837233,32459.20276282,555.51743,4458,58.44307064342207564
1669161600000,2022-11-23 00:00:00,AAVE/USDT,57.12,58.88,56.18,58.5,77796.03902804,1349.240469,38327.2043356,664.794969,4709,57.664382827103266844
1669075200000,2022-11-22 00:00:00,AAVE/USDT,55.78,57.7,50.29,57.37,103124.76605367,1888.677964,51013.66521624,935.032785,5714,54.638505097958823798
1668988800000,2022-11-21 00:00:00,AAVE/USDT,55.99,57.4,53.7,55.82,97556.03163858,1739.513816,50956.78101392,908.520076,5911,56.087487137741414659
1668902400000,2022-11-20 00:00:00,AAVE/USDT,58.52,61.43,55.74,56.01,116373.36572844,1977.266606,58023.49806777,986.101602,6849,58.875970948812712505
1668816000000,2022-11-19 00:00:00,AAVE/USDT,58.21,58.95,55.69,58.6,142828.83784017,2470.478274,72445.66414174,1253.288409,8944,57.817130375571283018
1668729600000,2022-11-18 00:00:00,AAVE/USDT,58.59,61.38,57.41,58.28,145751.99697255,2461.118781,72602.44914374,1226.264983,8404,59.234171471606275034
1668643200000,2022-11-17 00:00:00,AAVE/USDT,58.38,59.56,56.83,58.59,143949.5681898,2457.044797,72255.4142171,1233.362485,8007,58.59059643324377982
1668556800000,2022-11-16 00:00:00,AAVE/USDT,60.8,61.97,57.19,58.32,159408.15387258,2682.266618,78911.89634006,1328.527155,9022,59.464158181112450962
1668470400000,2022-11-15 00:00:00,AAVE/USDT,59.09,63.06,58.48,61.04,108980.87806564,1793.564925,53696.48166309,883.662858,6276,60.779285668853931609
1668384000000,2022-11-14 00:00:00,AAVE/USDT,57.15,59.61,52.99,58.95,93292.38985982,1626.712991,46412.86364089,808.990538,6838,57.376142329435415813
1668297600000,2022-11-13 00:00:00,AAVE/USDT,58.53,60.41,56.06,57.06,105239.78242484,1811.656644,53646.84747164,923.307786,4522,58.103615999910836326
1668211200000,2022-11-12 00:00:00,AAVE/USDT,63.84,63.89,57.73,58.41,73943.67225603,1235.079507,36168.70011692,603.281796,2100,59.923410467189358411
1668124800000,2022-11-11 00:00:00,AAVE/USDT,67.97,68.22,60.89,63.97,101698.17017303,1570.943517,51055.70873386,788.528964,2679,64.796195354039966983
1668038400000,2022-11-10 00:00:00,AAVE/USDT,58.72,72.11,57.77,68.03,73808.41672503,1158.12714,36346.36156805,570.431664,2154,63.829308067776135855
1667952000000,2022-11-09 00:00:00,AAVE/USDT,72.18,72.18,57.85,58.72,45956.74431475,676.024642,23067.3959481,338.920886,1465,68.183866759682866579
1667865600000,2022-11-08 00:00:00,AAVE/USDT,87.59,87.6,68,71.88,83411.13115435,1054.878179,40152.18813505,505.569908,2101,79.388677239903459983
1667779200000,2022-11-07 00:00:00,AAVE/USDT,86.26,90.8,84.4,87.11,46029.83621189,527.811753,22705.45375782,260.664241,1253,87.221582897762644282
1667692800000,2022-11-06 00:00:00,AAVE/USDT,95.56,95.68,86.5,86.77,50635.06615268,557.276106,24311.3370684,267.825926,1327,90.893544308936005669
1667606400000,2022-11-05 00:00:00,AAVE/USDT,95.47,97.83,93.69,96.16,32184.68252219,336.58478,16747.1365562,174.883538,1020,95.634782056880700257
1667520000000,2022-11-04 00:00:00,AAVE/USDT,83.73,96.5,83.29,94.29,16906.73943917,186.112869,9708.11252195,107.042142,690,91.02892664056749114
1667433600000,2022-11-03 00:00:00,AAVE/USDT,80.25,86.39,79.57,83.73,55931.84916994,667.228559,27884.38964199,332.517126,1408,83.838193487265475169
1667347200000,2022-11-02 00:00:00,AAVE/USDT,84.18,85.62,69.87,80.22,63567.48689936,775.235328,32787.49051513,399.965531,2077,82.075423679654113188
1667260800000,2022-11-01 00:00:00,AAVE/USDT,84.11,85.94,83.77,84.23,72087.76397354,850.816901,36791.46414335,434.209688,2004,84.730486588105391052
1667174400000,2022-10-31 00:00:00,AAVE/USDT,83.98,86.82,82.65,83.91,47583.81879163,567.75552,26263.00288022,313.640404,1300,83.821203499169969036
1667088000000,2022-10-30 00:00:00,AAVE/USDT,84.72,86.88,83.05,83.88,60609.5996427,714.756333,32993.16496451,389.453847,1653,84.809007072700572187
1667001600000,2022-10-29 00:00:00,AAVE/USDT,84.09,87.37,82.27,85.37,83653.31231631,985.21205,44094.39167817,519.400689,2341,84.91352176402289946
1666915200000,2022-10-28 00:00:00,AAVE/USDT,81.21,84.85,80.01,84.11,106240.06521573,1282.142114,54473.66993377,657.62312,2849,82.878114684045143814
1666828800000,2022-10-27 00:00:00,AAVE/USDT,84.49,86.8,81.06,81.54,96325.47000923,1149.538948,50918.65008812,607.432382,2460,83.811982392894245399
1666742400000,2022-10-26 00:00:00,AAVE/USDT,81.85,84.87,80.95,83.26,52509.47046093,630.543895,28226.18671126,338.863932,1240,83.281318238552037689
1666656000000,2022-10-25 00:00:00,AAVE/USDT,84.98,85.82,81.9,82.14,75312.25458874,902.713635,36910.8705232,442.282458,1862,83.439391315835384787
1666569600000,2022-10-24 00:00:00,AAVE/USDT,89.01,89.72,84.77,85.17,111049.50105667,1273.640329,54215.36788098,622.178677,2077,87.202474371057262254
1666483200000,2022-10-23 00:00:00,AAVE/USDT,82,89.7,81.72,89.1,122517.29536403,1471.836368,59954.22019248,720.680644,3065,83.259115504786302954
1666396800000,2022-10-22 00:00:00,AAVE/USDT,82.14,84.22,81.58,81.94,149049.17085611,1807.366242,75308.63070854,913.01823,3839,82.470611336726026016
1666310400000,2022-10-21 00:00:00,AAVE/USDT,80.33,83.35,78.7,82.14,182266.63605081,2244.297167,88133.24786543,1085.460664,3778,81.223281482584836884
1666224000000,2022-10-20 00:00:00,AAVE/USDT,82.91,83.73,80.29,80.68,98198.9502457,1193.62786,49570.74434987,602.720134,2173,82.276401140179193233
1666137600000,2022-10-19 00:00:00,AAVE/USDT,82.44,85.54,81.28,82.81,83452.95590008,1005.784098,39537.88017879,477.142347,2097,82.985829832582650193
1666051200000,2022-10-18 00:00:00,AAVE/USDT,79.36,83.39,78.18,82.44,105163.84984691,1311.607614,53626.48141966,668.994236,2955,80.197068349175388832
1665964800000,2022-10-17 00:00:00,AAVE/USDT,75.98,79.62,75.03,79.09,71094.96655701,917.740603,36612.57451813,472.900358,2130,77.485707713085165713
1665878400000,2022-10-16 00:00:00,AAVE/USDT,72.37,76.35,72.37,75.98,86186.80803569,1161.236783,41588.46555339,560.841285,2419,74.228596544971732098
1665792000000,2022-10-15 00:00:00,AAVE/USDT,73.42,74.14,71.88,72.09,102022.92664719,1402.677704,50676.56943433,696.564022,2825,72.736396035589219215
1665705600000,2022-10-14 00:00:00,AAVE/USDT,71.48,74.8,71.48,73.42,58509.96629865,795.119892,30130.92612863,409.604576,1796,73.589531316180292239
1665619200000,2022-10-13 00:00:00,AAVE/USDT,71.47,72.77,65,71.22,181823.93414838,2622.854172,92330.21133326,1331.662325,4561,69.362543805146478415
1665532800000,2022-10-12 00:00:00,AAVE/USDT,71.42,72.68,71.06,71.49,217391.10851639,3023.915543,109991.17691803,1529.921177,5382,71.892090742932460989
1665446400000,2022-10-11 00:00:00,AAVE/USDT,73.66,73.66,71.13,71.5,151438.35366186,2095.367035,78461.74531948,1085.532947,4220,72.276456428320059621
1665360000000,2022-10-10 00:00:00,AAVE/USDT,75.37,76.42,73.56,73.68,216067.63126819,2888.833676,108640.19154644,1452.498422,5593,74.799267220330531238
1665273600000,2022-10-09 00:00:00,AAVE/USDT,74.62,76.12,74.22,75.41,246542.88496655,3281.572938,123414.14125125,1642.563224,6071,75.132650092318546777
1665187200000,2022-10-08 00:00:00,AAVE/USDT,75.62,76.14,73.94,74.69,234297.84819248,3114.740999,116938.17549674,1554.874077,5962,75.225687219394127713
1665100800000,2022-10-07 00:00:00,AAVE/USDT,77.38,78.22,75.1,75.71,182005.39727574,2380.112301,91615.55085752,1197.664589,4634,76.479825373853834402
1665014400000,2022-10-06 00:00:00,AAVE/USDT,78.71,80.35,77.11,77.41,184504.96339737,2343.901614,93981.32151727,1193.879059,5025,78.722731944563597907
1664928000000,2022-10-05 00:00:00,AAVE/USDT,78.77,79.14,75.94,78.72,127909.56812946,1646.294772,64457.31669712,829.606246,3627,77.701469522275578624
1664841600000,2022-10-04 00:00:00,AAVE/USDT,75.54,79.66,75.52,78.81,190902.38961461,2462.178118,92202.16773837,1188.316742,5006,77.555117061595242651
1664755200000,2022-10-03 00:00:00,AAVE/USDT,72.4,76.23,72.4,75.57,250029.79588802,3352.11628,124608.41057315,1670.657575,6613,74.598749353998322444
1664668800000,2022-10-02 00:00:00,AAVE/USDT,77.06,77.06,72.4,72.4,63384.45319392,857.388801,30843.60722005,417.239296,1615,73.932231540810296712
1664582400000,2022-10-01 00:00:00,AAVE/USDT,77.38,77.38,77.38,77.38,0,0,0,0,0,76.854796324529202784
1664496000000,2022-09-30 00:00:00,AAVE/USDT,76.95,77.68,76.22,77.38,116942.17319722,1521.624123,59206.59269009,770.313134,2979,76.854796324529202784
1664409600000,2022-09-29 00:00:00,AAVE/USDT,76.91,77.47,74.34,76.94,157005.09083734,2056.929623,78948.72567123,1034.279473,4569,76.334271488187828408
1664323200000,2022-09-28 00:00:00,AAVE/USDT,76.67,77.76,73.07,76.81,114842.8939132,1515.626155,56092.85300534,739.853114,2906,75.79432749930500491
1664236800000,2022-09-27 00:00:00,AAVE/USDT,76.38,80.59,74.63,76.74,173337.39304315,2214.615136,86106.55390438,1099.736353,4384,78.29782552596760317
1664150400000,2022-09-26 00:00:00,AAVE/USDT,73.32,76.55,72.64,76.3,248305.17652859,3312.121595,124534.47797685,1660.878003,5223,74.981039553603818042
1664064000000,2022-09-25 00:00:00,AAVE/USDT,75.02,77.54,72.74,73.78,164144.5871162,2162.694318,80366.98282789,1058.76496,3533,75.907465121678662521
1663977600000,2022-09-24 00:00:00,AAVE/USDT,77.08,77.41,74.84,75.07,106570.84049555,1393.637846,52637.24995204,688.350422,3001,76.47287069177131708
1663891200000,2022-09-23 00:00:00,AAVE/USDT,76.64,78.69,73.27,77.08,69726.53474119,915.328293,35000.39393448,459.473174,1906,76.19795282907324504
1663804800000,2022-09-22 00:00:00,AAVE/USDT,71.89,77.47,71.7,76.74,77378.13746835,1030.663612,41189.48164902,548.99469,2112,75.098511414558513291
1663718400000,2022-09-21 00:00:00,AAVE/USDT,73.98,78.94,70.69,72.16,118266.05952907,1578.095097,61823.89356971,824.738882,3110,74.963622803784038295
1663632000000,2022-09-20 00:00:00,AAVE/USDT,76.25,77.1,73.69,74.15,139335.75280639,1842.1428,66873.8465837,883.490234,3670,75.644188125153411501
1663545600000,2022-09-19 00:00:00,AAVE/USDT,74.52,76.84,72.22,76.44,124608.9805542,1645.357261,63150.55160188,833.644753,3595,75.744461381421815691
1663459200000,2022-09-18 00:00:00,AAVE/USDT,81.16,82.58,71.59,74.53,305938.62302642,3823.964964,150917.72534494,1886.809627,7596,80.059293407037477693
1663372800000,2022-09-17 00:00:00,AAVE/USDT,80.01,83.53,79.65,81.85,175471.49211197,2164.793865,88545.1331791,1092.450013,4706,81.062651910033446166
1663286400000,2022-09-16 00:00:00,AAVE/USDT,79.05,81.55,78.05,79.96,379550.40624343,4771.333624,192764.54224444,2423.103129,8725,79.551530357376718007
1663200000000,2022-09-15 00:00:00,AAVE/USDT,82.88,84.16,78.09,78.97,236601.87807753,2945.443071,117618.79852378,1464.4484,5863,80.342481733464410511
1663113600000,2022-09-14 00:00:00,AAVE/USDT,83.19,85.53,81.19,83.55,211852.51721687,2521.231899,101329.13146717,1206.049275,5047,84.039179206320483986
1663027200000,2022-09-13 00:00:00,AAVE/USDT,90.54,93.6,82.55,83.2,107433.6872114,1217.490923,53578.73139315,607.400495,5672,88.354085147782084869
1662940800000,2022-09-12 00:00:00,AAVE/USDT,91.54,96.84,89.31,90.96,149548.55666568,1625.891794,75443.06773739,820.370262,7760,92.012822371616618754
1662854400000,2022-09-11 00:00:00,AAVE/USDT,92.75,94.26,89.64,91.55,133199.02033539,1453.553304,68211.92065381,744.459748,7212,91.640205189311966793
1662768000000,2022-09-10 00:00:00,AAVE/USDT,91.18,93.75,89.99,92.91,41368.49586738,452.583754,19607.77625258,214.568102,2102,91.41160438041507605
1662681600000,2022-09-09 00:00:00,AAVE/USDT,87.88,93.6,87.88,91.18,41442.34703021,456.513183,20626.41724582,227.241283,2346,90.791017775518448017
1662595200000,2022-09-08 00:00:00,AAVE/USDT,87.18,89.72,86.23,88.22,48337.55675428,550.501357,23915.46062194,272.325494,2334,87.808948982365639961
1662508800000,2022-09-07 00:00:00,AAVE/USDT,83.76,89.02,82.13,87.42,150651.97474005,1799.379384,76377.99778419,912.449635,7924,83.743001817815116738
1662422400000,2022-09-06 00:00:00,AAVE/USDT,91.06,93.77,83.38,83.76,88342.96225679,996.037573,44540.45000527,502.529823,4287,88.841989626106841337
1662336000000,2022-09-05 00:00:00,AAVE/USDT,88.97,91.59,86.67,91.35,33819.52636813,380.705137,17146.66653971,193.092318,1930,88.851469674505696825
1662249600000,2022-09-04 00:00:00,AAVE/USDT,87.02,89.02,86,88.89,66161.07565892,758.485672,33236.26922608,380.987358,3520,87.233217609810042955
1662163200000,2022-09-03 00:00:00,AAVE/USDT,88.41,88.78,86.22,87.02,35926.00521098,412.553846,18143.03630975,208.366548,1993,87.084533728911618649
1662076800000,2022-09-02 00:00:00,AAVE/USDT,86.64,92.15,84.28,88.66,57842.8361579,657.791312,28488.04018087,323.764097,4927,87.970158901774322782
1661990400000,2022-09-01 00:00:00,AAVE/USDT,85.55,90.8,82.55,86.64,19502.74364533,228.669531,9954.79805258,116.683976,4368,85.298364343539378881
1661904000000,2022-08-31 00:00:00,AAVE/USDT,86.02,89.69,85.93,86.58,25675.08523738,293.976148,13001.62241324,148.871815,5583,87.341605481919489438
1661817600000,2022-08-30 00:00:00,AAVE/USDT,85.64,88.03,81.57,86.02,17336.12872261,203.639816,8369.89618786,98.233789,3503,85.157612722743865014
1661731200000,2022-08-29 00:00:00,AAVE/USDT,78.67,86.57,78.67,85.64,14993.61070462,178.881929,7617.17657534,90.895112,2844,83.86194753523307044
1661644800000,2022-08-28 00:00:00,AAVE/USDT,82.01,83.34,78.7,79.17,24102.24652028,293.322429,12327.59637511,150.004107,4774,82.172424174967798503
1661558400000,2022-08-27 00:00:00,AAVE/USDT,84.03,84.03,80.48,82.08,7869.38667801,95.65336,4256.50600981,51.724741,1333,82.273640125486531695
1661472000000,2022-08-26 00:00:00,AAVE/USDT,93.2,93.43,40,83.9,9828.74872271,113.043963,4323.62287188,47.958615,1889,88.308618270816668141
1661385600000,2022-08-25 00:00:00,AAVE/USDT,88.76,95.1,88,93.39,8026.65679484,87.46076,4134.40660778,45.083319,1435,91.822978285368294973
1661299200000,2022-08-24 00:00:00,AAVE/USDT,89.3,91.83,86.77,88.81,9649.12834572,108.39321,4919.434178,55.254988,2616,89.032647416342215445
1661212800000,2022-08-23 00:00:00,AAVE/USDT,88.32,90.8,85.04,89.49,9840.29774775,111.194524,5117.75062262,57.787449,2379,88.504940062166006043
1661126400000,2022-08-22 00:00:00,AAVE/USDT,85.87,88.59,79.68,88.59,13971.88001103,164.795375,6991.81719319,82.438342,3159,84.804341466998929436
1661040000000,2022-08-21 00:00:00,AAVE/USDT,83,103.53,81.67,85.88,15464.26595266,182.261056,7997.61827694,94.03635,3748,84.88780332838726355
1660953600000,2022-08-20 00:00:00,AAVE/USDT,85.3,86.84,73.01,82.87,12923.01384954,152.817637,6493.90781636,76.761137,3118,84.587927060889115767
1660867200000,2022-08-19 00:00:00,AAVE/USDT,94.72,94.81,20,85.31,12104.1495809,139.413438,4435.51989304,50.477586,2312,87.28993593559154037
1660780800000,2022-08-18 00:00:00,AAVE/USDT,100.07,101.9,94.25,95.09,14817.43884554,148.563281,6839.66992721,68.503475,3581,99.755234635789027299
1660694400000,2022-08-17 00:00:00,AAVE/USDT,109.23,111.56,98.4,100,10798.04917386,102.545767,6527.48791282,62.052441,1803,105.3729868831952231
1660608000000,2022-08-16 00:00:00,AAVE/USDT,107.4,110.72,105.72,109.81,9701.6036201,89.633359,4986.68011658,46.025001,2043,108.246718644925850239
1660521600000,2022-08-15 00:00:00,AAVE/USDT,107.58,112.43,104.28,107.4,14453.1076116,134.522206,6719.03362324,62.252103,2363,107.475023913931901665
1660435200000,2022-08-14 00:00:00,AAVE/USDT,110.89,113.05,106.34,107.39,8253.25721829,75.076823,4461.03632629,40.576025,1914,109.959734776936158862
1660348800000,2022-08-13 00:00:00,AAVE/USDT,114.03,115.89,109.47,110.45,13289.29577923,118.169433,6563.42213923,58.400651,2930,112.484298140433472977
1660262400000,2022-08-12 00:00:00,AAVE/USDT,107.22,119.7,106.04,119.7,21120.10757495,190.524362,11467.61185112,103.360733,4527,110.874482217391688707
1660176000000,2022-08-11 00:00:00,AAVE/USDT,110.75,114.18,105.86,107.87,19188.11284022,174.95683,9934.29204093,90.475597,4434,109.702392632583937456
1660089600000,2022-08-10 00:00:00,AAVE/USDT,97.91,114.03,95.36,110.72,17188.09458155,165.595513,10128.83311966,96.877636,3725,104.194353309902629023
1660003200000,2022-08-09 00:00:00,AAVE/USDT,102.65,103.7,96.73,97.91,7859.30340674,79.352114,3990.26546506,40.300821,1943,99.089998893479033175
1659916800000,2022-08-08 00:00:00,AAVE/USDT,100.84,105.84,100.61,102.47,8057.51995699,78.432976,4382.00993373,42.601068,1917,102.748864088072749495
1659830400000,2022-08-07 00:00:00,AAVE/USDT,99.93,103.7,96.02,101.16,5100.5545768,50.673919,2671.95594815,26.52405,1346,100.699478769821718174
1659744000000,2022-08-06 00:00:00,AAVE/USDT,101.89,101.89,99.92,99.93,1424.69995957,14.175651,715.7850872,7.118216,377,100.505761027703108173
1659657600000,2022-08-05 00:00:00,AAVE/USDT,87.5,107.4,75.05,101.53,4257.05969013,42.914629,2170.46502588,21.857406,988,99.389119724773535714
1659571200000,2022-08-04 00:00:00,AAVE/USDT,83.97,111,73.73,96.88,2705.44716664,31.418445,1372.3404606,15.77099,751,86.604622579594903466
1659484800000,2022-08-03 00:00:00,AAVE/USDT,73.55,94.54,55.55,78.69,750.41178449,9.903794,366.86617579,4.642402,128,76.740823184792226847
1659398400000,2022-08-02 00:00:00,AAVE/USDT,95.54,95.54,58.78,94.54,2481.79735172,26.300818,363.0626343,3.897045,10,94.439211786930691869
1659312000000,2022-08-01 00:00:00,AAVE/USDT,102.10223075,105.8641685,97.32277363,97.54940364,5721.6594871104191621,55.90680376,3303.8439153392259742,32.33180061,1131,102.386548149319941358
1659225600000,2022-07-31 00:00:00,AAVE/USDT,94.78860532,109.21843813,93.87323174,97.82600262,2379525.410112087969245,23712.55933666,0,0,0,100.34873825
1659139200000,2022-07-30 00:00:00,AAVE/USDT,95.51340594,100.69903937,93.95885652,95.04292266,1509326.2683080493590973,15674.77510971,0,0,0,96.29013863
1659052800000,2022-07-29 00:00:00,AAVE/USDT,100.16343478,102.40199168,93.9731261,95.4380535,3649256.9558939391195108,36828.15787598,0,0,0,99.08877246
1658966400000,2022-07-28 00:00:00,AAVE/USDT,94.41512783,102.93633528,89.40552152,100.74122628,1118326.070427811036618,11671.1320951,0,0,0,95.81984518
1658880000000,2022-07-27 00:00:00,AAVE/USDT,81.03149001,94.81177479,78.80965142,94.26385812,1365591.615419676049652,16026.3139126,0,0,0,85.20933902
1658793600000,2022-07-26 00:00:00,AAVE/USDT,81.47981949,82.76441031,76.64677948,81.03149001,1021484.9970413318356592,12807.46126516,0,0,0,79.75702412
1658707200000,2022-07-25 00:00:00,AAVE/USDT,90.68992639,91.12156648,81.19870762,81.25757338,1160359.6026172780610755,13613.64642091,0,0,0,85.23503305
1658620800000,2022-07-24 00:00:00,AAVE/USDT,89.40070984,93.35068061,88.05689204,90.62380507,1660628.184224630559851,18377.23341355,0,0,0,90.36333962
1658534400000,2022-07-23 00:00:00,AAVE/USDT,89.42044728,92.97189922,85.3780018,89.20199638,1537376.0382384599864298,17374.88201601,0,0,0,88.48267498
1658448000000,2022-07-22 00:00:00,AAVE/USDT,94.8235,95.99975129,88.43737425,89.39563231,751275.7050787348737727,8166.87196997,0,0,0,91.99063091
1658361600000,2022-07-21 00:00:00,AAVE/USDT,90.6429668,97.23781125,88.17587425,95.45295392,1184097.13606246474461,12871.77366252,0,0,0,91.99176175
1658275200000,2022-07-20 00:00:00,AAVE/USDT,96.0380216,100.34687814,89.42867893,90.71958409,2194381.1556501783508833,22887.59879679,0,0,0,95.87642527
