https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1658793600000,2022-07-26 00:00:00,DOT/USDT,6.75280007,6.78122138,6.52622305,6.78122138,48858.00930789,7346.79425193,0,0,0,6.65024875
1658707200000,2022-07-25 00:00:00,DOT/USDT,7.39512095,7.44421855,6.74489772,6.74489772,65162.93005892,9221.91562553,0,0,0,7.0660948
1658620800000,2022-07-24 00:00:00,DOT/USDT,7.33571201,7.56920589,7.3135629,7.40345161,57027.10340642,7668.29062028,0,0,0,7.43674258
1658534400000,2022-07-23 00:00:00,DOT/USDT,7.28806669,7.4906168,7.10000761,7.32901034,50843.50166133,6952.96902564,0,0,0,7.31248787
1658448000000,2022-07-22 00:00:00,DOT/USDT,7.52944342,7.85951319,7.25919383,7.2936825,64469.82731858,8505.15474493,0,0,0,7.58008869
1658361600000,2022-07-21 00:00:00,DOT/USDT,7.46501658,7.57962853,7.19509827,7.5150781,93397.93073478,12683.06436141,0,0,0,7.36398776
1658275200000,2022-07-20 00:00:00,DOT/USDT,7.80926014,8.07886398,7.3871853,7.4596013,104897.37129169,13493.43806653,0,0,0,7.77395433
1658188800000,2022-07-19 00:00:00,DOT/USDT,7.66999999,8.00550565,7.50706468,7.79483511,93490.04849048,12038.9662337,0,0,0,7.76562095
1658102400000,2022-07-18 00:00:00,DOT/USDT,6.90857347,7.71756822,6.90000072,7.66999999,90185.54841149,12134.78050805,0,0,0,7.43198843
1658016000000,2022-07-17 00:00:00,DOT/USDT,7.19316772,7.32850302,6.89760819,6.91025899,60295.29481204,8494.22958325,0,0,0,7.09838299
1657929600000,2022-07-16 00:00:00,DOT/USDT,6.80495605,7.20723689,6.57075718,7.19532522,58512.38099605,8609.11192285,0,0,0,6.79656409
1657843200000,2022-07-15 00:00:00,DOT/USDT,6.71886941,6.97172175,6.66154768,6.79787053,36905.54896444,5403.61670054,0,0,0,6.8297866
1657756800000,2022-07-14 00:00:00,DOT/USDT,6.48088428,6.76805684,6.12134607,6.72295337,59350.62257464,9211.33011736,0,0,0,6.44321958
1657670400000,2022-07-13 00:00:00,DOT/USDT,6.28595493,6.53899052,6.04473542,6.46516101,66660.36874098,10510.00645855,0,0,0,6.34256211
1657584000000,2022-07-12 00:00:00,DOT/USDT,6.52133649,6.62626707,6.27551463,6.27584949,43110.06118907,6661.00458206,0,0,0,6.47200593
1657497600000,2022-07-11 00:00:00,DOT/USDT,6.83774878,6.90002851,6.5157184,6.52334418,47368.46282929,6996.23530684,0,0,0,6.77056456
1657411200000,2022-07-10 00:00:00,DOT/USDT,7.25630476,7.26300649,6.77696919,6.84474062,71568.24397589,10269.94236509,0,0,0,6.9687094
1657324800000,2022-07-09 00:00:00,DOT/USDT,7.05362937,7.35831798,7.03742572,7.25631804,62490.82241209,8625.1144115,0,0,0,7.24521663
1657238400000,2022-07-08 00:00:00,DOT/USDT,7.30561757,7.43955087,6.94966581,7.04486723,57874.63873478,8093.83451314,0,0,0,7.15045985
1657152000000,2022-07-07 00:00:00,DOT/USDT,6.91768742,7.34053932,6.8781912,7.30552193,62680.61789062,8835.04613333,0,0,0,7.09454336
1657065600000,2022-07-06 00:00:00,DOT/USDT,6.83731992,7.0162337,6.69476942,6.91748328,40817.74835861,5930.68888098,0,0,0,6.88246326
1656979200000,2022-07-05 00:00:00,DOT/USDT,7.17558768,7.21758613,6.6335291,6.84631605,94620.82018724,13734.52909584,0,0,0,6.88926569
1656892800000,2022-07-04 00:00:00,DOT/USDT,6.85084345,7.52797317,6.6700372,7.1646035,120997.60140932,17234.65903462,0,0,0,7.02059734
1656806400000,2022-07-03 00:00:00,DOT/USDT,6.82021834,6.98667947,6.62858832,6.85709382,31716.26701681,4679.96607864,0,0,0,6.77702925
1656720000000,2022-07-02 00:00:00,DOT/USDT,6.74030988,6.90873444,6.64005897,6.81884538,52091.82919115,7689.76045717,0,0,0,6.774181
1656633600000,2022-07-01 00:00:00,DOT/USDT,7.06234961,7.23426144,6.56286835,6.73557661,60997.16796745,8919.4435946,0,0,0,6.8386741
1656547200000,2022-06-30 00:00:00,DOT/USDT,7.02827949,7.08800684,6.6335291,7.08800684,55886.5929546,8193.33787564,0,0,0,6.82097989
1656460800000,2022-06-29 00:00:00,DOT/USDT,7.30800787,7.45297732,6.96011933,7.03620644,53125.44471431,7350.48693833,0,0,0,7.22747284
1656374400000,2022-06-28 00:00:00,DOT/USDT,7.72824154,7.99105017,7.25556143,7.2952158,50955.34363999,6692.11413812,0,0,0,7.61423708
1656288000000,2022-06-27 00:00:00,DOT/USDT,7.82141501,8.20473489,7.69897979,7.72148865,54343.50110848,6833.11512714,0,0,0,7.95296143
1656201600000,2022-06-26 00:00:00,DOT/USDT,8.14395161,8.48261295,7.81115009,7.83546649,40319.60161563,4955.35721378,0,0,0,8.13656813
1656115200000,2022-06-25 00:00:00,DOT/USDT,8.19597545,8.35695769,7.80862715,8.12931021,52788.82807852,6585.91052331,0,0,0,8.01541835
1656028800000,2022-06-24 00:00:00,DOT/USDT,7.78633572,8.32950751,7.72894822,8.18167286,55639.22229359,6898.43277811,0,0,0,8.06548734
1655942400000,2022-06-23 00:00:00,DOT/USDT,7.39196257,7.83406276,7.37972087,7.77528274,49828.93110772,6551.58804485,0,0,0,7.60562641
1655856000000,2022-06-22 00:00:00,DOT/USDT,7.75515374,7.83360964,7.35844567,7.39196257,40855.92396885,5416.23557118,0,0,0,7.54323245
1655769600000,2022-06-21 00:00:00,DOT/USDT,7.86617578,8.25821834,7.69025026,7.70772058,46806.02276665,5844.89159552,0,0,0,8.00802239
1655683200000,2022-06-20 00:00:00,DOT/USDT,7.54419277,8.03090225,7.21344736,7.89930244,58451.06437757,7607.55269821,0,0,0,7.68329404
1655596800000,2022-06-19 00:00:00,DOT/USDT,7.0647473,7.64116383,6.77742976,7.54499345,38968.63311678,5459.23390023,0,0,0,7.13811385
1655510400000,2022-06-18 00:00:00,DOT/USDT,7.28306862,7.40251117,6.4608124,7.06474729,113118.1415939,16562.82904087,0,0,0,6.8296389
1655424000000,2022-06-17 00:00:00,DOT/USDT,7.12709833,7.44400223,7.06887465,7.28306862,60015.29965929,8223.66593516,0,0,0,7.29787665
1655337600000,2022-06-16 00:00:00,DOT/USDT,8.50038903,8.52491652,6.99888579,7.08142768,83079.19557715,11101.69062721,0,0,0,7.48347241
1655251200000,2022-06-15 00:00:00,DOT/USDT,7.35842384,8.74677616,6.8865701,8.50038903,45186.37870199,6018.07631408,0,0,0,7.50844229
1655164800000,2022-06-14 00:00:00,DOT/USDT,6.98296603,7.56551585,6.71072989,7.41421999,40660.26175681,5619.68536193,0,0,0,7.23532709
1655078400000,2022-06-13 00:00:00,DOT/USDT,7.45107972,7.4666,6.46565077,7.03148462,83061.22704492,12109.92601096,0,0,0,6.85893761
1654992000000,2022-06-12 00:00:00,DOT/USDT,8.0791618,8.15253461,7.41495577,7.41495577,35454.22279086,4599.45942422,0,0,0,7.70834559
1654905600000,2022-06-11 00:00:00,DOT/USDT,8.74960697,8.84361364,7.94369586,8.03737747,22832.95173184,2782.05243316,0,0,0,8.20723271
1654819200000,2022-06-10 00:00:00,DOT/USDT,9.16927806,9.35350934,8.53,8.66789813,7686.20534641,856.1711684,0,0,0,8.9774167
1654732800000,2022-06-09 00:00:00,DOT/USDT,9.007,9.47906023,8.92392901,9.22984041,16137.09107629,1744.61183621,0,0,0,9.24967419
1654646400000,2022-06-08 00:00:00,DOT/USDT,9.23239378,9.37048582,8.92392901,8.98953975,7822.86219236,857.79949541,0,0,0,9.11968616
1654560000000,2022-06-07 00:00:00,DOT/USDT,9.45944901,9.46384846,8.86162756,9.24305742,28812.04832554,3170.42353286,0,0,0,9.08776005
1654473600000,2022-06-06 00:00:00,DOT/USDT,9.378195,9.933,9.02890009,9.49941255,16551.35800463,1724.48964482,0,0,0,9.59782974
1654387200000,2022-06-05 00:00:00,DOT/USDT,9.47900379,9.59993501,9.31111111,9.35324598,13363.6944699,1414.35425359,0,0,0,9.44861899
1654300800000,2022-06-04 00:00:00,DOT/USDT,9.42629304,9.52663722,9.25255102,9.44360619,5241.14299951,558.20980743,0,0,0,9.38919906
1654214400000,2022-06-03 00:00:00,DOT/USDT,9.9281982,10.12802918,9.25255102,9.42644519,22926.16966651,2331.57996916,0,0,0,9.83289013
1654128000000,2022-06-02 00:00:00,DOT/USDT,9.46204151,10.03594817,9.33658024,9.99383966,18535.6394825,1920.2737391,0,0,0,9.6526027
1654041600000,2022-06-01 00:00:00,DOT/USDT,10.40938572,10.73632743,9.33896044,9.47694219,21139.84247822,2112.90639144,0,0,0,10.00510129
1653955200000,2022-05-31 00:00:00,DOT/USDT,10.54033503,10.61565334,10.0003,10.35,15553.42476917,1502.74270904,0,0,0,10.3500251
1653868800000,2022-05-30 00:00:00,DOT/USDT,9.95059,10.78551088,9.95059,10.43931516,32160.52607352,3091.19430105,0,0,0,10.40391607
1653782400000,2022-05-29 00:00:00,DOT/USDT,9.62409194,10.0431,9.34866414,9.99409227,14572.93980675,1500.27225863,0,0,0,9.71353014
1653696000000,2022-05-28 00:00:00,DOT/USDT,9.19075268,9.71036936,9.00031,9.66547272,10323.34146784,1110.04654157,0,0,0,9.29991768
1653609600000,2022-05-27 00:00:00,DOT/USDT,9.0786985,9.98925143,8.7,9.16300699,18933.65982466,2030.92444364,0,0,0,9.32268055
1653523200000,2022-05-26 00:00:00,DOT/USDT,9.92153487,9.96282698,8.90236261,9.19994449,52055.86439365,5587.37490674,0,0,0,9.31669438
1653436800000,2022-05-25 00:00:00,DOT/USDT,10.19392406,10.32438897,9.82330185,9.87956999,6621.75651019,661.64225296,0,0,0,10.00806172
1653350400000,2022-05-24 00:00:00,DOT/USDT,9.89330232,10.27634025,9.629744,10.18155278,13279.52955609,1330.94387174,0,0,0,9.97752785
1653264000000,2022-05-23 00:00:00,DOT/USDT,10.15280281,10.74360056,9.82348026,9.89330231,38369.15542192,3763.94557655,0,0,0,10.19386562
1653177600000,2022-05-22 00:00:00,DOT/USDT,9.99569001,10.32438897,9.90207001,10.1627,9521.1192413,942.92454024,0,0,0,10.09743498
1653091200000,2022-05-21 00:00:00,DOT/USDT,9.629744,10.07928767,9.5344,10.0045,30901.95797633,3140.98558333,0,0,0,9.83829984
1653004800000,2022-05-20 00:00:00,DOT/USDT,9.95960517,10.22216729,9.4792982,9.71606,11755.90205788,1187.30729554,0,0,0,9.90131375
1652918400000,2022-05-19 00:00:00,DOT/USDT,9.50074588,10.37634756,9.33403003,10.05763969,12926.20537543,1295.64188114,0,0,0,9.97668071
1652832000000,2022-05-18 00:00:00,DOT/USDT,11.0502769,11.14596157,9.5073,9.5073,31104.1551625,3043.98199018,0,0,0,10.21824546
1652745600000,2022-05-17 00:00:00,DOT/USDT,10.65159884,11.27685327,10.45767268,11.04782129,27961.76316799,2532.73637457,0,0,0,11.0401396
1652659200000,2022-05-16 00:00:00,DOT/USDT,11.69596572,11.69596572,10.39854276,10.60969199,14341.61831747,1319.95441512,0,0,0,10.86523758
1652572800000,2022-05-15 00:00:00,DOT/USDT,11.2574212,11.81714506,10.62431774,11.79872362,26043.30534824,2369.85094187,0,0,0,10.98942759
1652486400000,2022-05-14 00:00:00,DOT/USDT,10.85000001,11.51367968,10.35665,11.47430925,42273.34029236,3949.59532641,0,0,0,10.70320799
1652400000000,2022-05-13 00:00:00,DOT/USDT,9.8,11.71451764,9.8,10.85,18095.03924557,1649.12121089,0,0,0,10.97253441
1652313600000,2022-05-12 00:00:00,DOT/USDT,10.02082669,10.1730615,8.8,9.70000001,39070.74502265,4235.65042155,0,0,0,9.224261
1652227200000,2022-05-11 00:00:00,DOT/USDT,12.5,12.55,9.90000006,10.02082669,53867.30154242,4874.12862443,0,0,0,11.05167829
1652140800000,2022-05-10 00:00:00,DOT/USDT,11.41949999,12.60931495,11.4,12.52500004,40014.48938438,3317.18636103,0,0,0,12.06278002
1652054400000,2022-05-09 00:00:00,DOT/USDT,13.25794837,13.48819273,10.751387,11.41949999,186033.43134521,15871.01352731,0,0,0,11.72158482
1651968000000,2022-05-08 00:00:00,DOT/USDT,13.74738874,13.85016306,13.08046295,13.28522858,74179.90482306,5522.06045499,0,0,0,13.43337426
1651881600000,2022-05-07 00:00:00,DOT/USDT,14.33232918,14.35567252,13.41138617,13.753034,63427.4388436,4538.06780037,0,0,0,13.97674993
1651795200000,2022-05-06 00:00:00,DOT/USDT,14.57345076,14.67106043,13.86812008,14.32604701,67462.21646873,4740.27311873,0,0,0,14.23171508
1651708800000,2022-05-05 00:00:00,DOT/USDT,16.34142494,16.43664296,14.07,14.54753204,75459.67099008,5060.67159003,0,0,0,14.91099938
1651622400000,2022-05-04 00:00:00,DOT/USDT,14.72428812,16.32809372,14.67222265,16.32342369,81280.32052787,5246.91152821,0,0,0,15.49107891
1651536000000,2022-05-03 00:00:00,DOT/USDT,14.96130711,15.22412937,14.51619235,14.71351524,31360.68228776,2108.37753782,0,0,0,14.87432005
1651449600000,2022-05-02 00:00:00,DOT/USDT,15.35847209,15.57803363,14.56296612,14.96862395,119946.69635945,7931.1279406,0,0,0,15.12353567
1651363200000,2022-05-01 00:00:00,DOT/USDT,14.50747222,15.50755774,14.48860138,15.3579068,145308.50081319,9694.16521068,0,0,0,14.98927423
1651276800000,2022-04-30 00:00:00,DOT/USDT,16.20031403,16.42178096,14.2,14.48270051,206496.88868438,13355.08258051,0,0,0,15.46204506
1651190400000,2022-04-29 00:00:00,DOT/USDT,16.98883909,17.06142431,16.00000001,16.147005,107371.43427845,6558.55256677,0,0,0,16.37120891
1651104000000,2022-04-28 00:00:00,DOT/USDT,16.93935722,17.39249549,16.76570404,17.00105965,187861.06001235,11002.02975123,0,0,0,17.07512743
1651017600000,2022-04-27 00:00:00,DOT/USDT,16.69790145,17.25620983,16.49910631,16.93918941,197323.57489312,11608.12990499,0,0,0,16.99873937
1650931200000,2022-04-26 00:00:00,DOT/USDT,18.13949127,18.31713879,16.42202604,16.65996728,291108.91673713,16752.14353997,0,0,0,17.37741298
1650844800000,2022-04-25 00:00:00,DOT/USDT,18.16184579,18.24455865,17.13822033,18.08601881,200177.81496139,11283.54384054,0,0,0,17.74068659
1650758400000,2022-04-24 00:00:00,DOT/USDT,18.69652269,19.15315325,18.09,18.16666159,99360.85908617,5322.57167798,0,0,0,18.66782921
1650672000000,2022-04-23 00:00:00,DOT/USDT,18.26796213,19.23994969,17.98264134,18.66943803,73745.79272953,3945.55123739,0,0,0,18.69087189
1650585600000,2022-04-22 00:00:00,DOT/USDT,18.16832494,18.5158511,18.07749329,18.27142518,52266.97200204,2855.93420111,0,0,0,18.30118214
1650499200000,2022-04-21 00:00:00,DOT/USDT,19.06623363,19.66476948,18.0609833,18.17826621,95599.42873653,4988.86419673,0,0,0,19.16256385
1650412800000,2022-04-20 00:00:00,DOT/USDT,18.87531829,19.50792215,18.54760405,19.08803043,148711.18307684,7855.82133793,0,0,0,18.93006175
1650326400000,2022-04-19 00:00:00,DOT/USDT,18.16588303,18.94763841,18.05238524,18.884825,32678.10168011,1761.90426823,0,0,0,18.54703588
1650240000000,2022-04-18 00:00:00,DOT/USDT,17.72836638,18.33498398,17.129148,18.16588302,42410.1381614,2401.18220437,0,0,0,17.66219076
1650153600000,2022-04-17 00:00:00,DOT/USDT,18.60142343,18.80158591,17.671962,17.7336779,47543.76767901,2591.90059491,0,0,0,18.34320643
1650067200000,2022-04-16 00:00:00,DOT/USDT,18.36211774,18.69631311,18.19556878,18.60469036,25824.19006179,1403.43665963,0,0,0,18.40068084
1649980800000,2022-04-15 00:00:00,DOT/USDT,17.91361391,18.38852008,17.79052311,18.34415513,50250.4017295,2762.23730273,0,0,0,18.19192061
1649894400000,2022-04-14 00:00:00,DOT/USDT,18.19519853,18.47750976,17.48993033,17.92737314,31217.53824091,1731.38279278,0,0,0,18.03040804
1649808000000,2022-04-13 00:00:00,DOT/USDT,17.77514097,18.28303261,17.40977619,18.18419423,42098.6330117,2351.89967437,0,0,0,17.89984218
1649721600000,2022-04-12 00:00:00,DOT/USDT,17.19448294,18.01055601,17.17578934,17.77232404,76163.39274835,4312.08250397,0,0,0,17.66278652
1649635200000,2022-04-11 00:00:00,DOT/USDT,19.21149713,19.28203124,17.01011054,17.18802997,134513.44582207,7382.53216898,0,0,0,18.22050249
1649548800000,2022-04-10 00:00:00,DOT/USDT,19.75189253,20.21054295,19.18474221,19.23170736,40910.69719904,2074.92266775,0,0,0,19.71673346
1649462400000,2022-04-09 00:00:00,DOT/USDT,19.43300656,19.81540857,19.29443147,19.74289823,28135.01076334,1433.63988911,0,0,0,19.62487998
1649376000000,2022-04-08 00:00:00,DOT/USDT,20.39728567,20.56805382,19.1713401,19.44160372,56335.6465277,2811.54623664,0,0,0,20.03724704
1649289600000,2022-04-07 00:00:00,DOT/USDT,19.84620104,20.64684029,19.5,20.41547549,167240.69783431,8320.98894922,0,0,0,20.0986564
1649203200000,2022-04-06 00:00:00,DOT/USDT,21.74686103,21.80737909,19.72935999,19.84563332,108414.59059364,5189.746656,0,0,0,20.89015086
1649116800000,2022-04-05 00:00:00,DOT/USDT,22.89406867,23.11698198,21.71595169,21.7714631,97965.01046445,4342.00233373,0,0,0,22.5621736
1649030400000,2022-04-04 00:00:00,DOT/USDT,23.19693862,23.22411139,21.62589199,22.89406866,97414.98646314,4336.33054421,0,0,0,22.46484336
1648944000000,2022-04-03 00:00:00,DOT/USDT,22.622628,23.55958847,22.527311,23.19952459,130110.37812169,5638.1987446,0,0,0,23.07658598
1648857600000,2022-04-02 00:00:00,DOT/USDT,22.05521278,23.8649286,21.96704695,22.55908884,214209.23062417,9275.42785027,0,0,0,23.09426951
1648771200000,2022-04-01 00:00:00,DOT/USDT,21.36042886,22.15490583,20.6,22.04657042,204235.23849012,9573.63699796,0,0,0,21.33308778
1648684800000,2022-03-31 00:00:00,DOT/USDT,22.41033667,23.05804267,21.11224709,21.33244398,159253.37195356,7228.67157933,0,0,0,22.03079365
1648598400000,2022-03-30 00:00:00,DOT/USDT,22.3902505,22.97714981,21.65000002,22.42262672,145482.41596945,6497.90435345,0,0,0,22.38912856
1648512000000,2022-03-29 00:00:00,DOT/USDT,21.94526054,22.94598193,21.8791788,22.45665005,74643.42011519,3339.02071766,0,0,0,22.35488378
1648425600000,2022-03-28 00:00:00,DOT/USDT,22.48895182,23.33194511,21.51,21.96151991,228496.80136555,10089.42004155,0,0,0,22.64716905
1648339200000,2022-03-27 00:00:00,DOT/USDT,20.88023496,22.4911653,20.72995155,22.4673478,102716.35935763,4757.21858838,0,0,0,21.59168376
1648252800000,2022-03-26 00:00:00,DOT/USDT,20.54081806,21.02102892,20.26129336,20.88341173,42825.47687157,2057.39477809,0,0,0,20.81539106
1648166400000,2022-03-25 00:00:00,DOT/USDT,21.24002479,21.35642694,20.2,20.53617387,48428.40463421,2318.10524579,0,0,0,20.89137441
1648080000000,2022-03-24 00:00:00,DOT/USDT,21.01960529,21.48772767,20.3058541,21.24517605,80727.44007124,3855.52459215,0,0,0,20.9381209
1647993600000,2022-03-23 00:00:00,DOT/USDT,20.19101681,21.11476105,19.82006948,21.00337708,96342.43552322,4685.17265844,0,0,0,20.56326256
1647907200000,2022-03-22 00:00:00,DOT/USDT,18.7302397,20.46428655,18.67121948,20.20204527,140146.06147309,7227.47664615,0,0,0,19.39073183
1647820800000,2022-03-21 00:00:00,DOT/USDT,18.65671688,19.06888702,18.41967261,18.74604101,129602.42177381,6939.74200676,0,0,0,18.67539479
1647734400000,2022-03-20 00:00:00,DOT/USDT,19.37707988,19.45736151,18.3,18.6503159,125140.94443641,6650.38270122,0,0,0,18.81710422
1647648000000,2022-03-19 00:00:00,DOT/USDT,18.95273449,19.77131228,18.86300359,19.3812934,243413.39379788,12503.84018313,0,0,0,19.46709092
1647561600000,2022-03-18 00:00:00,DOT/USDT,18.74861404,19.20065366,18.13625533,18.94860412,154897.44587045,8238.4115182,0,0,0,18.80185828
1647475200000,2022-03-17 00:00:00,DOT/USDT,19.06291063,19.31523104,18.62,18.74914126,112958.22680958,6021.48778641,0,0,0,18.75918889
1647388800000,2022-03-16 00:00:00,DOT/USDT,17.81244607,19.17887096,17.7,19.04906939,115356.36883419,6269.71473638,0,0,0,18.39898204
1647302400000,2022-03-15 00:00:00,DOT/USDT,17.69194098,18.04562151,17.06238048,17.81345289,58456.62562499,3361.73216769,0,0,0,17.38884084
1647216000000,2022-03-14 00:00:00,DOT/USDT,17.17888633,17.86616289,17.01651165,17.69586888,72571.5352862,4138.68538597,0,0,0,17.53492438
1647129600000,2022-03-13 00:00:00,DOT/USDT,18.10692017,18.37374044,17.14420991,17.22342816,51833.41890113,2899.60672739,0,0,0,17.87601691
1647043200000,2022-03-12 00:00:00,DOT/USDT,17.69705487,18.73182082,17.69705487,18.1226248,90137.95974692,4913.16462369,0,0,0,18.34621199
1646956800000,2022-03-11 00:00:00,DOT/USDT,16.93793361,18.45574993,16.70182661,17.69647976,137329.35551889,7652.05729667,0,0,0,17.94672337
1646870400000,2022-03-10 00:00:00,DOT/USDT,17.86399738,17.88635857,16.69624941,16.95444223,45292.19384348,2672.08242277,0,0,0,16.95014849
1646784000000,2022-03-09 00:00:00,DOT/USDT,16.96288089,18.07039177,16.89399683,17.84989746,66396.13005866,3753.23867235,0,0,0,17.69035647
1646697600000,2022-03-08 00:00:00,DOT/USDT,16.42199528,17.23368871,16.32153745,16.97509992,63206.29600231,3749.12319586,0,0,0,16.85895413
1646611200000,2022-03-07 00:00:00,DOT/USDT,16.96229817,17.1126648,16.00935,16.41738197,104526.10230313,6341.81912054,0,0,0,16.48203777
1646524800000,2022-03-06 00:00:00,DOT/USDT,17.33598805,17.5818,16.529873,16.97086028,48838.88019878,2863.0805128,0,0,0,17.05815815
1646438400000,2022-03-05 00:00:00,DOT/USDT,16.77499221,17.81768811,16.2,17.30725467,45978.27598925,2708.65046621,0,0,0,16.97460656
1646352000000,2022-03-04 00:00:00,DOT/USDT,18.00818187,18.0482526,16.51439063,16.7587032,79999.65057709,4643.73522832,0,0,0,17.22743581
1646265600000,2022-03-03 00:00:00,DOT/USDT,18.60372898,18.63934137,17.80056997,18.02082628,65305.65165384,3582.10872692,0,0,0,18.23106349
1646179200000,2022-03-02 00:00:00,DOT/USDT,18.87844109,19.23171678,18.37558511,18.60083017,84850.10353995,4525.88633393,0,0,0,18.74773188
1646092800000,2022-03-01 00:00:00,DOT/USDT,18.93428832,19.55926235,18.3446318,18.8770567,162546.0887685,8635.5040432,0,0,0,18.82299955
1646006400000,2022-02-28 00:00:00,DOT/USDT,17.46317852,19.08,16.66042811,18.96131664,202298.97781732,11449.49613865,0,0,0,17.66881051
1645920000000,2022-02-27 00:00:00,DOT/USDT,18.01434996,18.71841627,17.09042942,17.47651272,135097.00567868,7560.39235318,0,0,0,17.86904691
1645833600000,2022-02-26 00:00:00,DOT/USDT,17.2473307,18.75,17.21749495,18.01069419,270804.9939346,15006.59461945,0,0,0,18.04573261
1645747200000,2022-02-25 00:00:00,DOT/USDT,16.21901562,17.47784725,15.82137937,17.23748072,82488.09783877,4993.84407449,0,0,0,16.51795622
1645660800000,2022-02-24 00:00:00,DOT/USDT,15.93469999,16.67600844,14.06806832,16.14090622,352477.26500691,23698.0714268,0,0,0,14.87366877
1645574400000,2022-02-23 00:00:00,DOT/USDT,16.64769841,17.47784725,15.92029935,15.93869874,133144.7824146,7987.02748051,0,0,0,16.67012949
1645488000000,2022-02-22 00:00:00,DOT/USDT,16.19196795,16.69,15.81196367,16.62405955,65071.79580051,3993.31087964,0,0,0,16.29519908
1645401600000,2022-02-21 00:00:00,DOT/USDT,16.94206904,17.71014837,16.04020151,16.17127292,135361.58846272,8042.7665202,0,0,0,16.83022727
1645315200000,2022-02-20 00:00:00,DOT/USDT,17.83514371,17.86033967,16.7068793,16.90211305,159847.14670014,9396.37416637,0,0,0,17.01157743
1645228800000,2022-02-19 00:00:00,DOT/USDT,17.81987941,18.20822771,17.35911781,17.82784306,42800.35199094,2405.29072137,0,0,0,17.79425314
1645142400000,2022-02-18 00:00:00,DOT/USDT,18.12386395,18.58695521,17.64641649,17.81569415,54621.50338148,3013.43576495,0,0,0,18.12598895
1645056000000,2022-02-17 00:00:00,DOT/USDT,19.76499966,20.01089947,17.20319433,18.1401688,522088.63045864,28487.18398768,0,0,0,18.32714074
1644969600000,2022-02-16 00:00:00,DOT/USDT,20.15173019,20.1845869,19.07461295,19.75492786,226244.97302091,11531.6593972,0,0,0,19.6194637
1644883200000,2022-02-15 00:00:00,DOT/USDT,18.68410002,20.31877411,18.63768825,20.15173019,129453.2035715,6629.14158428,0,0,0,19.52789843
1644796800000,2022-02-14 00:00:00,DOT/USDT,18.74636298,18.91815851,18.01811943,18.6821318,259419.35550068,13960.96619655,0,0,0,18.58176231
1644710400000,2022-02-13 00:00:00,DOT/USDT,18.82428173,19.2840643,18.38613015,18.72317733,142540.62409238,7537.24225301,0,0,0,18.91150891
1644624000000,2022-02-12 00:00:00,DOT/USDT,18.96836688,19.43027638,18.30083701,18.81625503,178354.35090845,9448.62754202,0,0,0,18.87621774
1644537600000,2022-02-11 00:00:00,DOT/USDT,20.46927529,20.72671199,18.59520737,18.96133881,88049.35210302,4417.63400223,0,0,0,19.93133701
1644451200000,2022-02-10 00:00:00,DOT/USDT,21.93209309,22.44762303,20.5,20.5,117856.00141818,5524.81682081,0,0,0,21.33211022
1644364800000,2022-02-09 00:00:00,DOT/USDT,21.66779453,22.21739999,21.08302802,21.93260822,71325.13460417,3270.90046474,0,0,0,21.80596302
1644278400000,2022-02-08 00:00:00,DOT/USDT,22.38916909,23.168,21.08345984,21.62902116,126812.7644609,5722.75214911,0,0,0,22.15940183
1644192000000,2022-02-07 00:00:00,DOT/USDT,21.94802847,22.697097,21.40537576,22.34186098,183177.99969856,8254.3037936,0,0,0,22.19181705
1644105600000,2022-02-06 00:00:00,DOT/USDT,21.36854096,21.94400987,20.86926777,21.92196622,120798.03767862,5662.63086371,0,0,0,21.33249378
1644019200000,2022-02-05 00:00:00,DOT/USDT,20.45680434,22.28019977,20.29198355,21.33289625,254255.87695146,11737.21836622,0,0,0,21.66236232
1643932800000,2022-02-04 00:00:00,DOT/USDT,18.87299039,20.53,18.71774535,20.48769824,307208.84367046,15417.58851913,0,0,0,19.92586864
1643846400000,2022-02-03 00:00:00,DOT/USDT,18.76108056,18.91979598,18,18.91979598,188594.2184228,10107.36712368,0,0,0,18.65908461
1643760000000,2022-02-02 00:00:00,DOT/USDT,19.57567804,20.57145398,18.6,18.78420274,235207.62705536,11859.16259775,0,0,0,19.8334094
1643673600000,2022-02-01 00:00:00,DOT/USDT,19.33502693,19.99242347,19.16165151,19.53623298,78815.60384529,4024.53128724,0,0,0,19.58379702
1643587200000,2022-01-31 00:00:00,DOT/USDT,18.16445836,19.61101054,17.12788247,19.36750186,155723.20272359,8720.25821287,0,0,0,17.85763665
1643500800000,2022-01-30 00:00:00,DOT/USDT,18.70432952,18.98828493,17.80216981,18.14714694,69947.32706603,3774.93419388,0,0,0,18.52941626
1643414400000,2022-01-29 00:00:00,DOT/USDT,18.307672,18.98716224,18.08954944,18.70283852,78269.68781875,4203.52868661,0,0,0,18.61999611
1643328000000,2022-01-28 00:00:00,DOT/USDT,18.14434646,18.44958211,17.38922956,18.31670661,178249.62644782,9922.68165327,0,0,0,17.96385621
1643241600000,2022-01-27 00:00:00,DOT/USDT,17.99737014,18.34893182,17.14851579,18.09416593,114737.31959803,6471.60250253,0,0,0,17.72935212
1643155200000,2022-01-26 00:00:00,DOT/USDT,18.32046321,20.04990205,17.47720056,18.03645501,278306.63962336,14753.95892001,0,0,0,18.86318384
