https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1645056000000,2022-02-17 00:00:00,LINK/USDT,17.152028,17.44174675,15.03748046,15.58184403,1305559.3967803419726984,82183.42643097,0,0,0,15.88592072
1644969600000,2022-02-16 00:00:00,LINK/USDT,17.3324579,17.37696501,16.524083,17.11021396,676244.5397990019278688,39604.42611132,0,0,0,17.07497384
1644883200000,2022-02-15 00:00:00,LINK/USDT,15.91172858,17.41884253,15.82948636,17.3398653,918376.7492895012356538,55193.68744594,0,0,0,16.63916277
1644796800000,2022-02-14 00:00:00,LINK/USDT,15.64969745,16.1139618,15.21758435,15.90660009,690053.4134692853627826,44251.05049533,0,0,0,15.59405722
1644710400000,2022-02-13 00:00:00,LINK/USDT,15.9463658,16.33038744,15.53534826,15.61013897,537688.4293311844758192,33388.57160936,0,0,0,16.10396622
1644624000000,2022-02-12 00:00:00,LINK/USDT,16.19191553,16.382744,15.5702166,15.95207983,606836.511327171905489,37903.30349902,0,0,0,16.01012195
1644537600000,2022-02-11 00:00:00,LINK/USDT,17.46995127,17.80583656,15.92644339,16.19012594,1266314.410907281636544,74191.80602908,0,0,0,17.0681168
1644451200000,2022-02-10 00:00:00,LINK/USDT,18.69166099,18.74541672,17.36450497,17.51065783,4124180.750407667018262,234397.8000482,0,0,0,17.59479291
1644364800000,2022-02-09 00:00:00,LINK/USDT,18.4049872,18.73609279,17.76785066,18.67252101,505318.700550543313318,27596.76828793,0,0,0,18.3107926
1644278400000,2022-02-08 00:00:00,LINK/USDT,18.91957968,19.52105,17.73976559,18.3742024,5303449.7141921952699141,283854.25971507,0,0,0,18.68370663
1644192000000,2022-02-07 00:00:00,LINK/USDT,18.08364085,19.4204959,17.67826046,18.86248425,4379928.083135980671978,235100.76986412,0,0,0,18.63000315
1644105600000,2022-02-06 00:00:00,LINK/USDT,17.78751824,18.14443713,17.2,18.06734749,6891423.3055190327266875,394101.16409075,0,0,0,17.48643225
1644019200000,2022-02-05 00:00:00,LINK/USDT,17.48708403,18.30659371,17.40094401,17.75676589,4905363.1853058874509007,277825.66756781,0,0,0,17.65626347
1643932800000,2022-02-04 00:00:00,LINK/USDT,16.28641384,17.56455462,16.01134397,17.50997039,4358765.7463569864109392,256292.07584696,0,0,0,17.00702502
1643846400000,2022-02-03 00:00:00,LINK/USDT,15.76868852,16.30823391,15.28106295,16.27170025,923453.0836256442402684,58350.32433198,0,0,0,15.82601458
1643760000000,2022-02-02 00:00:00,LINK/USDT,17.00328556,17.36112369,15.59575606,15.77622667,668266.1896729780464309,40189.03485369,0,0,0,16.62807261
1643673600000,2022-02-01 00:00:00,LINK/USDT,17.13474722,17.85301139,16.82831699,16.97408091,1082834.5884901783316487,62807.60855547,0,0,0,17.24050021
1643587200000,2022-01-31 00:00:00,LINK/USDT,17.82240566,17.85056886,16.46938775,17.18974146,1052600.8825297890836786,61788.39251333,0,0,0,17.03557642
1643500800000,2022-01-30 00:00:00,LINK/USDT,16.23354422,18.06182937,15.96322493,17.78012359,1701261.2004412766636325,98610.80535987,0,0,0,17.25227975
1643414400000,2022-01-29 00:00:00,LINK/USDT,16.13213262,16.72544699,15.97702244,16.23174512,1955443.22287191385312,119754.05171072,0,0,0,16.32882725
1643328000000,2022-01-28 00:00:00,LINK/USDT,15.23329573,16.28262906,14.74497462,16.13346913,1092923.5404547499417532,71210.43104406,0,0,0,15.34780122
1643241600000,2022-01-27 00:00:00,LINK/USDT,15.20897232,15.69015994,14.30412212,15.1953692,1779672.009139083444413,120206.85584443,0,0,0,14.8050791
1643155200000,2022-01-26 00:00:00,LINK/USDT,15.50390339,16.76530612,14.7,15.22409321,2038888.9141484801120059,126790.39930243,0,0,0,16.08078313
1643068800000,2022-01-25 00:00:00,LINK/USDT,15.58673971,16.0312577,14.60200317,15.48483863,665610.7934995599506634,43320.73707651,0,0,0,15.36471534
1642982400000,2022-01-24 00:00:00,LINK/USDT,16.62615263,16.62615263,13.49783823,15.58726941,2930546.3644272810527486,203967.77411293,0,0,0,14.36769302
1642896000000,2022-01-23 00:00:00,LINK/USDT,15.83695092,16.82929312,15.17,16.64719857,1565395.5501554661518424,98303.26130364,0,0,0,15.92414666
1642809600000,2022-01-22 00:00:00,LINK/USDT,17.36199132,17.79716134,14.28593499,15.8663298,2789479.167718048598298,176994.65581905,0,0,0,15.76024516
1642723200000,2022-01-21 00:00:00,LINK/USDT,20.1967,20.48998219,17.14823815,17.44987615,5266159.5996943780183634,279708.68933386,0,0,0,18.82730069
1642636800000,2022-01-20 00:00:00,LINK/USDT,21.53023196,22.9534707,20.06462396,20.15245931,2864917.1282096590558903,133186.22077729,0,0,0,21.51061207
1642550400000,2022-01-19 00:00:00,LINK/USDT,23.00022382,23.12127176,21.23302957,21.53340928,1118401.0140131206518096,50663.58555214,0,0,0,22.07504664
1642464000000,2022-01-18 00:00:00,LINK/USDT,23.83529172,24.32549738,22,22.98167055,2121209.2413886929007626,93581.97842802,0,0,0,22.66685613
1642377600000,2022-01-17 00:00:00,LINK/USDT,25.53283564,25.61968922,23.304274,23.8059477,1592388.7951462764187608,65214.97228066,0,0,0,24.41753388
1642291200000,2022-01-16 00:00:00,LINK/USDT,25.15934259,26.32391254,24.68765,25.4874385,1726704.741124061297016,67029.48595288,0,0,0,25.7603757
1642204800000,2022-01-15 00:00:00,LINK/USDT,25.76516649,26.18087052,25.13698499,25.16345538,1484382.3458821185041976,57855.42379862,0,0,0,25.65675348
1642118400000,2022-01-14 00:00:00,LINK/USDT,24.888575,25.86563529,23.94072566,25.72882484,3971722.3766643661706424,159603.57765867,0,0,0,24.88492072
1642032000000,2022-01-13 00:00:00,LINK/USDT,26.66181122,26.73407039,24.45918367,24.87818122,8544561.8089850842563974,341801.34621958,0,0,0,24.99861953
1641945600000,2022-01-12 00:00:00,LINK/USDT,26.73796777,27.20880682,25.64258684,26.71498612,3368806.2725300579814144,126808.89925017,0,0,0,26.56600832
1641859200000,2022-01-11 00:00:00,LINK/USDT,28.00560009,28.66493116,25.87747732,26.60112431,2912544.6450369197473397,108022.35504103,0,0,0,26.96242499
1641772800000,2022-01-10 00:00:00,LINK/USDT,27.53889621,28.51009566,25.13350791,27.99181657,9163553.77856663482626,339763.52829195,0,0,0,26.9703868
1641686400000,2022-01-09 00:00:00,LINK/USDT,25.29725725,28.66493116,25.12159502,27.54178403,6295062.609065869441077,230412.33977487,0,0,0,27.3208571
1641600000000,2022-01-08 00:00:00,LINK/USDT,26.02992375,27.33207309,23.57142857,25.33853461,4899852.0904320184201745,193013.16946715,0,0,0,25.38610243
1641513600000,2022-01-07 00:00:00,LINK/USDT,25.40250312,27.34186373,22.68367346,25.89901168,13037471.621540678763652,532118.15966854,0,0,0,24.5010838
1641427200000,2022-01-06 00:00:00,LINK/USDT,25.22558008,25.99409957,23.36462961,25.43270045,6075511.6891808429502295,247755.14681255,0,0,0,24.52224209
1641340800000,2022-01-05 00:00:00,LINK/USDT,23.47252402,27.46007357,22.5,25.23035642,17170001.2921670315047964,666113.58056938,0,0,0,25.77638678
1641254400000,2022-01-04 00:00:00,LINK/USDT,23.77498329,24.50205195,22.7994817,23.45078405,9790013.3373456659988576,405903.68439548,0,0,0,24.11905512
1641168000000,2022-01-03 00:00:00,LINK/USDT,21.85258645,23.74131121,21.26390193,23.70624195,6490716.250411185943051,284901.4087403,0,0,0,22.78232417
1641081600000,2022-01-02 00:00:00,LINK/USDT,20.77897723,22.19038582,20.5988604,21.87590026,2440093.4026064933458398,113773.61726994,0,0,0,21.44691767
1640995200000,2022-01-01 00:00:00,LINK/USDT,19.54747594,20.76965,19.52502182,20.70525454,4592605.9417006599741216,229939.37895392,0,0,0,19.97311623
1640908800000,2021-12-31 00:00:00,LINK/USDT,19.93124441,20.61224489,19.06348384,19.52575755,1532802.978415065237603,76809.3027069,0,0,0,19.95595487
1640822400000,2021-12-30 00:00:00,LINK/USDT,19.73700697,20.42135437,19.18444198,19.93587427,1927546.0735911096870492,97352.00848972,0,0,0,19.79975661
1640736000000,2021-12-29 00:00:00,LINK/USDT,20.3613295,20.9705222,19.55387113,19.69170383,3153011.3480534355059008,155496.16676813,0,0,0,20.27710016
1640649600000,2021-12-28 00:00:00,LINK/USDT,22.99878802,22.99878802,20.34045177,20.34045177,4265742.0714151441394352,197742.19841688,0,0,0,21.57223954
1640563200000,2021-12-27 00:00:00,LINK/USDT,23.05154251,24.45918367,22.77042846,23.01198522,6220679.6712323306560473,264400.72221541,0,0,0,23.52746853
1640476800000,2021-12-26 00:00:00,LINK/USDT,22.09986619,23.53484838,21.13841052,22.98449058,1887368.2612435504774753,84086.24715937,0,0,0,22.44562369
1640390400000,2021-12-25 00:00:00,LINK/USDT,21.4697505,22.38089563,21.299121,22.09487498,684893.225811417502248,31415.83254504,0,0,0,21.8008937
1640304000000,2021-12-24 00:00:00,LINK/USDT,22.17160336,22.6432692,21.24362362,21.45128194,2504170.134602926958688,113426.88561256,0,0,0,22.0773948
1640217600000,2021-12-23 00:00:00,LINK/USDT,19.93768161,22.20780111,19.57557456,22.17105599,1882074.7468218099058515,89656.97314973,0,0,0,20.99195055
1640131200000,2021-12-22 00:00:00,LINK/USDT,19.41527528,20.79644249,19.21513728,19.91968132,2171036.5814633096300154,108203.82382677,0,0,0,20.06432402
1640044800000,2021-12-21 00:00:00,LINK/USDT,18.82223519,19.64412705,18.37262755,19.43053518,997360.67282267708595,52315.2398547,0,0,0,19.0644385
1639958400000,2021-12-20 00:00:00,LINK/USDT,18.85463856,19.1819745,18.06345605,18.7447979,1818539.4211450717986144,97905.10324761,0,0,0,18.57451104
1639872000000,2021-12-19 00:00:00,LINK/USDT,19.51842901,20.33268377,18.82040899,18.86524903,1079757.2918806345706628,55236.66681226,0,0,0,19.54783578
1639785600000,2021-12-18 00:00:00,LINK/USDT,18.283391,19.91927286,17.84612967,19.52403239,873615.4542905673126556,45418.86716924,0,0,0,19.23463769
1639699200000,2021-12-17 00:00:00,LINK/USDT,18.75239799,19.21150385,17.76700687,18.27290704,2345999.4215533625958375,125383.93697625,0,0,0,18.71052607
1639612800000,2021-12-16 00:00:00,LINK/USDT,19.72303601,20.32165553,18.70238144,18.76727429,2752677.5084938304679161,139876.55917003,0,0,0,19.67933387
1639526400000,2021-12-15 00:00:00,LINK/USDT,18.44401438,19.94007311,17.27565892,19.67430187,3359056.2392687196556116,181942.64522586,0,0,0,18.46217106
1639440000000,2021-12-14 00:00:00,LINK/USDT,17.78237395,18.5910317,17.46803234,18.44830217,2273423.8912668078483408,125062.07386274,0,0,0,18.17836392
1639353600000,2021-12-13 00:00:00,LINK/USDT,20.3927146,20.56400615,17.32163019,17.78928028,3592603.4233616080690983,197227.13002769,0,0,0,18.21556407
1639267200000,2021-12-12 00:00:00,LINK/USDT,19.9665632,20.78153628,19.24918352,20.4289282,1002211.4182740242562408,50290.40974584,0,0,0,19.92847987
1639180800000,2021-12-11 00:00:00,LINK/USDT,18.57948174,20.18345718,18.18434928,19.91649123,1065252.9168544652560412,55035.92710708,0,0,0,19.35559139
1639094400000,2021-12-10 00:00:00,LINK/USDT,20.29059086,20.86120009,18.49570837,18.50830199,1855451.4002989136159574,94571.25658647,0,0,0,19.61961242
1639008000000,2021-12-09 00:00:00,LINK/USDT,22.89031089,23.05218562,20.24153241,20.27988089,2267519.8447058465112858,106790.22929061,0,0,0,21.23340178
1638921600000,2021-12-08 00:00:00,LINK/USDT,21.08323374,23.14215809,20.77552353,22.87847567,3248104.5741809656902276,146796.29021223,0,0,0,22.12661212
1638835200000,2021-12-07 00:00:00,LINK/USDT,19.80063833,21.14167653,19.7,21.06721571,3412642.7787968591435659,167264.96383129,0,0,0,20.40261571
1638748800000,2021-12-06 00:00:00,LINK/USDT,19.50643566,19.90987359,17.22704478,19.84833064,2379671.3409362481264754,130010.73053738,0,0,0,18.30365333
1638662400000,2021-12-05 00:00:00,LINK/USDT,20.67845787,20.89233033,18.5,19.48726039,3049363.5041856961361048,155208.67475756,0,0,0,19.64686258
1638576000000,2021-12-04 00:00:00,LINK/USDT,23.32116473,23.32710344,16.19201301,20.6639392,5978020.0277597555737855,307352.65144667,0,0,0,19.45003565
1638489600000,2021-12-03 00:00:00,LINK/USDT,24.56272441,25.83011457,22.61307166,23.28261226,2812703.3393731987670402,117452.52259978,0,0,0,23.94757709
1638403200000,2021-12-02 00:00:00,LINK/USDT,25.32109619,25.32109619,24.25304098,24.5457119,2130374.166576974747694,85574.1130346,0,0,0,24.89507739
1638316800000,2021-12-01 00:00:00,LINK/USDT,25.2657569,26.86812397,25,25.32491022,1448646.0334528826022912,55694.94844296,0,0,0,26.01036672
1638230400000,2021-11-30 00:00:00,LINK/USDT,25.00650726,26.49808944,24.18743612,25.33508851,2942979.6440267394434394,116390.41878166,0,0,0,25.28541159
1638144000000,2021-11-29 00:00:00,LINK/USDT,24.88665442,25.56338315,24.5708269,24.97541987,2381166.156973507167645,95294.30677353,0,0,0,24.9874965
1638057600000,2021-11-28 00:00:00,LINK/USDT,24.063864,25,22.74407487,24.83931826,6557453.3357681192643399,274737.35845529,0,0,0,23.86808031
1637971200000,2021-11-27 00:00:00,LINK/USDT,23.96077544,24.95982826,23.78689961,24.09397413,1762249.175923538380611,71855.46149235,0,0,0,24.52491626
1637884800000,2021-11-26 00:00:00,LINK/USDT,26.440432,26.56765844,23.088,23.86495276,8558441.6617510577080028,351276.43808906,0,0,0,24.36383638
1637798400000,2021-11-25 00:00:00,LINK/USDT,25.57499154,27.56727236,25.39792574,26.36494577,2728561.3052177949010016,101981.05349557,0,0,0,26.75557088
1637712000000,2021-11-24 00:00:00,LINK/USDT,26.95656995,27.13815705,25.16876003,25.60649811,2236872.3656162292156161,86917.60488839,0,0,0,25.73554999
1637625600000,2021-11-23 00:00:00,LINK/USDT,26.739978,27.54980472,26.19773519,26.93675044,1474711.296540170329014,55191.43438719,0,0,0,26.7199306
1637539200000,2021-11-22 00:00:00,LINK/USDT,29.06394245,29.06548656,26.33,26.76297785,3102970.40664583704622,113271.4551103,0,0,0,27.3941074
1637452800000,2021-11-21 00:00:00,LINK/USDT,28.38367523,29.23506028,27.70716108,29.04005644,1112523.4388243824791285,39381.94149771,0,0,0,28.24958335
1637366400000,2021-11-20 00:00:00,LINK/USDT,28.28037547,28.70382123,27.27862191,28.34059396,1455836.64771384727245,51790.0099555,0,0,0,28.1103759
1637280000000,2021-11-19 00:00:00,LINK/USDT,26.59084315,28.84128085,26.1331461,28.25950442,2405952.208453241632128,85383.4147656,0,0,0,28.17821488
1637193600000,2021-11-18 00:00:00,LINK/USDT,29.189,29.66824074,25.88601191,26.59003674,5678055.199067495725026,209342.2668974,0,0,0,27.12330999
1637107200000,2021-11-17 00:00:00,LINK/USDT,29.14345857,29.71571545,28.0962999,29.21055744,3304780.2770884150513055,114169.57842965,0,0,0,28.94624227
1637020800000,2021-11-16 00:00:00,LINK/USDT,32.01544148,32.01544148,28.18860332,29.16963965,5484547.2088539698960152,183639.36799736,0,0,0,29.86585757
1636934400000,2021-11-15 00:00:00,LINK/USDT,33.78641477,34.49654995,32.02083629,32.05460434,4042561.626733460590287,121074.07067943,0,0,0,33.3891609
1636848000000,2021-11-14 00:00:00,LINK/USDT,34.0271611,34.39413916,32.57303515,33.75421486,4133000.9348398422963408,124977.38984264,0,0,0,33.06998922
1636761600000,2021-11-13 00:00:00,LINK/USDT,34.29891022,34.55071526,33.21088939,34.03336167,2118729.9982342347940296,62648.92414824,0,0,0,33.81909629
1636675200000,2021-11-12 00:00:00,LINK/USDT,34.74825643,35.42246753,32.74119539,34.25454772,7634755.3868773129416824,225810.28773268,0,0,0,33.81048518
1636588800000,2021-11-11 00:00:00,LINK/USDT,34.12819755,36.91303805,33.43616063,34.74975321,5266508.4159934764042585,149373.29666319,0,0,0,35.25736215
1636502400000,2021-11-10 00:00:00,LINK/USDT,33.83859826,38.22987705,32.2999,34.29304537,23777953.1792087651421536,663234.34285336,0,0,0,35.85151076
1636416000000,2021-11-09 00:00:00,LINK/USDT,34.4273538,35.57453252,33.4898285,33.80562845,13734620.8392208565794962,395348.34871547,0,0,0,34.74055446
1636329600000,2021-11-08 00:00:00,LINK/USDT,32.35142595,34.8,32.17174771,34.454748,7624044.5873190725553672,223682.50525994,0,0,0,34.08422388
1636243200000,2021-11-07 00:00:00,LINK/USDT,31.97185739,32.54744294,31.75881047,32.29835101,2165835.267946582445265,67110.1813915,0,0,0,32.27282691
1636156800000,2021-11-06 00:00:00,LINK/USDT,32.84629885,33.18667875,30.75604809,31.9422772,2763094.6801755235489761,87427.31426673,0,0,0,31.60447857
1636070400000,2021-11-05 00:00:00,LINK/USDT,30.9610489,33.65647466,30.6866794,32.8211919,4145084.5106289764568472,128147.45293154,0,0,0,32.34621068
1635984000000,2021-11-04 00:00:00,LINK/USDT,31.94558768,32.08053494,30.2373064,30.98352671,3520092.778763710913415,113842.7360955,0,0,0,30.92066213
1635897600000,2021-11-03 00:00:00,LINK/USDT,32.29733164,32.7570104,30.59262303,31.96461919,5490894.4461043260069593,173880.44819513,0,0,0,31.57856161
1635811200000,2021-11-02 00:00:00,LINK/USDT,31.6830477,32.47733276,31.01979948,32.20455291,5992126.0427543655860604,186545.81134428,0,0,0,32.12147193
1635724800000,2021-11-01 00:00:00,LINK/USDT,30.02337584,31.82565743,29.18720685,31.69953714,3052939.6704279446180638,98972.05833446,0,0,0,30.84648053
1635638400000,2021-10-31 00:00:00,LINK/USDT,29.7794472,30.6474122,28.70231912,29.99228615,5649209.3482986958123923,191421.29173257,0,0,0,29.51191739
1635552000000,2021-10-30 00:00:00,LINK/USDT,30.9801765,31.10547726,29.2,29.7561115,3269849.2348017206255788,108768.16715932,0,0,0,30.06255709
1635465600000,2021-10-29 00:00:00,LINK/USDT,30.18958399,31.94769377,29.97596244,30.90475644,6117527.2809332117360583,196437.09262629,0,0,0,31.14242427
1635379200000,2021-10-28 00:00:00,LINK/USDT,28.86708853,30.85192633,28.65306122,30.2031803,6602903.1570837642369484,219514.94476118,0,0,0,30.07951538
1635292800000,2021-10-27 00:00:00,LINK/USDT,32.52097113,33.89198844,28.11638009,28.87849888,14974472.4918319549735768,500661.64162604,0,0,0,29.90936642
1635206400000,2021-10-26 00:00:00,LINK/USDT,32.38206062,33.82530818,31.33773386,32.48304225,3841594.903072198022071,118448.69676683,0,0,0,32.4325637
1635120000000,2021-10-25 00:00:00,LINK/USDT,29.7540601,32.87473954,29.53868195,32.36544295,3838897.32533165556636,120592.8154983,0,0,0,31.8335492
1635033600000,2021-10-24 00:00:00,LINK/USDT,31.35841754,31.49592722,28.78879652,29.71357039,3762954.1588570901147616,125588.14612698,0,0,0,29.96265392
1634947200000,2021-10-23 00:00:00,LINK/USDT,28.67236889,31.43667663,28.33681754,31.40775089,5231568.4062423527781612,172116.38057766,0,0,0,30.39552882
1634860800000,2021-10-22 00:00:00,LINK/USDT,28.28559259,30,28.06694393,28.66313416,4032259.5639319139446396,138262.41019532,0,0,0,29.16381653
1634774400000,2021-10-21 00:00:00,LINK/USDT,27.49904935,29.28523717,27.23804081,28.26593358,12023476.1847968595353964,426640.47898788,0,0,0,28.18175203
1634688000000,2021-10-20 00:00:00,LINK/USDT,25.91252445,27.63358244,25.86573449,27.47526438,4007935.6922571418468698,149609.13879934,0,0,0,26.78937747
1634601600000,2021-10-19 00:00:00,LINK/USDT,25.70559297,26.26746224,25.37237078,25.92713163,2685135.7527353997460095,103758.84280307,0,0,0,25.87862085
1634515200000,2021-10-18 00:00:00,LINK/USDT,26.54810999,26.72784558,25.27985187,25.70298676,2194628.3915695471277458,84458.05055609,0,0,0,25.98483362
1634428800000,2021-10-17 00:00:00,LINK/USDT,27.2023165,27.59622858,25.64415757,26.51440291,2254882.6047152443568194,85138.28698571,0,0,0,26.48494214
1634342400000,2021-10-16 00:00:00,LINK/USDT,27.08191716,28.64331093,26.9750901,27.2032764,3063529.9424060687837712,110112.41329144,0,0,0,27.82183998
1634256000000,2021-10-15 00:00:00,LINK/USDT,26.65894664,27.35739475,26.04483243,26.97977512,2169264.080154989116997,81391.19165005,0,0,0,26.65231994
1634169600000,2021-10-14 00:00:00,LINK/USDT,25.66299534,27.84709049,25.40897667,26.50089299,6946159.6081166300703057,258308.61376949,0,0,0,26.89093293
1634083200000,2021-10-13 00:00:00,LINK/USDT,24.64194158,25.65857692,24.16514043,25.65857692,3059423.7255155183971181,122913.73903253,0,0,0,24.89081977
1633996800000,2021-10-12 00:00:00,LINK/USDT,25.22979833,25.23136079,23.56397152,24.60113382,2841819.798990368247336,116927.58638334,0,0,0,24.3041004
1633910400000,2021-10-11 00:00:00,LINK/USDT,25.51665632,26.72603648,24.65530303,25.22697653,3497612.2684936514255043,135420.93766359,0,0,0,25.82770677
1633824000000,2021-10-10 00:00:00,LINK/USDT,27.44392674,27.44392674,25.43390074,25.55813706,3366616.4009113610812722,127824.20107871,0,0,0,26.33786382
1633737600000,2021-10-09 00:00:00,LINK/USDT,26.3972352,27.85,26.07744326,27.42806997,3757715.8042120891317541,138200.73035813,0,0,0,27.19027457
1633651200000,2021-10-08 00:00:00,LINK/USDT,26.83457817,27.4264475,26.0480978,26.37441196,2307235.2264912924329944,86105.78333044,0,0,0,26.79535726
1633564800000,2021-10-07 00:00:00,LINK/USDT,26.79415877,27.6791878,25.9155274,26.80676242,3118404.4759217234792099,116163.20864333,0,0,0,26.84502703
1633478400000,2021-10-06 00:00:00,LINK/USDT,27.2415258,28.16792439,25.22283675,26.78683963,5302059.855160610516034,197847.3927678,0,0,0,26.79873503
1633392000000,2021-10-05 00:00:00,LINK/USDT,26.63733926,27.47490619,26.24445892,27.24769819,5871817.6438993402740743,218821.10520331,0,0,0,26.83387253
1633305600000,2021-10-04 00:00:00,LINK/USDT,27.54022431,27.63949492,25.6,26.6124339,6176027.4743607869158128,232412.59753196,0,0,0,26.57354868
1633219200000,2021-10-03 00:00:00,LINK/USDT,26.88965029,28.14596601,26.56521867,27.5422138,4158869.5496479964669004,151778.59228231,0,0,0,27.40089684
1633132800000,2021-10-02 00:00:00,LINK/USDT,26.31272222,27.79939159,25.85868755,26.91442446,3516104.8039322467253536,130996.37105014,0,0,0,26.84123824
1633046400000,2021-10-01 00:00:00,LINK/USDT,23.99598566,26.66,23.59486869,26.31606139,4788362.532816308040934,186043.9985842,0,0,0,25.73779627
1632960000000,2021-09-30 00:00:00,LINK/USDT,22.83474272,24.39637263,22.72620538,23.9894889,1723209.4216467837877808,72314.08883572,0,0,0,23.82951164
1632873600000,2021-09-29 00:00:00,LINK/USDT,22.08849185,23.89561358,22.03958796,22.86844545,3412622.71535188086687,147282.107961,0,0,0,23.17065367
1632787200000,2021-09-28 00:00:00,LINK/USDT,23.00700348,23.71888335,22.00662187,22.10042263,3008664.9223223735460308,130696.55784004,0,0,0,23.02023077
1632700800000,2021-09-27 00:00:00,LINK/USDT,24.57146971,25.43560154,22.99090316,22.99090316,2220452.0502123668123314,92530.22524082,0,0,0,23.99704577
1632614400000,2021-09-26 00:00:00,LINK/USDT,24.49187817,25.35,22.38503916,24.63438767,6359947.1378007802744997,268577.84144437,0,0,0,23.68008881
1632528000000,2021-09-25 00:00:00,LINK/USDT,23.2709943,24.69484952,22.05052829,24.50449538,2628937.4511310227191866,113909.43372194,0,0,0,23.07918989
1632441600000,2021-09-24 00:00:00,LINK/USDT,25.43384913,25.47259206,21.45526261,23.27326652,4518043.7667075456949956,197873.26988141,0,0,0,22.83301716
1632355200000,2021-09-23 00:00:00,LINK/USDT,24.46395052,25.47044851,23.41022679,25.41775726,3337589.428341162364032,137636.96721018,0,0,0,24.2492224
1632268800000,2021-09-22 00:00:00,LINK/USDT,21.45539437,24.48399967,21.03644721,24.46454717,1655893.1885723618859574,71019.40547134,0,0,0,23.31606661
1632182400000,2021-09-21 00:00:00,LINK/USDT,23.57156403,24.47765795,20.69711936,21.40086422,8837215.3297396828697787,381811.61785661,0,0,0,23.14548567
1632096000000,2021-09-20 00:00:00,LINK/USDT,27.40271598,27.41426829,23,23.4705586,4508875.3297750356150455,181812.65139767,0,0,0,24.79956865
1632009600000,2021-09-19 00:00:00,LINK/USDT,28.36372883,28.78176677,26.93559988,27.40290249,2231268.562921729492898,79818.92017852,0,0,0,27.95413115
1631923200000,2021-09-18 00:00:00,LINK/USDT,27.72937539,29.45074543,27.40403642,28.40254337,2031103.0388291013824769,71323.56870047,0,0,0,28.47730527
1631836800000,2021-09-17 00:00:00,LINK/USDT,29.80152311,30.0976937,27.42513269,27.68326548,3186009.3596305398559902,110704.29416566,0,0,0,28.77945597
1631750400000,2021-09-16 00:00:00,LINK/USDT,30.67875291,32.08522264,29.10621943,29.81791445,3216879.730349968101006,103786.78142955,0,0,0,30.99508132
1631664000000,2021-09-15 00:00:00,LINK/USDT,30.81736891,31.4511991,29.62146047,30.66665639,3723906.0900074396770325,121998.41949445,0,0,0,30.52421585
1631577600000,2021-09-14 00:00:00,LINK/USDT,26.96152132,30.77163284,26.73723848,30.73889552,2491844.007414365841055,88186.43167927,0,0,0,28.2565465
1631491200000,2021-09-13 00:00:00,LINK/USDT,29.39538655,29.92464487,25.25365396,26.94835293,4316704.369855816961532,161593.52783578,0,0,0,26.7133494
1631404800000,2021-09-12 00:00:00,LINK/USDT,26.96804661,29.70685667,26.39243654,29.41304154,9687077.4794528841727005,339170.53073805,0,0,0,28.56108241
1631318400000,2021-09-11 00:00:00,LINK/USDT,26.41498835,27.40822672,26.28374031,26.99683217,1248444.7524613060890561,46295.75976933,0,0,0,26.96671917
1631232000000,2021-09-10 00:00:00,LINK/USDT,27.94545801,29.52690401,25.68983714,26.38725402,7767395.770244819627331,278821.47604563,0,0,0,27.8579537
1631145600000,2021-09-09 00:00:00,LINK/USDT,27.1601858,30.11582686,26.5,27.97171703,4406579.501853137548324,156314.23237448,0,0,0,28.19052005
1631059200000,2021-09-08 00:00:00,LINK/USDT,28.24464998,29.16430632,25.22279249,27.13266014,7647501.6688790226721773,284080.18912117,0,0,0,26.92022169
1630972800000,2021-09-07 00:00:00,LINK/USDT,34.84021014,35.3292886,23.7,28.1562,18767719.121943120715861,630232.00833353,0,0,0,29.7790637
1630886400000,2021-09-06 00:00:00,LINK/USDT,33.58516151,36.29900391,32.5,34.81043043,9788182.1735869641349675,279749.09121605,0,0,0,34.98914735
1630800000000,2021-09-05 00:00:00,LINK/USDT,29.91259223,33.6176182,29.55074849,33.59152599,4736749.6677157741396325,150467.47620983,0,0,0,31.48022275
1630713600000,2021-09-04 00:00:00,LINK/USDT,30.76249963,31.15744498,29.44998577,29.8860731,2112350.016156311688066,69682.1567623,0,0,0,30.31407342
1630627200000,2021-09-03 00:00:00,LINK/USDT,29.96155731,31.72507681,29.10078051,30.77649088,4262704.7285263931379675,140458.87716075,0,0,0,30.34841809
1630540800000,2021-09-02 00:00:00,LINK/USDT,29.71110412,30.86820999,28.76878757,29.95880738,9111296.5922730207197994,305009.93850526,0,0,0,29.87213019
1630454400000,2021-09-01 00:00:00,LINK/USDT,26.70604894,29.77222001,26.11005862,29.75867709,11613229.8871149600008144,402698.52308408,0,0,0,28.83852118
1630368000000,2021-08-31 00:00:00,LINK/USDT,24.99466752,27.50466481,24.73261218,26.72178931,6521481.2844708159654105,242601.86609083,0,0,0,26.88141435
1630281600000,2021-08-30 00:00:00,LINK/USDT,25.76336375,26.49117838,24.3282,25.02904382,17919197.4639975351655552,698070.25596608,0,0,0,25.66961894
1630195200000,2021-08-29 00:00:00,LINK/USDT,25.74385267,26.57923659,25.16171238,25.76300224,1279521.8225762029870725,49657.07995655,0,0,0,25.76715795
