https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHIB,Volume USD
1689465600000,2023-07-16 00:00:00,SHIB/USD,8.108e-06,8.601e-06,7.915e-06,7.917e-06,5718454147.585817,45273.00148643692
1689379200000,2023-07-15 00:00:00,SHIB/USD,8.029e-06,8.787e-06,7.992e-06,8.108e-06,9001579148.037382,72984.8037322871
1689292800000,2023-07-14 00:00:00,SHIB/USD,8.031e-06,8.448e-06,7.846e-06,8.029e-06,5758655874.024245,46236.248012540666
1689206400000,2023-07-13 00:00:00,SHIB/USD,7.554e-06,8.128e-06,7.464e-06,8.031e-06,8195139899.833365,65815.16853556175
1689120000000,2023-07-12 00:00:00,SHIB/USD,7.542e-06,7.813e-06,7.381e-06,7.554e-06,3907432038.68495,29516.741620226112
1689033600000,2023-07-11 00:00:00,SHIB/USD,7.562e-06,7.723e-06,7.482e-06,7.542e-06,3927678094.731218,29622.548190462843
1688947200000,2023-07-10 00:00:00,SHIB/USD,7.762e-06,7.772e-06,7.449e-06,7.562e-06,5723774666.170634,43283.18402558233
1688860800000,2023-07-09 00:00:00,SHIB/USD,7.693e-06,8.6e-06,7.62e-06,7.762e-06,5441886219.017757,42239.92083201583
1688774400000,2023-07-08 00:00:00,SHIB/USD,7.29e-06,8.879e-06,7.29e-06,7.693e-06,11763060469.830563,90493.22419440653
1688688000000,2023-07-07 00:00:00,SHIB/USD,7.144e-06,7.328e-06,7.062e-06,7.29e-06,4030925125.872405,29385.444167609832
1688601600000,2023-07-06 00:00:00,SHIB/USD,7.524e-06,7.7e-06,7.135e-06,7.144e-06,5909458905.910181,42217.17442382233
1688515200000,2023-07-05 00:00:00,SHIB/USD,7.722e-06,7.956e-06,7.46e-06,7.524e-06,3982263249.349302,29962.548688104147
1688428800000,2023-07-04 00:00:00,SHIB/USD,7.764e-06,8.296e-06,7.678e-06,7.722e-06,6188158076.610629,47784.95666758728
