https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1610496000,2021-01-13,XRP/USD,0.29155,0.31,0.28631,0.30654,1327320.114023,406876.7077526104
1610409600,2021-01-12,XRP/USD,0.28621,0.31,0.27812,0.2921,2575143.229867,752199.3374441508
1610323200,2021-01-11,XRP/USD,0.3135,0.3135,0.259,0.28621,4481840.545524,1282747.5825344243
1610236800,2021-01-10,XRP/USD,0.32481,0.364,0.28156,0.3164,4450680.177731,1408195.2082340885
1610150400,2021-01-09,XRP/USD,0.31984,0.34,0.30525,0.32484,2596030.137634,843294.4299090286
1610064000,2021-01-08,XRP/USD,0.32415,0.34516,0.28501,0.32314,4099534.581461,1324723.6046533075
1609977600,2021-01-07,XRP/USD,0.2501,0.37,0.24766,0.32495,14501467.724899,4712251.93720593
1609891200,2021-01-06,XRP/USD,0.22645,0.25899,0.223,0.25,7538799.818452,1884699.954613
1609804800,2021-01-05,XRP/USD,0.2376,0.24111,0.22,0.2264,3264163.620938,739006.6437803631
1609718400,2021-01-04,XRP/USD,0.2284,0.26794,0.22,0.23777,3998140.092284,950637.7697423667
1609632000,2021-01-03,XRP/USD,0.22065,0.2382,0.21601,0.22583,2449681.634405,553211.6034976812
1609545600,2021-01-02,XRP/USD,0.23674,0.2394,0.21388,0.22279,2342940.513815,521983.71707284387
1609459200,2021-01-01,XRP/USD,0.22004,0.2498,0.2161,0.23772,2866118.940107,681333.7944422361
1609372800,2020-12-31,XRP/USD,0.2119,0.2274,0.20645,0.21827,1937503.324077,422898.85054628673
1609286400,2020-12-30,XRP/USD,0.22385,0.236,0.19292,0.2119,4724477.581943,1001116.7996137217
1609200000,2020-12-29,XRP/USD,0.2475,0.25877,0.1755,0.2242,9644617.143161,2162323.1634966964
1609113600,2020-12-28,XRP/USD,0.28682,0.31399,0.23702,0.2482,3285296.572826,815410.6093754132
1609027200,2020-12-27,XRP/USD,0.29493,0.31,0.269,0.28629,3163189.708642,905589.5816871182
1608940800,2020-12-26,XRP/USD,0.31883,0.325,0.28701,0.29491,3197547.189787,942988.6417400842
1608854400,2020-12-25,XRP/USD,0.3409,0.39,0.27611,0.31734,7972870.888379,2530110.847718192
1608768000,2020-12-24,XRP/USD,0.26023,0.376,0.242,0.33683,6454038.642919,2173913.836094407
1608681600,2020-12-23,XRP/USD,0.446,0.44613,0.217,0.26313,13730867.608289,3613003.1937690843
1608595200,2020-12-22,XRP/USD,0.51613,0.52364,0.403,0.44695,5251030.956057,2346948.285809676
1608508800,2020-12-21,XRP/USD,0.55433,0.568,0.5,0.51731,2021919.102872,1045958.9711067145
1608422400,2020-12-20,XRP/USD,0.5768,0.58959,0.54,0.55686,1374623.572996,765472.8828585526
1608336000,2020-12-19,XRP/USD,0.58308,0.60445,0.56545,0.578,1313093.937597,758968.2959310659
1608249600,2020-12-18,XRP/USD,0.57325,0.611,0.55507,0.58269,1717780.814272,1000933.7026681517
1608163200,2020-12-17,XRP/USD,0.56955,0.656,0.5321,0.57858,5857059.568832,3388777.5253348183
1608076800,2020-12-16,XRP/USD,0.46848,0.57403,0.441,0.572,4335197.417614,2479732.922875208
1607990400,2020-12-15,XRP/USD,0.49865,0.5096,0.4661,0.47139,1456580.682242,686617.5678020563
1607904000,2020-12-14,XRP/USD,0.5115,0.51973,0.491,0.49899,906605.502904,452387.07989406696
1607817600,2020-12-13,XRP/USD,0.50967,0.527,0.49,0.51407,1359621.595188,698940.6734382953
1607731200,2020-12-12,XRP/USD,0.54784,0.54784,0.48657,0.51031,2664592.198537,1359768.0448354166
1607644800,2020-12-11,XRP/USD,0.57419,0.58774,0.52021,0.55205,1573728.580423,868776.8628225173
1607558400,2020-12-10,XRP/USD,0.58617,0.58796,0.55121,0.57214,875734.668776,501042.83339350065
1607472000,2020-12-09,XRP/USD,0.55746,0.60497,0.506,0.58396,2324982.286147,1357696.655818402
1607385600,2020-12-08,XRP/USD,0.60914,0.61,0.55,0.55893,1558595.878809,871145.9945427143
1607299200,2020-12-07,XRP/USD,0.624,0.624,0.59246,0.60929,1148551.248479,699800.7901857699
1607212800,2020-12-06,XRP/USD,0.58769,0.62694,0.58049,0.62276,1486624.760715,925810.4359828734
1607126400,2020-12-05,XRP/USD,0.556,0.59821,0.54951,0.58709,936579.52816,549856.4751874544
1607040000,2020-12-04,XRP/USD,0.62801,0.63372,0.54467,0.55439,2584075.816365,1432585.7918345924
1606953600,2020-12-03,XRP/USD,0.63239,0.64139,0.61661,0.63181,872321.285221,551141.31121548
1606867200,2020-12-02,XRP/USD,0.61237,0.63531,0.59812,0.62858,1541347.232401,968860.0433426207
1606780800,2020-12-01,XRP/USD,0.66524,0.68161,0.58396,0.61289,3906734.824282,2394398.706454195
1606694400,2020-11-30,XRP/USD,0.61003,0.67769,0.60123,0.66704,4384479.815247,2924623.415962359
1606608000,2020-11-29,XRP/USD,0.62031,0.637,0.58437,0.60635,2586988.769191,1568620.6401989628
1606521600,2020-11-28,XRP/USD,0.56128,0.65,0.5389,0.62615,3677262.447152,2302517.881284225
1606435200,2020-11-27,XRP/USD,0.53683,0.585,0.505,0.56024,3382339.410634,1894921.831413592
1606348800,2020-11-26,XRP/USD,0.62713,0.65235,0.44781,0.53799,11430423.754285,6149453.675567787
1606262400,2020-11-25,XRP/USD,0.70026,0.72355,0.58,0.63684,5549317.331907,3534027.2496516537
1606176000,2020-11-24,XRP/USD,0.6198,0.79,0.55,0.69538,11788849.734141,8197730.328126968
1606089600,2020-11-23,XRP/USD,0.45068,0.61908,0.4341,0.6155,7695071.748199,4736316.661016485
1606003200,2020-11-22,XRP/USD,0.46344,0.496,0.38,0.44607,6622713.802376,2954193.9458258627
1605916800,2020-11-21,XRP/USD,0.3297,0.468,0.3297,0.46346,6024995.818284,2792344.5619419026
1605830400,2020-11-20,XRP/USD,0.30191,0.3297,0.29645,0.3296,1571185.452865,517862.725264304
1605744000,2020-11-19,XRP/USD,0.29345,0.307,0.2851,0.30357,612355.057702,185892.62486659616
1605657600,2020-11-18,XRP/USD,0.302,0.3076,0.28001,0.29446,1044265.655108,307494.46480310167
1605571200,2020-11-17,XRP/USD,0.28871,0.30549,0.28871,0.30192,1958634.471221,591350.9195510444
1605484800,2020-11-16,XRP/USD,0.27021,0.2894,0.26811,0.28815,916414.681081,264064.8903534902
1605398400,2020-11-15,XRP/USD,0.26783,0.27589,0.265,0.27027,541731.802169,146413.85417221565
1605312000,2020-11-14,XRP/USD,0.26612,0.2764,0.26075,0.26846,1118584.71885,300295.253622471
1605225600,2020-11-13,XRP/USD,0.25609,0.26643,0.2545,0.26643,348866.03225,92948.37697236749
1605139200,2020-11-12,XRP/USD,0.25701,0.25936,0.25166,0.255,414170.180862,105613.39611981
1605052800,2020-11-11,XRP/USD,0.2546,0.26,0.25286,0.2571,326890.622122,84043.57894756619
1604966400,2020-11-10,XRP/USD,0.25097,0.265,0.24914,0.2543,436143.160695,110911.20576473852
1604880000,2020-11-09,XRP/USD,0.25425,0.25635,0.24626,0.25104,409102.920593,102701.19718566672
1604793600,2020-11-08,XRP/USD,0.24889,0.25827,0.24848,0.25435,353235.049498,89845.3348398163
1604707200,2020-11-07,XRP/USD,0.26047,0.26671,0.245,0.24982,657507.30439,164258.4747827098
1604620800,2020-11-06,XRP/USD,0.24586,0.2618,0.24531,0.26,846501.324578,220090.34439028002
1604534400,2020-11-05,XRP/USD,0.23904,0.24886,0.23784,0.24675,528273.661953,130351.52608690276
1604448000,2020-11-04,XRP/USD,0.24144,0.24199,0.2333,0.23867,424763.619997,101378.33318468399
1604361600,2020-11-03,XRP/USD,0.23567,0.2572,0.2299,0.2403,724541.671208,174107.36359128242
1604275200,2020-11-02,XRP/USD,0.24161,0.24543,0.23431,0.23703,319255.850118,75673.21415346954
1604188800,2020-11-01,XRP/USD,0.24094,0.24292,0.23741,0.24045,245811.846942,59105.4585972039
1604102400,2020-10-31,XRP/USD,0.2407,0.24449,0.239,0.24116,207424.972096,50022.606270671364
1604016000,2020-10-30,XRP/USD,0.24304,0.2484,0.233,0.24042,494656.237672,118925.25266110225
1603929600,2020-10-29,XRP/USD,0.24574,0.24858,0.24053,0.2428,257358.093101,62486.545004922795
1603843200,2020-10-28,XRP/USD,0.2533,0.25617,0.24467,0.24615,391404.543356,96344.22834707939
1603756800,2020-10-27,XRP/USD,0.24847,0.25399,0.24817,0.25355,325717.826493,82585.75490730014
1603670400,2020-10-26,XRP/USD,0.25347,0.2585,0.24401,0.24875,618018.391364,153732.074851795
1603584000,2020-10-25,XRP/USD,0.25622,0.25783,0.25178,0.25324,161751.198091,40961.873404564845
1603497600,2020-10-24,XRP/USD,0.25467,0.25791,0.25283,0.25648,165336.149661,42405.415665053275
1603411200,2020-10-23,XRP/USD,0.25757,0.25934,0.25051,0.25461,284269.726985,72377.91518765085
1603324800,2020-10-22,XRP/USD,0.253,0.26399,0.2525,0.25767,684931.102061,176486.19706805787
1603238400,2020-10-21,XRP/USD,0.24427,0.25586,0.24406,0.2517,766564.717466,192944.33938619218
1603152000,2020-10-20,XRP/USD,0.24679,0.25099,0.24281,0.24425,291554.988655,71212.30597898374
1603065600,2020-10-19,XRP/USD,0.24335,0.2505,0.2411,0.24757,465188.103114,115166.61868793299
1602979200,2020-10-18,XRP/USD,0.24171,0.24481,0.24152,0.2435,318907.170696,77653.896064476
1602892800,2020-10-17,XRP/USD,0.24111,0.2438,0.23986,0.24159,212936.43609,51443.3135949831
1602806400,2020-10-16,XRP/USD,0.246,0.24837,0.239,0.2411,195202.03906,47063.211617366
1602720000,2020-10-15,XRP/USD,0.24978,0.25608,0.24387,0.24664,599218.850997,147791.33740990006
1602633600,2020-10-14,XRP/USD,0.25662,0.25898,0.247,0.24996,475922.539175,118961.597892183
1602547200,2020-10-13,XRP/USD,0.25655,0.26066,0.25267,0.25595,452104.63376,115716.18101087201
1602460800,2020-10-12,XRP/USD,0.2557,0.25905,0.24991,0.2566,314126.056762,80604.74616512921
1602374400,2020-10-11,XRP/USD,0.25435,0.259,0.25386,0.25589,161419.486833,41305.63248569637
1602288000,2020-10-10,XRP/USD,0.25339,0.26,0.25339,0.2545,514100.572555,130838.5957152475
1602201600,2020-10-09,XRP/USD,0.252,0.2566,0.25001,0.25363,292005.747772,74061.41780741236
1602115200,2020-10-08,XRP/USD,0.2493,0.25334,0.24367,0.252,269980.541358,68035.09642221601
1602028800,2020-10-07,XRP/USD,0.24612,0.25239,0.2421,0.24932,290420.870226,72407.73136474633
1601942400,2020-10-06,XRP/USD,0.25182,0.25939,0.242,0.24601,675474.697034,166173.53021733434
1601856000,2020-10-05,XRP/USD,0.24934,0.255,0.24742,0.25147,406063.202372,102112.71350048686
1601769600,2020-10-04,XRP/USD,0.23332,0.2509,0.23275,0.24905,524390.676604,130599.4980082262
1601683200,2020-10-03,XRP/USD,0.23555,0.23669,0.2332,0.23354,208644.854076,48726.91922090904
1601596800,2020-10-02,XRP/USD,0.23937,0.2403,0.23016,0.23531,401665.388969,94515.8826782954
1601510400,2020-10-01,XRP/USD,0.24318,0.24631,0.2354,0.24037,344703.025387,82856.26621227319
1601424000,2020-09-30,XRP/USD,0.24281,0.2442,0.23941,0.24319,548370.334844,133358.18173071236
1601337600,2020-09-29,XRP/USD,0.24161,0.2473,0.239,0.2431,375514.426988,91287.5572007828
1601251200,2020-09-28,XRP/USD,0.24409,0.24899,0.24148,0.24218,360838.761357,87387.93122543825
1601164800,2020-09-27,XRP/USD,0.24202,0.24509,0.239,0.24359,216035.551894,52624.10008585946
1601078400,2020-09-26,XRP/USD,0.2423,0.2465,0.23908,0.24243,216547.363334,52497.57729306162
1600992000,2020-09-25,XRP/USD,0.23419,0.24569,0.23091,0.24269,517270.005717,125536.25768745872
1600905600,2020-09-24,XRP/USD,0.22212,0.23466,0.221,0.23365,548217.034765,128090.91017284224
1600819200,2020-09-23,XRP/USD,0.2329,0.23547,0.2211,0.22224,529280.384375,117627.2726235
1600732800,2020-09-22,XRP/USD,0.23271,0.2366,0.231,0.23335,556967.81043,129968.4385638405
1600646400,2020-09-21,XRP/USD,0.24647,0.24869,0.23031,0.23322,731897.108118,170693.04355527996
1600560000,2020-09-20,XRP/USD,0.25169,0.25169,0.24401,0.24688,197870.889985,48850.36531949679
1600473600,2020-09-19,XRP/USD,0.25053,0.255,0.24816,0.2514,181619.265052,45659.0832340728
1600387200,2020-09-18,XRP/USD,0.25391,0.25561,0.24702,0.25071,335607.138156,84140.06560709076
1600300800,2020-09-17,XRP/USD,0.24743,0.25841,0.2473,0.25321,584478.338161,147995.76000574682
1600214400,2020-09-16,XRP/USD,0.24482,0.25098,0.23788,0.24764,599919.856602,148564.15328891927
1600128000,2020-09-15,XRP/USD,0.24739,0.2506,0.2434,0.2442,364498.334598,89010.4933088316
1600041600,2020-09-14,XRP/USD,0.24349,0.25081,0.24102,0.24711,543122.671424,134211.04333558463
1599955200,2020-09-13,XRP/USD,0.24949,0.25447,0.23863,0.24314,370699.647625,90131.91232354249
1599868800,2020-09-12,XRP/USD,0.24373,0.25156,0.2418,0.24915,513954.234872,128051.69761835881
1599782400,2020-09-11,XRP/USD,0.24396,0.24569,0.23759,0.24406,396528.535601,96776.75439878006
1599696000,2020-09-10,XRP/USD,0.24184,0.2507,0.24123,0.24459,815658.071844,199501.80779232396
1599609600,2020-09-09,XRP/USD,0.2378,0.24435,0.2346,0.24051,505525.735126,121583.99455515426
1599523200,2020-09-08,XRP/USD,0.2437,0.2445,0.23221,0.23727,457101.545452,108456.48368939605
1599436800,2020-09-07,XRP/USD,0.24279,0.24459,0.2316,0.242,383565.480355,92822.84624591
1599350400,2020-09-06,XRP/USD,0.23893,0.2457,0.2312,0.24114,1096259.169961,264351.93624439556
1599264000,2020-09-05,XRP/USD,0.25536,0.26123,0.23316,0.23828,1291289.406002,307688.43966215657
1599177600,2020-09-04,XRP/USD,0.24634,0.26685,0.24318,0.25602,1487575.312417,380849.0314850004
1599091200,2020-09-03,XRP/USD,0.2778,0.27783,0.241,0.24638,1739659.007621,428617.186297662
1599004800,2020-09-02,XRP/USD,0.29649,0.30449,0.266,0.27819,1986505.345095,552625.921951978
1598918400,2020-09-01,XRP/USD,0.28331,0.2999,0.278,0.29684,1062893.733879,315509.3759646423
1598832000,2020-08-31,XRP/USD,0.28358,0.2859,0.2797,0.28341,828247.639492,234733.6635084277
1598745600,2020-08-30,XRP/USD,0.27633,0.2855,0.27561,0.28334,971283.747809,275203.537104202
1598659200,2020-08-29,XRP/USD,0.27304,0.279,0.27059,0.27623,806231.941108,222705.44909226283
1598572800,2020-08-28,XRP/USD,0.2663,0.274,0.26144,0.27307,1131322.217335,308930.1578876684
1598486400,2020-08-27,XRP/USD,0.27831,0.28065,0.256,0.26571,1248882.500366,331840.5691722499
1598400000,2020-08-26,XRP/USD,0.279,0.28281,0.27542,0.27827,1678212.122838,466996.0874221303
1598313600,2020-08-25,XRP/USD,0.29037,0.29332,0.273,0.27903,1263116.194998,352447.311890292
1598227200,2020-08-24,XRP/USD,0.28654,0.29431,0.28413,0.29043,990084.118141,287550.13043169066
1598140800,2020-08-23,XRP/USD,0.2891,0.29,0.27939,0.28669,954898.275583,273759.7866268903
1598054400,2020-08-22,XRP/USD,0.28085,0.2888,0.2753,0.28841,1164604.818198,335883.6756164852
1597968000,2020-08-21,XRP/USD,0.29432,0.29672,0.2801,0.28069,1168787.829771,328067.055938422
1597881600,2020-08-20,XRP/USD,0.29114,0.29656,0.2862,0.29448,1010880.650022,297684.13381847856
1597795200,2020-08-19,XRP/USD,0.30324,0.35,0.2815,0.29138,1983930.260786,578077.5993878247
1597708800,2020-08-18,XRP/USD,0.31506,0.3222,0.29872,0.30352,2281626.410891,692519.2482336364
1597622400,2020-08-17,XRP/USD,0.30419,0.32695,0.29861,0.31506,2247782.589488,708186.3826440893
1597536000,2020-08-16,XRP/USD,0.29903,0.30455,0.29251,0.30416,910661.653449,276986.8485130478
1597449600,2020-08-15,XRP/USD,0.30072,0.3049,0.29325,0.29971,1053044.324369,315607.914456633
1597363200,2020-08-14,XRP/USD,0.29563,0.308,0.2907,0.30084,1903556.282257,572665.8719541959
1597276800,2020-08-13,XRP/USD,0.28368,0.2969,0.2737,0.29591,2116962.855337,626430.4785227717
1597190400,2020-08-12,XRP/USD,0.28434,0.289,0.2727,0.28369,1532978.671692,434890.71937230346
1597104000,2020-08-11,XRP/USD,0.29467,0.30747,0.271,0.28441,2127701.95809,605139.7139003768
1597017600,2020-08-10,XRP/USD,0.28909,0.30067,0.28428,0.29466,1560690.242583,459872.9868795068
1596931200,2020-08-09,XRP/USD,0.29636,0.29839,0.28373,0.28906,1684187.703645,486831.2976156237
1596844800,2020-08-08,XRP/USD,0.29491,0.30143,0.29236,0.29619,1450496.825423,429622.65472203837
1596758400,2020-08-07,XRP/USD,0.30389,0.311,0.28005,0.29494,2456672.823128,724571.0824533722
1596672000,2020-08-06,XRP/USD,0.30269,0.312,0.29812,0.305,1572219.977664,479527.09318751993
1596585600,2020-08-05,XRP/USD,0.30219,0.30899,0.29145,0.30295,1624984.966616,492289.1956363172
1596499200,2020-08-04,XRP/USD,0.31082,0.31939,0.292,0.30217,2366863.306079,715195.0851978913
1596412800,2020-08-03,XRP/USD,0.28835,0.32,0.2844,0.31071,2550291.890564,792401.1933171403
1596326400,2020-08-02,XRP/USD,0.29132,0.32685,0.25,0.28805,4117823.952718,1186139.1895804198
1596240000,2020-08-01,XRP/USD,0.25982,0.298,0.25599,0.29142,2813378.081822,819874.6406045672
1596153600,2020-07-31,XRP/USD,0.24543,0.26,0.24305,0.25979,1580242.565939,410531.21620529285
1596067200,2020-07-30,XRP/USD,0.24416,0.24985,0.23546,0.24524,1756061.065692,430656.4157503061
1595980800,2020-07-29,XRP/USD,0.23102,0.25,0.2299,0.24408,2082651.704334,508333.6279938427
1595894400,2020-07-28,XRP/USD,0.22537,0.23545,0.21801,0.23099,1972074.550302,455529.50037425896
1595808000,2020-07-27,XRP/USD,0.2156,0.2308,0.2101,0.22515,2545633.420418,573149.3646071126
1595721600,2020-07-26,XRP/USD,0.21492,0.22582,0.21359,0.21562,1796992.662509,387467.55789019057
1595635200,2020-07-25,XRP/USD,0.20492,0.2179,0.2041,0.21489,1715268.096523,368593.96126182744
1595548800,2020-07-24,XRP/USD,0.20925,0.20925,0.20306,0.20497,1592356.930187,326385.3999804294
1595462400,2020-07-23,XRP/USD,0.2043,0.2109,0.20185,0.20915,1853598.687002,387680.1653864683
1595376000,2020-07-22,XRP/USD,0.20027,0.205,0.19701,0.2043,1176595.993673,240378.56150739393
1595289600,2020-07-21,XRP/USD,0.19585,0.2018,0.19519,0.20046,541540.731264,108557.25498918143
1595203200,2020-07-20,XRP/USD,0.2006,0.201,0.19328,0.19585,297731.363653,58310.687571440045
1595116800,2020-07-19,XRP/USD,0.2007,0.2025,0.1968,0.20024,291557.124658,58381.398641517924
1595030400,2020-07-18,XRP/USD,0.1956,0.2025,0.19498,0.20069,446803.878301,89669.0703362277
1594944000,2020-07-17,XRP/USD,0.1955,0.19869,0.1923,0.19565,407934.845151,79812.45245379314
1594857600,2020-07-16,XRP/USD,0.19782,0.19824,0.18942,0.1953,648074.743767,126568.9974576951
1594771200,2020-07-15,XRP/USD,0.20038,0.20101,0.1968,0.19783,911911.686153,180403.488871648
1594684800,2020-07-14,XRP/USD,0.199,0.20105,0.19561,0.1998,441272.025126,88166.1506201748
1594598400,2020-07-13,XRP/USD,0.2022,0.20689,0.19305,0.19953,583198.386567,116365.5740717135
1594512000,2020-07-12,XRP/USD,0.20204,0.20426,0.19874,0.20123,364473.988521,73343.10071008083
1594425600,2020-07-11,XRP/USD,0.19966,0.2045,0.19863,0.20133,499425.601773,100549.35640495809
1594339200,2020-07-10,XRP/USD,0.20327,0.20327,0.193,0.19948,468753.412488,93506.93072310624
1594252800,2020-07-09,XRP/USD,0.20484,0.21156,0.19638,0.2032,945541.905666,192134.11523133118
1594166400,2020-07-08,XRP/USD,0.1852,0.20641,0.1846,0.20482,1262976.254694,258682.79648642507
1594080000,2020-07-07,XRP/USD,0.1883,0.1894,0.1835,0.1853,441811.361165,81867.6452238745
1593993600,2020-07-06,XRP/USD,0.17792,0.18877,0.17735,0.18865,1197276.195709,225866.1543205029
1593907200,2020-07-05,XRP/USD,0.17928,0.18007,0.17535,0.1783,323743.184054,57723.409716828195
1593820800,2020-07-04,XRP/USD,0.177,0.18115,0.177,0.17953,405260.26517,72756.3754059701
1593734400,2020-07-03,XRP/USD,0.17562,0.1797,0.1753,0.1774,346069.44805,61392.72008407
1593648000,2020-07-02,XRP/USD,0.17814,0.179,0.17341,0.17603,979690.415343,172454.90381282827
1593561600,2020-07-01,XRP/USD,0.17605,0.17995,0.17491,0.17754,841633.494874,149423.61067992996
1593475200,2020-06-30,XRP/USD,0.17852,0.17885,0.1758,0.1761,555351.098707,97797.3284823027
1593388800,2020-06-29,XRP/USD,0.17803,0.17997,0.1755,0.17847,389237.266899,69467.17502346453
1593302400,2020-06-28,XRP/USD,0.17579,0.1805,0.1744,0.17755,780665.850891,138607.22182569705
1593216000,2020-06-27,XRP/USD,0.18298,0.1842,0.17008,0.1756,667746.200357,117256.2327826892
1593129600,2020-06-26,XRP/USD,0.1818,0.18673,0.1794,0.1834,438147.055738,80356.17002234921
1593043200,2020-06-25,XRP/USD,0.18383,0.1849,0.1797,0.18251,525610.383612,95929.15111302614
1592956800,2020-06-24,XRP/USD,0.19003,0.19084,0.18195,0.18371,592873.588721,108916.80698393492
1592870400,2020-06-23,XRP/USD,0.19129,0.1913,0.18871,0.1898,371510.573955,70512.706936659
1592784000,2020-06-22,XRP/USD,0.18635,0.1912,0.18617,0.1902,425571.856756,80943.7671549912
1592697600,2020-06-21,XRP/USD,0.18852,0.18919,0.1867,0.18685,280694.814828,52447.82615061179
1592611200,2020-06-20,XRP/USD,0.18769,0.19099,0.18586,0.18839,276738.925384,52134.84615309176
1592524800,2020-06-19,XRP/USD,0.191,0.19201,0.18751,0.18751,430483.520111,80719.96485601361
1592438400,2020-06-18,XRP/USD,0.19345,0.19409,0.18927,0.1909,347727.620185,66381.2026933165
1592352000,2020-06-17,XRP/USD,0.19321,0.198,0.1896,0.19379,365322.911615,70795.92704187085
1592265600,2020-06-16,XRP/USD,0.19259,0.1945,0.19045,0.19327,424515.119201,82046.03708797727
1592179200,2020-06-15,XRP/USD,0.191,0.19458,0.1827,0.19259,570318.60052,109837.6592741468
1592092800,2020-06-14,XRP/USD,0.1929,0.19406,0.1896,0.19102,426591.063215,81487.4248953293
1592006400,2020-06-13,XRP/USD,0.19381,0.19432,0.19158,0.19318,198627.140455,38370.790993096896
1591920000,2020-06-12,XRP/USD,0.189,0.195,0.18763,0.19329,361556.80323,69885.3144963267
1591833600,2020-06-11,XRP/USD,0.20355,0.20429,0.186,0.189,916810.920489,173277.263972421
1591747200,2020-06-10,XRP/USD,0.20224,0.20437,0.2017,0.20342,485329.711461,98725.76990539662
1591660800,2020-06-09,XRP/USD,0.20489,0.20583,0.2017,0.20248,354477.223277,71774.54816912697
1591574400,2020-06-08,XRP/USD,0.20425,0.20486,0.20225,0.20462,315818.75561,64622.833772918195
1591488000,2020-06-07,XRP/USD,0.20474,0.2064,0.1999,0.20385,334773.741499,68243.62720457115
1591401600,2020-06-06,XRP/USD,0.203,0.2056,0.202,0.20453,366797.603954,75021.11393671161
1591315200,2020-06-05,XRP/USD,0.20573,0.20629,0.20274,0.20351,272987.104379,55555.60561217029
1591228800,2020-06-04,XRP/USD,0.20502,0.20791,0.20139,0.20559,425699.925027,87519.64758630093
1591142400,2020-06-03,XRP/USD,0.2037,0.2058,0.20138,0.20481,645130.689454,132129.21650707372
1591056000,2020-06-02,XRP/USD,0.2114,0.215,0.19778,0.20339,1457573.410859,296455.856034612
1590969600,2020-06-01,XRP/USD,0.20261,0.21416,0.20261,0.21137,669054.762737,141418.1051997197
1590883200,2020-05-31,XRP/USD,0.20676,0.2138,0.2011,0.2031,678312.414232,137765.2513305192
1590796800,2020-05-30,XRP/USD,0.19894,0.20826,0.1969,0.20727,769487.17787,159491.6073571149
1590710400,2020-05-29,XRP/USD,0.20161,0.2032,0.1973,0.19874,557064.040675,110710.90744374951
1590624000,2020-05-28,XRP/USD,0.1986,0.202,0.19622,0.201,511908.150982,102893.53834738201
1590537600,2020-05-27,XRP/USD,0.19443,0.2015,0.1943,0.1987,474379.33754,94259.174369198
1590451200,2020-05-26,XRP/USD,0.1972,0.19798,0.19287,0.19475,411081.718978,80058.1647709655
1590364800,2020-05-25,XRP/USD,0.19384,0.19798,0.19088,0.19743,431858.363047,85261.79661636922
1590278400,2020-05-24,XRP/USD,0.20016,0.20217,0.1938,0.19472,406536.571591,79160.80122019953
1590192000,2020-05-23,XRP/USD,0.2012,0.2034,0.1989,0.20022,333562.083697,66785.80039781333
1590105600,2020-05-22,XRP/USD,0.19481,0.203,0.19331,0.2019,552577.633188,111565.42414065718
1590019200,2020-05-21,XRP/USD,0.20225,0.2045,0.18988,0.19513,774597.405118,151147.19166067534
1589932800,2020-05-20,XRP/USD,0.20564,0.20709,0.2,0.20235,450059.165086,91069.4720551521
1589846400,2020-05-19,XRP/USD,0.2061,0.2069,0.2015,0.2051,562403.855327,115349.0307275677
1589760000,2020-05-18,XRP/USD,0.20128,0.208,0.20128,0.20614,431564.849579,88962.77809221506
1589673600,2020-05-17,XRP/USD,0.20035,0.2053,0.20014,0.20123,610944.240065,122940.30942827994
1589587200,2020-05-16,XRP/USD,0.19899,0.20243,0.1975,0.20048,385761.493823,77337.46428163504
1589500800,2020-05-15,XRP/USD,0.2044,0.20468,0.196,0.19899,851955.830596,169530.69073029803
1589414400,2020-05-14,XRP/USD,0.20286,0.20658,0.19995,0.2047,955093.756054,195507.69186425378
1589328000,2020-05-13,XRP/USD,0.19759,0.20648,0.19713,0.20268,948431.232723,192228.04224829763
1589241600,2020-05-12,XRP/USD,0.19323,0.20024,0.19225,0.1982,599381.302811,118797.3742171402
1589155200,2020-05-11,XRP/USD,0.19811,0.2012,0.18537,0.19389,1016624.957918,197113.413090721
1589068800,2020-05-10,XRP/USD,0.217,0.2227,0.182,0.1978,1654734.031344,327306.3913998432
1588982400,2020-05-09,XRP/USD,0.218,0.22549,0.217,0.21741,606117.198409,131775.94010610066
1588896000,2020-05-08,XRP/USD,0.21971,0.22212,0.21578,0.21939,695886.222759,152670.47841109702
1588809600,2020-05-07,XRP/USD,0.2131,0.221,0.21149,0.2197,1823365.141409,400593.3215675573
1588723200,2020-05-06,XRP/USD,0.217,0.22254,0.2125,0.21311,450611.272971,96029.76838284981
1588636800,2020-05-05,XRP/USD,0.21918,0.22257,0.2145,0.217,513966.533804,111530.737835468
1588550400,2020-05-04,XRP/USD,0.2206,0.2211,0.2082,0.21872,914960.743578,200120.21383538016
1588464000,2020-05-03,XRP/USD,0.22448,0.22669,0.2165,0.2203,508692.182514,112064.8878078342
1588377600,2020-05-02,XRP/USD,0.21859,0.2264,0.217,0.22415,677063.827194,151763.85686553508
1588291200,2020-05-01,XRP/USD,0.2122,0.22474,0.2122,0.21905,833762.554369,182635.68753452945
1588204800,2020-04-30,XRP/USD,0.22689,0.23649,0.20859,0.2125,1880805.535638,399671.17632307496
1588118400,2020-04-29,XRP/USD,0.2159,0.231,0.21381,0.22704,2088010.752549,474061.961258725
1588032000,2020-04-28,XRP/USD,0.19764,0.2189,0.19582,0.21582,2145139.71011,462964.0522359402
1587945600,2020-04-27,XRP/USD,0.19799,0.2001,0.1952,0.199,907312.248445,180555.13744055503
1587859200,2020-04-26,XRP/USD,0.195,0.1995,0.1931,0.198,380378.502506,75314.943496188
