https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1670472000000,2022-12-08 04:00:00,BTC/USD,16842.01,17292.45,16741.8,17201.32,543.70953265,9352521.658163099
1670457600000,2022-12-08 00:00:00,BTC/USD,16841.44,17292.45,16741.8,17233.43,620.96908936,10701427.333649306
1670385600000,2022-12-07 04:00:00,BTC/USD,17024.76,17041.5,16689.06,16842.01,904.84431167,15239396.945589256
1670371200000,2022-12-07 00:00:00,BTC/USD,17091.48,17138.48,16689.06,16841.44,818.81040958,13789946.384316996
1670299200000,2022-12-06 04:00:00,BTC/USD,17000.77,17138.48,16900.0,17024.76,569.72378247,9699410.662843956
1670284800000,2022-12-06 00:00:00,BTC/USD,16965.97,17129.64,16900.0,17091.48,578.11574367,9880853.670620931
1670212800000,2022-12-05 04:00:00,BTC/USD,17202.2,17439.57,16874.14,17000.77,686.5636844,11672111.28883699
1670198400000,2022-12-05 00:00:00,BTC/USD,17113.31,17439.57,16874.14,16965.97,765.46869934,12986918.988941459
1670126400000,2022-12-04 04:00:00,BTC/USD,16961.58,17350.0,16928.43,17202.2,412.61953116,7097963.698920553
1670112000000,2022-12-04 00:00:00,BTC/USD,16906.6,17210.13,16896.25,17113.31,330.48718172,5655729.591800694
1670040000000,2022-12-03 04:00:00,BTC/USD,17019.0,17045.0,16882.13,16961.58,336.80047794,5712668.250617546
1670025600000,2022-12-03 00:00:00,BTC/USD,17097.82,17146.63,16882.13,16906.6,332.75625228,5625776.854797048
1669953600000,2022-12-02 04:00:00,BTC/USD,16916.32,17146.63,16815.0,17019.0,403.30877922,6863912.11354518
1669939200000,2022-12-02 00:00:00,BTC/USD,16983.99,17101.01,16815.0,17097.82,421.45675066,7205991.660569562
1669867200000,2022-12-01 04:00:00,BTC/USD,17148.09,17300.0,16865.79,16916.32,814.32328908,13775353.341529785
1669852800000,2022-12-01 00:00:00,BTC/USD,17167.03,17300.0,16900.0,16983.99,805.7539636,13684917.260242766
1669780800000,2022-11-30 04:00:00,BTC/USD,16844.65,17246.82,16716.0,17148.09,651.55908893,11172993.897289645
1669766400000,2022-11-30 00:00:00,BTC/USD,16435.01,17246.82,16434.0,17167.03,874.71109259,15016191.567825306
1669694400000,2022-11-29 04:00:00,BTC/USD,16268.8,17102.84,16265.7,16844.65,656.92049109,11065595.75023917
1669680000000,2022-11-29 00:00:00,BTC/USD,16212.39,16572.45,16098.34,16435.01,444.93812914,7312562.6017971905
1669608000000,2022-11-28 04:00:00,BTC/USD,16165.34,16381.24,16005.0,16268.8,535.62283072,8713940.708417537
1669593600000,2022-11-28 00:00:00,BTC/USD,16431.66,16482.08,16005.0,16212.39,549.73222308,8912473.196139961
1669521600000,2022-11-27 04:00:00,BTC/USD,16515.35,16600.93,16043.01,16165.34,436.27298076,7052501.066798858
1669507200000,2022-11-27 00:00:00,BTC/USD,16454.1,16600.93,16405.0,16431.66,401.20423631,6592451.601605575
1669435200000,2022-11-26 04:00:00,BTC/USD,16613.06,16666.66,16428.01,16515.35,345.79260115,5710885.835402652
1669420800000,2022-11-26 00:00:00,BTC/USD,16500.31,16684.08,16428.01,16454.1,392.68734455,6461316.835960154
1669348800000,2022-11-25 04:00:00,BTC/USD,16477.86,16684.08,16341.9,16613.06,518.07969942,8606889.131246425
1669334400000,2022-11-25 00:00:00,BTC/USD,16577.33,16601.15,16341.9,16500.31,442.13792401,7295412.808921444
1669262400000,2022-11-24 04:00:00,BTC/USD,16709.75,16746.98,16449.9,16477.86,392.59354357,6469101.447850361
1669248000000,2022-11-24 00:00:00,BTC/USD,16600.38,16796.59,16450.0,16577.33,457.29348164,7580704.951995222
1669176000000,2022-11-23 04:00:00,BTC/USD,16564.0,16796.59,16278.8,16709.75,852.05408711,14237610.782086322
1669161600000,2022-11-23 00:00:00,BTC/USD,16192.05,16666.66,16143.69,16600.38,854.73786202,14188973.309919568
1669089600000,2022-11-22 04:00:00,BTC/USD,15805.03,16564.01,15602.7,16564.0,692.05067403,11463127.36463292
1669075200000,2022-11-22 00:00:00,BTC/USD,15757.05,16284.89,15602.7,16192.05,779.42065307,12620418.185542092
1669003200000,2022-11-21 04:00:00,BTC/USD,16033.06,16264.95,15485.62,15805.03,1582.55570694,25012340.424857907
1668988800000,2022-11-21 00:00:00,BTC/USD,16247.48,16264.95,15485.62,15757.05,1771.39068937,27911891.661937557
1668916800000,2022-11-20 04:00:00,BTC/USD,16659.01,16706.36,15890.0,16033.06,848.21378799,13599462.555670949
1668902400000,2022-11-20 00:00:00,BTC/USD,16685.2,16738.47,16161.36,16247.48,509.32167255,8275193.6883226745
1668830400000,2022-11-19 04:00:00,BTC/USD,16606.06,16800.0,16535.87,16659.01,335.89808355,5595729.532840285
1668816000000,2022-11-19 00:00:00,BTC/USD,16677.78,16800.0,16535.87,16685.2,354.14382886,5908960.613294872
1668744000000,2022-11-18 04:00:00,BTC/USD,16854.09,16854.09,16513.8,16606.06,650.13887239,10796245.123240683
1668729600000,2022-11-18 00:00:00,BTC/USD,16660.05,16975.0,16513.8,16677.78,764.99788438,12758466.416155076
1668657600000,2022-11-17 04:00:00,BTC/USD,16493.77,16975.0,16397.34,16854.09,1306.39465524,22018093.09493393
1668643200000,2022-11-17 00:00:00,BTC/USD,16628.38,16781.31,16397.34,16660.05,1438.78897225,23970296.21713361
1668571200000,2022-11-16 04:00:00,BTC/USD,16962.7,16962.7,16277.0,16493.77,2423.00190697,39964436.16312458
1668556800000,2022-11-16 00:00:00,BTC/USD,16865.94,16984.51,16277.0,16628.38,2302.81126913,38292020.85137591
1668484800000,2022-11-15 04:00:00,BTC/USD,16800.5,17100.0,16609.99,16962.7,4153.2215609,70449851.37107845
1668470400000,2022-11-15 00:00:00,BTC/USD,16596.02,17100.0,16520.0,16865.94,4234.80647042,71423991.84171548
1668398400000,2022-11-14 04:00:00,BTC/USD,16117.94,17146.63,15790.26,16800.5,1355.35478822,22770638.11949011
1668384000000,2022-11-14 00:00:00,BTC/USD,16314.8,17146.63,15790.26,16596.02,1377.83581736,22866590.78162291
1668312000000,2022-11-13 04:00:00,BTC/USD,16900.91,16900.91,15900.0,16117.94,698.25789718,11254478.89127341
1668297600000,2022-11-13 00:00:00,BTC/USD,16761.31,16915.34,16236.58,16314.8,516.23371993,8422249.893913964
1668225600000,2022-11-12 04:00:00,BTC/USD,16841.32,17000.0,16508.6,16900.91,925.23099886,15637245.840942962
1668211200000,2022-11-12 00:00:00,BTC/USD,16939.88,17000.0,16508.6,16761.31,1090.64715658,18280675.09205592
1668139200000,2022-11-11 04:00:00,BTC/USD,16993.96,17493.45,16341.5,16841.32,2402.72257104,40465019.69010737
1668124800000,2022-11-11 00:00:00,BTC/USD,17566.09,17657.63,16341.5,16939.88,2407.75365213,40787057.93664394
1668052800000,2022-11-10 04:00:00,BTC/USD,16327.86,18172.04,16144.67,16993.96,2751.61955012,46760912.56995727
1668038400000,2022-11-10 00:00:00,BTC/USD,15880.18,18172.04,15724.19,17566.09,3102.16514439,54492912.121217735
1667966400000,2022-11-09 04:00:00,BTC/USD,18307.35,18496.22,15555.0,16327.86,6262.11223135,102246891.81777042
1667952000000,2022-11-09 00:00:00,BTC/USD,18545.44,18588.06,15555.0,15880.18,6179.46755571,98131057.08883482
1667880000000,2022-11-08 04:00:00,BTC/USD,20158.84,20678.35,17025.41,18307.35,6291.85068561,115187112.64920223
1667865600000,2022-11-08 00:00:00,BTC/USD,20500.71,20678.35,17025.41,18545.44,5914.74199625,109691492.8069346
1667793600000,2022-11-07 04:00:00,BTC/USD,20915.75,20917.47,20125.0,20158.84,823.59118302,16602642.883910898
1667779200000,2022-11-07 00:00:00,BTC/USD,20932.0,21063.65,20397.95,20500.71,852.50236597,17476903.779064838
1667707200000,2022-11-06 04:00:00,BTC/USD,21231.01,21300.0,20800.0,20915.75,446.983659,9348998.46572925
1667692800000,2022-11-06 00:00:00,BTC/USD,21302.16,21358.99,20893.84,20932.0,302.8822916,6339932.1277712
1667620800000,2022-11-05 04:00:00,BTC/USD,21455.05,21470.58,21196.61,21231.01,341.11046877,7242119.7735605575
1667606400000,2022-11-05 00:00:00,BTC/USD,21156.18,21473.65,21084.33,21302.16,406.72868631,8664199.55236543
1667534400000,2022-11-04 04:00:00,BTC/USD,20325.05,21473.65,20281.07,21455.05,1145.80693033,24583344.980576664
1667520000000,2022-11-04 00:00:00,BTC/USD,20200.69,21293.24,20179.01,21156.18,1088.7269628,23033303.595850103
1667448000000,2022-11-03 04:00:00,BTC/USD,20309.91,20387.79,20043.25,20325.05,567.73116666,11539164.348922832
1667433600000,2022-11-03 00:00:00,BTC/USD,20153.13,20387.79,20043.25,20200.69,574.26061711,11600460.705447804
1667361600000,2022-11-02 04:00:00,BTC/USD,20516.14,20799.2,20059.66,20309.91,1141.60416171,23185877.779955544
1667347200000,2022-11-02 00:00:00,BTC/USD,20476.36,20799.2,20059.66,20153.13,1155.63546375,23289671.73356404
1667275200000,2022-11-01 04:00:00,BTC/USD,20487.21,20680.24,20334.64,20516.14,513.94097389,10544084.972063584
1667260800000,2022-11-01 00:00:00,BTC/USD,20495.6,20680.24,20334.64,20476.36,505.39419842,10348633.548759352
1667188800000,2022-10-31 04:00:00,BTC/USD,20528.91,20833.79,20245.21,20487.21,703.25650845,14407763.772481922
1667174400000,2022-10-31 00:00:00,BTC/USD,20630.8,20833.79,20245.21,20495.6,763.57835804,15649996.595044624
1667102400000,2022-10-30 04:00:00,BTC/USD,20783.38,20930.44,20440.0,20528.91,412.44199138,8466984.521260796
1667088000000,2022-10-30 00:00:00,BTC/USD,20822.1,20930.44,20518.9,20630.8,328.08463675,6768648.5238619
1667016000000,2022-10-29 04:00:00,BTC/USD,20767.15,21078.31,20633.75,20783.38,421.04639182,8750767.158823952
1667001600000,2022-10-29 00:00:00,BTC/USD,20595.63,21078.31,20563.59,20822.1,447.47830721,9317438.060557341
1666929600000,2022-10-28 04:00:00,BTC/USD,20291.76,20822.96,20001.0,20767.15,1144.37764618,23765462.23486699
1666915200000,2022-10-28 00:00:00,BTC/USD,20291.12,20750.0,20001.0,20595.63,1184.86355389,24403011.356403504
1666843200000,2022-10-27 04:00:00,BTC/USD,20754.57,20879.05,20169.16,20291.76,1305.54346426,26491774.6463325
1666828800000,2022-10-27 00:00:00,BTC/USD,20772.67,20879.05,20211.91,20291.12,1301.88984144,26416802.999440014
1666756800000,2022-10-26 04:00:00,BTC/USD,20260.28,21018.1,20147.01,20754.57,1341.6666412,27845714.221450284
1666742400000,2022-10-26 00:00:00,BTC/USD,20089.09,21018.1,20058.64,20772.67,1416.23757737,29419035.836306475
1666670400000,2022-10-25 04:00:00,BTC/USD,19341.3,20412.0,19246.46,20260.28,1562.07894364,31648156.780250616
1666656000000,2022-10-25 00:00:00,BTC/USD,19334.22,20412.0,19246.46,20089.09,1508.92612819,30312952.79256045
1666584000000,2022-10-24 04:00:00,BTC/USD,19387.29,19451.46,19167.36,19341.3,982.07565745,18994619.913437683
1666569600000,2022-10-24 00:00:00,BTC/USD,19573.16,19595.27,19167.36,19334.22,954.485133,18454225.548151262
1666497600000,2022-10-23 04:00:00,BTC/USD,19199.34,19689.92,19080.65,19387.29,505.16891497,9793856.253508732
1666483200000,2022-10-23 00:00:00,BTC/USD,19204.5,19689.92,19080.65,19573.16,433.1692482,8478491.002098313
1666411200000,2022-10-22 04:00:00,BTC/USD,19150.7,19250.0,19134.79,19199.34,320.44665306,6152364.24396098
1666396800000,2022-10-22 00:00:00,BTC/USD,19164.81,19250.0,19120.0,19204.5,361.31187882,6938813.97679869
1666324800000,2022-10-21 04:00:00,BTC/USD,19054.34,19250.0,18666.0,19150.7,938.5917664,17974689.34079648
1666310400000,2022-10-21 00:00:00,BTC/USD,19046.3,19250.0,18666.0,19164.81,1002.10443651,19205141.125871215
1666238400000,2022-10-20 04:00:00,BTC/USD,19048.49,19347.71,18928.2,19054.34,741.24427558,14123920.449955018
1666224000000,2022-10-20 00:00:00,BTC/USD,19128.09,19347.71,18912.19,19046.3,763.92409534,14549927.49707424
1666152000000,2022-10-19 04:00:00,BTC/USD,19296.35,19309.36,18912.19,19048.49,822.44626204,15666359.39800632
1666137600000,2022-10-19 00:00:00,BTC/USD,19333.87,19359.55,19070.65,19128.09,712.83934807,13635255.205424286
1666065600000,2022-10-18 04:00:00,BTC/USD,19543.05,19700.0,19100.0,19296.35,1023.92278648,19757972.460893348
1666051200000,2022-10-18 00:00:00,BTC/USD,19553.51,19700.0,19100.0,19333.87,1096.37340412,21197140.866713542
1665979200000,2022-10-17 04:00:00,BTC/USD,19194.97,19672.22,19166.7,19543.05,1066.41634158,20841027.88431502
1665964800000,2022-10-17 00:00:00,BTC/USD,19263.57,19672.22,19165.64,19553.51,984.12982441,19243192.362899177
1665892800000,2022-10-16 04:00:00,BTC/USD,19130.24,19425.0,19098.53,19194.97,275.81610839,5294281.926062799
1665878400000,2022-10-16 00:00:00,BTC/USD,19073.57,19425.0,19072.44,19263.57,257.11555126,4952963.419785598
1665806400000,2022-10-15 04:00:00,BTC/USD,19212.47,19215.53,19007.0,19130.24,659.18608981,12610388.102726856
1665792000000,2022-10-15 00:00:00,BTC/USD,19184.53,19223.79,19007.0,19073.57,672.12530359,12819829.026795117
1665720000000,2022-10-14 04:00:00,BTC/USD,19811.7,19856.36,19061.09,19212.47,957.66333644,18399078.12145341
1665705600000,2022-10-14 00:00:00,BTC/USD,19382.69,19946.3,19061.09,19184.53,1158.3085202,22221604.555032503
1665633600000,2022-10-13 04:00:00,BTC/USD,19084.53,19946.3,18165.73,19811.7,2790.09082045,55276442.30750927
1665619200000,2022-10-13 00:00:00,BTC/USD,19157.49,19501.28,18165.73,19382.69,2611.76143974,50622962.3404341
1665547200000,2022-10-12 04:00:00,BTC/USD,19050.91,19226.5,18978.4,19084.53,629.49160927,12013551.501861593
1665532800000,2022-10-12 00:00:00,BTC/USD,19058.9,19226.5,18978.4,19157.49,688.16802365,13183572.03139464
1665460800000,2022-10-11 04:00:00,BTC/USD,19042.44,19262.35,18860.71,19050.91,773.40693282,14734105.870529866
1665446400000,2022-10-11 00:00:00,BTC/USD,19131.81,19262.35,18860.71,19058.9,907.1772615,17289800.709202353
1665374400000,2022-10-10 04:00:00,BTC/USD,19455.92,19475.13,18960.0,19042.44,1070.30975536,20381309.29785748
1665360000000,2022-10-10 00:00:00,BTC/USD,19451.77,19528.04,19029.95,19131.81,884.89066179,16929560.012140542
1665288000000,2022-10-09 04:00:00,BTC/USD,19368.23,19555.52,19327.88,19455.92,329.748172,6415554.05457824
1665273600000,2022-10-09 00:00:00,BTC/USD,19415.77,19555.52,19327.88,19451.77,329.34031081,6406251.977604634
1665201600000,2022-10-08 04:00:00,BTC/USD,19508.67,19546.3,19190.0,19368.23,371.71538423,7199469.056305013
1665187200000,2022-10-08 00:00:00,BTC/USD,19533.17,19634.76,19190.0,19415.77,369.35365376,7171285.590063795
1665115200000,2022-10-07 04:00:00,BTC/USD,19988.29,20056.88,19326.94,19508.67,1383.7244259,26994623.195822548
1665100800000,2022-10-07 00:00:00,BTC/USD,19961.91,20056.88,19326.94,19533.17,1406.54890884,27474358.949686218
1665028800000,2022-10-06 04:00:00,BTC/USD,20364.52,20444.44,19860.94,19988.29,1107.56240713,22138278.58681251
1665014400000,2022-10-06 00:00:00,BTC/USD,20166.09,20444.44,19860.94,19961.91,1321.49155688,26379495.52419844
1664942400000,2022-10-05 04:00:00,BTC/USD,20194.33,20441.41,19743.18,20364.52,1192.47308682,24284142.026007626
1664928000000,2022-10-05 00:00:00,BTC/USD,20340.09,20367.33,19743.18,20166.09,1101.74479621,22217884.717402518
1664856000000,2022-10-04 04:00:00,BTC/USD,19605.32,20457.91,19560.53,20194.33,1591.90865426,32147528.693982348
1664841600000,2022-10-04 00:00:00,BTC/USD,19629.01,20457.91,19501.38,20340.09,1540.03872757,31324526.32225928
1664769600000,2022-10-03 04:00:00,BTC/USD,19167.88,19721.0,19065.5,19605.32,1266.70491121,24834155.129843637
1664755200000,2022-10-03 00:00:00,BTC/USD,19061.36,19710.79,18970.65,19629.01,1287.34523178,25269312.428061936
1664683200000,2022-10-02 04:00:00,BTC/USD,19312.89,19399.0,18928.22,19167.88,553.35708246,10606682.153743386
1664668800000,2022-10-02 00:00:00,BTC/USD,19317.82,19399.0,18928.22,19061.36,405.36354855,7726780.529789029
1664596800000,2022-10-01 04:00:00,BTC/USD,19417.6,19425.16,19170.13,19312.89,357.11168978,6896858.782435264
1664582400000,2022-10-01 00:00:00,BTC/USD,19427.75,19488.0,19170.13,19317.82,419.80131958,8109646.327408915
1664510400000,2022-09-30 04:00:00,BTC/USD,19399.78,20178.47,19162.73,19417.6,1781.02289681,34583190.20109785
1664496000000,2022-09-30 00:00:00,BTC/USD,19592.0,20178.47,19162.73,19427.75,1851.44347241,35969380.92111338
1664424000000,2022-09-29 04:00:00,BTC/USD,19507.88,19694.66,18844.56,19399.78,1294.3040711,25109214.232444357
1664409600000,2022-09-29 00:00:00,BTC/USD,19411.95,19640.0,18844.56,19592.0,1276.29037705,25005081.067163598
1664337600000,2022-09-28 04:00:00,BTC/USD,18748.12,19776.13,18576.12,19507.88,1613.42502739,31474501.823320836
1664323200000,2022-09-28 00:00:00,BTC/USD,19081.94,19776.13,18480.0,19411.95,1999.23671019,38809083.05637277
1664251200000,2022-09-27 04:00:00,BTC/USD,20106.7,20378.0,18480.0,18748.12,2539.21047827,47605422.751863346
1664236800000,2022-09-27 00:00:00,BTC/USD,19228.5,20378.0,18828.5,19081.94,2691.19258008,51353175.34153175
1664164800000,2022-09-26 04:00:00,BTC/USD,18874.09,20288.87,18692.89,20106.7,1612.70765556,32426229.018048253
1664150400000,2022-09-26 00:00:00,BTC/USD,18813.98,19308.82,18692.89,19228.5,1046.83589238,20129083.95662883
1664078400000,2022-09-25 04:00:00,BTC/USD,19054.76,19163.71,18640.0,18874.09,634.66419077,11978709.05637015
1664064000000,2022-09-25 00:00:00,BTC/USD,18924.93,19163.71,18640.0,18813.98,578.76829222,10888935.074461237
1663992000000,2022-09-24 04:00:00,BTC/USD,19129.54,19217.41,18817.12,19054.76,422.07819662,8042598.737826911
1663977600000,2022-09-24 00:00:00,BTC/USD,19290.89,19313.41,18817.12,18924.93,500.10188484,9464393.163465062
1663905600000,2022-09-23 04:00:00,BTC/USD,19388.47,19493.26,18540.01,19129.54,1316.04961992,25175423.846244436
1663891200000,2022-09-23 00:00:00,BTC/USD,19400.33,19493.26,18540.01,19290.89,1308.10423462,25234494.89858861
1663819200000,2022-09-22 04:00:00,BTC/USD,18682.02,19507.94,18626.1,19388.47,1274.67062789,24713913.22872643
1663804800000,2022-09-22 00:00:00,BTC/USD,18428.01,19507.94,18363.3,19400.33,1387.70245141,26921885.49916297
1663732800000,2022-09-21 04:00:00,BTC/USD,19027.62,19901.9,18156.69,18682.02,3492.23320491,65241970.57879272
1663718400000,2022-09-21 00:00:00,BTC/USD,18881.55,19901.9,18156.69,18428.01,3335.62588075,61468947.086719796
1663646400000,2022-09-20 04:00:00,BTC/USD,19371.9,19573.53,18733.6,19027.62,1272.83602581,24219040.22142287
1663632000000,2022-09-20 00:00:00,BTC/USD,19534.28,19636.7,18733.6,18881.55,1381.05340303,26076428.881981097
1663560000000,2022-09-19 04:00:00,BTC/USD,18781.55,19675.0,18250.0,19371.9,1815.90064628,35177445.72967154
1663545600000,2022-09-19 00:00:00,BTC/USD,19420.1,19675.0,18250.0,19534.28,2174.91668961,42485431.591514826
1663473600000,2022-09-18 04:00:00,BTC/USD,19996.07,20097.66,18678.0,18781.55,1280.2373671,24044842.122057006
1663459200000,2022-09-18 00:00:00,BTC/USD,20122.63,20122.75,19340.0,19420.1,785.17028673,15248085.485325273
1663387200000,2022-09-17 04:00:00,BTC/USD,19878.47,20177.17,19757.28,19996.07,414.55011478,8289373.113648915
1663372800000,2022-09-17 00:00:00,BTC/USD,19802.21,20177.17,19757.28,20122.63,530.74788644,10680043.342114137
1663300800000,2022-09-16 04:00:00,BTC/USD,19750.72,20055.83,19327.51,19878.47,1297.87065753,25799682.92959038
1663286400000,2022-09-16 00:00:00,BTC/USD,19704.24,19887.78,19327.51,19802.21,1221.05525993,24179592.67873844
1663214400000,2022-09-15 04:00:00,BTC/USD,20024.79,20331.76,19490.0,19750.72,1745.39803866,34472867.95012284
1663200000000,2022-09-15 00:00:00,BTC/USD,20233.65,20331.76,19490.0,19704.24,1795.37193666,35376439.52921344
1663128000000,2022-09-14 04:00:00,BTC/USD,20325.02,20410.28,19628.09,20024.79,1687.05102678,33782842.53055388
1663113600000,2022-09-14 00:00:00,BTC/USD,20171.63,20526.37,19628.09,20233.65,1705.48478593,34508182.23883255
1663041600000,2022-09-13 04:00:00,BTC/USD,22219.6,22798.01,19880.15,20325.02,2720.25678765,55289273.61412201
1663027200000,2022-09-13 00:00:00,BTC/USD,22407.24,22798.01,19880.15,20171.63,2692.49195876,54311951.57008199
1662955200000,2022-09-12 04:00:00,BTC/USD,21663.36,22490.0,21640.77,22219.6,1344.94765127,29884198.83215889
1662940800000,2022-09-12 00:00:00,BTC/USD,21845.19,22490.0,21553.21,22407.24,1658.2071616,37155845.839689985
1662868800000,2022-09-11 04:00:00,BTC/USD,21555.8,22366.66,21366.51,21663.36,926.87841454,20079300.770409256
1662854400000,2022-09-11 00:00:00,BTC/USD,21649.02,21860.64,21366.51,21845.19,648.71714857,14171349.366769876
1662782400000,2022-09-10 04:00:00,BTC/USD,21310.48,21800.0,21140.29,21555.8,1030.1743299,22206231.82045842
1662768000000,2022-09-10 00:00:00,BTC/USD,21369.23,21800.0,21140.29,21649.02,1035.01133032,22406980.99032429
1662696000000,2022-09-09 04:00:00,BTC/USD,19947.26,21600.0,19936.41,21310.48,2905.73200545,61922543.78750212
1662681600000,2022-09-09 00:00:00,BTC/USD,19322.82,21600.0,19302.25,21369.23,3200.96875977,68402237.65033987
1662609600000,2022-09-08 04:00:00,BTC/USD,19212.78,19948.03,19019.28,19947.26,1789.41742133,35693974.55179905
1662595200000,2022-09-08 00:00:00,BTC/USD,19288.33,19451.72,19019.28,19322.82,1426.68179171,27567515.45848982
1662523200000,2022-09-07 04:00:00,BTC/USD,18745.23,19462.1,18679.99,19212.78,1507.12042162,28955973.0940923
1662508800000,2022-09-07 00:00:00,BTC/USD,18789.63,19462.1,18524.9,19288.33,1750.33952773,33761126.42290039
1662436800000,2022-09-06 04:00:00,BTC/USD,19776.36,20028.65,18524.9,18745.23,2673.56102409,50116516.31560259
1662422400000,2022-09-06 00:00:00,BTC/USD,19787.24,20175.0,18666.0,18789.63,2657.18542027,49927530.88826781
1662350400000,2022-09-05 04:00:00,BTC/USD,19884.33,20175.0,19642.57,19776.36,775.18628083,15330362.95675518
1662336000000,2022-09-05 00:00:00,BTC/USD,20008.78,20050.0,19642.57,19787.24,511.88007337,10128693.8629898
1662264000000,2022-09-04 04:00:00,BTC/USD,19779.5,20050.0,19600.86,19884.33,377.03587701,7497105.800306253
1662249600000,2022-09-04 00:00:00,BTC/USD,19833.37,20024.32,19600.86,20008.78,345.24070204,6907845.254163911
1662177600000,2022-09-03 04:00:00,BTC/USD,19898.38,19967.65,19665.83,19779.5,346.38803158,6851382.0706366105
1662163200000,2022-09-03 00:00:00,BTC/USD,19949.67,20049.83,19665.83,19833.37,365.26412428,7244418.524571223
1662091200000,2022-09-02 04:00:00,BTC/USD,20165.78,20434.56,19764.91,19898.38,984.72722782,19594476.575508934
1662076800000,2022-09-02 00:00:00,BTC/USD,20120.31,20434.56,19764.91,19949.67,1012.80136876,20205053.082310308
1662004800000,2022-09-01 04:00:00,BTC/USD,20022.02,20235.81,19568.96,20165.78,1844.02857325,37186274.521873385
1661990400000,2022-09-01 00:00:00,BTC/USD,20055.37,20204.71,19568.96,20120.31,1893.19986331,38091768.14175483
1661918400000,2022-08-31 04:00:00,BTC/USD,20413.79,20484.98,19877.66,20022.02,1269.85792704,25425120.81235342
1661904000000,2022-08-31 00:00:00,BTC/USD,19800.79,20484.98,19800.79,20055.37,1410.76760465,28293466.29526947
1661832000000,2022-08-30 04:00:00,BTC/USD,20268.62,20561.7,19549.66,20413.79,1519.79813352,31024839.94006924
1661817600000,2022-08-30 00:00:00,BTC/USD,20291.72,20561.7,19549.66,19800.79,1348.9056931,26709398.35887755
1661745600000,2022-08-29 04:00:00,BTC/USD,19853.4,20416.57,19745.7,20268.62,1762.6383573,35726247.06153793
1661731200000,2022-08-29 00:00:00,BTC/USD,19549.6,20416.57,19549.6,20291.72,1812.85640882,36785974.64798097
1661659200000,2022-08-28 04:00:00,BTC/USD,20000.59,20152.43,19523.9,19853.4,613.88663582,12187736.93558879
1661644800000,2022-08-28 00:00:00,BTC/USD,20034.85,20152.43,19523.9,19549.6,551.58525934,10783271.185993263
1661572800000,2022-08-27 04:00:00,BTC/USD,20210.84,20274.7,19824.75,20000.59,954.36449088,19087852.892649617
1661558400000,2022-08-27 00:00:00,BTC/USD,20241.43,20383.39,19824.75,20034.85,1012.63835325,20288057.51161076
1661486400000,2022-08-26 04:00:00,BTC/USD,21557.88,21872.32,20114.59,20210.84,2591.2358972,52371054.12056565
1661472000000,2022-08-26 00:00:00,BTC/USD,21566.42,21872.32,20114.59,20241.43,2539.97315065,51412688.73076143
1661400000000,2022-08-25 04:00:00,BTC/USD,21464.46,21805.16,21420.0,21557.88,725.70395063,15644638.683207465
1661385600000,2022-08-25 00:00:00,BTC/USD,21368.63,21805.16,21314.24,21566.42,733.5194519,15819388.577845197
1661313600000,2022-08-24 04:00:00,BTC/USD,21271.33,21890.0,21240.22,21464.46,852.8244746,18305416.822072715
1661299200000,2022-08-24 00:00:00,BTC/USD,21519.66,21890.0,21157.19,21368.63,897.6098597,19180692.97628121
1661227200000,2022-08-23 04:00:00,BTC/USD,21241.87,21690.81,20900.0,21271.33,1069.72491123,22754471.59599404
1661212800000,2022-08-23 00:00:00,BTC/USD,21397.75,21690.81,20900.0,21519.66,1025.58147745,22070164.697021667
1661140800000,2022-08-22 04:00:00,BTC/USD,21414.95,21539.38,20901.0,21241.87,1725.97682157,36662975.26680314
1661126400000,2022-08-22 00:00:00,BTC/USD,21436.84,21539.38,20901.0,21397.75,1674.26578904,35825520.78743066
1661054400000,2022-08-21 04:00:00,BTC/USD,21213.37,21791.44,21072.19,21414.95,516.9832129,11071169.655092856
1661040000000,2022-08-21 00:00:00,BTC/USD,21138.33,21791.44,21072.19,21436.84,537.35806056,11519258.76693503
1660968000000,2022-08-20 04:00:00,BTC/USD,21150.62,21365.49,20754.06,21213.37,738.39968959,15663945.823157817
1660953600000,2022-08-20 00:00:00,BTC/USD,20837.7,21365.49,20754.06,21138.33,845.18313429,17865760.003056336
1660881600000,2022-08-19 04:00:00,BTC/USD,22771.98,22833.4,20800.0,21150.62,2579.27557518,54553277.56591361
1660867200000,2022-08-19 00:00:00,BTC/USD,23202.58,23202.58,20800.0,20837.7,2624.87860798,54696432.969504856
1660795200000,2022-08-18 04:00:00,BTC/USD,23442.4,23598.06,22709.88,22771.98,724.34020734,16494660.714742333
1660780800000,2022-08-18 00:00:00,BTC/USD,23349.04,23598.06,23115.79,23202.58,651.80225672,15123494.005726337
1660708800000,2022-08-17 04:00:00,BTC/USD,24008.36,24430.67,23200.0,23442.4,1287.81344461,30189437.893925466
1660694400000,2022-08-17 00:00:00,BTC/USD,23868.75,24430.67,23200.0,23349.04,1236.33680743,28867277.570155367
1660622400000,2022-08-16 04:00:00,BTC/USD,24091.49,24150.93,23677.98,24008.36,810.36088506,19455435.858439103
1660608000000,2022-08-16 00:00:00,BTC/USD,24100.0,24244.86,23677.98,23868.75,850.20899377,20293425.92004769
