https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume FIL
1665360000000,2022-10-10 00:00:00,FIL/USD,5.4377,5.4817,5.0773,5.1525,256479.78217709498,49777.73550259
1665273600000,2022-10-09 00:00:00,FIL/USD,5.3864,5.4719,5.3805,5.429,45889.70998380435,8452.70031015
1665187200000,2022-10-08 00:00:00,FIL/USD,5.4788,5.5043,5.3562,5.3968,45978.04829365126,8519.50198148
1665100800000,2022-10-07 00:00:00,FIL/USD,5.4801,5.533,5.3946,5.4707,58545.489217743576,10701.64498469
1665014400000,2022-10-06 00:00:00,FIL/USD,5.5945,5.6514,5.4577,5.4808,66487.38105367155,12130.96282544
1664928000000,2022-10-05 00:00:00,FIL/USD,5.5996,5.652,5.4469,5.5911,70788.54158277017,12660.93283661
1664841600000,2022-10-04 00:00:00,FIL/USD,5.5218,5.6443,5.4927,5.6066,49879.83513825862,8896.62810585
1664755200000,2022-10-03 00:00:00,FIL/USD,5.381,5.5521,5.2891,5.5219,22126.304235827825,4007.00922433
1664668800000,2022-10-02 00:00:00,FIL/USD,5.5167,5.5742,5.35,5.3794,61487.0134729943,11430.08764416
1664582400000,2022-10-01 00:00:00,FIL/USD,5.6761,5.6994,5.4675,5.5198,70335.26850356408,12742.358147680001
1664496000000,2022-09-30 00:00:00,FIL/USD,5.782,5.8353,5.6177,5.683,121895.97626624802,21449.23038294
1664409600000,2022-09-29 00:00:00,FIL/USD,5.852,5.9398,5.6805,5.7843,203104.419154061,35113.05069828
1664323200000,2022-09-28 00:00:00,FIL/USD,5.741,6.0484,5.5615,5.8616,132520.76549586302,22608.29218914
1664236800000,2022-09-27 00:00:00,FIL/USD,5.6958,6.1505,5.5986,5.7334,297762.8561131885,51934.77798744
1664150400000,2022-09-26 00:00:00,FIL/USD,5.7128,5.7947,5.5194,5.6987,76194.63319259074,13370.52892635
1664064000000,2022-09-25 00:00:00,FIL/USD,5.5709,5.9039,5.5261,5.7056,117612.75368919554,20613.56451367
1663977600000,2022-09-24 00:00:00,FIL/USD,5.7029,5.7974,5.5146,5.5746,137171.7764756839,24606.56844898
1663891200000,2022-09-23 00:00:00,FIL/USD,5.5384,5.8272,5.3426,5.7117,115766.48609736994,20268.30647572
1663804800000,2022-09-22 00:00:00,FIL/USD,5.262,5.555,5.2355,5.5256,91148.86797869662,16495.74127311
1663718400000,2022-09-21 00:00:00,FIL/USD,5.3077,5.5944,5.1058,5.2685,102007.19366013093,19361.71465505
1663632000000,2022-09-20 00:00:00,FIL/USD,5.4819,5.5203,5.2819,5.3176,58514.259526342474,11003.8851223
1663545600000,2022-09-19 00:00:00,FIL/USD,5.2499,5.5223,5.1396,5.4755,302139.96468603006,55180.34237714
1663459200000,2022-09-18 00:00:00,FIL/USD,5.9136,5.9136,5.0537,5.2561,295550.89406472014,56230.07440207
1663372800000,2022-09-17 00:00:00,FIL/USD,5.8158,5.9466,5.8003,5.9089,27370.312494709495,4632.0486883700005
1663286400000,2022-09-16 00:00:00,FIL/USD,5.7011,5.8526,5.6569,5.8257,69101.58478343322,11861.50759281
1663200000000,2022-09-15 00:00:00,FIL/USD,5.9671,5.9699,5.655,5.72,80080.0083876936,14000.00146638
1663113600000,2022-09-14 00:00:00,FIL/USD,5.8724,6.0166,5.7503,5.9536,112569.51522314108,18907.80623877
1663027200000,2022-09-13 00:00:00,FIL/USD,6.5516,6.5516,5.8148,5.8696,169590.09404373186,28892.95591586
1662940800000,2022-09-12 00:00:00,FIL/USD,6.408,6.7839,6.3284,6.5473,320912.49111401127,49014.47789379
1662854400000,2022-09-11 00:00:00,FIL/USD,6.3669,6.9818,6.1606,6.4125,683909.2150781467,106652.50917398
1662768000000,2022-09-10 00:00:00,FIL/USD,6.3677,6.5644,6.2036,6.3617,359510.8645063035,56511.76014372
1662681600000,2022-09-09 00:00:00,FIL/USD,5.87,6.471,5.8568,6.3917,385899.4061732881,60375.08114794
1662595200000,2022-09-08 00:00:00,FIL/USD,5.8606,5.9479,5.7073,5.8626,185059.43510677255,31566.10294183
1662508800000,2022-09-07 00:00:00,FIL/USD,5.5854,5.9388,5.5283,5.8515,146512.80309285678,25038.50347652
1662422400000,2022-09-06 00:00:00,FIL/USD,6.1208,6.2792,5.5279,5.5962,295073.8303900154,52727.53482542
1662336000000,2022-09-05 00:00:00,FIL/USD,6.2615,6.3206,5.9278,6.1309,258227.316949127,42118.9901889
1662249600000,2022-09-04 00:00:00,FIL/USD,6.5076,6.6656,6.1507,6.2675,329547.3430836133,52580.34991362
1662163200000,2022-09-03 00:00:00,FIL/USD,5.8314,6.6327,5.8132,6.5114,701671.6255237986,107760.48553672
1662076800000,2022-09-02 00:00:00,FIL/USD,5.7692,5.9795,5.6988,5.8348,135430.0763507438,23210.74867189
1661990400000,2022-09-01 00:00:00,FIL/USD,5.7488,5.8144,5.6055,5.7796,276687.25627684686,47873.0805379
1661904000000,2022-08-31 00:00:00,FIL/USD,5.7187,5.8907,5.6918,5.7445,167921.7763741089,29231.74799793
1661817600000,2022-08-30 00:00:00,FIL/USD,6.0285,6.1,5.5948,5.7107,214573.91794573143,37574.01333387
1661731200000,2022-08-29 00:00:00,FIL/USD,5.6454,6.0505,5.5305,6.0218,112208.56895098112,18633.72562207
1661644800000,2022-08-28 00:00:00,FIL/USD,5.8355,5.8836,5.6153,5.6298,35777.77452092343,6355.07025488
1661558400000,2022-08-27 00:00:00,FIL/USD,5.6686,5.8618,5.5874,5.8338,108732.17806535662,18638.31088919
1661472000000,2022-08-26 00:00:00,FIL/USD,6.3578,6.3578,5.5708,5.6557,459937.812266124,81322.8799735
1661385600000,2022-08-25 00:00:00,FIL/USD,6.2635,6.4872,6.2635,6.3613,131317.51502941377,20643.18850383
1661299200000,2022-08-24 00:00:00,FIL/USD,6.3758,6.5992,6.1785,6.2758,379888.8553989166,60532.33936692
1661212800000,2022-08-23 00:00:00,FIL/USD,6.3376,6.44,6.1198,6.3809,285214.34213297727,44698.13696077
1661126400000,2022-08-22 00:00:00,FIL/USD,6.4205,6.4205,6.0401,6.317,172458.9695268524,27300.77086067
1661040000000,2022-08-21 00:00:00,FIL/USD,6.2507,6.5498,6.2204,6.4189,280875.42387085076,43757.56342533
1660953600000,2022-08-20 00:00:00,FIL/USD,6.4552,6.7115,6.0688,6.253,288549.8077231024,46145.81924246
1660867200000,2022-08-19 00:00:00,FIL/USD,7.4863,7.5636,6.3554,6.4761,401973.63011127315,62070.32474966
1660780800000,2022-08-18 00:00:00,FIL/USD,8.1784,8.2884,6.5229,7.4498,342558.7752267508,45982.27807817
1660694400000,2022-08-17 00:00:00,FIL/USD,8.4005,8.8979,8.0195,8.1958,350966.0851246434,42822.67565395
1660608000000,2022-08-16 00:00:00,FIL/USD,8.4372,8.8498,8.1673,8.4196,348296.7037563891,41367.3694423
1660521600000,2022-08-15 00:00:00,FIL/USD,8.2175,8.5661,8.0119,8.4351,156976.224803198,18609.88308416
1660435200000,2022-08-14 00:00:00,FIL/USD,8.3632,8.789,8.0,8.234,193027.84233738016,23442.77900624
1660348800000,2022-08-13 00:00:00,FIL/USD,8.77,8.8614,8.2613,8.3581,160325.48887952563,19182.04961409
1660262400000,2022-08-12 00:00:00,FIL/USD,8.3407,8.7975,8.1836,8.7513,147538.35473813294,16859.02148688
1660176000000,2022-08-11 00:00:00,FIL/USD,8.294,9.0029,8.241,8.3563,316110.45205024566,37828.99752884
1660089600000,2022-08-10 00:00:00,FIL/USD,8.0278,8.5174,7.7397,8.2951,147630.88686218535,17797.36071442
1660003200000,2022-08-09 00:00:00,FIL/USD,8.7232,8.8265,7.85,8.0258,333030.6923809953,41495.01512385
1659916800000,2022-08-08 00:00:00,FIL/USD,8.7868,9.3989,8.5037,8.7114,382024.1021133289,43853.35332017
1659830400000,2022-08-07 00:00:00,FIL/USD,9.4313,9.4313,8.6578,8.7831,307666.87405421044,35029.41718234
1659744000000,2022-08-06 00:00:00,FIL/USD,8.3085,9.5118,8.1735,9.4278,645260.526343418,68442.32231734
1659657600000,2022-08-05 00:00:00,FIL/USD,8.0863,8.4015,8.045,8.3301,163624.27846374153,19642.53471912
1659571200000,2022-08-04 00:00:00,FIL/USD,8.0556,8.6098,7.8389,8.0808,378311.47087425186,46816.09133678
1659484800000,2022-08-03 00:00:00,FIL/USD,8.1874,8.7397,7.9054,8.0779,401895.6307803325,49752.48898604
1659398400000,2022-08-02 00:00:00,FIL/USD,8.7681,8.8632,7.694,8.1563,591737.5348802095,72549.75109795
1659312000000,2022-08-01 00:00:00,FIL/USD,9.7525,11.343,8.3685,8.7799,2012807.862066546,229251.79809184
1659225600000,2022-07-31 00:00:00,FIL/USD,8.0309,10.689,7.9486,9.7845,3590423.1134506343,366950.08569172
1659139200000,2022-07-30 00:00:00,FIL/USD,5.975,9.0718,5.9639,7.9975,3545969.173448277,443384.70440116
1659052800000,2022-07-29 00:00:00,FIL/USD,5.9346,6.215,5.7921,5.9618,206748.16139888007,34678.81535759
1658966400000,2022-07-28 00:00:00,FIL/USD,5.6468,6.0493,5.5513,5.9215,167114.15598356584,28221.59182362
1658880000000,2022-07-27 00:00:00,FIL/USD,5.3242,5.6515,5.2233,5.6515,83964.62141379318,14857.05059078
1658793600000,2022-07-26 00:00:00,FIL/USD,5.2258,5.3227,5.1,5.3227,280418.1359213769,52683.43808995
1658707200000,2022-07-25 00:00:00,FIL/USD,5.6446,5.687,5.2076,5.2348,81061.04398053647,15485.03170714
1658620800000,2022-07-24 00:00:00,FIL/USD,5.5799,5.934,5.5467,5.6332,217547.22391562565,38618.76445282
1658534400000,2022-07-23 00:00:00,FIL/USD,5.4913,5.6474,5.3874,5.5754,97874.3426389849,17554.67637102
1658448000000,2022-07-22 00:00:00,FIL/USD,5.6181,5.7985,5.421,5.483,151883.37629384827,27700.77991863
1658361600000,2022-07-21 00:00:00,FIL/USD,5.5763,5.723,5.3915,5.6264,215952.14045396744,38381.93879816
1658275200000,2022-07-20 00:00:00,FIL/USD,6.0411,6.169,5.4826,5.5799,192357.28716572255,34473.24990873
1658188800000,2022-07-19 00:00:00,FIL/USD,5.9505,6.254,5.6525,6.0391,243592.8691969714,40335.95555579
1658102400000,2022-07-18 00:00:00,FIL/USD,5.6878,6.187,5.6198,5.9841,527771.9515710124,88195.71056149
1658016000000,2022-07-17 00:00:00,FIL/USD,5.396,5.964,5.3673,5.6885,387592.3915313817,68136.13281733
1657929600000,2022-07-16 00:00:00,FIL/USD,5.2295,5.4384,5.1575,5.389,81830.54303932904,15184.73613645
1657843200000,2022-07-15 00:00:00,FIL/USD,5.3668,5.4529,5.2036,5.2211,71408.36628367784,13676.881554399999
1657756800000,2022-07-14 00:00:00,FIL/USD,5.2827,5.4179,5.158,5.3599,70361.46400495512,13127.38372077
1657670400000,2022-07-13 00:00:00,FIL/USD,5.0706,5.3048,5.0204,5.3021,40012.680422649566,7546.57219265
1657584000000,2022-07-12 00:00:00,FIL/USD,5.1572,5.2739,5.059,5.0766,53686.54413825576,10575.2953036
1657497600000,2022-07-11 00:00:00,FIL/USD,5.4801,5.4856,5.1422,5.198,161444.83524291374,31059.02948113
1657411200000,2022-07-10 00:00:00,FIL/USD,5.7847,5.7955,5.4316,5.4942,174225.10954023214,31710.73305308
1657324800000,2022-07-09 00:00:00,FIL/USD,5.7336,5.9001,5.6915,5.7987,80367.7783494964,13859.61997508
1657238400000,2022-07-08 00:00:00,FIL/USD,5.7897,5.9124,5.5849,5.7016,105340.57851203834,18475.61710959
1657152000000,2022-07-07 00:00:00,FIL/USD,5.5759,5.8566,5.5395,5.7897,85474.43407997128,14763.18878007
1657065600000,2022-07-06 00:00:00,FIL/USD,5.49,5.66,5.4347,5.5636,46262.047286233974,8315.12820588
1656979200000,2022-07-05 00:00:00,FIL/USD,5.5507,5.6254,5.3091,5.4886,77766.96570506002,14168.81640219
1656892800000,2022-07-04 00:00:00,FIL/USD,5.3033,5.6022,5.213,5.5468,58494.6857733009,10545.66340472
1656806400000,2022-07-03 00:00:00,FIL/USD,5.3393,5.3872,5.1924,5.3017,76096.7202470278,14353.26786635
1656720000000,2022-07-02 00:00:00,FIL/USD,5.3387,5.4039,5.2154,5.3347,98723.99184910036,18506.00630759
1656633600000,2022-07-01 00:00:00,FIL/USD,5.4025,5.511,5.2365,5.3241,134336.9804396778,25231.86650132
1656547200000,2022-06-30 00:00:00,FIL/USD,5.4506,5.4986,5.1006,5.4022,116903.62649399952,21640.00342342
1656460800000,2022-06-29 00:00:00,FIL/USD,5.5205,5.5943,5.3574,5.434,103507.60445456574,19048.14215211
1656374400000,2022-06-28 00:00:00,FIL/USD,5.7764,5.9472,5.4594,5.5136,144193.3180182094,26152.29940841
1656288000000,2022-06-27 00:00:00,FIL/USD,5.8139,6.0919,5.67,5.7819,154075.07172503925,26647.82713728
1656201600000,2022-06-26 00:00:00,FIL/USD,6.0756,6.3292,5.8244,5.8244,145580.2610440814,24994.89407391
1656115200000,2022-06-25 00:00:00,FIL/USD,6.1234,6.2854,5.8441,6.0878,164887.02896848044,27084.83014693
1656028800000,2022-06-24 00:00:00,FIL/USD,5.798,6.3758,5.7541,6.1082,212485.59760571824,34786.94175137
1655942400000,2022-06-23 00:00:00,FIL/USD,5.531,5.903,5.5083,5.7896,194887.17193518585,33661.59526309
1655856000000,2022-06-22 00:00:00,FIL/USD,5.8816,5.8857,5.4462,5.5079,263170.608878684,47780.57133911
1655769600000,2022-06-21 00:00:00,FIL/USD,5.4536,6.3681,5.3877,5.9487,570083.0296901001,95833.21224639
1655683200000,2022-06-20 00:00:00,FIL/USD,5.4744,5.6803,5.2826,5.4515,214304.42041425436,39311.09243589
1655596800000,2022-06-19 00:00:00,FIL/USD,5.1189,5.5308,4.9848,5.4723,197029.57542334622,36004.89290122
1655510400000,2022-06-18 00:00:00,FIL/USD,5.3254,5.4096,4.8029,5.1199,300330.63641930575,58659.47311848
1655424000000,2022-06-17 00:00:00,FIL/USD,5.286,5.4734,5.2815,5.3231,708566.671878857,133111.65897294
1655337600000,2022-06-16 00:00:00,FIL/USD,5.8732,5.9196,5.2135,5.2972,70272.4359598572,13265.95861207
1655251200000,2022-06-15 00:00:00,FIL/USD,5.47,5.8811,5.0729,5.8811,151150.94621513382,25701.13519837
1655164800000,2022-06-14 00:00:00,FIL/USD,5.3236,5.7045,5.0083,5.475,158206.26350128875,28896.12118745
1655078400000,2022-06-13 00:00:00,FIL/USD,5.6725,5.8337,5.0735,5.3367,356728.45080138254,66844.3890047
1654992000000,2022-06-12 00:00:00,FIL/USD,6.1081,6.1777,5.6051,5.7016,432188.9394156931,75801.34338005
1654905600000,2022-06-11 00:00:00,FIL/USD,6.8189,6.911,6.07,6.1026,322176.2298998795,52793.27334249
1654819200000,2022-06-10 00:00:00,FIL/USD,7.223,7.2543,6.7343,6.822,221527.1229870762,32472.4601271
1654732800000,2022-06-09 00:00:00,FIL/USD,7.1773,7.3464,7.0814,7.227,191025.85982465502,26432.24848826
1654646400000,2022-06-08 00:00:00,FIL/USD,7.3223,7.4666,7.1531,7.1894,216113.16027476304,30059.971663110002
1654560000000,2022-06-07 00:00:00,FIL/USD,7.5637,7.6509,7.0,7.3372,211585.68479026036,28837.38821216
1654473600000,2022-06-06 00:00:00,FIL/USD,7.3527,7.874,7.3527,7.573,95867.62473940795,12659.13439052
1654387200000,2022-06-05 00:00:00,FIL/USD,7.4545,7.568,7.2643,7.3665,383452.2739000816,52053.52255482
1654300800000,2022-06-04 00:00:00,FIL/USD,7.3963,7.5262,7.2157,7.4692,105323.15815314981,14100.99584335
1654214400000,2022-06-03 00:00:00,FIL/USD,7.7451,7.7552,7.25,7.3826,151389.2425697641,20506.22308804
1654128000000,2022-06-02 00:00:00,FIL/USD,7.4257,7.8009,7.3217,7.7472,211924.24062387814,27354.94638371
1654041600000,2022-06-01 00:00:00,FIL/USD,8.0961,8.1679,7.3164,7.4354,317470.9356916818,42697.22351073
1653955200000,2022-05-31 00:00:00,FIL/USD,8.205,8.3397,7.8331,8.0678,329934.7603203062,40895.25773077
1653868800000,2022-05-30 00:00:00,FIL/USD,7.6178,8.2856,7.5431,8.2115,694768.591050021,84609.21768861
1653782400000,2022-05-29 00:00:00,FIL/USD,7.5293,7.7886,7.335,7.6246,777677.5978958423,101995.85524432
1653696000000,2022-05-28 00:00:00,FIL/USD,7.2241,7.5865,7.1721,7.5507,85575.22352870158,11333.41591226
1653609600000,2022-05-27 00:00:00,FIL/USD,7.6332,7.7199,7.1563,7.2119,102622.77887394655,14229.64529097
1653523200000,2022-05-26 00:00:00,FIL/USD,8.1934,8.2762,7.2975,7.6295,494199.0776525574,64774.76605971
1653436800000,2022-05-25 00:00:00,FIL/USD,8.4175,8.58,8.0885,8.1799,198256.3107947583,24237.00910705
1653350400000,2022-05-24 00:00:00,FIL/USD,8.1766,8.5333,7.9916,8.4162,190157.05665595885,22594.17036857
1653264000000,2022-05-23 00:00:00,FIL/USD,8.4462,9.4686,8.031,8.1565,653442.6368283073,80113.11675698
1653177600000,2022-05-22 00:00:00,FIL/USD,8.1859,8.4936,8.0288,8.4524,79524.8846735634,9408.55670266
1653091200000,2022-05-21 00:00:00,FIL/USD,7.9277,8.3278,7.7845,8.1698,92751.40948950565,11352.95961829
1653004800000,2022-05-20 00:00:00,FIL/USD,8.1819,8.3286,7.7138,7.9105,123464.36812735019,15607.65667497
1652918400000,2022-05-19 00:00:00,FIL/USD,7.611,8.2972,7.3669,8.1982,485119.0004409335,59173.8430925
1652832000000,2022-05-18 00:00:00,FIL/USD,8.5694,8.715,7.4909,7.5863,222567.6769696006,29338.10645105
1652745600000,2022-05-17 00:00:00,FIL/USD,8.2937,8.8693,8.19,8.5625,108248.21762175125,12642.12760546
1652659200000,2022-05-16 00:00:00,FIL/USD,9.1642,9.1642,8.213,8.2812,187212.61225973576,22606.94250347
1652572800000,2022-05-15 00:00:00,FIL/USD,8.8267,9.2503,8.4957,9.1613,232869.2199842625,25418.7964573
1652486400000,2022-05-14 00:00:00,FIL/USD,8.744,9.1107,8.036,8.7972,383137.1610940688,43552.17126973
1652400000000,2022-05-13 00:00:00,FIL/USD,8.1098,9.4591,7.9126,8.7487,579390.2234996415,66225.86481416
1652313600000,2022-05-12 00:00:00,FIL/USD,8.6122,9.0844,6.5682,8.1279,1160056.8081643563,142725.280597
1652227200000,2022-05-11 00:00:00,FIL/USD,11.355,11.548,8.2258,8.566,790861.8150267862,92325.68468676
1652140800000,2022-05-10 00:00:00,FIL/USD,10.976,12.509,10.588,11.382,930393.437201547,81742.52655082999
1652054400000,2022-05-09 00:00:00,FIL/USD,13.151,13.294,10.87,11.014,805286.148604607,73114.77652121
1651968000000,2022-05-08 00:00:00,FIL/USD,13.267,13.444,12.873,13.135,372452.7469410864,28355.74776864
1651881600000,2022-05-07 00:00:00,FIL/USD,13.884,13.943,12.814,13.269,324519.7765391173,24456.98820854
1651795200000,2022-05-06 00:00:00,FIL/USD,13.99,14.147,13.367,13.882,254896.9235431654,18361.68589131
1651708800000,2022-05-05 00:00:00,FIL/USD,15.718,15.862,13.337,13.993,950162.557673614,67902.70547228
1651622400000,2022-05-04 00:00:00,FIL/USD,14.63,15.942,14.59,15.711,462554.25258722313,29441.42655383
1651536000000,2022-05-03 00:00:00,FIL/USD,14.634,14.978,14.25,14.629,232758.8907475135,15910.78616088
1651449600000,2022-05-02 00:00:00,FIL/USD,15.133,15.289,14.113,14.616,897337.9608018688,61394.22282443
1651363200000,2022-05-01 00:00:00,FIL/USD,14.234,15.663,13.902,15.14,1501867.8881823646,99198.67161046
1651276800000,2022-04-30 00:00:00,FIL/USD,17.32,18.021,11.769,14.235,2936412.5927193193,206281.17967821
1651190400000,2022-04-29 00:00:00,FIL/USD,18.088,18.195,17.025,17.306,201320.89946762595,11633.01164149
1651104000000,2022-04-28 00:00:00,FIL/USD,17.691,18.505,17.539,18.088,225105.02029190562,12444.9922762
1651017600000,2022-04-27 00:00:00,FIL/USD,17.299,18.036,17.247,17.709,165839.4282100798,9364.69751031
1650931200000,2022-04-26 00:00:00,FIL/USD,18.651,18.738,17.01,17.308,351861.3770346467,20329.40703921
1650844800000,2022-04-25 00:00:00,FIL/USD,18.938,18.938,17.442,18.648,668795.8112115386,35864.21124043
1650758400000,2022-04-24 00:00:00,FIL/USD,18.909,19.36,18.7,18.911,325611.2643660255,17218.08811623
1650672000000,2022-04-23 00:00:00,FIL/USD,19.311,19.561,18.863,18.923,203348.99898184647,10746.1289955
1650585600000,2022-04-22 00:00:00,FIL/USD,18.837,19.514,18.732,19.274,660525.2569344029,34270.27378512
1650499200000,2022-04-21 00:00:00,FIL/USD,19.571,20.241,18.523,18.853,280266.9118754524,14865.90526046
1650412800000,2022-04-20 00:00:00,FIL/USD,20.422,20.712,19.411,19.598,997691.5560128903,50907.82508485
1650326400000,2022-04-19 00:00:00,FIL/USD,19.63,21.132,19.421,20.414,383100.3038946989,18766.54765821
1650240000000,2022-04-18 00:00:00,FIL/USD,19.716,19.923,18.304,19.649,1370622.6675339595,69755.33958644
1650153600000,2022-04-17 00:00:00,FIL/USD,21.683,21.776,19.609,19.712,523671.8268572313,26566.14381378
1650067200000,2022-04-16 00:00:00,FIL/USD,19.045,22.148,18.896,21.678,967224.3144110499,44617.78367059
1649980800000,2022-04-15 00:00:00,FIL/USD,18.696,19.177,18.668,19.07,211423.72210698522,11086.71851636
1649894400000,2022-04-14 00:00:00,FIL/USD,19.426,19.784,18.476,18.682,530910.6568529361,28418.29872888
1649808000000,2022-04-13 00:00:00,FIL/USD,19.477,19.602,18.77,19.4,490496.312754924,25283.31509046
1649721600000,2022-04-12 00:00:00,FIL/USD,18.321,19.721,18.277,19.48,816374.0126825337,41908.31687282
1649635200000,2022-04-11 00:00:00,FIL/USD,21.031,21.095,18.004,18.288,755791.1220323909,41327.16109101
1649548800000,2022-04-10 00:00:00,FIL/USD,21.746,21.867,20.854,20.997,93449.78279663814,4450.62546062
1649462400000,2022-04-09 00:00:00,FIL/USD,21.385,21.725,21.173,21.725,768623.1507861831,35379.66171628
1649376000000,2022-04-08 00:00:00,FIL/USD,22.488,22.928,21.017,21.319,583345.9382925655,27362.72518845
1649289600000,2022-04-07 00:00:00,FIL/USD,21.744,22.702,21.461,22.501,458307.7965264921,20368.33014206
1649203200000,2022-04-06 00:00:00,FIL/USD,24.889,24.894,21.582,21.753,1278254.7529736478,58762.22833511
1649116800000,2022-04-05 00:00:00,FIL/USD,25.266,26.514,24.535,24.94,1556521.6296808082,62410.65074903
1649030400000,2022-04-04 00:00:00,FIL/USD,25.442,25.76,23.698,25.268,1143489.5840742686,45254.45559895
1648944000000,2022-04-03 00:00:00,FIL/USD,23.922,25.84,23.657,25.454,859183.9705153677,33754.37929266
1648857600000,2022-04-02 00:00:00,FIL/USD,25.528,26.728,23.784,23.905,1248587.11052502,52231.211484
1648771200000,2022-04-01 00:00:00,FIL/USD,24.459,26.127,22.901,25.546,1279090.705461539,50070.09729357
1648684800000,2022-03-31 00:00:00,FIL/USD,25.889,27.489,24.102,24.433,1220115.990358582,49937.21566564
1648598400000,2022-03-30 00:00:00,FIL/USD,26.336,26.62,24.763,25.89,1683749.7076033386,65034.75116274
1648512000000,2022-03-29 00:00:00,FIL/USD,25.295,28.1,24.89,26.415,2417202.5847085677,91508.71038079
1648425600000,2022-03-28 00:00:00,FIL/USD,23.623,27.801,23.544,25.281,2924866.066321962,115694.239402
1648339200000,2022-03-27 00:00:00,FIL/USD,19.416,24.072,18.988,23.733,1250512.3154649134,52690.86569186
1648252800000,2022-03-26 00:00:00,FIL/USD,18.825,19.418,18.655,19.418,107055.26375932305,5513.19722728
1648166400000,2022-03-25 00:00:00,FIL/USD,19.664,19.664,18.437,18.857,215178.92010252192,11411.08978642
1648080000000,2022-03-24 00:00:00,FIL/USD,19.318,19.786,18.949,19.63,366891.8264114025,18690.36303675
1647993600000,2022-03-23 00:00:00,FIL/USD,18.297,19.559,18.297,19.312,481123.4503361148,24913.18611931
1647907200000,2022-03-22 00:00:00,FIL/USD,17.815,18.666,17.763,18.304,248783.33197917053,13591.74672089
1647820800000,2022-03-21 00:00:00,FIL/USD,17.647,17.968,17.377,17.841,127187.92688414824,7128.96849303
1647734400000,2022-03-20 00:00:00,FIL/USD,18.226,18.282,17.249,17.619,196534.54036734524,11154.69324975
1647648000000,2022-03-19 00:00:00,FIL/USD,17.617,18.397,17.564,18.207,441194.3997551427,24232.13048581
1647561600000,2022-03-18 00:00:00,FIL/USD,17.444,17.864,17.099,17.623,160793.8324694106,9124.0896822
1647475200000,2022-03-17 00:00:00,FIL/USD,17.43,17.795,17.262,17.456,403998.28031691536,23143.80615931
1647388800000,2022-03-16 00:00:00,FIL/USD,16.821,17.462,16.759,17.446,492830.4013008176,28248.90526773
1647302400000,2022-03-15 00:00:00,FIL/USD,17.499,17.499,16.467,16.824,147410.1414655661,8761.89618792
1647216000000,2022-03-14 00:00:00,FIL/USD,17.245,17.701,17.071,17.475,36262.48369971601,2075.10636336
1647129600000,2022-03-13 00:00:00,FIL/USD,17.712,18.084,17.049,17.271,80107.6611532007,4638.27578908
1647043200000,2022-03-12 00:00:00,FIL/USD,17.393,18.446,17.393,17.72,258024.75801431556,14561.21659223
1646956800000,2022-03-11 00:00:00,FIL/USD,17.891,18.084,17.192,17.386,103174.34810745309,5934.33498835
1646870400000,2022-03-10 00:00:00,FIL/USD,18.815,18.88,17.386,17.897,86404.33136148308,4827.86675764
1646784000000,2022-03-09 00:00:00,FIL/USD,18.097,19.293,17.976,18.846,355586.14384612255,18867.99022849
1646697600000,2022-03-08 00:00:00,FIL/USD,17.826,18.314,17.694,18.033,125565.58358052334,6963.10007101
1646611200000,2022-03-07 00:00:00,FIL/USD,18.445,18.9,17.14,17.847,247003.43204036233,13840.05334456
1646524800000,2022-03-06 00:00:00,FIL/USD,19.096,19.269,18.358,18.464,155550.88871677662,8424.54986551
1646438400000,2022-03-05 00:00:00,FIL/USD,18.771,19.202,18.295,19.109,106239.19893003642,5559.64199749
1646352000000,2022-03-04 00:00:00,FIL/USD,20.121,20.286,18.459,18.83,316747.8894582807,16821.44925429
1646265600000,2022-03-03 00:00:00,FIL/USD,20.762,20.984,19.554,20.161,208197.23595554114,10326.73160833
1646179200000,2022-03-02 00:00:00,FIL/USD,20.963,21.679,20.24,20.719,363168.60511842574,17528.28829183
1646092800000,2022-03-01 00:00:00,FIL/USD,21.697,22.131,20.558,20.936,717181.180147484,34255.88365244
1646006400000,2022-02-28 00:00:00,FIL/USD,20.392,21.977,19.752,21.68,724256.1541740536,33406.64917777
1645920000000,2022-02-27 00:00:00,FIL/USD,19.079,21.305,18.441,20.364,807082.7882486003,39632.822051099996
1645833600000,2022-02-26 00:00:00,FIL/USD,18.962,19.469,18.569,19.107,85595.33082379455,4479.78912565
1645747200000,2022-02-25 00:00:00,FIL/USD,18.496,19.211,18.177,18.941,84845.10620966861,4479.44175121
1645660800000,2022-02-24 00:00:00,FIL/USD,18.448,18.82,16.797,18.465,320390.0799235527,17351.20931078
1645574400000,2022-02-23 00:00:00,FIL/USD,19.165,19.638,18.467,18.469,96363.5032876879,5217.5809891
1645488000000,2022-02-22 00:00:00,FIL/USD,18.631,19.254,18.145,19.204,240798.98068405344,12539.00128536
1645401600000,2022-02-21 00:00:00,FIL/USD,19.797,20.479,18.558,18.6,189027.18366711598,10162.75181006
1645315200000,2022-02-20 00:00:00,FIL/USD,20.859,20.865,19.378,19.83,259901.427327297,13106.4764159
1645228800000,2022-02-19 00:00:00,FIL/USD,21.053,21.292,20.129,20.859,683594.8782030804,32772.17882943
1645142400000,2022-02-18 00:00:00,FIL/USD,20.536,21.369,20.242,21.055,878853.9224948527,41740.86547114
