https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ETH
1528848000,2018-06-13 00:00:00,ETH/USD,494.25,501.11,450.1,476.15,159527040.01,336005.92
1528761600,2018-06-12 00:00:00,ETH/USD,530.77,544.25,483.29,494.25,126926074.06,247513.23
1528675200,2018-06-11 00:00:00,ETH/USD,523.55,535.65,509.08,530.77,122746435.7,234273.48
1528588800,2018-06-10 00:00:00,ETH/USD,593.2,593.2,496.27,523.55,163357082.08,302559.92
1528502400,2018-06-09 00:00:00,ETH/USD,599.9,611.74,591.3,593.2,36551855.79,60714.76
1528416000,2018-06-08 00:00:00,ETH/USD,605.39,608.71,590.0,599.9,44974213.23,74958.33
1528329600,2018-06-07 00:00:00,ETH/USD,606.67,617.16,597.42,605.39,64596297.7,106287.29
1528243200,2018-06-06 00:00:00,ETH/USD,608.69,612.49,591.76,606.67,60453356.41,100152.41
1528156800,2018-06-05 00:00:00,ETH/USD,591.09,613.91,575.69,608.69,68281266.21,114839.11
1528070400,2018-06-04 00:00:00,ETH/USD,619.4,625.04,580.0,591.09,94546733.62,157574.5
1527984000,2018-06-03 00:00:00,ETH/USD,590.44,628.99,590.0,619.4,77878073.26,126551.98
1527897600,2018-06-02 00:00:00,ETH/USD,579.24,601.42,573.39,590.44,88197602.86,149347.1
1527811200,2018-06-01 00:00:00,ETH/USD,577.0,590.0,563.73,579.24,88268211.63,153420.31
1527724800,2018-05-31 00:00:00,ETH/USD,557.01,586.78,552.72,577.0,107240095.72,187214.87
1527638400,2018-05-30 00:00:00,ETH/USD,566.98,585.44,541.9,557.01,110589461.75,197607.81
1527552000,2018-05-29 00:00:00,ETH/USD,511.98,573.86,509.98,566.98,178307969.12,329102.24
1527465600,2018-05-28 00:00:00,ETH/USD,569.0,574.0,492.5,511.98,243301912.47,458376.09
1527379200,2018-05-27 00:00:00,ETH/USD,585.6,592.35,553.0,569.0,150598018.14,263525.97
1527292800,2018-05-26 00:00:00,ETH/USD,584.42,609.88,577.93,585.6,80250552.5,135180.41
1527206400,2018-05-25 00:00:00,ETH/USD,602.52,615.8,567.45,584.42,147504396.24,248834.9
1527120000,2018-05-24 00:00:00,ETH/USD,576.89,608.88,539.33,602.52,225769373.32,390050.92
1527033600,2018-05-23 00:00:00,ETH/USD,640.0,649.49,564.03,576.89,252075483.23,416991.6
1526947200,2018-05-22 00:00:00,ETH/USD,696.13,698.11,638.27,640.0,134718629.67,199777.28
1526860800,2018-05-21 00:00:00,ETH/USD,715.5,720.0,685.94,696.13,59691771.6,84698.17
1526774400,2018-05-20 00:00:00,ETH/USD,695.87,722.64,687.42,715.5,82604798.49,116146.69
1526688000,2018-05-19 00:00:00,ETH/USD,693.61,718.36,681.08,695.87,75414187.0,108125.75
1526601600,2018-05-18 00:00:00,ETH/USD,667.84,694.81,657.59,693.61,99575003.47,147171.27
1526515200,2018-05-17 00:00:00,ETH/USD,706.57,718.9,660.5,667.84,103568212.97,149384.75
1526428800,2018-05-16 00:00:00,ETH/USD,705.06,710.0,675.21,706.57,117986869.06,170445.55
1526342400,2018-05-15 00:00:00,ETH/USD,727.41,739.3,694.76,705.06,125371018.35,173953.01
1526256000,2018-05-14 00:00:00,ETH/USD,728.78,742.72,684.36,727.41,203957240.66,284832.56
1526169600,2018-05-13 00:00:00,ETH/USD,683.32,740.16,668.25,728.78,145624738.01,205048.21
1526083200,2018-05-12 00:00:00,ETH/USD,677.99,690.92,637.12,683.32,177069657.26,266487.01
1525996800,2018-05-11 00:00:00,ETH/USD,723.38,736.55,666.0,677.99,238272156.64,343981.43
1525910400,2018-05-10 00:00:00,ETH/USD,751.86,768.47,722.12,723.38,127245100.31,169497.07
1525824000,2018-05-09 00:00:00,ETH/USD,747.94,760.41,710.0,751.86,140316582.53,190791.83
1525737600,2018-05-08 00:00:00,ETH/USD,752.14,775.49,720.33,747.94,179147503.67,239736.33
1525651200,2018-05-07 00:00:00,ETH/USD,793.79,797.98,685.18,752.14,475835886.55,652630.79
1525564800,2018-05-06 00:00:00,ETH/USD,819.69,838.0,754.8,793.79,186719726.71,235543.29
1525478400,2018-05-05 00:00:00,ETH/USD,785.52,830.0,780.8,819.69,156678444.65,193071.26
1525392000,2018-05-04 00:00:00,ETH/USD,779.39,808.79,760.55,785.52,198108869.78,252599.48
1525305600,2018-05-03 00:00:00,ETH/USD,688.0,790.0,686.97,779.39,282344436.17,383061.83
1525219200,2018-05-02 00:00:00,ETH/USD,671.01,692.0,662.67,688.0,113537531.02,167253.47
1525132800,2018-05-01 00:00:00,ETH/USD,670.33,675.9,627.42,671.01,140348261.99,214602.41
1525046400,2018-04-30 00:00:00,ETH/USD,689.93,694.88,663.42,670.33,111060698.22,163058.33
1524960000,2018-04-29 00:00:00,ETH/USD,683.27,700.0,663.31,689.93,109875107.94,160942.48
1524873600,2018-04-28 00:00:00,ETH/USD,643.49,700.0,640.25,683.27,119539636.0,176272.13
1524787200,2018-04-27 00:00:00,ETH/USD,661.0,687.28,640.7,643.49,152215709.23,228654.62
1524700800,2018-04-26 00:00:00,ETH/USD,618.09,666.2,600.1,661.0,170956409.32,271848.77
1524614400,2018-04-25 00:00:00,ETH/USD,702.98,703.86,596.1,618.09,428270601.58,668930.01
1524528000,2018-04-24 00:00:00,ETH/USD,643.98,712.0,643.8,702.98,231208215.14,334518.07
1524441600,2018-04-23 00:00:00,ETH/USD,621.11,650.0,619.4,643.98,102937264.9,160986.4
1524355200,2018-04-22 00:00:00,ETH/USD,604.62,646.8,591.2,621.11,128429482.52,205823.26
1524268800,2018-04-21 00:00:00,ETH/USD,616.44,625.24,576.0,604.62,135557551.55,225698.22
1524182400,2018-04-20 00:00:00,ETH/USD,566.92,621.77,557.77,616.44,160158750.52,273383.27
1524096000,2018-04-19 00:00:00,ETH/USD,525.55,571.84,521.55,566.92,114619069.23,210590.95
1524009600,2018-04-18 00:00:00,ETH/USD,503.13,527.05,501.5,525.55,67985164.39,132144.41
1523923200,2018-04-17 00:00:00,ETH/USD,511.29,523.8,501.5,503.13,79806133.63,156309.94
1523836800,2018-04-16 00:00:00,ETH/USD,534.04,537.56,499.33,511.29,111860282.29,218170.8
1523750400,2018-04-15 00:00:00,ETH/USD,502.44,534.18,502.44,534.04,122627858.94,236272.68
1523664000,2018-04-14 00:00:00,ETH/USD,495.93,514.93,486.94,502.44,93586428.3,186924.52
1523577600,2018-04-13 00:00:00,ETH/USD,493.55,528.36,480.0,495.93,205853501.97,406353.03
1523491200,2018-04-12 00:00:00,ETH/USD,429.74,499.17,413.0,493.55,177003720.94,386893.85
1523404800,2018-04-11 00:00:00,ETH/USD,415.12,433.16,409.7,429.74,73591077.72,175207.97
1523318400,2018-04-10 00:00:00,ETH/USD,398.82,417.9,391.0,415.12,58864756.86,146444.78
1523232000,2018-04-09 00:00:00,ETH/USD,400.33,430.73,387.27,398.82,133871357.36,328869.46
1523145600,2018-04-08 00:00:00,ETH/USD,384.16,404.4,384.16,400.33,53488875.26,134841.41
1523059200,2018-04-07 00:00:00,ETH/USD,369.73,404.8,368.85,384.16,51980716.87,135213.66
1522972800,2018-04-06 00:00:00,ETH/USD,380.99,385.47,363.0,369.73,55866282.82,150770.89
1522886400,2018-04-05 00:00:00,ETH/USD,377.99,388.24,366.11,380.99,68769791.96,182167.98
1522800000,2018-04-04 00:00:00,ETH/USD,415.44,416.87,368.01,377.99,98676079.37,255572.64
1522713600,2018-04-03 00:00:00,ETH/USD,384.25,417.88,379.83,415.44,86627593.71,216424.34
1522627200,2018-04-02 00:00:00,ETH/USD,378.67,394.0,375.26,384.25,75236607.5,195323.56
1522540800,2018-04-01 00:00:00,ETH/USD,393.37,398.86,358.0,378.67,119383013.35,317516.1
1522454400,2018-03-31 00:00:00,ETH/USD,393.08,418.79,389.0,393.37,109720881.03,272769.54
1522368000,2018-03-30 00:00:00,ETH/USD,384.11,411.43,364.65,393.08,192558562.69,501605.77
1522281600,2018-03-29 00:00:00,ETH/USD,445.43,448.0,379.6,384.11,189685786.17,466694.27
1522195200,2018-03-28 00:00:00,ETH/USD,448.22,465.62,438.69,445.43,74172771.53,164719.29
1522108800,2018-03-27 00:00:00,ETH/USD,485.2,491.5,446.0,448.22,140190869.24,305074.4
1522022400,2018-03-26 00:00:00,ETH/USD,522.41,525.37,466.63,485.2,110522774.94,224304.38
1521936000,2018-03-25 00:00:00,ETH/USD,518.8,537.0,512.87,522.41,42526859.31,81571.27
1521849600,2018-03-24 00:00:00,ETH/USD,543.85,546.36,517.85,518.8,57982954.18,108560.56
1521763200,2018-03-23 00:00:00,ETH/USD,539.19,544.28,504.58,543.85,100048838.67,192973.83
1521676800,2018-03-22 00:00:00,ETH/USD,558.78,578.18,514.0,539.19,94593925.52,174861.03
1521590400,2018-03-21 00:00:00,ETH/USD,556.38,590.11,544.49,558.78,104635517.5,184758.56
1521504000,2018-03-20 00:00:00,ETH/USD,554.99,567.3,516.08,556.38,122401802.66,224802.07
1521417600,2018-03-19 00:00:00,ETH/USD,536.73,558.53,513.52,554.99,185423146.76,344015.24
1521331200,2018-03-18 00:00:00,ETH/USD,548.82,562.2,452.32,536.73,324068042.06,648381.69
1521244800,2018-03-17 00:00:00,ETH/USD,598.77,609.84,542.17,548.82,80395417.94,139801.91
1521158400,2018-03-16 00:00:00,ETH/USD,609.9,626.39,583.6,598.77,80361260.65,132101.98
1521072000,2018-03-15 00:00:00,ETH/USD,610.91,620.0,568.29,609.9,131071383.72,219330.18
1520985600,2018-03-14 00:00:00,ETH/USD,688.49,694.19,585.04,610.91,103191397.08,164619.28
1520899200,2018-03-13 00:00:00,ETH/USD,696.52,714.3,676.6,688.49,90493824.6,130784.08
1520812800,2018-03-12 00:00:00,ETH/USD,719.86,739.85,676.11,696.52,86714777.27,122394.7
1520726400,2018-03-11 00:00:00,ETH/USD,679.68,735.08,660.0,719.86,97190650.66,138566.13
1520640000,2018-03-10 00:00:00,ETH/USD,724.61,745.0,676.22,679.68,84094770.16,116951.08
1520553600,2018-03-09 00:00:00,ETH/USD,697.3,728.0,637.63,724.61,155373076.45,228068.03
1520467200,2018-03-08 00:00:00,ETH/USD,749.2,770.0,688.0,697.3,106388965.37,145547.81
1520380800,2018-03-07 00:00:00,ETH/USD,814.45,824.24,725.0,749.2,130647958.33,171110.03
1520294400,2018-03-06 00:00:00,ETH/USD,848.13,850.0,803.07,814.45,73100054.31,88560.34
1520208000,2018-03-05 00:00:00,ETH/USD,866.06,870.0,847.62,848.13,47024547.86,54603.86
1520121600,2018-03-04 00:00:00,ETH/USD,855.29,868.26,834.46,866.06,37938082.07,44410.87
1520035200,2018-03-03 00:00:00,ETH/USD,854.5,869.0,852.28,855.29,34535123.83,40075.31
1519948800,2018-03-02 00:00:00,ETH/USD,869.24,879.37,849.11,854.5,49288344.72,57163.14
1519862400,2018-03-01 00:00:00,ETH/USD,851.26,886.54,845.2,869.24,76258667.45,87845.92
1519776000,2018-02-28 00:00:00,ETH/USD,871.33,888.61,850.7,851.26,79557606.02,91521.36
1519689600,2018-02-27 00:00:00,ETH/USD,867.77,895.0,862.0,871.33,81638997.02,92905.57
1519603200,2018-02-26 00:00:00,ETH/USD,838.47,881.97,830.33,867.77,116502688.7,135501.79
1519516800,2018-02-25 00:00:00,ETH/USD,831.51,848.49,816.01,838.47,83552976.06,100239.89
1519430400,2018-02-24 00:00:00,ETH/USD,852.56,873.0,808.17,831.51,121625571.23,145533.67
1519344000,2018-02-23 00:00:00,ETH/USD,802.85,881.2,787.0,852.56,135955906.45,161431.49
1519257600,2018-02-22 00:00:00,ETH/USD,837.79,869.78,788.0,802.85,146961231.02,179136.96
1519171200,2018-02-21 00:00:00,ETH/USD,883.91,903.33,815.29,837.79,188541776.05,219033.3
1519084800,2018-02-20 00:00:00,ETH/USD,939.19,959.0,874.12,883.91,135466831.21,146455.91
1518998400,2018-02-19 00:00:00,ETH/USD,913.13,955.99,907.28,939.19,109941820.57,117446.85
1518912000,2018-02-18 00:00:00,ETH/USD,973.28,979.0,901.0,913.13,170440022.57,182409.94
1518825600,2018-02-17 00:00:00,ETH/USD,937.38,973.97,933.11,973.28,118270188.49,123230.12
1518739200,2018-02-16 00:00:00,ETH/USD,925.02,944.0,906.66,937.38,123174286.96,132688.75
1518652800,2018-02-15 00:00:00,ETH/USD,919.13,945.0,903.04,925.02,187246585.29,202169.82
1518566400,2018-02-14 00:00:00,ETH/USD,839.83,922.0,837.97,919.13,174644967.3,197604.82
1518480000,2018-02-13 00:00:00,ETH/USD,866.4,869.28,821.11,839.83,107951192.1,128401.05
1518393600,2018-02-12 00:00:00,ETH/USD,810.46,876.61,810.18,866.4,110062922.37,129067.38
1518307200,2018-02-11 00:00:00,ETH/USD,851.09,854.99,778.47,810.46,113351706.99,138640.41
1518220800,2018-02-10 00:00:00,ETH/USD,878.01,909.04,815.0,851.09,141482647.18,163524.67
1518134400,2018-02-09 00:00:00,ETH/USD,813.11,883.46,780.53,878.01,149927703.18,179250.71
1518048000,2018-02-08 00:00:00,ETH/USD,752.8,847.0,749.69,813.11,189240985.91,234014.52
1517961600,2018-02-07 00:00:00,ETH/USD,782.99,848.99,716.3,752.8,328636498.72,413150.78
1517875200,2018-02-06 00:00:00,ETH/USD,698.62,799.0,565.54,782.99,527609831.3,780807.49
1517788800,2018-02-05 00:00:00,ETH/USD,825.3,858.6,641.01,698.62,402083730.77,544364.46
1517702400,2018-02-04 00:00:00,ETH/USD,972.1,972.8,771.0,825.3,282030230.48,325186.47
1517616000,2018-02-03 00:00:00,ETH/USD,923.13,999.0,845.0,972.1,196055522.56,209417.39
1517529600,2018-02-02 00:00:00,ETH/USD,1035.0,1039.1,768.0,923.13,468106417.69,514666.75
1517443200,2018-02-01 00:00:00,ETH/USD,1120.0,1179.4,985.0,1035.0,303020033.95,279486.18
1517356800,2018-01-31 00:00:00,ETH/USD,1076.9,1128.8,1025.0,1120.0,147470314.5,135977.51
1517270400,2018-01-30 00:00:00,ETH/USD,1174.3,1183.0,1041.0,1076.9,260394836.2,233899.68
1517184000,2018-01-29 00:00:00,ETH/USD,1245.5,1260.0,1154.5,1174.3,163818301.0,137381.68
1517097600,2018-01-28 00:00:00,ETH/USD,1113.9,1265.0,1108.9,1245.5,225665241.25,187008.68
1517011200,2018-01-27 00:00:00,ETH/USD,1046.9,1125.4,1031.4,1113.9,112495989.02,103856.96
1516924800,2018-01-26 00:00:00,ETH/USD,1048.2,1078.6,983.0,1046.9,142140156.42,138064.15
1516838400,2018-01-25 00:00:00,ETH/USD,1061.6,1102.4,1023.1,1048.2,171128970.39,160780.96
1516752000,2018-01-24 00:00:00,ETH/USD,981.8,1070.6,952.03,1061.6,174605046.08,171925.14
1516665600,2018-01-23 00:00:00,ETH/USD,997.52,1022.0,905.21,981.8,220633525.98,227094.52
1516579200,2018-01-22 00:00:00,ETH/USD,1047.7,1084.1,912.46,997.52,235930845.07,237776.3
1516492800,2018-01-21 00:00:00,ETH/USD,1146.3,1146.7,1001.0,1047.7,209516656.57,196214.7
1516406400,2018-01-20 00:00:00,ETH/USD,1032.6,1160.0,1029.2,1146.3,179769188.13,161896.02
1516320000,2018-01-19 00:00:00,ETH/USD,994.0,1079.0,960.0,1032.6,179106705.99,174174.7
1516233600,2018-01-18 00:00:00,ETH/USD,1021.6,1079.0,940.0,994.0,379769731.69,371323.15
1516147200,2018-01-17 00:00:00,ETH/USD,1019.6,1088.3,770.0,1021.6,631769104.17,683908.45
1516060800,2018-01-16 00:00:00,ETH/USD,1276.9,1280.0,867.0,1019.6,684842552.92,650946.92
1515974400,2018-01-15 00:00:00,ETH/USD,1349.7,1377.9,1264.0,1276.9,179606548.01,136473.28
1515888000,2018-01-14 00:00:00,ETH/USD,1379.9,1385.0,1256.0,1349.7,231436368.33,174615.06
1515801600,2018-01-13 00:00:00,ETH/USD,1257.0,1424.3,1252.5,1379.9,270393597.23,200321.41
1515715200,2018-01-12 00:00:00,ETH/USD,1135.1,1285.0,1075.4,1257.0,248310378.63,204843.81
1515628800,2018-01-11 00:00:00,ETH/USD,1246.9,1332.2,1100.0,1135.1,426656981.1,355727.79
1515542400,2018-01-10 00:00:00,ETH/USD,1283.8,1382.0,1200.0,1246.9,490501903.35,376710.45
1515456000,2018-01-09 00:00:00,ETH/USD,1129.0,1299.0,1119.1,1283.8,355708009.37,294934.66
1515369600,2018-01-08 00:00:00,ETH/USD,1115.8,1225.0,966.64,1129.0,484194524.88,428748.99
1515283200,2018-01-07 00:00:00,ETH/USD,1004.3,1116.0,999.5,1115.8,213741151.54,199826.61
1515196800,2018-01-06 00:00:00,ETH/USD,962.77,1014.2,951.38,1004.3,126632906.52,127789.05
1515110400,2018-01-05 00:00:00,ETH/USD,939.3,1023.6,930.0,962.77,292167133.15,298235.4
1515024000,2018-01-04 00:00:00,ETH/USD,942.01,997.0,893.24,940.0,329294996.05,348617.26
1514937600,2018-01-03 00:00:00,ETH/USD,858.78,954.73,840.0,942.01,275611707.35,310540.88
1514851200,2018-01-02 00:00:00,ETH/USD,752.46,890.0,752.46,858.78,355735841.18,420956.63
1514764800,2018-01-01 00:00:00,ETH/USD,736.77,762.0,717.94,752.46,90359488.63,121559.92
1514678400,2017-12-31 00:00:00,ETH/USD,682.22,741.99,675.56,736.77,109286243.87,153382.04
1514592000,2017-12-30 00:00:00,ETH/USD,731.52,737.56,640.43,682.22,182529091.29,267697.69
1514505600,2017-12-29 00:00:00,ETH/USD,711.42,755.0,703.02,731.52,150059978.95,204819.67
1514419200,2017-12-28 00:00:00,ETH/USD,736.45,740.3,652.0,711.42,176740736.69,255375.81
1514332800,2017-12-27 00:00:00,ETH/USD,749.8,766.06,703.27,736.45,124414188.05,167808.26
1514246400,2017-12-26 00:00:00,ETH/USD,709.81,749.8,708.83,749.8,109720939.51,149068.11
1514160000,2017-12-25 00:00:00,ETH/USD,659.89,737.0,651.76,709.81,152826683.96,218494.75
1514073600,2017-12-24 00:00:00,ETH/USD,672.59,675.0,560.0,659.89,193686483.17,312622.99
1513987200,2017-12-23 00:00:00,ETH/USD,628.19,717.0,616.19,672.59,164346111.19,240693.8
1513900800,2017-12-22 00:00:00,ETH/USD,786.97,792.0,492.01,628.19,493434402.3,780148.63
1513814400,2017-12-21 00:00:00,ETH/USD,794.99,848.08,747.1,786.97,273181280.83,341950.86
1513728000,2017-12-20 00:00:00,ETH/USD,799.98,826.2,709.0,794.99,328220914.56,423196.54
1513641600,2017-12-19 00:00:00,ETH/USD,783.99,863.0,750.01,799.98,420852104.19,518293.15
1513555200,2017-12-18 00:00:00,ETH/USD,708.78,798.9,660.0,783.99,308350138.24,420286.41
1513468800,2017-12-17 00:00:00,ETH/USD,683.25,725.0,683.24,708.78,149768992.6,210616.33
1513382400,2017-12-16 00:00:00,ETH/USD,678.29,711.96,672.51,683.25,138454457.96,200939.09
1513296000,2017-12-15 00:00:00,ETH/USD,686.51,698.31,610.0,678.29,237278057.36,360052.41
1513209600,2017-12-14 00:00:00,ETH/USD,690.69,760.0,651.0,686.51,347550712.47,494411.1
1513123200,2017-12-13 00:00:00,ETH/USD,634.87,742.0,573.0,690.69,455283117.82,686140.28
1513036800,2017-12-12 00:00:00,ETH/USD,515.25,646.92,497.75,634.87,232290552.52,425205.54
1512950400,2017-12-11 00:00:00,ETH/USD,429.24,531.2,429.14,515.25,104731576.0,224210.7
1512864000,2017-12-10 00:00:00,ETH/USD,460.92,460.92,413.3,429.24,108708290.39,250226.88
1512777600,2017-12-09 00:00:00,ETH/USD,442.19,487.8,441.0,460.92,149772161.62,322495.68
1512691200,2017-12-08 00:00:00,ETH/USD,415.02,453.61,400.34,442.19,136612696.19,318982.12
1512604800,2017-12-07 00:00:00,ETH/USD,413.71,429.0,390.0,415.02,132403974.49,322002.3
1512518400,2017-12-06 00:00:00,ETH/USD,451.87,454.23,403.0,413.71,158776308.84,367187.65
1512432000,2017-12-05 00:00:00,ETH/USD,465.0,467.38,444.17,451.87,85785645.69,187527.35
1512345600,2017-12-04 00:00:00,ETH/USD,459.49,471.06,439.27,465.0,56502645.38,123194.9
1512259200,2017-12-03 00:00:00,ETH/USD,455.51,482.69,431.04,459.49,64310886.02,137973.38
1512172800,2017-12-02 00:00:00,ETH/USD,460.67,472.0,447.0,455.51,62254233.5,135334.9
1512086400,2017-12-01 00:00:00,ETH/USD,432.21,467.0,413.96,460.67,75248691.89,169741.57
1512000000,2017-11-30 00:00:00,ETH/USD,420.34,454.95,385.4,432.21,95635975.25,224566.83
1511913600,2017-11-29 00:00:00,ETH/USD,465.56,517.0,403.01,420.34,107210273.45,228932.29
1511827200,2017-11-28 00:00:00,ETH/USD,473.44,479.0,457.2,465.56,72094177.97,153810.21
1511740800,2017-11-27 00:00:00,ETH/USD,464.0,491.89,458.25,473.44,91009236.72,191770.47
1511654400,2017-11-26 00:00:00,ETH/USD,464.0,464.0,464.0,464.0,0.0,0.0
1511568000,2017-11-25 00:00:00,ETH/USD,469.89,481.99,454.4,464.0,78835765.03,168492.42
1511481600,2017-11-24 00:00:00,ETH/USD,405.19,478.5,397.37,470.51,111243951.48,258199.92
1511395200,2017-11-23 00:00:00,ETH/USD,380.48,426.27,374.34,405.19,105653835.18,264287.26
1511308800,2017-11-22 00:00:00,ETH/USD,360.0,381.89,358.8,380.48,51009841.9,138904.7
1511222400,2017-11-21 00:00:00,ETH/USD,367.94,373.5,350.0,360.0,72464603.04,199139.63
1511136000,2017-11-20 00:00:00,ETH/USD,354.7,373.7,352.03,367.94,53857161.17,148447.84
1511049600,2017-11-19 00:00:00,ETH/USD,346.68,371.0,343.28,354.7,62806158.49,176576.53
1510963200,2017-11-18 00:00:00,ETH/USD,331.0,350.4,325.32,346.68,49692434.82,148231.19
1510876800,2017-11-17 00:00:00,ETH/USD,331.16,335.01,325.0,331.0,50140372.39,151629.65
1510790400,2017-11-16 00:00:00,ETH/USD,330.59,335.11,321.18,330.76,48878698.07,149126.07
1510704000,2017-11-15 00:00:00,ETH/USD,334.28,339.61,321.5,330.59,55459144.29,167046.56
1510617600,2017-11-14 00:00:00,ETH/USD,313.22,336.69,313.22,334.28,79198335.14,244025.2
1510531200,2017-11-13 00:00:00,ETH/USD,303.9,318.0,302.4,313.22,61908296.25,198963.08
1510444800,2017-11-12 00:00:00,ETH/USD,313.07,316.99,293.33,303.9,76835332.03,251258.76
1510358400,2017-11-11 00:00:00,ETH/USD,296.18,319.88,294.7,313.07,52734405.55,172772.0
1510272000,2017-11-10 00:00:00,ETH/USD,319.52,324.03,286.0,296.18,100987320.89,331444.52
1510185600,2017-11-09 00:00:00,ETH/USD,307.5,328.8,305.0,319.52,80091118.65,251766.39
1510099200,2017-11-08 00:00:00,ETH/USD,291.42,318.9,290.11,307.5,102775235.99,335688.26
1510012800,2017-11-07 00:00:00,ETH/USD,296.9,304.2,285.01,291.42,63535448.31,216514.15
1509926400,2017-11-06 00:00:00,ETH/USD,295.63,310.0,292.0,296.9,47724455.9,159365.72
1509840000,2017-11-05 00:00:00,ETH/USD,299.48,301.0,292.28,295.63,29307052.19,98629.93
1509753600,2017-11-04 00:00:00,ETH/USD,303.47,304.38,293.0,299.48,39544920.45,132536.11
1509667200,2017-11-03 00:00:00,ETH/USD,284.89,307.36,284.0,303.47,64288567.85,217417.27
1509580800,2017-11-02 00:00:00,ETH/USD,288.6,293.01,275.21,284.89,74031399.5,260215.52
1509494400,2017-11-01 00:00:00,ETH/USD,303.69,305.11,287.04,288.6,45859920.7,153840.58
1509408000,2017-10-31 00:00:00,ETH/USD,307.0,312.0,303.1,303.69,25094123.57,81660.8
1509321600,2017-10-30 00:00:00,ETH/USD,304.39,314.4,303.93,307.0,26563056.8,86206.14
1509235200,2017-10-29 00:00:00,ETH/USD,293.49,312.49,290.5,304.39,50725753.74,166624.35
1509148800,2017-10-28 00:00:00,ETH/USD,295.99,297.01,288.6,293.49,20611634.52,70223.39
1509062400,2017-10-27 00:00:00,ETH/USD,295.1,299.5,291.6,295.99,20267236.54,68465.0
1508976000,2017-10-26 00:00:00,ETH/USD,295.46,299.0,290.55,295.1,17575095.04,59361.69
1508889600,2017-10-25 00:00:00,ETH/USD,296.3,300.0,288.5,295.46,27703810.97,94094.23
1508803200,2017-10-24 00:00:00,ETH/USD,284.85,311.85,280.02,296.3,65516115.6,216666.43
1508716800,2017-10-23 00:00:00,ETH/USD,293.55,293.96,273.5,284.85,48240230.13,170704.77
1508630400,2017-10-22 00:00:00,ETH/USD,299.23,305.62,289.4,293.55,28178207.51,95452.57
1508544000,2017-10-21 00:00:00,ETH/USD,302.61,303.0,289.31,299.23,31199039.79,105318.33
1508457600,2017-10-20 00:00:00,ETH/USD,306.97,313.01,301.04,302.61,36414577.58,118801.94
1508371200,2017-10-19 00:00:00,ETH/USD,313.45,316.5,304.0,306.97,36493949.16,118037.69
1508284800,2017-10-18 00:00:00,ETH/USD,315.65,316.21,287.46,313.45,76518101.71,252917.49
1508198400,2017-10-17 00:00:00,ETH/USD,334.46,334.8,308.0,315.65,61736033.44,191855.25
1508112000,2017-10-16 00:00:00,ETH/USD,337.23,355.0,330.85,334.46,92248632.28,270071.36
1508025600,2017-10-15 00:00:00,ETH/USD,339.24,344.89,315.0,337.23,82480340.05,250077.5
1507939200,2017-10-14 00:00:00,ETH/USD,337.46,348.0,334.05,339.24,51687532.68,151022.08
1507852800,2017-10-13 00:00:00,ETH/USD,303.06,350.0,298.0,337.46,125769480.33,383161.85
1507766400,2017-10-12 00:00:00,ETH/USD,303.2,310.01,302.1,303.06,56859883.21,185675.35
1507680000,2017-10-11 00:00:00,ETH/USD,299.32,306.55,296.6,303.2,35014998.26,116308.65
1507593600,2017-10-10 00:00:00,ETH/USD,297.4,307.0,292.57,299.32,31430413.01,104639.47
1507507200,2017-10-09 00:00:00,ETH/USD,309.82,311.16,287.03,297.4,53996993.98,180228.2
1507420800,2017-10-08 00:00:00,ETH/USD,311.46,314.39,307.55,309.82,32345286.98,103782.05
1507334400,2017-10-07 00:00:00,ETH/USD,308.43,315.0,304.5,311.46,36214778.18,117033.66
1507248000,2017-10-06 00:00:00,ETH/USD,295.12,309.59,293.04,308.43,32155135.65,106644.52
1507161600,2017-10-05 00:00:00,ETH/USD,291.4,297.92,285.12,295.12,26525298.92,90803.13
1507075200,2017-10-04 00:00:00,ETH/USD,291.69,296.0,287.56,291.4,32910867.79,112699.08
1506988800,2017-10-03 00:00:00,ETH/USD,296.82,300.5,285.93,291.69,37674895.27,129147.54
1506902400,2017-10-02 00:00:00,ETH/USD,304.26,304.63,292.1,296.82,40076310.66,133989.3
1506816000,2017-10-01 00:00:00,ETH/USD,303.44,305.57,295.0,304.26,33094845.93,110095.08
1506729600,2017-09-30 00:00:00,ETH/USD,292.66,307.76,292.3,303.44,39667174.56,131202.75
1506643200,2017-09-29 00:00:00,ETH/USD,302.63,303.9,280.5,292.66,80391558.82,276117.58
1506556800,2017-09-28 00:00:00,ETH/USD,309.75,310.69,297.75,302.63,42641500.35,140290.7
1506470400,2017-09-27 00:00:00,ETH/USD,289.28,315.51,286.93,309.75,64053886.88,213818.41
1506384000,2017-09-26 00:00:00,ETH/USD,295.2,296.38,285.2,289.28,30533934.36,104723.18
1506297600,2017-09-25 00:00:00,ETH/USD,282.0,297.93,281.8,295.2,54294711.84,186374.67
1506211200,2017-09-24 00:00:00,ETH/USD,285.9,294.54,275.41,282.0,55932506.13,196561.72
1506124800,2017-09-23 00:00:00,ETH/USD,262.19,287.2,259.01,285.9,45078313.82,162977.19
1506038400,2017-09-22 00:00:00,ETH/USD,256.67,269.5,253.03,262.19,47890978.3,183771.69
1505952000,2017-09-21 00:00:00,ETH/USD,283.5,287.53,251.52,256.67,78756125.73,292981.64
