https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume OP,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1678838400000,2023-03-15 00:00:00,OP/USDT,2.6495,2.6495,2.641,2.641,21.162,8,21.162,8,3,2.6452
1678752000000,2023-03-14 00:00:00,OP/USDT,2.7078,3.1434,2.6495,2.6495,2239.4887,820.4725,811.887,298.4801,19,2.7301
1678665600000,2023-03-13 00:00:00,OP/USDT,2.1065,2.516,2.1065,2.497,567.0724,228.8706,292.0824,117.8249,11,2.4803
1678579200000,2023-03-12 00:00:00,OP/USDT,1.916,2.1,1.8885,2.1,572.9864,282.0799,482.3109,234.0653,7,2.0355
1678492800000,2023-03-11 00:00:00,OP/USDT,2.3143,2.3143,1.8103,1.8204,220.3747,111.9142,69.4766,34.2302,16,1.9812
1678406400000,2023-03-10 00:00:00,OP/USDT,2.2162,2.4147,2,2.228,546.1427,254.2457,24.4316,11.0165,11,2.1517
1678320000000,2023-03-09 00:00:00,OP/USDT,2.2358,2.6999,2.1078,2.1078,809.0838,354.33,238.4947,96.238,30,2.2926
1678233600000,2023-03-08 00:00:00,OP/USDT,2.2226,2.6998,2.1002,2.1002,328.0523,140.1016,103.2409,48.4719,9,2.3691
1678147200000,2023-03-07 00:00:00,OP/USDT,2.615,2.9812,2.1488,2.2179,362.6825,151.5125,9.9819,3.6221,16,2.3983
1678060800000,2023-03-06 00:00:00,OP/USDT,2.419,2.4201,2.3894,2.3958,49.2423,20.4835,19.7288,8.1934,5,2.404
1677974400000,2023-03-05 00:00:00,OP/USDT,2.4723,2.4723,2.4038,2.4038,70.0251,29.0168,0,0,4,2.4134
1677888000000,2023-03-04 00:00:00,OP/USDT,2.4114,2.5305,2.3154,2.3154,295.3418,119.6574,1.2801,0.5059,8,2.4701
1677801600000,2023-03-03 00:00:00,OP/USDT,2.6524,2.6686,2.4894,2.6686,567.3747,214.0049,40.9133,15.3314,6,2.6512
1677715200000,2023-03-02 00:00:00,OP/USDT,2.736,2.736,2.68,2.68,616.4726,229.9487,0,0,9,2.6809
1677628800000,2023-03-01 00:00:00,OP/USDT,2.7232,3.0754,2.7232,2.7582,162.2825,58.7851,142.508,51.5886,6,2.7635
1677542400000,2023-02-28 00:00:00,OP/USDT,2.7972,2.9185,2.7114,2.7114,42.0317,15.1202,9.7081,3.5805,4,2.7806
1677456000000,2023-02-27 00:00:00,OP/USDT,2.919,3.2915,2.877,2.877,1294.2169,397.9284,285.6791,88.5234,25,3.2558
1677369600000,2023-02-26 00:00:00,OP/USDT,2.8138,3.0269,2.8138,3.0226,229.0725,77.3046,83.4419,28.1966,14,2.9642
1677283200000,2023-02-25 00:00:00,OP/USDT,2.9848,2.9848,2.6512,2.6653,528.5788,181.9006,92.7294,32.5831,12,2.9083
1677196800000,2023-02-24 00:00:00,OP/USDT,2.8784,3.3689,2.8784,3.0551,1422.2388,459.7532,430.918,139.7234,36,3.0953
1677110400000,2023-02-23 00:00:00,OP/USDT,2.6551,3.0403,2.6551,2.8925,1216.9951,415.9959,922.235,316.6144,31,2.927
1677024000000,2023-02-22 00:00:00,OP/USDT,2.5355,2.7172,2.3154,2.6826,492.295,199.0823,358.063,142.9324,21,2.4778
1676937600000,2023-02-21 00:00:00,OP/USDT,2.5007,2.5007,2.4985,2.4986,253.7609,101.563,253.7609,101.563,3,2.4985
1676851200000,2023-02-20 00:00:00,OP/USDT,2.4979,3,2.4978,2.5843,866.055,335.061,422.7701,163.8567,21,2.587
1676764800000,2023-02-19 00:00:00,OP/USDT,2.7751,2.8121,2.7744,2.8111,307.9588,110.1275,288.0591,103.0213,6,2.7965
1676678400000,2023-02-18 00:00:00,OP/USDT,2.7,2.979,2.7,2.754,285.4252,103.7956,265.5256,96.63,8,2.7504
1676592000000,2023-02-17 00:00:00,OP/USDT,2.9408,2.9659,2.553,2.553,306.9763,112.9061,50.6786,17.231,24,2.723
1676505600000,2023-02-16 00:00:00,OP/USDT,2.9791,2.9791,2.7577,2.7577,468.63,161.5631,116.4831,39.1144,5,2.9013
1676419200000,2023-02-15 00:00:00,OP/USDT,2.5691,3.116,2.455,2.7577,318.4878,113.3923,211.2916,74.4305,11,2.824
1676332800000,2023-02-14 00:00:00,OP/USDT,2.4033,2.4033,2.2294,2.375,753.849,323.2666,543.1497,228.7572,7,2.3338
1676246400000,2023-02-13 00:00:00,OP/USDT,2.25,2.3,2.0911,2.0911,911.8209,423.1194,118.7304,52.2512,10,2.1567
1676160000000,2023-02-12 00:00:00,OP/USDT,2.4638,2.5012,2.338,2.338,1372.8302,557.8395,882.8768,359.9298,10,2.4616
1676073600000,2023-02-11 00:00:00,OP/USDT,2.4071,2.5068,2.3625,2.5068,241.61352306,97.4088,241.61352306,97.4088,5,2.481133404784532675
1675987200000,2023-02-10 00:00:00,OP/USDT,2.4982,2.4982,2.3234,2.3853,2424.07646445,1004.8039,1577.17585211,650.7236,24,2.413031986672206142
1675900800000,2023-02-09 00:00:00,OP/USDT,2.7617,2.778,2.41,2.41,1810.07657607,706.7414,220.39283849,79.6816,19,2.564195933829470912
1675814400000,2023-02-08 00:00:00,OP/USDT,3.172,3.172,2.6578,2.6599,2272.04011672,843.8039,1800.31425004,676.7477,13,2.694517515760260187
1675728000000,2023-02-07 00:00:00,OP/USDT,2.9399,2.9923,2.9378,2.9923,2008.56761611,674.0856,2007.56758945,673.7514,9,2.979844490562051411
1675641600000,2023-02-06 00:00:00,OP/USDT,2.973,3.046,2.8,2.9048,2812.19969562,981.2088,1113.42596044,389.3218,25,2.867111788593632812
1675555200000,2023-02-05 00:00:00,OP/USDT,3.186,3.186,2.732,2.9374,1950.38097661,673.8817,1276.92571183,444.8932,30,2.896384009139113312
1675468800000,2023-02-04 00:00:00,OP/USDT,3.088,3.1,2.9389,3.0014,2737.21088885,902.2956,1457.87847194,478.4913,31,3.034164730315033351
1675382400000,2023-02-03 00:00:00,OP/USDT,3,3.4365,2.0661,3.1504,1673.77284885,528.7496,954.16779322,300.7229,47,3.171180550262832029
1675296000000,2023-02-02 00:00:00,OP/USDT,2.701,3.1356,2.5755,2.8767,19582.99779224,6607.4719,2745.45918124,1000.9163,1039,2.971815487646610621
1675209600000,2023-02-01 00:00:00,OP/USDT,2.2084,2.7731,2.0749,2.6447,15964.41541395,7012.201,7403.24758567,3290.7827,3886,2.287189754042422841
1675123200000,2023-01-31 00:00:00,OP/USDT,2.0963,2.3906,2.05,2.1747,19933.1010717,9240.6767,10319.39040708,4779.5005,5090,2.157847851362451854
1675036800000,2023-01-30 00:00:00,OP/USDT,2.3794,2.3798,2.0521,2.1031,8604.60721482,3874.2384,4248.20837479,1909.0985,2526,2.224524501164134608
1674950400000,2023-01-29 00:00:00,OP/USDT,2.184,2.4708,2.1,2.3795,16863.02957494,7542.332,8602.4240507,3838.9047,5093,2.237411439320140979
1674864000000,2023-01-28 00:00:00,OP/USDT,2.2768,2.4433,2.1029,2.1839,15238.09786167,6842.4203,7600.19189585,3410.047,4171,2.229066932966613226
1674777600000,2023-01-27 00:00:00,OP/USDT,2.2596,2.3988,2.0831,2.2768,15382.6866229,6895.8553,7987.26804644,3579.7012,4578,2.232923807092749296
1674691200000,2023-01-26 00:00:00,OP/USDT,2.4482,2.6216,2.1365,2.2595,16508.32421436,6990.7724,7901.75349684,3335.4213,4165,2.364365222248212521
1674604800000,2023-01-25 00:00:00,OP/USDT,2.0384,30,1.2412,2.355,14917.71565002,6936.2711,7477.26431062,3456.3165,3409,2.312766148513005758
1674518400000,2023-01-24 00:00:00,OP/USDT,2.2112,2.6841,1.9572,2.0654,15039.9249713,6778.9258,7177.89321773,3227.9784,3841,2.220194848731731996
1674432000000,2023-01-23 00:00:00,OP/USDT,2.2249,2.3133,2.014,2.2113,15460.80496453,6977.3219,7699.21010602,3476.8402,4387,2.216395903808720385
1674345600000,2023-01-22 00:00:00,OP/USDT,2.2626,2.65,2.0689,2.2217,18435.52419385,8110.0931,9232.40979542,4044.1797,4763,2.27618012204420487
1674259200000,2023-01-21 00:00:00,OP/USDT,2.1343,3.905,2.019,2.2625,18978.98206747,7983.5187,8855.50625616,3762.2702,4380,2.417398311931599847
1674172800000,2023-01-20 00:00:00,OP/USDT,1.7376,2.1835,1.6554,2.1216,16973.79497067,9159.6281,8596.05536143,4640.0892,4362,1.857923980831850648
1674086400000,2023-01-19 00:00:00,OP/USDT,1.6431,1.7562,1.4298,1.7459,18812.31322846,11046.0382,8013.08869348,4720.6445,4525,1.703891424391293231
1674000000000,2023-01-18 00:00:00,OP/USDT,1.7574,1.958,1.4403,1.6357,26982.1928827,15842.242,19640.64883758,11527.1141,3610,1.703846828498593322
1673913600000,2023-01-17 00:00:00,OP/USDT,1.8298,1.9338,1.7295,1.7505,17784.958821,9684.664,9168.32913873,4991.7886,4312,1.837150108184224885
1673827200000,2023-01-16 00:00:00,OP/USDT,1.829,1.9235,1.7237,1.8293,13627.03861741,7479.6077,6808.72775842,3736.1981,4167,1.822395877207902668
1673740800000,2023-01-15 00:00:00,OP/USDT,1.657,1.9442,1.6161,1.8534,10460.95123484,6013.3766,5485.80005271,3149.2187,2732,1.743618798434795078
1673654400000,2023-01-14 00:00:00,OP/USDT,1.5957,1.75,1.4837,1.7246,14675.43791406,8960.7223,5931.41588652,3585.36,3219,1.639602669126918166
1673568000000,2023-01-13 00:00:00,OP/USDT,1.4209,1.656,1.3583,1.5948,12950.05778779,8784.0499,6653.10175067,4509.8287,3434,1.47893256523525329
1673481600000,2023-01-12 00:00:00,OP/USDT,1.3009,1.4936,1.2315,1.421,13392.55212696,10073.0429,6820.77052515,5130.2063,3614,1.331464267491395511
1673395200000,2023-01-11 00:00:00,OP/USDT,1.2733,1.3686,1.1767,1.2535,15077.55289002,11888.5169,7247.7213728,5718.1839,4301,1.268967357512850247
1673308800000,2023-01-10 00:00:00,OP/USDT,1.2398,1.3926,1.1506,1.3013,13602.82067069,10642.2045,6838.00749172,5347.5163,4134,1.27884674256280969
1673222400000,2023-01-09 00:00:00,OP/USDT,1.5136,1.5591,1.1423,1.2518,11713.5816381,9259.8694,5726.15279825,4523.1543,3136,1.265709543604202728
1673136000000,2023-01-08 00:00:00,OP/USDT,1.0924,1.3172,1.0718,1.2713,12671.03739471,11246.4881,6384.37355066,5672.7336,3951,1.129127231154176559
1673049600000,2023-01-07 00:00:00,OP/USDT,1.084,1.2029,1.0646,1.0923,17597.72658103,15956.7476,8734.79129708,7923.5298,4537,1.10308237505023275
1672963200000,2023-01-06 00:00:00,OP/USDT,1.0254,1.164,0.9616,1.0878,14219.67607188,13754.3906,7166.61901211,6927.4733,4093,1.034644522615828225
1672876800000,2023-01-05 00:00:00,OP/USDT,1.0443,1.2,0.9704,1.0255,11526.63522055,11129.13,5684.32394001,5479.9687,3479,1.036302519218501172
1672790400000,2023-01-04 00:00:00,OP/USDT,0.9456,1.1201,0.936,1.044,14490.58355883,14056.6049,7349.66391065,7129.0809,4039,1.032083075473436839
1672704000000,2023-01-03 00:00:00,OP/USDT,0.9794,1.0808,0.8934,0.957,14255.54418623,14520.8121,7081.3201482,7198.5172,3910,0.983014307848283398
1672617600000,2023-01-02 00:00:00,OP/USDT,0.918,1.0082,0.8881,0.9843,16055.82334474,16890.1441,8254.07600123,8687.1917,3979,0.951158917828464984
1672531200000,2023-01-01 00:00:00,OP/USDT,0.9253,0.9361,0.8834,0.9167,14580.63622409,15978.3076,7040.71237294,7716.3343,3954,0.912594051249412512
1672444800000,2022-12-31 00:00:00,OP/USDT,0.9008,0.9342,0.8841,0.9251,15761.21923394,17281.7053,7825.24312553,8579.8716,4682,0.912092761483003915
1672358400000,2022-12-30 00:00:00,OP/USDT,0.9043,0.9299,0.8517,0.9105,16099.30919234,17805.3752,8253.74936861,9129.3204,4519,0.904274339583266932
1672272000000,2022-12-29 00:00:00,OP/USDT,0.8928,0.9312,0.8508,0.8998,10281.06200703,11435.5991,5489.68081061,6105.0802,2903,0.899168498428291476
1672185600000,2022-12-28 00:00:00,OP/USDT,0.9381,0.9698,0.8908,0.8929,10821.62018801,11941.1167,5367.79077863,5924.0809,3235,0.906434741111173996
1672099200000,2022-12-27 00:00:00,OP/USDT,0.9719,1.0033,0.9136,0.9329,13973.1488234,14834.8933,7035.13136175,7468.2737,3892,0.942135361371508634
1672012800000,2022-12-26 00:00:00,OP/USDT,0.9254,0.9849,0.8665,0.9446,14535.71629986,15604.0579,7345.58892571,7890.5405,4375,0.931739654099439188
1671926400000,2022-12-25 00:00:00,OP/USDT,0.9279,0.9778,0.8577,0.9255,15757.75891994,17114.589,8114.87400301,8808.5388,4446,0.920894777106557478
1671840000000,2022-12-24 00:00:00,OP/USDT,0.9789,1.007,0.8405,0.9278,12946.34270576,13769.7354,6592.46904709,7010.3431,3751,0.940563067352438406
1671753600000,2022-12-23 00:00:00,OP/USDT,0.9501,1.0129,0.8656,0.9101,9917.84265809,10466.4274,4895.67918325,5156.9783,2167,0.948151589994301272
1671667200000,2022-12-22 00:00:00,OP/USDT,0.9776,1.0106,0.8644,0.9435,8253.64324009,8787.5496,4067.15634328,4312.6361,1158,0.939729149786047346
1671580800000,2022-12-21 00:00:00,OP/USDT,1.0363,1.1999,0.8712,0.9776,8314.28299669,8497.3537,4422.75667475,4498.741,1197,0.979723013885978097
1671494400000,2022-12-20 00:00:00,OP/USDT,0.8826,1.1,0.8725,1.0363,7115.17993008,7427.518,3524.84152005,3657.8792,1080,0.959609345190422357
1671408000000,2022-12-19 00:00:00,OP/USDT,0.9509,1.0127,0.8682,0.878,6088.79231332,6594.6278,2988.84627343,3225.8765,979,0.923924346762685984
1671321600000,2022-12-18 00:00:00,OP/USDT,0.995,1.068,0.913,0.9233,6878.19259898,7269.0677,3494.98730007,3685.8027,1088,0.946779276935671002
1671235200000,2022-12-17 00:00:00,OP/USDT,0.9107,1.1718,0.898,0.995,8517.43361359,9161.2468,3930.27269551,4218.6263,1264,0.930143166075986387
1671148800000,2022-12-16 00:00:00,OP/USDT,1.0466,1.2937,0.8855,0.9145,14872.8561743,14306.217,7307.7814089,7023.6386,2292,1.041019026071338896
1671062400000,2022-12-15 00:00:00,OP/USDT,1.1477,1.3022,0.5022,1.0683,24457.24433532,21994.6794,11045.87593455,9926.8113,2667,1.113308223250793666
1670976000000,2022-12-14 00:00:00,OP/USDT,1.1384,1.2095,1.1138,1.1428,71276.14264435,60938.557,33998.01905322,29050.8577,2774,1.169945907624099339
1670889600000,2022-12-13 00:00:00,OP/USDT,1.0703,1.2951,0.5635,1.1382,63672.75210228,59190.1264,31818.33790082,29635.7239,2289,1.078260762469034185
1670803200000,2022-12-12 00:00:00,OP/USDT,1.0207,1.0901,0.9797,1.0692,52135.00671808,51487.8271,26215.01384328,25885.6798,1734,1.012724435234353938
1670716800000,2022-12-11 00:00:00,OP/USDT,1.0474,1.098,1.0053,1.0207,18755.88066223,17987.4746,10027.02448276,9609.3715,2891,1.042836809250472658
1670630400000,2022-12-10 00:00:00,OP/USDT,1.0622,1.0957,1.0292,1.0426,17593.8764523,16602.4305,9076.46062899,8562.5499,2722,1.05983005519406243
1670544000000,2022-12-09 00:00:00,OP/USDT,1.0701,1.107,1.0386,1.0624,14823.59245399,13674.6547,7794.18298848,7189.2579,2230,1.08414060564771759
1670457600000,2022-12-08 00:00:00,OP/USDT,1.0152,1.0934,0.9833,1.0656,14135.791391,13913.9144,7110.92297243,6996.8339,2090,1.016301178908767058
1670371200000,2022-12-07 00:00:00,OP/USDT,1.0502,1.0989,0.9827,1.0152,17865.19784524,17268.0728,8416.01864374,8137.1334,2594,1.034994242832686805
1670284800000,2022-12-06 00:00:00,OP/USDT,0.9977,1.0579,0.9876,1.0474,19330.98999813,19027.0728,9881.98647522,9724.9009,2922,1.016213346680651632
1670198400000,2022-12-05 00:00:00,OP/USDT,1.0358,1.0977,0.0101,0.9976,20950.02496651,20109.3369,10230.32406788,9757.0429,3174,1.045931190842600332
1670112000000,2022-12-04 00:00:00,OP/USDT,1.0384,1.0579,1.025,1.0376,25755.60374239,24765.7044,13096.48850855,12592.8274,3763,1.040007224296433822
1670025600000,2022-12-03 00:00:00,OP/USDT,1.1053,1.1247,1.0373,1.0384,24822.68266319,23097.8403,12347.70572901,11493.19,3811,1.075003688463240474
1669939200000,2022-12-02 00:00:00,OP/USDT,1.0423,1.151,1.042,1.1144,26031.90962268,24224.7486,13536.65031544,12583.151,3704,1.075327508227759238
1669852800000,2022-12-01 00:00:00,OP/USDT,0.9864,1.0833,0.9862,1.0423,25786.87983397,24585.0315,13514.90932876,12881.9833,3729,1.049099743329839166
1669766400000,2022-11-30 00:00:00,OP/USDT,0.8851,1.0137,0.8851,0.9862,25440.5494236,26522.6951,12706.94480906,13245.9991,3608,0.959704191578277996
1669680000000,2022-11-29 00:00:00,OP/USDT,0.8703,0.9291,0.8489,0.8997,23362.33205285,26146.9588,11630.10769716,13020.1158,3452,0.893617587065825251
1669593600000,2022-11-28 00:00:00,OP/USDT,0.8935,0.9287,0.8263,0.8711,21474.9868454,24918.4619,10875.28657432,12614.3811,3185,0.86187789445875994
1669507200000,2022-11-27 00:00:00,OP/USDT,0.9081,0.9246,0.8938,0.8938,24670.24085489,27112.3452,12329.14232833,13546.6569,3729,0.909962193555202648
1669420800000,2022-11-26 00:00:00,OP/USDT,0.9161,0.9541,0.8963,0.9083,20919.35798515,22682.4695,10228.14752904,11093.367,3127,0.922461201591328177
1669334400000,2022-11-25 00:00:00,OP/USDT,0.9416,0.944,0.8933,0.9163,22320.8305698,24287.7383,11199.3699669,12186.2302,3417,0.919079113238891322
1669248000000,2022-11-24 00:00:00,OP/USDT,0.9273,0.9773,0.9028,0.9416,22802.07567013,24282.5706,11110.8983467,11836.0122,3264,0.939140232386877241
1669161600000,2022-11-23 00:00:00,OP/USDT,0.8619,0.9458,0.8309,0.927,21122.70462642,23516.708,10400.22302685,11569.5477,3238,0.89907751711524313
1669075200000,2022-11-22 00:00:00,OP/USDT,0.8536,0.8662,0.8075,0.8617,21207.99521726,25164.3622,10705.42849983,12707.6481,3122,0.843053379206435432
1668988800000,2022-11-21 00:00:00,OP/USDT,0.8473,0.8595,0.8026,0.8516,23834.42355631,28594.4753,12011.54940605,14407.7154,3386,0.833633543253069131
1668902400000,2022-11-20 00:00:00,OP/USDT,0.9296,0.9465,0.8405,0.8473,21793.32061273,24068.8638,10893.87721344,12022.6235,3645,0.906018231736623145
1668816000000,2022-11-19 00:00:00,OP/USDT,0.9084,0.9405,0.878,0.9269,27553.2821789,30548.6808,13686.5967888,15169.5038,4253,0.902077848667301907
1668729600000,2022-11-18 00:00:00,OP/USDT,0.8925,0.9161,0.8884,0.9084,25000.72474438,27711.3084,12263.21454189,13592.0708,3788,0.902211809842522789
1668643200000,2022-11-17 00:00:00,OP/USDT,0.8999,0.9145,0.8674,0.8923,29241.86318138,32638.3123,14559.99284904,16254.4584,4435,0.896039536221206831
1668556800000,2022-11-16 00:00:00,OP/USDT,0.9361,0.963,0.8821,0.9027,28897.62201751,31589.4415,14865.83825227,16254.9196,4432,0.915252047718981506
1668470400000,2022-11-15 00:00:00,OP/USDT,0.9266,0.9516,0.909,0.9353,27558.09152288,29632.8892,13878.40358876,14922.7603,4267,0.930016363316769065
1668384000000,2022-11-14 00:00:00,OP/USDT,0.8919,0.9559,0.8579,0.9266,26267.12963362,28785.4459,13069.52215406,14331.2507,4055,0.913317286885743488
1668297600000,2022-11-13 00:00:00,OP/USDT,0.9309,0.9635,0.8713,0.8931,19801.14716759,21443.77,9905.93136606,10727.6843,3108,0.924036465092315748
1668211200000,2022-11-12 00:00:00,OP/USDT,0.9918,1.038,0.91,0.9308,40310.17804464,41880.5123,19744.71997522,20516.2143,5489,0.963140664407231469
1668124800000,2022-11-11 00:00:00,OP/USDT,1.0391,1.0531,0.9085,0.9915,11044.4053925,11204.964,5472.04658013,5552.0823,1976,0.986485380253971865
1668038400000,2022-11-10 00:00:00,OP/USDT,0.7908,1.2078,0.7776,1.039,9295.90633619,9435.06,4583.53138446,4684.2491,1942,0.99556301049028283
1667952000000,2022-11-09 00:00:00,OP/USDT,0.9747,0.9749,0.7325,0.7985,12053.65572925,13152.6436,2353.88649934,2659.6867,2180,0.918481724857555278
1667865600000,2022-11-08 00:00:00,OP/USDT,1.3172,1.3358,0.9622,0.9748,4886.09539392,4230.9455,2157.81710695,1884.6442,1964,1.163848461838597758
1667779200000,2022-11-07 00:00:00,OP/USDT,1.2764,1.3811,1.2115,1.3328,4182.67660964,3272.8007,2026.97354088,1586.1385,1908,1.278959141740349194
1667692800000,2022-11-06 00:00:00,OP/USDT,1.3157,1.3682,1.2621,1.2817,4382.7144983,3352.109,2173.37819048,1661.7175,2084,1.307729270830851412
1667606400000,2022-11-05 00:00:00,OP/USDT,1.3907,1.4389,1.262,1.316,4086.34685865,3054.2413,1895.7902665,1416.8845,1875,1.338524526309134531
1667520000000,2022-11-04 00:00:00,OP/USDT,1.1259,1.4391,1.1024,1.3884,4961.89722009,3986.993,2555.0315106,2040.4812,1930,1.251807328668848131
1667433600000,2022-11-03 00:00:00,OP/USDT,1.0454,1.1844,1.032,1.1259,3956.4796609,3608.4539,1963.85524191,1791.3595,1864,1.097416283451988605
1667347200000,2022-11-02 00:00:00,OP/USDT,1.003,1.0458,0.9433,1.0455,4480.78684855,4490.3573,2298.42541175,2300.3048,1829,0.998454561367973557
1667260800000,2022-11-01 00:00:00,OP/USDT,1.0443,1.0654,0.9109,1.0029,4960.08438011,4837.4679,2429.45328212,2368.9689,1907,1.025646951685308913
1667174400000,2022-10-31 00:00:00,OP/USDT,1.0493,1.0653,1.0028,1.0442,4254.02216303,4081.6722,2091.86610716,2006.3578,1790,1.04233791393117645
1667088000000,2022-10-30 00:00:00,OP/USDT,1.1124,1.1618,1.0028,1.0492,4503.42592947,4171.5758,2298.18332301,2126.6192,2122,1.080491481756687642
1667001600000,2022-10-29 00:00:00,OP/USDT,1.1987,1.2146,1.0986,1.1124,4126.44277314,3609.4726,2038.48646989,1783.1758,1805,1.143874200325180596
1666915200000,2022-10-28 00:00:00,OP/USDT,1.107,2.0602,1.0552,1.2212,1948.62149878,1713.2004,1039.64681877,914.2598,995,1.140078210153952879
