https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1630713600000,2021-09-04 00:00:00,DOGE/USDT,0.29557691,0.3084445,0.29342992,0.29918876,1054377.51010134,3513503.34922666,0,0,0,0.30009292
1630627200000,2021-09-03 00:00:00,DOGE/USDT,0.29619254,0.30456954,0.28734719,0.29645418,835153.58358965,2821121.36868583,0,0,0,0.29603603
1630540800000,2021-09-02 00:00:00,DOGE/USDT,0.2948532,0.30930871,0.29219819,0.29466221,1517810.02639046,5045941.66515135,0,0,0,0.30079817
1630454400000,2021-09-01 00:00:00,DOGE/USDT,0.27703477,0.29466294,0.273182,0.29466293,741616.67575145,2625487.25879978,0,0,0,0.2824682
1630368000000,2021-08-31 00:00:00,DOGE/USDT,0.27199774,0.2857,0.27,0.27827681,620115.79152621,2233892.09895357,0,0,0,0.27759433
1630281600000,2021-08-30 00:00:00,DOGE/USDT,0.28129762,0.29,0.27014555,0.27155404,964612.15446722,3442011.25701995,0,0,0,0.28024665
1630195200000,2021-08-29 00:00:00,DOGE/USDT,0.28642597,0.29148378,0.27667355,0.28080808,886665.5796612,3126297.81082584,0,0,0,0.2836152
1630108800000,2021-08-28 00:00:00,DOGE/USDT,0.29453063,0.29919884,0.28310585,0.28585971,959116.84153199,3337911.56287033,0,0,0,0.28734039
1630022400000,2021-08-27 00:00:00,DOGE/USDT,0.26837894,0.29472877,0.26511816,0.29443115,806548.8378219,2871112.05352323,0,0,0,0.28091862
1629936000000,2021-08-26 00:00:00,DOGE/USDT,0.2923179,0.29587171,0.26495747,0.2681291,1307385.78011058,4779626.27035796,0,0,0,0.27353305
1629849600000,2021-08-25 00:00:00,DOGE/USDT,0.28926406,0.29662645,0.27984874,0.29238736,1025007.12846943,3570151.61113769,0,0,0,0.28710464
1629763200000,2021-08-24 00:00:00,DOGE/USDT,0.31828239,0.31933752,0.2766291,0.28926406,1631588.47203164,5467064.98327762,0,0,0,0.29843956
1629676800000,2021-08-23 00:00:00,DOGE/USDT,0.3158196,0.327738,0.31290476,0.31780401,1174906.30440325,3678051.25758277,0,0,0,0.31943717
1629590400000,2021-08-22 00:00:00,DOGE/USDT,0.31652496,0.321331,0.30509806,0.31484058,1498968.92854286,4787993.27228985,0,0,0,0.3130683
1629504000000,2021-08-21 00:00:00,DOGE/USDT,0.32661518,0.32932014,0.31455488,0.31694905,1114202.05557434,3458400.82954358,0,0,0,0.32217261
1629417600000,2021-08-20 00:00:00,DOGE/USDT,0.31790195,0.33388112,0.31396483,0.32730926,1711561.56890684,5296663.45258068,0,0,0,0.32313957
1629331200000,2021-08-19 00:00:00,DOGE/USDT,0.30453398,0.31916478,0.2937879,0.31761889,1442558.59599921,4720137.73641073,0,0,0,0.3056179
1629244800000,2021-08-18 00:00:00,DOGE/USDT,0.29930187,0.3250123,0.27836539,0.30333158,2636624.48053115,8717541.37164021,0,0,0,0.30245046
1629158400000,2021-08-17 00:00:00,DOGE/USDT,0.31971046,0.33953836,0.295,0.29949107,3675915.3322822,11433327.65233863,0,0,0,0.32150878
1629072000000,2021-08-16 00:00:00,DOGE/USDT,0.3415309,0.3510743,0.30991809,0.31957806,2418581.98215759,7260934.59965307,0,0,0,0.33309513
1628985600000,2021-08-15 00:00:00,DOGE/USDT,0.29410157,0.349,0.28700684,0.339847,3173501.83835581,10276887.69323426,0,0,0,0.30879989
1628899200000,2021-08-14 00:00:00,DOGE/USDT,0.28624221,0.29837551,0.27639444,0.29272233,1855959.45173571,6451676.27092533,0,0,0,0.28767088
1628812800000,2021-08-13 00:00:00,DOGE/USDT,0.26487305,0.28723977,0.26192105,0.28624221,856900.02133059,3111916.63365814,0,0,0,0.27536085
1628726400000,2021-08-12 00:00:00,DOGE/USDT,0.26441806,0.29444268,0.25200377,0.2636949,1852585.08389541,6779867.41007684,0,0,0,0.27324798
1628640000000,2021-08-11 00:00:00,DOGE/USDT,0.25743908,0.28247957,0.25662632,0.265201,1850049.57366908,6834732.01438552,0,0,0,0.27068355
1628553600000,2021-08-10 00:00:00,DOGE/USDT,0.25718422,0.26299999,0.24533935,0.25699758,1210821.59002419,4777816.45598576,0,0,0,0.25342572
1628467200000,2021-08-09 00:00:00,DOGE/USDT,0.24109937,0.2663716,0.23115455,0.25678775,1932237.21820015,7824034.75836835,0,0,0,0.24696173
1628380800000,2021-08-08 00:00:00,DOGE/USDT,0.26192105,0.28303242,0.23510199,0.23967347,3184801.08606813,12329823.54951472,0,0,0,0.25830062
1628294400000,2021-08-07 00:00:00,DOGE/USDT,0.20466423,0.26273558,0.20372251,0.26168861,3030301.22280639,13104650.14274262,0,0,0,0.23123862
1628208000000,2021-08-06 00:00:00,DOGE/USDT,0.2008074,0.21159335,0.19856183,0.20450698,468465.2993021,2305764.81266225,0,0,0,0.20317132
1628121600000,2021-08-05 00:00:00,DOGE/USDT,0.20115736,0.20221833,0.19447972,0.200921,268289.96635514,1348371.05947495,0,0,0,0.19897339
1628035200000,2021-08-04 00:00:00,DOGE/USDT,0.196275,0.20299249,0.1944,0.20140413,392060.40406451,1964590.04532389,0,0,0,0.19956346
1627948800000,2021-08-03 00:00:00,DOGE/USDT,0.20323842,0.20478045,0.19359604,0.1961878,382868.85624991,1933214.7060609,0,0,0,0.19804776
1627862400000,2021-08-02 00:00:00,DOGE/USDT,0.2039375,0.20974174,0.202,0.20337959,269585.16763554,1317828.48568819,0,0,0,0.20456771
1627776000000,2021-08-01 00:00:00,DOGE/USDT,0.20779468,0.21772381,0.20134694,0.20459448,449958.49388566,2135427.50107472,0,0,0,0.2107112
1627689600000,2021-07-31 00:00:00,DOGE/USDT,0.20890536,0.214,0.2047623,0.20749326,369287.68963569,1765113.7200239,0,0,0,0.20921467
1627603200000,2021-07-30 00:00:00,DOGE/USDT,0.204802,0.21029,0.19628513,0.20843794,447073.69625825,2188120.16233767,0,0,0,0.20431862
1627516800000,2021-07-29 00:00:00,DOGE/USDT,0.20495487,0.20636089,0.20026181,0.20464091,377060.59642545,1853210.57680666,0,0,0,0.20346343
1627430400000,2021-07-28 00:00:00,DOGE/USDT,0.20584536,0.21351618,0.202,0.20569715,755916.36077322,3663923.47346707,0,0,0,0.20631335
1627344000000,2021-07-27 00:00:00,DOGE/USDT,0.20370716,0.20934499,0.1953619,0.20584093,674919.14245042,3335837.79697092,0,0,0,0.20232372
1627257600000,2021-07-26 00:00:00,DOGE/USDT,0.19735568,0.23257824,0.19735568,0.20515568,2045128.7405923,9492885.34298769,0,0,0,0.21543805
1627171200000,2021-07-25 00:00:00,DOGE/USDT,0.19693435,0.20055268,0.19164685,0.1978447,413899.03934639,2116734.49830614,0,0,0,0.19553658
1627084800000,2021-07-24 00:00:00,DOGE/USDT,0.19497515,0.204,0.19133608,0.19717296,502208.65091777,2555209.16015442,0,0,0,0.19654306
1626998400000,2021-07-23 00:00:00,DOGE/USDT,0.19110435,0.19936959,0.18323963,0.19456156,531892.50852491,2789276.13982154,0,0,0,0.19069195
1626912000000,2021-07-22 00:00:00,DOGE/USDT,0.18945541,0.19606655,0.18630313,0.19149069,312098.80461967,1632486.23642517,0,0,0,0.19118005
1626825600000,2021-07-21 00:00:00,DOGE/USDT,0.17122016,0.21388929,0.1685737,0.19028694,1690779.89614723,8643037.36084978,0,0,0,0.19562334
1626739200000,2021-07-20 00:00:00,DOGE/USDT,0.173,0.17928961,0.16021386,0.17038526,669965.48951365,4004948.38069337,0,0,0,0.16728442
1626652800000,2021-07-19 00:00:00,DOGE/USDT,0.18138308,0.1841259,0.17066838,0.17362974,199176.42211276,1137688.70248912,0,0,0,0.1750711
1626566400000,2021-07-18 00:00:00,DOGE/USDT,0.18730531,0.19555211,0.18046426,0.18192309,327566.0691403,1742445.97459884,0,0,0,0.18799209
1626480000000,2021-07-17 00:00:00,DOGE/USDT,0.17258214,0.20560722,0.16912513,0.18719816,833419.70502364,4546727.6182593,0,0,0,0.18330099
1626393600000,2021-07-16 00:00:00,DOGE/USDT,0.18534112,0.18803588,0.1713699,0.17212856,615102.23207748,3442747.4980381,0,0,0,0.17866608
1626307200000,2021-07-15 00:00:00,DOGE/USDT,0.19778782,0.20060519,0.18071407,0.18530405,452352.61217286,2402735.74621801,0,0,0,0.18826565
1626220800000,2021-07-14 00:00:00,DOGE/USDT,0.19889032,0.20430525,0.18767837,0.19762175,1009656.35568994,5238696.0327493,0,0,0,0.19273047
1626134400000,2021-07-13 00:00:00,DOGE/USDT,0.207921,0.20836424,0.19779126,0.19980786,757594.75281337,3735257.34329964,0,0,0,0.20282263
1626048000000,2021-07-12 00:00:00,DOGE/USDT,0.21599999,0.21869977,0.2043,0.20788984,287696.76725335,1370546.51570541,0,0,0,0.2099139
1625961600000,2021-07-11 00:00:00,DOGE/USDT,0.21366976,0.21884863,0.21084881,0.21634566,154003.77205326,715476.98702359,0,0,0,0.21524629
1625875200000,2021-07-10 00:00:00,DOGE/USDT,0.21954637,0.22780574,0.20986147,0.21423771,305450.02984845,1410561.86695333,0,0,0,0.21654493
1625788800000,2021-07-09 00:00:00,DOGE/USDT,0.20625763,0.22911492,0.19018432,0.21991501,677205.39889421,3151101.05412168,0,0,0,0.21491072
1625702400000,2021-07-08 00:00:00,DOGE/USDT,0.22358606,0.2242227,0.20209028,0.20731031,498369.9748299,2345450.19048468,0,0,0,0.21248371
1625616000000,2021-07-07 00:00:00,DOGE/USDT,0.23324324,0.2381081,0.22153384,0.22362013,227269.16820261,984904.44172353,0,0,0,0.2307525
1625529600000,2021-07-06 00:00:00,DOGE/USDT,0.2311035,0.2415,0.22910707,0.23434361,323106.44612921,1371922.01032141,0,0,0,0.23551371
1625443200000,2021-07-05 00:00:00,DOGE/USDT,0.24590851,0.2460995,0.22681399,0.23122699,569018.24334349,2402722.45404272,0,0,0,0.23682229
1625356800000,2021-07-04 00:00:00,DOGE/USDT,0.24556345,0.25237921,0.24326949,0.24625814,266772.11499098,1072241.51722557,0,0,0,0.24879853
1625270400000,2021-07-03 00:00:00,DOGE/USDT,0.24559976,0.25000426,0.24222823,0.24621621,290340.09762799,1179754.55999352,0,0,0,0.24610211
1625184000000,2021-07-02 00:00:00,DOGE/USDT,0.24333333,0.24864864,0.2386944,0.24517094,429181.95494241,1762194.00384468,0,0,0,0.24354977
1625097600000,2021-07-01 00:00:00,DOGE/USDT,0.25351351,0.26164117,0.23845399,0.24402423,1427915.36366858,5678252.9198248,0,0,0,0.25147089
1625011200000,2021-06-30 00:00:00,DOGE/USDT,0.2632065,0.26352385,0.23781196,0.2539249,937574.78121975,3728980.3395593,0,0,0,0.25142926
1624924800000,2021-06-29 00:00:00,DOGE/USDT,0.25706094,0.27522729,0.25290477,0.26283814,1010644.90851179,3834251.43986907,0,0,0,0.26358336
1624838400000,2021-06-28 00:00:00,DOGE/USDT,0.26429323,0.26659833,0.2506813,0.25702825,816889.39757358,3179417.69938153,0,0,0,0.2569305
1624752000000,2021-06-27 00:00:00,DOGE/USDT,0.24696442,0.26708728,0.24049578,0.2655,983736.94604541,3949186.27144111,0,0,0,0.24909864
1624665600000,2021-06-26 00:00:00,DOGE/USDT,0.23756992,0.25501486,0.2308,0.24580963,1466736.30413732,6100295.77245141,0,0,0,0.24043691
1624579200000,2021-06-25 00:00:00,DOGE/USDT,0.26428642,0.28904088,0.22906112,0.23845399,4025980.8835416,15568330.91321864,0,0,0,0.25860067
1624492800000,2021-06-24 00:00:00,DOGE/USDT,0.2348089,0.26868174,0.22266948,0.26293711,1902898.01720726,7890271.86655768,0,0,0,0.24117014
1624406400000,2021-06-23 00:00:00,DOGE/USDT,0.1917,0.24816937,0.18068579,0.23522015,3554528.82362927,16134563.66249082,0,0,0,0.22030523
1624320000000,2021-06-22 00:00:00,DOGE/USDT,0.17939473,0.21634336,0.1635271,0.18981665,6503117.08448741,35215301.70501272,0,0,0,0.18466736
1624233600000,2021-06-21 00:00:00,DOGE/USDT,0.28005309,0.28005309,0.1654321,0.17840355,5508134.05993668,25408478.99255826,0,0,0,0.2167833
1624147200000,2021-06-20 00:00:00,DOGE/USDT,0.28570231,0.28937651,0.25572318,0.28075985,946878.47451336,3467175.15384203,0,0,0,0.27309796
1624060800000,2021-06-19 00:00:00,DOGE/USDT,0.29159951,0.29762854,0.28587179,0.28587179,401525.9976776,1380947.10645683,0,0,0,0.29076131
1623974400000,2021-06-18 00:00:00,DOGE/USDT,0.30572815,0.30755502,0.28,0.29210058,696448.12024227,2381921.24723484,0,0,0,0.29238923
1623888000000,2021-06-17 00:00:00,DOGE/USDT,0.30843708,0.31392512,0.303,0.306,373403.16492598,1214046.3855317,0,0,0,0.3075691
1623801600000,2021-06-16 00:00:00,DOGE/USDT,0.32025436,0.32104215,0.3054848,0.30787838,402078.50028731,1290848.48212223,0,0,0,0.31148388
1623715200000,2021-06-15 00:00:00,DOGE/USDT,0.32804225,0.33026874,0.31681322,0.32044217,410972.82228192,1270196.49293839,0,0,0,0.32355058
1623628800000,2021-06-14 00:00:00,DOGE/USDT,0.32403287,0.33749089,0.32000001,0.3273093,925969.37608199,2838350.10051343,0,0,0,0.32623508
1623542400000,2021-06-13 00:00:00,DOGE/USDT,0.3117,0.33008304,0.30754784,0.32519759,487815.89513643,1541909.93695746,0,0,0,0.31637119
1623456000000,2021-06-12 00:00:00,DOGE/USDT,0.3188338,0.31883777,0.301,0.3117,757537.60936077,2455279.23974665,0,0,0,0.30853419
1623369600000,2021-06-11 00:00:00,DOGE/USDT,0.32607394,0.33336683,0.31142665,0.31825526,713773.07939076,2220313.3646891,0,0,0,0.32147402
1623283200000,2021-06-10 00:00:00,DOGE/USDT,0.34320439,0.34490708,0.32286935,0.32564943,842138.7098639,2519354.89678109,0,0,0,0.33426759
1623196800000,2021-06-09 00:00:00,DOGE/USDT,0.32598425,0.35443633,0.31274573,0.342,1675101.74242749,5009421.34050503,0,0,0,0.33439026
1623110400000,2021-06-08 00:00:00,DOGE/USDT,0.3318741,0.34122713,0.2960922,0.32613097,2463386.86306511,7690373.58754343,0,0,0,0.32032083
1623024000000,2021-06-07 00:00:00,DOGE/USDT,0.3714419,0.37957759,0.32828904,0.3318741,1267714.95471201,3615920.24304063,0,0,0,0.35059262
1622937600000,2021-06-06 00:00:00,DOGE/USDT,0.36993967,0.37658875,0.36675834,0.37147672,1625070.77125133,4355304.73072169,0,0,0,0.37312447
1622851200000,2021-06-05 00:00:00,DOGE/USDT,0.3771488,0.3943,0.36024742,0.37209359,2822189.29969255,7599521.72402457,0,0,0,0.37136406
1622764800000,2021-06-04 00:00:00,DOGE/USDT,0.4009164,0.4018415,0.35,0.37577651,4689751.53744343,12619486.53429033,0,0,0,0.37162776
1622678400000,2021-06-03 00:00:00,DOGE/USDT,0.42433524,0.44086932,0.37708764,0.39992517,3914465.95668583,9536603.23679311,0,0,0,0.41046752
1622592000000,2021-06-02 00:00:00,DOGE/USDT,0.37018903,0.4464125,0.35177248,0.42354632,6657515.93639099,16358074.97274769,0,0,0,0.40698651
1622505600000,2021-06-01 00:00:00,DOGE/USDT,0.32490616,0.38423661,0.31092591,0.37020755,3150482.35648192,9118122.81166442,0,0,0,0.34551874
1622419200000,2021-05-31 00:00:00,DOGE/USDT,0.30065455,0.32956124,0.29429787,0.325,1138705.67613589,3661809.46932671,0,0,0,0.31096802
1622332800000,2021-05-30 00:00:00,DOGE/USDT,0.30065455,0.31035623,0.28748552,0.30199285,823207.4041107,2721964.73602426,0,0,0,0.30243132
1622246400000,2021-05-29 00:00:00,DOGE/USDT,0.31112867,0.3176,0.28040473,0.3016222,2189393.71667161,7334015.48700849,0,0,0,0.29852591
1622160000000,2021-05-28 00:00:00,DOGE/USDT,0.33379984,0.3469192,0.3,0.311222,1694531.27180124,5301688.2692347,0,0,0,0.31962106
1622073600000,2021-05-27 00:00:00,DOGE/USDT,0.35203591,0.35203591,0.32676263,0.3333,1972079.51112592,5808060.36543591,0,0,0,0.33954184
1621987200000,2021-05-26 00:00:00,DOGE/USDT,0.34671273,0.3663,0.3372187,0.35239411,3540864.19209713,10092368.94434926,0,0,0,0.35084569
1621900800000,2021-05-25 00:00:00,DOGE/USDT,0.36580835,0.38,0.32244897,0.3463427,3579817.37177948,10351224.80272344,0,0,0,0.34583514
1621814400000,2021-05-24 00:00:00,DOGE/USDT,0.3079406,0.37341899,0.29575215,0.36556733,5603366.45472689,16608036.74599289,0,0,0,0.33738885
1621728000000,2021-05-23 00:00:00,DOGE/USDT,0.34159281,0.35050264,0.24822906,0.30616076,6405207.05794213,21667513.31719621,0,0,0,0.29561338
1621641600000,2021-05-22 00:00:00,DOGE/USDT,0.3589813,0.36230979,0.3177166,0.34223803,3911936.42277535,11492750.81614211,0,0,0,0.34038294
1621555200000,2021-05-21 00:00:00,DOGE/USDT,0.397,0.411,0.31260449,0.35870743,7937109.54692815,22045145.51649571,0,0,0,0.36003888
1621468800000,2021-05-20 00:00:00,DOGE/USDT,0.33,0.43428875,0.29543437,0.39738253,9399143.23049645,24699442.42474083,0,0,0,0.3805407
1621382400000,2021-05-19 00:00:00,DOGE/USDT,0.47663701,0.4784432,0.2172836,0.32910196,21322673.19407095,58058024.95067484,0,0,0,0.36726487
1621296000000,2021-05-18 00:00:00,DOGE/USDT,0.4880135,0.51423448,0.46866725,0.47600676,3357517.99936321,6884291.14876517,0,0,0,0.48770714
1621209600000,2021-05-17 00:00:00,DOGE/USDT,0.5124952,0.5148,0.45714285,0.4868352,6503573.06579223,13379581.27293039,0,0,0,0.48608195
1621123200000,2021-05-16 00:00:00,DOGE/USDT,0.5084202,0.54814552,0.45,0.51299385,8085957.65251733,15791468.63104603,0,0,0,0.51204595
1621036800000,2021-05-15 00:00:00,DOGE/USDT,0.55882438,0.56291409,0.49111565,0.50842022,8040047.64785957,15476485.50638279,0,0,0,0.51950086
1620950400000,2021-05-14 00:00:00,DOGE/USDT,0.48870681,0.58983433,0.46484267,0.55882438,16239029.97948301,30401525.74461548,0,0,0,0.5341518
1620864000000,2021-05-13 00:00:00,DOGE/USDT,0.39167856,0.518,0.35282636,0.48511214,21185361.51037413,50910753.51504447,0,0,0,0.41612743
1620777600000,2021-05-12 00:00:00,DOGE/USDT,0.4941391,0.52,0.38299998,0.39169818,12355873.90357081,26717052.86531481,0,0,0,0.46247143
1620691200000,2021-05-11 00:00:00,DOGE/USDT,0.45033307,0.55,0.44200742,0.49348231,13326239.09308243,26792498.92946669,0,0,0,0.49738694
1620604800000,2021-05-10 00:00:00,DOGE/USDT,0.56991545,0.57,0.429,0.44903915,16961732.96964875,34075790.06862574,0,0,0,0.49776492
1620518400000,2021-05-09 00:00:00,DOGE/USDT,0.63447772,0.7,0.425,0.56991545,47197339.94834075,89984481.27664821,0,0,0,0.52450532
1620432000000,2021-05-08 00:00:00,DOGE/USDT,0.68911631,0.73746108,0.58932924,0.63447772,28666767.20248171,41879451.3920743,0,0,0,0.68450675
1620345600000,2021-05-07 00:00:00,DOGE/USDT,0.5811124,0.72761584,0.51661863,0.68806065,27097482.32536147,42884629.13936267,0,0,0,0.63186934
1620259200000,2021-05-06 00:00:00,DOGE/USDT,0.65642441,0.66142866,0.54058085,0.58033614,19295888.68721769,32349077.40029125,0,0,0,0.59648961
1620172800000,2021-05-05 00:00:00,DOGE/USDT,0.53651702,0.688,0.52208636,0.65333502,37619209.53297342,59657786.93346549,0,0,0,0.63058339
1620086400000,2021-05-04 00:00:00,DOGE/USDT,0.44161123,0.6,0.4,0.53857144,35301785.22735391,67655692.99031656,0,0,0,0.52178587
1620000000000,2021-05-03 00:00:00,DOGE/USDT,0.37363738,0.44669288,0.3735498,0.44161123,7655734.85023745,18723385.12632053,0,0,0,0.40888625
1619913600000,2021-05-02 00:00:00,DOGE/USDT,0.39090001,0.39985805,0.3623,0.37308104,4418695.99901024,11569202.4622173,0,0,0,0.38193609
1619827200000,2021-05-01 00:00:00,DOGE/USDT,0.33786563,0.39686868,0.3266775,0.39101146,8115263.1128962,22321841.23928921,0,0,0,0.36355706
1619740800000,2021-04-30 00:00:00,DOGE/USDT,0.30503559,0.33922222,0.30250001,0.338,1937573.24136986,6091895.27841941,0,0,0,0.31805754
1619654400000,2021-04-29 00:00:00,DOGE/USDT,0.32250759,0.32471595,0.2966,0.3049,2998653.81807219,9648250.87737678,0,0,0,0.31079766
1619568000000,2021-04-28 00:00:00,DOGE/USDT,0.27190168,0.344,0.25521274,0.32295633,8463947.59455319,27621654.98760208,0,0,0,0.30642434
1619481600000,2021-04-27 00:00:00,DOGE/USDT,0.27157353,0.27960032,0.26479555,0.27205337,1578682.23170186,5792047.58968854,0,0,0,0.2725603
1619395200000,2021-04-26 00:00:00,DOGE/USDT,0.25064677,0.28045744,0.24758365,0.27117667,2295394.57986065,8588775.43248722,0,0,0,0.26725516
1619308800000,2021-04-25 00:00:00,DOGE/USDT,0.26979999,0.28925602,0.22473518,0.25064677,2532768.0065655,9823726.89543957,0,0,0,0.2578215
1619222400000,2021-04-24 00:00:00,DOGE/USDT,0.24999741,0.28990414,0.22826087,0.26825083,4806058.87992379,18026614.99916136,0,0,0,0.26660906
1619136000000,2021-04-23 00:00:00,DOGE/USDT,0.26,0.269,0.16900001,0.2497,10024261.24811663,45437535.02734273,0,0,0,0.2206163
1619049600000,2021-04-22 00:00:00,DOGE/USDT,0.30600677,0.309,0.25378014,0.26134674,7605780.33863185,27160757.14376318,0,0,0,0.28002828
1618963200000,2021-04-21 00:00:00,DOGE/USDT,0.31717494,0.34684096,0.29651987,0.30683646,5225515.70963785,16478490.50361815,0,0,0,0.3171113
1618876800000,2021-04-20 00:00:00,DOGE/USDT,0.40879699,0.42299998,0.27,0.31689384,21489724.18111673,61003344.25493503,0,0,0,0.35227124
1618790400000,2021-04-19 00:00:00,DOGE/USDT,0.3227255,0.4346941,0.30914229,0.40793915,19177921.75907186,49766357.24542601,0,0,0,0.38535916
1618704000000,2021-04-18 00:00:00,DOGE/USDT,0.28283445,0.35160998,0.24,0.3227255,13924919.41725485,45672350.63024815,0,0,0,0.30488729
1618617600000,2021-04-17 00:00:00,DOGE/USDT,0.36603498,0.38,0.231489,0.28119221,20299309.56672676,70155018.29262926,0,0,0,0.28934935
1618531200000,2021-04-16 00:00:00,DOGE/USDT,0.18227116,0.4494792,0.17952285,0.36421393,57772822.23139386,183429832.39171149,0,0,0,0.3149587
1618444800000,2021-04-15 00:00:00,DOGE/USDT,0.12192662,0.1902427,0.12002922,0.18225716,10026158.1681497,63837031.90112207,0,0,0,0.15705865
1618358400000,2021-04-14 00:00:00,DOGE/USDT,0.09423527,0.14492749,0.0923,0.12118071,13676909.11888713,110267320.59945917,0,0,0,0.12403411
1618272000000,2021-04-13 00:00:00,DOGE/USDT,0.07071932,0.09574262,0.07071932,0.09417348,4020898.55478587,47891407.27897912,0,0,0,0.08395866
1618185600000,2021-04-12 00:00:00,DOGE/USDT,0.07406462,0.07536052,0.06861177,0.07070928,1701371.03863639,24018311.56952662,0,0,0,0.07083641
1618099200000,2021-04-11 00:00:00,DOGE/USDT,0.0638,0.0798,0.06345415,0.07410166,2658795.94263898,36778030.18765179,0,0,0,0.07229304
1618012800000,2021-04-10 00:00:00,DOGE/USDT,0.06165184,0.0650307,0.061008,0.06380626,528121.92193609,8330681.41031971,0,0,0,0.0633948
1617926400000,2021-04-09 00:00:00,DOGE/USDT,0.06168491,0.06408163,0.06021539,0.06160791,652401.61191188,10468759.62462218,0,0,0,0.0623189
1617840000000,2021-04-08 00:00:00,DOGE/USDT,0.05878538,0.06221274,0.05868206,0.06171497,589035.38369765,9657521.97062413,0,0,0,0.06099239
1617753600000,2021-04-07 00:00:00,DOGE/USDT,0.06449193,0.06722856,0.0572,0.05883506,1948176.80543751,31416087.28057738,0,0,0,0.06201207
1617667200000,2021-04-06 00:00:00,DOGE/USDT,0.05990808,0.06515,0.05806607,0.06434922,2263174.22498381,37031928.16428666,0,0,0,0.06111413
1617580800000,2021-04-05 00:00:00,DOGE/USDT,0.05742531,0.06053366,0.05614285,0.05986421,1489265.88660419,25675948.21454249,0,0,0,0.05800237
1617494400000,2021-04-04 00:00:00,DOGE/USDT,0.05551698,0.05825999,0.05511819,0.05743324,890224.4806174,15664247.95870754,0,0,0,0.05683161
1617408000000,2021-04-03 00:00:00,DOGE/USDT,0.05762634,0.05947512,0.05551698,0.05551698,990294.79752929,17023279.73817014,0,0,0,0.05817297
1617321600000,2021-04-02 00:00:00,DOGE/USDT,0.0621312,0.06274269,0.05726672,0.05770313,1078220.87533043,18298983.4954752,0,0,0,0.05892244
1617235200000,2021-04-01 00:00:00,DOGE/USDT,0.05387738,0.07,0.05373345,0.0621126,4076315.99121333,65269451.3623626,0,0,0,0.06245365
1617148800000,2021-03-31 00:00:00,DOGE/USDT,0.05401644,0.05451376,0.05162589,0.0538013,415907.98907365,7803766.27205252,0,0,0,0.0532958
1617062400000,2021-03-30 00:00:00,DOGE/USDT,0.05413636,0.05555,0.05373345,0.05402984,363896.6633029,6682764.44559786,0,0,0,0.05445301
1616976000000,2021-03-29 00:00:00,DOGE/USDT,0.05372676,0.05467025,0.05321055,0.05405573,184252.31439225,3412667.98691597,0,0,0,0.05399069
1616889600000,2021-03-28 00:00:00,DOGE/USDT,0.05452754,0.05482132,0.05305851,0.05362123,205613.3264797,3801917.66952467,0,0,0,0.05408147
1616803200000,2021-03-27 00:00:00,DOGE/USDT,0.05397959,0.05543396,0.05337467,0.05441465,209891.88675185,3862541.14374579,0,0,0,0.05434036
1616716800000,2021-03-26 00:00:00,DOGE/USDT,0.05147128,0.05397959,0.05137755,0.05397959,172104.34658798,3269283.69425294,0,0,0,0.05264283
1616630400000,2021-03-25 00:00:00,DOGE/USDT,0.05144773,0.05239795,0.0496,0.05137755,547828.95718222,10743050.28599727,0,0,0,0.05099379
1616544000000,2021-03-24 00:00:00,DOGE/USDT,0.05367346,0.05668064,0.05096299,0.05159513,465232.69417317,8591282.7351209,0,0,0,0.05415171
1616457600000,2021-03-23 00:00:00,DOGE/USDT,0.05485714,0.05603236,0.05267962,0.05341836,457627.01063658,8418238.09076168,0,0,0,0.05436137
1616371200000,2021-03-22 00:00:00,DOGE/USDT,0.05744737,0.05795534,0.05451045,0.05490218,572453.78370523,10183471.94512324,0,0,0,0.056214
1616284800000,2021-03-21 00:00:00,DOGE/USDT,0.0588444,0.05953528,0.05678571,0.05744737,543045.19778635,9402985.78122393,0,0,0,0.05775242
1616198400000,2021-03-20 00:00:00,DOGE/USDT,0.05832988,0.06061525,0.05801021,0.05884441,695269.74167896,11714705.47438549,0,0,0,0.05935016
1616112000000,2021-03-19 00:00:00,DOGE/USDT,0.05734488,0.05996156,0.05647959,0.05838151,467152.79546127,8031350.4064193,0,0,0,0.05816615
1616025600000,2021-03-18 00:00:00,DOGE/USDT,0.05790391,0.05921418,0.05698979,0.05728045,508763.90364292,8766497.47592617,0,0,0,0.05803502
1615939200000,2021-03-17 00:00:00,DOGE/USDT,0.05859186,0.05889999,0.05657142,0.05789243,236250.85772812,4095050.28010711,0,0,0,0.0576918
1615852800000,2021-03-16 00:00:00,DOGE/USDT,0.05678571,0.05906354,0.05545048,0.05856,583045.16070882,10108592.30266617,0,0,0,0.05767817
1615766400000,2021-03-15 00:00:00,DOGE/USDT,0.0583,0.05970198,0.05500225,0.05708503,544709.61304588,9511315.45739732,0,0,0,0.05726964
1615680000000,2021-03-14 00:00:00,DOGE/USDT,0.06290537,0.063717,0.05832119,0.05832119,1513825.25447665,24911900.20947811,0,0,0,0.06076715
1615593600000,2021-03-13 00:00:00,DOGE/USDT,0.05528301,0.06299,0.0546579,0.06290537,1094413.62190209,18907218.6695447,0,0,0,0.05788337
