https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1682467200000,2023-04-26 00:00:00,AVAX/USDT,17.625,18.156,16.338,17.187,175913.31,9974.673107,88043.23,4990.606203,3395,17.641
1682380800000,2023-04-25 00:00:00,AVAX/USDT,16.938,17.752,16.776,17.63,142194.95,8300.000142,74782.38,4362.129024,2553,17.136
1682294400000,2023-04-24 00:00:00,AVAX/USDT,16.843,17.26,16.554,16.937,209267.72,12392.676985,105620.43,6253.494922,4140,16.887
1682208000000,2023-04-23 00:00:00,AVAX/USDT,17.218,17.33,16.586,16.848,149608.08,8780.551745,71487.55,4193.98779,2970,17.04
1682121600000,2023-04-22 00:00:00,AVAX/USDT,16.947,17.356,16.821,17.234,196705.09,11502.929043,101648.09,5944.186535,3838,17.101
1682035200000,2023-04-21 00:00:00,AVAX/USDT,18.305,18.897,16.763,16.952,178073.21,10062.169231,90369.58,5107.470401,3572,17.713
1681948800000,2023-04-20 00:00:00,AVAX/USDT,18.94,19.408,18.25,18.306,177663.42,9406.325155,89038.91,4713.394962,3757,18.892
1681862400000,2023-04-19 00:00:00,AVAX/USDT,21.197,21.207,18.571,18.964,222805.65,11133.13758,112713.37,5621.434358,4123,20.043
1681776000000,2023-04-18 00:00:00,AVAX/USDT,20.509,21.535,20.366,21.201,206863.6,9800.749052,105227.27,4986.328889,4002,21.11
1681689600000,2023-04-17 00:00:00,AVAX/USDT,20.182,21.195,19.986,20.518,245642.36,11927.901475,112756,5468.372517,4348,20.596
1681603200000,2023-04-16 00:00:00,AVAX/USDT,19.08,20.458,18.87,20.177,166229.23,8575.7652,84073.54,4333.946238,3446,19.391
1681516800000,2023-04-15 00:00:00,AVAX/USDT,19.235,19.514,18.992,19.076,189536.58,9885.132247,98710.66,5148.99647,3943,19.174
1681430400000,2023-04-14 00:00:00,AVAX/USDT,18.85,19.314,18.513,19.226,204634.58,10754.454373,104308.19,5480.945867,4129,19.029
1681344000000,2023-04-13 00:00:00,AVAX/USDT,18.254,19.006,18.125,18.85,239272.54,12821.213696,118429.58,6346.345249,4591,18.665
1681257600000,2023-04-12 00:00:00,AVAX/USDT,18.158,18.68,17.693,18.255,210305.15,11630.314134,104542.25,5779.102403,4267,18.084
1681171200000,2023-04-11 00:00:00,AVAX/USDT,17.946,18.644,17.884,18.137,225872.75,12378.155138,111339.29,6103.657623,4371,18.249
1681084800000,2023-04-10 00:00:00,AVAX/USDT,17.545,17.964,17.378,17.935,189563.05,10754.821229,94389.89,5355.218731,3868,17.627
1680998400000,2023-04-09 00:00:00,AVAX/USDT,17.455,17.67,17.253,17.548,206591.34,11862.057553,105162.65,6037.42821,3980,17.416
1680912000000,2023-04-08 00:00:00,AVAX/USDT,17.597,17.739,17.363,17.457,186000.94,10564.061916,91732.71,5210.045072,3695,17.607
1680825600000,2023-04-07 00:00:00,AVAX/USDT,17.978,18.121,17.491,17.596,181952.64,10290.999315,92722.14,5245.05354,3680,17.681
1680739200000,2023-04-06 00:00:00,AVAX/USDT,17.991,18.306,17.702,17.975,149592.37,8354.70841,73355.98,4098.553336,2822,17.906
1680652800000,2023-04-05 00:00:00,AVAX/USDT,17.637,18.323,17.619,17.996,222089.11,12341.89615,110400.61,6133.367396,4485,17.996
1680566400000,2023-04-04 00:00:00,AVAX/USDT,17.101,17.649,16.968,17.645,244275.33,14111.721968,124543.34,7192.219226,4332,17.312
1680480000000,2023-04-03 00:00:00,AVAX/USDT,17.233,17.438,16.676,17.1,173139.84,10084.271132,85014.65,4951.692087,3546,17.17
1680393600000,2023-04-02 00:00:00,AVAX/USDT,17.784,17.821,17.1,17.243,100957.47,5787.153721,49323.83,2827.611938,2058,17.447
1680307200000,2023-04-01 00:00:00,AVAX/USDT,17.707,17.884,17.511,17.8,94073.19,5317.35596,46143.19,2608.059542,3703,17.692
1680220800000,2023-03-31 00:00:00,AVAX/USDT,17.24,17.853,17.063,17.708,29785.45,1695.431213,10921.27,624.324882,4711,17.57
1680134400000,2023-03-30 00:00:00,AVAX/USDT,17.321,17.545,16.98,17.122,19167.26,1109.706935,10422.01,603.376372,4811,17.272
1680048000000,2023-03-29 00:00:00,AVAX/USDT,16.726,17.404,16.669,17.31,22840.03,1331.736978,12341.09,720.238193,4345,17.152
1679961600000,2023-03-28 00:00:00,AVAX/USDT,16.491,16.827,16.322,16.721,14354.3,865.386568,6986.81,421.469818,3618,16.587
1679875200000,2023-03-27 00:00:00,AVAX/USDT,17.149,17.179,16.121,16.491,14447.67,865.528808,6353.14,379.878495,2987,16.695
1679788800000,2023-03-26 00:00:00,AVAX/USDT,16.894,17.278,16.879,17.143,19879.29,1163.927831,11976.81,701.071286,4179,17.079
1679702400000,2023-03-25 00:00:00,AVAX/USDT,16.95,17.152,16.395,16.893,32576.14,1938.296883,15121.86,899.096698,8038,16.808
1679616000000,2023-03-24 00:00:00,AVAX/USDT,17.562,17.645,16.693,16.946,32860.02,1911.693834,15727.31,915.200584,8253,17.191
1679529600000,2023-03-23 00:00:00,AVAX/USDT,16.739,17.82,16.602,17.544,40505.07,2351.461442,19636.57,1139.652021,8744,17.229
1679443200000,2023-03-22 00:00:00,AVAX/USDT,17.431,17.905,16.309,16.739,40160.75,2331.426135,19444.75,1128.961901,8405,17.233
1679356800000,2023-03-21 00:00:00,AVAX/USDT,16.609,17.52,16.352,17.437,52966.68,3116.999026,26592.32,1564.391324,7750,16.999
1679270400000,2023-03-20 00:00:00,AVAX/USDT,17.538,17.748,16.557,16.61,58888.52,3424.594647,30386.44,1764.66909,8922,17.2
1679184000000,2023-03-19 00:00:00,AVAX/USDT,16.98,18.038,16.971,17.499,51600.78,2945.547625,26539.71,1514.824352,7950,17.522
1679097600000,2023-03-18 00:00:00,AVAX/USDT,17.642,18.148,16.891,16.979,32359.94,1842.523017,15656.78,891.941406,8381,17.566
1679011200000,2023-03-17 00:00:00,AVAX/USDT,15.839,17.746,15.644,17.642,36457.93,2213.026598,18864.72,1145.04649,8982,16.483
1678924800000,2023-03-16 00:00:00,AVAX/USDT,15.53,16.081,15.261,15.838,37356.32,2380.927064,18223.55,1160.295674,9197,15.691
1678838400000,2023-03-15 00:00:00,AVAX/USDT,17.157,17.404,15.365,15.551,31629.64,1918.628618,15987.3,969.944168,9101,16.517
1678752000000,2023-03-14 00:00:00,AVAX/USDT,16.46,17.88,16.098,17.15,40854.06,2418.53814,21623.05,1281.1633,8970,16.909
1678665600000,2023-03-13 00:00:00,AVAX/USDT,16.187,16.732,15.522,16.456,39261.67,2422.106214,15750.82,975.144876,7928,16.214
1678579200000,2023-03-12 00:00:00,AVAX/USDT,14.497,16.312,14.217,16.188,65369.46,4441.414751,38325.47,2592.480913,9458,14.731
1678492800000,2023-03-11 00:00:00,AVAX/USDT,14.807,15.148,13.957,14.509,33563.3,2338.224514,18141.5,1265.854598,9473,14.358
1678406400000,2023-03-10 00:00:00,AVAX/USDT,14.419,15.148,13.907,14.797,61084.85,4239.265454,28047.96,1938.670838,10703,14.415
1678320000000,2023-03-09 00:00:00,AVAX/USDT,15.159,15.684,14.213,14.418,40922.68,2700.82679,21176.06,1394.619844,10603,15.161
1678233600000,2023-03-08 00:00:00,AVAX/USDT,16.174,16.257,15.022,15.109,27475.2,1735.854755,13257.21,837.313231,7705,15.833
1678147200000,2023-03-07 00:00:00,AVAX/USDT,16.505,16.714,15.87,16.175,39416.46,2411.165344,20827.11,1273.904189,10580,16.35
1678060800000,2023-03-06 00:00:00,AVAX/USDT,16.135,16.676,15.833,16.505,49415.18,3042.040021,24489.53,1508.02549,15261,16.246
1677974400000,2023-03-05 00:00:00,AVAX/USDT,16.117,16.486,16.055,16.132,44639.6,2736.336508,21558.96,1321.534443,13651,16.314
1677888000000,2023-03-04 00:00:00,AVAX/USDT,16.65,16.884,15.774,16.118,49671.5,2995.963279,24769.51,1494.022901,14301,16.583
1677801600000,2023-03-03 00:00:00,AVAX/USDT,17.472,17.477,15.836,16.648,53308.32,3234.805472,26678.6,1619.649908,13634,16.484
1677715200000,2023-03-02 00:00:00,AVAX/USDT,17.78,17.852,17.142,17.472,52964.65,3047.754737,25950.97,1493.256869,15491,17.379
1677628800000,2023-03-01 00:00:00,AVAX/USDT,17.116,18.571,17.032,17.771,59044.96,3355.200532,30052.26,1707.368036,16305,17.599
1677542400000,2023-02-28 00:00:00,AVAX/USDT,17.929,17.94,16.97,17.121,56842.62,3248.704192,26681.03,1523.163979,15768,17.499
1677456000000,2023-02-27 00:00:00,AVAX/USDT,18.433,18.646,17.734,17.929,59563.71,3286.325171,29819.19,1645.830191,16131,18.127
1677369600000,2023-02-26 00:00:00,AVAX/USDT,17.969,18.571,17.844,18.43,60039.06,3311.60022,30838.93,1701.551308,16432,18.131
1677283200000,2023-02-25 00:00:00,AVAX/USDT,18.401,18.611,17.522,17.974,55675.2,3069.950593,27482.58,1515.521608,16878,18.137
1677196800000,2023-02-24 00:00:00,AVAX/USDT,19.71,19.842,18.084,18.409,61184.47,3198.294393,29189.83,1522.860609,16830,19.147
1677110400000,2023-02-23 00:00:00,AVAX/USDT,20.329,20.703,19.539,19.7,77719.64,3872.388018,44327.08,2211.607674,17460,20.076
1677024000000,2023-02-22 00:00:00,AVAX/USDT,20.959,21.541,19.584,20.318,72554.84,3537.39005,34469.47,1680.842973,18124,20.522
1676937600000,2023-02-21 00:00:00,AVAX/USDT,20.834,21.632,19.934,20.962,67995.24,3289.059234,33862.1,1637.354839,18382,20.679
1676851200000,2023-02-20 00:00:00,AVAX/USDT,19.884,21.347,19.014,20.825,76365.39,3714.570482,40089.85,1952.575655,18798,20.57
1676764800000,2023-02-19 00:00:00,AVAX/USDT,19.545,20.385,19.363,19.775,62743.59,3170.706345,29903.78,1510.601624,17076,19.79
1676678400000,2023-02-18 00:00:00,AVAX/USDT,19.47,20.081,19.342,19.542,63912.39,3254.068165,33080.54,1684.57768,16906,19.641
1676592000000,2023-02-17 00:00:00,AVAX/USDT,18.599,19.628,18.489,19.467,66381.53,3468.76172,32425.23,1693.75886,17956,19.139
1676505600000,2023-02-16 00:00:00,AVAX/USDT,19.956,20.359,18.561,18.598,69175.52,3497.430365,33880.16,1713.608564,18596,19.785
1676419200000,2023-02-15 00:00:00,AVAX/USDT,18.149,19.955,17.909,19.95,68975.55,3726.731463,33314.32,1799.241625,17821,18.525
1676332800000,2023-02-14 00:00:00,AVAX/USDT,17.617,18.272,17.324,18.148,58437.57,3285.425061,28203.97,1587.24596,15929,17.791
1676246400000,2023-02-13 00:00:00,AVAX/USDT,17.77,17.843,16.863,17.614,66723.77,3832.761854,33149.61,1903.009456,18079,17.41
1676160000000,2023-02-12 00:00:00,AVAX/USDT,18.006,18.47,17.524,17.787,60847.93,3366.604316,30755.99,1701.730954,17057,18.076
1676073600000,2023-02-11 00:00:00,AVAX/USDT,17.743,18.091,17.65,18.003,58354.820105494,3271.837405,28832.114692913,1616.941573,17041,17.835987663404893864
1675987200000,2023-02-10 00:00:00,AVAX/USDT,17.863,18.206,17.52,17.759,77542.561362377,4318.713196,33372.959945026,1860.03623,18361,17.956064751190128993
1675900800000,2023-02-09 00:00:00,AVAX/USDT,20.122,20.253,17.443,17.887,67047.894743445,3475.469472,29987.850119274,1552.021676,17345,19.315212413374619783
1675814400000,2023-02-08 00:00:00,AVAX/USDT,20.871,21.014,19.701,20.086,63507.957294606,3112.042623,31649.01068903,1550.724107,17412,20.412374592544807781
1675728000000,2023-02-07 00:00:00,AVAX/USDT,19.566,20.993,19.546,20.872,65986.695956191,3272.773007,31239.597005288,1550.504185,17287,20.165928646589731854
1675641600000,2023-02-06 00:00:00,AVAX/USDT,20.084,20.405,19.528,19.594,60509.497776221,3019.624945,31265.336764944,1560.399265,17906,20.040370448486656094
1675555200000,2023-02-05 00:00:00,AVAX/USDT,21.015,21.122,19.714,20.084,61911.97845638,3019.628559,29374.262843937,1430.615914,17453,20.512825178867949483
1675468800000,2023-02-04 00:00:00,AVAX/USDT,21.332,21.633,20.869,21.016,69088.121067577,3252.670764,37066.568289714,1745.292849,17404,21.241021741930102759
1675382400000,2023-02-03 00:00:00,AVAX/USDT,21.233,21.921,20.779,21.336,89018.24347854,4189.023334,45466.664139295,2140.866672,19701,21.251869740640990173
1675296000000,2023-02-02 00:00:00,AVAX/USDT,20.984,22.842,20.878,21.213,149744.694699927,6815.139346,71723.161155429,3269.210764,22555,21.976425301399165292
1675209600000,2023-02-01 00:00:00,AVAX/USDT,19.814,20.982,18.728,20.945,71662.234170526,3661.757409,38389.378133248,1955.453698,18220,19.589125957811280208
1675123200000,2023-01-31 00:00:00,AVAX/USDT,19.753,20.164,19.275,19.803,86061.920659513,4364.575189,43457.024424015,2205.585821,18708,19.720115959778454982
1675036800000,2023-01-30 00:00:00,AVAX/USDT,20.992,21.294,19.321,19.757,93109.918304559,4538.664152,37838.089127703,1849.073618,18940,20.523069259596734515
1674950400000,2023-01-29 00:00:00,AVAX/USDT,20.533,21.13,20.167,21.004,645919.898527647,31402.485361,320106.626091039,15564.65852,11173,20.569939893852337044
1674864000000,2023-01-28 00:00:00,AVAX/USDT,21.228,21.709,20.101,20.552,966876.927883865,46852.658095,468986.726779348,22724.464675,14659,20.640157033169702546
1674777600000,2023-01-27 00:00:00,AVAX/USDT,18.09,21.56,17.471,21.202,1188737.895021916,65052.368135,607080.58203828,33190.780234,15990,18.292239796736629317
1674691200000,2023-01-26 00:00:00,AVAX/USDT,17.777,18.779,17.776,18.091,1163153.283287421,64205.826146,581684.244571538,32108.055215,17113,18.117589288470254012
1674604800000,2023-01-25 00:00:00,AVAX/USDT,17.009,18.226,16.531,17.785,1300258.274693588,75296.986349,647339.617535941,37485.571104,17177,17.274088040028016986
1674518400000,2023-01-24 00:00:00,AVAX/USDT,17.954,18.966,16.814,17.008,1372329.300119328,75651.194138,702592.499032217,38730.467906,16713,18.149379779820478184
1674432000000,2023-01-23 00:00:00,AVAX/USDT,17.379,18.3,17.317,17.967,1318596.724166347,74241.398369,666156.498343188,37504.758774,16983,17.762534508690993704
1674345600000,2023-01-22 00:00:00,AVAX/USDT,16.848,18.448,16.823,17.378,1384452.900745438,79647.824111,698317.984198752,40163.396879,16759,17.391365331734601161
1674259200000,2023-01-21 00:00:00,AVAX/USDT,17.491,17.74,16.836,16.863,1336350.197009953,77110.220788,670656.879539335,38699.68768,17292,17.331178028340161431
1674172800000,2023-01-20 00:00:00,AVAX/USDT,16.177,17.567,15.869,17.495,1223286.517523474,74661.798885,607131.348671258,37064.54136,16044,16.398414801149589492
1674086400000,2023-01-19 00:00:00,AVAX/USDT,15.834,16.361,15.736,16.184,1194197.944754375,74639.175883,596969.985898835,37310.322588,15841,16.000417971053480096
1674000000000,2023-01-18 00:00:00,AVAX/USDT,17.123,17.413,15.536,15.833,1244622.939840951,74283.008703,618284.611822401,36891.153824,16848,16.769350853107053161
1673913600000,2023-01-17 00:00:00,AVAX/USDT,16.729,18.191,16.526,17.132,1279798.737313752,74698.028401,646229.98428246,37713.807183,16895,17.139357357066011385
1673827200000,2023-01-16 00:00:00,AVAX/USDT,16.807,17.331,16.125,16.738,1262703.817557883,75396.714319,632345.589037151,37751.338508,17370,16.750168652977216503
1673740800000,2023-01-15 00:00:00,AVAX/USDT,16.952,17.08,16.058,16.809,970854.942001382,58522.040384,480600.724063935,28964.766755,14072,16.593408933195491048
1673654400000,2023-01-14 00:00:00,AVAX/USDT,15.944,18.494,15.839,16.929,1082374.803815519,63996.93523,561362.029828962,33214.674205,14731,16.925194893694768504
1673568000000,2023-01-13 00:00:00,AVAX/USDT,15.452,16.8,14.98,15.951,1488799.382644317,95705.113203,756849.790328304,48626.204133,18241,15.560521938805032165
1673481600000,2023-01-12 00:00:00,AVAX/USDT,15.85,16.466,14.833,15.454,1188901.899890426,77125.522719,593622.701042927,38526.820315,17133,15.421636842872528138
1673395200000,2023-01-11 00:00:00,AVAX/USDT,12.735,16.03,12.28,15.853,1139153.019552557,85056.132767,575370.007368423,42898.331965,15485,13.496757334175722091
1673308800000,2023-01-10 00:00:00,AVAX/USDT,12.194,12.999,12.025,12.717,954933.129801817,76803.882425,477202.374584997,38388.708883,12926,12.435209394231656169
1673222400000,2023-01-09 00:00:00,AVAX/USDT,12.088,12.652,12.069,12.195,1232384.712601396,99368.19109,639196.604913968,51537.412146,16211,12.403510570163162329
1673136000000,2023-01-08 00:00:00,AVAX/USDT,11.748,12.15,11.584,12.096,921685.270319535,78025.79689,459579.283481921,38900.224631,12880,11.813794367312350478
1673049600000,2023-01-07 00:00:00,AVAX/USDT,11.79,11.886,11.645,11.748,882074.345539127,74979.685885,434158.666462176,36907.676021,12999,11.764366990249551729
1672963200000,2023-01-06 00:00:00,AVAX/USDT,11.738,11.825,11.358,11.791,1039399.049629562,89541.882883,518542.087163064,44659.055646,14554,11.608961631934648635
1672876800000,2023-01-05 00:00:00,AVAX/USDT,12.081,12.163,11.68,11.743,1122700.245553818,94285.897547,565626.304125011,47506.837858,15569,11.90883936781165852
1672790400000,2023-01-04 00:00:00,AVAX/USDT,11.386,12.365,11.355,12.081,1194737.418421418,100708.694443,601984.375898257,50750.505698,15420,11.866541653677193799
1672704000000,2023-01-03 00:00:00,AVAX/USDT,11.172,11.591,11.056,11.385,1030111.526244238,91266.689415,537794.019339964,47649.406751,14026,11.287601539340969426
1672617600000,2023-01-02 00:00:00,AVAX/USDT,10.859,11.272,10.696,11.172,734743.138416027,66374.591667,368416.019796932,33281.528034,11575,11.072145031950801647
1672531200000,2023-01-01 00:00:00,AVAX/USDT,10.9,10.918,10.65,10.846,819902.519894884,76060.354941,405276.924725903,37596.156287,12470,10.780057936367071632
1672444800000,2022-12-31 00:00:00,AVAX/USDT,10.871,11.071,10.835,10.895,677405.021675891,62015.576034,330141.267920223,30223.113498,10983,10.923358329426293253
1672358400000,2022-12-30 00:00:00,AVAX/USDT,10.979,10.979,10.572,10.876,1153694.126659125,106579.85943,566230.284117532,52302.984383,15406,10.825256288686735717
1672272000000,2022-12-29 00:00:00,AVAX/USDT,11.202,11.218,10.637,10.978,1170828.282553008,105528.847458,586787.07500334,52889.46825,14941,11.096131176786225283
1672185600000,2022-12-28 00:00:00,AVAX/USDT,11.649,11.669,11.11,11.218,1057982.781948377,93210.150653,529999.625117523,46688.25189,14169,11.351764053574063445
1672099200000,2022-12-27 00:00:00,AVAX/USDT,11.714,11.877,11.542,11.645,1009810.982625006,86377.649689,501505.969976209,42896.717418,13523,11.690905793581882136
1672012800000,2022-12-26 00:00:00,AVAX/USDT,11.661,11.759,11.561,11.713,993948.435385809,85225.250826,486927.436396921,41748.032743,13337,11.662815058454846702
1671926400000,2022-12-25 00:00:00,AVAX/USDT,11.667,11.704,11.452,11.647,708203.8365278,61030.919453,351093.164783027,30254.251301,10994,11.604159599087434642
1671840000000,2022-12-24 00:00:00,AVAX/USDT,11.757,11.806,11.639,11.666,914062.687807992,78159.866388,473060.063454257,40449.054984,12841,11.694874750580287526
1671753600000,2022-12-23 00:00:00,AVAX/USDT,11.845,11.881,11.711,11.76,953814.631611807,80815.768839,473516.950276283,40122.305453,13404,11.802442267192170119
1671667200000,2022-12-22 00:00:00,AVAX/USDT,11.696,12.227,11.445,11.847,670114.223083609,57387.403774,328079.941124217,28096.617604,14596,11.677784299882557484
1671580800000,2022-12-21 00:00:00,AVAX/USDT,11.963,11.981,11.627,11.695,270588.794314878,22938.852143,136037.565376648,11532.210732,12161,11.79643912147175719
1671494400000,2022-12-20 00:00:00,AVAX/USDT,11.389,12.378,11.354,11.965,106221.845352277,8957.554747,57198.155371567,4823.922467,6140,11.860383907607236469
1671408000000,2022-12-19 00:00:00,AVAX/USDT,11.935,12.089,11.195,11.393,56891.227306498,4837.675021,26537.199594037,2250.302971,3414,11.764466122476024499
1671321600000,2022-12-18 00:00:00,AVAX/USDT,11.936,12.023,11.793,11.917,29866.720742225,2509.039375,14287.7634089,1199.929312,1404,11.903812441487446802
1671235200000,2022-12-17 00:00:00,AVAX/USDT,11.832,12.691,11.545,11.941,42602.57028646,3599.905862,22514.967724017,1901.961806,1457,11.83491743627071823
1671148800000,2022-12-16 00:00:00,AVAX/USDT,13.151,13.27,11.63,11.837,185138.536240449,14299.281462,88971.320501789,6853.467598,2059,12.959080275033806953
1671062400000,2022-12-15 00:00:00,AVAX/USDT,13.717,13.881,13.059,13.166,361859.149706743,26901.573778,176580.821085657,13121.842626,2383,13.454845284244408629
1670976000000,2022-12-14 00:00:00,AVAX/USDT,13.748,14.141,13.581,13.729,418623.005279639,30367.351086,205576.527746842,14918.161226,2558,13.786395866215471687
1670889600000,2022-12-13 00:00:00,AVAX/USDT,12.979,14.18,12.598,13.757,395136.14122563,29717.293339,201507.588978038,15154.562378,2448,13.30912600471149691
1670803200000,2022-12-12 00:00:00,AVAX/USDT,12.97,13.202,12.582,12.981,454959.251092809,35549.980158,221551.724911857,17313.842825,2744,12.798495812691472599
1670716800000,2022-12-11 00:00:00,AVAX/USDT,13.461,13.475,12.927,12.973,156892.334826224,11741.878669,75093.714061636,5613.741843,2821,13.362604172487890423
1670630400000,2022-12-10 00:00:00,AVAX/USDT,13.44,13.559,13.332,13.464,140533.847814235,10468.613709,68053.443237385,5069.027053,2683,13.424531432109297822
1670544000000,2022-12-09 00:00:00,AVAX/USDT,13.423,13.579,13.336,13.439,120986.609866097,8996.200022,62436.00368465,4643.137042,2189,13.448847280856825506
1670457600000,2022-12-08 00:00:00,AVAX/USDT,13.263,13.646,13.068,13.406,132357.405031275,9990.991805,66895.725318034,5049.907396,2248,13.248112381371476521
1670371200000,2022-12-07 00:00:00,AVAX/USDT,13.659,13.665,12.999,13.263,134385.053991501,10105.319555,68299.947479248,5133.064857,2548,13.301005216477192572
1670284800000,2022-12-06 00:00:00,AVAX/USDT,13.579,13.654,13.443,13.652,150082.352816364,11072.80521,76747.613157217,5662.267927,2997,13.554292587915878507
1670198400000,2022-12-05 00:00:00,AVAX/USDT,13.914,14.348,13.428,13.577,158796.638648025,11389.290532,80767.010421181,5793.844587,3077,13.94659277541727125
1670112000000,2022-12-04 00:00:00,AVAX/USDT,13.394,13.935,13.394,13.909,164650.954845326,12045.033681,81611.382912423,5970.067714,3169,13.669982623972949889
1670025600000,2022-12-03 00:00:00,AVAX/USDT,13.566,13.866,13.302,13.411,135806.092178768,10025.056206,64732.674726004,4778.457543,2790,13.547733235255356737
1669939200000,2022-12-02 00:00:00,AVAX/USDT,12.869,13.61,12.799,13.546,127010.402531142,9666.384076,65707.631806839,5003.075687,2278,13.142258108863499831
1669852800000,2022-12-01 00:00:00,AVAX/USDT,13.146,13.31,12.8,12.882,130059.450938939,9981.021994,63050.791938538,4838.918715,2548,13.031402985304544544
1669766400000,2022-11-30 00:00:00,AVAX/USDT,12.457,13.169,12.457,13.144,150847.347936327,11723.949618,72634.805929898,5644.63948,2844,12.868114308918159183
1669680000000,2022-11-29 00:00:00,AVAX/USDT,12.41,12.717,12.261,12.453,156738.047053514,12568.500798,79528.459488323,6376.110719,2762,12.471440827496709217
1669593600000,2022-11-28 00:00:00,AVAX/USDT,12.813,12.95,11.95,12.423,143320.233777145,11634.340041,71366.359715558,5792.940589,2759,12.320327208652474457
1669507200000,2022-11-27 00:00:00,AVAX/USDT,12.728,13.236,12.695,12.829,187860.276163998,14467.809419,93549.052061756,7201.100417,3334,12.986202826131221357
1669420800000,2022-11-26 00:00:00,AVAX/USDT,12.875,13.288,12.615,12.729,180007.571761565,13927.910444,92105.020700386,7126.40094,3318,12.92558129340480103
1669334400000,2022-11-25 00:00:00,AVAX/USDT,12.957,13.006,12.504,12.81,158514.573034742,12433.800475,80454.555573696,6310.50275,3619,12.749432611926877847
1669248000000,2022-11-24 00:00:00,AVAX/USDT,13.048,13.37,12.796,12.957,236267.472908991,18155.713345,118367.806055069,9098.063948,4523,13.015299835434150744
1669161600000,2022-11-23 00:00:00,AVAX/USDT,12.333,13.048,12.333,13.046,229959.821023792,18141.564324,115507.955308796,9111.605515,4884,12.676987167610970782
1669075200000,2022-11-22 00:00:00,AVAX/USDT,11.809,12.873,11.462,12.325,337956.2631973,28322.859391,166437.295185672,13940.192743,5617,11.938952473479038946
1668988800000,2022-11-21 00:00:00,AVAX/USDT,12.159,12.159,11.579,11.81,294852.6684829,24774.359807,150158.844154586,12616.652854,6028,11.902274132514595683
1668902400000,2022-11-20 00:00:00,AVAX/USDT,12.862,13.114,12.054,12.161,362059.505822713,28477.9423,177109.513880232,13928.065615,6508,12.718421509379817255
1668816000000,2022-11-19 00:00:00,AVAX/USDT,12.969,12.969,12.537,12.861,269723.741323706,21117.621447,137940.64016052,10800.3619,4902,12.773053492939609363
1668729600000,2022-11-18 00:00:00,AVAX/USDT,12.86,13.294,12.84,12.985,159631.595636882,12252.886128,78765.020766809,6046.781479,6475,13.02907700926170859
1668643200000,2022-11-17 00:00:00,AVAX/USDT,13.056,13.347,12.665,12.86,47943.853463024,3675.248888,20738.229712542,1589.490041,6861,13.045912614637492493
1668556800000,2022-11-16 00:00:00,AVAX/USDT,13.53,13.731,12.856,13.052,59354.182580885,4465.046223,29359.170843359,2208.600802,8569,13.297706688924953618
1668470400000,2022-11-15 00:00:00,AVAX/USDT,13.1,14.541,13.001,13.53,64291.057920525,4800.029569,33917.112881867,2529.832386,9705,13.397115591373311319
1668384000000,2022-11-14 00:00:00,AVAX/USDT,13.019,13.554,12.07,13.115,62010.510352507,4785.722343,31571.650917923,2435.465272,9149,12.968306844119588321
1668297600000,2022-11-13 00:00:00,AVAX/USDT,13.085,13.343,12.726,13.018,36537.624346875,2798.158702,19500.177430351,1492.40509,6173,13.059126628165961572
1668211200000,2022-11-12 00:00:00,AVAX/USDT,14.15,14.183,12.946,13.043,45615.714970206,3396.655985,22149.919766431,1648.985999,6570,13.434160061435545938
1668124800000,2022-11-11 00:00:00,AVAX/USDT,15.389,15.447,13.653,14.124,159131.044092103,10960.276212,78077.663202757,5373.999172,5176,14.538644823232635868
1668038400000,2022-11-10 00:00:00,AVAX/USDT,12.815,15.887,12.688,15.405,167343.848863847,11515.661013,82737.223748745,5688.493948,5320,14.587574755920101563
1667952000000,2022-11-09 00:00:00,AVAX/USDT,15.968,16.151,12.07,12.909,170183.527787753,11592.81959,72979.998039001,4984.117908,4808,14.740225853775340869
1667865600000,2022-11-08 00:00:00,AVAX/USDT,18.097,18.179,14.976,15.981,132173.367596366,7941.940468,63664.798609854,3826.844802,4364,16.665155236792159549
1667779200000,2022-11-07 00:00:00,AVAX/USDT,18.347,18.917,17.877,18.095,134361.60679856,7326.071856,65698.820481457,3578.268962,4061,18.342065926905898747
1667692800000,2022-11-06 00:00:00,AVAX/USDT,19.592,19.713,18.279,18.348,169947.02504714,8793.577611,83842.192913906,4336.978347,5258,19.32904325825551042
1667606400000,2022-11-05 00:00:00,AVAX/USDT,19.399,20.525,19.201,19.593,176731.330263769,9000.802249,88266.743334421,4495.294644,5984,19.638140402906319805
1667520000000,2022-11-04 00:00:00,AVAX/USDT,18.035,19.656,17.885,19.398,194939.913124145,10314.946885,95622.935513229,5059.524716,6239,18.908458141133477741
1667433600000,2022-11-03 00:00:00,AVAX/USDT,17.905,18.851,17.808,18.034,184269.356944973,10012.331598,93125.496509507,5059.750158,5325,18.406451805016651409
1667347200000,2022-11-02 00:00:00,AVAX/USDT,18.61,18.719,17.458,17.897,162516.54541265,8992.031348,83757.913853428,4636.541263,5463,18.077172659583050892
1667260800000,2022-11-01 00:00:00,AVAX/USDT,19.304,19.496,18.54,18.624,217887.099568118,11439.01119,119174.34584505,6254.233819,6219,19.051710845510985244
