https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ATOM,Volume USDT,tradecount
1679097600000,2023-03-18,ATOMUSDT,13.164,13.419,12.05,12.218,3654000.88,46927611.79385,196992
1679011200000,2023-03-17,ATOMUSDT,12.811,13.25,12.615,13.166,2495770.73,32346680.50625,142222
1678924800000,2023-03-16,ATOMUSDT,12.409,12.979,12.27,12.814,2593318.01,32683177.60122,143228
1678838400000,2023-03-15,ATOMUSDT,13.038,13.344,11.594,12.416,4194228.38,52641061.70545,204049
1678752000000,2023-03-14,ATOMUSDT,11.984,13.487,11.871,13.04,4666632.78,59264200.8214,223430
1678665600000,2023-03-13,ATOMUSDT,11.694,12.238,11.281,11.984,2874750.29,33939390.65348,139359
1678579200000,2023-03-12,ATOMUSDT,11.02,11.739,10.876,11.695,2123379.29,23799074.92074,98915
1678492800000,2023-03-11,ATOMUSDT,11.142,11.377,10.556,11.019,2695664.13,29505534.2237,120988
1678406400000,2023-03-10,ATOMUSDT,11.032,11.405,10.291,11.141,4156792.3,45243925.15149,181095
1678320000000,2023-03-09,ATOMUSDT,10.957,11.062,10.423,11.032,3540605.22,38133985.67722,146867
1678233600000,2023-03-08,ATOMUSDT,11.753,11.821,10.85,10.958,1337397.77,15101617.24977,68304
1678147200000,2023-03-07,ATOMUSDT,11.978,12.084,11.424,11.75,1116207.11,13094845.1016,54615
1678060800000,2023-03-06,ATOMUSDT,12.019,12.225,11.84,11.978,701811.61,8440199.08722,39352
1677974400000,2023-03-05,ATOMUSDT,11.842,12.265,11.832,12.019,986698.8,11969735.83631,46701
1677888000000,2023-03-04,ATOMUSDT,12.015,12.086,11.605,11.843,553288.34,6578239.33873,30822
1677801600000,2023-03-03,ATOMUSDT,12.465,12.475,11.554,12.016,1423281.3,16939674.03128,71445
1677715200000,2023-03-02,ATOMUSDT,12.779,12.869,12.156,12.466,1108793.07,13793253.32628,53325
1677628800000,2023-03-01,ATOMUSDT,12.279,12.946,12.213,12.778,1453616.26,18379822.22251,64759
1677542400000,2023-02-28,ATOMUSDT,12.784,12.8,12.113,12.279,1243928.23,15536364.15402,66054
1677456000000,2023-02-27,ATOMUSDT,12.96,13.1,12.582,12.786,1142283.99,14645687.70468,66717
1677369600000,2023-02-26,ATOMUSDT,12.838,13.1,12.77,12.961,991142.45,12829542.36667,52284
1677283200000,2023-02-25,ATOMUSDT,13.079,13.215,12.466,12.842,1499663.67,19403455.66211,76940
1677196800000,2023-02-24,ATOMUSDT,13.734,13.848,12.85,13.08,1698892.71,22584821.73367,88786
1677110400000,2023-02-23,ATOMUSDT,13.587,13.95,13.453,13.738,1247193.25,17064058.62246,67787
1677024000000,2023-02-22,ATOMUSDT,13.867,14.021,13.19,13.587,1722062.18,23340240.1982,86547
1676937600000,2023-02-21,ATOMUSDT,14.424,14.62,13.612,13.866,1979920.65,27872556.17105,100959
1676851200000,2023-02-20,ATOMUSDT,14.126,14.595,13.81,14.423,1841110.05,26351995.2054,98074
1676764800000,2023-02-19,ATOMUSDT,14.29,14.784,13.95,14.126,2752285.26,39854757.75625,128442
1676678400000,2023-02-18,ATOMUSDT,14.17,14.499,13.924,14.289,1573416.25,22351462.1087,78342
1676592000000,2023-02-17,ATOMUSDT,13.427,14.336,13.338,14.17,1856732.18,25823691.11144,101910
1676505600000,2023-02-16,ATOMUSDT,14.297,14.41,13.372,13.427,2689651.21,37731594.30355,141235
1676419200000,2023-02-15,ATOMUSDT,13.399,14.3,13.227,14.297,1887845.86,25697468.68771,104980
1676332800000,2023-02-14,ATOMUSDT,13.13,13.578,12.706,13.399,2025045.53,26860232.06978,105133
1676246400000,2023-02-13,ATOMUSDT,13.543,13.545,12.667,13.129,2010111.41,26354780.34284,89876
1676160000000,2023-02-12,ATOMUSDT,13.748,13.948,13.376,13.539,992527.46,13666423.75513,48891
1676073600000,2023-02-11,ATOMUSDT,13.695,13.795,13.416,13.749,948742.7,12895695.498,49997
1675987200000,2023-02-10,ATOMUSDT,13.529,14.0,13.414,13.705,1991837.12,27385024.96035,103340
1675900800000,2023-02-09,ATOMUSDT,15.153,15.352,13.18,13.53,3372906.85,48517207.93482,155313
1675814400000,2023-02-08,ATOMUSDT,14.952,15.376,14.57,15.151,2811740.38,42253712.38255,135525
1675728000000,2023-02-07,ATOMUSDT,14.139,15.071,14.1,14.957,2542423.54,37092601.63731,109465
1675641600000,2023-02-06,ATOMUSDT,14.739,14.895,14.0,14.143,1696770.06,24444091.43468,88712
1675555200000,2023-02-05,ATOMUSDT,14.663,14.808,14.071,14.736,2177134.11,31570954.69701,108673
1675468800000,2023-02-04,ATOMUSDT,14.991,15.086,14.573,14.665,1358301.69,20193682.86001,68965
1675382400000,2023-02-03,ATOMUSDT,14.409,15.45,14.356,14.992,2746783.98,40974152.6808,151988
1675296000000,2023-02-02,ATOMUSDT,14.928,15.23,14.231,14.407,3484156.26,51443898.73309,147694
1675209600000,2023-02-01,ATOMUSDT,13.363,14.94,13.271,14.925,4944426.4,69793446.18205,228782
1675123200000,2023-01-31,ATOMUSDT,13.068,13.489,13.022,13.362,1511153.22,20050301.46254,76056
1675036800000,2023-01-30,ATOMUSDT,13.805,14.0,12.75,13.073,2189288.86,29240273.82196,106091
1674950400000,2023-01-29,ATOMUSDT,13.22,13.96,13.019,13.803,1890777.78,25740717.15547,85393
1674864000000,2023-01-28,ATOMUSDT,13.53,13.898,13.037,13.22,1875738.51,25230006.88037,87888
1674777600000,2023-01-27,ATOMUSDT,13.107,13.633,12.611,13.532,2078289.13,27286663.27245,96294
1674691200000,2023-01-26,ATOMUSDT,13.562,13.721,12.8,13.111,2601521.5,34385515.77807,116751
1674604800000,2023-01-25,ATOMUSDT,12.444,13.762,12.137,13.561,2733851.97,35676374.60015,133280
1674518400000,2023-01-24,ATOMUSDT,13.068,13.38,12.34,12.445,1474837.98,19153678.45852,76834
1674432000000,2023-01-23,ATOMUSDT,13.324,13.57,12.79,13.06,1862884.32,24532491.78031,86585
1674345600000,2023-01-22,ATOMUSDT,13.087,13.799,12.801,13.328,2959555.52,39081832.43848,124412
1674259200000,2023-01-21,ATOMUSDT,13.144,13.62,12.868,13.083,2586327.49,34309579.11188,118498
1674172800000,2023-01-20,ATOMUSDT,12.01,13.39,11.928,13.144,2239008.05,28242386.92237,114259
1674086400000,2023-01-19,ATOMUSDT,11.535,12.097,11.531,12.012,1183895.81,13996933.26749,56960
1674000000000,2023-01-18,ATOMUSDT,12.156,12.537,11.401,11.542,2427316.39,29088950.66377,109074
1673913600000,2023-01-17,ATOMUSDT,12.344,12.64,12.05,12.155,2002391.2,24830575.63813,80199
1673827200000,2023-01-16,ATOMUSDT,12.776,13.072,12.041,12.342,2632182.71,32914254.30237,108358
1673740800000,2023-01-15,ATOMUSDT,12.874,13.355,12.37,12.778,1950223.32,24794925.16234,86628
1673654400000,2023-01-14,ATOMUSDT,12.408,13.434,12.066,12.874,4590987.91,58629533.24737,185054
1673568000000,2023-01-13,ATOMUSDT,12.271,12.522,11.913,12.406,2059354.84,25056024.76108,85272
1673481600000,2023-01-12,ATOMUSDT,11.853,12.357,11.54,12.273,3013448.73,35863257.19269,119169
1673395200000,2023-01-11,ATOMUSDT,11.327,11.904,11.053,11.856,1748292.6,19803798.94587,68312
1673308800000,2023-01-10,ATOMUSDT,11.111,11.348,10.851,11.327,1590479.17,17728876.95674,57044
1673222400000,2023-01-09,ATOMUSDT,10.549,11.508,10.52,11.112,3837626.63,42722660.80419,128118
1673136000000,2023-01-08,ATOMUSDT,10.196,10.605,9.988,10.549,1907691.9,19629305.45145,62837
1673049600000,2023-01-07,ATOMUSDT,10.254,10.371,10.139,10.196,792550.64,8116887.29229,38178
1672963200000,2023-01-06,ATOMUSDT,10.086,10.295,9.91,10.251,1609589.03,16189698.05582,58473
1672876800000,2023-01-05,ATOMUSDT,10.197,10.235,9.989,10.085,1374921.87,13889427.92034,50489
1672790400000,2023-01-04,ATOMUSDT,10.157,10.487,10.047,10.196,2495644.89,25598568.02967,72964
1672704000000,2023-01-03,ATOMUSDT,9.818,10.452,9.755,10.157,3026088.93,30561337.59101,75621
1672617600000,2023-01-02,ATOMUSDT,9.46,10.055,9.383,9.818,2417260.38,23708070.03799,66883
1672531200000,2023-01-01,ATOMUSDT,9.355,9.479,9.302,9.462,770066.14,7238386.42978,23090
1672444800000,2022-12-31,ATOMUSDT,9.382,9.475,9.264,9.353,881458.0,8262582.20216,24190
1672358400000,2022-12-30,ATOMUSDT,9.33,9.399,9.214,9.382,1570631.73,14657394.00032,42264
1672272000000,2022-12-29,ATOMUSDT,9.134,9.399,9.022,9.33,1892003.4,17528656.49216,48439
1672185600000,2022-12-28,ATOMUSDT,9.215,9.28,8.906,9.134,2127419.9,19406879.26169,56177
1672099200000,2022-12-27,ATOMUSDT,9.186,9.44,9.133,9.215,1715598.95,15910348.67014,49491
1672012800000,2022-12-26,ATOMUSDT,9.012,9.197,9.006,9.183,1057109.05,9613463.25199,29785
1671926400000,2022-12-25,ATOMUSDT,8.962,9.127,8.823,9.01,925842.16,8293404.01992,31168
1671840000000,2022-12-24,ATOMUSDT,8.913,9.05,8.882,8.962,982387.34,8826249.63627,28270
1671753600000,2022-12-23,ATOMUSDT,8.99,9.05,8.883,8.913,1004144.93,9009127.51559,34496
1671667200000,2022-12-22,ATOMUSDT,8.864,9.01,8.669,8.99,1308518.62,11598220.06387,43497
1671580800000,2022-12-21,ATOMUSDT,8.952,9.054,8.763,8.864,1385151.08,12371872.93479,43071
1671494400000,2022-12-20,ATOMUSDT,8.642,9.048,8.545,8.951,1488982.31,13238063.79341,49972
1671408000000,2022-12-19,ATOMUSDT,8.858,8.945,8.563,8.644,1256913.62,11057212.74492,47830
1671321600000,2022-12-18,ATOMUSDT,8.804,8.95,8.752,8.857,905122.01,8006585.58255,32818
1671235200000,2022-12-17,ATOMUSDT,8.585,8.811,8.469,8.803,1069959.72,9286274.62858,42052
1671148800000,2022-12-16,ATOMUSDT,9.43,9.522,8.437,8.587,2067982.16,18635763.02548,82739
1671062400000,2022-12-15,ATOMUSDT,9.596,9.669,9.37,9.426,1249265.34,11915045.82848,42604
1670976000000,2022-12-14,ATOMUSDT,9.755,10.018,9.51,9.591,1868175.23,18311062.02427,64511
1670889600000,2022-12-13,ATOMUSDT,9.623,9.888,9.13,9.754,2584818.63,24667077.15149,88610
1670803200000,2022-12-12,ATOMUSDT,9.535,9.672,9.414,9.622,1514529.24,14450931.60754,53385
1670716800000,2022-12-11,ATOMUSDT,9.945,9.986,9.509,9.534,1180031.06,11559815.3738,44300
1670630400000,2022-12-10,ATOMUSDT,9.76,10.45,9.637,9.945,3403555.49,33925545.89496,94837
1670544000000,2022-12-09,ATOMUSDT,9.835,9.903,9.627,9.758,1187305.0,11604753.07352,40939
1670457600000,2022-12-08,ATOMUSDT,9.618,9.859,9.468,9.833,1259720.93,12183423.06096,49234
1670371200000,2022-12-07,ATOMUSDT,10.166,10.188,9.492,9.617,2666263.16,26100469.4994,78839
1670284800000,2022-12-06,ATOMUSDT,10.266,10.381,9.994,10.166,1875786.89,19047852.73811,58614
1670198400000,2022-12-05,ATOMUSDT,10.256,10.574,10.145,10.264,2046082.72,21252165.52643,68457
1670112000000,2022-12-04,ATOMUSDT,10.022,10.287,10.018,10.255,891823.05,9051002.44201,35141
1670025600000,2022-12-03,ATOMUSDT,10.367,10.414,9.978,10.021,1003730.91,10253171.86017,43442
1669939200000,2022-12-02,ATOMUSDT,10.269,10.4,10.118,10.366,1363031.57,13989902.18513,60273
1669852800000,2022-12-01,ATOMUSDT,10.494,10.58,10.131,10.268,1555215.31,16090147.1665,80310
1669766400000,2022-11-30,ATOMUSDT,10.184,10.64,10.183,10.494,1848980.88,19274826.87744,97707
1669680000000,2022-11-29,ATOMUSDT,9.861,10.3,9.833,10.181,1705131.62,17216292.06756,79328
1669593600000,2022-11-28,ATOMUSDT,9.927,9.971,9.44,9.862,1672950.06,16251948.03827,81765
1669507200000,2022-11-27,ATOMUSDT,10.109,10.335,9.895,9.925,934305.85,9479396.94457,51147
1669420800000,2022-11-26,ATOMUSDT,10.026,10.449,9.998,10.111,1467833.33,14991314.95794,76228
1669334400000,2022-11-25,ATOMUSDT,10.153,10.181,9.762,10.025,1100769.64,10977433.07815,62839
1669248000000,2022-11-24,ATOMUSDT,9.933,10.228,9.783,10.153,1703495.3,17064096.01333,83574
1669161600000,2022-11-23,ATOMUSDT,9.548,9.979,9.535,9.933,2090457.37,20449671.88141,93241
1669075200000,2022-11-22,ATOMUSDT,9.012,9.565,8.728,9.547,2779501.34,25388660.92321,129927
1668988800000,2022-11-21,ATOMUSDT,9.353,9.36,8.777,9.011,2299786.83,20852414.73655,121526
1668902400000,2022-11-20,ATOMUSDT,9.996,10.047,9.306,9.354,1304000.89,12712262.16587,67460
1668816000000,2022-11-19,ATOMUSDT,9.972,10.058,9.737,9.995,1002202.2,9906824.24244,49408
1668729600000,2022-11-18,ATOMUSDT,9.92,10.246,9.786,9.972,1708787.37,17154752.72582,72057
1668643200000,2022-11-17,ATOMUSDT,10.152,10.201,9.853,9.918,1645943.2,16505628.36847,78680
1668556800000,2022-11-16,ATOMUSDT,10.557,10.637,9.962,10.152,2048566.23,21031978.45339,99033
1668470400000,2022-11-15,ATOMUSDT,10.329,10.89,10.186,10.556,2465695.24,26036598.20773,135955
1668384000000,2022-11-14,ATOMUSDT,10.186,10.705,9.616,10.329,4049126.02,41345026.12347,210198
1668297600000,2022-11-13,ATOMUSDT,10.953,11.107,10.05,10.19,3084666.25,32541877.98958,143030
1668211200000,2022-11-12,ATOMUSDT,11.676,11.703,10.84,10.951,1882811.3,20940253.46036,98687
1668124800000,2022-11-11,ATOMUSDT,12.162,12.42,11.177,11.672,4023675.08,47316968.24843,171323
1668038400000,2022-11-10,ATOMUSDT,9.786,12.511,9.567,12.17,8009015.99,90268917.45719,325414
1667952000000,2022-11-09,ATOMUSDT,12.152,12.326,9.37,9.791,7516810.93,83321009.52684,372992
1667865600000,2022-11-08,ATOMUSDT,14.276,14.444,11.232,12.146,8341297.23,108009569.35161,388483
1667779200000,2022-11-07,ATOMUSDT,14.444,14.805,13.86,14.275,3498112.75,50257250.99779,157762
1667692800000,2022-11-06,ATOMUSDT,15.384,15.41,14.431,14.443,2368996.29,35484848.714,120930
1667606400000,2022-11-05,ATOMUSDT,15.029,15.814,14.955,15.38,3293656.22,50730414.64219,171533
1667520000000,2022-11-04,ATOMUSDT,13.51,15.198,13.409,15.035,4580906.2,67162504.75932,237319
1667433600000,2022-11-03,ATOMUSDT,13.295,13.9,13.252,13.51,2254464.64,30775763.70842,101102
1667347200000,2022-11-02,ATOMUSDT,14.08,14.232,13.016,13.295,3043015.49,41440826.4973,145208
1667260800000,2022-11-01,ATOMUSDT,14.321,14.462,13.85,14.074,2059461.11,29078265.00041,95242
1667174400000,2022-10-31,ATOMUSDT,13.92,14.5,13.783,14.319,3570806.46,50540841.48218,171750
1667088000000,2022-10-30,ATOMUSDT,13.473,14.13,13.304,13.92,3031314.96,41565908.6456,135782
1667001600000,2022-10-29,ATOMUSDT,13.537,13.97,13.34,13.472,3346514.02,45475784.24375,133351
1666915200000,2022-10-28,ATOMUSDT,12.658,13.84,12.595,13.53,7136921.82,95075421.56269,239459
1666828800000,2022-10-27,ATOMUSDT,12.279,13.238,12.261,12.655,4256958.26,54757609.46964,163783
1666742400000,2022-10-26,ATOMUSDT,12.0,12.543,11.917,12.278,2699503.74,33157853.99726,102724
1666656000000,2022-10-25,ATOMUSDT,11.65,12.368,11.543,11.999,2267545.92,27151384.16815,84286
1666569600000,2022-10-24,ATOMUSDT,12.114,12.174,11.582,11.65,1575244.74,18570054.63918,59207
1666483200000,2022-10-23,ATOMUSDT,11.714,12.138,11.434,12.114,1389978.72,16314612.32875,55978
1666396800000,2022-10-22,ATOMUSDT,11.737,11.892,11.463,11.715,1240901.74,14482542.01709,50374
1666310400000,2022-10-21,ATOMUSDT,11.378,11.784,10.917,11.736,2134147.66,24133221.5087,87190
1666224000000,2022-10-20,ATOMUSDT,11.753,12.0,11.232,11.378,1983252.05,23119107.65749,87389
1666137600000,2022-10-19,ATOMUSDT,12.522,12.643,11.692,11.753,2288684.96,28023019.44632,91129
1666051200000,2022-10-18,ATOMUSDT,12.43,12.775,12.11,12.522,2384578.05,29769544.60566,104494
1665964800000,2022-10-17,ATOMUSDT,11.698,12.499,11.635,12.43,2165607.5,26365563.50039,86294
1665878400000,2022-10-16,ATOMUSDT,11.514,11.851,11.502,11.699,1059351.57,12349420.40157,43091
1665792000000,2022-10-15,ATOMUSDT,11.645,11.767,11.436,11.515,1079044.64,12503299.2698,48519
1665705600000,2022-10-14,ATOMUSDT,11.337,12.274,11.297,11.643,2987570.57,35563418.50439,108740
1665619200000,2022-10-13,ATOMUSDT,11.739,11.812,10.552,11.339,3945132.39,44126032.16925,155068
1665532800000,2022-10-12,ATOMUSDT,12.173,12.215,11.655,11.742,1884472.33,22538860.79024,84611
1665446400000,2022-10-11,ATOMUSDT,12.435,12.538,12.097,12.173,2037518.63,25135642.44419,84019
1665360000000,2022-10-10,ATOMUSDT,13.191,13.27,12.34,12.436,1854551.91,23791343.42213,75796
1665273600000,2022-10-09,ATOMUSDT,13.147,13.275,13.033,13.194,1173539.93,15427845.03234,53833
1665187200000,2022-10-08,ATOMUSDT,13.056,13.35,12.944,13.148,2054083.23,27021063.43638,80346
1665100800000,2022-10-07,ATOMUSDT,13.016,13.091,12.648,13.056,2444568.2,31506459.03407,91248
1665014400000,2022-10-06,ATOMUSDT,13.005,13.461,12.871,13.016,3442348.1,45278238.20495,124819
1664928000000,2022-10-05,ATOMUSDT,13.02,13.136,12.615,13.005,2120541.33,27290405.90833,76586
1664841600000,2022-10-04,ATOMUSDT,12.856,13.286,12.746,13.019,2938301.46,38345592.89672,117692
1664755200000,2022-10-03,ATOMUSDT,11.991,12.957,11.825,12.855,3540214.85,44217480.99552,124419
1664668800000,2022-10-02,ATOMUSDT,12.683,12.896,11.954,11.992,2297392.21,28712605.5471,88885
1664582400000,2022-10-01,ATOMUSDT,13.023,13.099,12.49,12.682,1589711.08,20400999.70518,71172
1664496000000,2022-09-30,ATOMUSDT,12.773,13.247,12.61,13.024,3787146.69,49107840.61443,132918
1664409600000,2022-09-29,ATOMUSDT,12.997,13.076,12.421,12.771,3951949.99,50431706.0266,142146
1664323200000,2022-09-28,ATOMUSDT,13.489,13.584,12.626,12.997,5182644.36,67444327.60777,182744
1664236800000,2022-09-27,ATOMUSDT,13.909,14.74,13.159,13.491,6010058.33,84136684.51805,234504
1664150400000,2022-09-26,ATOMUSDT,13.972,14.899,13.748,13.913,6599448.3,93640838.91535,254489
1664064000000,2022-09-25,ATOMUSDT,13.635,14.835,13.593,13.976,4663322.79,66120567.79869,210680
1663977600000,2022-09-24,ATOMUSDT,14.222,14.292,13.556,13.635,3080741.04,43081225.75388,134360
1663891200000,2022-09-23,ATOMUSDT,14.629,15.269,13.441,14.223,6977954.12,99099098.0944,259641
1663804800000,2022-09-22,ATOMUSDT,13.386,14.996,13.263,14.633,6252663.72,89279418.7404,242125
1663718400000,2022-09-21,ATOMUSDT,13.917,15.1,12.955,13.39,8587280.12,120906481.69467,326202
1663632000000,2022-09-20,ATOMUSDT,15.618,15.889,13.817,13.919,5485331.03,80605191.91113,231630
1663545600000,2022-09-19,ATOMUSDT,14.701,16.061,14.604,15.62,8070915.79,123856823.18102,349543
1663459200000,2022-09-18,ATOMUSDT,16.406,16.412,14.57,14.693,4769368.36,73862682.90121,207580
1663372800000,2022-09-17,ATOMUSDT,16.6,16.964,16.038,16.405,4971229.88,81918590.60872,224372
1663286400000,2022-09-16,ATOMUSDT,14.899,16.8,14.6,16.605,7752475.36,121830384.99673,361047
1663200000000,2022-09-15,ATOMUSDT,13.973,15.568,13.224,14.897,7365285.5,107238156.47613,334896
1663113600000,2022-09-14,ATOMUSDT,13.898,14.445,13.38,13.969,3590401.19,50287609.97002,152535
1663027200000,2022-09-13,ATOMUSDT,15.528,16.213,13.708,13.9,6344349.57,94947630.71112,277711
1662940800000,2022-09-12,ATOMUSDT,15.693,16.524,14.969,15.528,4991276.55,78398450.07193,241320
1662854400000,2022-09-11,ATOMUSDT,15.991,16.313,15.228,15.693,3269962.88,51630083.85198,160891
1662768000000,2022-09-10,ATOMUSDT,16.131,16.414,15.457,15.992,5142716.66,82151475.96805,228924
1662681600000,2022-09-09,ATOMUSDT,13.887,17.198,13.753,16.128,10412714.56,163329422.90461,480177
1662595200000,2022-09-08,ATOMUSDT,12.93,14.149,12.626,13.883,5941151.54,79808270.71741,256275
1662508800000,2022-09-07,ATOMUSDT,11.775,13.249,11.536,12.929,3791678.48,46427949.84714,158737
1662422400000,2022-09-06,ATOMUSDT,12.63,12.989,11.75,11.779,3928619.99,48290305.17436,151773
1662336000000,2022-09-05,ATOMUSDT,13.046,13.359,12.474,12.633,2229818.62,28570377.63871,98069
1662249600000,2022-09-04,ATOMUSDT,12.622,13.05,12.401,13.045,2124599.68,27124501.88889,98214
1662163200000,2022-09-03,ATOMUSDT,12.609,12.88,12.126,12.623,2290920.45,28575269.48033,95487
1662076800000,2022-09-02,ATOMUSDT,12.734,13.078,12.327,12.611,3522484.26,44477395.45524,138299
1661990400000,2022-09-01,ATOMUSDT,11.816,12.852,11.456,12.733,4031565.01,48677009.66822,162697
1661904000000,2022-08-31,ATOMUSDT,11.93,12.349,11.546,11.816,3841325.73,46039475.04626,137382
1661817600000,2022-08-30,ATOMUSDT,11.434,12.17,11.115,11.927,5160873.78,59999972.81177,174950
1661731200000,2022-08-29,ATOMUSDT,10.565,11.729,10.173,11.435,3934061.85,42741806.48551,132761
1661644800000,2022-08-28,ATOMUSDT,11.17,11.376,10.452,10.567,2751168.28,30319328.8067,101013
1661558400000,2022-08-27,ATOMUSDT,11.549,11.549,10.687,11.171,4763181.19,52485870.39771,173977
1661472000000,2022-08-26,ATOMUSDT,12.853,13.129,11.339,11.549,7256116.83,89846264.39011,261844
1661385600000,2022-08-25,ATOMUSDT,13.021,13.432,12.56,12.859,6263226.91,80690981.09334,207784
1661299200000,2022-08-24,ATOMUSDT,12.13,13.45,11.595,13.019,8558648.46,107838364.56966,279013
1661212800000,2022-08-23,ATOMUSDT,11.089,12.39,10.967,12.122,5930993.11,69771729.13394,217130
1661126400000,2022-08-22,ATOMUSDT,10.647,11.15,10.043,11.09,2698589.34,28670280.70456,91718
1661040000000,2022-08-21,ATOMUSDT,10.233,10.787,10.213,10.642,1910254.41,20096883.40343,66633
1660953600000,2022-08-20,ATOMUSDT,10.753,10.973,9.969,10.233,2965583.95,31349073.04685,102504
1660867200000,2022-08-19,ATOMUSDT,11.443,11.449,10.157,10.753,4620009.09,49605700.30149,157811
1660780800000,2022-08-18,ATOMUSDT,11.749,12.284,11.398,11.442,4101092.76,48740632.47522,150853
1660694400000,2022-08-17,ATOMUSDT,11.397,11.927,11.184,11.745,3013153.23,34981003.31179,120726
1660608000000,2022-08-16,ATOMUSDT,11.397,11.666,11.174,11.399,1993872.34,22819015.35703,76706
1660521600000,2022-08-15,ATOMUSDT,11.584,11.95,11.172,11.4,1610496.47,18502180.36438,69523
1660435200000,2022-08-14,ATOMUSDT,11.905,12.185,11.45,11.583,1615903.33,19147942.21936,75340
1660348800000,2022-08-13,ATOMUSDT,12.049,12.41,11.837,11.902,1623058.21,19674777.21887,80054
1660262400000,2022-08-12,ATOMUSDT,11.755,12.091,11.42,12.05,1845628.54,21643979.80584,74453
1660176000000,2022-08-11,ATOMUSDT,11.974,12.314,11.677,11.754,2874371.45,34515492.61659,108107
1660089600000,2022-08-10,ATOMUSDT,11.381,12.043,10.49,11.973,6263928.04,70393689.25804,188795
1660003200000,2022-08-09,ATOMUSDT,11.812,12.248,11.074,11.386,3497220.33,40674424.63987,116073
1659916800000,2022-08-08,ATOMUSDT,11.358,12.164,11.214,11.813,3469354.72,40643958.46524,130097
1659830400000,2022-08-07,ATOMUSDT,10.631,11.61,10.461,11.36,2996333.46,33501078.67904,110464
1659744000000,2022-08-06,ATOMUSDT,10.968,11.013,10.566,10.631,1188162.82,12847649.65048,51847
1659657600000,2022-08-05,ATOMUSDT,10.36,10.993,10.297,10.967,2308323.22,24748265.49155,88583
1659571200000,2022-08-04,ATOMUSDT,10.159,10.618,10.12,10.356,2204290.06,22848138.12881,87339
1659484800000,2022-08-03,ATOMUSDT,9.915,10.536,9.642,10.159,2085160.59,21278054.94411,85348
1659398400000,2022-08-02,ATOMUSDT,10.397,10.471,9.761,9.914,2610861.85,26197271.0626,96896
1659312000000,2022-08-01,ATOMUSDT,10.351,10.792,10.045,10.396,2403372.78,24914769.17782,89928
1659225600000,2022-07-31,ATOMUSDT,10.705,11.076,10.282,10.351,2425268.8,25997842.55098,93375
1659139200000,2022-07-30,ATOMUSDT,11.168,11.364,10.514,10.705,3536041.94,38454792.60708,123173
1659052800000,2022-07-29,ATOMUSDT,10.865,11.495,10.35,11.169,4210393.71,45537016.30415,150995
1658966400000,2022-07-28,ATOMUSDT,10.31,11.165,10.08,10.865,5475660.31,57988456.75669,170830
1658880000000,2022-07-27,ATOMUSDT,9.223,10.317,9.028,10.31,5555189.19,53150192.88556,149330
1658793600000,2022-07-26,ATOMUSDT,8.982,9.704,8.587,9.222,6721031.88,61828021.1659,175486
1658707200000,2022-07-25,ATOMUSDT,9.976,10.0,8.964,8.98,5108508.45,47763150.2641,118780
1658620800000,2022-07-24,ATOMUSDT,10.121,10.3,9.889,9.976,3311516.48,33520784.13737,98751
1658534400000,2022-07-23,ATOMUSDT,10.635,11.21,9.752,10.118,5939756.95,61379094.44192,165008
1658448000000,2022-07-22,ATOMUSDT,11.051,11.35,10.321,10.642,4942009.88,53428148.40977,161515
1658361600000,2022-07-21,ATOMUSDT,9.678,11.26,9.611,11.051,9747916.94,102689785.63274,291197
1658275200000,2022-07-20,ATOMUSDT,10.521,10.636,9.582,9.68,5346162.56,54336228.66324,158815
1658188800000,2022-07-19,ATOMUSDT,9.576,10.78,9.236,10.519,8469037.25,84932225.96984,249073
1658102400000,2022-07-18,ATOMUSDT,8.92,9.877,8.871,9.577,5986911.43,56885151.66028,165251
1658016000000,2022-07-17,ATOMUSDT,9.237,9.364,8.86,8.921,3378089.9,30764114.63929,85370
1657929600000,2022-07-16,ATOMUSDT,9.06,9.395,8.796,9.237,4013187.12,36411247.24495,99111
1657843200000,2022-07-15,ATOMUSDT,8.987,9.498,8.876,9.058,6293245.66,57645067.57955,152845
1657756800000,2022-07-14,ATOMUSDT,8.212,9.063,8.089,8.99,5907099.63,49874690.9285,170496
1657670400000,2022-07-13,ATOMUSDT,7.82,8.246,7.42,8.211,4170980.51,32599921.9354,91102
1657584000000,2022-07-12,ATOMUSDT,8.18,8.42,7.72,7.81,3414641.98,27603993.9662,67684
1657497600000,2022-07-11,ATOMUSDT,8.78,9.11,8.16,8.18,3444217.33,30169188.158,74699
1657411200000,2022-07-10,ATOMUSDT,8.98,9.01,8.5,8.79,2105007.97,18369387.054,45720
1657324800000,2022-07-09,ATOMUSDT,8.98,9.37,8.95,8.98,1763893.54,16146848.445,41653
1657238400000,2022-07-08,ATOMUSDT,9.37,9.72,8.9,8.98,3378262.08,31139257.6025,78616
1657152000000,2022-07-07,ATOMUSDT,8.89,9.57,8.69,9.36,3994017.12,36429097.9396,87570
1657065600000,2022-07-06,ATOMUSDT,8.91,9.45,8.77,8.9,5519943.81,49996224.8914,114393
1656979200000,2022-07-05,ATOMUSDT,8.75,9.32,8.38,8.92,5892244.4,52438275.6385,118247
1656892800000,2022-07-04,ATOMUSDT,8.08,8.94,7.86,8.75,3791246.48,31772183.5583,70408
