https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1697155200000,2023-10-13 00:00:00,MATIC/USD,0.5085,0.52311,0.50723,0.51474,197226.297808,101520.26453368991
1697068800000,2023-10-12 00:00:00,MATIC/USD,0.51431,0.51735,0.50169,0.5085,57104.343935,29037.558890947497
1696982400000,2023-10-11 00:00:00,MATIC/USD,0.51686,0.52211,0.50694,0.51431,188815.892608,97109.90172722048
1696896000000,2023-10-10 00:00:00,MATIC/USD,0.529,0.53378,0.51152,0.51686,43910.679378,22695.67374331308
1696809600000,2023-10-09 00:00:00,MATIC/USD,0.55989,0.55989,0.52,0.529,149853.943139,79272.735920531
1696723200000,2023-10-08 00:00:00,MATIC/USD,0.5633,0.56834,0.55678,0.55989,90154.640038,50476.68141087582
1696636800000,2023-10-07 00:00:00,MATIC/USD,0.56405,0.58061,0.56302,0.5633,44680.031668,25168.261838584403
1696550400000,2023-10-06 00:00:00,MATIC/USD,0.54423,0.57072,0.54423,0.56405,67206.936478,37908.0725204159
1696464000000,2023-10-05 00:00:00,MATIC/USD,0.56212,0.56556,0.54423,0.54423,115275.089043,62736.16170987189
1696377600000,2023-10-04 00:00:00,MATIC/USD,0.56544,0.59819,0.55,0.56212,184249.466159,103570.30991729707
1696291200000,2023-10-03 00:00:00,MATIC/USD,0.54711,0.57756,0.54711,0.56544,177267.228484,100233.98167399297
1696204800000,2023-10-02 00:00:00,MATIC/USD,0.56884,0.57043,0.54389,0.54711,236002.822798,129119.50438101379
1696118400000,2023-10-01 00:00:00,MATIC/USD,0.53331,0.57644,0.53233,0.56884,157573.194253,89633.93581887652
1696032000000,2023-09-30 00:00:00,MATIC/USD,0.525,0.53623,0.52409,0.53331,65009.87126,34670.4144416706
1695945600000,2023-09-29 00:00:00,MATIC/USD,0.51935,0.52679,0.51716,0.525,157721.484769,82803.779503725
1695859200000,2023-09-28 00:00:00,MATIC/USD,0.50163,0.52319,0.50163,0.51935,93903.92465,48769.003266977496
1695772800000,2023-09-27 00:00:00,MATIC/USD,0.51344,0.51588,0.50044,0.50163,70422.515214,35326.046306798824
1695686400000,2023-09-26 00:00:00,MATIC/USD,0.51968,0.5249,0.50693,0.51344,63159.503287,32428.61536767728
1695600000000,2023-09-25 00:00:00,MATIC/USD,0.511,0.51984,0.50694,0.51968,57161.686067,29705.785015298563
1695513600000,2023-09-24 00:00:00,MATIC/USD,0.5181,0.52562,0.511,0.511,38528.405047,19688.014979017
1695427200000,2023-09-23 00:00:00,MATIC/USD,0.5205,0.52307,0.5181,0.5181,43256.562728,22411.225149376798
1695340800000,2023-09-22 00:00:00,MATIC/USD,0.51962,0.52365,0.515,0.5205,36382.524659,18937.1040850095
