https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1683504000000,2023-05-08 00:00:00,UNI/USDT,5.2553,5.2683,4.7356,4.9557,39665.883,7831.89123,19465.908,3843.06102,4518,5.0658
1683417600000,2023-05-07 00:00:00,UNI/USDT,5.2727,5.3823,5.1902,5.26,40396.205,7638.89794,20189.636,3818.15959,4976,5.2883
1683331200000,2023-05-06 00:00:00,UNI/USDT,5.5358,5.5924,5.2163,5.2572,41151.761,7622.77679,20904.789,3870.84186,4756,5.4001
1683244800000,2023-05-05 00:00:00,UNI/USDT,5.2453,5.6453,5.227,5.5362,43048.934,8011.92382,20524.523,3818.04115,4790,5.3755
1683158400000,2023-05-04 00:00:00,UNI/USDT,5.3831,5.3831,5.2118,5.2522,31519.498,5958.10863,15696.301,2966.15097,3805,5.2905
1683072000000,2023-05-03 00:00:00,UNI/USDT,5.3253,5.3868,5.182,5.3868,41250.381,7860.51022,26018.264,4958.66497,3412,5.2479
1682985600000,2023-05-02 00:00:00,UNI/USDT,5.3093,5.3708,5.275,5.3177,36650.814,6905.43684,18349.069,3456.87107,4373,5.3075
1682899200000,2023-05-01 00:00:00,UNI/USDT,5.4738,5.5575,5.2469,5.3263,41312.803,7696.51579,21104.231,3932.3803,4548,5.368
1682812800000,2023-04-30 00:00:00,UNI/USDT,5.5911,5.6494,5.4539,5.4804,43439.662,7789.85187,21299.68,3818.61549,4686,5.5768
1682726400000,2023-04-29 00:00:00,UNI/USDT,5.5327,5.6248,5.5275,5.6248,37943.277,6796.3761,19550.875,3502.11143,4532,5.5829
1682640000000,2023-04-28 00:00:00,UNI/USDT,5.5419,5.5699,5.467,5.5328,25484.601,4622.57935,12997.654,2357.41039,3086,5.5131
1682553600000,2023-04-27 00:00:00,UNI/USDT,5.3503,5.6012,5.3396,5.5491,41601.645,7599.95961,20739.891,3790.96249,4844,5.4746
1682467200000,2023-04-26 00:00:00,UNI/USDT,5.4478,5.6654,5.1558,5.3502,39503.627,7227.13351,18773.78,3435.03501,4267,5.4681
1682380800000,2023-04-25 00:00:00,UNI/USDT,5.3501,5.476,5.2382,5.4479,39388.749,7398.16637,20025.04,3760.95113,4402,5.3245
1682294400000,2023-04-24 00:00:00,UNI/USDT,5.4217,5.5164,5.3101,5.3517,39329.219,7270.40378,19209.114,3551.378,4324,5.4098
1682208000000,2023-04-23 00:00:00,UNI/USDT,5.4998,5.554,5.3711,5.4216,43939.619,8037.98444,21306.226,3897.25452,4843,5.4668
1682121600000,2023-04-22 00:00:00,UNI/USDT,5.4569,5.5408,5.44,5.4999,40762.634,7421.65592,19952.342,3632.10912,4600,5.4924
1682035200000,2023-04-21 00:00:00,UNI/USDT,5.7815,5.84,5.2503,5.46,38508.943,6803.19101,19155.061,3384.41224,4186,5.6635
1681948800000,2023-04-20 00:00:00,UNI/USDT,5.8314,5.9565,5.6811,5.7805,38723.849,6621.01774,19698.225,3368.08307,4422,5.8495
1681862400000,2023-04-19 00:00:00,UNI/USDT,6.3227,6.4822,5.7705,5.8341,40836.337,6740.49114,19937.323,3289.08491,4546,6.0648
1681776000000,2023-04-18 00:00:00,UNI/USDT,6.1288,6.3486,6.0532,6.3219,33397.38,5345.05787,16275.604,2604.07651,4047,6.2491
1681689600000,2023-04-17 00:00:00,UNI/USDT,6.3113,6.321,6.0666,6.1289,36698.277,5951.15511,18372.02,2979.06699,4323,6.1668
1681603200000,2023-04-16 00:00:00,UNI/USDT,6.2753,6.4544,6.1346,6.3122,38047.783,6071.75967,18895.767,3015.50446,4251,6.2668
1681516800000,2023-04-15 00:00:00,UNI/USDT,6.3016,6.355,6.2126,6.2752,35859.923,5715.34115,18133.652,2889.8665,4110,6.2744
1681430400000,2023-04-14 00:00:00,UNI/USDT,6.1955,6.4431,6.0956,6.3011,36760.716,5816.97671,18044.658,2854.34611,4398,6.3204
1681344000000,2023-04-13 00:00:00,UNI/USDT,5.933,6.2256,5.9084,6.1922,39771.762,6556.65973,20538.435,3383.31561,4383,6.0678
1681257600000,2023-04-12 00:00:00,UNI/USDT,5.958,5.9908,5.7915,5.9514,36710.777,6234.80847,18183.41,3088.87886,4273,5.8885
1681171200000,2023-04-11 00:00:00,UNI/USDT,6.0304,6.0806,5.9035,5.9581,37010.002,6155.54451,18508.864,3078.173,4295,6.0126
1681084800000,2023-04-10 00:00:00,UNI/USDT,5.9074,6.0353,5.8504,6.0224,34832.548,5882.00532,17907.672,3023.66484,4111,5.9223
1680998400000,2023-04-09 00:00:00,UNI/USDT,5.9188,6.0399,5.8242,5.9074,36731.542,6243.94642,18001.39,3059.61683,4304,5.8829
1680912000000,2023-04-08 00:00:00,UNI/USDT,6.02,6.0944,5.8936,5.9061,36378.1,6089.5317,17784.362,2977.22742,4090,5.974
1680825600000,2023-04-07 00:00:00,UNI/USDT,6.1101,6.152,5.9283,5.978,36176.271,6022.22905,17489.699,2912.1796,4428,6.0073
1680739200000,2023-04-06 00:00:00,UNI/USDT,6.1888,6.2247,6.0371,6.089,35766.237,5845.30104,18160.032,2968.45225,3937,6.119
1680652800000,2023-04-05 00:00:00,UNI/USDT,6.1347,6.331,6.0466,6.2079,35046.934,5609.2662,17867.656,2859.03598,4315,6.2484
1680566400000,2023-04-04 00:00:00,UNI/USDT,5.9224,6.1674,5.8817,6.1327,36759.339,6099.22904,19173.993,3181.92547,4337,6.0283
1680480000000,2023-04-03 00:00:00,UNI/USDT,5.9364,6.0558,5.8142,5.919,41201.864,6934.94468,20670.738,3478.95308,4886,5.9416
1680393600000,2023-04-02 00:00:00,UNI/USDT,6.0958,6.1056,5.43,5.9387,48817.378,8143.82625,24293.228,4050.18696,5421,5.9952
1680307200000,2023-04-01 00:00:00,UNI/USDT,6.0682,6.182,6.0103,6.0961,41314.756,6782.54344,21080.833,3460.56566,4894,6.0914
1680220800000,2023-03-31 00:00:00,UNI/USDT,5.8757,6.1163,5.8588,6.058,30389.723,5057.86473,15514.35,2581.82954,4298,6.0091
1680134400000,2023-03-30 00:00:00,UNI/USDT,5.9198,6.0361,5.8248,5.8666,49038.503,8316.49017,24776.834,4200.86086,3027,5.8966
1680048000000,2023-03-29 00:00:00,UNI/USDT,5.8357,6.015,5.8107,5.9401,38505.631,6466.12899,20162.441,3385.36851,2211,5.9553
1679961600000,2023-03-28 00:00:00,UNI/USDT,5.6445,5.8698,4.85,5.8142,49271.739,8641.98984,24901.427,4366.27193,2743,5.7026
1679875200000,2023-03-27 00:00:00,UNI/USDT,5.7633,5.8229,5.5172,5.6405,38832.685,6833.42926,19093.433,3358.53699,2111,5.6838
1679788800000,2023-03-26 00:00:00,UNI/USDT,5.7359,5.8586,5.7058,5.7738,61123.163,10602.79869,30724.692,5329.11926,3678,5.7649
1679702400000,2023-03-25 00:00:00,UNI/USDT,5.8885,5.9208,4.85,5.7087,91352.386,15780.91472,44289.79,7642.4084,5462,5.7904
1679616000000,2023-03-24 00:00:00,UNI/USDT,6.243,6.2718,5.8544,5.8905,104380.298,17172.19252,52259.815,8594.41413,6022,6.082
1679529600000,2023-03-23 00:00:00,UNI/USDT,6.0687,6.4157,6.0426,6.2447,56503.712,9058.57041,27984.575,4485.54113,3343,6.2396
1679443200000,2023-03-22 00:00:00,UNI/USDT,6.4242,6.4242,5.9579,6.0695,75718.928,12088.6699,36976.402,5907.82194,4193,6.2666
1679356800000,2023-03-21 00:00:00,UNI/USDT,6.2338,6.4532,6.1087,6.4032,36962.546,5782.66843,18059.644,2825.28485,848,6.3921
1679270400000,2023-03-20 00:00:00,UNI/USDT,6.4816,6.5518,6.1836,6.1836,186341.571,29052.23222,92110.488,14360.81177,3718,6.4147
1679184000000,2023-03-19 00:00:00,UNI/USDT,6.4601,6.6453,6.4053,6.5052,362025.946,55480.09096,181377.741,27801.17031,6882,6.5257
1679097600000,2023-03-18 00:00:00,UNI/USDT,6.3893,7.4979,6.3034,6.4773,124003.694,19090.90514,61877.869,9521.26689,6940,6.4961
1679011200000,2023-03-17 00:00:00,UNI/USDT,5.9001,6.3898,5.8212,6.3892,117016.469,19250.1783,60060.141,9880.57569,7215,6.0802
1678924800000,2023-03-16 00:00:00,UNI/USDT,5.908,6.0173,5.7862,5.9002,112807.241,19146.29993,56961.797,9667.48097,6393,5.8919
1678838400000,2023-03-15 00:00:00,UNI/USDT,6.3184,6.4113,5.7543,5.9079,123242.433,20039.49292,61772.295,10040.99984,7347,6.157
1678752000000,2023-03-14 00:00:00,UNI/USDT,6.0745,6.5681,5.9692,6.3341,148441.43,23818.53999,73170.861,11746.57493,8480,6.2375
1678665600000,2023-03-13 00:00:00,UNI/USDT,5.884,6.1836,5.8154,6.0837,151437.51,25200.55387,77547.201,12905.9198,7873,6.0109
1678579200000,2023-03-12 00:00:00,UNI/USDT,5.4323,5.9899,5.3012,5.8874,146751.788,26692.392,71300.884,12962.43469,8850,5.5005
1678492800000,2023-03-11 00:00:00,UNI/USDT,5.6152,5.7539,5.2551,5.4319,146047.71,26688.03159,71617.782,13078.66286,8678,5.4763
1678406400000,2023-03-10 00:00:00,UNI/USDT,5.7217,5.776,5.3755,5.6153,163394.32,29141.99781,80578.237,14374.44203,9112,5.6075
1678320000000,2023-03-09 00:00:00,UNI/USDT,6.0971,6.1685,5.6503,5.7219,153870.658,25524.76795,74376.311,12335.4003,8801,6.0325
1678233600000,2023-03-08 00:00:00,UNI/USDT,6.4225,6.483,6.0671,6.1091,145106.607,22859.0721,70614.632,11120.02258,7253,6.3494
1678147200000,2023-03-07 00:00:00,UNI/USDT,6.3306,6.4692,6.2876,6.4316,129536.797,20313.21766,65051.628,10201.45489,8946,6.3771
1678060800000,2023-03-06 00:00:00,UNI/USDT,6.3637,6.4288,6.2568,6.335,175230.147,27637.0734,88492.374,13956.45736,10630,6.3405
1677974400000,2023-03-05 00:00:00,UNI/USDT,6.1579,6.3628,6.1388,6.3625,113941.846,18207.91559,56783.906,9076.52034,6669,6.2581
1677888000000,2023-03-04 00:00:00,UNI/USDT,6.2612,6.2964,6.0329,6.1572,213101.999,34410.87447,105704.632,17069.23171,12636,6.1931
1677801600000,2023-03-03 00:00:00,UNI/USDT,6.6271,6.636,6.1468,6.2619,119828.434,19142.07631,59764.752,9551.42603,11517,6.2606
1677715200000,2023-03-02 00:00:00,UNI/USDT,6.8401,6.8871,6.5617,6.629,50005.031,7454.93642,25107.89,3743.93156,14871,6.7083
1677628800000,2023-03-01 00:00:00,UNI/USDT,6.4992,6.8457,6.4559,6.84,50294.468,7465.96743,25384.091,3768.79198,15509,6.738
1677542400000,2023-02-28 00:00:00,UNI/USDT,6.4379,6.6133,6.4115,6.498,51360.907,7895.29406,25693.307,3949.78252,15168,6.5057
1677456000000,2023-02-27 00:00:00,UNI/USDT,6.6058,6.6311,6.3133,6.4378,46324.905,7111.37754,22436.299,3442.8764,13848,6.5148
1677369600000,2023-02-26 00:00:00,UNI/USDT,6.4561,6.6384,6.4509,6.6057,46951.864,7183.01606,23334.713,3569.82235,14746,6.5366
1677283200000,2023-02-25 00:00:00,UNI/USDT,6.577,6.6215,6.312,6.4656,42855.16,6590.60883,19712.952,3024.7294,13202,6.5037
1677196800000,2023-02-24 00:00:00,UNI/USDT,6.9257,7.044,6.5,6.5772,47158.268,6908.45765,23504.982,3439.47811,14327,6.8299
1677110400000,2023-02-23 00:00:00,UNI/USDT,6.9179,7.0176,6.8,6.9294,43201.159,6223.78558,21406.632,3082.67467,13618,6.9416
1677024000000,2023-02-22 00:00:00,UNI/USDT,7.0321,7.0477,6.7618,6.9143,43735.224,6355.0153,21728.389,3157.37692,12869,6.8827
1676937600000,2023-02-21 00:00:00,UNI/USDT,7.3478,7.4333,6.925,7.032,41428.212,5793.62691,20215.491,2826.81103,13127,7.1531
1676851200000,2023-02-20 00:00:00,UNI/USDT,7.2029,7.3423,7.0643,7.3423,41561.152,5729.56522,21334.393,2940.36136,13047,7.2541
1676764800000,2023-02-19 00:00:00,UNI/USDT,6.9524,7.5796,6.9148,7.2205,56284.871,7871.61018,30103.673,4207.2696,16257,7.1536
1676678400000,2023-02-18 00:00:00,UNI/USDT,6.7587,7.1125,6.7425,6.9541,32117.49,4629.67804,16180.17,2332.58675,9246,6.9381
1676592000000,2023-02-17 00:00:00,UNI/USDT,6.5077,6.7879,6.4984,6.7277,17668.24,2677.07007,8889.089,1345.88745,5548,6.6
1676505600000,2023-02-16 00:00:00,UNI/USDT,6.9312,6.984,6.4984,6.5105,49762.472,7282.99141,24678.052,3609.17258,14839,6.8338
1676419200000,2023-02-15 00:00:00,UNI/USDT,6.5571,6.928,6.4818,6.924,44911.016,6789.84425,22669.498,3425.9024,14539,6.6163
