https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USD
1659571200,2022-08-04,BNB/USD,298.3581,313.87,298.3581,311.222,81.111153,25243.575258966
1659484800,2022-08-03,BNB/USD,283.687,306.057,282.284,302.201,22.718565,6865.573061565001
1659398400,2022-08-02,BNB/USD,285.646,301.6287,275.2761,284.1462,46.175008,13120.4530581696
1659312000,2022-08-01,BNB/USD,286.7823,293.0093,278.5599,282.778,48.375371,13679.490660638001
1659225600,2022-07-31,BNB/USD,286.987,295.914,280.1024,281.1194,18.211515,5119.610169891
1659139200,2022-07-30,BNB/USD,292.628,300.5558,285.6415,286.0429,76.930005,22005.281727214497
1659052800,2022-07-29,BNB/USD,278.121,297.304,275.703,296.3078,35.165585,10419.837127063
1658966400,2022-07-28,BNB/USD,268.975,280.4969,264.9195,277.7746,29.859643,8294.2503904678
1658880000,2022-07-27,BNB/USD,252.882,270.531,251.093,270.5,50.218325,13584.0569125
1658793600,2022-07-26,BNB/USD,243.005,246.567,240.69,246.567,63.739182,15715.978888194
1658707200,2022-07-25,BNB/USD,255.112,257.6669,248.2121,248.2121,36.630213,9092.062092177299
1658620800,2022-07-24,BNB/USD,259.078,265.0,259.078,260.5381,23.445307,6108.3957396967
1658534400,2022-07-23,BNB/USD,262.5702,271.1349,254.0235,259.909,16.119235,4189.534249615
1658448000,2022-07-22,BNB/USD,265.762,270.557,262.3602,265.0309,17.449746,4624.7218871514
1658361600,2022-07-21,BNB/USD,256.5916,266.513,253.0401,265.3221,76.600708,20323.8607080468
1658275200,2022-07-20,BNB/USD,267.943,280.841,257.1941,257.6481,65.094486,16771.470638376602
1658188800,2022-07-19,BNB/USD,262.351,275.067,258.7411,270.961,18.803363,5094.978041843001
1658102400,2022-07-18,BNB/USD,251.94,263.907,251.839,258.472,23.012865,5948.18124228
1658016000,2022-07-17,BNB/USD,255.012,255.35,249.08,249.317,10.201241,2543.342802397
1657929600,2022-07-16,BNB/USD,239.345,253.1319,235.927,251.6329,15.058071,3789.1060741359
1657843200,2022-07-15,BNB/USD,237.043,245.2973,236.2209,242.162,43.103509,10438.031946458
1657756800,2022-07-14,BNB/USD,234.314,260.0,228.544,239.327,22.949541,5492.444798907
1657670400,2022-07-13,BNB/USD,223.201,263.806,218.9787,232.838,33.465559,7792.053826441999
1657584000,2022-07-12,BNB/USD,223.8321,228.581,221.3571,224.286,16.130318,3617.804502948
1657497600,2022-07-11,BNB/USD,233.0,337.0,225.81,227.7649,47.386568,10792.9969218632
1657411200,2022-07-10,BNB/USD,242.768,251.3255,233.0,234.155,14.129316,3308.44998798
1657324800,2022-07-09,BNB/USD,242.347,287.2626,238.0,243.7569,29.024108,7074.8265913452
1657238400,2022-07-08,BNB/USD,242.644,260.3474,237.3903,243.424,25.405188,6184.2324837119995
1657152000,2022-07-07,BNB/USD,239.724,244.741,236.279,243.318,22.712225,5526.2931625500005
1657065600,2022-07-06,BNB/USD,233.058,240.9969,230.077,240.649,14.192171,3415.331758979
1656979200,2022-07-05,BNB/USD,232.082,248.8702,223.7101,231.502,45.613407,10559.594947314
1656892800,2022-07-04,BNB/USD,220.58,233.0333,216.695,233.0333,25.042799,5835.8060922067
1656806400,2022-07-03,BNB/USD,217.8544,229.5248,215.587,220.829,22.815278,5038.275025462
1656720000,2022-07-02,BNB/USD,216.133,219.8429,213.5002,218.958,40.409291,8847.937538778
1656633600,2022-07-01,BNB/USD,221.505,350.0,210.0001,233.0333,66.176344,15421.2918242552
1656547200,2022-06-30,BNB/USD,219.84,239.2433,207.511,219.55,37.48714,8230.301587
1656460800,2022-06-29,BNB/USD,226.917,231.235,216.105,218.4413,34.319051,7496.698115206301
1656374400,2022-06-28,BNB/USD,236.043,243.054,228.101,228.311,18.738941,4278.306358651001
1656288000,2022-06-27,BNB/USD,235.681,253.4272,232.249,233.79,25.767357,6024.15039303
1656201600,2022-06-26,BNB/USD,239.401,244.566,235.876,235.876,14.169198,3342.173747448
1656115200,2022-06-25,BNB/USD,240.1864,242.3356,233.518,239.465,39.31651,9414.92806715
1656028800,2022-06-24,BNB/USD,230.483,242.869,228.544,241.036,38.958542,9390.411129512
1655942400,2022-06-23,BNB/USD,220.28,231.6866,217.999,230.374,63.797038,14697.178832212
1655856000,2022-06-22,BNB/USD,217.827,221.4306,212.811,217.0116,29.564529,6415.8457415364
1655769600,2022-06-21,BNB/USD,216.3013,234.2835,215.463,218.0,54.836373,11954.329314
1655683200,2022-06-20,BNB/USD,210.6246,219.1688,206.0479,215.792,30.085341,6492.175905072
1655596800,2022-06-19,BNB/USD,197.1435,215.522,191.9394,214.1549,93.666648,20059.171635775198
1655510400,2022-06-18,BNB/USD,216.5342,216.5342,183.372,198.0338,48.903343,9684.514846993401
1655424000,2022-06-17,BNB/USD,211.255,245.9839,211.255,216.2702,86.833904,18779.5857848608
1655337600,2022-06-16,BNB/USD,235.9505,236.739,208.3384,208.3384,84.70257,17646.797909688
1655251200,2022-06-15,BNB/USD,223.476,235.0,198.9,232.5267,107.568,25012.4320656
1655164800,2022-06-14,BNB/USD,209.8655,245.0,205.5,216.979,43.054037,9341.821894223001
1655078400,2022-06-13,BNB/USD,253.0003,253.497,213.9128,219.069,56.953348,12476.712993011999
1654992000,2022-06-12,BNB/USD,272.572,299.0,255.0,258.37,58.640471,15150.93849227
1654905600,2022-06-11,BNB/USD,287.364,300.0,266.56,273.334,40.457755,11058.48000517
1654819200,2022-06-10,BNB/USD,288.0185,315.2489,284.1621,286.824,81.103497,23262.429423528003
1654732800,2022-06-09,BNB/USD,288.4355,315.2489,287.217,289.6542,48.982087,14187.8672243154
1654646400,2022-06-08,BNB/USD,290.2293,294.2731,285.6027,288.6092,15.341412,4427.6726441904
1654560000,2022-06-07,BNB/USD,292.2969,294.8062,274.6313,291.2272,45.048061,13119.220670459199
1654473600,2022-06-06,BNB/USD,301.185,311.2419,290.825,294.8,34.842186,10271.4764328
1654387200,2022-06-05,BNB/USD,300.1,302.056,295.4076,298.321,49.933036,14896.073232556002
1654300800,2022-06-04,BNB/USD,299.255,303.7573,296.665,301.855,33.300954,10052.059469669999
1654214400,2022-06-03,BNB/USD,308.898,348.0,294.9391,301.0176,88.646329,26684.1052043904
1654128000,2022-06-02,BNB/USD,299.9204,309.6389,298.457,309.4229,59.882051,18528.8778783679
1654041600,2022-06-01,BNB/USD,320.7878,322.176,297.489,301.6302,67.173363,20261.514916362597
1653955200,2022-05-31,BNB/USD,323.939,324.262,302.66,321.0135,46.881981,15049.748807743503
1653868800,2022-05-30,BNB/USD,307.5605,322.3235,307.5605,322.2859,44.14426,14227.072563934002
1653782400,2022-05-29,BNB/USD,307.0275,307.0275,299.1135,305.2069,29.26789,8932.761976441001
1653696000,2022-05-28,BNB/USD,304.0506,309.7269,297.7911,308.8889,59.27229,18308.552458580998
1653609600,2022-05-27,BNB/USD,300.517,360.0,293.8471,302.124,93.253329,28174.068770796
1653523200,2022-05-26,BNB/USD,326.4348,332.5653,299.997,305.4844,59.835873,18278.9257618812
1653436800,2022-05-25,BNB/USD,328.3397,335.35,325.4966,327.7601,58.408006,19143.8138873606
1653350400,2022-05-24,BNB/USD,319.3342,330.406,314.3741,330.406,77.135976,25486.189286256
1653264000,2022-05-23,BNB/USD,320.237,335.9387,317.8468,317.8468,44.74429,14221.829394772
1653177600,2022-05-22,BNB/USD,313.4035,321.056,312.6902,318.6181,61.99914,19754.048188434
1653091200,2022-05-21,BNB/USD,302.5122,314.3296,300.7293,312.216,36.121433,11277.689325528001
1653004800,2022-05-20,BNB/USD,305.1175,315.6401,295.1417,301.9882,36.329634,10971.1207783188
1652918400,2022-05-19,BNB/USD,289.602,308.8018,286.1901,304.5042,31.273271,9522.842367238201
1652832000,2022-05-18,BNB/USD,307.614,308.5546,286.5551,286.5551,47.546607,13624.7227235457
1652745600,2022-05-17,BNB/USD,301.4366,318.2031,287.086,305.4288,36.952994,11286.5086138272
1652659200,2022-05-16,BNB/USD,308.5166,370.0,293.7996,299.9377,46.365171,13906.662749846699
1652572800,2022-05-15,BNB/USD,299.163,370.0,289.996,308.1894,125.436268,38658.128173159195
1652486400,2022-05-14,BNB/USD,294.2809,370.0,274.932,295.994,50.680164,15001.024463016001
1652400000,2022-05-13,BNB/USD,269.565,312.3079,269.565,291.601,66.938669,19519.382819069
1652313600,2022-05-12,BNB/USD,326.5676,370.0,228.5443,293.8722,123.871405,36402.362304441
1652227200,2022-05-11,BNB/USD,320.2327,370.0,267.205,344.627,126.85272,43716.872335440006
1652140800,2022-05-10,BNB/USD,300.0,385.8758,294.654,318.03,119.439296,37985.279306879995
1652054400,2022-05-09,BNB/USD,358.9019,359.8561,300.0,300.0,121.564389,36469.3167
1651968000,2022-05-08,BNB/USD,367.9433,367.9433,353.8904,358.7394,36.356905,13042.654285556999
1651881600,2022-05-07,BNB/USD,379.915,381.043,364.2758,367.4926,36.714418,13492.2769283068
1651795200,2022-05-06,BNB/USD,378.557,382.8677,371.9045,379.812,54.136377,20561.645621124
1651708800,2022-05-05,BNB/USD,402.3826,412.3733,371.6161,378.4056,92.032108,34825.4650470048
1651622400,2022-05-04,BNB/USD,383.4316,403.3919,383.4316,401.924,101.262083,40699.661447692
1651536000,2022-05-03,BNB/USD,389.6307,391.9757,381.5842,382.9946,44.100116,16890.1062873736
1651449600,2022-05-02,BNB/USD,390.3573,392.044,382.025,390.2314,66.060165,25778.750672181
1651363200,2022-05-01,BNB/USD,381.1258,391.4519,379.834,390.0283,57.071609,22259.5426365347
1651276800,2022-04-30,BNB/USD,392.9903,399.4583,380.8783,381.4655,62.049969,23669.9224495695
1651190400,2022-04-29,BNB/USD,406.5501,409.5687,390.6126,392.6282,79.970278,31398.586304639597
1651104000,2022-04-28,BNB/USD,391.0139,408.9599,389.3841,405.9244,164.807409,66899.3486138796
1651017600,2022-04-27,BNB/USD,385.4799,395.153,384.3196,391.1731,58.502805,22884.723590545498
1650931200,2022-04-26,BNB/USD,405.1038,406.7083,382.0699,385.3154,71.789791,27661.7120350814
1650844800,2022-04-25,BNB/USD,398.9714,405.0078,383.96,404.8044,91.239566,36934.1777708904
1650758400,2022-04-24,BNB/USD,402.2121,405.4355,398.3158,399.2107,34.536651,13787.4006213657
1650672000,2022-04-23,BNB/USD,406.6874,409.0249,397.6506,401.9303,84.426094,33933.4052892482
1650585600,2022-04-22,BNB/USD,404.86,412.9943,404.5538,406.2305,66.159248,26875.904394664
1650499200,2022-04-21,BNB/USD,417.7158,425.8597,401.9714,404.7539,79.971107,32368.6174455673
1650412800,2022-04-20,BNB/USD,421.4148,430.3451,415.6201,417.5936,77.343561,32298.176074809595
1650326400,2022-04-19,BNB/USD,418.1759,424.0128,416.937,421.8047,66.698618,28133.7905559046
1650240000,2022-04-18,BNB/USD,406.8493,418.6893,398.0791,417.9785,78.077761,32634.825426138497
1650153600,2022-04-17,BNB/USD,417.1252,418.9119,406.718,406.718,36.594951,14883.825280818002
1650067200,2022-04-16,BNB/USD,416.7898,419.3469,412.4424,416.7461,35.270331,14698.7728899591
1649980800,2022-04-15,BNB/USD,414.5534,420.4659,414.2009,416.7898,95.779241,39919.8107005418
1649894400,2022-04-14,BNB/USD,423.8706,426.4812,410.9281,414.448,132.857926,55062.70171484799
1649808000,2022-04-13,BNB/USD,414.242,424.5889,412.0833,423.9626,57.457174,24359.6928776924
1649721600,2022-04-12,BNB/USD,394.0003,417.3139,393.147,413.7788,122.538991,50704.0366491908
1649635200,2022-04-11,BNB/USD,417.6237,418.8092,391.7223,393.5512,155.938803,61369.9030472136
1649548800,2022-04-10,BNB/USD,426.2738,430.1955,417.1898,417.1898,65.634599,27382.085229890195
1649462400,2022-04-09,BNB/USD,421.4937,428.7305,419.7377,426.2669,67.388022,28725.283235071805
1649376000,2022-04-08,BNB/USD,436.7388,441.502,419.8427,421.2776,98.200508,41369.6743290208
1649289600,2022-04-07,BNB/USD,420.1696,438.448,417.6058,437.0129,116.084414,50730.3864069406
1649203200,2022-04-06,BNB/USD,444.9205,445.1509,419.5067,419.9637,118.970898,49963.45851640261
1649116800,2022-04-05,BNB/USD,447.6397,459.365,444.9765,444.9765,122.99928,54731.78911692
1649030400,2022-04-04,BNB/USD,449.662,449.662,434.5019,447.6397,117.651089,52665.2981846333
1648944000,2022-04-03,BNB/USD,436.7781,454.5686,433.2834,449.8473,51.391697,23118.416137868102
1648857600,2022-04-02,BNB/USD,447.1431,452.6935,435.766,436.3906,106.285447,46381.969987598204
1648771200,2022-04-01,BNB/USD,429.121,447.295,414.0114,447.295,136.697822,61144.252291490004
1648684800,2022-03-31,BNB/USD,442.9683,450.929,425.0,428.6867,196.082203,84057.8325328001
1648598400,2022-03-30,BNB/USD,434.0883,448.1795,425.01,443.3892,112.529659,49894.4354802828
1648512000,2022-03-29,BNB/USD,430.037,442.5,427.2808,434.4229,121.007593,52568.469473079705
1648425600,2022-03-28,BNB/USD,429.5994,441.3729,428.3701,429.8197,95.896917,41218.3840958649
1648339200,2022-03-27,BNB/USD,415.5511,430.6015,376.0,430.055,123.548738,53132.75252059
1648252800,2022-03-26,BNB/USD,411.04,415.5449,401.8117,415.4452,91.308136,37933.5268221472
1648166400,2022-03-25,BNB/USD,414.3912,422.9922,374.2989,410.7046,151.548448,62241.64471646081
1648080000,2022-03-24,BNB/USD,408.548,416.9474,405.6465,414.8626,91.388669,37913.7408318794
1647993600,2022-03-23,BNB/USD,404.444,411.374,396.6597,408.463,120.68091,49293.686541330004
1647907200,2022-03-22,BNB/USD,396.3465,410.5454,375.0,404.2853,118.577112,47938.9832980536
1647820800,2022-03-21,BNB/USD,391.9586,398.8879,385.7862,396.4431,75.498922,29931.026684338198
1647734400,2022-03-20,BNB/USD,399.911,399.911,387.0013,392.4642,54.337498,21325.522682571598
1647648000,2022-03-19,BNB/USD,397.7275,407.037,395.8015,400.35,47.478492,19008.014272200002
1647561600,2022-03-18,BNB/USD,391.6838,399.7928,384.5531,397.5836,53.954833,21451.5567415388
1647475200,2022-03-17,BNB/USD,385.3211,394.7781,383.605,391.4065,79.64452,31173.38281738
1647388800,2022-03-16,BNB/USD,374.1577,386.5156,371.429,385.8381,60.104948,23190.7789369188
1647302400,2022-03-15,BNB/USD,375.0013,380.8177,364.515,374.662,77.404921,29000.682511701998
1647216000,2022-03-14,BNB/USD,362.7194,386.9922,362.7194,374.51,74.693995,27973.648067449998
1647129600,2022-03-13,BNB/USD,376.2253,379.419,362.167,362.289,55.868806,20240.653856933997
1647043200,2022-03-12,BNB/USD,374.0107,416.094,372.408,376.6547,75.566668,28462.540665539604
1646956800,2022-03-11,BNB/USD,374.7145,381.522,358.0919,374.4617,69.830662,26148.9084046454
1646870400,2022-03-10,BNB/USD,394.8977,437.1275,365.6266,374.494,129.608487,48537.600730578
1646784000,2022-03-09,BNB/USD,381.8382,425.0,381.8382,395.8589,79.326443,31402.0784668927
1646697600,2022-03-08,BNB/USD,380.2358,880.0,377.5244,383.116,279.459247,107065.308873652
1646611200,2022-03-07,BNB/USD,375.6199,383.9974,364.2188,380.4587,158.210073,60192.3987004851
1646524800,2022-03-06,BNB/USD,385.6429,386.6427,372.607,375.4696,53.2164,19981.14042144
1646438400,2022-03-05,BNB/USD,374.1083,386.5645,370.2877,385.4751,64.325919,24796.0400591169
1646352000,2022-03-04,BNB/USD,403.5699,403.5699,374.4141,374.4141,90.512128,33889.016944204806
1646265600,2022-03-03,BNB/USD,409.1807,412.5111,398.0289,402.9745,104.473082,42099.987982409
1646179200,2022-03-02,BNB/USD,408.4198,416.119,403.6585,409.4833,126.409961,51762.767983151294
1646092800,2022-03-01,BNB/USD,395.1631,422.7695,392.6159,407.7912,260.080291,106058.4539632392
1646006400,2022-02-28,BNB/USD,361.2853,397.7729,358.7564,394.6155,98.998847,39066.4795083285
1645920000,2022-02-27,BNB/USD,373.4224,381.4324,360.1707,361.2883,85.329664,30828.609246131196
1645833600,2022-02-26,BNB/USD,375.0291,385.7269,372.2489,372.9968,49.763789,18561.734052875203
1645747200,2022-02-25,BNB/USD,361.0804,376.6299,357.9156,374.5605,93.469849,35010.1133763645
1645660800,2022-02-24,BNB/USD,366.0929,368.2746,325.3255,361.3794,246.611808,89120.42720795519
1645574400,2022-02-23,BNB/USD,374.4076,383.7565,366.0165,366.0165,89.316315,32691.2450091975
1645488000,2022-02-22,BNB/USD,358.9502,387.37,354.701,374.2022,174.974673,65475.9075808806
1645401600,2022-02-21,BNB/USD,384.0414,396.38,358.4271,358.4271,101.481884,36373.857384656396
1645315200,2022-02-20,BNB/USD,401.548,406.3275,377.662,384.4797,129.265185,49699.8395492445
1645228800,2022-02-19,BNB/USD,401.0,431.9111,396.0,401.5334,71.461183,28694.0517780122
1645142400,2022-02-18,BNB/USD,403.5851,440.0,395.9972,401.0,78.85927,31622.56727
1645056000,2022-02-17,BNB/USD,431.5678,439.2051,381.1186,403.5851,122.319048,49366.1452189848
1644969600,2022-02-16,BNB/USD,432.7885,439.3897,424.9323,431.4835,160.454782,69233.590929097
1644883200,2022-02-15,BNB/USD,405.707,440.0,403.4077,432.8088,133.356848,57718.01735466241
1644796800,2022-02-14,BNB/USD,398.325,407.4805,391.887,401.8327,57.666998,23172.4855072346
1644710400,2022-02-13,BNB/USD,403.757,411.1196,396.1058,398.7251,86.288843,34405.5275540593
1644624000,2022-02-12,BNB/USD,400.649,409.5144,394.4558,405.816,91.571124,37161.027257183996
1644537600,2022-02-11,BNB/USD,413.5259,540.0,395.5506,402.2009,95.115,38255.3386035
1644451200,2022-02-10,BNB/USD,424.8466,449.8908,413.0,415.1341,123.609271,51314.423468241104
1644364800,2022-02-09,BNB/USD,412.3045,539.9998,407.9599,424.9184,401.09095,170430.92472848002
1644278400,2022-02-08,BNB/USD,433.7513,444.5326,408.889,408.9885,143.8711,58841.62538235
1644192000,2022-02-07,BNB/USD,422.0769,441.4053,416.098,433.603,157.328326,68218.034138578
1644105600,2022-02-06,BNB/USD,415.1867,425.5739,409.7462,421.8305,63.620072,26836.886781795998
1644019200,2022-02-05,BNB/USD,400.589,432.5729,399.311,415.4728,85.273651,35428.8825471928
1643932800,2022-02-04,BNB/USD,370.328,408.9999,368.0365,401.849,130.660195,52505.66870055499
1643846400,2022-02-03,BNB/USD,367.4054,680.0,360.742,369.8881,152.228138,56307.3767313578
1643760000,2022-02-02,BNB/USD,385.214,388.3281,366.4389,366.4389,197.716001,72450.8339188389
1643673600,2022-02-01,BNB/USD,378.1459,388.5389,303.6039,385.3571,104.889094,40419.7570854674
1643587200,2022-01-31,BNB/USD,378.729,386.4664,367.6649,375.8727,100.839302,37902.7407088554
1643500800,2022-01-30,BNB/USD,389.4979,389.5,372.3971,379.2636,59.483201,22559.812950783602
1643414400,2022-01-29,BNB/USD,389.2342,398.8723,381.3801,389.0119,62.778452,24421.5648915788
1643328000,2022-01-28,BNB/USD,395.042,395.8499,378.2353,387.4158,58.35121,22606.180703118
1643241600,2022-01-27,BNB/USD,375.3739,396.298,360.1725,390.51,62.523436,24416.02699236
1643155200,2022-01-26,BNB/USD,384.9791,401.719,368.8086,373.1446,115.727587,43183.1241600802
1643068800,2022-01-25,BNB/USD,368.9776,390.071,359.893,385.977,97.817002,37755.112980954
1642982400,2022-01-24,BNB/USD,378.783,389.5155,340.0,372.9526,200.628275,74824.83679476501
1642896000,2022-01-23,BNB/USD,364.8468,703.51,363.582,386.036,97.286702,37556.169293272
1642809600,2022-01-22,BNB/USD,387.539,413.677,346.9596,359.154,118.706221,42633.814097034
1642723200,2022-01-21,BNB/USD,441.6832,444.834,377.3959,385.764,145.938607,56297.860790747996
1642636800,2022-01-20,BNB/USD,465.5887,478.1145,441.9794,441.9794,209.718072,92691.0676317168
1642550400,2022-01-19,BNB/USD,471.7166,474.7771,454.5141,465.429,183.295512,85311.046854648
1642464000,2022-01-18,BNB/USD,475.9881,478.8922,460.1182,471.495,179.303015,84540.47505742499
1642377600,2022-01-17,BNB/USD,498.0557,498.0965,471.2212,475.9881,240.313066,114386.15969051459
1642291200,2022-01-16,BNB/USD,495.2464,505.2404,488.849,497.71,124.062109,61746.95227039
1642204800,2022-01-15,BNB/USD,489.5789,500.288,485.6545,495.3455,128.860048,63830.244906584005
1642118400,2022-01-14,BNB/USD,474.9616,491.6893,468.4562,489.2509,253.797441,124170.6264269469
1642032000,2022-01-13,BNB/USD,485.6301,487.6512,466.6467,475.28,214.954767,102163.70165976
1641945600,2022-01-12,BNB/USD,462.9634,488.2599,458.8982,485.3048,145.17156,70452.454891488
1641859200,2022-01-11,BNB/USD,427.085,466.9438,421.1617,462.6533,207.752807,96117.5217428131
1641772800,2022-01-10,BNB/USD,440.0042,444.2966,410.1487,426.0019,156.099135,66498.52809835649
1641686400,2022-01-09,BNB/USD,432.81,444.9715,426.9156,440.0041,166.433599,73231.4659377559
1641600000,2022-01-08,BNB/USD,448.6627,459.433,420.6352,432.8524,161.237103,69791.8670025972
1641513600,2022-01-07,BNB/USD,476.6418,476.6418,441.222,448.894,217.984472,97851.92157396801
1641427200,2022-01-06,BNB/USD,477.2019,481.5185,463.5203,476.6508,126.845197,60460.8646262076
1641340800,2022-01-05,BNB/USD,509.3979,515.2128,465.46,477.2974,195.388585,93258.463610179
1641254400,2022-01-04,BNB/USD,513.9558,521.7537,505.0,509.4088,123.481234,62902.427234459195
1641168000,2022-01-03,BNB/USD,533.0757,533.6215,511.0491,514.0523,182.153785,93636.5721329555
1641081600,2022-01-02,BNB/USD,529.1377,535.6505,523.2944,532.962,60.206465,32087.75799933
1640995200,2022-01-01,BNB/USD,514.5934,529.326,512.088,529.1373,62.4883,33064.89034359
1640908800,2021-12-31,BNB/USD,517.5365,528.1146,510.3046,514.8353,117.815784,60655.72450037519
1640822400,2021-12-30,BNB/USD,514.0084,526.788,511.858,517.1897,127.053063,65710.5355370511
1640736000,2021-12-29,BNB/USD,534.5329,540.4335,513.1303,513.9738,208.732462,107283.0166774956
1640649600,2021-12-28,BNB/USD,564.408,564.408,529.159,534.8912,184.197887,98525.82881489441
1640563200,2021-12-27,BNB/USD,546.4459,571.971,544.3924,564.7255,233.125479,131651.90269101452
1640476800,2021-12-26,BNB/USD,548.6887,549.831,538.7671,546.6742,90.408626,49424.0632916492
1640390400,2021-12-25,BNB/USD,541.1597,549.8658,541.1597,549.0566,57.633609,31644.1134032694
1640304000,2021-12-24,BNB/USD,550.7444,554.5619,480.8323,541.4141,262.583187,142166.2398647367
1640217600,2021-12-23,BNB/USD,537.4779,554.0051,527.944,550.684,147.338975,81137.2161089
1640131200,2021-12-22,BNB/USD,533.327,545.7185,531.4203,537.5632,116.593515,62676.383022648006
1640044800,2021-12-21,BNB/USD,523.9371,537.851,519.1519,533.5648,146.730125,78290.02979959999
1639958400,2021-12-20,BNB/USD,530.1849,533.2629,510.7495,523.8345,109.439455,57328.1621901975
1639872000,2021-12-19,BNB/USD,534.8053,543.504,528.024,530.5404,123.030459,65272.6289300436
1639785600,2021-12-18,BNB/USD,526.2215,538.1038,519.9963,534.5045,179.886485,96150.1357216825
1639699200,2021-12-17,BNB/USD,525.7897,537.8225,515.4309,526.2279,211.418184,111254.1469881336
1639612800,2021-12-16,BNB/USD,540.5582,545.9197,525.8317,525.8317,169.684751,89225.6210824067
1639526400,2021-12-15,BNB/USD,527.4203,546.4997,502.5,540.3042,281.138571,151900.3506932982
1639440000,2021-12-14,BNB/USD,524.8834,535.2,513.3196,527.1626,192.589448,101525.95414024481
1639353600,2021-12-13,BNB/USD,572.4107,572.4107,515.9534,525.2353,177.273584,93110.3440743152
1639267200,2021-12-12,BNB/USD,566.862,592.81,562.9546,572.1436,123.837259,70852.6951783924
1639180800,2021-12-11,BNB/USD,558.8293,573.6711,549.9375,566.7504,117.844008,66788.1386716032
1639094400,2021-12-10,BNB/USD,574.4052,597.64,558.9132,558.9132,230.234674,128681.1983962968
1639008000,2021-12-09,BNB/USD,607.3371,616.2,570.1749,574.7903,199.567303,114709.3499615609
1638921600,2021-12-08,BNB/USD,579.8271,607.2819,569.559,607.2819,224.802493,136518.48507377668
1638835200,2021-12-07,BNB/USD,588.3838,595.275,575.276,579.827,267.452436,155076.143608572
1638748800,2021-12-06,BNB/USD,557.2039,592.5242,538.1569,588.1073,341.19788,200660.963972524
1638662400,2021-12-05,BNB/USD,569.4112,582.4069,550.4126,557.4389,192.539917,107329.2395385713
1638576000,2021-12-04,BNB/USD,600.6424,600.6424,506.1441,569.0297,392.657217,223433.6183923449
1638489600,2021-12-03,BNB/USD,619.6053,627.1763,585.0,600.6634,222.545303,133674.8183540102
1638403200,2021-12-02,BNB/USD,628.6785,631.7206,610.8729,619.7292,274.792424,170296.8890915808
1638316800,2021-12-01,BNB/USD,629.7825,651.1717,621.8291,628.2044,251.076545,157727.390305798
1638230400,2021-11-30,BNB/USD,625.5495,634.532,608.581,629.7825,206.854264,130273.19551758001
1638144000,2021-11-29,BNB/USD,613.4837,708.2979,604.195,625.388,349.59589,218633.07445532002
1638057600,2021-11-28,BNB/USD,599.4605,615.0,576.366,612.8726,239.817748,146977.7267429048
1637971200,2021-11-27,BNB/USD,590.6701,620.4277,587.413,599.2283,226.735186,135866.1400569638
1637884800,2021-11-26,BNB/USD,640.1042,654.8851,568.9611,590.8248,539.20144,318573.58294771204
1637798400,2021-11-25,BNB/USD,592.4597,646.2942,590.4105,640.5,369.34827,236567.566935
1637712000,2021-11-24,BNB/USD,594.4898,595.7029,578.2406,592.4598,273.316402,161928.98086563958
1637625600,2021-11-23,BNB/USD,562.4755,607.65,562.4755,594.5401,239.832811,142590.2234352211
1637539200,2021-11-22,BNB/USD,584.798,584.798,558.4014,562.139,305.329425,171637.577640075
1637452800,2021-11-21,BNB/USD,600.1323,605.1357,579.3785,585.1901,231.365679,135392.9048305779
1637366400,2021-11-20,BNB/USD,576.0087,603.249,574.7961,600.094,122.730053,73649.568424982
1637280000,2021-11-19,BNB/USD,531.5254,585.719,526.9984,576.2086,263.085228,151591.9709065608
1637193600,2021-11-18,BNB/USD,577.3115,587.8226,523.7754,531.1693,286.944995,152416.37213265352
1637107200,2021-11-17,BNB/USD,591.465,595.4225,555.046,577.1961,188.035149,108533.15466571889
1637020800,2021-11-16,BNB/USD,638.0496,638.0496,578.4812,591.2129,291.880043,172563.2466741547
1636934400,2021-11-15,BNB/USD,650.5135,660.7585,632.6474,638.1772,197.238868,125873.3485114096
1636848000,2021-11-14,BNB/USD,652.8394,659.3488,636.1402,650.4552,165.094007,107386.2553419864
1636761600,2021-11-13,BNB/USD,631.7399,654.6609,620.8384,652.851,134.402982,87745.121201682
1636675200,2021-11-12,BNB/USD,632.8013,637.794,610.3687,632.3172,214.252352,135475.44731005438
1636588800,2021-11-11,BNB/USD,613.2457,637.7288,606.8992,632.7837,254.443386,161007.6272336082
1636502400,2021-11-10,BNB/USD,635.2919,660.0,582.6468,612.9576,518.35037,317726.798754312
1636416000,2021-11-09,BNB/USD,653.2743,655.5942,625.0,635.419,385.070266,244680.963351454
1636329600,2021-11-08,BNB/USD,648.4601,653.8053,631.3,653.4637,531.079202,347040.9803319674
1636243200,2021-11-07,BNB/USD,633.2408,669.3731,631.7494,648.4602,597.097412,387193.9072050024
1636156800,2021-11-06,BNB/USD,607.5295,632.8165,601.6508,632.8165,485.800718,307422.710062247
1636070400,2021-11-05,BNB/USD,558.4758,672.739,555.7953,607.5765,797.29867,484419.935373255
1635984000,2021-11-04,BNB/USD,567.9123,571.1478,547.3318,558.3641,400.944997,223873.2923994077
1635897600,2021-11-03,BNB/USD,555.1421,570.1031,540.0844,568.293,619.702012,352172.31550551596
1635811200,2021-11-02,BNB/USD,550.6581,560.5,534.1686,555.1421,413.773239,229702.9448222619
