https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XRP
1615680000000,2021-03-14 00:00:00,XRP/USD,0.4587,0.46194,0.43804,0.43858,5815861.145739669,13260662.01317814
1615593600000,2021-03-13 00:00:00,XRP/USD,0.44021,0.467,0.43232,0.45781,11418996.333249366,24942653.79360295
1615507200000,2021-03-12 00:00:00,XRP/USD,0.45339,0.465,0.423,0.43999,13179282.329665665,29953595.1491299
1615420800000,2021-03-11 00:00:00,XRP/USD,0.4625,0.465,0.43842,0.45275,9487320.085900871,20954875.94898039
1615334400000,2021-03-10 00:00:00,XRP/USD,0.48592,0.48994,0.455,0.4624,14698232.11983992,31786834.16920398
1615248000000,2021-03-09 00:00:00,XRP/USD,0.4747,0.48799,0.472,0.48532,7076163.621748819,14580408.02305452
1615161600000,2021-03-08 00:00:00,XRP/USD,0.46547,0.48949,0.4551,0.47429,12898184.708707843,27194722.02388379
1615075200000,2021-03-07 00:00:00,XRP/USD,0.4632,0.46941,0.45726,0.46538,4365648.291610257,9380824.89924418
1614988800000,2021-03-06 00:00:00,XRP/USD,0.45506,0.47146,0.44953,0.46251,8610337.8852181,18616544.25897408
1614902400000,2021-03-05 00:00:00,XRP/USD,0.48194,0.48498,0.44658,0.45513,13396182.981352033,29433750.7555029
1614816000000,2021-03-04 00:00:00,XRP/USD,0.44914,0.49487,0.43322,0.48085,32836531.53346928,68288513.11941203
1614729600000,2021-03-03 00:00:00,XRP/USD,0.43662,0.46888,0.43032,0.44835,9616409.395584125,21448442.9476617
1614643200000,2021-03-02 00:00:00,XRP/USD,0.44544,0.455,0.42201,0.43672,10833988.755748088,24807631.33300075
1614556800000,2021-03-01 00:00:00,XRP/USD,0.41651,0.454,0.4131,0.44546,12807863.596148714,28751994.78325487
1614470400000,2021-02-28 00:00:00,XRP/USD,0.4362,0.43947,0.39353,0.41678,12510261.787243556,30016463.81122788
1614384000000,2021-02-27 00:00:00,XRP/USD,0.42806,0.45847,0.42706,0.43647,10162613.483130334,23283647.17650774
1614297600000,2021-02-26 00:00:00,XRP/USD,0.43615,0.45,0.41,0.42841,20011374.779394954,46710802.22075804
1614211200000,2021-02-25 00:00:00,XRP/USD,0.46867,0.48241,0.425,0.43546,11378709.235931242,26130320.20376439
1614124800000,2021-02-24 00:00:00,XRP/USD,0.47626,0.49973,0.45126,0.46932,19690808.637788624,41956039.88278493
1614038400000,2021-02-23 00:00:00,XRP/USD,0.56591,0.57072,0.3616,0.47638,103949170.03575708,218206410.9235423
1613952000000,2021-02-22 00:00:00,XRP/USD,0.5443,0.65,0.514,0.56531,145583838.58780664,257529211.5614559
1613865600000,2021-02-21 00:00:00,XRP/USD,0.51134,0.55875,0.5025,0.54437,28477549.276684802,52312855.73540937
1613779200000,2021-02-20 00:00:00,XRP/USD,0.56479,0.58365,0.46595,0.51095,44429596.43018526,86954880.96718907
1613692800000,2021-02-19 00:00:00,XRP/USD,0.53143,0.58231,0.5131,0.56463,36856640.69083209,65275739.31748596
1613606400000,2021-02-18 00:00:00,XRP/USD,0.53424,0.55999,0.52,0.53135,21737411.289077472,40909779.40919822
1613520000000,2021-02-17 00:00:00,XRP/USD,0.52046,0.558,0.49191,0.53424,32918983.0325383,61618342.00460148
1613433600000,2021-02-16 00:00:00,XRP/USD,0.55025,0.58099,0.48192,0.52017,46154703.37445057,88730037.05413724
1613347200000,2021-02-15 00:00:00,XRP/USD,0.59284,0.60425,0.50278,0.55027,59636674.66751847,108377114.2666663
1613260800000,2021-02-14 00:00:00,XRP/USD,0.63381,0.64074,0.5601,0.59272,46310477.23018996,78132131.91758327
1613174400000,2021-02-13 00:00:00,XRP/USD,0.61,0.64364,0.542,0.63324,85966722.77226412,135756936.97849807
1613088000000,2021-02-12 00:00:00,XRP/USD,0.52834,0.61964,0.51925,0.609,61563349.42238345,101089243.71491535
1613001600000,2021-02-11 00:00:00,XRP/USD,0.50517,0.53621,0.5,0.52849,26437316.482056256,50024251.13447039
1612915200000,2021-02-10 00:00:00,XRP/USD,0.477,0.542,0.44053,0.5048,76893037.69533944,152323767.22531584
1612828800000,2021-02-09 00:00:00,XRP/USD,0.45214,0.49171,0.44919,0.47632,31903051.248463534,66978189.55421467
1612742400000,2021-02-08 00:00:00,XRP/USD,0.41863,0.47106,0.41232,0.45214,27867544.000370644,61634767.99303456
1612656000000,2021-02-07 00:00:00,XRP/USD,0.44337,0.45147,0.38911,0.41863,33085202.81023614,79032087.54804038
1612569600000,2021-02-06 00:00:00,XRP/USD,0.45274,0.45743,0.42603,0.44292,17459859.736784365,39419894.64640198
1612483200000,2021-02-05 00:00:00,XRP/USD,0.44519,0.4721,0.42437,0.45243,44665568.46680834,98723710.7769342
1612396800000,2021-02-04 00:00:00,XRP/USD,0.39744,0.48,0.37963,0.44518,73683656.1007681,165514300.06012872
1612310400000,2021-02-03 00:00:00,XRP/USD,0.37346,0.41999,0.37346,0.39744,30014749.742111042,75520203.65869324
1612224000000,2021-02-02 00:00:00,XRP/USD,0.3722,0.412,0.34042,0.37334,59735288.05504783,160002378.67640176
1612137600000,2021-02-01 00:00:00,XRP/USD,0.49573,0.75742,0.35966,0.37262,310533509.85273737,833378535.3785019
1612051200000,2021-01-31 00:00:00,XRP/USD,0.44405,0.51,0.38758,0.49558,170433012.7054764,343906155.82847655
1611964800000,2021-01-30 00:00:00,XRP/USD,0.28333,0.51695,0.27747,0.44508,298570153.3207459,670823567.2704815
1611878400000,2021-01-29 00:00:00,XRP/USD,0.26442,0.317,0.25977,0.28321,47343511.410405256,167167513.18952456
1611792000000,2021-01-28 00:00:00,XRP/USD,0.25117,0.27,0.24736,0.26427,8605566.268045524,32563538.30569313
1611705600000,2021-01-27 00:00:00,XRP/USD,0.26871,0.26901,0.2442,0.25104,7379531.002933777,29395837.32844876
1611619200000,2021-01-26 00:00:00,XRP/USD,0.26718,0.27148,0.25827,0.26855,5587117.609724823,20804757.43706879
1611532800000,2021-01-25 00:00:00,XRP/USD,0.27389,0.2855,0.26705,0.26754,8408649.363566367,31429503.48944594
1611446400000,2021-01-24 00:00:00,XRP/USD,0.27191,0.27851,0.26852,0.27362,4935514.257154472,18037841.74093441
1611360000000,2021-01-23 00:00:00,XRP/USD,0.27298,0.28407,0.26563,0.27193,6711160.844261021,24679736.8597103
1611273600000,2021-01-22 00:00:00,XRP/USD,0.26829,0.27886,0.24,0.27307,24665949.749604113,90328303.18088445
1611187200000,2021-01-21 00:00:00,XRP/USD,0.29593,0.308,0.25903,0.26787,18860524.323302645,70409244.49659404
1611100800000,2021-01-20 00:00:00,XRP/USD,0.29403,0.3117,0.27909,0.2954,14592925.886536574,49400561.56579748
1611014400000,2021-01-19 00:00:00,XRP/USD,0.28585,0.3299,0.28434,0.29357,22928483.492989324,78102270.30346876
1610928000000,2021-01-18 00:00:00,XRP/USD,0.27772,0.28952,0.27163,0.28597,8314778.478405481,29075701.92119971
1610841600000,2021-01-17 00:00:00,XRP/USD,0.27926,0.28577,0.26851,0.27777,6423147.760226964,23123979.4082405
1610755200000,2021-01-16 00:00:00,XRP/USD,0.27958,0.308,0.27542,0.27931,11718063.306922061,41953611.7823281
1610668800000,2021-01-15 00:00:00,XRP/USD,0.29658,0.303,0.2612,0.27991,13637503.660155721,48721030.54608882
1610582400000,2021-01-14 00:00:00,XRP/USD,0.30573,0.30877,0.28223,0.29632,16657222.089094097,56213627.46049574
1610496000000,2021-01-13 00:00:00,XRP/USD,0.29286,0.30999,0.28421,0.3055,13099586.923162745,42879171.59791406
1610409600000,2021-01-12 00:00:00,XRP/USD,0.2875,0.31039,0.27722,0.29287,22578118.30771746,77092629.1792176
1610323200000,2021-01-11 00:00:00,XRP/USD,0.31526,0.31649,0.2512,0.28767,47661915.823558986,165682607.93116763
1610236800000,2021-01-10 00:00:00,XRP/USD,0.32469,0.36799,0.28785,0.31501,43129760.06885923,136915526.70981628
1610150400000,2021-01-09 00:00:00,XRP/USD,0.31952,0.34,0.30529,0.325,31615126.513765913,97277312.35004896
1610064000000,2021-01-08 00:00:00,XRP/USD,0.32376,0.34588,0.28389,0.31996,57234556.671550065,178880349.64229923
1609977600000,2021-01-07 00:00:00,XRP/USD,0.24892,0.3696,0.24521,0.32358,120394050.20842956,372068886.2365708
1609891200000,2021-01-06 00:00:00,XRP/USD,0.22626,0.27415,0.22137,0.24892,33959483.08697614,136427298.27645886
1609804800000,2021-01-05 00:00:00,XRP/USD,0.23584,0.24291,0.21756,0.22592,13804375.498671826,61102936.87443265
1609718400000,2021-01-04 00:00:00,XRP/USD,0.22518,0.26185,0.21501,0.23591,22850716.12017411,96862007.20687596
1609632000000,2021-01-03 00:00:00,XRP/USD,0.2212,0.23983,0.21511,0.22488,15244977.331609435,67791610.3326638
1609545600000,2021-01-02 00:00:00,XRP/USD,0.2379,0.23829,0.21116,0.22126,15286488.693551641,69088351.68377312
1609459200000,2021-01-01 00:00:00,XRP/USD,0.21936,0.25249,0.21597,0.23765,24148784.549113736,101614914.99732268
1609372800000,2020-12-31 00:00:00,XRP/USD,0.21135,0.22904,0.20471,0.2194,17985681.543943703,81976670.66519463
1609286400000,2020-12-30 00:00:00,XRP/USD,0.22079,0.23665,0.1919,0.21131,44050603.18535262,208464356.56311876
1609200000000,2020-12-29 00:00:00,XRP/USD,0.2477,0.25447,0.17268,0.22107,71379034.01002555,322879784.7289345
1609113600000,2020-12-28 00:00:00,XRP/USD,0.2834,0.30896,0.23367,0.24807,34763842.45179008,140137229.21671334
1609027200000,2020-12-27 00:00:00,XRP/USD,0.29426,0.30999,0.26629,0.28342,35382809.90006424,124842318.467519
1608940800000,2020-12-26 00:00:00,XRP/USD,0.31842,0.32695,0.28262,0.29374,43592293.59147851,148404349.39565095
1608854400000,2020-12-25 00:00:00,XRP/USD,0.33814,0.38499,0.28,0.31802,117497428.14754051,369465530.9337164
1608768000000,2020-12-24 00:00:00,XRP/USD,0.25997,0.37833,0.24061,0.33895,99206490.7210368,292687684.67631453
1608681600000,2020-12-23 00:00:00,XRP/USD,0.446,0.44779,0.21263,0.2599,128782199.63593024,495506731.9581771
1608595200000,2020-12-22 00:00:00,XRP/USD,0.51396,0.52187,0.40155,0.44601,67431925.8744805,151189269.01746708
1608508800000,2020-12-21 00:00:00,XRP/USD,0.55504,0.5688,0.49752,0.51395,30886028.46759135,60095395.40342708
1608422400000,2020-12-20 00:00:00,XRP/USD,0.57588,0.586,0.531,0.55516,24707097.915340662,44504463.4255722
1608336000000,2020-12-19 00:00:00,XRP/USD,0.58416,0.60479,0.56618,0.57631,23726100.90065441,41168990.47501242
1608249600000,2020-12-18 00:00:00,XRP/USD,0.57665,0.61331,0.55057,0.58373,38090012.43969314,65252792.28357826
1608163200000,2020-12-17 00:00:00,XRP/USD,0.56871,0.65615,0.536,0.57665,107158257.67358471,185828938.99867287
1608076800000,2020-12-16 00:00:00,XRP/USD,0.46896,0.57465,0.438,0.5687,62084494.47377269,109169148.01085404
1607990400000,2020-12-15 00:00:00,XRP/USD,0.49856,0.50765,0.4652,0.46848,17417369.69854643,37178470.15570874
1607904000000,2020-12-14 00:00:00,XRP/USD,0.51338,0.51912,0.48931,0.49773,9317790.597233173,18720572.5940433
1607817600000,2020-12-13 00:00:00,XRP/USD,0.50705,0.52825,0.486,0.51383,18150319.671829335,35323588.87536605
1607731200000,2020-12-12 00:00:00,XRP/USD,0.5413,0.55174,0.48653,0.50711,34901059.279302195,68823449.11222851
1607644800000,2020-12-11 00:00:00,XRP/USD,0.5727,0.588,0.527,0.5413,44532803.20346971,82270096.44091947
1607558400000,2020-12-10 00:00:00,XRP/USD,0.58324,0.58939,0.55304,0.57225,23952598.95084046,41856878.90055126
1607472000000,2020-12-09 00:00:00,XRP/USD,0.55928,0.60558,0.50483,0.58295,47972454.922667876,82292572.12911549
1607385600000,2020-12-08 00:00:00,XRP/USD,0.60856,0.61113,0.55104,0.55942,24508718.399925966,43810944.19206672
1607299200000,2020-12-07 00:00:00,XRP/USD,0.62232,0.625,0.59101,0.60855,15118375.291766118,24843275.47739071
1607212800000,2020-12-06 00:00:00,XRP/USD,0.58549,0.62888,0.58015,0.62201,28948411.808992043,46540106.76515176
1607126400000,2020-12-05 00:00:00,XRP/USD,0.55355,0.59665,0.54815,0.58539,14720785.778947156,25146971.72645101
1607040000000,2020-12-04 00:00:00,XRP/USD,0.631,0.63499,0.54226,0.55356,34540135.48924971,62396371.64760769
1606953600000,2020-12-03 00:00:00,XRP/USD,0.63059,0.64291,0.6152,0.63138,16224027.065983715,25696137.13767258
1606867200000,2020-12-02 00:00:00,XRP/USD,0.61259,0.63833,0.59597,0.63109,27070319.954710383,42894547.45711449
1606780800000,2020-12-01 00:00:00,XRP/USD,0.66453,0.68279,0.57711,0.61217,58943772.78365719,96286607.94167829
1606694400000,2020-11-30 00:00:00,XRP/USD,0.60552,0.67999,0.59631,0.66458,63542554.2294544,95613100.3482717
1606608000000,2020-11-29 00:00:00,XRP/USD,0.62695,0.638,0.58315,0.60589,38656614.08846323,63801373.33255745
1606521600000,2020-11-28 00:00:00,XRP/USD,0.56332,0.65,0.54071,0.6272,55096662.53875674,87845444.09878308
1606435200000,2020-11-27 00:00:00,XRP/USD,0.53897,0.588,0.505,0.56327,67617760.26741058,120045023.28796238
1606348800000,2020-11-26 00:00:00,XRP/USD,0.63093,0.652,0.45961,0.53823,158373245.74690962,294248268.8570121
1606262400000,2020-11-25 00:00:00,XRP/USD,0.69333,0.7241,0.58408,0.63009,140730546.43709892,223349912.61105382
1606176000000,2020-11-24 00:00:00,XRP/USD,0.61539,0.78,0.56684,0.69325,260098618.23642558,375187332.4723052
1606089600000,2020-11-23 00:00:00,XRP/USD,0.44544,0.6203,0.43041,0.61509,130115050.28027691,211538230.6333657
1606003200000,2020-11-22 00:00:00,XRP/USD,0.46163,0.49567,0.40266,0.44508,101561510.23332681,228187090.48559093
1605916800000,2020-11-21 00:00:00,XRP/USD,0.32998,0.46939,0.32929,0.46206,87431809.42190355,189221766.48466334
1605830400000,2020-11-20 00:00:00,XRP/USD,0.30377,0.33178,0.297,0.3298,10964997.083663564,33247413.83767
1605744000000,2020-11-19 00:00:00,XRP/USD,0.29352,0.30687,0.28343,0.30393,5866696.59217115,19302788.77429392
1605657600000,2020-11-18 00:00:00,XRP/USD,0.30259,0.30852,0.28081,0.29304,10991378.77520732,37508117.57851256
1605571200000,2020-11-17 00:00:00,XRP/USD,0.28815,0.30535,0.28733,0.30258,9913200.557870824,32762246.53933116
1605484800000,2020-11-16 00:00:00,XRP/USD,0.2695,0.2899,0.26741,0.28775,6188645.947452019,21507023.27524594
1605398400000,2020-11-15 00:00:00,XRP/USD,0.26818,0.27676,0.2644,0.26953,4467289.585629646,16574368.66259654
1605312000000,2020-11-14 00:00:00,XRP/USD,0.26569,0.27764,0.261,0.26811,5874900.336396672,21912276.0672734
1605225600000,2020-11-13 00:00:00,XRP/USD,0.25475,0.26576,0.25353,0.26553,2782350.15765662,10478477.60199081
1605139200000,2020-11-12 00:00:00,XRP/USD,0.25614,0.25837,0.25247,0.25477,1349307.014146526,5296176.99943685
1605052800000,2020-11-11 00:00:00,XRP/USD,0.25392,0.26021,0.2525,0.25613,2145226.050287033,8375536.05702976
1604966400000,2020-11-10 00:00:00,XRP/USD,0.25047,0.26466,0.24809,0.25392,3424866.0052441354,13487972.61044477
1604880000000,2020-11-09 00:00:00,XRP/USD,0.25392,0.25639,0.24563,0.25045,2638119.5090793,10533517.70444919
1604793600000,2020-11-08 00:00:00,XRP/USD,0.24959,0.257,0.24771,0.25409,1548848.4983185008,6095668.85087371
1604707200000,2020-11-07 00:00:00,XRP/USD,0.25835,0.26722,0.245,0.24948,5496246.29352345,22030809.25734909
1604620800000,2020-11-06 00:00:00,XRP/USD,0.24559,0.26147,0.24494,0.25845,4210928.195894598,16293009.07678312
1604534400000,2020-11-05 00:00:00,XRP/USD,0.23803,0.24725,0.23716,0.24549,2973826.730558194,12113840.60677907
1604448000000,2020-11-04 00:00:00,XRP/USD,0.23985,0.24067,0.23215,0.23771,1475352.817329096,6206523.98859575
1604361600000,2020-11-03 00:00:00,XRP/USD,0.2354,0.24396,0.22759,0.23971,3287374.7161721154,13713965.6925957
1604275200000,2020-11-02 00:00:00,XRP/USD,0.24013,0.24492,0.2326,0.23526,1375560.2214719388,5846978.75317495
1604188800000,2020-11-01 00:00:00,XRP/USD,0.23959,0.24141,0.23622,0.23993,1539152.363103096,6415005.88964738
1604102400000,2020-10-31 00:00:00,XRP/USD,0.23926,0.24357,0.23744,0.23969,1422508.0955392087,5934782.82589682
1604016000000,2020-10-30 00:00:00,XRP/USD,0.24234,0.24414,0.23053,0.2393,3206080.5226566866,13397745.60240989
1603929600000,2020-10-29 00:00:00,XRP/USD,0.24532,0.24753,0.23954,0.2422,1539590.1019155467,6356689.10782637
1603843200000,2020-10-28 00:00:00,XRP/USD,0.25269,0.25673,0.24446,0.24537,2048493.05024386,8348588.05169279
1603756800000,2020-10-27 00:00:00,XRP/USD,0.24824,0.254,0.24751,0.25277,1537790.900163042,6083755.58872905
1603670400000,2020-10-26 00:00:00,XRP/USD,0.25331,0.25924,0.24354,0.24827,2742331.9167098193,11045764.35618407
1603584000000,2020-10-25 00:00:00,XRP/USD,0.25641,0.25753,0.25104,0.25325,1443300.681616169,5699114.24132742
1603497600000,2020-10-24 00:00:00,XRP/USD,0.25497,0.25804,0.25262,0.25655,854255.9566933071,3329783.49909689
1603411200000,2020-10-23 00:00:00,XRP/USD,0.25724,0.25944,0.25019,0.25497,1526064.4736867002,5985270.7129729
1603324800000,2020-10-22 00:00:00,XRP/USD,0.25149,0.26392,0.25149,0.25721,3479309.33351817,13527115.32801279
1603238400000,2020-10-21 00:00:00,XRP/USD,0.24345,0.25596,0.24289,0.25154,2555885.155003561,10160949.1731079
1603152000000,2020-10-20 00:00:00,XRP/USD,0.24605,0.25099,0.24153,0.24351,1489837.9923144295,6118179.91998041
1603065600000,2020-10-19 00:00:00,XRP/USD,0.24257,0.24981,0.24021,0.24588,1173197.9983809204,4771425.07882268
1602979200000,2020-10-18 00:00:00,XRP/USD,0.24069,0.24398,0.24024,0.24259,735413.8780396454,3031509.45232551
1602892800000,2020-10-17 00:00:00,XRP/USD,0.24052,0.24364,0.23892,0.24069,700190.9014022305,2909098.4311863
1602806400000,2020-10-16 00:00:00,XRP/USD,0.24609,0.24836,0.2373,0.24024,2392022.8730873163,9956805.16603112
1602720000000,2020-10-15 00:00:00,XRP/USD,0.24955,0.25051,0.24267,0.24623,4061194.934861745,16493501.74577324
1602633600000,2020-10-14 00:00:00,XRP/USD,0.25698,0.25876,0.24626,0.24944,5788992.222053973,23207954.70675903
1602547200000,2020-10-13 00:00:00,XRP/USD,0.25668,0.26061,0.25295,0.25706,2922078.6652870607,11367302.05122174
1602460800000,2020-10-12 00:00:00,XRP/USD,0.25557,0.25864,0.24916,0.25668,1797731.7324988474,7003785.77411114
1602374400000,2020-10-11 00:00:00,XRP/USD,0.25419,0.2589,0.25356,0.25565,1196828.339362831,4681511.2042356
1602288000000,2020-10-10 00:00:00,XRP/USD,0.25338,0.26067,0.25314,0.25417,2747975.431847809,10811564.82609202
1602201600000,2020-10-09 00:00:00,XRP/USD,0.25196,0.25738,0.25001,0.25347,1728113.558961,6817822.85462185
1602115200000,2020-10-08 00:00:00,XRP/USD,0.2491,0.2533,0.24232,0.25182,2114846.5532504404,8398246.97502359
1602028800000,2020-10-07 00:00:00,XRP/USD,0.24547,0.2516,0.24119,0.24909,2040007.1017338834,8189839.42243319
1601942400000,2020-10-06 00:00:00,XRP/USD,0.251,0.25993,0.24085,0.24577,5005868.745998194,20368103.29168814
1601856000000,2020-10-05 00:00:00,XRP/USD,0.24844,0.25479,0.24696,0.25088,2681438.52496386,10688131.87565314
1601769600000,2020-10-04 00:00:00,XRP/USD,0.23315,0.25065,0.232,0.24833,2939413.873768539,11836724.81685072
1601683200000,2020-10-03 00:00:00,XRP/USD,0.23422,0.23556,0.2327,0.23311,549597.3133241404,2357673.68763305
1601596800000,2020-10-02 00:00:00,XRP/USD,0.23836,0.23985,0.22888,0.23433,2091714.9617245311,8926364.36531614
1601510400000,2020-10-01 00:00:00,XRP/USD,0.24229,0.24498,0.2342,0.2386,1735245.1182297268,7272611.56005753
1601424000000,2020-09-30 00:00:00,XRP/USD,0.24308,0.24317,0.23804,0.24216,806146.2754112184,3328981.97642558
1601337600000,2020-09-29 00:00:00,XRP/USD,0.24136,0.24709,0.23886,0.2434,1320508.106143514,5425259.26928313
1601251200000,2020-09-28 00:00:00,XRP/USD,0.244,0.24909,0.2403,0.24151,1659587.6715054936,6871714.09674752
1601164800000,2020-09-27 00:00:00,XRP/USD,0.2421,0.24526,0.23754,0.24395,1081082.8455920273,4431575.50970292
1601078400000,2020-09-26 00:00:00,XRP/USD,0.24214,0.24632,0.23817,0.24202,1291120.6752925103,5334768.51207549
1600992000000,2020-09-25 00:00:00,XRP/USD,0.23341,0.24541,0.2301,0.24175,2296677.4968852415,9500217.1536101
1600905600000,2020-09-24 00:00:00,XRP/USD,0.22196,0.23453,0.2201,0.23301,1412973.9756627367,6064005.73221208
1600819200000,2020-09-23 00:00:00,XRP/USD,0.23339,0.2355,0.22061,0.22194,1834210.4110638627,8264442.69200623
1600732800000,2020-09-22 00:00:00,XRP/USD,0.23148,0.23507,0.22996,0.23366,1849126.7585740022,7913749.71571515
1600646400000,2020-09-21 00:00:00,XRP/USD,0.24707,0.24878,0.22951,0.23122,3600888.457064808,15573429.88091345
1600560000000,2020-09-20 00:00:00,XRP/USD,0.25156,0.25176,0.24301,0.24702,1389679.4887849274,5625777.21959731
1600473600000,2020-09-19 00:00:00,XRP/USD,0.25105,0.25546,0.24779,0.25181,1056895.4790728362,4197194.23006567
1600387200000,2020-09-18 00:00:00,XRP/USD,0.25272,0.2559,0.24681,0.2512,1534335.9193682673,6108025.15672081
1600300800000,2020-09-17 00:00:00,XRP/USD,0.24737,0.2589,0.24648,0.25273,2552189.8571151844,10098483.98336242
1600214400000,2020-09-16 00:00:00,XRP/USD,0.24336,0.2516,0.23453,0.24735,1930178.1570019599,7803428.97514437
1600128000000,2020-09-15 00:00:00,XRP/USD,0.24589,0.24981,0.24251,0.24345,1193230.47618144,4901336.93235342
1600041600000,2020-09-14 00:00:00,XRP/USD,0.2422,0.2491,0.2391,0.246,1331021.4390638391,5410656.25635707
1599955200000,2020-09-13 00:00:00,XRP/USD,0.2478,0.2545,0.238,0.24218,2786829.2079673354,11507264.05139704
1599868800000,2020-09-12 00:00:00,XRP/USD,0.24284,0.249,0.24033,0.2477,1287772.392123901,5198919.62908317
1599782400000,2020-09-11 00:00:00,XRP/USD,0.24347,0.2448,0.23706,0.24284,1255901.826406028,5171725.52465009
1599696000000,2020-09-10 00:00:00,XRP/USD,0.23954,0.24926,0.23935,0.24343,1708456.453056286,7018265.83845987
1599609600000,2020-09-09 00:00:00,XRP/USD,0.23721,0.24328,0.23361,0.23952,1929316.9187664883,8054930.35557151
1599523200000,2020-09-08 00:00:00,XRP/USD,0.24284,0.2441,0.23143,0.23715,1817116.5777167622,7662308.9931130605
1599436800000,2020-09-07 00:00:00,XRP/USD,0.24025,0.24396,0.2303,0.24277,2964035.9011060013,12209234.67111258
1599350400000,2020-09-06 00:00:00,XRP/USD,0.23823,0.24458,0.23041,0.23979,2693988.8180598794,11234783.84444672
1599264000000,2020-09-05 00:00:00,XRP/USD,0.25467,0.26034,0.23213,0.23831,5443848.345832555,22843558.16303367
1599177600000,2020-09-04 00:00:00,XRP/USD,0.2443,0.26599,0.24067,0.25487,5896423.708864272,23135024.55708507
1599091200000,2020-09-03 00:00:00,XRP/USD,0.27606,0.27658,0.2385,0.24481999999999998,7244065.815797774,30373441.57567201
1599004800000,2020-09-02 00:00:00,XRP/USD,0.29554,0.3049200000000001,0.26156,0.27659,11442563.643468367,43747375.91171573
1598918400000,2020-09-01 00:00:00,XRP/USD,0.2816,0.29955999999999994,0.27601,0.29593,6205120.4290982075,22481505.84797003
1598832000000,2020-08-31 00:00:00,XRP/USD,0.28351,0.28531,0.27829,0.28177,2795315.221998091,10044612.53368102
1598745600000,2020-08-30 00:00:00,XRP/USD,0.27435,0.2843,0.27435,0.28342,3213509.7990548103,11713175.86679355
1598659200000,2020-08-29 00:00:00,XRP/USD,0.27231,0.27761,0.26895,0.2743399999999999,2605886.2795927264,9689110.53947844
1598572800000,2020-08-28 00:00:00,XRP/USD,0.26489,0.27375000000000005,0.26039,0.27237999999999996,2260350.3210767633,8680634.12986967
1598486400000,2020-08-27 00:00:00,XRP/USD,0.27664,0.27849,0.255,0.26439,5622461.595872501,22048869.00342157
1598400000000,2020-08-26 00:00:00,XRP/USD,0.27659,0.28092,0.27416,0.2766100000000001,2218587.855555165,8092310.53237221
1598313600000,2020-08-25 00:00:00,XRP/USD,0.28887,0.29037,0.2702,0.27658000000000005,3925253.280981858,14527214.21532886
1598227200000,2020-08-24 00:00:00,XRP/USD,0.28527,0.2924300000000001,0.28242,0.28886,2149602.760739057,7611368.74420741
1598140800000,2020-08-23 00:00:00,XRP/USD,0.28634,0.28862,0.27766,0.28518,2364793.2492740816,8516866.84893064
1598054400000,2020-08-22 00:00:00,XRP/USD,0.27954,0.28725999999999996,0.2734,0.28633999999999993,2544111.9782233452,9305457.12590836
1597968000000,2020-08-21 00:00:00,XRP/USD,0.29249,0.2961500000000001,0.27728,0.27952000000000005,4701345.897980658,16955229.00310393
1597881600000,2020-08-20 00:00:00,XRP/USD,0.29021,0.29501999999999995,0.28489,0.29290000000000005,3182736.8465768853,11171809.63381265
1597795200000,2020-08-19 00:00:00,XRP/USD,0.30284,0.30646,0.27933,0.29039,8169914.342826378,29248252.39976507
1597708800000,2020-08-18 00:00:00,XRP/USD,0.31616,0.32224,0.29824,0.30283,8832300.62656529,29614741.90774306
1597622400000,2020-08-17 00:00:00,XRP/USD,0.30484,0.3275,0.2975,0.31629000000000007,13289060.847986324,44669112.09407168
1597536000000,2020-08-16 00:00:00,XRP/USD,0.2994,0.30500000000000005,0.29269,0.30484999999999995,4893137.238356598,16717814.88385868
1597449600000,2020-08-15 00:00:00,XRP/USD,0.30051,0.306,0.2918,0.29936999999999997,7023608.3167759,24069939.39950617
1597363200000,2020-08-14 00:00:00,XRP/USD,0.29473,0.30761,0.29,0.30027,6191695.968178008,21350675.75233796
1597276800000,2020-08-13 00:00:00,XRP/USD,0.28254,0.29595,0.2725,0.2947699999999999,5321901.475899635,19529913.67302618
1597190400000,2020-08-12 00:00:00,XRP/USD,0.2827,0.28706,0.27171,0.28240999999999994,4317283.365259977,15889306.11777254
1597104000000,2020-08-11 00:00:00,XRP/USD,0.29478,0.30743999999999994,0.26756,0.2823800000000001,9362315.69774454,34991462.46727665
1597017600000,2020-08-10 00:00:00,XRP/USD,0.28821,0.30053,0.284,0.29478,5295745.4382928405,18646990.97990437
1596931200000,2020-08-09 00:00:00,XRP/USD,0.29536,0.29851999999999995,0.28207,0.28781000000000007,3365237.8418400586,11930506.05112227
1596844800000,2020-08-08 00:00:00,XRP/USD,0.29429,0.29858,0.2899,0.29546,2907273.751765896,10028540.01988926
1596758400000,2020-08-07 00:00:00,XRP/USD,0.30296,0.31000000000000005,0.27742,0.29427000000000003,8212459.418646592,29602982.54865039
1596672000000,2020-08-06 00:00:00,XRP/USD,0.30239,0.3112,0.29712,0.30296000000000006,5593545.517016352,18825880.17304911
1596585600000,2020-08-05 00:00:00,XRP/USD,0.30124,0.30795000000000006,0.29086,0.30239000000000005,5479763.764733671,18839867.16885674
1596499200000,2020-08-04 00:00:00,XRP/USD,0.31023,0.319,0.29026,0.30124,7287914.645712645,25108229.33133275
