https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1683331200000,2023-05-06 00:00:00,BNB/USDT,326.88,328.59,319.42,321.99,96633.14,298.526399,46927.71,144.933044,4846,323.71
1683244800000,2023-05-05 00:00:00,BNB/USDT,323.81,329.16,323.25,326.36,112928.75,346.453905,54124.09,166.054302,4777,325.96
1683158400000,2023-05-04 00:00:00,BNB/USDT,325.84,327.43,322.87,323.78,75973.6,233.622905,41631.14,127.975657,4026,325.2
1683072000000,2023-05-03 00:00:00,BNB/USDT,321.63,327.4,320.15,325.91,70325.47,217.536117,35099.44,108.563588,4026,323.28
1682985600000,2023-05-02 00:00:00,BNB/USDT,328.49,328.55,321.45,321.7,73197.86,225.544528,37247.11,114.798308,4011,324.54
1682899200000,2023-05-01 00:00:00,BNB/USDT,337.44,339.4,326.29,328.63,83573.44,251.119641,39036.04,117.151006,4351,332.83
1682812800000,2023-04-30 00:00:00,BNB/USDT,321.84,338.21,320.07,337.43,86735.39,265.396446,47445.81,145.116837,4419,326.92
1682726400000,2023-04-29 00:00:00,BNB/USDT,323.86,324.62,321.14,321.73,57974.52,179.554002,31142.94,96.442732,4063,322.88
1682640000000,2023-04-28 00:00:00,BNB/USDT,330.85,330.91,318.38,323.86,134250.49,415.364391,60842.6,188.140857,4282,323.22
1682553600000,2023-04-27 00:00:00,BNB/USDT,330.16,336.54,328.74,330.68,60021.66,180.60986,28162.29,84.731628,4717,332.33
1682467200000,2023-04-26 00:00:00,BNB/USDT,338.48,344.71,323.48,330.54,65237.64,193.432403,31413.34,93.164328,4167,337.32
1682380800000,2023-04-25 00:00:00,BNB/USDT,330.99,339.68,328.42,338.26,64622.57,194.606222,34046.31,102.434978,4201,332.08
1682294400000,2023-04-24 00:00:00,BNB/USDT,330.79,333.78,327.6,331.11,67133.05,203.054697,34204.69,103.392785,4474,330.62
1682208000000,2023-04-23 00:00:00,BNB/USDT,332.16,332.46,327.12,330.65,54474.59,164.979131,27723.33,83.944316,4307,330.19
1682121600000,2023-04-22 00:00:00,BNB/USDT,321.01,333.02,319.98,332.07,62230.05,190.835518,29636.64,90.873949,4281,326.13
1682035200000,2023-04-21 00:00:00,BNB/USDT,317.96,333.11,315.74,321.2,125782.36,389.36958,75673.53,234.496,3715,323.11
1681948800000,2023-04-20 00:00:00,BNB/USDT,322.4,326.81,315.6,318.13,80434.19,249.658574,42921.61,133.286926,4553,322.22
1681862400000,2023-04-19 00:00:00,BNB/USDT,342.96,343.77,320.44,322.41,102114.1,310.34332,45565.25,138.44438,4590,329.14
1681776000000,2023-04-18 00:00:00,BNB/USDT,339.66,346.49,337.37,343,101024.31,294.915577,75122.77,219.339072,2497,342.56
1681689600000,2023-04-17 00:00:00,BNB/USDT,347.04,349.68,338,339.69,171897.76,500.089621,125570.45,364.700164,830,343.75
1681603200000,2023-04-16 00:00:00,BNB/USDT,332.84,349.77,330.01,347.42,81643.13,239.480763,38122.57,111.093581,868,341.07
1681516800000,2023-04-15 00:00:00,BNB/USDT,328.9,335.52,327.1,333.14,20796.49,62.680213,16011.35,48.286505,553,331.79
1681430400000,2023-04-14 00:00:00,BNB/USDT,323.71,335.15,323.71,328.82,57154.4,172.55777,31745.56,95.621103,1088,331.24
1681344000000,2023-04-13 00:00:00,BNB/USDT,319.92,324.9,318.05,324.46,48832.54,151.033376,28687.52,88.715679,936,323.32
1681257600000,2023-04-12 00:00:00,BNB/USDT,322.24,322.94,316.96,319.75,60693.86,190.560283,23200.3,72.825987,690,318.5
1681171200000,2023-04-11 00:00:00,BNB/USDT,318.6,332.98,318.02,322.29,60880.01,185.648144,33095.5,100.971979,964,327.94
1681084800000,2023-04-10 00:00:00,BNB/USDT,312.59,318.78,311.38,318.52,32434.29,103.623658,23552.36,75.255118,799,313
1680998400000,2023-04-09 00:00:00,BNB/USDT,310.66,313.3,309.58,312.53,23783.22,76.563682,13942.98,44.881145,1014,310.63
1680912000000,2023-04-08 00:00:00,BNB/USDT,310.13,312.57,309.84,310.21,30441.13,97.846411,15817.17,50.80903,1771,311.11
1680825600000,2023-04-07 00:00:00,BNB/USDT,312.02,312.76,309.58,310.11,43006.22,138.408382,14537.29,46.769454,2112,310.72
1680739200000,2023-04-06 00:00:00,BNB/USDT,313.79,315.18,310.93,312.03,75411.58,240.867521,37210.41,118.82777,1865,313.08
1680652800000,2023-04-05 00:00:00,BNB/USDT,310.47,317.09,310.25,313.89,234785.01,748.03452,116589.71,371.44254,4138,313.87
1680566400000,2023-04-04 00:00:00,BNB/USDT,308.11,312.64,307.86,310.65,246949.6,795.578208,125610.1,404.635522,4375,310.4
1680480000000,2023-04-03 00:00:00,BNB/USDT,313.05,314,299.56,308.64,262972.44,849.066475,125912.75,406.571459,5066,309.74
1680393600000,2023-04-02 00:00:00,BNB/USDT,314.55,316.24,311.18,313.72,210168.77,668.412145,107135.94,340.704329,3592,314.43
1680307200000,2023-04-01 00:00:00,BNB/USDT,316.84,318.51,313.03,315.02,304046.5,963.83038,136280.76,432.104315,3582,315.46
1680220800000,2023-03-31 00:00:00,BNB/USDT,316.34,319.62,313.41,316.98,241076.54,760.899565,121192.02,382.481558,2352,316.83
1680134400000,2023-03-30 00:00:00,BNB/USDT,313.7,318.55,309.44,316.52,238775.35,756.802164,138196.19,437.674599,3425,315.51
1680048000000,2023-03-29 00:00:00,BNB/USDT,313.11,319.67,312.34,314.11,145865.44,461.957806,74948.79,237.307708,2986,315.76
1679961600000,2023-03-28 00:00:00,BNB/USDT,310.48,315.26,306.88,313.32,164623.09,530.014692,75987.5,244.687309,3070,310.6
1679875200000,2023-03-27 00:00:00,BNB/USDT,328.6,329.64,306.27,310.64,122626.64,384.529645,57895.56,181.46506,3762,319.13
1679788800000,2023-03-26 00:00:00,BNB/USDT,322.28,329.46,321.71,328.38,176934.31,543.692057,88914.22,273.245844,8941,325.44
1679702400000,2023-03-25 00:00:00,BNB/USDT,322.08,324.96,318.88,322.45,302427.24,936.063948,162031.58,501.612427,7101,323.08
1679616000000,2023-03-24 00:00:00,BNB/USDT,329.25,330.06,316.98,321.95,342234.54,1059.727785,160264.29,496.093195,7283,322.97
1679529600000,2023-03-23 00:00:00,BNB/USDT,320.91,331.84,319.02,329.41,336080.49,1032.802716,166840.07,512.534818,7584,325.44
1679443200000,2023-03-22 00:00:00,BNB/USDT,334.12,339.43,316,321.04,324006.04,984.850026,156249.13,473.968936,6870,329.09
1679356800000,2023-03-21 00:00:00,BNB/USDT,331.87,339.82,327.23,334.38,455557.87,1359.668946,226971.83,677.471869,5663,335.06
1679270400000,2023-03-20 00:00:00,BNB/USDT,335.87,339.13,331.73,332.15,829635.51,2468.785794,433705.69,1290.648351,6683,336.05
1679184000000,2023-03-19 00:00:00,BNB/USDT,330.75,341,330.56,335.74,700856.5,2081.506413,352986.38,1048.362862,6451,336.72
1679097600000,2023-03-18 00:00:00,BNB/USDT,338.92,345.92,328.22,330.99,393000.46,1157.297131,196826.46,579.171246,7162,339.64
1679011200000,2023-03-17 00:00:00,BNB/USDT,329.41,339.82,325.92,338.91,418148.02,1255.450091,234556.76,703.106286,7626,333.09
1678924800000,2023-03-16 00:00:00,BNB/USDT,306.2,332.42,303,329.37,594665.16,1850.706486,353215.72,1097.521467,8334,321.53
1678838400000,2023-03-15 00:00:00,BNB/USDT,308.44,312.7,300.66,306.18,367391,1193.710493,187162.92,608.287691,7681,307.79
1678752000000,2023-03-14 00:00:00,BNB/USDT,307.86,319.33,301.64,308.53,786553.69,2550.09384,410455.28,1329.731977,7920,308.5
1678665600000,2023-03-13 00:00:00,BNB/USDT,287.91,313,286.17,307.8,1166670.79,3857.932356,642302.37,2121.914938,8136,302.55
1678579200000,2023-03-12 00:00:00,BNB/USDT,275.72,288.8,273.37,288.1,1157318.89,4176.988136,551305.34,1989.102539,7923,277.09
1678492800000,2023-03-11 00:00:00,BNB/USDT,277.07,281.43,270.61,275.82,1155224.87,4204.983942,580695.21,2114.272401,9903,274.74
1678406400000,2023-03-10 00:00:00,BNB/USDT,277.06,277.87,265.16,277.2,1154529.52,4227.362546,579664.83,2123.613513,9264,273.14
1678320000000,2023-03-09 00:00:00,BNB/USDT,286.9,291.24,271.56,277.06,1046772.43,3662.740475,530493.01,1856.112991,10015,285.89
1678233600000,2023-03-08 00:00:00,BNB/USDT,289.22,293.85,285.21,286.99,768361.37,2660.814107,378121.61,1309.591198,6762,288.78
1678147200000,2023-03-07 00:00:00,BNB/USDT,287.84,290.52,283.81,289.17,1147758.98,3990.45018,570597.81,1983.824469,9693,287.63
1678060800000,2023-03-06 00:00:00,BNB/USDT,288.71,290,283.73,287.85,1510736.36,5271.277653,759938.9,2651.305066,13808,286.6
1677974400000,2023-03-05 00:00:00,BNB/USDT,289.7,292.83,287.93,288.85,1024136.51,3523.845977,503920.92,1733.977074,10667,290.63
1677888000000,2023-03-04 00:00:00,BNB/USDT,290.53,291.69,286.88,289.81,972152.22,3351.409805,473777.39,1633.345319,10345,290.07
1677801600000,2023-03-03 00:00:00,BNB/USDT,299.82,300.11,287.55,290.52,1250460.48,4298.800315,619933.87,2131.81748,11471,290.9
1677715200000,2023-03-02 00:00:00,BNB/USDT,302.48,303.92,295.89,299.88,1600480.35,5347.77363,792720.84,2648.657582,13716,299.28
1677628800000,2023-03-01 00:00:00,BNB/USDT,301.41,306.51,300.46,302.6,1636258.27,5397.868299,820625.01,2707.160278,14749,303.13
1677542400000,2023-02-28 00:00:00,BNB/USDT,304.54,305.86,299.98,301.46,1552517.68,5121.996321,784527.81,2588.024909,14826,303.11
1677456000000,2023-02-27 00:00:00,BNB/USDT,308.85,309.24,300.58,304.64,1561228.61,5119.93082,801719.2,2629.494288,14706,304.94
1677369600000,2023-02-26 00:00:00,BNB/USDT,302.39,309.75,300.71,308.96,1463474.4,4807.762025,742014.17,2437.487753,13948,304.41
1677283200000,2023-02-25 00:00:00,BNB/USDT,301.98,303.11,296.06,302.58,1540549.48,5118.117886,786657.56,2613.348417,14955,301
1677196800000,2023-02-24 00:00:00,BNB/USDT,308.23,311.95,299.15,301.82,1830375.54,5964.711453,918480.4,2992.159004,15312,306.91
1677110400000,2023-02-23 00:00:00,BNB/USDT,312.34,314.93,305.82,308.3,1765315.71,5687.482035,870618.62,2804.708381,15448,310.4
1677024000000,2023-02-22 00:00:00,BNB/USDT,311.31,312.76,303.31,312.36,2071783.32,6739.476784,1033936.04,3363.530405,16686,307.42
1676937600000,2023-02-21 00:00:00,BNB/USDT,315.42,317.79,309.37,311.37,1798407.6,5737.91052,902488.09,2879.603944,16177,313.43
1676851200000,2023-02-20 00:00:00,BNB/USDT,311.47,319.68,307.06,315.52,1773182.95,5620.636973,883756.64,2801.425986,15570,315.48
1676764800000,2023-02-19 00:00:00,BNB/USDT,316.5,318.51,310.45,312.01,1885511.94,5983.630562,942558.3,2990.964922,16847,315.11
1676678400000,2023-02-18 00:00:00,BNB/USDT,312.94,319.05,312.93,316.52,1815747.96,5749.864527,921329.93,2917.470273,16420,315.79
1676592000000,2023-02-17 00:00:00,BNB/USDT,304.31,317.15,303.01,313.18,1813928.64,5848.389637,901653.39,2906.703797,16358,310.17
1676505600000,2023-02-16 00:00:00,BNB/USDT,317.23,327.44,303.8,304.15,2413711.81,7562.326372,1197946.59,3751.725836,18439,319.23
1676419200000,2023-02-15 00:00:00,BNB/USDT,296.37,317.74,293.95,317.48,1863956.65,6161.162906,928452.87,3070.159831,17111,302.67
1676332800000,2023-02-14 00:00:00,BNB/USDT,294.28,301.37,289.73,296.37,2078519.63,7058.854663,1025238.9,3481.148563,15911,294.47
1676246400000,2023-02-13 00:00:00,BNB/USDT,312.29,315.37,282.72,294.3,2412708.32,8148.74301,1152130.32,3894.646419,19074,296.39
1676160000000,2023-02-12 00:00:00,BNB/USDT,310.25,321.18,306.25,312.68,1872365,6005.969743,951094.73,3050.103871,16746,311.82
1676073600000,2023-02-11 00:00:00,BNB/USDT,305.86,311.4,305.14,310.34,1842755.31482352,5977.69049,941287.39098381,3053.543614,16017,308.276067745931571828
1675987200000,2023-02-10 00:00:00,BNB/USDT,306.26,309.23,302.7,306.07,2061681.31092474,6721.746992,1032400.06776819,3365.723433,16975,306.720884769399727328
1675900800000,2023-02-09 00:00:00,BNB/USDT,328.05,329.32,302.12,306.17,2360067.5481276,7405.437986,1168355.01403449,3666.128912,18939,318.807643017088816545
1675814400000,2023-02-08 00:00:00,BNB/USDT,333.26,336.14,324,328.09,2014093.11496154,6107.489901,1036265.79534705,3141.560179,17766,329.793205661569349282
1675728000000,2023-02-07 00:00:00,BNB/USDT,323.76,333.78,323.38,333.27,1696695.27935402,5158.182742,866096.91557133,2632.93192,16558,328.946479212147135555
1675641600000,2023-02-06 00:00:00,BNB/USDT,327.83,331.22,320.33,324.33,1805490.42587072,5521.763689,904220.30884334,2765.448679,16416,326.987649167519852185
1675555200000,2023-02-05 00:00:00,BNB/USDT,330.41,337.81,323.22,327.79,2036911.30215112,6181.294148,1056269.78729277,3204.426246,17326,329.559231467422813852
1675468800000,2023-02-04 00:00:00,BNB/USDT,332.34,334.32,327.33,330.53,1733579.50327573,5249.553515,867605.32204323,2627.449426,15920,330.239829170662314279
1675382400000,2023-02-03 00:00:00,BNB/USDT,323.43,335.6,318.36,332.4,2199564.91865261,6717.214956,1114231.94455146,3402.052354,19058,327.505573129293570634
1675296000000,2023-02-02 00:00:00,BNB/USDT,317.05,334.6,316.33,323.41,2433834.27038313,7430.18003,1230071.16127647,3755.559547,20823,327.594713980426082493
1675209600000,2023-02-01 00:00:00,BNB/USDT,312.01,319.51,305.7,317.06,1778159.13088097,5720.716699,879284.4385448,2828.305367,14905,310.868378226944835186
1675123200000,2023-01-31 00:00:00,BNB/USDT,306.91,314.25,305.36,311.98,1539704.31810027,4949.934138,780734.00821145,2509.687067,14958,311.065452221522673203
1675036800000,2023-01-30 00:00:00,BNB/USDT,316.71,320.88,302.63,306.82,1706772.02961635,5514.641339,839113.09755628,2711.238448,15594,309.554202872276555245
1674950400000,2023-01-29 00:00:00,BNB/USDT,305.91,320.4,305.01,316.92,1982495.40605896,6301.604031,1044769.85312593,3319.829373,16365,314.661020723035072478
1674864000000,2023-01-28 00:00:00,BNB/USDT,307.76,313.15,303.44,306.11,1528167.66625369,4975.527609,780879.11810625,2542.381619,14986,307.146387295488808328
1674777600000,2023-01-27 00:00:00,BNB/USDT,304.82,310.31,298.9,307.86,1563989.11331568,5127.317789,782370.78435457,2564.18595,14805,305.043621855896735418
1674691200000,2023-01-26 00:00:00,BNB/USDT,306.62,309.39,301.83,304.65,1974931.55332403,6456.34568,973985.67634053,3183.689404,16332,305.897501128690443212
1674604800000,2023-01-25 00:00:00,BNB/USDT,300.15,313.54,293.35,306.74,1903513.35002672,6309.835715,953188.40900313,3159.397516,15828,301.700378530089832998
1674518400000,2023-01-24 00:00:00,BNB/USDT,305,323.18,299.5,300.3,2124524.9441416,6789.412038,1172017.4313522,3742.965578,16333,312.999235337750449567
1674432000000,2023-01-23 00:00:00,BNB/USDT,302.78,307.62,301.41,305.17,1803936.54248668,5915.326767,917881.62833273,3009.797599,14621,304.962547873290553234
1674345600000,2023-01-22 00:00:00,BNB/USDT,298.89,311.46,298.57,303.05,1534422.40071452,5069.873449,770167.33368246,2544.748136,14549,302.671393740287277456
1674259200000,2023-01-21 00:00:00,BNB/USDT,304.93,309.89,298.53,298.95,1732703.0517344,5706.199669,855250.42591879,2816.504531,15875,303.658691014187687531
1674172800000,2023-01-20 00:00:00,BNB/USDT,294.5,305.38,286.52,305.2,1516361.21131152,5178.702881,774424.04515928,2644.523291,15120,292.890607027920401915
1674086400000,2023-01-19 00:00:00,BNB/USDT,286.43,295.57,286.19,294.7,1730542.89315284,5955.69247,883864.01216193,3042.070955,15745,290.582089032217888235
1674000000000,2023-01-18 00:00:00,BNB/USDT,299.16,305.35,281.57,286.82,1736778.86926105,5837.650733,853965.17296413,2869.06897,15750,297.616508819874767451
1673913600000,2023-01-17 00:00:00,BNB/USDT,298.63,306.38,295.89,299.41,1602523.95810936,5323.808599,784148.53390961,2605.499062,14837,301.020585952736338302
1673827200000,2023-01-16 00:00:00,BNB/USDT,301.6,307.62,293.13,298.9,1519578.06881029,5055.631412,759006.41686801,2524.675564,15070,300.601308161718740286
1673740800000,2023-01-15 00:00:00,BNB/USDT,305.27,305.53,292.1,301.76,760886.67044091,2537.704835,384143.98417443,1281.415013,9421,299.854216511956865015
1673654400000,2023-01-14 00:00:00,BNB/USDT,293.65,314.61,293.17,305.11,1562100.58797639,5121.216766,854040.24286687,2802.237364,13642,305.071715721441446946
1673568000000,2023-01-13 00:00:00,BNB/USDT,287.38,295.43,284.79,293.78,1470145.3305879,5100.836016,728164.61422452,2526.226799,14400,288.233338829694420528
1673481600000,2023-01-12 00:00:00,BNB/USDT,284.84,288.21,279.04,287.42,1639976.08356935,5766.675264,820194.26441154,2883.48546,14920,284.400030805494962206
1673395200000,2023-01-11 00:00:00,BNB/USDT,277.09,286.88,274.15,284.83,1592485.76292955,5730.082605,803011.79749577,2888.783751,14498,277.932213394343495276
1673308800000,2023-01-10 00:00:00,BNB/USDT,272.28,278.52,270.39,277.12,1433134.45930351,5211.362962,708721.7675548,2577.147571,13776,275.007309260129765732
1673222400000,2023-01-09 00:00:00,BNB/USDT,274.57,283.38,271.31,272.41,1713093.94517251,6170.698216,936401.59659177,3372.36472,14827,277.641797429274123771
1673136000000,2023-01-08 00:00:00,BNB/USDT,260.92,276.13,260.01,274.86,1014553.69522822,3828.420139,528751.95807213,1995.786276,11072,265.073628919876178492
1673049600000,2023-01-07 00:00:00,BNB/USDT,259.78,263.46,259.35,261,1379021.04873242,5285.418793,676982.28681221,2594.689194,14097,260.911349044156246406
1672963200000,2023-01-06 00:00:00,BNB/USDT,256.41,260.25,254.01,259.76,1592014.21783365,6187.167537,808977.71580584,3144.034144,14523,257.315085382427725994
1672876800000,2023-01-05 00:00:00,BNB/USDT,258.81,259.2,254.97,256.39,1375018.41857549,5345.56254,695448.36914822,2703.66238,13845,257.228206625773828267
1672790400000,2023-01-04 00:00:00,BNB/USDT,246.04,261.05,245.57,258.84,1591689.38060337,6239.62005,822946.47675856,3226.95717,14470,255.151937774283997379
1672704000000,2023-01-03 00:00:00,BNB/USDT,245.06,247.03,242.97,246.07,1157369.37829005,4712.751079,563580.98330283,2294.858817,12229,245.583233549420320474
1672617600000,2023-01-02 00:00:00,BNB/USDT,244.08,247.87,240.79,245.22,1354030.70988318,5513.393635,715377.83113213,2912.844366,12986,245.600944175598207649
1672531200000,2023-01-01 00:00:00,BNB/USDT,246.04,246.75,243.16,243.78,587120.78266587,2402.058426,295113.45433522,1207.286103,8358,244.426165566061127463
1672444800000,2022-12-31 00:00:00,BNB/USDT,245.66,247.66,244.58,246.01,1334937.81751821,5425.652381,693281.48586628,2817.745661,12608,246.043884640877267314
1672358400000,2022-12-30 00:00:00,BNB/USDT,246.2,246.81,242.85,245.69,1520976.61845055,6214.520285,770316.4698713,3147.389133,13627,244.748172642801983802
1672272000000,2022-12-29 00:00:00,BNB/USDT,244.48,246.86,243.32,246.42,1310340.71994632,5338.029067,677267.84459965,2759.062614,13010,245.474283104927091647
1672185600000,2022-12-28 00:00:00,BNB/USDT,246.66,247.09,241.71,244.37,1455013.17503552,5964.11389,728083.11432165,2984.298847,12825,243.966002667280811687
1672099200000,2022-12-27 00:00:00,BNB/USDT,244.31,248.96,242.32,246.65,1123407.64816529,4594.469021,560267.2665062,2291.123121,12428,244.518439762298948839
1672012800000,2022-12-26 00:00:00,BNB/USDT,243.16,244.97,242.1,244.28,670622.6432755,2757.430736,320431.62058113,1317.591016,10452,243.207092406275627164
1671926400000,2022-12-25 00:00:00,BNB/USDT,244.59,245.96,241.48,243.39,677677.33597474,2777.173863,333946.83189392,1368.564151,10408,244.022051821512977197
1671840000000,2022-12-24 00:00:00,BNB/USDT,246.14,246.99,243.69,244.58,589255.49311346,2406.086214,317288.43294323,1295.247398,9704,244.903427037495880105
1671753600000,2022-12-23 00:00:00,BNB/USDT,245.77,248.51,243.84,245.91,786735.8798176,3196.708383,394287.09248717,1601.980387,11713,246.110639781220546901
1671667200000,2022-12-22 00:00:00,BNB/USDT,245.95,248.88,240.49,245.86,596273.01632021,2440.213568,297125.2273364,1215.865379,14561,244.372705572785957201
1671580800000,2022-12-21 00:00:00,BNB/USDT,251.32,251.32,245.4,245.93,307960.88311715,1240.553694,159959.70610695,644.383667,11559,248.249707625494464059
1671494400000,2022-12-20 00:00:00,BNB/USDT,240.64,253.12,239.4,251.54,98846.94599486,397.289747,54465.61562155,218.865274,5906,248.822716940962839783
1671408000000,2022-12-19 00:00:00,BNB/USDT,251.01,252.84,237.38,240.23,65645.46525338,267.479853,32165.43703229,131.207818,3337,245.46263035482048703
1671321600000,2022-12-18 00:00:00,BNB/USDT,242.56,253.56,239.39,251.04,84789.54687117,342.606701,43733.41836993,176.64185,1549,247.511290142775500114
1671235200000,2022-12-17 00:00:00,BNB/USDT,231.13,243.86,220.59,242.47,97846.9517337,419.804734,32543.47199609,139.483656,1607,233.156113369565508223
1671148800000,2022-12-16 00:00:00,BNB/USDT,258.33,264.66,226,231.07,125429.19204862,508.66738,57026.83327533,231.510256,1723,246.999415448079231621
1671062400000,2022-12-15 00:00:00,BNB/USDT,267.62,267.67,256.6,258.33,53688.3631089,205.451213,13047.77070659,49.90594,336,261.345228032227126452
1670976000000,2022-12-14 00:00:00,BNB/USDT,272.15,277.79,265.08,268.44,363476.32216896,1329.865674,189513.56178429,692.74125,2112,273.330297755562464108
1670889600000,2022-12-13 00:00:00,BNB/USDT,275.95,281.63,256.19,272.06,547259.02891619,2027.829737,274836.00550016,1017.857189,2775,269.930302325433113989
1670803200000,2022-12-12 00:00:00,BNB/USDT,284.52,285.82,272.38,276.09,419000.61002606,1504.014456,192971.08946571,692.099885,2976,278.632975656741995632
1670716800000,2022-12-11 00:00:00,BNB/USDT,288.02,291.31,283.54,284.54,141350.68807461,488.191963,71328.46916019,246.361051,2877,289.544388445678075336
1670630400000,2022-12-10 00:00:00,BNB/USDT,286.24,289.56,285.95,288,148729.2879215,517.13536,71495.63130257,248.572965,2797,287.604048036316961782
1670544000000,2022-12-09 00:00:00,BNB/USDT,291.06,292.02,284.38,286.11,125359.07885954,433.602856,50990.23844326,176.319928,2358,289.118372988583885518
1670457600000,2022-12-08 00:00:00,BNB/USDT,284.5,291.97,282.55,290.61,126265.5242702,441.939162,61179.80088456,214.096212,2346,285.724321704020696886
1670371200000,2022-12-07 00:00:00,BNB/USDT,290.37,290.91,281.84,284.29,165796.42945786,580.838384,71102.01416325,248.946247,2730,285.464746735382925187
1670284800000,2022-12-06 00:00:00,BNB/USDT,288.42,290.87,286.9,290.39,210735.33947959,729.150692,101134.50404605,349.988419,3055,289.016293787886856422
1670198400000,2022-12-05 00:00:00,BNB/USDT,291.95,297.31,286.27,288.42,189825.51681909,647.953641,93848.77622715,320.158945,3339,293.001441661265722001
1670112000000,2022-12-04 00:00:00,BNB/USDT,290.25,292.68,288.17,292.09,230255.44204629,791.769808,80875.62132821,277.802724,3096,290.814324007529267765
1670025600000,2022-12-03 00:00:00,BNB/USDT,293.66,294.14,289.57,290.37,34811.38111367,119.500511,16718.88395977,57.36987,913,291.309910071585267333
1669939200000,2022-12-02 00:00:00,BNB/USDT,291.98,294.09,285.81,293.33,173054.81355459,596.463673,82351.28010136,283.646749,2408,290.14171726007251363
1669852800000,2022-12-01 00:00:00,BNB/USDT,300.7,301.99,290.34,292.25,166512.44524681,563.251626,81270.33305707,275.053015,2897,295.66227133682018776
1669766400000,2022-11-30 00:00:00,BNB/USDT,295.27,305.22,293.25,300.72,208848.5532345,696.590979,103102.25432884,343.685224,3325,299.830677919381057188
1669680000000,2022-11-29 00:00:00,BNB/USDT,293.43,305.44,289.01,295.22,188360.15314776,629.782666,112164.59594251,374.72136,3147,299.127613214959102914
1669593600000,2022-11-28 00:00:00,BNB/USDT,307.36,309.36,288.79,293.36,254775.33731934,864.429694,113860.98875299,385.825832,3260,294.786571048952227813
1669507200000,2022-11-27 00:00:00,BNB/USDT,310.95,316.77,306.26,307.75,198155.12534558,632.619317,111666.70749178,356.421332,3868,313.236700374855784781
1669420800000,2022-11-26 00:00:00,BNB/USDT,300.42,317.38,299.98,311.25,491265.66018989,1574.954501,331070.57005912,1061.988866,4271,311.953932201581335444
1669334400000,2022-11-25 00:00:00,BNB/USDT,300.23,306.23,294.11,300.51,301651.36231579,1008.043666,165558.53700315,552.497985,4256,299.258920808763952342
1669248000000,2022-11-24 00:00:00,BNB/USDT,298.79,303,293.83,300.23,334072.25339391,1117.741644,163251.51637821,545.688915,5168,298.892502956377287583
1669161600000,2022-11-23 00:00:00,BNB/USDT,266.36,301.91,265.01,298.82,408262.34128168,1416.286824,217199.73648693,755.982428,5410,288.709632276481699857
1669075200000,2022-11-22 00:00:00,BNB/USDT,253.98,267.44,252.06,267.04,306421.27199377,1184.310905,174800.09849389,674.350591,5834,258.816539132298687435
1668988800000,2022-11-21 00:00:00,BNB/USDT,264.29,265.36,250.43,253.98,363276.07004268,1407.327131,170346.19621871,660.27637,6467,258.165151978474357384
1668902400000,2022-11-20 00:00:00,BNB/USDT,272.58,273.88,262.38,264.37,186871.05099947,690.826012,86877.01651372,321.179285,6802,270.531693847013965543
1668816000000,2022-11-19 00:00:00,BNB/USDT,274.16,274.54,268.86,272.47,307950.70814662,1133.735084,157882.05583119,581.268183,5353,271.628811060741607108
1668729600000,2022-11-18 00:00:00,BNB/USDT,267.88,274.88,267.74,273.91,248619.77844876,913.673873,126255.24075111,463.83335,6817,272.114731734356040085
1668643200000,2022-11-17 00:00:00,BNB/USDT,272.56,272.86,263.49,267.87,26500.39109921,98.832876,13959.00597602,52.008225,1139,268.14321390911042183
1668556800000,2022-11-16 00:00:00,BNB/USDT,276.99,280.21,269.33,271.68,212093.94440076,775.619457,119298.67083369,436.956015,5157,273.496557801262393978
1668470400000,2022-11-15 00:00:00,BNB/USDT,279.37,281.91,273.83,277.01,139452.26802173,501.202577,65647.57245376,235.84052,2683,278.249288810134242801
1668384000000,2022-11-14 00:00:00,BNB/USDT,276.39,290.63,250,279.08,204852.72946551,744.403879,84091.01202422,301.161052,2770,275.4486420401508541
1668297600000,2022-11-13 00:00:00,BNB/USDT,283.43,285.93,273.73,276.86,346526.92834653,1241.663269,248119.2936461,888.919538,1308,279.089979725851898883
1668211200000,2022-11-12 00:00:00,BNB/USDT,290.3,293.68,271.97,282.99,291110.90528115,1027.109429,121546.73933783,426.305075,3854,283.496327695599047394
1668124800000,2022-11-11 00:00:00,BNB/USDT,303.93,306.14,280.2,290.21,320270.58460963,1105.310981,156288.66225047,539.252862,3029,289.858432852342453237
1668038400000,2022-11-10 00:00:00,BNB/USDT,264.88,312.05,263.06,304.13,873646.50986401,3103.876582,618571.49073513,2213.111296,5676,282.003661466806552245
1667952000000,2022-11-09 00:00:00,BNB/USDT,327.13,332.75,260.8,266.44,926811.21543131,3228.742363,392220.08779514,1376.118886,5635,288.419541497015065661
1667865600000,2022-11-08 00:00:00,BNB/USDT,336.8,397.62,299.42,327.17,2622774.24028604,7681.632662,1117473.75755921,3210.172964,7033,342.727108945400387529
1667779200000,2022-11-07 00:00:00,BNB/USDT,337.87,344.16,326.89,337.02,1227687.46971348,3662.16784,533920.15242471,1590.599376,5558,335.302512590662916502
1667692800000,2022-11-06 00:00:00,BNB/USDT,348.95,355.54,337.87,337.87,822210.62614059,2354.463733,409163.04876768,1172.363563,4434,349.255059458959973572
