Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume DOG,Volume USD
1587081600.0,2020-04-17,DOGEUSD,0.002035,0.002049,0.00199,0.002011,752557.12,1513.46
1586995200.0,2020-04-16,DOGEUSD,0.00199,0.002098,0.00193,0.002035,1013271.61,2051.64
1586908800.0,2020-04-15,DOGEUSD,0.00197,0.002016,0.001948,0.00199,557274.28,1101.32
1586822400.0,2020-04-14,DOGEUSD,0.002029,0.002047,0.00187,0.00197,630057.34,1253.9
1586736000.0,2020-04-13,DOGEUSD,0.002033,0.002039,0.001951,0.002029,454083.33,904.63
1586649600.0,2020-04-12,DOGEUSD,0.001979,0.00208,0.001978,0.002033,372813.26,755.97
1586563200.0,2020-04-11,DOGEUSD,0.002005,0.00206,0.00197,0.001979,463931.47,935.43
1586476800.0,2020-04-10,DOGEUSD,0.002035,0.002058,0.00196,0.002005,921851.49,1850.16
1586390400.0,2020-04-09,DOGEUSD,0.002001,0.00204,0.002,0.002035,453808.66,917.66
1586304000.0,2020-04-08,DOGEUSD,0.002042,0.002058,0.001976,0.002001,1729490.82,3506.99
1586217600.0,2020-04-07,DOGEUSD,0.002011,0.002074,0.00197,0.002042,1071113.17,2161.43
1586131200.0,2020-04-06,DOGEUSD,0.001907,0.002011,0.001905,0.002011,1068234.43,2091.16
1586044800.0,2020-04-05,DOGEUSD,0.00189,0.00193,0.001885,0.001907,251477.34,479.75
1585958400.0,2020-04-04,DOGEUSD,0.00189,0.00193,0.001877,0.00189,635038.43,1201.77
1585872000.0,2020-04-03,DOGEUSD,0.001911,0.00195,0.00187,0.00189,454779.9,866.34
1585785600.0,2020-04-02,DOGEUSD,0.001915,0.002,0.00188,0.001911,1204964.6,2346.51
1585699200.0,2020-04-01,DOGEUSD,0.001888,0.001915,0.001837,0.001915,541095.26,1013.98
1585612800.0,2020-03-31,DOGEUSD,0.001889,0.001925,0.00182,0.001888,597503.88,1126.92
1585526400.0,2020-03-30,DOGEUSD,0.001814,0.001928,0.001754,0.001889,887943.62,1652.49
1585440000.0,2020-03-29,DOGEUSD,0.001835,0.001869,0.00178,0.001814,777058.36,1416.36
1585353600.0,2020-03-28,DOGEUSD,0.001898,0.001903,0.001814,0.001835,1553884.93,2887.57
1585267200.0,2020-03-27,DOGEUSD,0.001907,0.001958,0.001898,0.001898,1001605.5,1926.0
1585180800.0,2020-03-26,DOGEUSD,0.001914,0.001929,0.001868,0.001907,1093159.06,2059.34
1585094400.0,2020-03-25,DOGEUSD,0.001931,0.00197,0.001856,0.001914,1541977.09,2965.92
1585008000.0,2020-03-24,DOGEUSD,0.00193,0.00199,0.00189,0.001931,585138.67,1131.24
1584921600.0,2020-03-23,DOGEUSD,0.00182,0.00199,0.001789,0.00193,874752.2,1628.92
1584835200.0,2020-03-22,DOGEUSD,0.00186,0.00191,0.00177,0.00182,542061.73,1006.0
1584748800.0,2020-03-21,DOGEUSD,0.001894,0.001913,0.001786,0.00186,1325907.55,2458.44
1584662400.0,2020-03-20,DOGEUSD,0.001831,0.002014,0.001764,0.001894,1611333.17,3056.47
1584576000.0,2020-03-19,DOGEUSD,0.00176,0.001952,0.0017,0.001831,1826200.82,3338.92
1584489600.0,2020-03-18,DOGEUSD,0.001724,0.00179,0.001686,0.00176,1894952.33,3275.73
1584403200.0,2020-03-17,DOGEUSD,0.00167,0.001789,0.00167,0.001724,1090781.68,1884.56
1584316800.0,2020-03-16,DOGEUSD,0.001806,0.00187,0.00159,0.00167,2113409.56,3610.95
1584230400.0,2020-03-15,DOGEUSD,0.001897,0.00193,0.0018,0.001806,908594.09,1694.64
1584144000.0,2020-03-14,DOGEUSD,0.001935,0.00197,0.00185,0.001897,886923.37,1674.53
1584057600.0,2020-03-13,DOGEUSD,0.001865,0.00205,0.001723,0.001935,4684883.23,8703.86
1583971200.0,2020-03-12,DOGEUSD,0.002224,0.00228,0.001822,0.001865,6356688.29,12219.66
1583884800.0,2020-03-11,DOGEUSD,0.002272,0.002309,0.002223,0.002224,240887.02,545.24
1583798400.0,2020-03-10,DOGEUSD,0.00224,0.00235,0.0022,0.002272,863441.66,1965.12
1583712000.0,2020-03-09,DOGEUSD,0.0023,0.002348,0.0022,0.00224,1419563.68,3185.27
1583625600.0,2020-03-08,DOGEUSD,0.00249,0.00251,0.0023,0.0023,1170054.56,2811.09
1583539200.0,2020-03-07,DOGEUSD,0.00255,0.00256,0.00248,0.00249,511176.39,1290.5
1583452800.0,2020-03-06,DOGEUSD,0.00251,0.00256,0.002496,0.00255,542094.62,1370.77
1583366400.0,2020-03-05,DOGEUSD,0.002509,0.00259,0.00245,0.00251,478062.13,1200.53
1583280000.0,2020-03-04,DOGEUSD,0.0025,0.00255,0.00245,0.002509,510806.6,1276.09
1583193600.0,2020-03-03,DOGEUSD,0.00242,0.00255,0.002374,0.0025,888845.88,2220.84
1583107200.0,2020-03-02,DOGEUSD,0.00234,0.00242,0.00232,0.00242,580611.94,1376.49
1583020800.0,2020-03-01,DOGEUSD,0.00235,0.0024,0.00232,0.00234,514405.14,1207.05
1582934400.0,2020-02-29,DOGEUSD,0.002362,0.00242,0.00235,0.00235,795862.74,1881.65
1582848000.0,2020-02-28,DOGEUSD,0.002472,0.00248,0.00233,0.002362,1275745.07,3030.95
1582761600.0,2020-02-27,DOGEUSD,0.00242,0.0025,0.002323,0.002472,698045.26,1699.24
1582675200.0,2020-02-26,DOGEUSD,0.002531,0.002551,0.00232,0.00242,3338368.08,8019.01
1582588800.0,2020-02-25,DOGEUSD,0.002634,0.00265,0.002502,0.002531,741455.68,1901.23
1582502400.0,2020-02-24,DOGEUSD,0.002718,0.002718,0.002601,0.002634,858451.76,2277.69
1582416000.0,2020-02-23,DOGEUSD,0.00268,0.002768,0.002675,0.002718,409591.45,1113.39
1582329600.0,2020-02-22,DOGEUSD,0.002705,0.00276,0.00266,0.00268,797208.24,2154.9
1582243200.0,2020-02-21,DOGEUSD,0.00269,0.00275,0.002672,0.002705,638678.59,1735.66
1582156800.0,2020-02-20,DOGEUSD,0.00271,0.00277,0.002653,0.00269,761150.35,2042.01
1582070400.0,2020-02-19,DOGEUSD,0.002842,0.002863,0.00266,0.00271,1426838.17,3952.73
1581984000.0,2020-02-18,DOGEUSD,0.002739,0.002866,0.00267,0.002842,914031.99,2532.62
1581897600.0,2020-02-17,DOGEUSD,0.00279,0.002816,0.0026,0.002739,915372.77,2448.1
1581811200.0,2020-02-16,DOGEUSD,0.00296,0.00299,0.0027,0.00279,1406474.63,4031.67
1581724800.0,2020-02-15,DOGEUSD,0.003119,0.003201,0.00289,0.00296,1380277.75,4204.08
1581638400.0,2020-02-14,DOGEUSD,0.003079,0.003145,0.00302,0.003119,761778.04,2340.96
1581552000.0,2020-02-13,DOGEUSD,0.00313,0.00321,0.00293,0.003079,2130749.5,6532.34
1581465600.0,2020-02-12,DOGEUSD,0.00301,0.003204,0.00301,0.00313,1203034.53,3749.39
1581379200.0,2020-02-11,DOGEUSD,0.00299,0.003095,0.00292,0.00301,1435287.6,4343.96
1581292800.0,2020-02-10,DOGEUSD,0.00316,0.00325,0.00292,0.00299,4029573.89,12295.88
1581206400.0,2020-02-09,DOGEUSD,0.003147,0.003435,0.0031,0.003176,4424928.56,14658.06
1581120000.0,2020-02-08,DOGEUSD,0.002781,0.00321,0.00269,0.003147,4150905.26,12493.08
1581033600.0,2020-02-07,DOGEUSD,0.00265,0.002781,0.002632,0.002781,2375922.81,6425.46
1580947200.0,2020-02-06,DOGEUSD,0.00258,0.002683,0.002552,0.00265,1056099.19,2774.46
1580860800.0,2020-02-05,DOGEUSD,0.002466,0.002629,0.002466,0.00258,2529022.02,6456.36
1580774400.0,2020-02-04,DOGEUSD,0.002452,0.002502,0.002416,0.002466,1662909.77,4067.09
1580688000.0,2020-02-03,DOGEUSD,0.00249,0.00252,0.002452,0.002452,1359330.13,3374.93
1580601600.0,2020-02-02,DOGEUSD,0.00242,0.0025,0.00241,0.00249,1589141.88,3901.03
1580515200.0,2020-02-01,DOGEUSD,0.002377,0.002508,0.002377,0.00242,1904135.08,4618.35
1580428800.0,2020-01-31,DOGEUSD,0.00242,0.002435,0.002375,0.002377,953316.36,2291.81
1580342400.0,2020-01-30,DOGEUSD,0.002391,0.00245,0.002367,0.00242,1538961.65,3690.87
1580256000.0,2020-01-29,DOGEUSD,0.002402,0.002437,0.00236,0.002391,1016243.5,2442.17
1580169600.0,2020-01-28,DOGEUSD,0.00235,0.002402,0.002335,0.002402,2049347.05,4880.23
1580083200.0,2020-01-27,DOGEUSD,0.002283,0.002398,0.002267,0.00235,1304529.97,3040.66
1579996800.0,2020-01-26,DOGEUSD,0.002238,0.002302,0.00222,0.002283,1003338.91,2261.67
1579910400.0,2020-01-25,DOGEUSD,0.002244,0.002273,0.00222,0.002238,939134.2,2104.46
1579824000.0,2020-01-24,DOGEUSD,0.00229,0.002298,0.0022,0.002244,1521319.72,3399.9
1579737600.0,2020-01-23,DOGEUSD,0.00236,0.002398,0.00225,0.00229,741318.63,1716.26
1579651200.0,2020-01-22,DOGEUSD,0.002397,0.002398,0.00234,0.00236,732067.31,1728.16
1579564800.0,2020-01-21,DOGEUSD,0.002417,0.002417,0.002341,0.002397,1677389.29,4005.15
