https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1576627200000,2019-12-18 00:00:00,XRP/USDT,0.1831281,0.2,0.17300001,0.19537728,1333288.98040558,7177368.71993169,0,0,0,0.18576292
1576540800000,2019-12-17 00:00:00,XRP/USDT,0.20580774,0.20580774,0.17784711,0.1825589,1216368.09250872,6416261.02675861,0,0,0,0.18957584
1576454400000,2019-12-16 00:00:00,XRP/USDT,0.217286,0.21728611,0.20277051,0.20556126,630355.25872464,3009046.60907509,0,0,0,0.2094867
1576368000000,2019-12-15 00:00:00,XRP/USDT,0.21628554,0.21928571,0.21454962,0.21772004,125580.89075106,578124.08740932,0,0,0,0.21722134
1576281600000,2019-12-14 00:00:00,XRP/USDT,0.22003406,0.22039312,0.21497365,0.21614285,167186.64029958,770274.72041707,0,0,0,0.21704806
1576195200000,2019-12-13 00:00:00,XRP/USDT,0.21876832,0.22088509,0.21560977,0.22087934,161990.18569996,740749.9113984,0,0,0,0.21868404
1576108800000,2019-12-12 00:00:00,XRP/USDT,0.22113538,0.223,0.2169,0.21853162,193115.81890739,878808.21973706,0,0,0,0.21974739
1576022400000,2019-12-11 00:00:00,XRP/USDT,0.22279236,0.22350249,0.21981984,0.2208987,150523.88886086,679895.88993145,0,0,0,0.22139255
1575936000000,2019-12-10 00:00:00,XRP/USDT,0.22421261,0.2252774,0.2191,0.22269999,261609.52188362,1179688.51804997,0,0,0,0.22176152
1575849600000,2019-12-09 00:00:00,XRP/USDT,0.22980588,0.23059366,0.22115132,0.22444932,346361.78222393,1530959.84324044,0,0,0,0.22623831
1575763200000,2019-12-08 00:00:00,XRP/USDT,0.22728982,0.23205706,0.22377634,0.22967352,240759.95789671,1057627.34965594,0,0,0,0.22764157
1575676800000,2019-12-07 00:00:00,XRP/USDT,0.22553061,0.26410614,0.22283095,0.22705311,249511.45780397,1093196.05327393,0,0,0,0.22824035
1575590400000,2019-12-06 00:00:00,XRP/USDT,0.22111199,0.22655001,0.21919387,0.22529591,299936.92349022,1345033.93316766,0,0,0,0.2229958
1575504000000,2019-12-05 00:00:00,XRP/USDT,0.21398208,0.226,0.21210001,0.22110002,437703.76014981,2008924.10155002,0,0,0,0.21787968
1575417600000,2019-12-04 00:00:00,XRP/USDT,0.2188118,0.22439957,0.2093,0.2141,526883.73837664,2440444.14591386,0,0,0,0.21589665
1575331200000,2019-12-03 00:00:00,XRP/USDT,0.21911949,0.2215312,0.21789048,0.2194142,138787.34398831,631927.08806916,0,0,0,0.21962556
1575244800000,2019-12-02 00:00:00,XRP/USDT,0.22510204,0.22622754,0.21756782,0.21897529,298877.86319312,1354746.31676966,0,0,0,0.22061537
1575158400000,2019-12-01 00:00:00,XRP/USDT,0.22526315,0.22526315,0.21852416,0.22461244,278361.99204408,1256574.43833263,0,0,0,0.22152447
1575072000000,2019-11-30 00:00:00,XRP/USDT,0.23003796,0.231799,0.22352775,0.22569356,183881.98805576,807917.01671136,0,0,0,0.22760009
1574985600000,2019-11-29 00:00:00,XRP/USDT,0.22315789,0.23226658,0.22263157,0.23003796,329400.7192339,1444512.25876513,0,0,0,0.22803594
1574899200000,2019-11-28 00:00:00,XRP/USDT,0.224722,0.22947368,0.22263157,0.22333334,314643.91185186,1387347.18120828,0,0,0,0.22679536
1574812800000,2019-11-27 00:00:00,XRP/USDT,0.22003582,0.22940878,0.21272396,0.22432135,652519.59019724,2927887.95742038,0,0,0,0.22286357
1574726400000,2019-11-26 00:00:00,XRP/USDT,0.21779962,0.2215863,0.21343853,0.2206422,210361.6133386,966699.12518918,0,0,0,0.21760815
1574640000000,2019-11-25 00:00:00,XRP/USDT,0.21900242,0.22490151,0.20300001,0.21733922,884985.04031584,4099631.10674443,0,0,0,0.21586943
1574553600000,2019-11-24 00:00:00,XRP/USDT,0.23435335,0.23475658,0.21844666,0.21936504,339069.73842832,1502249.07147517,0,0,0,0.22570806
1574467200000,2019-11-23 00:00:00,XRP/USDT,0.22969384,0.23539979,0.22500002,0.23386184,267828.40320749,1157666.62022181,0,0,0,0.23135192
1574380800000,2019-11-22 00:00:00,XRP/USDT,0.24350601,0.24594073,0.2215,0.23005428,968412.56095236,4211317.45916804,0,0,0,0.22995477
1574294400000,2019-11-21 00:00:00,XRP/USDT,0.2502691,0.253317,0.2363,0.243305,361212.74226653,1484666.65393597,0,0,0,0.24329551
1574208000000,2019-11-20 00:00:00,XRP/USDT,0.25408163,0.25818541,0.24800368,0.24992993,207354.58661901,821851.16774002,0,0,0,0.25230187
1574121600000,2019-11-19 00:00:00,XRP/USDT,0.25184417,0.25665789,0.2433991,0.25367448,583866.30825992,2344804.31161844,0,0,0,0.24900427
1574035200000,2019-11-18 00:00:00,XRP/USDT,0.26323191,0.26323191,0.24122699,0.25203291,527602.94144759,2074298.89362422,0,0,0,0.25435241
1573948800000,2019-11-17 00:00:00,XRP/USDT,0.26224489,0.2659768,0.2591109,0.26285123,214092.86237228,810793.70006412,0,0,0,0.26405343
1573862400000,2019-11-16 00:00:00,XRP/USDT,0.26091776,0.26387755,0.25929226,0.26212872,146807.57053123,561871.66909871,0,0,0,0.26128309
1573776000000,2019-11-15 00:00:00,XRP/USDT,0.26856018,0.2697,0.25244897,0.26032545,425500.55703249,1622963.47075586,0,0,0,0.26217506
1573689600000,2019-11-14 00:00:00,XRP/USDT,0.27276338,0.27285678,0.26374601,0.26837113,302309.89582266,1129409.29145718,0,0,0,0.2676708
1573603200000,2019-11-13 00:00:00,XRP/USDT,0.27245558,0.27560099,0.27036151,0.2721,204925.31616594,752224.43158198,0,0,0,0.27242576
1573516800000,2019-11-12 00:00:00,XRP/USDT,0.27392643,0.276,0.2678401,0.272,531193.70089689,1951454.09595164,0,0,0,0.27220404
1573430400000,2019-11-11 00:00:00,XRP/USDT,0.27945839,0.28075949,0.26937158,0.27426302,501171.14804103,1826339.45430772,0,0,0,0.27441292
1573344000000,2019-11-10 00:00:00,XRP/USDT,0.28015961,0.285,0.27693877,0.27936151,646778.10834348,2306407.31366084,0,0,0,0.28042666
1573257600000,2019-11-09 00:00:00,XRP/USDT,0.27599951,0.2813924,0.27492381,0.28015961,301716.65262239,1082734.48205707,0,0,0,0.27866171
1573171200000,2019-11-08 00:00:00,XRP/USDT,0.29079995,0.29094594,0.27126854,0.2757,877245.3392324,3143278.14145417,0,0,0,0.27908613
1573084800000,2019-11-07 00:00:00,XRP/USDT,0.31040816,0.31448978,0.27564256,0.29088607,1131984.02941099,3867457.3676994,0,0,0,0.29269463
1572998400000,2019-11-06 00:00:00,XRP/USDT,0.3004057,0.313248,0.297,0.31,578960.61670902,1904338.75498019,0,0,0,0.30402186
1572912000000,2019-11-05 00:00:00,XRP/USDT,0.29928311,0.304,0.29122614,0.30060931,905368.28919059,3019274.22272361,0,0,0,0.29986288
1572825600000,2019-11-04 00:00:00,XRP/USDT,0.29061224,0.29991073,0.28880003,0.29877551,389631.64274059,1324629.13850576,0,0,0,0.29414394
1572739200000,2019-11-03 00:00:00,XRP/USDT,0.294592,0.29601195,0.28868744,0.29020005,202163.00319223,693793.02268723,0,0,0,0.29138806
1572652800000,2019-11-02 00:00:00,XRP/USDT,0.29146897,0.29734692,0.2912,0.29459175,137230.08243173,466155.00223477,0,0,0,0.29438723
1572566400000,2019-11-01 00:00:00,XRP/USDT,0.29381117,0.29418367,0.285,0.29146896,253599.79748376,872879.49522495,0,0,0,0.29053242
1572480000000,2019-10-31 00:00:00,XRP/USDT,0.29518714,0.29842589,0.28806122,0.2945,285227.7121349,974667.14041012,0,0,0,0.29264114
1572393600000,2019-10-30 00:00:00,XRP/USDT,0.30176681,0.30626362,0.29042462,0.29469387,561761.50165326,1891641.65054978,0,0,0,0.29697035
1572307200000,2019-10-29 00:00:00,XRP/USDT,0.29508393,0.30948978,0.29469387,0.30087086,453434.93675292,1510571.38665057,0,0,0,0.30017445
1572220800000,2019-10-28 00:00:00,XRP/USDT,0.29779893,0.30478779,0.29318454,0.29469387,504158.67736171,1688294.3297783,0,0,0,0.29862013
1572134400000,2019-10-27 00:00:00,XRP/USDT,0.29318385,0.30205558,0.28902965,0.29868706,739742.71837474,2486216.3652304,0,0,0,0.29753754
1572048000000,2019-10-26 00:00:00,XRP/USDT,0.29815631,0.31199997,0.284,0.29367346,1488646.3009773,4998941.90371214,0,0,0,0.29779227
1571961600000,2019-10-25 00:00:00,XRP/USDT,0.27632653,0.30733292,0.27449152,0.29831895,997361.39663216,3437097.4270901,0,0,0,0.29017548
1571875200000,2019-10-24 00:00:00,XRP/USDT,0.27258602,0.2798305,0.26616493,0.27581632,604828.16217954,2224630.2946332,0,0,0,0.27187805
1571788800000,2019-10-23 00:00:00,XRP/USDT,0.2902317,0.29112243,0.25,0.27303797,1215214.72567838,4474457.63396412,0,0,0,0.27158927
1571702400000,2019-10-22 00:00:00,XRP/USDT,0.2917786,0.30249997,0.2888,0.29021402,508428.42469374,1723194.46614826,0,0,0,0.29504994
1571616000000,2019-10-21 00:00:00,XRP/USDT,0.29286284,0.29406287,0.28849184,0.29152263,157673.36560782,542246.2227039,0,0,0,0.29077817
1571529600000,2019-10-20 00:00:00,XRP/USDT,0.2913732,0.29531677,0.28000001,0.29375986,209495.99085219,727089.35406007,0,0,0,0.28812963
1571443200000,2019-10-19 00:00:00,XRP/USDT,0.294895,0.29905915,0.2867349,0.29137215,283602.2675206,970005.93818422,0,0,0,0.29237168
1571356800000,2019-10-18 00:00:00,XRP/USDT,0.29978816,0.30078355,0.2845,0.293822,579948.66156315,1993921.36000633,0,0,0,0.29085834
1571270400000,2019-10-17 00:00:00,XRP/USDT,0.28506608,0.3099802,0.28,0.30208432,715276.80023464,2401142.781513,0,0,0,0.29789015
1571184000000,2019-10-16 00:00:00,XRP/USDT,0.28873805,0.29166666,0.27889885,0.28289874,285032.55532534,1005809.24537358,0,0,0,0.28338629
1571097600000,2019-10-15 00:00:00,XRP/USDT,0.29722005,0.29869787,0.28330021,0.28709849,467502.61144911,1610457.25521562,0,0,0,0.29029184
1571011200000,2019-10-14 00:00:00,XRP/USDT,0.27693942,0.297779,0.27632262,0.29722005,580679.44923685,1999266.65403429,0,0,0,0.29044622
1570924800000,2019-10-13 00:00:00,XRP/USDT,0.27173758,0.28102235,0.27173758,0.27862373,203809.81738496,734276.55143999,0,0,0,0.27756547
1570838400000,2019-10-12 00:00:00,XRP/USDT,0.26872551,0.27738074,0.26872551,0.27206314,126566.83598699,464258.07260422,0,0,0,0.27262172
1570752000000,2019-10-11 00:00:00,XRP/USDT,0.27168577,0.27465755,0.26360002,0.26602574,182790.02943207,681333.1920026,0,0,0,0.26828287
1570665600000,2019-10-10 00:00:00,XRP/USDT,0.28063827,0.28063827,0.265,0.27050751,281260.73059898,1032908.21510585,0,0,0,0.27229982
1570579200000,2019-10-09 00:00:00,XRP/USDT,0.2779915,0.28694298,0.27222377,0.28107845,318861.63009635,1136218.20631802,0,0,0,0.28063414
1570492800000,2019-10-08 00:00:00,XRP/USDT,0.27661952,0.285,0.27081192,0.27781682,420842.87623041,1521631.86099746,0,0,0,0.27657338
1570406400000,2019-10-07 00:00:00,XRP/USDT,0.2553166,0.28075175,0.25327811,0.27589404,843461.50743748,3115880.52139001,0,0,0,0.27069764
1570320000000,2019-10-06 00:00:00,XRP/USDT,0.25208256,0.25576923,0.25045829,0.25522563,183127.02978294,726166.00980056,0,0,0,0.25218342
1570233600000,2019-10-05 00:00:00,XRP/USDT,0.2519209,0.25591416,0.2469471,0.25356099,101069.84795878,402106.94732475,0,0,0,0.25135066
1570147200000,2019-10-04 00:00:00,XRP/USDT,0.24595801,0.25665232,0.24421793,0.2519209,265488.53282958,1054653.55963095,0,0,0,0.25173056
1570060800000,2019-10-03 00:00:00,XRP/USDT,0.25080431,0.25218367,0.24217923,0.2467772,178540.91602044,726586.0951202,0,0,0,0.24572575
1569974400000,2019-10-02 00:00:00,XRP/USDT,0.24778883,0.25455805,0.24420882,0.25326016,113115.61911256,454099.00210074,0,0,0,0.24909902
1569888000000,2019-10-01 00:00:00,XRP/USDT,0.25670827,0.26087491,0.24465399,0.24776197,301154.45904141,1181281.02972238,0,0,0,0.25493887
1569801600000,2019-09-30 00:00:00,XRP/USDT,0.23951887,0.26149455,0.23573182,0.25623972,243589.96514114,964621.45960711,0,0,0,0.25252389
1569715200000,2019-09-29 00:00:00,XRP/USDT,0.24179754,0.24209681,0.234923,0.23968981,41745.78893636,175935.04594397,0,0,0,0.23727955
1569628800000,2019-09-28 00:00:00,XRP/USDT,0.24257851,0.24419831,0.23825511,0.24149649,63958.11292501,264921.80019553,0,0,0,0.24142261
1569542400000,2019-09-27 00:00:00,XRP/USDT,0.24212511,0.2463,0.233,0.2415183,144050.58698631,600353.19458068,0,0,0,0.23994306
1569456000000,2019-09-26 00:00:00,XRP/USDT,0.24399596,0.25030392,0.22898439,0.24509567,295576.35581684,1232562.66518452,0,0,0,0.23980635
1569369600000,2019-09-25 00:00:00,XRP/USDT,0.23428367,0.24875641,0.232,0.24667529,318918.27764476,1328191.09555732,0,0,0,0.24011475
1569283200000,2019-09-24 00:00:00,XRP/USDT,0.267,0.27299916,0.21400001,0.232849,837969.88658457,3531899.62860107,0,0,0,0.23725755
1569196800000,2019-09-23 00:00:00,XRP/USDT,0.27735509,0.28611382,0.26663349,0.26677384,294823.94884804,1071380.15799849,0,0,0,0.27518145
1569110400000,2019-09-22 00:00:00,XRP/USDT,0.28902565,0.28902565,0.2695,0.27736255,293024.89105522,1051900.68982217,0,0,0,0.27856706
1569024000000,2019-09-21 00:00:00,XRP/USDT,0.29292914,0.29749696,0.28655173,0.2899572,123934.5840404,426329.87752134,0,0,0,0.29070114
1568937600000,2019-09-20 00:00:00,XRP/USDT,0.29824552,0.30127549,0.28188192,0.29442294,270749.03178798,930981.99162372,0,0,0,0.29082091
1568851200000,2019-09-19 00:00:00,XRP/USDT,0.31285389,0.31285389,0.2843,0.30100011,1042361.39487612,3527090.69853195,0,0,0,0.29553007
1568764800000,2019-09-18 00:00:00,XRP/USDT,0.28580427,0.32689654,0.28580427,0.31293015,1529163.09611232,4933854.50494637,0,0,0,0.30993275
1568678400000,2019-09-17 00:00:00,XRP/USDT,0.26053091,0.29850068,0.25928896,0.285,755586.44704901,2663566.10420861,0,0,0,0.28367474
1568592000000,2019-09-16 00:00:00,XRP/USDT,0.26032353,0.26302693,0.25700001,0.261214,62199.59285525,239341.16348862,0,0,0,0.25987837
1568505600000,2019-09-15 00:00:00,XRP/USDT,0.26182328,0.26340105,0.25887508,0.2600402,65439.5057816,250275.09179527,0,0,0,0.2614703
1568419200000,2019-09-14 00:00:00,XRP/USDT,0.25528689,0.26553088,0.25401351,0.26163187,212873.983413,810846.79044946,0,0,0,0.26253292
1568332800000,2019-09-13 00:00:00,XRP/USDT,0.2541116,0.25547671,0.25169618,0.25491124,58693.68038958,231457.34837266,0,0,0,0.25358313
1568246400000,2019-09-12 00:00:00,XRP/USDT,0.25550892,0.25634609,0.25155763,0.2541,68818.06602623,271024.43135528,0,0,0,0.25391831
1568160000000,2019-09-11 00:00:00,XRP/USDT,0.2597304,0.2605,0.25179876,0.25487886,42222.52903098,165402.72760435,0,0,0,0.25527105
1568073600000,2019-09-10 00:00:00,XRP/USDT,0.25813974,0.26314138,0.25393889,0.25937371,89038.31443804,342906.46050454,0,0,0,0.25965773
1567987200000,2019-09-09 00:00:00,XRP/USDT,0.26134293,0.26482758,0.25624001,0.2594,96447.08198567,371849.32579198,0,0,0,0.2593714
1567900800000,2019-09-08 00:00:00,XRP/USDT,0.25958182,0.265518,0.25609522,0.26138,115450.62066649,440325.31787233,0,0,0,0.26219391
1567814400000,2019-09-07 00:00:00,XRP/USDT,0.25194566,0.26254498,0.25026419,0.25932194,112291.66391073,433370.19310687,0,0,0,0.25911256
1567728000000,2019-09-06 00:00:00,XRP/USDT,0.25647952,0.25850519,0.2475,0.2502632,102430.83966965,403937.35489734,0,0,0,0.253581
1567641600000,2019-09-05 00:00:00,XRP/USDT,0.25770016,0.2588251,0.2538,0.25650453,28485.17190299,111177.56001672,0,0,0,0.25621332
1567555200000,2019-09-04 00:00:00,XRP/USDT,0.26165536,0.26233481,0.25612437,0.25881685,104840.13526717,405467.01355168,0,0,0,0.25856637
1567468800000,2019-09-03 00:00:00,XRP/USDT,0.26043171,0.2665434,0.25824898,0.2619048,88600.71716989,338824.87811706,0,0,0,0.26149413
1567382400000,2019-09-02 00:00:00,XRP/USDT,0.25632644,0.26384212,0.25310051,0.2604312,123499.56560195,477002.53982326,0,0,0,0.25890756
1567296000000,2019-09-01 00:00:00,XRP/USDT,0.2579538,0.25879148,0.25056359,0.25695562,58600.25087528,230112.67904429,0,0,0,0.25465893
1567209600000,2019-08-31 00:00:00,XRP/USDT,0.25481911,0.25992795,0.2536201,0.2575538,56273.10829345,219411.44956588,0,0,0,0.25647297
1567123200000,2019-08-30 00:00:00,XRP/USDT,0.25706588,0.25706588,0.2524471,0.25572836,101893.95356142,399560.30337981,0,0,0,0.2550152
1567036800000,2019-08-29 00:00:00,XRP/USDT,0.25462857,0.26173117,0.24759999,0.25602,214674.10334543,847837.18289599,0,0,0,0.25320203
1566950400000,2019-08-28 00:00:00,XRP/USDT,0.26920385,0.26973721,0.2475996,0.25667927,277460.10045813,1087001.59664469,0,0,0,0.2552527
1566864000000,2019-08-27 00:00:00,XRP/USDT,0.26985142,0.27032817,0.26510368,0.2699984,37358.00067561,139391.12296433,0,0,0,0.26800846
1566777600000,2019-08-26 00:00:00,XRP/USDT,0.270597,0.2795717,0.2671381,0.26985478,109679.86969214,403820.97961919,0,0,0,0.27160517
1566691200000,2019-08-25 00:00:00,XRP/USDT,0.2721119,0.27549372,0.26602101,0.2697965,115111.4877613,425118.49764477,0,0,0,0.27077506
1566604800000,2019-08-24 00:00:00,XRP/USDT,0.2769,0.2769,0.26427455,0.26964309,80538.11008465,298934.34381641,0,0,0,0.26941738
1566518400000,2019-08-23 00:00:00,XRP/USDT,0.26988006,0.27756742,0.26853066,0.2765,107224.61489588,393065.66241441,0,0,0,0.27279059
1566432000000,2019-08-22 00:00:00,XRP/USDT,0.26620455,0.27414721,0.2607471,0.27211807,121457.54645328,452631.81051462,0,0,0,0.2683363
1566345600000,2019-08-21 00:00:00,XRP/USDT,0.2745864,0.2745864,0.25880003,0.26621451,299712.23555565,1134829.02705887,0,0,0,0.26410342
1566259200000,2019-08-20 00:00:00,XRP/USDT,0.28150055,0.28150055,0.27,0.2745267,109448.36355116,398896.08218741,0,0,0,0.27437813
1566172800000,2019-08-19 00:00:00,XRP/USDT,0.2851404,0.28986275,0.27581954,0.2823,192873.24576235,679727.40950782,0,0,0,0.28375087
1566086400000,2019-08-18 00:00:00,XRP/USDT,0.2658,0.29160702,0.26417015,0.2851474,255647.57618787,905193.9446642,0,0,0,0.28242298
1566000000000,2019-08-17 00:00:00,XRP/USDT,0.25991426,0.26947444,0.2582471,0.2657,82560.41273996,312653.14961737,0,0,0,0.2640639
1565913600000,2019-08-16 00:00:00,XRP/USDT,0.26332758,0.26441761,0.25533205,0.26086544,213196.32296283,818040.07319277,0,0,0,0.26061843
1565827200000,2019-08-15 00:00:00,XRP/USDT,0.26437709,0.26825633,0.25005,0.2646398,598636.86180121,2295042.69833004,0,0,0,0.26083909
1565740800000,2019-08-14 00:00:00,XRP/USDT,0.29798844,0.298,0.239,0.2631855,987108.54424115,3738861.85594706,0,0,0,0.2640131
1565654400000,2019-08-13 00:00:00,XRP/USDT,0.30026722,0.30081276,0.29329438,0.29798844,126683.72760951,428258.99958925,0,0,0,0.29581101
1565568000000,2019-08-12 00:00:00,XRP/USDT,0.30200001,0.30473354,0.29853082,0.30034133,48630.96982308,161323.37106712,0,0,0,0.30145024
1565481600000,2019-08-11 00:00:00,XRP/USDT,0.29916904,0.30639982,0.29582109,0.30240518,162671.86203006,539486.2266787,0,0,0,0.30153107
1565395200000,2019-08-10 00:00:00,XRP/USDT,0.2965713,0.30499999,0.29263758,0.2988466,107571.33410827,360709.64249503,0,0,0,0.29822139
1565308800000,2019-08-09 00:00:00,XRP/USDT,0.30836975,0.30859653,0.29015817,0.29656918,605792.44755379,2036187.48828638,0,0,0,0.29751309
1565222400000,2019-08-08 00:00:00,XRP/USDT,0.31031451,0.31163139,0.305,0.30897,109153.3296761,355377.78045689,0,0,0,0.30714731
1565136000000,2019-08-07 00:00:00,XRP/USDT,0.31208826,0.31612233,0.30610692,0.311289,277602.76421884,893859.7600421,0,0,0,0.31056635
1565049600000,2019-08-06 00:00:00,XRP/USDT,0.32066856,0.32451324,0.30875,0.31181532,358390.29937205,1133091.79026313,0,0,0,0.31629414
1564963200000,2019-08-05 00:00:00,XRP/USDT,0.3189,0.33004241,0.31879251,0.32131187,295173.02546387,911980.21787087,0,0,0,0.32366165
1564876800000,2019-08-04 00:00:00,XRP/USDT,0.3158653,0.32250949,0.31121499,0.318268,405295.47400896,1273805.69136119,0,0,0,0.31817684
1564790400000,2019-08-03 00:00:00,XRP/USDT,0.3119314,0.31762198,0.3119314,0.31562371,117065.21127452,371123.72847588,0,0,0,0.31543445
1564704000000,2019-08-02 00:00:00,XRP/USDT,0.31599999,0.31763454,0.30879,0.31215751,213956.42047993,683012.67574973,0,0,0,0.31325395
1564617600000,2019-08-01 00:00:00,XRP/USDT,0.31833409,0.31949084,0.31208458,0.3151533,167435.7819205,532566.26975211,0,0,0,0.31439426
1564531200000,2019-07-31 00:00:00,XRP/USDT,0.31849,0.3231,0.31480345,0.318509,175165.32946088,547994.10344823,0,0,0,0.3196482
1564444800000,2019-07-30 00:00:00,XRP/USDT,0.308762,0.32107457,0.3075,0.31718811,192102.02886159,607454.73226195,0,0,0,0.31624089
1564358400000,2019-07-29 00:00:00,XRP/USDT,0.31153937,0.3141719,0.30692291,0.31,43251.73337753,139317.94455114,0,0,0,0.31045342
1564272000000,2019-07-28 00:00:00,XRP/USDT,0.30989889,0.31382608,0.30030001,0.31153935,148151.9904441,481404.5077281,0,0,0,0.30774948
1564185600000,2019-07-27 00:00:00,XRP/USDT,0.32249558,0.32603625,0.3062234,0.30990017,294953.88418556,935233.80633766,0,0,0,0.31537983
1564099200000,2019-07-26 00:00:00,XRP/USDT,0.31345804,0.32461391,0.30695463,0.32288111,231167.42184056,729736.90304413,0,0,0,0.31678187
1564012800000,2019-07-25 00:00:00,XRP/USDT,0.31599969,0.3220427,0.312,0.31342971,256454.49037679,808177.36108033,0,0,0,0.31732451
1563926400000,2019-07-24 00:00:00,XRP/USDT,0.30890331,0.31853493,0.30346703,0.31640471,200379.30042637,646170.84166484,0,0,0,0.31010266
1563840000000,2019-07-23 00:00:00,XRP/USDT,0.3203207,0.3203207,0.3062,0.30866512,159750.32200096,512769.42672897,0,0,0,0.31154416
1563753600000,2019-07-22 00:00:00,XRP/USDT,0.330436,0.33178363,0.31644716,0.32138607,208777.21217222,648567.03230666,0,0,0,0.32190537
1563667200000,2019-07-21 00:00:00,XRP/USDT,0.33180932,0.3345546,0.32015132,0.3303829,287920.22644744,881542.47996831,0,0,0,0.32660958
1563580800000,2019-07-20 00:00:00,XRP/USDT,0.31959999,0.34,0.31892469,0.33213178,368163.55226076,1113294.16726047,0,0,0,0.33069745
1563494400000,2019-07-19 00:00:00,XRP/USDT,0.32030095,0.32131541,0.31,0.31949999,264338.22430588,835669.07536445,0,0,0,0.31631926
1563408000000,2019-07-18 00:00:00,XRP/USDT,0.3096489,0.3256,0.30298156,0.3203,503670.7392403,1589276.21212199,0,0,0,0.31691831
1563321600000,2019-07-17 00:00:00,XRP/USDT,0.29555796,0.32346903,0.29305399,0.31022794,508654.05070573,1645712.4435145,0,0,0,0.30907832
1563235200000,2019-07-16 00:00:00,XRP/USDT,0.31318956,0.31934959,0.2861409,0.2955574,964443.54929071,3175552.61443192,0,0,0,0.30370888
1563148800000,2019-07-15 00:00:00,XRP/USDT,0.30465785,0.32288502,0.295,0.31318956,745075.51613772,2389660.41783618,0,0,0,0.31179137
1563062400000,2019-07-14 00:00:00,XRP/USDT,0.331686,0.33498631,0.30000001,0.30508429,646842.54609711,2024696.32339188,0,0,0,0.31947632
1562976000000,2019-07-13 00:00:00,XRP/USDT,0.3433229,0.34414114,0.32440786,0.3316,769922.1670544,2313637.53095685,0,0,0,0.33277562
1562889600000,2019-07-12 00:00:00,XRP/USDT,0.3285647,0.35,0.31933703,0.34410747,502607.19299464,1490662.68615393,0,0,0,0.3371703
1562803200000,2019-07-11 00:00:00,XRP/USDT,0.35999746,0.36274499,0.31928514,0.3281557,714896.07852307,2139696.00540719,0,0,0,0.33411104
1562716800000,2019-07-10 00:00:00,XRP/USDT,0.39339655,0.39626378,0.345,0.3615,1067865.70808781,2943087.73133292,0,0,0,0.36283855
1562630400000,2019-07-09 00:00:00,XRP/USDT,0.40000044,0.40801899,0.39,0.39364513,725011.66561637,1820218.44050919,0,0,0,0.39831025
1562544000000,2019-07-08 00:00:00,XRP/USDT,0.39530154,0.4032241,0.392,0.39944451,291925.66308086,734238.43465409,0,0,0,0.39758973
1562457600000,2019-07-07 00:00:00,XRP/USDT,0.39,0.39943348,0.38754784,0.396246,213601.34023363,541482.29882071,0,0,0,0.3944752
1562371200000,2019-07-06 00:00:00,XRP/USDT,0.37995064,0.40999993,0.37834477,0.3903549,245854.25621666,623649.18476705,0,0,0,0.39421883
1562284800000,2019-07-05 00:00:00,XRP/USDT,0.38675982,0.3877318,0.374,0.378344,414327.64711958,1095657.77425229,0,0,0,0.37815425
1562198400000,2019-07-04 00:00:00,XRP/USDT,0.40513539,0.40513539,0.38540006,0.38540006,340294.83450936,862695.69782606,0,0,0,0.39445523
1562112000000,2019-07-03 00:00:00,XRP/USDT,0.3987167,0.4054182,0.39423721,0.40513764,384212.76420798,960300.46811935,0,0,0,0.4000964
1562025600000,2019-07-02 00:00:00,XRP/USDT,0.40964585,0.41036316,0.3849698,0.39699,642955.23001767,1624634.09394164,0,0,0,0.39575387
1561939200000,2019-07-01 00:00:00,XRP/USDT,0.39512159,0.4213534,0.38939641,0.40999827,565931.76334762,1404158.87990829,0,0,0,0.40303969
1561852800000,2019-06-30 00:00:00,XRP/USDT,0.42752563,0.42753,0.39512102,0.39512142,577313.31745558,1403447.75481481,0,0,0,0.41135362
1561766400000,2019-06-29 00:00:00,XRP/USDT,0.42549352,0.42898998,0.40514393,0.42898998,657568.91248257,1572174.41196941,0,0,0,0.41825442
1561680000000,2019-06-28 00:00:00,XRP/USDT,0.41050946,0.42664404,0.406249,0.4264532,651202.23805129,1570709.74304349,0,0,0,0.41459107
1561593600000,2019-06-27 00:00:00,XRP/USDT,0.46715221,0.47068282,0.39500001,0.41050946,1999525.77401045,4724158.55403637,0,0,0,0.42325543
1561507200000,2019-06-26 00:00:00,XRP/USDT,0.46799997,0.49674321,0.45353663,0.46715221,2424655.64070775,5088701.82795263,0,0,0,0.47647823
1561420800000,2019-06-25 00:00:00,XRP/USDT,0.47344692,0.47627117,0.45642203,0.468,888987.19455359,1905825.4495706,0,0,0,0.46645782
1561334400000,2019-06-24 00:00:00,XRP/USDT,0.47026579,0.476,0.44853867,0.47501441,1048079.36894034,2269319.80219216,0,0,0,0.46184736
1561248000000,2019-06-23 00:00:00,XRP/USDT,0.47839972,0.49193011,0.465,0.46980103,1134284.23987304,2368343.29746689,0,0,0,0.47893573
1561161600000,2019-06-22 00:00:00,XRP/USDT,0.44399965,0.50782889,0.44028193,0.4784999,3371436.82605757,7115151.2533196,0,0,0,0.47383909
1561075200000,2019-06-21 00:00:00,XRP/USDT,0.43,0.448,0.43,0.444,507384.72262538,1154386.85417142,0,0,0,0.43952746
