https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAI,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1674518400000,2023-01-24 00:00:00,DAI/USDT,1.00021,1.01147,1.00001,1.00162,36060.782566591,36019.4606,17701.975014443,17681.0713,4877,1.001148683568051048
1674432000000,2023-01-23 00:00:00,DAI/USDT,0.99879,1.01899,0.99806,1.00022,35985.391503475,35886.0791,19388.842447477,19335.0714,4739,1.002777783067279185
1674345600000,2023-01-22 00:00:00,DAI/USDT,0.99791,0.99891,0.997,0.99878,33688.157608713,33749.4102,18082.273495735,18116.476,4221,0.998185302571064358
1674259200000,2023-01-21 00:00:00,DAI/USDT,0.99764,0.99882,0.99554,0.99789,56422.35254094,56573.0712,28043.064438678,28117.8962,7347,0.997336456446796086
1674172800000,2023-01-20 00:00:00,DAI/USDT,0.99745,0.999,0.99517,0.99762,49514.649953459,49686.6133,25118.575486458,25204.3831,6603,0.996539481203346917
1674086400000,2023-01-19 00:00:00,DAI/USDT,0.99682,0.99835,0.99604,0.99743,48865.137636059,49001.7056,24300.556221334,24368.301,6288,0.997213070603485816
1674000000000,2023-01-18 00:00:00,DAI/USDT,0.99808,0.99916,0.97,0.99726,48711.55914896,48843.7377,23399.773546367,23459.8109,6297,0.997296470194387999
1673913600000,2023-01-17 00:00:00,DAI/USDT,0.9962,0.99916,0.99583,0.99811,63687.132438463,63843.1547,32894.326487316,32974.3323,7340,0.997556902428591082
1673827200000,2023-01-16 00:00:00,DAI/USDT,0.99865,0.99977,0.99506,0.99618,55791.159245174,55949.4151,28888.786458363,28970.8182,5849,0.997172410657716352
1673740800000,2023-01-15 00:00:00,DAI/USDT,0.99909,1.005,0.9966,0.99863,48231.280836826,48300.0255,23381.020429509,23412.9342,5970,0.998576956329263307
1673654400000,2023-01-14 00:00:00,DAI/USDT,0.99884,0.99999,0.99661,0.9991,29512.217583901,29544.5213,15446.01987586,15462.5219,3844,0.998906795434784371
1673568000000,2023-01-13 00:00:00,DAI/USDT,0.99869,0.99947,0.99728,0.99892,59050.813832488,59125.9953,29252.131554267,29289.4029,6720,0.998728510071344832
1673481600000,2023-01-12 00:00:00,DAI/USDT,0.99756,0.9995,0.9966,0.99871,46602.087486535,46685.187,25007.094943679,25050.4217,5694,0.998220164444831099
1673395200000,2023-01-11 00:00:00,DAI/USDT,0.99776,0.99892,0.99678,0.99791,54615.091127106,54743.3753,27628.8794697,27693.4218,6922,0.997656679311692151
1673308800000,2023-01-10 00:00:00,DAI/USDT,0.99708,0.99867,0.9966,0.99776,40219.755013983,40327.736,20042.996396572,20096.3112,5420,0.99732254616666195
1673222400000,2023-01-09 00:00:00,DAI/USDT,0.99813,0.99917,0.99459,0.99753,47159.254612738,47330.131,23856.399815437,23942.5553,5705,0.996390792711206469
1673136000000,2023-01-08 00:00:00,DAI/USDT,0.99686,0.9995,0.99627,0.99816,41880.635374674,41994.8129,21718.334492626,21777.4007,5636,0.997281333461219421
1673049600000,2023-01-07 00:00:00,DAI/USDT,0.99783,0.99933,0.99452,0.99775,48989.022548367,49156.8192,25412.403416526,25498.3462,6306,0.996587213703345767
1672963200000,2023-01-06 00:00:00,DAI/USDT,0.99809,0.99936,0.99579,0.99783,49064.791051073,49152.5532,24558.296918324,24602.0406,5966,0.998214655295349804
1672876800000,2023-01-05 00:00:00,DAI/USDT,0.99893,0.99934,0.99637,0.99853,57491.504837002,57552.1767,28781.328761083,28811.5237,6721,0.998945892334535775
1672790400000,2023-01-04 00:00:00,DAI/USDT,0.99884,0.99949,0.99884,0.99908,25468.539328458,25494.7081,12766.350453256,12779.4233,3403,0.998973570583586912
1672704000000,2023-01-03 00:00:00,DAI/USDT,0.99889,0.99898,0.99882,0.99884,10228.717567539,10240.0203,4903.03480454,4908.4444,1337,0.998896221661674648
1672617600000,2023-01-02 00:00:00,DAI/USDT,0.99836,0.999,0.99521,0.9989,51655.908408165,51760.5368,27589.149017312,27646.8377,5772,0.997979488881610791
1672531200000,2023-01-01 00:00:00,DAI/USDT,0.99626,0.999,0.99578,0.99835,43208.08236374,43299.2161,23092.537441153,23140.8856,5787,0.997896030254264142
1672444800000,2022-12-31 00:00:00,DAI/USDT,0.99729,0.99772,0.99395,0.99669,52042.975716783,52238.8561,26796.633884969,26898.3462,5911,0.996250696316821917
1672358400000,2022-12-30 00:00:00,DAI/USDT,0.99833,0.99847,0.99569,0.99727,42841.136016455,42964.6837,22064.783510283,22128.3358,5468,0.997124796248619236
1672272000000,2022-12-29 00:00:00,DAI/USDT,0.99692,0.99889,0.995,0.99832,57398.044418061,57494.2425,29492.35470626,29541.431,6679,0.998326951015559072
1672185600000,2022-12-28 00:00:00,DAI/USDT,0.99723,0.99899,0.99534,0.99691,39490.1203562,39575.9723,20202.865802794,20246.7338,5185,0.99783101583213423
1672099200000,2022-12-27 00:00:00,DAI/USDT,0.99816,1.00023,0.995,0.99753,43630.571476252,43747.1922,21884.449694826,21942.3385,5604,0.997334601892992015
1672012800000,2022-12-26 00:00:00,DAI/USDT,0.9983,1.00033,0.99619,0.99884,42727.423547499,42821.4436,20531.190768808,20576.2707,5633,0.99780458939325075
1671926400000,2022-12-25 00:00:00,DAI/USDT,0.99747,0.99984,0.99624,0.99828,39586.15412154,39674.4849,20132.155156363,20177.2373,5422,0.997773735841001835
1671840000000,2022-12-24 00:00:00,DAI/USDT,0.99811,0.99983,0.99667,0.99748,43575.417770155,43668.7894,21241.011390333,21286.6652,5738,0.997861990674275588
1671753600000,2022-12-23 00:00:00,DAI/USDT,0.99757,1.00051,0.99616,0.99807,68911.873572152,68998.2196,36420.952245941,36465.1756,5646,0.998749299458395293
1671667200000,2022-12-22 00:00:00,DAI/USDT,0.99726,1.00238,0.96655,0.99755,124818.296146746,125380.1686,64330.553612376,64618.3847,6373,0.995533021838029079
1671580800000,2022-12-21 00:00:00,DAI/USDT,0.99715,0.99982,0.98147,0.99726,93386.806251262,93555.4354,49733.911466653,49824.152,6357,0.998198319140244684
1671494400000,2022-12-20 00:00:00,DAI/USDT,0.99937,1.00014,0.95599,0.99646,24693.168925088,24769.2894,12689.468557038,12727.9866,2493,0.996933202826539955
1671408000000,2022-12-19 00:00:00,DAI/USDT,0.99943,0.99987,0.99861,0.99937,21710.340110041,21720.6424,11251.056012171,11256.309,1631,0.999525713921918004
1671321600000,2022-12-18 00:00:00,DAI/USDT,0.99933,1.03,0.99841,0.99943,40291.178453941,40310.087,20007.658738776,20012.7183,3226,0.999535284723964024
1671235200000,2022-12-17 00:00:00,DAI/USDT,0.99971,0.99977,0.99615,0.99933,12785.933236279,12796.5372,6856.048503964,6861.4909,941,0.999171546427320419
1671148800000,2022-12-16 00:00:00,DAI/USDT,0.9989,1.00014,0.99583,0.99963,23870.047812361,23882.0911,12042.996571059,12049.3245,1236,0.999495841503222308
1671062400000,2022-12-15 00:00:00,DAI/USDT,0.99559,0.99769,0.99299,0.99769,810.720872847,814.339,223.820100045,224.339,10,0.995559776729347676
1670976000000,2022-12-14 00:00:00,DAI/USDT,0.99713,0.99947,0.99362,0.99947,3799.284244158,3811.5826,2493.401726552,2501.8699,18,0.996774735482715729
1670889600000,2022-12-13 00:00:00,DAI/USDT,0.9999,1.0002,0.99482,0.99675,1473.234406688,1473.8699,517.476058029,517.7092,185,0.999569616384073081
1670803200000,2022-12-12 00:00:00,DAI/USDT,0.99988,1.00013,0.99953,0.99988,1671.682073804,1671.8795,596.609535879,596.6696,256,0.999881922337569321
1670716800000,2022-12-11 00:00:00,DAI/USDT,0.99628,1.00016,0.98406,0.99989,6461.38668589,6478.4134,4488.993346064,4497.1319,111,0.997379302907918591
1670630400000,2022-12-10 00:00:00,DAI/USDT,0.99687,0.999,0.99503,0.999,773.476738616,774.3814,694.267747692,695.0138,58,0.998832042613015331
1670544000000,2022-12-09 00:00:00,DAI/USDT,0.99556,0.999,0.99507,0.99777,1448.293907254,1453.3483,779.148230869,781.2114,24,0.996524654868809655
1670457600000,2022-12-08 00:00:00,DAI/USDT,0.99787,0.99787,0.99592,0.99599,256.509295369,257.07,249.707188374,250.2402,9,0.997818960048769902
1670371200000,2022-12-07 00:00:00,DAI/USDT,0.99748,0.99861,0.95002,0.99787,2021.070900942,2096.291,516.852605412,517.6144,14,0.964570411927212976
1670284800000,2022-12-06 00:00:00,DAI/USDT,0.99614,1.00051,0.95002,0.99833,55021.016902296,55256.8537,27667.444725054,27773.9775,2221,0.995746889978351649
1670198400000,2022-12-05 00:00:00,DAI/USDT,0.99359,0.99949,0.99135,0.99702,147638.587761303,148113.2867,78160.721873844,78414.6525,4025,0.996797705240958513
1670112000000,2022-12-04 00:00:00,DAI/USDT,0.99983,1.00042,0.98976,0.9954,162893.805611403,163080.9742,78636.422455687,78728.147,4964,0.998855041230758919
1670025600000,2022-12-03 00:00:00,DAI/USDT,0.99936,1.00027,0.99899,0.99983,144629.965191842,144664.4891,72375.528927538,72392.8793,4901,0.999761386731505596
1669939200000,2022-12-02 00:00:00,DAI/USDT,1.00016,1.00043,0.99899,0.99967,125244.160473322,125268.3898,62427.043517853,62438.7035,4389,0.999806621269898642
1669852800000,2022-12-01 00:00:00,DAI/USDT,0.99933,1.00043,0.99879,0.99996,60757.24085402,60781.2411,30186.428015316,30198.8913,2031,0.99960530760401593
1669766400000,2022-11-30 00:00:00,DAI/USDT,0.99936,0.99993,0.98797,0.99931,40766.747820068,40802.0917,20624.493781017,20643.0586,1912,0.999134495433410738
1669680000000,2022-11-29 00:00:00,DAI/USDT,1.00008,1.00008,0.97,0.99935,15726.78601045,15750.589,7617.259035319,7623.0243,724,0.998509649163910889
1669593600000,2022-11-28 00:00:00,DAI/USDT,1.00005,1.00027,0.99988,1.00022,7073.052228054,7072.9478,2895.887762644,2895.7977,398,1.000014770091436492
1669507200000,2022-11-27 00:00:00,DAI/USDT,1.00022,1.00027,0.99994,1.00027,1329.624362776,1329.4618,683.52788591,683.4436,124,1.000122281310929239
1669420800000,2022-11-26 00:00:00,DAI/USDT,0.99984,1.00028,0.99978,1.00017,65654.195098339,65666.5245,31167.724595487,31173.701,3244,0.999812246263832596
1669334400000,2022-11-25 00:00:00,DAI/USDT,0.9999,1.00016,0.9997,0.99985,57884.565628925,57891.9316,30107.895118421,30111.3839,1811,0.999872772220433963
1669248000000,2022-11-24 00:00:00,DAI/USDT,1.00023,1.00045,0.99984,1.00001,90878.230228905,90866.1534,42513.626621237,42508.1136,2306,1.000132934500325212
1669161600000,2022-11-23 00:00:00,DAI/USDT,1.00002,1.00051,0.99988,1.00027,95072.649287255,95067.6681,46965.462124656,46962.6614,2516,1.000052414697061099
1669075200000,2022-11-22 00:00:00,DAI/USDT,1.00032,1.00043,0.9997,1.00002,208333.215066206,208326.8984,103051.057702638,103048.0433,3681,1.000030328570097229
1668988800000,2022-11-21 00:00:00,DAI/USDT,1.00035,1.00051,0.9997,1.0002,99880.00102354,99859.7577,52454.393445988,52443.1281,2389,1.000202732400777528
1668902400000,2022-11-20 00:00:00,DAI/USDT,1.00034,1.00039,0.99979,1.00017,59616.555953652,59615.2202,26100.577332462,26100.0485,1372,1.000022441929136499
1668816000000,2022-11-19 00:00:00,DAI/USDT,1.00034,1.00037,1.0003,1.00032,15331.042481843,15325.7491,8327.154546609,8324.2702,316,1.0003453915752735
1668729600000,2022-11-18 00:00:00,DAI/USDT,1.00022,1.00036,0.99991,1.00034,110831.591597284,110810.62,54707.663219964,54697.1938,2264,1.000189266310035854
1668643200000,2022-11-17 00:00:00,DAI/USDT,1.00541,1.0108,0.99987,1.00022,164911.500223066,164446.8406,83393.2755432,83153.0245,3625,1.002830604646241603
1668556800000,2022-11-16 00:00:00,DAI/USDT,1.00056,1.06623,1.00056,1.0054,172084.217145883,171046.4339,87237.892498418,86702.2654,2986,1.006090892410760024
1668470400000,2022-11-15 00:00:00,DAI/USDT,1.00348,1.09,1.00047,1.0041,917.636627488,901.29,536.494953776,521.6804,36,1.018830034941248105
1668384000000,2022-11-14 00:00:00,DAI/USDT,1.0041,1.08,0.9997,1.00144,1617.172680256,1596.2109,757.669242223,738.0664,43,1.013461376419679287
1668297600000,2022-11-13 00:00:00,DAI/USDT,1.00412,1.00412,1.00408,1.00408,270.023535556,268.9263,0,0,13,1.004080060435317999
1668211200000,2022-11-12 00:00:00,DAI/USDT,1.00412,1.00412,1.00411,1.00411,83.277308458,82.9363,0,0,2,1.004111691251727606
1668124800000,2022-11-11 00:00:00,DAI/USDT,1.00022,1.01229,1.00001,1.00392,151298.244958433,150589.592,74731.813118048,74393.6448,2363,1.004723228453183161
1668038400000,2022-11-10 00:00:00,DAI/USDT,1.00257,1.0199,0.99977,1.00022,262474.979278234,261677.3529,131216.213152142,130816.0607,3541,1.003059452713925669
1667952000000,2022-11-09 00:00:00,DAI/USDT,0.99978,1.00999,0.9997,1.00507,92727.908462394,92709.624,50233.836820769,50224.8349,1364,1.00019863568515064
1667865600000,2022-11-08 00:00:00,DAI/USDT,0.99981,0.99984,0.9997,0.99979,167866.853746464,167904.3411,86960.11617336,86979.3998,2301,0.999776734873045285
1667779200000,2022-11-07 00:00:00,DAI/USDT,0.99979,0.99988,0.99976,0.99982,121165.468326889,121190.2397,62575.346355772,62588.1355,1962,0.999795599460332359
1667692800000,2022-11-06 00:00:00,DAI/USDT,0.99985,0.99992,0.99978,0.99979,178978.075177638,179010.9568,92355.98261593,92372.9929,2379,0.999816315628894363
1667606400000,2022-11-05 00:00:00,DAI/USDT,1.00004,1.00031,0.99978,0.99985,128335.077281305,128346.2288,61233.64884175,61239.002,1843,0.999913118781027038
1667520000000,2022-11-04 00:00:00,DAI/USDT,1.0002,1.00098,0.99977,1.00003,47348.174950438,47343.4728,23235.015560022,23232.5024,891,1.000099337016092447
1667433600000,2022-11-03 00:00:00,DAI/USDT,0.99978,1.001,0.99971,1.00019,114097.108753756,114067.7076,55595.446156491,55580.6624,1902,1.000257819136726579
1667347200000,2022-11-02 00:00:00,DAI/USDT,1.00003,1.00072,0.9997,0.99979,114078.608896131,114062.1874,56469.590334113,56461.2515,1792,1.000143999137725237
1667260800000,2022-11-01 00:00:00,DAI/USDT,0.99971,1.00096,0.99971,1.00018,168840.360832199,168826.6195,83009.141601146,83002.6767,2461,1.000081419413061374
1667174400000,2022-10-31 00:00:00,DAI/USDT,0.99976,1.0001,0.9997,0.99971,199937.534730756,199990.6666,97656.38004662,97682.5134,3057,0.99973433064488999
1667088000000,2022-10-30 00:00:00,DAI/USDT,0.99979,1.0006,0.99976,0.99977,136254.2470563,136269.3336,69076.132132737,69083.5972,2477,0.999889304553200822
1667001600000,2022-10-29 00:00:00,DAI/USDT,1.00013,1.00088,0.9997,0.99979,114442.032191401,114430.0889,57016.433545802,57010.3539,1784,1.000104385916734173
1666915200000,2022-10-28 00:00:00,DAI/USDT,1.00051,1.00059,0.9997,1.00012,84873.024843815,84878.4111,41891.107032472,41893.751,1571,0.999936566064155096
1666828800000,2022-10-27 00:00:00,DAI/USDT,0.99985,1.00024,0.9997,0.9998,127479.909387532,127503.5552,61953.98020811,61965.3625,2009,0.999814552467193549
1666742400000,2022-10-26 00:00:00,DAI/USDT,1.00001,1.00087,0.9997,0.99984,125771.908630007,125776.674,62225.053425544,62227.3266,1872,0.999962120970288255
1666656000000,2022-10-25 00:00:00,DAI/USDT,0.99974,1.00003,0.9997,1.00002,72174.369086404,72179.1841,35522.664396962,35525.1481,1636,0.999933296183199511
1666569600000,2022-10-24 00:00:00,DAI/USDT,0.99995,1,0.99974,0.99975,181801.307474819,181834.0872,92224.140245391,92240.6906,2933,0.999819734014642279
1666483200000,2022-10-23 00:00:00,DAI/USDT,0.99936,1.00054,0.99923,0.99995,90707.641050243,90714.793,47402.398960153,47406.0833,1622,0.999921182289648535
1666396800000,2022-10-22 00:00:00,DAI/USDT,0.99926,1.00009,0.99876,0.99938,25317.143519508,25333.21,11100.326913476,11107.52,655,0.999365834355826732
1666310400000,2022-10-21 00:00:00,DAI/USDT,0.99913,1.00188,0.99835,0.99958,35642.528446207,35657.7905,19018.429617205,19022.3398,855,0.999572604496610828
1666224000000,2022-10-20 00:00:00,DAI/USDT,0.99972,1.0001,0.9984,0.99901,40695.732445111,40730.1327,20019.731431873,20036.587,1092,0.999155474369325375
1666137600000,2022-10-19 00:00:00,DAI/USDT,0.99954,1.00046,0.99857,0.99939,18055.798270434,18065.5282,9282.482794631,9287.487,487,0.999461438036617836
1666051200000,2022-10-18 00:00:00,DAI/USDT,0.99906,0.99958,0.99853,0.99857,7186.937613797,7191.542,3623.449279326,3625.7598,230,0.999359756643159514
1665964800000,2022-10-17 00:00:00,DAI/USDT,0.99835,0.99956,0.99835,0.99941,3901.304191057,3903.8378,1577.482291198,1578.4719,168,0.999351007357199645
1665878400000,2022-10-16 00:00:00,DAI/USDT,0.99954,0.99954,0.99835,0.99835,155.665682743,155.825,95.494242826,95.6106,18,0.998977903101597867
1665792000000,2022-10-15 00:00:00,DAI/USDT,0.99902,0.99954,0.99835,0.99954,18.78016865,18.7992,11.38039845,11.3872,10,0.998987952895917149
1665705600000,2022-10-14 00:00:00,DAI/USDT,0.99933,0.99954,0.99835,0.99902,639.518240309,640.035,246.792812156,246.9836,33,0.999192623834635277
1665619200000,2022-10-13 00:00:00,DAI/USDT,0.99921,0.99997,0.998,0.99901,44941.955515852,44981.403,21509.470837361,21528.1951,733,0.999123162248970729
1665532800000,2022-10-12 00:00:00,DAI/USDT,0.99957,0.99957,0.99858,0.99858,45.087873834,45.119,0,0,4,0.999310141884917961
1665446400000,2022-10-11 00:00:00,DAI/USDT,0.99942,0.99944,0.99878,0.9993,4328.526190163,4332.3676,2261.813995893,2263.7969,139,0.999113343201904015
1665360000000,2022-10-10 00:00:00,DAI/USDT,0.99829,0.99964,0.99827,0.99943,1321.314549696,1322.4812,729.460023829,730.1179,46,0.9991178491370695
1665273600000,2022-10-09 00:00:00,DAI/USDT,0.99912,0.99932,0.99801,0.99829,561.817001878,562.2828,538.238345663,538.6578,19,0.99917165869080733
1665187200000,2022-10-08 00:00:00,DAI/USDT,0.99843,0.99916,0.9978,0.99876,15257.47722969,15277.9143,8491.167170441,8502.4663,344,0.998662367747419139
1665100800000,2022-10-07 00:00:00,DAI/USDT,0.99813,0.99904,0.99765,0.99879,52618.042336249,52693.5701,27890.132202195,27930.2786,1190,0.998566706931237453
1665014400000,2022-10-06 00:00:00,DAI/USDT,0.99831,0.99878,0.99749,0.99853,63433.23081915,63535.0452,31405.350852753,31455.7339,1285,0.998397522778876546
1664928000000,2022-10-05 00:00:00,DAI/USDT,0.99935,0.99946,0.99746,0.9983,57544.478096925,57620.3425,29832.204905918,29872.2833,1122,0.998683563409969155
1664841600000,2022-10-04 00:00:00,DAI/USDT,0.99895,1.00091,0.99809,0.99937,29848.416714586,29869.9454,16107.071412892,16117.3898,777,0.99927941742804439
1664755200000,2022-10-03 00:00:00,DAI/USDT,0.99864,0.99904,0.9984,0.9989,12584.431320946,12599.3267,6416.878361993,6424.5671,331,0.998817783741093967
1664668800000,2022-10-02 00:00:00,DAI/USDT,0.99864,0.9997,0.99811,0.99811,7801.76997574,7809.8144,3244.867688193,3248.2332,308,0.998969981369237489
1664582400000,2022-10-01 00:00:00,DAI/USDT,0.99834,0.99926,0.99819,0.99899,8218.029187279,8226.8357,4248.345490123,4252.9385,255,0.998929558211453512
1664496000000,2022-09-30 00:00:00,DAI/USDT,0.99861,1.00089,0.99781,0.99864,7676.326712697,7687.3757,5887.849078215,5896.9137,187,0.998562879207062449
1664409600000,2022-09-29 00:00:00,DAI/USDT,0.99875,0.9995,0.995,0.99829,58665.881315506,58788.4913,32204.528039071,32281.9358,741,0.997916417532009872
1664323200000,2022-09-28 00:00:00,DAI/USDT,0.99901,0.9993,0.99793,0.99905,23121.927051285,23147.5987,12360.067128978,12373.8217,568,0.998890996432293652
1664236800000,2022-09-27 00:00:00,DAI/USDT,0.99835,0.99935,0.99775,0.99902,36838.552662422,36881.6976,19009.488426769,19031.7091,844,0.998830243116223999
1664150400000,2022-09-26 00:00:00,DAI/USDT,0.9986,0.99908,0.99497,0.99856,84034.975442984,84295.4148,51334.4590559,51526.4459,837,0.99691298475394517
1664064000000,2022-09-25 00:00:00,DAI/USDT,0.99865,0.99906,0.99793,0.99842,55124.776967165,55192.2758,27037.682907231,27070.8932,1317,0.998777032762305882
1663977600000,2022-09-24 00:00:00,DAI/USDT,0.99857,0.9991,0.99706,0.99864,61694.399417473,61812.5091,20677.372981538,20707.7551,803,0.998089644423259653
1663891200000,2022-09-23 00:00:00,DAI/USDT,0.99809,0.9992,0.99726,0.99857,65734.338440378,65834.3225,28990.903171634,29028.8338,1096,0.998481590776336551
1663804800000,2022-09-22 00:00:00,DAI/USDT,0.99853,0.99869,0.99768,0.99809,134169.668570481,134420.7662,67516.302709565,67642.0939,2131,0.998132042109425141
1663718400000,2022-09-21 00:00:00,DAI/USDT,0.99848,0.99942,0.99795,0.99876,114054.951163106,114198.829,58712.308964069,58786.2397,2042,0.998740141357062441
1663632000000,2022-09-20 00:00:00,DAI/USDT,0.99974,0.99984,0.99767,0.99808,130055.975626321,130169.4141,64908.795624049,64966.1746,2764,0.999129063893901848
1663545600000,2022-09-19 00:00:00,DAI/USDT,1.00008,1.00057,0.99972,0.99974,39016.19383882,39016.4429,18510.541277671,18510.7023,1074,0.999993647056352179
1663459200000,2022-09-18 00:00:00,DAI/USDT,0.99993,1.00059,0.99971,1.00009,47757.11733286,47754.2385,23281.41668196,23280.0928,1162,1.000060315728343291
1663372800000,2022-09-17 00:00:00,DAI/USDT,1.00002,1.00037,0.99955,0.99993,50053.487136665,50054.3723,24756.646845371,24757.042,1215,0.999982331078703464
1663286400000,2022-09-16 00:00:00,DAI/USDT,0.99812,1.00104,0.99718,1.00084,75783.952400373,75951.3919,41698.222603249,41787.7059,1670,0.997795633876735172
1663200000000,2022-09-15 00:00:00,DAI/USDT,0.99784,0.99871,0.995,0.99791,170129.477576041,170524.8635,85692.276801064,85889.2461,3657,0.997681715030480152
1663113600000,2022-09-14 00:00:00,DAI/USDT,0.99955,0.9998,0.99779,0.99785,118374.463409208,118528.397,57629.002411718,57703.6179,2446,0.998701401101574295
1663027200000,2022-09-13 00:00:00,DAI/USDT,0.99835,1.00022,0.99799,0.99946,127345.021176366,127485.6621,64542.871167476,64613.956,2371,0.998896935904827935
1662940800000,2022-09-12 00:00:00,DAI/USDT,0.99875,0.99983,0.99791,0.99835,104129.33443118,104278.3993,52450.475936973,52525.7996,2401,0.998570552185420427
1662854400000,2022-09-11 00:00:00,DAI/USDT,0.99907,0.99942,0.99791,0.99791,115200.812582535,115315.9606,57421.734534247,57478.9774,2012,0.999001474647074079
1662768000000,2022-09-10 00:00:00,DAI/USDT,0.9996,0.99994,0.99897,0.99907,131881.281963537,131946.2397,65269.480190733,65301.4447,2445,0.999507776298435073
1662681600000,2022-09-09 00:00:00,DAI/USDT,1.00049,1.00102,0.90001,0.99959,51741.488184386,51810.2952,26306.861695508,26309.0767,1321,0.998795006002163421
1662595200000,2022-09-08 00:00:00,DAI/USDT,1.00009,1.00071,0.99927,1.0005,21948.884198549,21945.029,10696.696475974,10694.6823,660,1.000175705603460906
1662508800000,2022-09-07 00:00:00,DAI/USDT,0.999,1.00041,0.99865,0.99987,4133.863581213,4135.4452,3533.665269644,3535.0998,221,0.999617658773260045
1662422400000,2022-09-06 00:00:00,DAI/USDT,0.99827,0.999,0.99793,0.99878,88122.018326026,88245.2,44594.910683657,44656.8616,1932,0.998604123633098478
1662336000000,2022-09-05 00:00:00,DAI/USDT,0.99918,1,0.90001,0.99828,129889.003426431,130209.5963,64400.417788307,64473.7984,2348,0.997666426218509158
1662249600000,2022-09-04 00:00:00,DAI/USDT,0.99967,0.99967,0.99849,0.99945,70361.35327493,70411.268,36201.978752243,36228.7177,1448,0.999291133801050641
1662163200000,2022-09-03 00:00:00,DAI/USDT,0.99982,0.99985,0.99926,0.99926,66042.765400801,66056.3368,32363.416670477,32370.0425,2449,0.999794550404943856
1662076800000,2022-09-02 00:00:00,DAI/USDT,0.99979,0.99985,0.99943,0.99981,30907.139116605,30914.6979,15492.183317067,15495.9633,1794,0.999755500309533399
1661990400000,2022-09-01 00:00:00,DAI/USDT,0.99992,1.0011,0.99965,0.99981,66919.919256583,66898.1469,34817.607634035,34805.9903,2988,1.000325607062995844
1661904000000,2022-08-31 00:00:00,DAI/USDT,0.99994,1,0.99919,1,9036.783302875,9037.8378,4681.764553133,4682.3321,1066,0.999883332576936804
1661817600000,2022-08-30 00:00:00,DAI/USDT,0.99993,1.001,0.99936,0.99995,19203.62738018,19206.8975,9841.11290003,9842.5458,2082,0.999829792990648386
1661731200000,2022-08-29 00:00:00,DAI/USDT,1,1,0.99955,0.99994,6450.310615793,6451.1939,3344.819204564,3345.2783,797,0.999863096064402953
1661644800000,2022-08-28 00:00:00,DAI/USDT,1.00022,1.0005,0.99919,0.99999,5311.381779239,5310.8735,2855.730984419,2855.4979,791,1.000095750172949665
1661558400000,2022-08-27 00:00:00,DAI/USDT,0.99994,1.00055,0.99991,1.00021,19934.129751554,19929.9153,9875.8027035,9873.7305,2095,1.00021146885244687
1661472000000,2022-08-26 00:00:00,DAI/USDT,0.99887,1.00088,0.99872,1.00028,18494.226164618,18503.6805,9824.228679673,9828.833,2086,0.999489552429123482
1661385600000,2022-08-25 00:00:00,DAI/USDT,0.99821,0.99905,0.99788,0.99854,6080.713371858,6088.6785,2689.524861871,2693.0481,637,0.998691855627729561
1661299200000,2022-08-24 00:00:00,DAI/USDT,0.99876,0.99907,0.99769,0.99821,5829.556340284,5838.0751,3308.052154743,3313.2113,481,0.998541047361598902
1661212800000,2022-08-23 00:00:00,DAI/USDT,0.99883,0.99974,0.99855,0.99907,3638.043862282,3641.4827,1626.478556684,1628.0427,388,0.99905567692813272
1661126400000,2022-08-22 00:00:00,DAI/USDT,0.99922,0.99967,0.99845,0.99929,2421.029505875,2423.2161,1164.082359097,1165.1507,299,0.999097690327055917
1661040000000,2022-08-21 00:00:00,DAI/USDT,0.99882,0.99971,0.99809,0.9993,4959.150267907,4964.5392,2444.53478849,2447.1908,524,0.998914566917177367
1660953600000,2022-08-20 00:00:00,DAI/USDT,0.99847,0.9997,0.99792,0.99896,4077.433739559,4082.8267,2011.36793292,2014.0879,367,0.998679160493872536
1660867200000,2022-08-19 00:00:00,DAI/USDT,0.99884,1.00176,0.99249,0.99845,17983.636843281,18001.1968,8938.845852434,8939.5919,1027,0.999028160908077823
1660780800000,2022-08-18 00:00:00,DAI/USDT,0.99894,0.99981,0.99842,0.9996,3685.156835088,3688.6761,1833.878019174,1835.6142,622,0.999045997317230656
1660694400000,2022-08-17 00:00:00,DAI/USDT,0.99867,0.99986,0.99827,0.99895,5349.366409757,5354.6798,3039.785592545,3042.8631,779,0.999007782778385178
1660608000000,2022-08-16 00:00:00,DAI/USDT,0.99899,0.99953,0.99819,0.99862,817.40485242,818.2102,386.487957251,386.8883,138,0.999015764669531416
1660521600000,2022-08-15 00:00:00,DAI/USDT,0.99901,0.99903,0.99828,0.99899,10742.073604053,10752.7825,5654.78717665,5660.4231,1488,0.999004083534842898
1660435200000,2022-08-14 00:00:00,DAI/USDT,0.99886,0.99961,0.97698,0.999,4889.649278823,4894.9496,2373.399416199,2376.2139,725,0.99891920679676452
1660348800000,2022-08-13 00:00:00,DAI/USDT,0.99867,0.99978,0.99801,0.99908,7704.960526784,7713.7027,5255.557289355,5261.8717,602,0.998866790657302996
1660262400000,2022-08-12 00:00:00,DAI/USDT,0.9992,0.99946,0.97482,0.99884,43537.415610127,43685.4728,2929.433458019,2934.8852,1580,0.996614350189310607
