https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1672963200000,2023-01-06 00:00:00,SOL/USDT,13.364,13.606,12.74,13.504,1158647.56819511,87909.264529,579341.604969797,43946.786138,15911,13.181594086534775074
1672876800000,2023-01-05 00:00:00,SOL/USDT,13.46,13.75,12.964,13.408,1325698.417366456,99871.301223,674248.615644317,50782.91738,17395,13.275558349375270162
1672790400000,2023-01-04 00:00:00,SOL/USDT,13.377,14.164,12.848,13.472,1345620.548155862,99187.544768,703445.315662102,51827.196081,17201,13.570884730847018479
1672704000000,2023-01-03 00:00:00,SOL/USDT,11.257,13.722,11.013,13.378,1391826.846147996,113729.115833,697337.716977822,56975.820833,17029,12.288219728306083773
1672617600000,2023-01-02 00:00:00,SOL/USDT,9.978,11.989,9.817,11.277,1094505.00522788,101534.85769,558167.331592904,51737.363503,14544,10.809904997953496359
1672531200000,2023-01-01 00:00:00,SOL/USDT,9.963,10.083,9.708,9.987,1092912.828186803,110359.52216,553755.949741804,55902.365161,14871,9.904068090934064413
1672444800000,2022-12-31 00:00:00,SOL/USDT,9.886,10.171,9.671,9.962,1131907.436436932,114122.233041,572752.1993588,57735.564055,15564,9.919756548790092406
1672358400000,2022-12-30 00:00:00,SOL/USDT,9.557,10.21,9.083,9.896,1285238.026871739,133954.690547,630869.701051297,65756.376706,16398,9.601790123677806895
1672272000000,2022-12-29 00:00:00,SOL/USDT,9.784,10.759,8.081,9.637,1026181.604875026,109811.323668,515106.744958878,55185.777368,14422,9.367546511826149237
1672185600000,2022-12-28 00:00:00,SOL/USDT,11.11,11.142,9.535,9.783,433382.241022679,42524.946421,212477.263249037,20788.293058,8063,10.212335069797540318
1672099200000,2022-12-27 00:00:00,SOL/USDT,11.356,11.465,10.8,11.111,775883.263282555,69467.433881,388499.073802425,34782.20411,11447,11.171713999677116967
1672012800000,2022-12-26 00:00:00,SOL/USDT,11.387,11.479,11.145,11.358,651204.940543119,57477.511858,320318.852158447,28272.791597,10143,11.330354998769421236
1671926400000,2022-12-25 00:00:00,SOL/USDT,11.454,11.556,11.267,11.389,689457.858890417,60421.798955,352974.904159188,30931.360789,9948,11.411009469744210169
1671840000000,2022-12-24 00:00:00,SOL/USDT,11.781,11.785,11.147,11.447,858104.636091731,75005.614874,419763.705257941,36691.848602,12738,11.442983660731423199
1671753600000,2022-12-23 00:00:00,SOL/USDT,11.808,12.104,11.716,11.776,1107384.893247842,93159.779537,553544.548431619,46571.82435,14436,11.887421010935879772
1671667200000,2022-12-22 00:00:00,SOL/USDT,12.16,12.223,11.695,11.819,548451.798127436,45969.621361,273130.952048508,22891.173845,13413,11.93249894037599616
1671580800000,2022-12-21 00:00:00,SOL/USDT,12.292,12.3,11.898,12.165,321957.863192766,26694.062901,161435.649314866,13384.67286,13250,12.061332877588913581
1671494400000,2022-12-20 00:00:00,SOL/USDT,11.953,12.476,11.877,12.294,64204.431073799,5216.395061,31236.72548745,2538.196941,4513,12.308582893385101275
1671408000000,2022-12-19 00:00:00,SOL/USDT,12.44,12.614,11.758,11.96,25049.226019854,2057.432936,6992.312644316,567.770835,1297,12.178120334035876882
1671321600000,2022-12-18 00:00:00,SOL/USDT,12.52,12.652,12.295,12.414,31472.906513453,2533.004895,14589.825396362,1173.474295,1478,12.425507633590028244
1671235200000,2022-12-17 00:00:00,SOL/USDT,12.248,12.603,12.019,12.518,53648.949572593,4358.019647,33719.953578396,2738.899077,1443,12.311099334180269653
1671148800000,2022-12-16 00:00:00,SOL/USDT,13.99,14.141,12.097,12.279,99722.976785108,7485.999353,46948.686210575,3520.955953,1448,13.342278251716643344
1671062400000,2022-12-15 00:00:00,SOL/USDT,14.1,14.38,13.886,14.02,290122.956091493,20608.138461,146253.307508786,10385.176355,2013,14.078892979666544692
1670976000000,2022-12-14 00:00:00,SOL/USDT,13.898,14.98,13.852,14.107,365644.951708975,25840.446239,175790.500476811,12416.79261,2679,14.154780641433369892
1670889600000,2022-12-13 00:00:00,SOL/USDT,13.306,14.099,12.806,13.928,224847.372729347,16535.655554,111870.608025445,8240.234639,1740,13.606893244396826224
1670803200000,2022-12-12 00:00:00,SOL/USDT,13.406,13.479,12.911,13.305,299262.639216287,22776.945171,151730.049583761,11548.636346,2522,13.139745402376901415
1670716800000,2022-12-11 00:00:00,SOL/USDT,13.572,13.786,13.392,13.409,138417.478572922,10148.821471,70139.537930493,5141.864751,2810,13.638975419492847331
1670630400000,2022-12-10 00:00:00,SOL/USDT,13.587,13.698,13.547,13.571,147589.734405785,10834.396789,74996.81645795,5505.325191,2731,13.622400993347636483
1670544000000,2022-12-09 00:00:00,SOL/USDT,13.699,14.018,13.526,13.589,116756.625405743,8520.434582,57282.011338831,4181.181709,2195,13.703926961897782482
1670457600000,2022-12-08 00:00:00,SOL/USDT,13.491,13.763,13.301,13.687,108698.704933473,8043.442596,52767.124665061,3903.426139,2317,13.514638736361275764
1670371200000,2022-12-07 00:00:00,SOL/USDT,14.296,14.303,13.467,13.491,142805.057734942,10391.172465,73234.252703816,5329.769977,2564,13.746812516367779347
1670284800000,2022-12-06 00:00:00,SOL/USDT,13.821,14.357,13.821,14.291,156039.986017415,11114.62551,79472.30986004,5661.840632,3068,14.039645020681906702
1670198400000,2022-12-05 00:00:00,SOL/USDT,13.712,14.156,13.605,13.829,154895.841448125,11122.613676,80901.758816176,5808.386229,3221,13.92700642800966859
1670112000000,2022-12-04 00:00:00,SOL/USDT,13.303,13.737,13.301,13.711,187690.221354646,13918.580433,89882.981363993,6665.116216,3195,13.485425079843499558
1670025600000,2022-12-03 00:00:00,SOL/USDT,13.69,13.746,13.238,13.31,140447.750515957,10379.059985,70566.204289319,5215.309534,2815,13.532379110073577889
1669939200000,2022-12-02 00:00:00,SOL/USDT,13.492,13.773,13.332,13.701,127920.976559151,9425.204768,66240.788904916,4879.175519,2298,13.573054558791643881
1669852800000,2022-12-01 00:00:00,SOL/USDT,14.156,14.182,13.388,13.487,137626.735950593,10018.607119,68532.801143619,4983.490471,2599,13.739682566329499773
1669766400000,2022-11-30 00:00:00,SOL/USDT,13.325,14.308,13.209,14.155,162750.602370966,11904.948903,85407.302054623,6246.729442,3046,13.672852320409752097
1669680000000,2022-11-29 00:00:00,SOL/USDT,13.302,13.926,13.141,13.354,164014.522718095,12139.134049,85799.459630702,6353.973834,2773,13.513307224492434057
1669593600000,2022-11-28 00:00:00,SOL/USDT,14.113,14.141,12.811,13.323,172478.677204083,12923.702928,86822.930511756,6507.029232,2961,13.349365865764560026
1669507200000,2022-11-27 00:00:00,SOL/USDT,14.168,14.444,14.054,14.121,180358.702418268,12628.18126,88526.617646359,6198.511429,3272,14.282694056406524645
1669420800000,2022-11-26 00:00:00,SOL/USDT,14.013,14.941,13.956,14.165,202240.652081217,14068.160251,100282.374618972,6980.809756,3733,14.378588201638278311
1669334400000,2022-11-25 00:00:00,SOL/USDT,14.579,14.579,13.941,14.008,189398.233825856,13392.566311,94201.815782629,6662.086862,3692,14.142752404338540396
1669248000000,2022-11-24 00:00:00,SOL/USDT,14.376,14.995,13.882,14.591,281143.074230685,19562.16571,143139.328772325,9951.744972,4712,14.374132072925488911
1669161600000,2022-11-23 00:00:00,SOL/USDT,12.483,14.461,12.444,14.369,231473.63831589,17453.200706,120731.321784391,9092.526795,5091,13.279615413920346698
1669075200000,2022-11-22 00:00:00,SOL/USDT,11.925,12.509,11.127,12.482,289264.091469976,24514.960687,147320.768586282,12481.923215,5514,11.806018344996057098
1668988800000,2022-11-21 00:00:00,SOL/USDT,12.296,12.306,11.5,11.934,315475.20320087,26601.614747,158029.249093028,13325.148743,5638,11.861429770400120704
1668902400000,2022-11-20 00:00:00,SOL/USDT,12.871,13.5,12.212,12.292,334811.754818546,26155.534498,170896.692329605,13339.143938,6522,12.80510293396560894
1668816000000,2022-11-19 00:00:00,SOL/USDT,13.271,13.445,12.677,12.879,268703.330613615,20771.114799,134188.654784952,10371.084003,4957,12.937183563346734714
1668729600000,2022-11-18 00:00:00,SOL/USDT,13.652,13.864,13.014,13.271,145954.961881769,10937.35819,72334.835884134,5417.712186,5433,13.34761024595902807
1668643200000,2022-11-17 00:00:00,SOL/USDT,14.28,14.481,13.026,13.653,63185.82889698,4618.638098,32582.343584326,2387.004653,5494,13.694915703334619696
1668556800000,2022-11-16 00:00:00,SOL/USDT,14.312,14.587,13.68,14.275,51890.73201212,3660.79634,21920.960896777,1543.81977,6194,14.177594399859186433
1668470400000,2022-11-15 00:00:00,SOL/USDT,14.017,15,13.91,14.312,86081.432411772,5984.284826,45011.511866879,3130.194789,6251,14.388064352337407363
1668384000000,2022-11-14 00:00:00,SOL/USDT,13.144,14.957,12.2,14.031,54179.40222999,3934.765133,24901.53353522,1807.886717,5334,13.796082280912965494
1668297600000,2022-11-13 00:00:00,SOL/USDT,14.544,14.865,13.074,13.151,122176.651732608,8748.836197,58997.299479352,4201.600067,4138,13.973118880566431553
1668211200000,2022-11-12 00:00:00,SOL/USDT,16.53,16.654,14.518,14.583,105589.35095034,6776.708386,42847.138881167,2729.378182,5007,15.597859589124081132
1668124800000,2022-11-11 00:00:00,SOL/USDT,17.542,18.818,15.276,16.515,178877.063371268,10530.415439,88357.026196865,5154.165261,4978,17.020586555370193262
1668038400000,2022-11-10 00:00:00,SOL/USDT,13.928,18.838,12.502,17.646,305605.535208595,19333.894056,144318.509052844,8995.314966,4229,15.984537425028764845
1667952000000,2022-11-09 00:00:00,SOL/USDT,23.962,24.226,12.2,13.919,707894.372195314,41537.932329,250180.762967158,14995.638172,5337,17.522649952465630252
1667865600000,2022-11-08 00:00:00,SOL/USDT,29.886,31.327,22.01,24.2,553555.108683397,20806.748155,221186.018524752,8283.032944,6039,26.732304842380898158
1667779200000,2022-11-07 00:00:00,SOL/USDT,32.594,33.163,29.52,29.878,154070.75794216,4869.368122,59172.850430844,1846.357077,3979,31.675327566170325864
1667692800000,2022-11-06 00:00:00,SOL/USDT,36.703,36.778,32.327,32.651,226843.289261922,6568.017203,116848.853968454,3445.004694,4317,34.618227799913030381
1667606400000,2022-11-05 00:00:00,SOL/USDT,33.682,38.521,33.628,36.686,92033.885835456,2574.455394,50477.806358792,1409.651987,4673,35.791167416245849347
1667520000000,2022-11-04 00:00:00,SOL/USDT,30.792,34,30.001,33.681,56004.9196575,1733.838655,30980.98149344,950.354367,3866,32.335821749092221908
1667433600000,2022-11-03 00:00:00,SOL/USDT,30.575,32.772,30.523,30.809,41766.955273786,1332.260423,20008.540351127,638.920537,3637,31.355542464640656251
1667347200000,2022-11-02 00:00:00,SOL/USDT,31.997,32.964,30.193,30.639,41259.51611295,1317.64282,19716.93556621,630.219172,3927,31.323446279626874236
1667260800000,2022-11-01 00:00:00,SOL/USDT,32.595,33.286,31.986,32.044,90037.770899264,2790.57629,65245.798264744,2027.322768,3113,32.269154140733599158
1667174400000,2022-10-31 00:00:00,SOL/USDT,32.854,34.279,32.348,32.606,87839.228029638,2658.196012,42047.615828435,1270.202079,4432,33.048758402975801395
1667088000000,2022-10-30 00:00:00,SOL/USDT,32.839,33.389,31.961,32.849,138241.653178247,4240.314138,47687.045127827,1466.014049,4740,32.603612662048193989
1667001600000,2022-10-29 00:00:00,SOL/USDT,31.984,33.687,31.694,32.839,46726.997653322,1420.440705,25935.649054513,787.781604,4394,32.902090911308147178
1666915200000,2022-10-28 00:00:00,SOL/USDT,30.528,32.415,30.112,31.977,52768.656895701,1705.115844,25423.308825096,821.6442,5065,30.959868491302396368
1666828800000,2022-10-27 00:00:00,SOL/USDT,31.29,32.3,30.482,30.532,117559.733133861,3761.194856,49857.636893399,1590.552297,5442,31.259443135834672477
1666742400000,2022-10-26 00:00:00,SOL/USDT,30.861,32.053,30.633,31.29,194269.30857872,6202.186908,84420.26438265,2700.392805,5607,31.325368781195716506
1666656000000,2022-10-25 00:00:00,SOL/USDT,28.423,32.191,28.089,30.839,91042.67385058,3031.526547,48857.518041158,1611.700523,5176,30.096953803343763623
1666569600000,2022-10-24 00:00:00,SOL/USDT,29.285,29.441,28.156,28.305,67891.226090885,2371.223496,36183.198973862,1265.21472,4869,28.634035071314332179
1666483200000,2022-10-23 00:00:00,SOL/USDT,28.014,29.378,27.812,29.278,81988.502215416,2879.98883,40243.588004479,1407.744846,5444,28.474955401262195429
1666396800000,2022-10-22 00:00:00,SOL/USDT,28.089,28.17,27.508,28.04,83955.457417127,3008.900263,51156.127627656,1832.325949,5453,27.902992775056001863
1666310400000,2022-10-21 00:00:00,SOL/USDT,27.99,28.29,26.861,28.089,132296.20373092,4775.581439,67943.765537825,2452.636849,5139,27.705510765127432389
1666224000000,2022-10-20 00:00:00,SOL/USDT,28.825,29.425,27.991,27.996,67991.731012652,2354.48965,33393.999802057,1155.561218,5435,28.88332825527528031
1666137600000,2022-10-19 00:00:00,SOL/USDT,30.098,30.238,28.796,28.824,115006.85959912,3868.109655,55890.479582255,1873.91407,5830,29.735465974791998738
1666051200000,2022-10-18 00:00:00,SOL/USDT,31.191,31.456,29.817,30.122,96455.488745354,3142.101363,45266.797314274,1473.581343,4942,30.703202972061595385
1665964800000,2022-10-17 00:00:00,SOL/USDT,30.155,31.306,29.823,31.183,113387.129931839,3711.896532,59994.289506047,1964.258868,5464,30.550340857229632464
1665878400000,2022-10-16 00:00:00,SOL/USDT,29.588,30.501,29.558,30.149,117907.326313705,3931.611752,58436.187688633,1945.003963,5760,29.990716451994303799
1665792000000,2022-10-15 00:00:00,SOL/USDT,29.995,30.192,29.429,29.571,108939.285971484,3644.286945,56756.410606197,1897.290416,6016,29.893765919698801561
1665705600000,2022-10-14 00:00:00,SOL/USDT,30.494,31.997,29.638,29.998,134647.246042825,4343.633912,66343.228504317,2129.176202,6062,31.015071772780984768
1665619200000,2022-10-13 00:00:00,SOL/USDT,31.14,31.208,28.073,30.512,159758.280834096,5315.086709,84662.682628782,2806.457144,5126,30.079649269610471981
1665532800000,2022-10-12 00:00:00,SOL/USDT,30.792,31.554,30.743,31.153,91083.107166279,2921.703574,37397.947478504,1199.832672,4889,31.175317021894814524
1665446400000,2022-10-11 00:00:00,SOL/USDT,31.961,31.961,30.443,30.795,106275.16967634,3384.316462,54976.029405643,1751.358078,4962,31.403440894850357308
1665360000000,2022-10-10 00:00:00,SOL/USDT,32.909,33.418,31.915,32.006,86530.099853249,2653.317269,44640.681462791,1369.336971,4743,32.615841083268621952
1665273600000,2022-10-09 00:00:00,SOL/USDT,32.559,33.15,32.453,32.91,46001.479751736,1402.508709,23368.216943389,712.389208,4804,32.80051169457111447
1665187200000,2022-10-08 00:00:00,SOL/USDT,32.946,33.108,32.357,32.569,60906.705891228,1855.446437,30700.671490511,935.40785,4902,32.826373229462172073
1665100800000,2022-10-07 00:00:00,SOL/USDT,33.381,33.764,32.462,32.965,96601.576129869,2910.432794,58307.633540021,1755.539277,4585,33.193763166867475201
1665014400000,2022-10-06 00:00:00,SOL/USDT,34.007,34.478,33.131,33.345,56962.525599337,1679.400034,29708.521725834,875.051318,5190,33.921252778717236412
1664928000000,2022-10-05 00:00:00,SOL/USDT,34.057,34.335,33.199,34.026,107812.889506122,3194.345834,46849.159805201,1388.52933,5918,33.753710329953233982
1664841600000,2022-10-04 00:00:00,SOL/USDT,32.899,34.362,32.819,34.105,88950.764495553,2636.177826,50027.030185742,1479.089207,6158,33.749238786832129596
1664755200000,2022-10-03 00:00:00,SOL/USDT,31.88,33.176,31.88,32.863,49682.504617893,1524.735426,26131.900743702,802.131317,4804,32.587795412077162305
1664668800000,2022-10-02 00:00:00,SOL/USDT,32.426,32.965,31.881,32.044,38438.706075636,1176.048291,17956.32659069,549.078498,3571,32.685746271433148311
1664582400000,2022-10-01 00:00:00,SOL/USDT,33.167,33.173,32.379,32.426,68908.671507637,2096.527233,35082.46275906,1067.839719,5671,32.869177643198448283
1664496000000,2022-09-30 00:00:00,SOL/USDT,33.955,35.049,32.658,33.19,140276.755131019,4129.032172,71280.806794387,2104.925667,5738,33.978280873740980928
1664409600000,2022-09-29 00:00:00,SOL/USDT,33.293,34.437,32.715,33.929,78780.360642531,2344.612601,39787.494158968,1186.797387,5521,33.604499993779269836
1664323200000,2022-09-28 00:00:00,SOL/USDT,32.663,33.753,31.647,33.237,120526.885851686,3705.650246,57501.702659357,1767.484602,5562,32.532312407440810394
1664236800000,2022-09-27 00:00:00,SOL/USDT,33.801,35.35,32.114,32.662,106228.600975411,3163.003802,55932.574709247,1669.900357,5138,33.611188247332477668
1664150400000,2022-09-26 00:00:00,SOL/USDT,32.308,33.95,31.882,33.882,96197.742351805,2921.914932,49773.961987655,1510.857349,6203,32.930720532972880575
1664064000000,2022-09-25 00:00:00,SOL/USDT,33.347,33.989,31.953,32.289,72624.321865774,2184.718273,37421.740886679,1125.753652,5485,33.249471709596495118
1663977600000,2022-09-24 00:00:00,SOL/USDT,33.653,34.878,32.76,33.348,196498.716076264,5795.218196,100462.26828826,2958.659735,6304,33.910059131624302054
1663891200000,2022-09-23 00:00:00,SOL/USDT,32.443,33.871,31.269,33.662,154343.004658465,4789.056995,70023.051044476,2181.995871,5768,32.244041553061877881
1663804800000,2022-09-22 00:00:00,SOL/USDT,30.736,32.998,30.613,32.378,77294.468032177,2428.316501,39961.165491895,1249.975134,4694,31.841346105009192282
1663718400000,2022-09-21 00:00:00,SOL/USDT,31.397,33.7,30.255,30.745,144253.483886445,4541.59958,71808.43246491,2257.554786,4814,31.770546782426130675
1663632000000,2022-09-20 00:00:00,SOL/USDT,32.624,33.053,31.281,31.387,320657.292538681,9975.792938,157343.54252462,4885.251987,5138,32.14674347359312422
1663545600000,2022-09-19 00:00:00,SOL/USDT,31.326,33.11,30.639,32.626,319140.139525213,10069.085309,162944.126149693,5132.97065,5412,31.704347596347403699
1663459200000,2022-09-18 00:00:00,SOL/USDT,33.661,34.026,30.917,31.186,133239.928904142,4042.218125,66031.064819979,1995.920701,6030,32.98151069904115884
1663372800000,2022-09-17 00:00:00,SOL/USDT,32.237,33.941,32.227,33.636,135284.310007124,4100.510609,62013.038152187,1878.162198,6536,32.995537255683223874
1663286400000,2022-09-16 00:00:00,SOL/USDT,33.097,33.398,31.574,32.24,170624.367481029,5221.269663,84387.984059102,2580.548316,6333,32.683854879214776723
1663200000000,2022-09-15 00:00:00,SOL/USDT,34.081,34.819,32.5,33.08,219063.385068353,6524.266497,110053.223851758,3280.478249,6521,33.58654769082499542
1663113600000,2022-09-14 00:00:00,SOL/USDT,33.011,34.336,32.656,34.08,203006.476405795,6092.148186,99493.817993598,2981.539832,6703,33.32544494112487845
1663027200000,2022-09-13 00:00:00,SOL/USDT,37.429,39.125,32.912,32.984,345374.372583596,9510.29504,170207.947131078,4697.205204,6745,36.419611639729129369
1662940800000,2022-09-12 00:00:00,SOL/USDT,34.969,38.243,34.387,37.444,302076.574619701,8147.063475,154471.731070479,4145.475425,5260,37.103565976072119105
1662854400000,2022-09-11 00:00:00,SOL/USDT,35.13,35.91,34,34.971,116073.266715373,3319.050993,63879.999383272,1826.266253,4125,34.975348296377502491
1662768000000,2022-09-10 00:00:00,SOL/USDT,34.698,35.647,34.059,35.182,193053.194366149,5558.665808,88658.597307216,2553.711198,4997,34.731329292694984746
1662681600000,2022-09-09 00:00:00,SOL/USDT,33.625,36.214,32.684,34.674,130983.693943298,3775.85698,76411.951288949,2199.839173,4509,34.696398198855792673
1662595200000,2022-09-08 00:00:00,SOL/USDT,32.664,33.85,31.547,33.624,242842.512698335,7338.899449,153839.679695684,4632.805838,4626,33.094962879122114192
1662508800000,2022-09-07 00:00:00,SOL/USDT,30.905,32.99,30.256,32.59,701395.221775117,22329.724939,361407.276399645,11478.579605,4924,31.413978152631286829
1662422400000,2022-09-06 00:00:00,SOL/USDT,32.309,34.034,30.508,30.902,254402.573261226,7760.055226,99662.85897571,3035.674585,3916,32.795762729245120562
1662336000000,2022-09-05 00:00:00,SOL/USDT,32.173,32.539,31.089,32.177,109012.136337422,3417.912983,51613.843845825,1615.283849,4485,31.895953118976331754
1662249600000,2022-09-04 00:00:00,SOL/USDT,31.123,32.851,31.04,32.132,203468.760240735,6433.93275,99777.654971992,3154.234989,5863,31.625812779580843619
1662163200000,2022-09-03 00:00:00,SOL/USDT,31.046,31.371,30.592,31.11,209958.415271917,6748.322373,103314.254148981,3320.503009,4202,31.112902785567085336
1662076800000,2022-09-02 00:00:00,SOL/USDT,31.592,34.389,30.654,31.282,135818.338594256,4324.375039,71989.092036976,2287.827041,4375,31.412069245259202309
1661990400000,2022-09-01 00:00:00,SOL/USDT,31.48,31.757,30.474,31.606,49069.156766472,1575.732086,20054.533366647,643.780241,4597,31.142659380538703295
1661904000000,2022-08-31 00:00:00,SOL/USDT,31.471,32.96,31.125,31.508,62609.135458002,1944.582278,24463.373643136,760.10931,4511,32.201009606474701325
1661817600000,2022-08-30 00:00:00,SOL/USDT,32.342,33.445,30.655,31.461,88951.118320662,2775.758451,45680.348395075,1423.924328,5705,32.05758135190649849
1661731200000,2022-08-29 00:00:00,SOL/USDT,30.337,32.641,30.001,32.434,44468.804608669,1438.282731,13486.438749318,429.649819,4567,30.938757124456125326
1661644800000,2022-08-28 00:00:00,SOL/USDT,31.513,32.066,30.298,30.314,54270.668537402,1726.485124,29862.459202772,943.040289,4036,31.44196836627158865
1661558400000,2022-08-27 00:00:00,SOL/USDT,31.675,32.147,30.847,31.478,64750.972072303,2041.099964,31788.465465112,1001.6136,4621,31.725826343178674893
1661472000000,2022-08-26 00:00:00,SOL/USDT,35.274,35.877,31.364,31.676,59462.944290931,1763.231198,20937.906478811,612.269607,5981,33.756151139347934459
1661385600000,2022-08-25 00:00:00,SOL/USDT,34.906,36.504,34.838,35.306,70556.241811047,1972.247058,31367.252190638,877.316775,5628,35.778157763967102341
1661299200000,2022-08-24 00:00:00,SOL/USDT,35.594,36.297,34.257,34.929,46027.836510833,1306.61563,24949.816712708,710.324921,2303,35.23030522897976422
1661212800000,2022-08-23 00:00:00,SOL/USDT,35.38,36.07,34.215,35.613,21565.810443111,609.596191,9404.474681204,265.447772,3076,35.379923000682869654
1661126400000,2022-08-22 00:00:00,SOL/USDT,36.364,36.364,33.766,35.382,31168.892686804,900.498611,17548.408753439,508.19791,2864,34.62089293197289078
1661040000000,2022-08-21 00:00:00,SOL/USDT,35.297,36.987,34.563,36.438,39364.753694953,1103.443599,16586.445643254,465.39815,3587,35.681713364376055476
1660953600000,2022-08-20 00:00:00,SOL/USDT,35.783,37.247,34.299,35.262,71926.447309799,2007.270081,36063.110273747,1004.329953,4465,35.848952647358074504
1660867200000,2022-08-19 00:00:00,SOL/USDT,39.563,39.565,35.357,35.798,45195.364092962,1226.887201,23589.994296641,638.236373,3438,36.852758250247586733
1660780800000,2022-08-18 00:00:00,SOL/USDT,40.451,41.586,39.251,39.543,64643.105576862,1583.449788,12082.854626385,296.875042,1634,40.827180863191247544
1660694400000,2022-08-17 00:00:00,SOL/USDT,43.094,44.684,40.19,40.482,30425.127827576,725.504021,15107.252802519,359.925216,2115,41.967602667504153861
1660608000000,2022-08-16 00:00:00,SOL/USDT,43.758,44.296,42.575,43.127,37853.75847213,872.776469,18637.38034107,430.025854,3175,43.373918551528522565
1660521600000,2022-08-15 00:00:00,SOL/USDT,44.846,47.289,43,43.726,65360.86221593,1473.32101,30372.370114822,682.205315,4075,44.375373951075511613
1660435200000,2022-08-14 00:00:00,SOL/USDT,46.502,47.814,44.687,44.845,40602.491948444,874.858036,11025.443574744,239.056252,2575,46.426487001159786636
1660348800000,2022-08-13 00:00:00,SOL/USDT,45.5,48.25,45.5,46.51,39548.283016756,845.49697,21258.799159507,456.004325,1797,46.783237906298829544
1660262400000,2022-08-12 00:00:00,SOL/USDT,42.876,45.436,40.919,45.436,51338.053119199,1188.330728,29276.637542501,678.424858,4079,43.21177078563709438
1660176000000,2022-08-11 00:00:00,SOL/USDT,42.098,45.362,41.706,42.781,42394.680675185,969.267934,26551.458539676,606.019509,3681,43.747922211406166049
1660089600000,2022-08-10 00:00:00,SOL/USDT,40.29,42.6,0.09,42.471,52585.782493149,1462.242766,24997.927126329,610.898753,3849,39.981120856616398003
1660003200000,2022-08-09 00:00:00,SOL/USDT,42.64,43.04,39.66,40.26,32883.06913907,801.691023,16656.34486894,405.846788,5016,41.039462048031042171
1659916800000,2022-08-08 00:00:00,SOL/USDT,40.39,44.99,39.45,42.79,24941.53200209,595.003195,10836.12267764,258.591342,3531,41.943243475460372603
1659830400000,2022-08-07 00:00:00,SOL/USDT,40.31,42,39.11,39.78,11285.8816576,277.732285,6411.8941512,157.731108,1870,40.645442689393560168
1659744000000,2022-08-06 00:00:00,SOL/USDT,39.98,42,38.95,40.32,10635.84649655,264.160576,2205.76942798,54.35149,892,40.269110157957575558
1659657600000,2022-08-05 00:00:00,SOL/USDT,46.05,46.4,38.01,39.98,2747.17012364,70.914502,409.82370853,9.51648,42,38.849205997653720167
1659571200000,2022-08-04 00:00:00,SOL/USDT,42.3123001,42.3123001,42.3123001,42.3123001,0,0,0,0,0,43.858847813578269633
1659484800000,2022-08-03 00:00:00,SOL/USDT,42.3123001,42.3123001,42.3123001,42.3123001,0,0,0,0,0,43.858847813578269633
1659398400000,2022-08-02 00:00:00,SOL/USDT,42.3123001,42.3123001,42.3123001,42.3123001,0,0,0,0,0,43.858847813578269633
1659312000000,2022-08-01 00:00:00,SOL/USDT,42.3123001,42.3123001,42.3123001,42.3123001,0,0,0,0,0,43.858847813578269633
1659225600000,2022-07-31 00:00:00,SOL/USDT,43.44787434,45.01495313,42.29108519,42.3123001,52384.89927634,1195.28865159,0,0,0,43.82614961
1659139200000,2022-07-30 00:00:00,SOL/USDT,42.09153521,46.66839004,41.60960003,43.59482897,86075.54560494,1981.68214485,0,0,0,43.43559628
1659052800000,2022-07-29 00:00:00,SOL/USDT,43.03378171,44.18444238,41.31236992,41.90212954,84239.52665171,1965.12084812,0,0,0,42.86735176
1658966400000,2022-07-28 00:00:00,SOL/USDT,40.2450389,44.07,39.16373802,42.90531968,57940.75598943,1398.17109327,0,0,0,41.44039042
1658880000000,2022-07-27 00:00:00,SOL/USDT,36.29128919,40.45439042,35.75629212,40.25555944,644260.05404602,17390.77352231,0,0,0,37.04608384
1658793600000,2022-07-26 00:00:00,SOL/USDT,36.72634352,36.72788146,34.82829997,36.25235379,197006.35538469,5487.50428608,0,0,0,35.90090232
1658707200000,2022-07-25 00:00:00,SOL/USDT,40.78315097,40.78315097,36.70199996,36.702,184856.77672339,4823.93851571,0,0,0,38.32071576
1658620800000,2022-07-24 00:00:00,SOL/USDT,40.09741072,42.01675892,39.58193966,40.90525907,123571.09546043,3007.9223878,0,0,0,41.0818763
1658534400000,2022-07-23 00:00:00,SOL/USDT,40.5363445,41.76628118,38.68181792,40.01868806,60027.56074042,1498.59536665,0,0,0,40.05588304
1658448000000,2022-07-22 00:00:00,SOL/USDT,43.03793699,44.25999971,40.17805646,40.46,63118.85181477,1492.84429996,0,0,0,42.28093433
1658361600000,2022-07-21 00:00:00,SOL/USDT,41.95753679,43.97355446,39.54741239,43.1667961,63895.12617424,1520.71734757,0,0,0,42.01643801
1658275200000,2022-07-20 00:00:00,SOL/USDT,44.69931542,46.04479303,41.28426304,42.31761618,86740.66778462,1983.70260442,0,0,0,43.72664914
1658188800000,2022-07-19 00:00:00,SOL/USDT,43.11140633,47.07798951,42.77519827,44.96958757,91162.00114476,2021.21502194,0,0,0,45.10257451
1658102400000,2022-07-18 00:00:00,SOL/USDT,38.97744707,43.81811755,38.75575351,43.5634635,97571.91246943,2366.15524673,0,0,0,41.23647956
