https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRX,Volume USD
1658534400,2022-07-23,TRX/USD,0.066964,0.06797,0.066259,0.066973,74383.349532,4981.676068206636
1658448000,2022-07-22,TRX/USD,0.068161,0.069119,0.066931,0.067038,150644.285806,10098.891631862629
1658361600,2022-07-21,TRX/USD,0.067956,0.068248,0.066857,0.068084,124576.56253,8481.670683292521
1658275200,2022-07-20,TRX/USD,0.069118,0.07018,0.067635,0.067876,249324.579934,16923.155187600187
1658188800,2022-07-19,TRX/USD,0.068988,0.06971,0.06788,0.069196,168827.203494,11682.167172970821
1658102400,2022-07-18,TRX/USD,0.067699,0.07059,0.067489,0.069016,172839.044555,11928.65949900788
1658016000,2022-07-17,TRX/USD,0.069016,0.069551,0.06756,0.067615,124916.886236,8446.25526284714
1657929600,2022-07-16,TRX/USD,0.067155,0.069347,0.066217,0.068938,103048.368542,7103.948430548396
1657843200,2022-07-15,TRX/USD,0.06682,0.06779,0.066712,0.067231,92132.780266,6194.178950063446
1657756800,2022-07-14,TRX/USD,0.066187,0.067549,0.06535,0.066857,125582.046764,8396.038900500747
1657670400,2022-07-13,TRX/USD,0.064744,0.066112,0.06391,0.066112,217300.100339,14366.144233611969
1657584000,2022-07-12,TRX/USD,0.06479,0.065764,0.064716,0.064823,115264.924138,7471.818177397575
1657497600,2022-07-11,TRX/USD,0.067731,0.067772,0.064834,0.064834,154423.770245,10011.91072006433
1657411200,2022-07-10,TRX/USD,0.069917,0.069917,0.067389,0.067697,317817.068681,21515.262098497653
1657324800,2022-07-09,TRX/USD,0.069011,0.071236,0.069011,0.070015,219376.565042,15359.650201415629
1657238400,2022-07-08,TRX/USD,0.068612,0.069592,0.067835,0.068975,270772.479916,18676.531802206096
1657152000,2022-07-07,TRX/USD,0.06773,0.068923,0.066424,0.068622,110622.213518,7591.117536032197
1657065600,2022-07-06,TRX/USD,0.068318,0.068461,0.066903,0.067697,122582.469086,8298.465409714941
1656979200,2022-07-05,TRX/USD,0.067253,0.06943,0.066695,0.068396,240588.810219,16455.312263738724
1656892800,2022-07-04,TRX/USD,0.066217,0.067426,0.065553,0.067176,95558.144708,6419.213928904608
1656806400,2022-07-03,TRX/USD,0.064974,0.066142,0.062679,0.066142,144839.863249,9579.998235015359
1656720000,2022-07-02,TRX/USD,0.065139,0.065411,0.064603,0.064909,110426.822722,7167.694636062297
1656633600,2022-07-01,TRX/USD,0.064935,0.066523,0.064308,0.065139,217390.371621,14160.59141702032
1656547200,2022-06-30,TRX/USD,0.064731,0.065882,0.062232,0.064956,327745.208017,21289.01773195225
1656460800,2022-06-29,TRX/USD,0.065886,0.066417,0.06403,0.064805,260949.926579,16910.859991952097
1656374400,2022-06-28,TRX/USD,0.066977,0.068047,0.065344,0.065913,286109.048173,18858.30569222695
1656288000,2022-06-27,TRX/USD,0.06493,0.07029,0.06493,0.067066,362619.35699,24319.42979589134
1656201600,2022-06-26,TRX/USD,0.064892,0.065779,0.064121,0.064864,133223.906255,8641.435455324321
1656115200,2022-06-25,TRX/USD,0.065883,0.066259,0.063811,0.064813,149583.909723,9694.981940876798
1656028800,2022-06-24,TRX/USD,0.063696,0.066509,0.063624,0.065946,256722.160718,16929.79961070923
1655942400,2022-06-23,TRX/USD,0.063076,0.064478,0.061856,0.063722,225861.940257,14392.374557056555
1655856000,2022-06-22,TRX/USD,0.064818,0.065647,0.062985,0.063107,290178.758584,18312.310917960487
1655769600,2022-06-21,TRX/USD,0.061113,0.066604,0.061041,0.06485,639671.080412,41482.6695647182
1655683200,2022-06-20,TRX/USD,0.06135,0.061989,0.059443,0.061138,355741.435332,21749.319873327815
1655596800,2022-06-19,TRX/USD,0.060882,0.062699,0.058585,0.061376,950150.033908,58316.408481137405
1655510400,2022-06-18,TRX/USD,0.059866,0.06334,0.057106,0.060882,1277283.799922,77763.59230685119
1655424000,2022-06-17,TRX/USD,0.059014,0.062993,0.058858,0.059824,565147.019881,33809.35531736095
1655337600,2022-06-16,TRX/USD,0.062833,0.065352,0.058499,0.059091,1127122.12945,66602.77375132994
1655251200,2022-06-15,TRX/USD,0.055651,0.063686,0.046878,0.062761,11721820.732627,735673.1910004031
1655164800,2022-06-14,TRX/USD,0.063683,0.064667,0.052085,0.055667,2858418.177942,159119.5647114973
1655078400,2022-06-13,TRX/USD,0.076448,0.076448,0.060706,0.063704,2780595.919913,177135.08248213775
1654992000,2022-06-12,TRX/USD,0.076069,0.078636,0.074274,0.076501,418209.282512,31993.428321450512
1654905600,2022-06-11,TRX/USD,0.07889,0.080082,0.075115,0.075983,233297.241329,17726.624287901406
1654819200,2022-06-10,TRX/USD,0.080721,0.081453,0.078924,0.078964,230105.557979,18170.055280253757
1654732800,2022-06-09,TRX/USD,0.080463,0.081784,0.080329,0.080755,292390.01553,23611.955704125146
1654646400,2022-06-08,TRX/USD,0.081901,0.082428,0.079975,0.080452,186289.35975,14987.351570607
1654560000,2022-06-07,TRX/USD,0.081721,0.082839,0.079176,0.081994,205211.59822,16826.119784450682
1654473600,2022-06-06,TRX/USD,0.081343,0.084691,0.081343,0.08183,216844.051432,17744.34872868056
1654387200,2022-06-05,TRX/USD,0.080347,0.082373,0.079378,0.081436,243661.216972,19842.79486533179
1654300800,2022-06-04,TRX/USD,0.081055,0.081082,0.076631,0.080308,397734.725523,31941.280337301087
1654214400,2022-06-03,TRX/USD,0.084205,0.086098,0.080679,0.081082,215729.592603,17491.786827436445
1654128000,2022-06-02,TRX/USD,0.083432,0.085633,0.08144,0.08417,467819.2591,39376.347038447
1654041600,2022-06-01,TRX/USD,0.084155,0.092148,0.082411,0.083344,1867822.260388,155671.77846977746
1653955200,2022-05-31,TRX/USD,0.083306,0.084289,0.079497,0.084216,515568.31358,43419.10109645328
1653868800,2022-05-30,TRX/USD,0.080342,0.084471,0.080229,0.0834,565391.360602,47153.6394742068
1653782400,2022-05-29,TRX/USD,0.081208,0.082101,0.078422,0.080375,298952.398626,24028.29903956475
1653696000,2022-05-28,TRX/USD,0.080498,0.08252,0.079229,0.081294,448577.940343,36466.695082243845
1653609600,2022-05-27,TRX/USD,0.082294,0.083759,0.078657,0.080532,539039.806441,43409.95369230661
1653523200,2022-05-26,TRX/USD,0.084566,0.086482,0.079317,0.082328,1273439.855425,104839.7564174294
1653436800,2022-05-25,TRX/USD,0.080513,0.087999,0.080014,0.084469,680270.396641,57461.760133868636
1653350400,2022-05-24,TRX/USD,0.07622,0.082764,0.076188,0.080391,1058811.838082,85118.94247525006
1653264000,2022-05-23,TRX/USD,0.078064,0.08232,0.075878,0.076307,1123242.337238,85711.25302762007
1653177600,2022-05-22,TRX/USD,0.074127,0.078322,0.073712,0.078064,444010.978247,34661.27300587381
1653091200,2022-05-21,TRX/USD,0.071143,0.075506,0.070459,0.074037,481436.783105,35644.135110744886
1653004800,2022-05-20,TRX/USD,0.073594,0.07494,0.07,0.071229,400324.5023,28514.7139743267
1652918400,2022-05-19,TRX/USD,0.071093,0.074728,0.070265,0.073645,605297.288019,44577.11877615925
1652832000,2022-05-18,TRX/USD,0.072432,0.072616,0.069534,0.071064,281729.538332,20020.827912025252
1652745600,2022-05-17,TRX/USD,0.069163,0.073763,0.069081,0.072345,617655.448091,44684.2833921434
1652659200,2022-05-16,TRX/USD,0.072254,0.072254,0.067305,0.069163,487979.339597,33750.11506454731
1652572800,2022-05-15,TRX/USD,0.072436,0.072436,0.067958,0.072284,503360.133384,36384.88388152906
1652486400,2022-05-14,TRX/USD,0.074269,0.075847,0.070846,0.072519,733995.622601,53228.62855540192
1652400000,2022-05-13,TRX/USD,0.067178,0.0769,0.066709,0.074244,1426387.031364,105900.67875658882
1652313600,2022-05-12,TRX/USD,0.074662,0.080552,0.065865,0.067255,3868411.844885,260170.03862774067
1652227200,2022-05-11,TRX/USD,0.077372,0.084651,0.061148,0.07457,10173984.820474,758674.0480627462
1652140800,2022-05-10,TRX/USD,0.072781,0.093388,0.066436,0.076412,3087858.684364,235949.45778962193
1652054400,2022-05-09,TRX/USD,0.087797,0.087797,0.072366,0.072829,4874994.862848,355041.000866357
1651968000,2022-05-08,TRX/USD,0.083421,0.092425,0.080664,0.08789,1762255.741282,154884.65710127496
1651881600,2022-05-07,TRX/USD,0.086479,0.08857,0.080225,0.083393,1616619.796974,134814.7747290528
1651795200,2022-05-06,TRX/USD,0.074735,0.088261,0.073366,0.08647,2111783.577061,182605.92590846468
1651708800,2022-05-05,TRX/USD,0.086437,0.089836,0.072074,0.074765,1879149.892285,140494.64169668802
1651622400,2022-05-04,TRX/USD,0.072727,0.086775,0.070244,0.086437,1812471.452468,156664.5949369765
1651536000,2022-05-03,TRX/USD,0.068831,0.075,0.068605,0.072738,803035.836379,58411.2206665357
1651449600,2022-05-02,TRX/USD,0.070975,0.073642,0.064779,0.068753,776183.404458,53364.93760670087
1651363200,2022-05-01,TRX/USD,0.063006,0.071649,0.062087,0.070893,952463.73751,67523.01174329643
1651276800,2022-04-30,TRX/USD,0.063755,0.06575,0.06216,0.063053,619060.350586,39033.61228549906
1651190400,2022-04-29,TRX/USD,0.063822,0.069888,0.063094,0.063695,1053632.770557,67111.13932062812
1651104000,2022-04-28,TRX/USD,0.063224,0.064174,0.062886,0.063744,212306.51718,13533.266631121918
1651017600,2022-04-27,TRX/USD,0.061935,0.06374,0.061935,0.063257,316723.92781,20035.005501477168
1650931200,2022-04-26,TRX/USD,0.065327,0.065509,0.061857,0.061864,335441.075674,20751.726705496338
1650844800,2022-04-25,TRX/USD,0.065844,0.065844,0.06203,0.06538,338958.506548,22161.107158108236
1650758400,2022-04-24,TRX/USD,0.067698,0.067814,0.064663,0.065889,259505.734287,17098.573326436144
1650672000,2022-04-23,TRX/USD,0.066745,0.069278,0.066691,0.067677,319702.811501,21636.527173953178
1650585600,2022-04-22,TRX/USD,0.071039,0.072041,0.066641,0.066797,762781.331397,50951.50459332541
1650499200,2022-04-21,TRX/USD,0.062629,0.074554,0.062629,0.071127,2939155.654831,209053.32426116453
1650412800,2022-04-20,TRX/USD,0.063185,0.063249,0.061665,0.062588,321157.449982,20100.60247947342
1650326400,2022-04-19,TRX/USD,0.061498,0.063539,0.060851,0.063262,385491.982363,24386.993788248106
1650240000,2022-04-18,TRX/USD,0.060138,0.061498,0.058,0.061418,753992.627297,46308.71918332715
1650153600,2022-04-17,TRX/USD,0.061995,0.06276,0.060178,0.060197,166808.099758,10041.347181132325
1650067200,2022-04-16,TRX/USD,0.061794,0.062226,0.061157,0.06197,91241.438988,5654.2319740863595
1649980800,2022-04-15,TRX/USD,0.060064,0.062285,0.060064,0.061804,261351.20447,16152.54984106388
1649894400,2022-04-14,TRX/USD,0.061539,0.061944,0.059544,0.060087,216492.469709,13008.383027404683
1649808000,2022-04-13,TRX/USD,0.060102,0.061469,0.059481,0.061469,307927.191926,18927.976560499294
1649721600,2022-04-12,TRX/USD,0.05835,0.060534,0.0582,0.060107,542776.824994,32624.68661991436
1649635200,2022-04-11,TRX/USD,0.062511,0.062512,0.057992,0.058325,272821.213254,15912.29726303955
1649548800,2022-04-10,TRX/USD,0.063901,0.064224,0.062433,0.062547,223040.741889,13950.529282931284
1649462400,2022-04-09,TRX/USD,0.062596,0.063879,0.062517,0.063861,241651.018698,15432.075705072979
1649376000,2022-04-08,TRX/USD,0.064456,0.065094,0.06229,0.062575,280040.092642,17523.50879707315
1649289600,2022-04-07,TRX/USD,0.063204,0.06481,0.062949,0.06454,340994.778397,22007.80299774238
1649203200,2022-04-06,TRX/USD,0.069332,0.069332,0.063275,0.063275,347763.279069,22004.721483090972
1649116800,2022-04-05,TRX/USD,0.070874,0.071735,0.069411,0.069411,396846.456087,27545.50936345476
1649030400,2022-04-04,TRX/USD,0.073093,0.073093,0.069,0.070934,325682.549276,23101.965950343783
1648944000,2022-04-03,TRX/USD,0.073282,0.073566,0.072276,0.073176,198128.932382,14498.282755985232
1648857600,2022-04-02,TRX/USD,0.075013,0.076408,0.073082,0.073353,360952.718208,26476.964738711424
1648771200,2022-04-01,TRX/USD,0.073863,0.075042,0.071558,0.075042,510769.154768,38329.13891210026
1648684800,2022-03-31,TRX/USD,0.073138,0.07929,0.073138,0.073843,1199928.641247,88606.33065560223
1648598400,2022-03-30,TRX/USD,0.069233,0.07425,0.067805,0.073114,873488.520978,63864.23972278549
1648512000,2022-03-29,TRX/USD,0.069005,0.072248,0.068648,0.069262,430549.193476,29820.69823853471
1648425600,2022-03-28,TRX/USD,0.069101,0.071761,0.068712,0.068981,470165.360011,32432.476698918792
1648339200,2022-03-27,TRX/USD,0.066236,0.069366,0.066033,0.069213,723552.309854,50079.2260219249
1648252800,2022-03-26,TRX/USD,0.064499,0.066251,0.063955,0.066251,223065.522018,14778.313899214518
1648166400,2022-03-25,TRX/USD,0.065432,0.066433,0.064008,0.064497,484482.732629,31247.68280637261
1648080000,2022-03-24,TRX/USD,0.06422,0.065734,0.063816,0.06541,285894.449316,18700.355929759557
1647993600,2022-03-23,TRX/USD,0.063373,0.064845,0.062989,0.064146,325788.09387,20898.003069385017
1647907200,2022-03-22,TRX/USD,0.061706,0.063722,0.061631,0.063285,250298.573203,15840.145205151854
1647820800,2022-03-21,TRX/USD,0.061602,0.061867,0.060762,0.061786,273456.613549,16895.790324738515
1647734400,2022-03-20,TRX/USD,0.061772,0.062297,0.060863,0.061581,207835.334581,12798.70773883256
1647648000,2022-03-19,TRX/USD,0.061566,0.062141,0.061245,0.061678,165442.775712,10204.179520364736
1647561600,2022-03-18,TRX/USD,0.060835,0.061637,0.060014,0.061637,343741.590836,21187.20043435853
1647475200,2022-03-17,TRX/USD,0.060932,0.061185,0.060589,0.060885,235787.99649,14355.95216629365
1647388800,2022-03-16,TRX/USD,0.060538,0.061287,0.059546,0.060961,538010.328988,32797.64766543747
1647302400,2022-03-15,TRX/USD,0.060139,0.060643,0.059584,0.060643,280612.993596,17017.21377064223
1647216000,2022-03-14,TRX/USD,0.059245,0.060381,0.059093,0.060069,279329.657716,16779.0532093424
1647129600,2022-03-13,TRX/USD,0.059669,0.060221,0.058862,0.059237,113807.27267,6741.60141115279
1647043200,2022-03-12,TRX/USD,0.0603,0.060546,0.059482,0.05964,337247.150638,20113.42006405032
1646956800,2022-03-11,TRX/USD,0.059787,0.060941,0.059121,0.060369,535119.949492,32304.65623088255
1646870400,2022-03-10,TRX/USD,0.060741,0.060742,0.057931,0.059799,319374.99653,19098.30541749747
1646784000,2022-03-09,TRX/USD,0.060491,0.06256,0.060421,0.060837,399414.764157,24299.19600701941
1646697600,2022-03-08,TRX/USD,0.058496,0.060926,0.058496,0.06047,280382.115463,16954.70652204761
1646611200,2022-03-07,TRX/USD,0.058925,0.060541,0.057906,0.058487,397546.886025,23251.324722944173
1646524800,2022-03-06,TRX/USD,0.060409,0.060926,0.058851,0.058964,288248.172911,16996.265267524202
1646438400,2022-03-05,TRX/USD,0.058178,0.060733,0.057957,0.060409,216057.831182,13051.837523873437
1646352000,2022-03-04,TRX/USD,0.059976,0.060186,0.057626,0.058159,333866.059285,19417.31614195632
1646265600,2022-03-03,TRX/USD,0.061442,0.061512,0.059253,0.059907,416754.744714,24966.526491581597
1646179200,2022-03-02,TRX/USD,0.062141,0.062899,0.060895,0.061512,371878.198298,22874.971733706574
1646092800,2022-03-01,TRX/USD,0.061712,0.062896,0.06121,0.062074,1325477.680951,82277.70156735237
1646006400,2022-02-28,TRX/USD,0.058017,0.062359,0.057669,0.061642,778782.126132,48005.687819028746
1645920000,2022-02-27,TRX/USD,0.059556,0.06071,0.057437,0.057951,477271.21352,27658.34409469752
1645833600,2022-02-26,TRX/USD,0.059501,0.06153,0.058833,0.059488,961582.249037,57202.604830713055
1645747200,2022-02-25,TRX/USD,0.061122,0.062654,0.0558,0.059494,989513.58577,58870.12127180038
1645660800,2022-02-24,TRX/USD,0.060834,0.061745,0.056351,0.061192,582724.928883,35658.10384820854
1645574400,2022-02-23,TRX/USD,0.062649,0.063881,0.060856,0.060856,273853.581992,16665.633585705153
1645488000,2022-02-22,TRX/USD,0.059541,0.062589,0.059218,0.062577,531618.691646,33267.10286713174
1645401600,2022-02-21,TRX/USD,0.062122,0.063531,0.059424,0.059424,378149.497659,22471.155748888414
1645315200,2022-02-20,TRX/USD,0.063353,0.063353,0.061178,0.062193,232151.535998,14438.200478323613
1645228800,2022-02-19,TRX/USD,0.063396,0.064434,0.062921,0.063379,254376.825644,16122.148832491077
1645142400,2022-02-18,TRX/USD,0.062459,0.064173,0.062078,0.063244,330248.190474,20886.216558337655
1645056000,2022-02-17,TRX/USD,0.066732,0.067037,0.062252,0.062359,536058.19079,33428.05271947361
1644969600,2022-02-16,TRX/USD,0.066777,0.066843,0.065529,0.066545,233514.754113,15539.239312449587
1644883200,2022-02-15,TRX/USD,0.064416,0.066996,0.064334,0.066996,315419.026221,21131.813080702115
1644796800,2022-02-14,TRX/USD,0.063566,0.065287,0.063471,0.064737,195966.244905,12686.266796414986
1644710400,2022-02-13,TRX/USD,0.063383,0.065029,0.06326,0.064601,237539.797782,15345.308476514983
1644624000,2022-02-12,TRX/USD,0.064013,0.065035,0.062864,0.063289,372298.689075,23562.411732867673
1644537600,2022-02-11,TRX/USD,0.068069,0.068379,0.063727,0.063842,361357.839358,23069.807180293436
1644451200,2022-02-10,TRX/USD,0.06965,0.071468,0.068857,0.069075,712791.627413,49236.08166355297
1644364800,2022-02-09,TRX/USD,0.068296,0.070068,0.067459,0.069919,374132.677283,26158.98266295008
1644278400,2022-02-08,TRX/USD,0.068525,0.07015,0.066844,0.068264,584217.472705,39881.02155673412
1644192000,2022-02-07,TRX/USD,0.06618,0.069273,0.065252,0.068412,363536.547481,24870.262286270172
1644105600,2022-02-06,TRX/USD,0.064589,0.065863,0.064446,0.065773,291768.348614,19190.479593388623
1644019200,2022-02-05,TRX/USD,0.063972,0.066104,0.06348,0.064553,444928.783541,28721.48776392217
1643932800,2022-02-04,TRX/USD,0.059698,0.064461,0.059698,0.064286,529337.779074,34029.00846555116
1643846400,2022-02-03,TRX/USD,0.058663,0.059685,0.058462,0.05948,236836.035874,14087.007413785519
1643760000,2022-02-02,TRX/USD,0.059672,0.061572,0.058426,0.058426,451792.584154,26396.4335217816
1643673600,2022-02-01,TRX/USD,0.059135,0.060271,0.05898,0.059943,242789.885052,14553.554079672036
1643587200,2022-01-31,TRX/USD,0.058347,0.059445,0.05683,0.058881,329115.651489,19378.65867532381
1643500800,2022-01-30,TRX/USD,0.060537,0.060537,0.058287,0.058925,241123.167671,14208.182655013674
1643414400,2022-01-29,TRX/USD,0.05768,0.060389,0.057447,0.060243,233337.106,14056.927276757999
1643328000,2022-01-28,TRX/USD,0.056655,0.05768,0.05596,0.05768,158166.09276,9123.0202303968
1643241600,2022-01-27,TRX/USD,0.056412,0.057259,0.05445,0.056124,323979.530646,18183.027177976102
1643155200,2022-01-26,TRX/USD,0.055677,0.058864,0.055399,0.056345,506663.382377,28547.948280032066
1643068800,2022-01-25,TRX/USD,0.054896,0.056144,0.054386,0.056097,389427.825136,21845.73270665419
1642982400,2022-01-24,TRX/USD,0.057172,0.057172,0.051184,0.055026,1013532.804125,55770.65607978225
1642896000,2022-01-23,TRX/USD,0.056907,0.058775,0.055609,0.057643,455137.14037,26235.470182347908
1642809600,2022-01-22,TRX/USD,0.061233,0.062109,0.053,0.056769,1423034.645308,80784.25377948985
1642723200,2022-01-21,TRX/USD,0.06717,0.068347,0.060111,0.061143,1467806.922101,89746.11863802145
1642636800,2022-01-20,TRX/USD,0.069418,0.072116,0.067554,0.067554,343319.199436,23192.585198699548
1642550400,2022-01-19,TRX/USD,0.067744,0.069622,0.066331,0.0692,305654.170077,21151.2685693284
1642464000,2022-01-18,TRX/USD,0.070094,0.070149,0.067611,0.068664,286573.55759,19677.286758359758
1642377600,2022-01-17,TRX/USD,0.069922,0.072462,0.069332,0.070631,343387.986217,24253.836854492925
1642291200,2022-01-16,TRX/USD,0.068624,0.070359,0.068328,0.069585,403397.898276,28070.44275153546
1642204800,2022-01-15,TRX/USD,0.067768,0.069277,0.067102,0.068524,170266.373904,11667.333005397697
1642118400,2022-01-14,TRX/USD,0.065793,0.115,0.065793,0.067586,1051928.994455,71095.67301923562
1642032000,2022-01-13,TRX/USD,0.068435,0.068622,0.066074,0.066342,451526.747043,29955.187452326707
1641945600,2022-01-12,TRX/USD,0.0655,0.068376,0.0655,0.06795,433462.713271,29453.79136676445
1641859200,2022-01-11,TRX/USD,0.0632,0.065651,0.0632,0.065039,453360.471155,29486.111683450043
1641772800,2022-01-10,TRX/USD,0.066484,0.066842,0.06034,0.063655,3000772.061972,191014.14560482767
1641686400,2022-01-09,TRX/USD,0.065138,0.067225,0.065076,0.066297,315822.605714,20938.091291021057
1641600000,2022-01-08,TRX/USD,0.068556,0.069157,0.064266,0.065701,990578.61584,65082.00563930383
1641513600,2022-01-07,TRX/USD,0.071067,0.07127,0.066664,0.067907,1149413.030119,78053.19063629092
1641427200,2022-01-06,TRX/USD,0.070816,0.07156,0.069358,0.071042,441508.463109,31365.644236189575
1641340800,2022-01-05,TRX/USD,0.075962,0.077261,0.069771,0.071604,5315717.73348,380626.6525881019
1641254400,2022-01-04,TRX/USD,0.077085,0.077852,0.075848,0.075977,3128217.851209,237672.60768130622
1641168000,2022-01-03,TRX/USD,0.077775,0.07805,0.076407,0.077093,2473577.115359,190695.48055437137
1641081600,2022-01-02,TRX/USD,0.07652,0.078147,0.076173,0.07779,2841165.326254,221014.25072929866
1640995200,2022-01-01,TRX/USD,0.075374,0.076678,0.07536,0.076512,2288415.419055,175091.24054273614
1640908800,2021-12-31,TRX/USD,0.077736,0.079121,0.07421,0.075359,4805959.802112,362172.3247273582
1640822400,2021-12-30,TRX/USD,0.076588,0.078472,0.075929,0.077737,3793307.051804,294880.31028608757
1640736000,2021-12-29,TRX/USD,0.077326,0.079999,0.076517,0.076583,7992157.680291,612063.4116297256
1640649600,2021-12-28,TRX/USD,0.081159,0.081159,0.0771,0.077334,6747910.20389,521842.88770762924
1640563200,2021-12-27,TRX/USD,0.081497,0.082636,0.08098,0.081171,2792585.439726,226676.95272799913
1640476800,2021-12-26,TRX/USD,0.081664,0.081831,0.079844,0.081521,2894736.371702,235981.80375751873
1640390400,2021-12-25,TRX/USD,0.080753,0.08206,0.080382,0.081681,2703311.720137,220809.2046125103
1640304000,2021-12-24,TRX/USD,0.082564,0.08327,0.080465,0.080807,4592064.070597,371070.9213527318
1640217600,2021-12-23,TRX/USD,0.079112,0.082554,0.078169,0.082547,4735886.0036,390933.1819391692
1640131200,2021-12-22,TRX/USD,0.078991,0.080181,0.078566,0.079111,3922846.369298,310340.29912153404
1640044800,2021-12-21,TRX/USD,0.077598,0.079233,0.077073,0.078941,3336756.836698,263406.9214457768
1639958400,2021-12-20,TRX/USD,0.07975,0.079911,0.075165,0.07765,5351469.928435,415541.6399429777
1639872000,2021-12-19,TRX/USD,0.080384,0.081631,0.079608,0.079766,3319146.430031,264755.0341378528
1639785600,2021-12-18,TRX/USD,0.07972,0.082111,0.079039,0.080395,4553824.911719,366104.75377764896
1639699200,2021-12-17,TRX/USD,0.085396,0.085783,0.078815,0.079736,10713265.080095,854232.904426455
1639612800,2021-12-16,TRX/USD,0.087536,0.087975,0.085322,0.085397,3335067.408737,284804.7515039136
1639526400,2021-12-15,TRX/USD,0.087001,0.088665,0.083042,0.087537,8389686.254622,734407.9656708459
1639440000,2021-12-14,TRX/USD,0.085034,0.087589,0.084073,0.086943,8015803.910611,696918.0394002522
1639353600,2021-12-13,TRX/USD,0.091176,0.091383,0.084144,0.085033,8582376.991387,729785.2627086107
1639267200,2021-12-12,TRX/USD,0.091418,0.09222,0.090021,0.091175,3213501.421188,292990.9920768159
1639180800,2021-12-11,TRX/USD,0.087778,0.091691,0.086696,0.091417,6256918.035632,571988.6760633705
1639094400,2021-12-10,TRX/USD,0.088764,0.092992,0.087742,0.08776,11004720.480305,965774.2693515668
1639008000,2021-12-09,TRX/USD,0.092471,0.093237,0.088686,0.088763,10584176.653183,939483.2722664826
1638921600,2021-12-08,TRX/USD,0.090057,0.093673,0.089994,0.092486,12109378.666892,1119947.9953861735
1638835200,2021-12-07,TRX/USD,0.087443,0.092545,0.086949,0.090075,12935425.858686,1165158.4842211416
1638748800,2021-12-06,TRX/USD,0.084309,0.087547,0.079373,0.087426,21349130.664666,1866469.09748909
1638662400,2021-12-05,TRX/USD,0.086998,0.087653,0.082286,0.084252,12068450.382534,1016791.0816292544
1638576000,2021-12-04,TRX/USD,0.093918,0.093918,0.076557,0.086981,22111933.874485,1923318.1203365799
1638489600,2021-12-03,TRX/USD,0.097638,0.101768,0.09374,0.093927,9606895.644624,902346.8872125985
1638403200,2021-12-02,TRX/USD,0.09682,0.09809,0.095232,0.097658,4648350.310389,453948.59461196896
1638316800,2021-12-01,TRX/USD,0.096486,0.100435,0.096032,0.096838,4695443.820386,454697.3886785394
1638230400,2021-11-30,TRX/USD,0.09666,0.099596,0.095168,0.096488,6648879.599949,641537.0948398792
1638144000,2021-11-29,TRX/USD,0.09513,0.097031,0.094508,0.096647,3974256.991674,384100.0154743171
1638057600,2021-11-28,TRX/USD,0.093248,0.095126,0.090148,0.095126,5670169.737598,539380.5664587474
1637971200,2021-11-27,TRX/USD,0.092327,0.095247,0.092284,0.093223,4495998.842759,419130.50011852226
1637884800,2021-11-26,TRX/USD,0.100189,0.101165,0.091015,0.092325,10943938.477926,1010399.119974518
1637798400,2021-11-25,TRX/USD,0.097715,0.101011,0.097307,0.100188,4197744.855731,420563.66160597745
1637712000,2021-11-24,TRX/USD,0.103014,0.103537,0.096864,0.097714,4039017.369753,394668.5432680446
1637625600,2021-11-23,TRX/USD,0.101953,0.103224,0.101256,0.103013,5399663.251605,556235.5105375858
1637539200,2021-11-22,TRX/USD,0.106722,0.106887,0.101568,0.101906,7327778.266098,746744.5719849828
1637452800,2021-11-21,TRX/USD,0.105169,0.109502,0.104817,0.106723,5822097.826161,621351.7463013803
1637366400,2021-11-20,TRX/USD,0.104037,0.105553,0.101707,0.10515,4528502.336871,476172.0207219856
1637280000,2021-11-19,TRX/USD,0.100557,0.105545,0.098971,0.104017,6856730.280897,713216.5136280633
1637193600,2021-11-18,TRX/USD,0.11121,0.112292,0.100157,0.100554,11422713.008267,1148599.48383328
1637107200,2021-11-17,TRX/USD,0.109608,0.113433,0.10712,0.111285,13022217.732781,1449177.5003925336
1637020800,2021-11-16,TRX/USD,0.123733,0.123733,0.106832,0.109629,25618916.476353,2808576.194386103
1636934400,2021-11-15,TRX/USD,0.116985,0.128457,0.115997,0.123758,15509784.997358,1919459.9717030316
1636848000,2021-11-14,TRX/USD,0.112724,0.117087,0.110804,0.116964,8536919.097176,998512.2052820937
1636761600,2021-11-13,TRX/USD,0.107932,0.113806,0.107666,0.112724,5245336.549316,591275.3171850968
1636675200,2021-11-12,TRX/USD,0.109172,0.110496,0.104878,0.107911,7512981.104358,810733.3039523761
1636588800,2021-11-11,TRX/USD,0.106369,0.110157,0.105112,0.109194,5271342.605472,575598.9844619096
1636502400,2021-11-10,TRX/USD,0.11433,0.116874,0.103954,0.10643,15108540.44641,1608001.9597114164
1636416000,2021-11-09,TRX/USD,0.109696,0.114744,0.10872,0.11433,8119780.215988,928334.472093908
1636329600,2021-11-08,TRX/USD,0.104349,0.109704,0.104349,0.109675,5093742.466897,558656.2050569284
1636243200,2021-11-07,TRX/USD,0.102251,0.104704,0.102251,0.104327,2344214.940124,244564.91205831655
1636156800,2021-11-06,TRX/USD,0.103549,0.104073,0.098765,0.102237,5673947.838626,580087.4051776064
1636070400,2021-11-05,TRX/USD,0.103348,0.106003,0.102459,0.103566,4572190.780676,473523.51039149065
