https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume USD
1660608000,2022-08-16,ATOM/USD,11.4429,11.6057,11.1964,11.4097,608.624621,6944.224338223701
1660521600,2022-08-15,ATOM/USD,11.5803,12.0027,11.2623,11.2623,487.274959,5487.8367707457
1660435200,2022-08-14,ATOM/USD,11.9034,12.1272,11.55,11.5501,1045.513234,12075.7824040234
1660348800,2022-08-13,ATOM/USD,12.1052,12.3998,11.8639,12.0587,591.913383,7137.705911582099
1660262400,2022-08-12,ATOM/USD,11.674,12.0895,11.4828,12.0895,883.206638,10677.526650101
1660176000,2022-08-11,ATOM/USD,12.0102,12.2549,11.7003,11.7003,820.191274,9596.4839631822
1660089600,2022-08-10,ATOM/USD,11.0424,12.1,10.0,11.8957,2489.90667,29619.182774318997
1660003200,2022-08-09,ATOM/USD,11.8838,12.2,11.0625,11.45,955.699735,10942.76196575
1659916800,2022-08-08,ATOM/USD,11.2779,12.1,11.2779,11.72,1358.343551,15919.78641772
1659830400,2022-08-07,ATOM/USD,10.5902,11.5,10.58,11.5,740.699898,8518.048826999999
1659744000,2022-08-06,ATOM/USD,10.9056,10.9257,10.6056,10.6057,275.711585,2924.1143570345002
1659657600,2022-08-05,ATOM/USD,10.5632,10.7599,10.4377,10.443,276.286773,2885.2627704389997
1659571200,2022-08-04,ATOM/USD,10.3877,10.5622,10.1436,10.4033,249.84519,2599.214465127
1659484800,2022-08-03,ATOM/USD,9.9281,10.5297,9.7072,10.2465,327.825766,3359.0667113189998
1659398400,2022-08-02,ATOM/USD,9.9077,10.3066,7.707,10.0546,1161.480021,11678.217019146601
1659312000,2022-08-01,ATOM/USD,10.4619,10.6407,10.1128,10.4564,395.425669,4134.7289653316
1659225600,2022-07-31,ATOM/USD,10.6269,11.0,10.45,10.45,887.693319,9276.39518355
1659139200,2022-07-30,ATOM/USD,11.2708,11.271,10.6226,10.6969,681.131559,7285.9961734671
1659052800,2022-07-29,ATOM/USD,11.0,11.4,10.4263,11.3477,761.144466,8637.239056828199
1658966400,2022-07-28,ATOM/USD,10.2798,11.0,9.9845,10.7729,1161.982777,12517.924258343299
1658880000,2022-07-27,ATOM/USD,9.2672,10.2794,8.6,10.2794,1452.120897,14926.931548621802
1658793600,2022-07-26,ATOM/USD,8.9755,9.65,8.6155,9.0395,950.739315,8594.2080379425
1658707200,2022-07-25,ATOM/USD,9.9879,10.2799,9.0,9.0,2131.025203,19179.226827000002
1658620800,2022-07-24,ATOM/USD,10.3497,10.3599,9.9842,10.2799,765.874494,7873.1132108706
1658534400,2022-07-23,ATOM/USD,10.8606,11.2885,9.8545,10.1926,746.306356,7606.8021641656005
1658448000,2022-07-22,ATOM/USD,11.0016,11.31,10.5155,10.6866,1467.531462,15682.9217218092
1658361600,2022-07-21,ATOM/USD,9.9654,11.2455,9.713,11.0862,1535.553199,17023.4498747538
1658275200,2022-07-20,ATOM/USD,10.2885,10.4097,9.8352,9.8352,369.254239,3631.6892914128
1658188800,2022-07-19,ATOM/USD,9.3899,10.7,9.33,10.5978,2577.290896,27313.6134576288
1658102400,2022-07-18,ATOM/USD,8.9827,9.8278,8.9822,9.2267,895.940586,8266.5750048462
1658016000,2022-07-17,ATOM/USD,9.2999,9.31,8.8114,8.8114,276.867634,2439.5914702276004
1657929600,2022-07-16,ATOM/USD,9.011,9.6889,8.71,9.1602,1105.110544,10123.0336051488
1657843200,2022-07-15,ATOM/USD,8.9574,9.7,8.9271,9.2,778.958196,7166.4154032
1657756800,2022-07-14,ATOM/USD,8.1415,9.029,8.087,8.9509,706.766428,6326.1956203852005
1657670400,2022-07-13,ATOM/USD,7.8118,8.3999,7.3191,8.0289,1023.00722,8213.622668658
1657584000,2022-07-12,ATOM/USD,8.1884,9.7,7.77,7.8218,1188.319349,9294.7962840082
1657497600,2022-07-11,ATOM/USD,8.7199,9.5,8.2002,8.2002,1492.252705,12236.770631541001
1657411200,2022-07-10,ATOM/USD,8.9712,8.9712,8.4899,8.7673,729.643325,6397.001923272501
1657324800,2022-07-09,ATOM/USD,9.0716,9.3218,8.8649,9.1333,472.261386,4313.3049167538
1657238400,2022-07-08,ATOM/USD,9.3245,9.6126,8.9831,8.999,1071.516038,9642.572825962001
1657152000,2022-07-07,ATOM/USD,8.8,9.8,8.692,9.3726,1939.036375,18173.812328325
1657065600,2022-07-06,ATOM/USD,9.0498,9.1888,8.8137,8.9825,1330.274753,11949.1929688225
1656979200,2022-07-05,ATOM/USD,8.9214,9.7899,8.2473,9.0011,2736.064973,24627.594428470296
1656892800,2022-07-04,ATOM/USD,8.1064,8.889,7.5,8.7506,988.791461,8652.5185586266
1656806400,2022-07-03,ATOM/USD,7.8113,9.9999,7.7955,8.12,1668.81489,13550.7769068
1656720000,2022-07-02,ATOM/USD,8.0533,8.24,7.9987,8.0642,838.773289,6764.035557153799
1656633600,2022-07-01,ATOM/USD,7.5156,8.3293,7.1222,8.2204,1495.269805,12291.715905021998
1656547200,2022-06-30,ATOM/USD,7.3239,9.211,6.9554,7.213,978.096504,7055.010083352
1656460800,2022-06-29,ATOM/USD,7.4307,7.6999,7.0841,7.36,183.990727,1354.17175072
1656374400,2022-06-28,ATOM/USD,7.7709,9.9999,6.5,7.3483,2742.733967,20154.432009706103
1656288000,2022-06-27,ATOM/USD,8.1001,8.59,7.5001,7.8,652.651245,5090.679711
1656201600,2022-06-26,ATOM/USD,8.7136,8.7998,8.1,8.1,545.85961,4421.462841
1656115200,2022-06-25,ATOM/USD,8.1621,8.8,7.9047,8.5924,1926.492551,16553.1945952124
1656028800,2022-06-24,ATOM/USD,8.1787,8.47,8.002,8.261,1352.082675,11169.554978175
1655942400,2022-06-23,ATOM/USD,7.1566,8.5999,7.1566,8.0764,3119.25502,25192.351243528
1655856000,2022-06-22,ATOM/USD,6.8274,7.5911,6.6152,7.1478,2326.349154,16628.2784829612
1655769600,2022-06-21,ATOM/USD,6.8699,7.1888,6.7365,6.9163,1020.577273,7058.618593249899
1655683200,2022-06-20,ATOM/USD,6.62,6.99,6.4032,6.9865,437.365556,3055.654456994
1655596800,2022-06-19,ATOM/USD,6.07,7.511,5.4,6.807,1700.065821,11572.348043547
1655510400,2022-06-18,ATOM/USD,6.3388,8.0,5.6,6.0994,2892.83975,17644.58677115
1655424000,2022-06-17,ATOM/USD,6.2939,8.89,6.0,6.4699,1731.537556,11202.8748335644
1655337600,2022-06-16,ATOM/USD,7.4308,8.9,6.2,6.31,2541.929125,16039.57277875
1655251200,2022-06-15,ATOM/USD,6.3999,8.6,5.95,7.309,2973.052027,21730.037265343002
1655164800,2022-06-14,ATOM/USD,6.4476,6.8271,5.9417,6.2876,3480.218657,21882.2228277532
1655078400,2022-06-13,ATOM/USD,7.0,7.0,5.05,6.4099,3041.764824,19497.4083453576
1654992000,2022-06-12,ATOM/USD,7.5858,10.8,7.0,7.2831,2431.100248,17705.946216208802
1654905600,2022-06-11,ATOM/USD,8.2858,8.3707,7.3805,7.531,908.258123,6840.091924312999
1654819200,2022-06-10,ATOM/USD,8.7544,10.95,8.1,8.1,2446.294418,19814.9847858
1654732800,2022-06-09,ATOM/USD,8.7705,9.0962,8.7224,8.7224,774.02342,6751.341878608
1654646400,2022-06-08,ATOM/USD,9.317,9.423,8.7318,8.8388,420.208237,3714.1365651956003
1654560000,2022-06-07,ATOM/USD,9.1501,9.3867,8.5593,9.3867,2024.11158,18999.728167986
1654473600,2022-06-06,ATOM/USD,9.1542,9.5784,9.1542,9.4731,439.06279,4159.285715949
1654387200,2022-06-05,ATOM/USD,9.2697,9.384,9.0746,9.366,175.27789,1641.65271774
1654300800,2022-06-04,ATOM/USD,9.1109,9.2725,9.096,9.2556,193.300289,1789.1101548683998
1654214400,2022-06-03,ATOM/USD,9.6395,9.6504,8.9903,9.1647,501.768692,4598.5595315723995
1654128000,2022-06-02,ATOM/USD,9.2692,9.7576,9.2305,9.7576,842.168644,8217.5447606944
1654041600,2022-06-01,ATOM/USD,10.3658,10.4513,9.1,9.2501,1553.2529,14367.744650289998
1653955200,2022-05-31,ATOM/USD,10.5012,10.8,10.0986,10.3103,1265.56741,13048.379667323
1653868800,2022-05-30,ATOM/USD,9.6682,10.6568,9.6682,10.5738,2054.789075,21726.928721235003
1653782400,2022-05-29,ATOM/USD,9.1787,9.6031,9.1787,9.6031,566.444671,5439.624820080099
1653696000,2022-05-28,ATOM/USD,9.4255,9.7058,9.198,9.4787,516.470957,4895.4732601159
1653609600,2022-05-27,ATOM/USD,9.5769,9.8987,9.0942,9.18,3213.333158,29498.398390439997
1653523200,2022-05-26,ATOM/USD,10.8808,10.8808,9.3,9.6451,1977.405225,19072.271135647497
1653436800,2022-05-25,ATOM/USD,10.9729,11.3011,10.7207,10.7295,925.176397,9926.6801516115
1653350400,2022-05-24,ATOM/USD,11.2128,11.3722,10.5629,11.0942,1148.60605,12742.865239910001
1653264000,2022-05-23,ATOM/USD,11.6671,12.2259,11.1204,11.1226,1721.093088,19143.029980588803
1653177600,2022-05-22,ATOM/USD,11.0556,11.5461,11.0084,11.3914,780.336607,8889.1264249798
1653091200,2022-05-21,ATOM/USD,11.1855,11.401,10.8263,11.0399,440.512611,4863.215174178899
1653004800,2022-05-20,ATOM/USD,10.8523,12.1511,10.8478,11.208,2278.393055,25536.22936044
1652918400,2022-05-19,ATOM/USD,10.2649,10.8745,9.9,10.7279,1429.266035,15333.0230968765
1652832000,2022-05-18,ATOM/USD,11.6699,11.7247,10.0478,10.1001,965.197154,9748.587775115398
1652745600,2022-05-17,ATOM/USD,11.3278,11.7529,10.9,11.451,656.454952,7517.065655352001
