https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume BNB,Volume USDT,tradecount
1606003200000,2020-11-22,BNBUSDT,30.5168,31.12,29.0,30.0226,2842370.783,85423529.8039215,299851
1605916800000,2020-11-21,BNBUSDT,28.9722,30.8,28.2955,30.5161,3160335.472,93653968.6634836,297019
1605830400000,2020-11-20,BNBUSDT,28.1266,29.3516,28.0598,28.9715,2491336.079,71408453.4587546,213320
1605744000000,2020-11-19,BNBUSDT,28.1049,28.3666,27.6183,28.1387,2011350.337,56444452.2279035,162787
1605657600000,2020-11-18,BNBUSDT,28.5552,28.838,27.5,28.0931,2220839.931,62538448.4686002,247361
1605571200000,2020-11-17,BNBUSDT,27.9588,28.8,27.9262,28.5552,2243647.205,63861426.3900747,207380
1605484800000,2020-11-16,BNBUSDT,27.6822,28.2202,27.4461,27.9451,1685368.835,46962028.7453876,172529
1605398400000,2020-11-15,BNBUSDT,27.9359,28.2332,27.07,27.6786,1442022.548,40116215.6090173,146356
1605312000000,2020-11-14,BNBUSDT,28.1974,28.1974,27.3684,27.9311,1503467.499,41716295.0042033,132361
1605225600000,2020-11-13,BNBUSDT,27.7019,28.5198,27.5284,28.1974,1934234.556,54174977.5643055,172193
1605139200000,2020-11-12,BNBUSDT,28.0057,28.1599,27.3028,27.6874,1661489.286,46197453.3888555,123738
1605052800000,2020-11-11,BNBUSDT,28.2183,28.5999,27.7966,28.016,1974074.31,55629780.2600814,135668
1604966400000,2020-11-10,BNBUSDT,28.0836,28.488,27.6114,28.2188,2172598.769,61108713.3245662,155588
1604880000000,2020-11-09,BNBUSDT,28.4101,28.9691,27.3461,28.0941,2148267.466,60645138.3246936,186163
1604793600000,2020-11-08,BNBUSDT,27.7628,28.6943,27.449,28.4101,2298549.455,64871413.8250186,142614
1604707200000,2020-11-07,BNBUSDT,29.0391,29.899,26.85,27.7651,3091788.824,88745055.8082075,259798
1604620800000,2020-11-06,BNBUSDT,27.686,29.4692,27.6668,29.0435,2741813.969,78788712.4414132,215395
1604534400000,2020-11-05,BNBUSDT,26.9607,27.8947,26.6601,27.6875,2396900.822,65625192.2818915,172414
1604448000000,2020-11-04,BNBUSDT,26.8722,26.97,25.9,26.96,2039985.34,54040159.9701983,150959
1604361600000,2020-11-03,BNBUSDT,27.7984,27.7984,25.7499,26.8638,2591560.855,69103680.171422,173479
1604275200000,2020-11-02,BNBUSDT,28.5485,29.3079,27.7782,27.7983,2123599.052,60737427.1801497,134858
1604188800000,2020-11-01,BNBUSDT,28.5058,28.679,28.0,28.5318,1916131.681,54186354.1899447,91856
1604102400000,2020-10-31,BNBUSDT,28.4969,28.888,28.1132,28.5058,1986140.314,56676023.1622222,118556
1604016000000,2020-10-30,BNBUSDT,29.8696,30.2596,27.5111,28.4909,3211305.358,91773152.8073699,231147
1603929600000,2020-10-29,BNBUSDT,30.3295,30.4272,29.47,29.8702,1977911.04,59517443.8081637,136168
1603843200000,2020-10-28,BNBUSDT,31.473,31.9375,29.8,30.3338,2208604.609,68301209.6143729,164283
1603756800000,2020-10-27,BNBUSDT,31.0436,32.3788,30.9,31.4826,2889326.968,91337221.7499318,213681
1603670400000,2020-10-26,BNBUSDT,30.1342,31.43,29.96,31.0467,2648020.165,81440471.6615709,175463
1603584000000,2020-10-25,BNBUSDT,30.6522,30.9726,29.8805,30.128,1486538.469,45200159.7482249,111546
1603497600000,2020-10-24,BNBUSDT,30.6461,30.8781,30.4243,30.6639,1625502.524,49794483.4465404,86612
1603411200000,2020-10-23,BNBUSDT,30.6334,31.2,30.0652,30.6377,2025854.801,62169451.0384786,130516
1603324800000,2020-10-22,BNBUSDT,29.7355,31.3,29.6655,30.6396,2830836.337,86720646.8231899,204132
1603238400000,2020-10-21,BNBUSDT,28.8131,30.4074,28.6406,29.7329,2663615.889,78865122.0720149,202279
1603152000000,2020-10-20,BNBUSDT,29.9043,30.0892,28.5,28.8227,2583242.44,75672316.5113656,186067
1603065600000,2020-10-19,BNBUSDT,30.6568,30.6766,29.7002,29.9107,1752644.999,52880539.7601399,146817
1602979200000,2020-10-18,BNBUSDT,30.2423,31.0354,30.165,30.6593,2267377.317,69506327.3062206,120261
1602892800000,2020-10-17,BNBUSDT,30.051,30.564,29.6521,30.2414,1854975.623,56046581.6083654,101191
1602806400000,2020-10-16,BNBUSDT,31.3256,31.9798,29.5705,30.0516,2971307.367,90779001.7261287,218994
1602720000000,2020-10-15,BNBUSDT,30.838,31.6663,30.399,31.3256,2684900.014,83441987.7878503,170840
1602633600000,2020-10-14,BNBUSDT,30.7256,31.33,30.3733,30.838,2472670.449,76148974.450635,171589
1602547200000,2020-10-13,BNBUSDT,30.6503,31.7999,30.187,30.7256,3337167.877,103376455.255919,272993
1602460800000,2020-10-12,BNBUSDT,28.52,31.1299,28.4338,30.6503,4364790.221,131244685.6815882,313690
1602374400000,2020-10-11,BNBUSDT,28.41,28.72,27.876,28.5271,2329452.666,66060639.207251,150757
1602288000000,2020-10-10,BNBUSDT,28.398,29.2814,28.0666,28.4414,2405371.457,68983739.7395518,168004
1602201600000,2020-10-09,BNBUSDT,27.7342,28.5368,27.4548,28.4076,2590468.083,72830100.2034075,181950
1602115200000,2020-10-08,BNBUSDT,27.6931,27.8153,26.4999,27.7424,2476236.461,67563734.7917341,176594
1602028800000,2020-10-07,BNBUSDT,27.6907,27.8965,26.8401,27.6898,2059951.007,56522074.4219916,168923
1601942400000,2020-10-06,BNBUSDT,28.633,28.99,27.25,27.6812,2811072.145,79233644.3472898,224718
1601856000000,2020-10-05,BNBUSDT,28.9832,29.2665,28.0687,28.6158,2268257.171,65226739.0045008,153121
1601769600000,2020-10-04,BNBUSDT,28.1872,29.15,27.9658,28.9668,3102597.66,89029435.3627163,158215
1601683200000,2020-10-03,BNBUSDT,27.3338,28.3997,27.0701,28.1867,2946071.992,81824336.4915028,162910
1601596800000,2020-10-02,BNBUSDT,27.4583,28.3633,25.6652,27.3369,4141965.566,111875266.0506752,259960
1601510400000,2020-10-01,BNBUSDT,29.2696,29.3927,26.2111,27.4673,4045336.882,112775178.8240464,243313
1601424000000,2020-09-30,BNBUSDT,28.8814,29.5646,27.8813,29.2656,3106927.077,89130556.7427384,196831
1601337600000,2020-09-29,BNBUSDT,26.9969,29.0,26.86,28.8946,3642915.268,102019998.9212755,252789
1601251200000,2020-09-28,BNBUSDT,26.2435,27.72,25.8313,26.9855,3220774.85,86081947.2234082,231333
1601164800000,2020-09-27,BNBUSDT,26.1885,26.9,25.5012,26.251,2555050.062,67081907.1245433,202771
1601078400000,2020-09-26,BNBUSDT,24.6925,26.4628,24.475,26.1998,3124585.621,79408145.0799521,190682
1600992000000,2020-09-25,BNBUSDT,24.5749,25.0799,23.7111,24.6924,2826869.589,69263025.7930358,192283
1600905600000,2020-09-24,BNBUSDT,22.8448,24.6999,22.5661,24.5745,3284994.641,78161095.3881934,190772
1600819200000,2020-09-23,BNBUSDT,24.0468,24.3437,22.4514,22.8331,3134141.774,73949538.7721268,195891
1600732800000,2020-09-22,BNBUSDT,23.1273,24.565,22.6666,24.0468,3289566.923,78154701.5056752,201274
1600646400000,2020-09-21,BNBUSDT,26.3167,26.68,22.1,23.1232,5251422.243,127147745.4146961,356722
1600560000000,2020-09-20,BNBUSDT,27.2035,27.32,25.1247,26.316,2854262.145,75280239.4778047,225459
1600473600000,2020-09-19,BNBUSDT,27.6414,27.977,26.6591,27.2035,2431517.15,66209405.927378,195270
1600387200000,2020-09-18,BNBUSDT,27.1106,28.75,26.5708,27.629,4243135.999,117188169.0834446,324521
1600300800000,2020-09-17,BNBUSDT,27.8539,28.83,26.05,27.095,4620518.874,125923630.0192624,310389
1600214400000,2020-09-16,BNBUSDT,27.1148,28.4724,25.82,27.8695,5777419.752,157849897.4035884,370735
1600128000000,2020-09-15,BNBUSDT,31.2546,31.278,26.7123,27.1181,7931354.646,228427870.13849887,481264
1600041600000,2020-09-14,BNBUSDT,31.1656,33.3888,29.0,31.2523,9039644.32,282868031.265543,501957
1599955200000,2020-09-13,BNBUSDT,28.5044,32.4401,27.61,31.1656,10646215.66,324162248.740741,573503
1599868800000,2020-09-12,BNBUSDT,25.4,28.5305,25.3575,28.505,6538679.83,175807206.95354,369608
1599782400000,2020-09-11,BNBUSDT,24.5579,25.6969,23.0677,25.399,3622605.07,88276634.60726,221036
1599696000000,2020-09-10,BNBUSDT,24.4847,25.67,24.0568,24.5489,4199327.55,103978013.813167,259800
1599609600000,2020-09-09,BNBUSDT,23.2745,24.5201,22.4139,24.4716,4016452.51,94841678.355233,234896
1599523200000,2020-09-08,BNBUSDT,22.4428,23.42,21.2739,23.2837,5158563.98,115741375.127741,292313
1599436800000,2020-09-07,BNBUSDT,23.1612,23.5545,20.0,22.4426,5454222.91,118861938.295123,260044
1599350400000,2020-09-06,BNBUSDT,19.4737,23.4418,18.5283,23.142,8105158.28,174973263.277279,337899
1599264000000,2020-09-05,BNBUSDT,20.9995,21.5539,18.011,19.4698,4589184.15,89956784.050998,242523
1599177600000,2020-09-04,BNBUSDT,20.4027,21.83,19.2,20.9712,5306193.02,110033481.444783,281421
1599091200000,2020-09-03,BNBUSDT,24.7653,25.54,19.8765,20.3592,7231336.21,168929560.547917,412590
1599004800000,2020-09-02,BNBUSDT,24.7101,25.8262,23.1215,24.7652,5879568.29,145283830.860602,364240
1598918400000,2020-09-01,BNBUSDT,23.1481,25.41,22.84,24.7028,4442974.1,105724305.34885,334047
1598832000000,2020-08-31,BNBUSDT,23.625,23.9,22.967,23.1477,1767387.78,41283857.212099,154231
1598745600000,2020-08-30,BNBUSDT,22.9441,23.83,22.9,23.6208,1908490.67,44494523.999081,147500
1598659200000,2020-08-29,BNBUSDT,23.0783,23.5,22.7416,22.9398,1854485.72,42979076.16169,126196
1598572800000,2020-08-28,BNBUSDT,23.1127,23.5846,22.6158,23.0811,2545445.75,58714483.829457,182294
1598486400000,2020-08-27,BNBUSDT,22.2005,23.1507,21.8064,23.1127,2927744.89,65738136.3832,203573
1598400000000,2020-08-26,BNBUSDT,21.3881,22.4743,21.2651,22.1999,2500162.91,55294079.975605,182142
1598313600000,2020-08-25,BNBUSDT,22.6016,22.6415,20.9805,21.3882,2271280.88,49614644.062294,187634
1598227200000,2020-08-24,BNBUSDT,21.8575,22.9746,21.6655,22.5953,1877744.04,42095062.815411,136433
1598140800000,2020-08-23,BNBUSDT,22.201,22.2348,21.2841,21.8555,1618992.6,35416545.269059,121599
1598054400000,2020-08-22,BNBUSDT,22.0994,22.2464,21.2814,22.2044,1892077.61,41544194.757966,157860
1597968000000,2020-08-21,BNBUSDT,23.0909,23.32,21.5,22.0988,2493196.51,56307567.701161,232840
1597881600000,2020-08-20,BNBUSDT,22.3817,23.3,22.0265,23.0888,2246864.02,51194430.203348,157488
1597795200000,2020-08-19,BNBUSDT,22.9802,23.25,21.8219,22.3761,2128074.03,47918443.635081,188657
1597708800000,2020-08-18,BNBUSDT,23.4868,23.78,22.333,22.9705,2531759.28,58722035.450273,191028
1597622400000,2020-08-17,BNBUSDT,23.5291,23.91,22.9584,23.4961,2423484.1,56563802.003731,187349
1597536000000,2020-08-16,BNBUSDT,23.1045,23.779,22.7,23.529,2705823.75,62902908.491403,214925
1597449600000,2020-08-15,BNBUSDT,23.0966,23.7884,22.7,23.0881,2752160.06,64002958.964407,223662
1597363200000,2020-08-14,BNBUSDT,21.7751,23.3019,21.26,23.1047,3820214.92,85961407.014907,314892
1597276800000,2020-08-13,BNBUSDT,21.4919,21.856,20.64,21.7667,3079217.71,65454734.539757,235761
1597190400000,2020-08-12,BNBUSDT,21.2993,21.982,20.571,21.4919,2455644.02,52586016.377161,209891
1597104000000,2020-08-11,BNBUSDT,22.6369,22.7306,20.66,21.2902,3211543.44,69760318.544251,302096
1597017600000,2020-08-10,BNBUSDT,22.4224,22.77,22.0462,22.6369,2108928.42,47454718.9954,202648
1596931200000,2020-08-09,BNBUSDT,22.923,22.9233,22.0462,22.422,2112178.17,47551222.565809,137880
1596844800000,2020-08-08,BNBUSDT,22.3323,22.9241,21.8571,22.9234,2408862.4,53994332.518485,133785
1596758400000,2020-08-07,BNBUSDT,22.7488,22.9999,21.4515,22.3323,2770775.51,62149699.537839,186909
1596672000000,2020-08-06,BNBUSDT,23.2685,23.315,22.5,22.7487,2442941.26,56050066.319069,164421
1596585600000,2020-08-05,BNBUSDT,22.2967,23.54,22.0566,23.2728,3698317.51,85353655.333133,231204
1596499200000,2020-08-04,BNBUSDT,22.0622,22.4433,21.41,22.2818,2393749.74,52776394.103137,141793
1596412800000,2020-08-03,BNBUSDT,20.9899,22.5,20.7,22.0504,2668345.02,58090829.071236,176529
1596326400000,2020-08-02,BNBUSDT,21.6204,22.1832,19.1,20.9898,3352897.46,69934920.731055,224734
1596240000000,2020-08-01,BNBUSDT,20.6637,21.74,20.51,21.6168,2657942.85,55887870.718427,185894
1596153600000,2020-07-31,BNBUSDT,19.97,20.855,19.9102,20.6615,2251101.21,46058826.375721,136334
1596067200000,2020-07-30,BNBUSDT,19.8926,20.0995,19.5111,19.97,2052250.83,40761766.783253,108962
1595980800000,2020-07-29,BNBUSDT,20.1692,20.4091,19.7404,19.899,2219760.2,44493255.130509,123472
1595894400000,2020-07-28,BNBUSDT,19.7489,20.6834,19.4281,20.1732,3516712.35,70792618.983958,208093
1595808000000,2020-07-27,BNBUSDT,19.5524,20.1999,18.4,19.7474,3841364.91,74130208.23661,254563
1595721600000,2020-07-26,BNBUSDT,19.8196,20.49,19.2639,19.5557,2857739.16,56378423.676657,171767
1595635200000,2020-07-25,BNBUSDT,19.1878,20.0434,19.1451,19.8242,2956369.76,58227674.3389,163597
1595548800000,2020-07-24,BNBUSDT,18.7508,19.55,18.235,19.1853,2790281.46,52627925.923414,177083
1595462400000,2020-07-23,BNBUSDT,18.095,18.77,18.043,18.75,2393871.45,43866390.168993,137920
1595376000000,2020-07-22,BNBUSDT,17.7268,18.1151,17.45,18.09,2174379.2,38541658.757726,100580
1595289600000,2020-07-21,BNBUSDT,17.4645,17.9799,17.4,17.7285,2110735.01,37350582.430636,121615
1595203200000,2020-07-20,BNBUSDT,18.0166,18.34,17.235,17.4645,2487505.49,44544637.599564,152776
1595116800000,2020-07-19,BNBUSDT,17.1542,18.098,16.89,18.0154,2597680.63,45838808.72207,146972
1595030400000,2020-07-18,BNBUSDT,17.0675,17.3247,16.8122,17.1507,1687884.76,28863376.478105,92079
1594944000000,2020-07-17,BNBUSDT,17.1647,17.4825,16.9354,17.0676,1854764.1,32061512.83959,116734
1594857600000,2020-07-16,BNBUSDT,17.6351,17.7618,16.5473,17.1647,2053439.44,35131243.13981,150330
1594771200000,2020-07-15,BNBUSDT,18.079,18.1538,17.4194,17.6351,1959582.73,34842425.382079,126220
1594684800000,2020-07-14,BNBUSDT,18.4007,18.77,17.8266,18.079,2385481.97,43474784.567259,167283
1594598400000,2020-07-13,BNBUSDT,18.3036,18.9999,17.7282,18.4046,3228967.7,59615771.281561,207676
1594512000000,2020-07-12,BNBUSDT,17.6205,18.59,17.5928,18.2994,2995977.41,54487455.921637,179573
1594425600000,2020-07-11,BNBUSDT,17.3133,17.6888,17.018,17.6205,2318005.65,40437763.388075,144715
1594339200000,2020-07-10,BNBUSDT,16.8278,17.331,16.4438,17.3123,2099193.57,35493337.168017,127050
1594252800000,2020-07-09,BNBUSDT,17.2819,17.5,16.4088,16.8274,1869273.67,31602020.878751,141530
1594166400000,2020-07-08,BNBUSDT,16.7995,17.455,16.5683,17.2819,2271202.72,38799190.787738,159450
1594080000000,2020-07-07,BNBUSDT,16.312,16.8757,16.0301,16.8048,1880630.34,31044612.464728,132373
1593993600000,2020-07-06,BNBUSDT,15.4865,16.3496,15.4401,16.311,1606449.31,25364592.417103,91208
1593907200000,2020-07-05,BNBUSDT,15.5579,15.6135,15.1,15.4885,1120649.91,17283570.772307,56998
1593820800000,2020-07-04,BNBUSDT,15.2856,15.6399,15.2239,15.5548,1319545.75,20357312.694258,50225
1593734400000,2020-07-03,BNBUSDT,15.364,15.488,15.2484,15.2863,1211128.83,18635019.695357,49275
1593648000000,2020-07-02,BNBUSDT,15.8123,15.9796,15.0743,15.3634,1399345.39,21887439.935344,71043
1593561600000,2020-07-01,BNBUSDT,15.3959,15.8888,15.3363,15.8144,1612208.19,25213346.757963,51459
1593475200000,2020-06-30,BNBUSDT,15.4674,15.5476,15.2519,15.3838,1315772.42,20305967.155072,40777
1593388800000,2020-06-29,BNBUSDT,15.3714,15.5901,15.204,15.4656,1511856.38,23294081.307786,53592
1593302400000,2020-06-28,BNBUSDT,15.123,15.4944,14.9249,15.3782,1402858.96,21418398.753467,43845
1593216000000,2020-06-27,BNBUSDT,15.7696,15.8714,14.8,15.1242,1309335.66,20331918.057954,63605
1593129600000,2020-06-26,BNBUSDT,15.9056,15.9996,15.5715,15.7694,1041399.0,16428293.389014,52275
1593043200000,2020-06-25,BNBUSDT,16.0084,16.0816,15.5,15.906,1201354.75,19105061.019309,59861
1592956800000,2020-06-24,BNBUSDT,16.3898,16.6481,15.95,15.9968,1529800.3,24889909.655296,74620
1592870400000,2020-06-23,BNBUSDT,16.5051,16.5472,16.2602,16.3898,1453306.73,23839966.432426,49946
1592784000000,2020-06-22,BNBUSDT,15.9792,16.55,15.9499,16.5051,1706812.42,27776540.589516,56474
1592697600000,2020-06-21,BNBUSDT,16.059,16.3358,15.921,15.9775,1317075.84,21166507.639654,42105
1592611200000,2020-06-20,BNBUSDT,15.9611,16.0898,15.7,16.059,1427210.22,22776460.301554,46408
1592524800000,2020-06-19,BNBUSDT,16.1665,16.3106,15.8966,15.9512,1324135.6,21271385.818115,49571
1592438400000,2020-06-18,BNBUSDT,16.3983,16.5423,15.8783,16.1608,1382820.87,22540156.403536,55749
1592352000000,2020-06-17,BNBUSDT,16.4331,16.632,15.9709,16.3983,1502697.31,24591062.002603,64280
1592265600000,2020-06-16,BNBUSDT,16.3758,16.6481,16.1562,16.4329,1614905.64,26479345.228743,60818
1592179200000,2020-06-15,BNBUSDT,16.5728,16.5982,15.4,16.377,1521685.21,24473919.621152,95145
1592092800000,2020-06-14,BNBUSDT,16.8111,16.8398,16.4023,16.5729,1697344.55,28336046.766628,43765
1592006400000,2020-06-13,BNBUSDT,16.642,16.8179,16.49,16.8101,2023311.83,33704354.305361,44616
1591920000000,2020-06-12,BNBUSDT,16.2376,16.7999,16.0869,16.6377,1932061.47,31970510.816712,60037
1591833600000,2020-06-11,BNBUSDT,17.4084,17.5191,15.93,16.2298,1801896.12,30575173.410157,103594
1591747200000,2020-06-10,BNBUSDT,17.3734,17.5833,17.13,17.406,1807563.86,31389856.381226,69304
1591660800000,2020-06-09,BNBUSDT,17.4489,17.5098,17.0374,17.3733,1631274.58,28247066.435756,57351
1591574400000,2020-06-08,BNBUSDT,17.4134,17.5454,17.2594,17.4489,1657535.11,28825851.386571,56439
1591488000000,2020-06-07,BNBUSDT,17.551,17.6371,16.8526,17.4135,1816342.74,31593373.320084,72263
1591401600000,2020-06-06,BNBUSDT,17.6915,17.7951,17.49,17.5511,2105593.92,37110942.745177,61035
1591315200000,2020-06-05,BNBUSDT,17.518,17.8999,17.4396,17.6914,2454899.86,43344558.036415,88109
1591228800000,2020-06-04,BNBUSDT,17.578,17.6527,17.0424,17.517,2320525.89,40612423.084444,73781
1591142400000,2020-06-03,BNBUSDT,17.2761,17.6275,16.9645,17.5779,2650311.14,45972871.326654,67283
1591056000000,2020-06-02,BNBUSDT,17.9469,18.2,16.68,17.2669,2536257.15,44844446.996631,116512
1590969600000,2020-06-01,BNBUSDT,17.0926,18.1224,16.9836,17.9477,2989853.06,52189313.037442,105705
1590883200000,2020-05-31,BNBUSDT,17.7277,18.1954,16.8419,17.0916,2612942.18,45947854.114681,127114
1590796800000,2020-05-30,BNBUSDT,17.003,17.7857,16.9291,17.7277,2969818.23,51559065.973624,96015
1590710400000,2020-05-29,BNBUSDT,17.0769,17.198,16.6333,17.0031,2599351.65,44176906.95645,78899
1590624000000,2020-05-28,BNBUSDT,16.47,17.1405,16.389,17.0772,2866468.39,47917801.298297,80173
1590537600000,2020-05-27,BNBUSDT,16.2097,16.51,16.1554,16.47,2613812.05,42792287.776696,67829
1590451200000,2020-05-26,BNBUSDT,16.3807,16.4979,15.9537,16.2159,2007343.82,32624803.887159,67405
1590364800000,2020-05-25,BNBUSDT,15.9457,16.4161,15.8057,16.3807,2348512.91,38152773.25641,78771
1590278400000,2020-05-24,BNBUSDT,16.4789,16.79,15.9074,15.9624,2280998.65,37599815.901123,70624
1590192000000,2020-05-23,BNBUSDT,16.5884,16.85,16.3202,16.48,2303001.13,38178349.112704,50195
1590105600000,2020-05-22,BNBUSDT,16.0888,16.924,15.9145,16.5864,2520655.47,41584466.617784,81119
1590019200000,2020-05-21,BNBUSDT,16.8994,17.0675,15.7218,16.0888,2163570.98,35589912.053927,97872
1589932800000,2020-05-20,BNBUSDT,17.2096,17.3396,16.4851,16.8998,2395316.09,40821394.318845,69481
1589846400000,2020-05-19,BNBUSDT,16.6298,17.2488,16.3,17.2098,3245275.75,54590767.631108,71181
1589760000000,2020-05-18,BNBUSDT,16.2999,16.862,16.2511,16.6299,3116537.96,51611235.594218,66724
1589673600000,2020-05-17,BNBUSDT,16.058,16.51,16.0014,16.2959,2894016.23,47147212.380566,55192
1589587200000,2020-05-16,BNBUSDT,15.7121,16.2367,15.58,16.058,2730367.35,43746498.664213,58759
1589500800000,2020-05-15,BNBUSDT,16.3722,16.4719,15.4606,15.7222,2314685.06,37214822.318927,80931
1589414400000,2020-05-14,BNBUSDT,16.2187,16.6982,16.0123,16.3777,2801822.6,45666418.709955,85871
1589328000000,2020-05-13,BNBUSDT,15.7941,16.35,15.6785,16.2164,2813530.97,45159088.098417,73060
1589241600000,2020-05-12,BNBUSDT,15.0902,16.24,14.9586,15.7892,3026813.09,47332783.097762,106660
1589155200000,2020-05-11,BNBUSDT,15.3506,15.5468,14.01,15.0811,2726253.27,40893423.037393,130006
1589068800000,2020-05-10,BNBUSDT,16.7753,16.79,13.9129,15.3506,2900497.8,43979315.885853,183750
1588982400000,2020-05-09,BNBUSDT,17.1371,17.4926,16.733,16.7751,2243643.83,38582692.968292,87499
1588896000000,2020-05-08,BNBUSDT,17.0003,17.3977,16.823,17.1371,2621559.87,44879553.905084,92523
1588809600000,2020-05-07,BNBUSDT,16.3672,17.24,16.1218,17.0003,3030451.51,50623360.842978,126269
1588723200000,2020-05-06,BNBUSDT,16.8814,17.145,16.3018,16.3743,2716280.37,45806861.897441,86338
1588636800000,2020-05-05,BNBUSDT,17.012,17.2993,16.606,16.8886,2613361.65,44261093.042385,82109
1588550400000,2020-05-04,BNBUSDT,17.1027,17.3267,16.2556,17.0074,2755883.63,46419270.572611,111159
1588464000000,2020-05-03,BNBUSDT,17.5337,17.81,16.8711,17.1071,2616299.53,45271776.505039,100336
1588377600000,2020-05-02,BNBUSDT,17.4665,17.5711,17.2599,17.5333,3009939.67,52504866.73234,72474
1588291200000,2020-05-01,BNBUSDT,16.951,17.8551,16.9381,17.466,3805293.67,66271797.655065,136014
1588204800000,2020-04-30,BNBUSDT,17.3754,18.1377,16.5,16.9542,4127322.51,71629569.696086,210338
1588118400000,2020-04-29,BNBUSDT,16.3354,17.5171,16.3,17.3667,3817656.7,64434759.768893,151434
1588032000000,2020-04-28,BNBUSDT,16.4199,16.49,16.1125,16.34,2838511.43,46309248.721153,68626
1587945600000,2020-04-27,BNBUSDT,16.3645,16.56,16.063,16.4229,2937287.36,47859272.72188,95145
1587859200000,2020-04-26,BNBUSDT,16.2235,16.4435,16.04,16.3588,3314818.91,53903371.494471,90171
1587772800000,2020-04-25,BNBUSDT,15.9319,16.4305,15.7761,16.2283,2946839.79,47639855.837468,82816
1587686400000,2020-04-24,BNBUSDT,16.0502,16.2568,15.68,15.9319,3008320.26,48259042.136493,86227
1587600000000,2020-04-23,BNBUSDT,15.7103,16.4666,15.4102,16.034,3457409.45,55068181.769739,124495
1587513600000,2020-04-22,BNBUSDT,15.1381,15.803,14.9112,15.7104,3296897.61,50999984.801603,85505
1587427200000,2020-04-21,BNBUSDT,14.984,15.4416,14.6945,15.1283,3137524.29,47592289.981981,112888
1587340800000,2020-04-20,BNBUSDT,16.0677,16.4499,14.8219,14.9892,3219905.9,50757347.771238,141512
1587254400000,2020-04-19,BNBUSDT,16.6198,16.6933,15.8509,16.0683,2962072.6,48174317.529435,96113
1587168000000,2020-04-18,BNBUSDT,15.6447,16.8183,15.6242,16.6137,3968019.07,64502814.663737,117967
1587081600000,2020-04-17,BNBUSDT,15.7394,15.92,15.2501,15.64,3150559.17,49188415.579363,110056
1586995200000,2020-04-16,BNBUSDT,14.5755,15.7669,14.116,15.7394,4068049.48,61814683.274563,153970
1586908800000,2020-04-15,BNBUSDT,15.6148,15.8888,14.4913,14.5755,3795966.9,58221065.750042,139654
1586822400000,2020-04-14,BNBUSDT,15.0257,15.9555,14.7835,15.6148,4523071.2,70092382.14295,183970
1586736000000,2020-04-13,BNBUSDT,14.2808,15.0799,13.6289,15.0277,4313190.93,62029135.848473,211698
1586649600000,2020-04-12,BNBUSDT,13.8089,14.8399,13.6439,14.2808,4070517.82,57950623.216417,113165
1586563200000,2020-04-11,BNBUSDT,13.7171,14.0808,13.5234,13.807,3692817.92,51151554.747943,91134
1586476800000,2020-04-10,BNBUSDT,15.0096,15.0797,13.47,13.72,3999879.14,56437561.49783,170991
1586390400000,2020-04-09,BNBUSDT,15.0899,15.2011,14.6279,15.0096,4638418.39,69662383.478491,105413
1586304000000,2020-04-08,BNBUSDT,14.7267,15.3486,14.57,15.0888,4614905.63,69355343.219788,127844
1586217600000,2020-04-07,BNBUSDT,15.193,15.49,14.2503,14.7266,4718920.67,70647148.631557,157000
1586131200000,2020-04-06,BNBUSDT,13.6888,15.2149,13.6371,15.1989,5583296.76,80214973.59909,151496
1586044800000,2020-04-05,BNBUSDT,13.7608,13.9638,13.4002,13.6888,4275639.25,58555104.630588,77213
1585958400000,2020-04-04,BNBUSDT,13.3682,14.0561,13.1724,13.7606,4840528.53,66003739.592004,121636
1585872000000,2020-04-03,BNBUSDT,13.0185,13.57,12.9106,13.3615,5030322.03,66661802.966901,122554
1585785600000,2020-04-02,BNBUSDT,12.719,13.7362,12.5349,13.0166,5332604.53,69276074.108632,149283
1585699200000,2020-04-01,BNBUSDT,12.5497,12.7386,11.96,12.72,4359956.32,53774306.318028,108537
1585612800000,2020-03-31,BNBUSDT,12.1368,12.7322,12.118,12.5451,5120471.15,64122575.795892,109199
1585526400000,2020-03-30,BNBUSDT,11.3007,12.4277,11.2552,12.1365,4237647.48,50944549.243227,116541
1585440000000,2020-03-29,BNBUSDT,12.1888,12.2425,11.275,11.3008,2305768.52,27252838.14858,76982
1585353600000,2020-03-28,BNBUSDT,12.3375,12.3588,11.6414,12.1888,2478685.11,30031382.50818,104326
1585267200000,2020-03-27,BNBUSDT,13.1989,13.3655,12.16,12.3354,2778050.91,36084938.858812,99234
1585180800000,2020-03-26,BNBUSDT,12.3253,13.2565,12.19,13.199,3439169.72,42902292.146348,91251
1585094400000,2020-03-25,BNBUSDT,12.4261,12.7108,12.0561,12.3251,3607793.89,44491441.708054,103692
1585008000000,2020-03-24,BNBUSDT,12.1887,12.5834,11.91,12.426,4627182.29,56790493.548445,128761
1584921600000,2020-03-23,BNBUSDT,11.1494,12.49,10.8427,12.1887,5299899.45,61800844.966201,146543
1584835200000,2020-03-22,BNBUSDT,12.105,12.4754,11.0145,11.167,4562736.86,54219558.920413,133644
1584748800000,2020-03-21,BNBUSDT,11.8967,12.4199,11.25,12.1,5811696.5,69377174.374681,143064
