https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount
1611532800000,2021-01-25,ETHUSDT,1392.19,1475.0,1293.69,1317.88,1885441.31289,2644267236.8971877,1661512
1611446400000,2021-01-24,ETHUSDT,1233.46,1398.83,1220.0,1392.51,1510879.53817,1996765627.540519,1313986
1611360000000,2021-01-23,ETHUSDT,1232.61,1272.44,1195.9,1233.6,1009545.08258,1250575691.7627306,932871
1611273600000,2021-01-22,ETHUSDT,1111.98,1273.79,1042.31,1232.62,2020593.21673,2360267831.3175545,1652010
1611187200000,2021-01-21,ETHUSDT,1376.72,1390.0,1086.0,1110.96,2254164.80365,2787012514.78097,1823458
1611100800000,2021-01-20,ETHUSDT,1365.36,1407.93,1235.42,1376.99,2219137.62144,2931656296.4670005,1852253
1611014400000,2021-01-19,ETHUSDT,1258.52,1438.3,1251.49,1365.36,2278852.55758,3120980923.9303093,1840481
1610928000000,2021-01-18,ETHUSDT,1232.5,1260.75,1182.58,1258.45,998050.11073,1223628040.7372608,940604
1610841600000,2021-01-17,ETHUSDT,1227.83,1269.02,1165.0,1232.45,1317285.00579,1606424364.497042,1121278
1610755200000,2021-01-16,ETHUSDT,1168.48,1298.0,1151.77,1227.83,1575384.43797,1927453174.6117926,1252473
1610668800000,2021-01-15,ETHUSDT,1231.89,1256.98,1069.42,1168.53,1944038.83738,2302781118.9587398,1519266
1610582400000,2021-01-14,ETHUSDT,1129.79,1247.55,1086.7,1231.62,1555737.38556,1825860914.1737955,1255769
1610496000000,2021-01-13,ETHUSDT,1050.36,1137.65,987.48,1129.89,1564202.39081,1664178969.0738044,1123983
1610409600000,2021-01-12,ETHUSDT,1087.0,1150.02,1006.33,1050.16,2302645.34052,2491067092.5101275,1516625
1610323200000,2021-01-11,ETHUSDT,1254.24,1260.0,915.0,1087.01,4068784.65678,4290593989.580177,2557613
1610236800000,2021-01-10,ETHUSDT,1276.0,1348.33,1170.0,1254.25,1951179.35003,2517791852.407762,1437486
1610150400000,2021-01-09,ETHUSDT,1216.72,1304.37,1171.36,1276.0,1448871.11514,1780137376.4164698,1131871
1610064000000,2021-01-08,ETHUSDT,1224.86,1273.75,1065.0,1216.93,2131172.92341,2543427452.5801253,1718817
1609977600000,2021-01-07,ETHUSDT,1208.75,1289.0,1131.0,1224.87,1972922.82059,2406219891.3685346,1402699
1609891200000,2021-01-06,ETHUSDT,1100.16,1213.0,1057.26,1208.42,2390136.59334,2725262121.2885127,1600888
1609804800000,2021-01-05,ETHUSDT,1041.45,1134.6,974.45,1099.56,2706995.67525,2857050280.0081425,1960503
1609718400000,2021-01-04,ETHUSDT,978.33,1162.97,890.0,1041.43,4245010.94004,4303634203.2196,2477862
1609632000000,2021-01-03,ETHUSDT,774.44,1011.07,768.71,978.28,2813603.88615,2522411859.73161,1636501
1609545600000,2021-01-02,ETHUSDT,728.91,787.69,714.91,774.56,1352618.57668,1024472182.612087,824134
1609459200000,2021-01-01,ETHUSDT,736.42,749.0,714.29,728.91,675114.09329,496072043.77740735,483671
1609372800000,2020-12-31,ETHUSDT,752.17,755.74,722.0,736.42,863375.57981,638503822.3940647,623216
1609286400000,2020-12-30,ETHUSDT,732.0,758.74,716.62,752.17,1008574.09906,743546676.7544626,692405
1609200000000,2020-12-29,ETHUSDT,730.4,740.78,689.2,732.0,1106876.35855,794643540.4901239,820504
1609113600000,2020-12-28,ETHUSDT,685.1,748.09,681.04,730.41,1627154.39266,1180438285.4884064,961277
1609027200000,2020-12-27,ETHUSDT,637.44,717.13,625.0,685.11,1859968.15029,1247547956.8239436,1047001
1608940800000,2020-12-26,ETHUSDT,626.78,652.91,615.26,637.44,958585.50647,607664782.0108948,541191
1608854400000,2020-12-25,ETHUSDT,612.31,634.24,604.28,626.82,798009.62915,494089140.85723275,468979
1608768000000,2020-12-24,ETHUSDT,585.48,615.02,565.43,612.31,886335.86333,519843556.9816631,571510
1608681600000,2020-12-23,ETHUSDT,636.41,638.44,551.28,585.56,1208807.36518,733443630.3656118,733896
1608595200000,2020-12-22,ETHUSDT,607.68,637.73,588.0,636.45,918851.25654,563872004.6334916,522945
1608508800000,2020-12-21,ETHUSDT,638.1,648.0,595.9,607.58,843251.16565,524208673.9086238,521589
1608422400000,2020-12-20,ETHUSDT,658.05,661.39,621.01,638.18,823958.22843,533109285.6519477,505181
1608336000000,2020-12-19,ETHUSDT,653.76,669.95,645.42,658.03,858803.88459,564029933.2588524,562281
1608249600000,2020-12-18,ETHUSDT,642.71,664.61,629.4,653.85,1000012.98018,646217791.229686,554335
1608163200000,2020-12-17,ETHUSDT,637.18,676.25,625.76,642.7,2006130.01975,1307445033.1218247,974504
1608076800000,2020-12-16,ETHUSDT,588.78,640.0,580.71,637.18,1185588.05078,725009244.4077353,589563
1607990400000,2020-12-15,ETHUSDT,586.29,597.2,578.58,588.64,569270.52011,334543178.3693921,329161
1607904000000,2020-12-14,ETHUSDT,590.81,591.48,575.6,586.29,493012.02706,288110223.95248795,272746
1607817600000,2020-12-13,ETHUSDT,568.09,595.0,563.22,590.7,657794.46158,383072560.34673,359525
1607731200000,2020-12-12,ETHUSDT,544.46,574.0,543.1,568.04,573913.95311,320867352.4615561,321104
1607644800000,2020-12-11,ETHUSDT,558.99,560.8,535.5,544.43,768921.78317,419607430.44734573,400545
1607558400000,2020-12-10,ETHUSDT,573.2,575.7,548.11,558.99,608414.51466,341352126.267061,376548
1607472000000,2020-12-09,ETHUSDT,554.92,578.08,530.43,573.09,997192.16738,555142155.8826528,535975
1607385600000,2020-12-08,ETHUSDT,591.27,595.0,549.22,554.94,804443.00717,461781203.1617209,422868
1607299200000,2020-12-07,ETHUSDT,601.59,603.15,584.22,591.28,498329.37589,295598087.027998,347036
1607212800000,2020-12-06,ETHUSDT,596.82,607.5,583.0,601.54,602496.96339,359236400.2949933,363661
1607126400000,2020-12-05,ETHUSDT,567.24,597.11,560.88,596.8,701567.95564,410382624.7425348,389600
1607040000000,2020-12-04,ETHUSDT,615.84,620.0,565.82,567.24,1052452.78666,624543865.9008652,556641
1606953600000,2020-12-03,ETHUSDT,596.88,623.44,585.82,615.85,935687.91723,568024618.9410391,513555
1606867200000,2020-12-02,ETHUSDT,585.26,604.93,575.0,596.89,1069538.65619,632858653.2050232,604591
1606780800000,2020-12-01,ETHUSDT,616.65,635.7,560.0,585.26,2163875.81376,1300668283.3196802,1018862
1606694400000,2020-11-30,ETHUSDT,576.32,616.85,570.07,616.66,1501989.45408,895373784.8300442,717837
1606608000000,2020-11-29,ETHUSDT,537.5,576.9,530.32,576.3,855276.46664,471629262.24329853,454026
1606521600000,2020-11-28,ETHUSDT,518.59,547.94,506.59,537.52,900508.61431,475169074.69038874,456028
1606435200000,2020-11-27,ETHUSDT,519.83,530.62,493.72,518.68,1088064.28114,558985308.9023646,578800
1606348800000,2020-11-26,ETHUSDT,569.38,577.14,481.0,519.83,2683460.74171,1386030255.168072,1259051
1606262400000,2020-11-25,ETHUSDT,604.98,606.0,553.83,569.5,1219440.02727,716972340.6745201,657386
1606176000000,2020-11-24,ETHUSDT,608.58,623.0,585.0,604.97,1606450.49193,976376501.3114749,838352
1606089600000,2020-11-23,ETHUSDT,560.03,610.85,550.12,608.58,2076008.84846,1218150934.3114774,896026
1606003200000,2020-11-22,ETHUSDT,552.42,580.88,511.28,560.03,1850317.93581,1014064539.0881491,768900
1605916800000,2020-11-21,ETHUSDT,510.12,553.32,502.82,552.35,1548851.29067,815402228.5228121,649077
1605830400000,2020-11-20,ETHUSDT,471.26,514.4,470.65,510.12,1516361.90736,756660192.8607566,607663
1605744000000,2020-11-19,ETHUSDT,478.43,480.75,464.86,471.25,817418.52685,387199111.37944734,404737
1605657600000,2020-11-18,ETHUSDT,482.11,495.31,456.6,478.41,1477696.29116,706704397.4108689,637641
1605571200000,2020-11-17,ETHUSDT,460.51,484.88,459.8,482.15,1151573.37456,544239665.3817517,464336
1605484800000,2020-11-16,ETHUSDT,448.07,466.0,445.45,460.55,812060.44638,370889706.6992328,328762
1605398400000,2020-11-15,ETHUSDT,460.9,462.89,440.19,448.08,665217.56671,301406126.4593118,311451
1605312000000,2020-11-14,ETHUSDT,476.42,477.47,452.0,460.89,735252.7854,340142257.1936976,350772
1605225600000,2020-11-13,ETHUSDT,462.48,478.01,457.12,476.43,976665.09752,456232937.2061303,427363
1605139200000,2020-11-12,ETHUSDT,463.09,470.0,451.2,462.39,990776.62912,455971309.2168546,411840
1605052800000,2020-11-11,ETHUSDT,450.34,476.25,449.28,463.09,1205782.84262,559228791.8903509,560360
1604966400000,2020-11-10,ETHUSDT,444.32,455.0,438.7,450.34,866872.41108,388190148.2078951,384228
1604880000000,2020-11-09,ETHUSDT,454.29,459.1,433.09,444.32,1099213.24641,491928164.9812434,469947
1604793600000,2020-11-08,ETHUSDT,435.2,460.1,431.99,454.3,840908.46841,375679148.2350396,354341
1604707200000,2020-11-07,ETHUSDT,455.91,468.28,424.14,435.21,1653416.5961,743871175.7821233,674858
1604620800000,2020-11-06,ETHUSDT,416.73,458.27,414.76,455.91,1682440.96026,736015135.6272103,666505
1604534400000,2020-11-05,ETHUSDT,402.5,420.4,396.14,416.69,1475139.77342,601591250.4012489,513574
1604448000000,2020-11-04,ETHUSDT,387.88,408.39,376.47,402.49,1157064.35076,454481208.4020098,392310
1604361600000,2020-11-03,ETHUSDT,383.01,390.0,370.23,387.88,752954.37114,286291773.96848446,280412
1604275200000,2020-11-02,ETHUSDT,396.68,404.5,377.92,383.02,779968.57957,304223545.8920344,290370
1604188800000,2020-11-01,ETHUSDT,386.44,398.29,384.61,396.67,438952.95565,171238317.7003239,181369
1604102400000,2020-10-31,ETHUSDT,382.59,394.88,379.9,386.46,467453.8105,181136851.45374128,218528
1604016000000,2020-10-30,ETHUSDT,387.12,391.97,373.29,382.49,771750.74746,294342545.9808745,289735
1603929600000,2020-10-29,ETHUSDT,388.22,393.72,380.52,387.13,573096.01416,222669504.875317,248649
1603843200000,2020-10-28,ETHUSDT,403.41,409.2,380.52,388.23,855275.46882,335751199.3037473,348661
1603756800000,2020-10-27,ETHUSDT,392.52,410.25,389.9,403.45,754244.37552,302522886.82653,286217
1603670400000,2020-10-26,ETHUSDT,405.85,411.11,382.3,392.52,895142.67266,356208480.5857119,329493
1603584000000,2020-10-25,ETHUSDT,412.14,417.4,402.5,405.86,415586.9761,170054743.3187452,177854
1603497600000,2020-10-24,ETHUSDT,409.19,416.66,407.0,412.14,419236.87106,172799824.648682,182680
1603411200000,2020-10-23,ETHUSDT,413.94,419.33,401.3,409.11,727832.3224,299943190.9306372,293671
1603324800000,2020-10-22,ETHUSDT,390.31,420.73,390.21,413.98,1095897.20667,447211002.5012588,412013
1603238400000,2020-10-21,ETHUSDT,368.53,401.49,367.74,390.38,1221663.63784,472488832.7162745,450963
1603152000000,2020-10-20,ETHUSDT,379.3,380.73,365.27,368.52,617309.81677,229928443.79691,251051
1603065600000,2020-10-19,ETHUSDT,378.12,384.32,372.5,379.3,577252.90265,218372639.9570232,224887
1602979200000,2020-10-18,ETHUSDT,368.31,378.64,367.1,378.11,323468.47095,120818450.6211803,133043
1602892800000,2020-10-17,ETHUSDT,365.5,370.46,363.36,368.32,285578.24537,104838880.4561034,126045
1602806400000,2020-10-16,ETHUSDT,377.63,379.83,361.18,365.5,654029.36404,241127894.7024508,255775
1602720000000,2020-10-15,ETHUSDT,378.69,381.79,369.85,377.64,634038.09453,238396852.7839282,228454
1602633600000,2020-10-14,ETHUSDT,381.05,387.41,373.13,378.69,569557.82936,216288026.9592086,214375
1602547200000,2020-10-13,ETHUSDT,386.51,387.75,374.51,381.04,645141.91394,246276552.0090227,239460
1602460800000,2020-10-12,ETHUSDT,374.17,394.8,365.58,386.51,844422.65444,320587055.5297957,309500
1602374400000,2020-10-11,ETHUSDT,370.51,377.6,368.87,374.16,373318.23779,139329772.5403167,164475
1602288000000,2020-10-10,ETHUSDT,365.01,378.4,364.71,370.52,591005.32129,220607973.01227313,253825
1602201600000,2020-10-09,ETHUSDT,350.94,368.33,347.32,365.02,650478.19338,232878561.8852136,241168
1602115200000,2020-10-08,ETHUSDT,341.58,353.32,334.21,350.95,631794.8756,217322066.9780238,220053
1602028800000,2020-10-07,ETHUSDT,340.8,342.85,332.18,341.58,541928.86376,183873686.39043152,195112
1601942400000,2020-10-06,ETHUSDT,353.63,355.1,336.8,340.75,640063.26951,221765553.58680913,240812
1601856000000,2020-10-05,ETHUSDT,352.34,356.1,348.54,353.62,376740.30692,132656713.0440939,145787
1601769600000,2020-10-04,ETHUSDT,345.94,354.45,343.81,352.37,343932.91712,119961274.7006572,138736
1601683200000,2020-10-03,ETHUSDT,345.6,351.0,343.7,345.95,303595.71901,105401893.3573436,136755
1601596800000,2020-10-02,ETHUSDT,352.83,354.55,334.24,345.6,733571.84211,251829017.5194802,286023
1601510400000,2020-10-01,ETHUSDT,359.83,370.45,345.51,352.85,758349.31959,271468849.7985116,288354
1601424000000,2020-09-30,ETHUSDT,359.78,361.5,351.56,359.83,498943.23226,177784824.5178192,173910
1601337600000,2020-09-29,ETHUSDT,353.91,360.63,350.45,359.79,585143.16892,208028826.4871165,214988
1601251200000,2020-09-28,ETHUSDT,357.58,368.2,351.7,353.96,757758.4304,273063157.78999114,261317
1601164800000,2020-09-27,ETHUSDT,353.95,362.14,347.24,357.49,569568.55041,202411362.68323287,230526
1601078400000,2020-09-26,ETHUSDT,351.93,356.4,345.88,353.92,530879.20755,186812160.37543687,217834
1600992000000,2020-09-25,ETHUSDT,348.97,358.0,337.58,351.92,860643.77924,298266918.80064845,310536
1600905600000,2020-09-24,ETHUSDT,320.72,353.1,316.67,348.97,1071705.09721,360708689.40437967,371450
1600819200000,2020-09-23,ETHUSDT,344.18,344.65,313.29,320.72,940904.49756,313808761.0904388,323226
1600732800000,2020-09-22,ETHUSDT,340.31,346.91,335.34,344.21,842731.12878,288166815.515037,286593
1600646400000,2020-09-21,ETHUSDT,371.04,376.8,331.0,340.36,1283946.03098,452134893.63405806,472560
1600560000000,2020-09-20,ETHUSDT,385.25,385.45,365.0,371.04,693164.40144,259700927.47821033,275295
1600473600000,2020-09-19,ETHUSDT,384.4,388.72,377.0,385.25,570908.33553,218785730.14017847,230924
1600387200000,2020-09-18,ETHUSDT,389.35,392.58,375.33,384.39,804194.47219,308748579.8160324,323159
1600300800000,2020-09-17,ETHUSDT,365.04,394.14,363.3,389.36,1256300.411,479026710.89661473,505247
1600214400000,2020-09-16,ETHUSDT,364.05,373.45,355.0,365.11,841709.98939,306622238.0715521,371665
1600128000000,2020-09-15,ETHUSDT,377.12,382.47,362.34,364.06,883856.33005,328317009.5683461,405048
1600041600000,2020-09-14,ETHUSDT,366.43,384.64,355.73,377.12,1042059.62265,387238794.6809715,476828
1599955200000,2020-09-13,ETHUSDT,387.78,390.43,350.0,366.42,989195.69047,367969518.5134887,430236
1599868800000,2020-09-12,ETHUSDT,373.62,388.57,364.73,387.78,766542.31635,287133871.2472908,318774
1599782400000,2020-09-11,ETHUSDT,367.93,375.27,355.49,373.63,844017.59966,308822715.1336563,367615
1599696000000,2020-09-10,ETHUSDT,350.85,377.25,349.91,367.93,1134287.61137,416598205.666048,512819
1599609600000,2020-09-09,ETHUSDT,337.41,359.0,330.51,350.85,879760.56255,304910633.8008896,381038
1599523200000,2020-09-08,ETHUSDT,353.59,356.58,325.38,337.39,1400246.82962,476444912.54463506,554846
1599436800000,2020-09-07,ETHUSDT,352.85,358.51,323.0,353.59,1740618.42462,596754172.7008404,708066
1599350400000,2020-09-06,ETHUSDT,335.04,360.0,316.1,352.8,2017811.14721,691925087.3968109,852597
1599264000000,2020-09-05,ETHUSDT,385.3,395.0,308.42,335.01,2777166.51389,967730464.9055165,1074986
1599177600000,2020-09-04,ETHUSDT,381.35,400.21,357.0,385.26,1806488.22474,696658932.1154275,744610
1599091200000,2020-09-03,ETHUSDT,439.5,450.7,372.0,381.4,2408569.34151,995567239.0084028,903066
1599004800000,2020-09-02,ETHUSDT,475.4,481.39,420.0,439.5,1880642.46853,844475154.7160804,825133
1598918400000,2020-09-01,ETHUSDT,433.8,488.84,429.03,475.4,1751354.57719,813662129.650488,763508
1598832000000,2020-08-31,ETHUSDT,428.94,439.0,418.04,433.79,1040748.68881,447866996.1851148,456201
1598745600000,2020-08-30,ETHUSDT,398.65,429.89,398.3,428.94,894979.71788,370467271.0990347,395838
1598659200000,2020-08-29,ETHUSDT,395.1,405.69,391.88,398.65,659802.63344,263787683.02808368,300090
1598572800000,2020-08-28,ETHUSDT,383.31,398.0,379.75,395.11,732601.46905,286555001.9941838,311832
1598486400000,2020-08-27,ETHUSDT,385.81,397.1,371.48,383.27,877763.73658,336647752.2942245,392116
1598400000000,2020-08-26,ETHUSDT,382.91,392.91,377.37,385.81,738690.7794,284504413.0936192,351141
1598313600000,2020-08-25,ETHUSDT,407.68,409.06,370.0,382.93,970445.38395,375681480.18694305,411636
1598227200000,2020-08-24,ETHUSDT,390.72,410.42,387.44,407.68,717403.81877,287991794.2205841,307676
1598140800000,2020-08-23,ETHUSDT,395.23,396.95,383.15,390.71,445317.81989,173799978.0351114,222729
1598054400000,2020-08-22,ETHUSDT,387.93,397.04,379.92,395.24,643235.76543,250069873.3972314,305450
1597968000000,2020-08-21,ETHUSDT,415.94,418.68,385.1,387.97,860998.7256,347455883.4533063,414222
1597881600000,2020-08-20,ETHUSDT,407.46,418.98,402.07,415.94,663555.73445,273292342.1903448,322537
1597795200000,2020-08-19,ETHUSDT,421.92,426.75,393.25,407.46,978339.69221,400208683.34672713,455992
1597708800000,2020-08-18,ETHUSDT,430.89,433.81,415.0,421.95,743254.57018,316635286.99292165,374074
1597622400000,2020-08-17,ETHUSDT,433.61,446.0,420.37,430.89,868870.64996,375038999.5075165,443560
1597536000000,2020-08-16,ETHUSDT,432.3,436.99,412.47,433.62,716666.25258,305445885.81667,371807
1597449600000,2020-08-15,ETHUSDT,438.12,442.94,427.02,432.32,681698.5971,296652970.4823194,351377
1597363200000,2020-08-14,ETHUSDT,424.54,444.71,417.05,438.11,1109670.94324,477180580.0618325,502635
1597276800000,2020-08-13,ETHUSDT,387.18,431.49,376.59,424.54,1511330.7732,604810975.1318569,634978
1597190400000,2020-08-12,ETHUSDT,378.99,389.23,365.85,387.18,751848.7983,285872467.6440937,349082
1597104000000,2020-08-11,ETHUSDT,395.43,398.21,367.0,379.0,992412.6023,381981614.62167233,459623
1597017600000,2020-08-10,ETHUSDT,390.14,399.18,385.13,395.44,826969.90633,326372434.89705914,395123
1596931200000,2020-08-09,ETHUSDT,397.05,400.0,383.36,390.14,594900.58133,233057462.9273968,319111
1596844800000,2020-08-08,ETHUSDT,379.34,397.05,375.79,397.03,623029.78053,240999198.0242852,300577
1596758400000,2020-08-07,ETHUSDT,394.77,398.26,362.85,379.34,1041207.35946,398625567.063912,466548
1596672000000,2020-08-06,ETHUSDT,400.72,403.66,390.51,394.77,821379.08397,325718417.7160069,388529
1596585600000,2020-08-05,ETHUSDT,389.59,407.0,384.11,400.72,1124119.0672,444335097.14939296,459722
1596499200000,2020-08-04,ETHUSDT,385.91,402.98,380.77,389.61,1180792.42379,461794422.2048685,503335
1596412800000,2020-08-03,ETHUSDT,372.45,398.0,366.5,385.94,1191565.09389,462170587.4785027,534803
1596326400000,2020-08-02,ETHUSDT,387.01,415.85,325.0,372.42,2324909.09616,878397036.2975191,960835
1596240000000,2020-08-01,ETHUSDT,346.32,392.67,343.07,387.0,1440843.34203,527543444.8628841,598900
1596153600000,2020-07-31,ETHUSDT,334.82,349.45,328.4,346.33,948088.44982,323282981.0159196,461788
1596067200000,2020-07-30,ETHUSDT,317.76,342.0,314.05,334.87,1008827.56698,328286452.5182911,410721
1595980800000,2020-07-29,ETHUSDT,316.77,325.0,312.38,317.71,792802.32148,254201662.1334094,347597
1595894400000,2020-07-28,ETHUSDT,321.95,326.8,305.86,316.77,1093231.55578,346187853.275929,458451
1595808000000,2020-07-27,ETHUSDT,311.02,333.31,310.78,321.93,1636122.34727,527292799.28791374,645395
1595721600000,2020-07-26,ETHUSDT,305.31,318.75,299.0,311.0,1270368.753,392346895.3226708,486058
1595635200000,2020-07-25,ETHUSDT,279.15,308.94,279.09,305.26,1058927.30554,308799629.3611433,424683
1595548800000,2020-07-24,ETHUSDT,275.31,287.34,266.0,279.15,926033.06692,256347245.548149,362608
1595462400000,2020-07-23,ETHUSDT,263.75,279.98,259.7,275.3,1068774.57879,287217202.7201216,378573
1595376000000,2020-07-22,ETHUSDT,245.53,269.61,241.51,263.74,718417.68296,180692677.21395633,273546
1595289600000,2020-07-21,ETHUSDT,236.0,246.66,235.57,245.59,637462.08074,154502240.9411989,240019
1595203200000,2020-07-20,ETHUSDT,239.12,239.72,234.05,236.01,396657.91938,94314378.9381991,164435
1595116800000,2020-07-19,ETHUSDT,235.67,239.92,233.28,239.11,348803.52073,82120072.993628,144896
1595030400000,2020-07-18,ETHUSDT,232.66,236.8,232.32,235.67,341356.6182,80046747.8322333,136494
1594944000000,2020-07-17,ETHUSDT,233.58,234.84,231.65,232.67,325600.21444,75931058.422653,149088
1594857600000,2020-07-16,ETHUSDT,238.59,239.39,230.02,233.57,587161.73894,137208323.2015733,222138
1594771200000,2020-07-15,ETHUSDT,240.45,241.45,236.83,238.61,368350.66518,88059682.4834364,154984
1594684800000,2020-07-14,ETHUSDT,239.5,242.09,237.0,240.44,426320.89188,102105027.1319308,172704
1594598400000,2020-07-13,ETHUSDT,242.76,245.33,237.33,239.5,604093.04245,146193291.9106761,240032
1594512000000,2020-07-12,ETHUSDT,239.19,244.0,236.52,242.79,469315.1172,112487552.4340124,201729
1594425600000,2020-07-11,ETHUSDT,241.27,241.67,237.54,239.19,294476.00626,70548557.6778391,140265
1594339200000,2020-07-10,ETHUSDT,241.97,242.16,235.72,241.26,455025.12385,108806462.4650965,181124
1594252800000,2020-07-09,ETHUSDT,246.94,247.9,237.88,241.98,647641.58291,157541370.0048182,243580
1594166400000,2020-07-08,ETHUSDT,239.39,248.88,237.78,246.95,958185.83708,233460700.7551814,309582
1594080000000,2020-07-07,ETHUSDT,241.6,243.77,234.4,239.39,600424.97209,143122828.3751188,213589
1593993600000,2020-07-06,ETHUSDT,227.54,242.0,226.93,241.6,864817.507,203334727.85013953,268187
1593907200000,2020-07-05,ETHUSDT,229.24,229.85,223.05,227.56,355747.12006,80528660.6191943,152077
1593820800000,2020-07-04,ETHUSDT,224.86,230.71,224.43,229.17,307726.46593,69899468.2799188,134338
1593734400000,2020-07-03,ETHUSDT,226.46,228.13,223.97,224.87,314578.5004,71286978.5035675,139167
1593648000000,2020-07-02,ETHUSDT,230.99,232.01,222.87,226.46,592485.91115,134976975.123197,210294
1593561600000,2020-07-01,ETHUSDT,225.59,232.71,224.16,230.99,517351.58865,118322932.8549573,176455
1593475200000,2020-06-30,ETHUSDT,227.98,228.7,222.91,225.6,415036.02977,93802207.2735736,143612
1593388800000,2020-06-29,ETHUSDT,224.89,229.96,221.26,227.93,597915.52242,134510531.1976673,183558
1593302400000,2020-06-28,ETHUSDT,220.94,227.96,218.32,224.93,444766.56881,99423540.1393194,144728
1593216000000,2020-06-27,ETHUSDT,229.66,231.42,216.0,220.94,645950.61438,145264632.2638192,207051
1593129600000,2020-06-26,ETHUSDT,232.49,233.61,227.75,229.64,628340.07007,144805505.1915824,192182
1593043200000,2020-06-25,ETHUSDT,234.57,235.39,227.56,232.5,613748.59348,142697463.3801044,192323
1592956800000,2020-06-24,ETHUSDT,243.15,249.24,231.07,234.58,921634.0534,220763040.4337494,289888
1592870400000,2020-06-23,ETHUSDT,243.11,244.87,240.75,243.14,442296.31477,107457002.5246246,172649
1592784000000,2020-06-22,ETHUSDT,228.03,246.89,227.51,243.13,749030.11114,178707156.1893139,256688
1592697600000,2020-06-21,ETHUSDT,228.88,231.49,227.11,228.04,256305.23734,58868166.5061044,109238
1592611200000,2020-06-20,ETHUSDT,229.0,230.85,225.62,228.89,303704.98826,69343699.9095483,129778
1592524800000,2020-06-19,ETHUSDT,231.26,231.95,226.74,229.0,397284.59808,91117706.1551394,160682
1592438400000,2020-06-18,ETHUSDT,233.82,234.65,227.93,231.27,334347.79917,77542070.3332709,145815
1592352000000,2020-06-17,ETHUSDT,235.31,237.3,227.65,233.82,478187.2917,111415059.0562623,189653
1592265600000,2020-06-16,ETHUSDT,230.86,236.0,228.7,235.3,499194.66758,116456364.2312683,188136
1592179200000,2020-06-15,ETHUSDT,231.74,233.55,218.27,230.86,875026.92057,197907504.7787736,308126
1592092800000,2020-06-14,ETHUSDT,238.13,238.59,229.83,231.77,304943.21188,71575514.0802726,158093
1592006400000,2020-06-13,ETHUSDT,237.55,238.73,234.66,238.11,253797.7809,60087772.6524653,134555
1591920000000,2020-06-12,ETHUSDT,230.46,239.38,228.19,237.55,446515.34124,105069425.0901067,181977
1591833600000,2020-06-11,ETHUSDT,247.78,250.09,226.2,230.51,816456.89161,195063781.2764491,312655
1591747200000,2020-06-10,ETHUSDT,243.79,250.28,242.0,247.78,431285.61715,105797248.2474257,185330
1591660800000,2020-06-09,ETHUSDT,246.37,249.82,238.0,243.8,420327.17133,102374504.5738972,185974
1591574400000,2020-06-08,ETHUSDT,244.57,247.7,240.59,246.4,383116.54719,93355224.9683087,159981
1591488000000,2020-06-07,ETHUSDT,241.94,245.37,234.6,244.56,571102.55515,137165732.6476166,226478
1591401600000,2020-06-06,ETHUSDT,240.04,244.7,237.83,241.94,389423.07798,93979350.8126339,161709
1591315200000,2020-06-05,ETHUSDT,243.22,247.87,239.14,240.03,502547.41103,122084004.5169755,205337
1591228800000,2020-06-04,ETHUSDT,244.54,246.6,236.0,243.21,669369.3392,162460397.6276741,253226
1591142400000,2020-06-03,ETHUSDT,237.71,245.0,232.71,244.52,502928.13371,120179301.1789864,213792
1591056000000,2020-06-02,ETHUSDT,248.23,253.8,225.0,237.71,955520.91863,230680327.3092915,355417
1590969600000,2020-06-01,ETHUSDT,231.56,250.68,230.66,248.23,823816.69936,198791911.8470442,318497
1590883200000,2020-05-31,ETHUSDT,243.71,245.39,229.58,231.57,821608.68884,194867426.2941862,320066
1590796800000,2020-05-30,ETHUSDT,220.63,247.0,218.8,243.66,1019550.75146,238678839.8093044,341862
1590710400000,2020-05-29,ETHUSDT,220.24,224.79,217.57,220.67,603058.0759,133220045.4954706,217959
1590624000000,2020-05-28,ETHUSDT,208.29,220.5,204.67,220.21,643945.97769,136361627.3464155,219160
1590537600000,2020-05-27,ETHUSDT,200.92,208.44,200.76,208.29,494816.72727,101445351.0256632,167619
1590451200000,2020-05-26,ETHUSDT,204.22,205.0,196.9,200.89,477176.7353,96116808.8580913,167702
1590364800000,2020-05-25,ETHUSDT,199.9,205.67,198.01,204.15,469931.62492,95411610.7976347,171792
1590278400000,2020-05-24,ETHUSDT,206.6,210.55,199.5,199.9,673535.05784,138917619.2336207,204534
1590192000000,2020-05-23,ETHUSDT,207.36,211.2,204.55,206.6,478559.92006,99461068.1046647,150729
1590105600000,2020-05-22,ETHUSDT,198.72,209.19,196.24,207.36,787672.36081,159972608.5341661,217659
1590019200000,2020-05-21,ETHUSDT,209.99,211.64,191.71,198.74,1003923.4342,203445710.96284488,258415
1589932800000,2020-05-20,ETHUSDT,214.6,215.75,204.27,209.98,679532.61037,143704806.1752408,195172
1589846400000,2020-05-19,ETHUSDT,214.92,215.95,209.45,214.58,643702.98849,136846948.5568056,186027
1589760000000,2020-05-18,ETHUSDT,207.02,217.07,207.0,214.91,1064139.2485,226789027.1500804,249528
1589673600000,2020-05-17,ETHUSDT,200.44,209.85,199.68,207.0,708711.89315,145341278.6813549,180088
