https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume UNI
1665360000000,2022-10-10 00:00:00,UNI/USD,6.6369,6.719,6.2184,6.3985,109631.9379442783,17134.00608647
1665273600000,2022-10-09 00:00:00,UNI/USD,6.522,6.6407,6.4967,6.6271,64743.66841993607,9769.53243801
1665187200000,2022-10-08 00:00:00,UNI/USD,6.7716,6.8418,6.4297,6.5094,163092.44108291803,25054.91152532
1665100800000,2022-10-07 00:00:00,UNI/USD,6.8747,7.0764,6.688,6.7911,175501.17012520818,25842.81929661
1665014400000,2022-10-06 00:00:00,UNI/USD,6.8264,7.0,6.7744,6.8747,138385.46820983398,20129.67376174
1664928000000,2022-10-05 00:00:00,UNI/USD,6.6457,6.8042,6.4783,6.7955,82358.53500994499,12119.56956956
1664841600000,2022-10-04 00:00:00,UNI/USD,6.6616,6.8381,6.5743,6.6565,295317.0610765534,44365.21611606
1664755200000,2022-10-03 00:00:00,UNI/USD,6.2679,6.7985,6.1931,6.6402,387040.0076458707,58287.40213335
1664668800000,2022-10-02 00:00:00,UNI/USD,6.3951,6.5239,6.1755,6.2552,407038.2646714693,65071.98245803
1664582400000,2022-10-01 00:00:00,UNI/USD,6.4451,6.6545,6.3911,6.404,407128.11873681954,63574.03478089
1664496000000,2022-09-30 00:00:00,UNI/USD,6.3663,6.75,6.268,6.4629,422458.042234939,65366.63761391
1664409600000,2022-09-29 00:00:00,UNI/USD,6.5485,6.56,6.1475,6.3725,183988.94303520804,28872.33315578
1664323200000,2022-09-28 00:00:00,UNI/USD,6.3934,6.619,6.0158,6.5617,296244.1772520903,45147.473559
1664236800000,2022-09-27 00:00:00,UNI/USD,5.9332,6.7085,5.916,6.373,404241.44393173704,63430.32228648
1664150400000,2022-09-26 00:00:00,UNI/USD,5.6756,5.9822,5.5691,5.9123,327976.8875085681,55473.65450139
1664064000000,2022-09-25 00:00:00,UNI/USD,5.8125,5.9539,5.6165,5.6607,183878.60978265307,32483.36950954
1663977600000,2022-09-24 00:00:00,UNI/USD,5.915,6.05,5.7725,5.7994,177448.9993632494,30597.82035439
1663891200000,2022-09-23 00:00:00,UNI/USD,5.7548,5.9929,5.7123,5.9348,110136.45345027345,18557.73630961
1663804800000,2022-09-22 00:00:00,UNI/USD,5.3493,5.8395,5.3376,5.7449,142640.67100939652,24829.09554725
1663718400000,2022-09-21 00:00:00,UNI/USD,5.2953,5.7395,5.159,5.376,152922.7726966733,28445.45623078
1663632000000,2022-09-20 00:00:00,UNI/USD,5.4984,5.5515,5.2888,5.2888,118896.92499398859,22480.88885834
1663545600000,2022-09-19 00:00:00,UNI/USD,5.4663,5.5169,5.1989,5.4879,110714.48709243198,20174.29018248
1663459200000,2022-09-18 00:00:00,UNI/USD,5.9814,6.0398,5.35,5.4706,199991.90510356534,36557.58145424
1663372800000,2022-09-17 00:00:00,UNI/USD,5.8174,6.0384,5.8174,6.029,125385.1966401964,20797.01387298
1663286400000,2022-09-16 00:00:00,UNI/USD,5.8946,5.9364,5.678,5.8145,166566.3154061926,28646.7134588
1663200000000,2022-09-15 00:00:00,UNI/USD,6.1781,6.2279,5.7888,5.8723,88469.42918983455,15065.5499872
1663113600000,2022-09-14 00:00:00,UNI/USD,6.0116,6.2284,5.9591,6.1954,130390.43309543152,21046.33003445
1663027200000,2022-09-13 00:00:00,UNI/USD,6.6045,6.7503,5.9977,6.0481,163107.37758535627,26968.36652591
1662940800000,2022-09-12 00:00:00,UNI/USD,6.4823,6.951,6.3838,6.6533,719049.1275077905,108074.05761168
1662854400000,2022-09-11 00:00:00,UNI/USD,6.684,6.7091,6.3898,6.486,232985.35719457487,35921.26999608
1662768000000,2022-09-10 00:00:00,UNI/USD,6.5417,6.7126,6.4393,6.6763,428313.06612506736,64154.25701737
1662681600000,2022-09-09 00:00:00,UNI/USD,6.1759,6.7057,6.1759,6.514,369748.1278579145,56762.07059532
1662595200000,2022-09-08 00:00:00,UNI/USD,6.1401,6.2501,5.9702,6.1718,123348.81813106,19985.87415844
1662508800000,2022-09-07 00:00:00,UNI/USD,5.8149,6.2252,5.7182,6.1113,96163.43805866897,15735.34895336
1662422400000,2022-09-06 00:00:00,UNI/USD,6.6026,6.7472,5.7908,5.8291,169755.7463215561,29122.11942179
1662336000000,2022-09-05 00:00:00,UNI/USD,6.4888,6.6602,6.1853,6.5673,156730.57244572887,23865.29813557
1662249600000,2022-09-04 00:00:00,UNI/USD,6.3128,6.5139,6.2378,6.4718,150977.69359323097,23328.54748188
1662163200000,2022-09-03 00:00:00,UNI/USD,6.3674,6.3908,6.2386,6.3076,52117.15426653762,8262.59659245
1662076800000,2022-09-02 00:00:00,UNI/USD,6.3173,6.682,6.2016,6.4119,147181.22806499523,22954.38607355
1661990400000,2022-09-01 00:00:00,UNI/USD,6.1427,6.3662,5.9749,6.3236,141973.97989016055,22451.4485246
1661904000000,2022-08-31 00:00:00,UNI/USD,6.1751,6.4052,6.1105,6.1427,145676.7842811094,23715.43202193
1661817600000,2022-08-30 00:00:00,UNI/USD,6.3394,6.4549,5.9481,6.1609,132134.5320456752,21447.27751557
1661731200000,2022-08-29 00:00:00,UNI/USD,5.7512,6.4082,5.6874,6.3379,74981.67064109782,11830.68061047
1661644800000,2022-08-28 00:00:00,UNI/USD,6.0326,6.1058,5.7177,5.7177,84376.73471161343,14757.11120059
1661558400000,2022-08-27 00:00:00,UNI/USD,6.1513,6.1957,5.9457,6.0688,141695.55886947646,23348.20044646
1661472000000,2022-08-26 00:00:00,UNI/USD,6.9974,7.0032,6.0829,6.1659,385460.9480767378,62514.95289848
1661385600000,2022-08-25 00:00:00,UNI/USD,7.0389,7.2466,6.9251,7.0328,125448.80680543836,17837.67586245
1661299200000,2022-08-24 00:00:00,UNI/USD,7.1128,7.285,6.8802,7.0439,89355.28015837776,12685.48391635
1661212800000,2022-08-23 00:00:00,UNI/USD,6.9788,7.2121,6.7853,7.14,81486.1639544148,11412.62800482
1661126400000,2022-08-22 00:00:00,UNI/USD,7.2143,7.3169,6.6474,6.9932,108936.70588275837,15577.51900171
1661040000000,2022-08-21 00:00:00,UNI/USD,7.004,7.3162,6.9794,7.2159,106680.016023373,14784.0208461
1660953600000,2022-08-20 00:00:00,UNI/USD,6.9043,7.187,6.7406,7.0064,127044.38347872852,18132.61924508
1660867200000,2022-08-19 00:00:00,UNI/USD,7.5726,7.6851,6.8074,6.9233,525194.9148393171,75859.04335206
1660780800000,2022-08-18 00:00:00,UNI/USD,7.9486,8.1926,7.4122,7.5693,300992.47611985647,39764.90245067
1660694400000,2022-08-17 00:00:00,UNI/USD,8.3259,8.66,7.8639,7.9426,326246.85637529276,41075.57429246
1660608000000,2022-08-16 00:00:00,UNI/USD,8.4638,8.5688,8.185,8.3499,126688.66377681306,15172.4767694
1660521600000,2022-08-15 00:00:00,UNI/USD,8.8425,9.1483,8.301,8.4771,210419.56350232093,24822.11646699
1660435200000,2022-08-14 00:00:00,UNI/USD,8.9806,9.6016,8.7575,8.8705,255624.4645364027,28817.36819079
1660348800000,2022-08-13 00:00:00,UNI/USD,9.2093,9.3153,8.9105,8.982,250664.92839696436,27907.47365809
1660262400000,2022-08-12 00:00:00,UNI/USD,8.9577,9.2275,8.7434,9.2094,196477.6201969933,21334.46480737
1660176000000,2022-08-11 00:00:00,UNI/USD,9.214,9.6001,8.8767,8.9658,380505.899746996,42439.70418111
1660089600000,2022-08-10 00:00:00,UNI/USD,8.4388,9.4256,8.1944,9.1937,255293.66931913886,27768.32715002
1660003200000,2022-08-09 00:00:00,UNI/USD,8.7917,8.8661,8.1,8.4464,295013.0273486125,34927.66472682
1659916800000,2022-08-08 00:00:00,UNI/USD,8.7533,9.2778,8.753,8.7838,266163.44818277314,30301.62892857
1659830400000,2022-08-07 00:00:00,UNI/USD,8.7485,8.9726,8.6842,8.7922,65793.35300046275,7483.15017862
1659744000000,2022-08-06 00:00:00,UNI/USD,8.9615,9.1317,8.7042,8.7404,82962.61947772728,9491.8561482
1659657600000,2022-08-05 00:00:00,UNI/USD,8.8106,9.2497,8.7853,8.9388,297444.1831291139,33275.62795108
1659571200000,2022-08-04 00:00:00,UNI/USD,8.8889,9.1106,8.5315,8.8159,1309440.0815536953,148531.63960046
1659484800000,2022-08-03 00:00:00,UNI/USD,8.2409,9.4401,8.0464,8.8988,1827999.558318851,205420.90600068
1659398400000,2022-08-02 00:00:00,UNI/USD,8.359,8.6762,7.8217,8.2707,530348.648947655,64123.79229662
1659312000000,2022-08-01 00:00:00,UNI/USD,8.3491,8.5539,8.081,8.3223,250258.54736295895,30070.83947502
1659225600000,2022-07-31 00:00:00,UNI/USD,8.7773,9.1491,8.3208,8.3208,498951.9991825466,59964.42639921
1659139200000,2022-07-30 00:00:00,UNI/USD,9.111,9.1562,8.5207,8.7752,935429.4220745871,106599.21392955
1659052800000,2022-07-29 00:00:00,UNI/USD,9.3161,9.4008,8.6146,9.0728,1207172.720086338,133054.04286288001
1658966400000,2022-07-28 00:00:00,UNI/USD,8.0534,9.8088,7.9681,9.2967,1943122.913175135,209012.11324181
1658880000000,2022-07-27 00:00:00,UNI/USD,6.6384,8.1974,6.5074,8.053,894156.767018815,111033.99565613
1658793600000,2022-07-26 00:00:00,UNI/USD,7.0295,7.0517,6.223,6.6524,439081.8774519716,66003.52917022
1658707200000,2022-07-25 00:00:00,UNI/USD,7.2397,7.5138,6.8211,7.0423,1108590.9780899119,157418.87992416
1658620800000,2022-07-24 00:00:00,UNI/USD,6.9562,7.3378,6.8842,7.2335,325192.6194185086,44956.46912539
1658534400000,2022-07-23 00:00:00,UNI/USD,6.8941,7.1989,6.6448,6.9693,292346.8311411012,41947.80410387
1658448000000,2022-07-22 00:00:00,UNI/USD,7.2189,7.4477,6.824,6.9141,374193.51142992504,54120.34992695
1658361600000,2022-07-21 00:00:00,UNI/USD,6.8877,7.2853,6.6814,7.1966,453695.89809044,63043.08952706
1658275200000,2022-07-20 00:00:00,UNI/USD,7.3311,7.5999,6.7956,6.8553,720574.0501133174,105111.96448198
1658188800000,2022-07-19 00:00:00,UNI/USD,7.313,7.7416,7.2077,7.3451,575411.3749318467,78339.48822097
1658102400000,2022-07-18 00:00:00,UNI/USD,6.9474,7.4468,6.9374,7.3706,551860.490006151,74873.21113697
1658016000000,2022-07-17 00:00:00,UNI/USD,7.3849,7.4727,6.9079,6.9387,202432.21291513694,29174.37170005
1657929600000,2022-07-16 00:00:00,UNI/USD,6.8034,7.6906,6.6858,7.3849,572151.8107720976,77475.90499154999
1657843200000,2022-07-15 00:00:00,UNI/USD,7.0195,7.2444,6.7286,6.8,426892.43479011196,62778.29923384
1657756800000,2022-07-14 00:00:00,UNI/USD,6.1208,7.0844,6.0344,7.0125,1821204.545032133,259708.31301706
1657670400000,2022-07-13 00:00:00,UNI/USD,5.5344,6.2214,5.25,6.1137,605612.8711649568,99058.32330094
1657584000000,2022-07-12 00:00:00,UNI/USD,5.5446,5.867,5.4444,5.5185,736636.4803219268,133484.91081307
1657497600000,2022-07-11 00:00:00,UNI/USD,6.2383,6.2647,5.2268,5.5708,848449.9367280994,152303.06898975
1657411200000,2022-07-10 00:00:00,UNI/USD,6.4433,6.4694,5.9934,6.2356,416656.32857923623,66818.9634645
1657324800000,2022-07-09 00:00:00,UNI/USD,5.7943,6.6117,5.7943,6.4583,501801.43844012654,77698.68826783
1657238400000,2022-07-08 00:00:00,UNI/USD,5.7306,5.9513,5.5212,5.7856,262311.14553888864,45338.62443634
1657152000000,2022-07-07 00:00:00,UNI/USD,5.3428,5.816,5.2871,5.7294,253047.94079001056,44166.56906308
1657065600000,2022-07-06 00:00:00,UNI/USD,5.3013,5.4833,5.1833,5.3539,206581.5630154654,38585.2487001
1656979200000,2022-07-05 00:00:00,UNI/USD,5.3476,5.4375,5.0075,5.302,612068.5562939476,115441.07059486
1656892800000,2022-07-04 00:00:00,UNI/USD,4.9162,5.3534,4.7286,5.3448,148249.2578750994,27737.10108425
1656806400000,2022-07-03 00:00:00,UNI/USD,4.9109,4.9484,4.7303,4.9171,127448.62827994897,25919.47047649
1656720000000,2022-07-02 00:00:00,UNI/USD,4.8582,5.0895,4.7192,4.906,366950.7454103647,74796.31989612
1656633600000,2022-07-01 00:00:00,UNI/USD,4.9992,5.1223,4.7509,4.8555,200884.35928428738,41372.53821116
1656547200000,2022-06-30 00:00:00,UNI/USD,5.1138,5.135,4.5971,4.9989,472630.24571655475,94546.84945019
1656460800000,2022-06-29 00:00:00,UNI/USD,4.9184,5.2645,4.785,5.1063,308805.21127623966,60475.33659915
1656374400000,2022-06-28 00:00:00,UNI/USD,5.3428,5.4817,4.8537,4.9206,193944.60997407665,39414.82948707
1656288000000,2022-06-27 00:00:00,UNI/USD,5.6011,5.9289,5.2825,5.3301,244014.32163606875,45780.43969833
1656201600000,2022-06-26 00:00:00,UNI/USD,5.6233,6.0546,5.4697,5.602,415555.8768326538,74179.91375092
1656115200000,2022-06-25 00:00:00,UNI/USD,5.4783,5.765,5.2439,5.6221,245631.50714122364,43690.34829356
1656028800000,2022-06-24 00:00:00,UNI/USD,5.6178,5.7854,5.3454,5.4715,341198.3419291274,62359.19618553
1655942400000,2022-06-23 00:00:00,UNI/USD,4.9796,5.6813,4.9483,5.5988,497219.3794910494,88808.20523881
1655856000000,2022-06-22 00:00:00,UNI/USD,4.7472,5.3421,4.5627,4.9725,685541.0856695953,137866.48278926
1655769600000,2022-06-21 00:00:00,UNI/USD,4.2966,5.1978,4.2199,4.7534,538902.6281433658,113372.03436348
1655683200000,2022-06-20 00:00:00,UNI/USD,4.1876,4.3843,3.9836,4.2982,628112.141922259,146133.76341777
1655596800000,2022-06-19 00:00:00,UNI/USD,3.6434,4.2656,3.4944,4.188,383632.7124575538,91602.84442635
1655510400000,2022-06-18 00:00:00,UNI/USD,3.9254,4.0773,3.3354,3.6435,586345.8608528851,160929.28800683
1655424000000,2022-06-17 00:00:00,UNI/USD,3.8301,4.0088,3.7971,3.9254,728530.3962108062,185593.92576828
1655337600000,2022-06-16 00:00:00,UNI/USD,4.4258,4.4655,3.7593,3.8366,350355.0210986092,91319.14223495
1655251200000,2022-06-15 00:00:00,UNI/USD,3.8703,4.4313,3.3873,4.4177,362840.12390903634,82133.26480047
1655164800000,2022-06-14 00:00:00,UNI/USD,3.653,3.9171,3.3608,3.8684,198615.81794755533,51343.143921920004
1655078400000,2022-06-13 00:00:00,UNI/USD,4.0681,4.1297,3.4579,3.6614,369511.36951389135,100920.78699784
1654992000000,2022-06-12 00:00:00,UNI/USD,4.3861,4.4752,4.0647,4.0669,202149.19076196177,49705.96541886
1654905600000,2022-06-11 00:00:00,UNI/USD,4.8089,4.9668,4.3335,4.3817,210875.96953250613,48126.51928076
1654819200000,2022-06-10 00:00:00,UNI/USD,5.1928,5.2297,4.7657,4.8179,95295.13691054106,19779.39287045
1654732800000,2022-06-09 00:00:00,UNI/USD,5.0914,5.3624,5.0315,5.2013,46669.866440928614,8972.73113278
1654646400000,2022-06-08 00:00:00,UNI/USD,5.2205,5.3333,5.0294,5.0871,201985.65725020392,39705.46229683
1654560000000,2022-06-07 00:00:00,UNI/USD,5.3827,5.4126,4.9481,5.2167,327710.122154413,62819.43032078
1654473600000,2022-06-06 00:00:00,UNI/USD,5.0854,5.4179,5.0854,5.3743,98440.0169011019,18316.8071937
1654387200000,2022-06-05 00:00:00,UNI/USD,5.1339,5.2277,4.9231,5.0944,85819.21350384614,16845.79410801
1654300800000,2022-06-04 00:00:00,UNI/USD,5.0874,5.1724,4.94,5.1249,101298.92133131473,19766.02886521
1654214400000,2022-06-03 00:00:00,UNI/USD,5.3063,5.3411,4.9638,5.0759,89777.53476578917,17687.01801962
1654128000000,2022-06-02 00:00:00,UNI/USD,5.1444,5.34,5.0514,5.3066,261334.8590011209,49247.13733862
1654041600000,2022-06-01 00:00:00,UNI/USD,5.7002,5.8226,5.1124,5.1363,570963.9154687278,111162.49352038
1653955200000,2022-05-31 00:00:00,UNI/USD,5.6582,5.8716,5.5488,5.6976,293717.52962206077,51551.09688677
1653868800000,2022-05-30 00:00:00,UNI/USD,4.9369,5.6974,4.8913,5.6552,616764.9707433318,109061.56647746
1653782400000,2022-05-29 00:00:00,UNI/USD,4.9783,5.0256,4.7753,4.9473,225927.95158805655,45666.91965073
1653696000000,2022-05-28 00:00:00,UNI/USD,4.6943,5.0231,4.6075,4.985,127789.87639093092,25634.87991794
1653609600000,2022-05-27 00:00:00,UNI/USD,4.9424,5.0904,4.6,4.691,677406.7556874024,144405.61835161
1653523200000,2022-05-26 00:00:00,UNI/USD,5.6214,5.7746,4.7746,4.941,578995.5082011388,117181.84744002
1653436800000,2022-05-25 00:00:00,UNI/USD,5.591,5.7893,5.3762,5.6178,460208.56599200144,81919.71340952
1653350400000,2022-05-24 00:00:00,UNI/USD,5.6252,5.8111,5.2887,5.5924,288778.9750790268,51637.75393016
1653264000000,2022-05-23 00:00:00,UNI/USD,5.4835,5.9729,5.3736,5.6236,419749.75244635815,74640.75546738
1653177600000,2022-05-22 00:00:00,UNI/USD,5.2277,5.541,5.1266,5.4853,114235.21017627016,20825.69962924
1653091200000,2022-05-21 00:00:00,UNI/USD,5.0927,5.3621,4.985,5.2348,89025.38037813689,17006.45304083
1653004800000,2022-05-20 00:00:00,UNI/USD,5.1914,5.5188,4.9272,5.092,370996.95154794113,72858.78859936
1652918400000,2022-05-19 00:00:00,UNI/USD,4.8897,5.224,4.7353,5.1942,345852.04483932984,66584.27569969
1652832000000,2022-05-18 00:00:00,UNI/USD,5.463,5.5465,4.8632,4.8858,137044.93835358616,28049.64148217
1652745600000,2022-05-17 00:00:00,UNI/USD,5.0503,5.5,5.0397,5.4701,169953.69095008736,31069.57659825
1652659200000,2022-05-16 00:00:00,UNI/USD,5.4402,5.4402,4.8952,5.0459,184556.50236567738,36575.53704308
1652572800000,2022-05-15 00:00:00,UNI/USD,5.1704,5.4733,4.9842,5.4508,197391.5848881159,36213.32371177
1652486400000,2022-05-14 00:00:00,UNI/USD,5.1379,5.3701,4.7235,5.1802,215020.49012853962,41508.144498
1652400000000,2022-05-13 00:00:00,UNI/USD,4.6664,5.4691,4.6122,5.1468,405287.999977369,78745.6283472
1652313600000,2022-05-12 00:00:00,UNI/USD,4.9114,5.1807,3.6779,4.6683,861387.9710288262,184518.55515473
1652227200000,2022-05-11 00:00:00,UNI/USD,6.0549,6.2159,4.6921,4.9059,575267.452295104,117260.32986712
1652140800000,2022-05-10 00:00:00,UNI/USD,5.9621,6.6548,5.7458,6.0695,869190.3420807765,143206.25126959
1652054400000,2022-05-09 00:00:00,UNI/USD,7.1103,7.2201,5.9137,5.9476,1030436.7728685022,173252.53427744
1651968000000,2022-05-08 00:00:00,UNI/USD,7.1657,7.3401,6.877,7.0958,385760.35542435397,54364.60376904
1651881600000,2022-05-07 00:00:00,UNI/USD,7.598,7.6564,6.9931,7.1823,480284.27676343307,66870.53962706
1651795200000,2022-05-06 00:00:00,UNI/USD,7.3479,7.6882,6.8714,7.5971,465656.2335108277,61293.94552011
1651708800000,2022-05-05 00:00:00,UNI/USD,7.9435,8.1059,6.9621,7.3549,600176.1696548703,81602.22024159
1651622400000,2022-05-04 00:00:00,UNI/USD,6.8618,7.9717,6.83,7.9393,579330.9635911072,72970.03055573
1651536000000,2022-05-03 00:00:00,UNI/USD,6.9437,7.1287,6.6992,6.8531,182429.78164949897,26620.03788789
1651449600000,2022-05-02 00:00:00,UNI/USD,7.1126,7.1896,6.6511,6.9347,170501.2863794551,24586.68527542
1651363200000,2022-05-01 00:00:00,UNI/USD,6.7541,7.227,6.5782,7.109,306273.0629388172,43082.43957502
1651276800000,2022-04-30 00:00:00,UNI/USD,7.6307,7.7956,6.3507,6.771,903613.9339807301,133453.54216227
1651190400000,2022-04-29 00:00:00,UNI/USD,8.1725,8.2289,7.5173,7.6249,353985.18177890393,46424.89498602
1651104000000,2022-04-28 00:00:00,UNI/USD,8.2278,8.349,8.0376,8.1739,196567.75445819955,24048.22110109
1651017600000,2022-04-27 00:00:00,UNI/USD,8.0012,8.4011,7.989,8.229,101547.85628479517,12340.24259142
1650931200000,2022-04-26 00:00:00,UNI/USD,8.7482,8.813,7.9231,8.003,274353.5585996481,34281.33932271
1650844800000,2022-04-25 00:00:00,UNI/USD,8.7209,8.7753,8.1632,8.7362,284966.45246274647,32619.03945225
1650758400000,2022-04-24 00:00:00,UNI/USD,8.9189,9.1462,8.6973,8.7109,149780.33020015532,17194.58726425
1650672000000,2022-04-23 00:00:00,UNI/USD,8.9125,9.2194,8.852,8.9107,164043.33601399866,18409.70249408
1650585600000,2022-04-22 00:00:00,UNI/USD,8.8439,9.1259,8.7442,8.9079,234727.19860855784,26350.45281251
1650499200000,2022-04-21 00:00:00,UNI/USD,9.3174,9.7124,8.6404,8.8534,342946.2261604803,38736.10433963
1650412800000,2022-04-20 00:00:00,UNI/USD,9.5396,9.7012,9.11,9.322,158443.40229107832,16996.71768838
1650326400000,2022-04-19 00:00:00,UNI/USD,9.3883,9.6148,9.2117,9.5448,95952.8049749325,10052.88795731
1650240000000,2022-04-18 00:00:00,UNI/USD,9.234,9.4115,8.866,9.397,163512.12585867607,17400.46034465
1650153600000,2022-04-17 00:00:00,UNI/USD,9.6822,9.7205,9.192,9.2492,56903.761359747674,6152.29007479
1650067200000,2022-04-16 00:00:00,UNI/USD,9.7751,9.8268,9.5051,9.6654,67037.72552902567,6935.84595868
1649980800000,2022-04-15 00:00:00,UNI/USD,9.4881,9.9473,9.4567,9.766,144352.54967906326,14781.13349161
1649894400000,2022-04-14 00:00:00,UNI/USD,9.6463,9.7554,9.3413,9.475,134190.17233603424,14162.55117003
1649808000000,2022-04-13 00:00:00,UNI/USD,9.33,9.732,9.2711,9.6612,179201.71218251952,18548.59770862
1649721600000,2022-04-12 00:00:00,UNI/USD,8.987,9.5007,8.946,9.3283,166550.09389630213,17854.2814764
1649635200000,2022-04-11 00:00:00,UNI/USD,9.9018,9.9018,8.9167,8.978,366849.2893868661,40860.91438927
1649548800000,2022-04-10 00:00:00,UNI/USD,10.052,10.318,9.829,9.8901,161338.16739869324,16313.09768341
1649462400000,2022-04-09 00:00:00,UNI/USD,9.7584,10.094,9.7272,10.064,148896.40235018128,14794.95253877
1649376000000,2022-04-08 00:00:00,UNI/USD,10.427,10.546,9.629,9.735,236566.17215275273,24300.58265565
1649289600000,2022-04-07 00:00:00,UNI/USD,9.949,10.546,9.8367,10.452,409584.91159363126,39187.22843414
1649203200000,2022-04-06 00:00:00,UNI/USD,11.105,11.105,9.919,9.9611,611660.8813567681,61404.95340442
1649116800000,2022-04-05 00:00:00,UNI/USD,11.571,11.888,11.05,11.118,215753.65311083494,19405.79718572
1649030400000,2022-04-04 00:00:00,UNI/USD,11.867,12.159,11.056,11.553,294921.7677669152,25527.72161057
1648944000000,2022-04-03 00:00:00,UNI/USD,11.64,12.042,11.476,11.877,286598.4612349596,24130.54317041
1648857600000,2022-04-02 00:00:00,UNI/USD,11.569,12.016,11.453,11.656,505482.69196325814,43366.73747111
1648771200000,2022-04-01 00:00:00,UNI/USD,11.294,12.093,10.906,11.586,488381.09561307175,42152.69252659
1648684800000,2022-03-31 00:00:00,UNI/USD,11.719,12.479,11.079,11.286,734606.914793598,65090.104093
1648598400000,2022-03-30 00:00:00,UNI/USD,11.256,11.843,10.802,11.713,598866.9390618128,51128.39913445
1648512000000,2022-03-29 00:00:00,UNI/USD,10.902,11.709,10.899,11.247,804205.06486874,71503.9623783
1648425600000,2022-03-28 00:00:00,UNI/USD,11.412,11.57,10.77,10.917,711651.6418404566,65187.47291751
1648339200000,2022-03-27 00:00:00,UNI/USD,10.63,11.415,10.481,11.41,726565.138277568,63677.92622941
1648252800000,2022-03-26 00:00:00,UNI/USD,10.577,10.743,10.378,10.625,242390.236985225,22813.19877508
1648166400000,2022-03-25 00:00:00,UNI/USD,10.788,11.136,10.437,10.59,657405.7431582321,62077.97385819
1648080000000,2022-03-24 00:00:00,UNI/USD,9.9964,10.785,9.968,10.774,613889.354598758,56978.77803961
1647993600000,2022-03-23 00:00:00,UNI/USD,9.753,10.245,9.6542,10.007,414942.52242288576,41465.22658368
1647907200000,2022-03-22 00:00:00,UNI/USD,9.3459,10.148,9.2739,9.7502,585473.4133104542,60047.32347136
1647820800000,2022-03-21 00:00:00,UNI/USD,9.3101,9.615,9.1793,9.342,389456.30719164584,41688.75050221
1647734400000,2022-03-20 00:00:00,UNI/USD,9.73,9.7838,9.143,9.325,290288.31825269724,31130.11455793
1647648000000,2022-03-19 00:00:00,UNI/USD,9.6446,9.9514,9.5587,9.734,1027382.5556009888,105545.77312523
1647561600000,2022-03-18 00:00:00,UNI/USD,9.2215,9.766,9.0139,9.6324,484149.1279624663,50262.56467365
1647475200000,2022-03-17 00:00:00,UNI/USD,9.115,9.4045,9.0319,9.231,349266.67149194726,37836.27683804
1647388800000,2022-03-16 00:00:00,UNI/USD,8.723,9.2357,8.5452,9.105,448326.74426544644,49239.62045749
1647302400000,2022-03-15 00:00:00,UNI/USD,8.509,8.7942,8.152,8.723,752616.7099273524,86279.57238649
1647216000000,2022-03-14 00:00:00,UNI/USD,8.1876,8.585,8.109,8.4965,523127.65600390494,61569.78238144
1647129600000,2022-03-13 00:00:00,UNI/USD,8.4701,8.7441,8.1279,8.1989,585410.888712535,71401.14999726
1647043200000,2022-03-12 00:00:00,UNI/USD,8.502,8.871,8.4505,8.4601,175588.9215390711,20754.94634095
1646956800000,2022-03-11 00:00:00,UNI/USD,8.677,9.0522,8.3729,8.5149,526246.9317181753,61803.06659129
1646870400000,2022-03-10 00:00:00,UNI/USD,9.2171,9.292,8.516,8.682,346036.35026194656,39856.755386079996
1646784000000,2022-03-09 00:00:00,UNI/USD,8.8165,9.4581,8.754,9.2103,343073.7626567638,37248.92377629
1646697600000,2022-03-08 00:00:00,UNI/USD,8.303,8.8739,8.2491,8.8249,371205.1151527349,42063.37920574
1646611200000,2022-03-07 00:00:00,UNI/USD,8.482,8.7922,8.1172,8.318,667656.2349014151,80266.43843489
1646524800000,2022-03-06 00:00:00,UNI/USD,9.0124,9.079,8.453,8.4706,556510.5635545846,65699.07250426
1646438400000,2022-03-05 00:00:00,UNI/USD,8.8172,9.1478,8.6961,9.0243,292862.6107848593,32452.66788392
1646352000000,2022-03-04 00:00:00,UNI/USD,9.5539,9.5759,8.6633,8.8013,193983.22082275714,22040.29186856
1646265600000,2022-03-03 00:00:00,UNI/USD,10.035,10.121,9.4363,9.5588,229057.7571615594,23963.0243505
1646179200000,2022-03-02 00:00:00,UNI/USD,10.362,10.582,9.971,10.047,322627.8603978304,32111.86029639
1646092800000,2022-03-01 00:00:00,UNI/USD,10.536,10.83,10.046,10.35,517411.37840859,49991.4375274
1646006400000,2022-02-28 00:00:00,UNI/USD,9.78,10.554,9.3835,10.54,784899.8554842967,74468.67699092
1645920000000,2022-02-27 00:00:00,UNI/USD,9.065,10.152,8.6619,9.7729,986984.3473049263,100991.96219187
1645833600000,2022-02-26 00:00:00,UNI/USD,9.2558,9.555,8.9648,9.0591,355348.7870321903,39225.61700745
1645747200000,2022-02-25 00:00:00,UNI/USD,8.8333,9.4291,8.4758,9.2604,519449.18388952804,56093.60112841
1645660800000,2022-02-24 00:00:00,UNI/USD,8.7443,9.0634,7.5433,8.8306,1995745.4967953812,226003.38559049
1645574400000,2022-02-23 00:00:00,UNI/USD,8.891,9.4635,8.726,8.7433,592711.8829511199,67790.4089933
1645488000000,2022-02-22 00:00:00,UNI/USD,8.5508,8.9715,8.1703,8.8791,623459.896637733,70216.56436325
1645401600000,2022-02-21 00:00:00,UNI/USD,9.372,9.7623,8.5251,8.5367,581857.580559988,68159.54415172
