https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume USD
1667779200,2022-11-07,DOT/USD,6.834,7.404,6.7,7.099,2886.024422,20487.887371778
1667692800,2022-11-06,DOT/USD,6.972,7.146,6.812,6.866,2148.299938,14750.227374308
1667606400,2022-11-05,DOT/USD,7.08,7.246,6.988,7.156,1149.624732,8226.714582192
1667520000,2022-11-04,DOT/USD,6.547,7.079,6.534,7.064,4577.77609,32337.410299760002
1667433600,2022-11-03,DOT/USD,6.4,6.524,6.373,6.513,2394.659092,15596.414666195999
1667347200,2022-11-02,DOT/USD,6.49,6.899,6.25,6.28,650.276916,4083.7390324800003
1667260800,2022-11-01,DOT/USD,6.647,6.74,6.51,6.518,899.602021,5863.605972878
1667174400,2022-10-31,DOT/USD,6.705,6.848,6.6,6.655,731.626062,4868.971442610001
1667088000,2022-10-30,DOT/USD,6.62,6.749,6.552,6.638,634.608721,4212.532689998
1667001600,2022-10-29,DOT/USD,6.636,6.768,6.537,6.678,464.024436,3098.7551836079997
1666915200,2022-10-28,DOT/USD,6.342,6.585,6.308,6.568,1257.669403,8260.372638904
1666828800,2022-10-27,DOT/USD,6.492,6.531,6.313,6.313,1459.386608,9213.107656304
1666742400,2022-10-26,DOT/USD,6.45,6.636,6.437,6.455,1989.773319,12843.986774145
1666656000,2022-10-25,DOT/USD,5.97,6.61,5.5,6.426,5819.045372,37393.185560472
1666569600,2022-10-24,DOT/USD,5.978,6.049,5.838,5.952,3155.63276,18782.32618752
1666483200,2022-10-23,DOT/USD,5.824,6.199,5.789,5.969,1798.538288,10735.475041072
1666396800,2022-10-22,DOT/USD,5.811,5.881,5.731,5.799,1023.971238,5938.009209162
1666310400,2022-10-21,DOT/USD,5.87,5.93,5.753,5.845,2813.638193,16445.715238085
1666224000,2022-10-20,DOT/USD,6.143,6.173,5.871,5.871,347.841827,2042.1793663170004
1666137600,2022-10-19,DOT/USD,6.125,6.2,6.077,6.1,536.571765,3273.0877665
1666051200,2022-10-18,DOT/USD,6.207,6.211,5.912,6.197,1051.211788,6514.359450236
1665964800,2022-10-17,DOT/USD,6.149,6.269,6.149,6.233,214.583866,1337.501236778
1665878400,2022-10-16,DOT/USD,6.145,6.549,6.126,6.202,639.915246,3968.754355692
1665792000,2022-10-15,DOT/USD,6.063,6.091,6.052,6.071,207.626816,1260.5023999359998
1665705600,2022-10-14,DOT/USD,6.126,6.286,5.991,6.076,1015.122507,6167.884352532
1665619200,2022-10-13,DOT/USD,6.137,6.4,5.75,6.156,1899.937319,11696.014135763999
1665532800,2022-10-12,DOT/USD,6.172,6.27,6.144,6.197,395.821714,2452.907161658
1665446400,2022-10-11,DOT/USD,6.252,6.28,6.141,6.201,1169.198773,7250.201591373
1665360000,2022-10-10,DOT/USD,6.525,6.55,6.284,6.35,831.647893,5280.964120549999
1665273600,2022-10-09,DOT/USD,6.327,6.507,6.327,6.494,397.102978,2578.786739132
1665187200,2022-10-08,DOT/USD,6.418,6.418,6.3,6.3,742.980626,4680.7779438
1665100800,2022-10-07,DOT/USD,6.398,6.523,6.285,6.334,895.469341,5671.902805893999
1665014400,2022-10-06,DOT/USD,6.525,6.525,6.326,6.326,201.395886,1274.030374836
1664928000,2022-10-05,DOT/USD,6.498,6.519,6.309,6.519,1160.340444,7564.259354436
1664841600,2022-10-04,DOT/USD,6.45,6.55,6.42,6.523,693.92119,4526.44792237
1664755200,2022-10-03,DOT/USD,6.17,6.38,6.17,6.372,469.456777,2991.3785830439997
1664668800,2022-10-02,DOT/USD,6.3,6.449,6.179,6.179,1657.094133,10239.184647807
1664582400,2022-10-01,DOT/USD,6.312,6.38,6.249,6.3,374.706196,2360.6490347999998
1664496000,2022-09-30,DOT/USD,6.423,6.527,6.254,6.271,599.314983,3758.304258393
1664409600,2022-09-29,DOT/USD,6.425,6.474,6.334,6.415,546.476063,3505.6439441449998
1664323200,2022-09-28,DOT/USD,6.375,6.488,6.227,6.418,2264.144103,14531.276853054002
1664236800,2022-09-27,DOT/USD,6.574,6.832,6.211,6.373,2802.924831,17863.039947963
1664150400,2022-09-26,DOT/USD,6.221,6.937,6.221,6.573,1693.773235,11133.171473655002
1664064000,2022-09-25,DOT/USD,6.298,6.335,6.126,6.186,1247.046233,7714.227997338
1663977600,2022-09-24,DOT/USD,6.416,6.505,6.245,6.271,1183.000775,7418.597860025
1663891200,2022-09-23,DOT/USD,6.475,6.626,6.229,6.488,3775.815854,24497.493260752002
1663804800,2022-09-22,DOT/USD,6.125,6.48,6.114,6.48,6749.02626,43733.6901648
1663718400,2022-09-21,DOT/USD,6.292,6.5,5.998,6.136,10803.236577,66288.659636472
1663632000,2022-09-20,DOT/USD,6.425,6.498,6.205,6.205,3908.207762,24250.42916321
1663545600,2022-09-19,DOT/USD,6.451,6.573,6.13,6.397,3009.301419,19250.501177343
1663459200,2022-09-18,DOT/USD,7.027,7.099,6.343,6.444,5270.180248,33961.041518112
1663372800,2022-09-17,DOT/USD,6.921,7.164,6.921,7.06,1243.712046,8780.60704476
1663286400,2022-09-16,DOT/USD,6.878,6.956,6.718,6.896,3003.111794,20709.458931424
1663200000,2022-09-15,DOT/USD,7.09,7.179,6.9,6.916,1946.339855,13460.886437180001
1663113600,2022-09-14,DOT/USD,7.248,7.32,7.05,7.266,418.636838,3041.8152649080002
1663027200,2022-09-13,DOT/USD,7.654,8.399,7.092,7.1,3313.384755,23525.0317605
1662940800,2022-09-12,DOT/USD,7.732,8.014,7.618,7.738,2881.370208,22296.042669504
1662854400,2022-09-11,DOT/USD,7.79,7.808,7.612,7.633,996.098048,7603.216400384
1662768000,2022-09-10,DOT/USD,7.759,7.859,7.63,7.729,1048.15378,8101.180565620001
1662681600,2022-09-09,DOT/USD,7.45,7.905,7.45,7.856,2991.148908,23498.465821248
1662595200,2022-09-08,DOT/USD,7.208,7.415,7.125,7.402,1766.339722,13074.446622244
1662508800,2022-09-07,DOT/USD,6.9,7.285,6.8,7.227,2445.894959,17676.482868693
1662422400,2022-09-06,DOT/USD,7.472,8.05,6.852,6.914,4368.428046,30203.311510043997
1662336000,2022-09-05,DOT/USD,7.51,7.624,7.294,7.37,2669.490463,19674.14471231
1662249600,2022-09-04,DOT/USD,7.308,7.403,7.215,7.352,1850.155485,13602.34312572
1662163200,2022-09-03,DOT/USD,7.287,7.301,7.195,7.246,1279.703415,9272.73094509
1662076800,2022-09-02,DOT/USD,7.188,7.558,7.15,7.308,2055.353571,15020.523896868
1661990400,2022-09-01,DOT/USD,6.976,7.191,6.841,7.188,2595.537108,18656.720732304
1661904000,2022-08-31,DOT/USD,7.153,7.315,6.981,6.991,6331.014316,44260.121083155995
1661817600,2022-08-30,DOT/USD,7.242,7.354,6.948,7.01,2677.986623,18772.68622723
1661731200,2022-08-29,DOT/USD,6.84,7.3,6.84,7.223,3534.38639,25528.87289497
1661644800,2022-08-28,DOT/USD,7.068,8.221,6.887,6.887,1125.874069,7753.894713202999
1661558400,2022-08-27,DOT/USD,6.953,7.067,6.832,7.067,4436.098552,31349.908466984005
1661472000,2022-08-26,DOT/USD,7.5,7.622,6.92,6.937,13012.04854,90264.58072198
1661385600,2022-08-25,DOT/USD,7.687,7.74,7.5,7.573,3109.62396,23549.18224908
1661299200,2022-08-24,DOT/USD,7.647,7.77,7.46,7.674,1046.155479,8028.197145846
1661212800,2022-08-23,DOT/USD,7.406,7.637,7.272,7.628,3637.840658,27749.448539224002
1661126400,2022-08-22,DOT/USD,7.434,7.434,7.028,7.315,4614.637741,33756.075075415
1661040000,2022-08-21,DOT/USD,7.274,7.499,7.225,7.458,3562.567738,26569.630190004
1660953600,2022-08-20,DOT/USD,7.385,7.511,7.1,7.211,1463.228376,10551.339819336
1660867200,2022-08-19,DOT/USD,8.092,8.092,7.29,7.357,7917.305026,58247.613076282
1660780800,2022-08-18,DOT/USD,8.35,8.553,7.977,8.102,2402.168823,19462.371803946
1660694400,2022-08-17,DOT/USD,8.913,9.133,8.301,8.301,4769.428426,39591.02536422601
1660608000,2022-08-16,DOT/USD,8.88,8.931,8.638,8.849,1562.985137,13830.855477313
1660521600,2022-08-15,DOT/USD,8.958,9.357,8.634,8.634,2826.233464,24401.699728176
1660435200,2022-08-14,DOT/USD,9.318,9.547,8.946,8.968,4394.205766,39407.237309488
1660348800,2022-08-13,DOT/USD,9.43,9.658,9.258,9.258,3249.491432,30083.791677455996
1660262400,2022-08-12,DOT/USD,9.1,9.483,9.1,9.479,942.121829,8930.372817091
1660176000,2022-08-11,DOT/USD,9.542,9.655,9.225,9.226,3715.715058,34281.18712510801
1660089600,2022-08-10,DOT/USD,8.736,9.62,8.581,9.503,2648.801529,25171.560930087
1660003200,2022-08-09,DOT/USD,9.34,9.417,8.685,8.925,1648.934927,14716.744223475001
1659916800,2022-08-08,DOT/USD,8.753,9.399,8.74,9.276,2604.905165,24163.10031054
1659830400,2022-08-07,DOT/USD,8.4,8.887,8.4,8.824,1077.238838,9505.555506511999
1659744000,2022-08-06,DOT/USD,8.756,8.767,8.522,8.522,1570.080721,13380.227904362
1659657600,2022-08-05,DOT/USD,8.139,8.779,8.139,8.779,2398.231646,21054.075620234
1659571200,2022-08-04,DOT/USD,8.074,8.256,7.97,8.063,4140.677493,33386.282626059
1659484800,2022-08-03,DOT/USD,7.81,8.416,7.7,8.066,3473.327651,28015.860832966002
1659398400,2022-08-02,DOT/USD,8.242,8.242,7.7,8.013,3428.779852,27474.812954076002
1659312000,2022-08-01,DOT/USD,8.65,8.89,8.1,8.305,2600.022505,21593.186904025
1659225600,2022-07-31,DOT/USD,8.283,9.15,8.152,8.656,2954.492665,25574.088508240002
1659139200,2022-07-30,DOT/USD,8.195,8.794,8.181,8.288,4560.103662,37794.139150656
1659052800,2022-07-29,DOT/USD,7.875,8.4,7.819,8.334,1825.423593,15213.080224062
1658966400,2022-07-28,DOT/USD,7.692,8.05,7.468,7.843,3021.935883,23701.043130369002
1658880000,2022-07-27,DOT/USD,6.813,7.65,6.709,7.65,3241.201901,24795.19454265
1658793600,2022-07-26,DOT/USD,6.805,6.805,6.551,6.706,2957.714855,19834.43581763
1658707200,2022-07-25,DOT/USD,7.309,7.309,6.768,6.768,2163.383468,14641.779311424
1658620800,2022-07-24,DOT/USD,7.38,7.576,7.352,7.392,1391.55396,10286.36687232
1658534400,2022-07-23,DOT/USD,7.406,7.527,7.106,7.301,471.911863,3445.4285117629997
1658448000,2022-07-22,DOT/USD,7.577,7.85,7.295,7.32,526.290134,3852.44378088
1658361600,2022-07-21,DOT/USD,7.469,7.604,7.219,7.519,3508.488037,26380.321550203
1658275200,2022-07-20,DOT/USD,7.795,8.092,7.415,7.506,4240.028238,31825.651954428
1658188800,2022-07-19,DOT/USD,7.7,7.968,7.545,7.797,4229.783165,32979.619337505
1658102400,2022-07-18,DOT/USD,7.068,7.7,7.068,7.682,2716.593799,20868.873563918
1658016000,2022-07-17,DOT/USD,7.22,7.319,6.947,6.947,1070.291586,7435.315647942
1657929600,2022-07-16,DOT/USD,6.782,7.212,6.611,7.162,1368.391238,9800.418046556
1657843200,2022-07-15,DOT/USD,6.739,6.949,6.706,6.795,1761.965665,11972.556693675
1657756800,2022-07-14,DOT/USD,6.511,6.748,6.322,6.748,1352.719605,9128.15189454
1657670400,2022-07-13,DOT/USD,6.378,6.534,6.1,6.485,1048.143891,6797.213133135
1657584000,2022-07-12,DOT/USD,6.6,6.609,6.347,6.347,1280.93337,8130.08409939
1657497600,2022-07-11,DOT/USD,6.814,6.89,6.532,6.547,839.43539,5495.78349833
1657411200,2022-07-10,DOT/USD,7.222,7.222,6.8,6.878,2388.573157,16428.606173845998
1657324800,2022-07-09,DOT/USD,7.117,7.374,7.05,7.269,1801.601353,13095.840234957
1657238400,2022-07-08,DOT/USD,7.281,7.43,6.941,7.071,4450.768228,31471.382140187998
1657152000,2022-07-07,DOT/USD,6.939,7.324,6.894,7.324,3548.584683,25989.834218292
1657065600,2022-07-06,DOT/USD,6.914,6.98,6.746,6.95,1013.400751,7043.1352194500005
1656979200,2022-07-05,DOT/USD,7.136,7.136,6.663,6.851,2590.421788,17746.979669588
1656892800,2022-07-04,DOT/USD,6.843,7.12,6.72,7.083,509.698783,3610.196479989
1656806400,2022-07-03,DOT/USD,6.763,7.009,6.657,6.875,369.477984,2540.16114
1656720000,2022-07-02,DOT/USD,6.778,6.887,6.663,6.87,771.628323,5301.086579010001
1656633600,2022-07-01,DOT/USD,7.072,7.495,6.632,6.74,3303.844506,22267.91197044
1656547200,2022-06-30,DOT/USD,7.0,7.165,6.66,7.165,3261.232616,23366.73169364
1656460800,2022-06-29,DOT/USD,7.318,7.399,7.0,7.077,10555.206904,74699.19925960801
1656374400,2022-06-28,DOT/USD,7.7,7.985,7.294,7.314,3998.864003,29247.691317942
1656288000,2022-06-27,DOT/USD,7.984,8.168,7.73,7.806,2173.019427,16962.589647162
1656201600,2022-06-26,DOT/USD,8.108,8.459,7.854,7.854,1246.421578,9789.395073612
1656115200,2022-06-25,DOT/USD,8.1,8.35,7.819,8.061,927.863474,7479.507463914
1656028800,2022-06-24,DOT/USD,7.759,8.331,7.742,8.267,5058.740352,41820.606489984
1655942400,2022-06-23,DOT/USD,7.376,7.822,7.376,7.775,1671.376014,12994.94850885
1655856000,2022-06-22,DOT/USD,7.604,7.8,7.355,7.493,2988.50356,22392.85717508
1655769600,2022-06-21,DOT/USD,7.923,8.25,7.758,7.782,7059.928195,54940.36121349
1655683200,2022-06-20,DOT/USD,7.48,8.0,7.194,7.92,5618.188548,44496.05330016
1655596800,2022-06-19,DOT/USD,7.104,7.6,6.831,7.498,10126.540784,75928.802798432
1655510400,2022-06-18,DOT/USD,7.38,7.38,6.452,7.107,25677.127353,182487.344097771
1655424000,2022-06-17,DOT/USD,7.067,7.44,7.067,7.383,5811.767109,42908.276565747
1655337600,2022-06-16,DOT/USD,8.518,8.518,7.0,7.085,4690.409896,33231.554113160004
1655251200,2022-06-15,DOT/USD,7.46,8.734,6.885,8.593,21730.827971,186733.004754803
1655164800,2022-06-14,DOT/USD,6.96,7.55,6.716,7.408,7472.493143,55356.229203344
1655078400,2022-06-13,DOT/USD,7.442,7.453,6.4,6.934,16358.674413,113431.048379742
1654992000,2022-06-12,DOT/USD,7.989,8.123,7.41,7.41,5617.78102,41627.757358200004
1654905600,2022-06-11,DOT/USD,8.799,8.825,7.94,8.203,2346.560899,19248.839054497
1654819200,2022-06-10,DOT/USD,9.17,9.273,8.6,8.686,3120.260383,27102.581686737998
1654732800,2022-06-09,DOT/USD,8.985,9.44,8.924,9.222,19315.928374,178131.491465028
1654646400,2022-06-08,DOT/USD,9.223,9.356,8.95,9.075,2430.690107,22058.512721024996
1654560000,2022-06-07,DOT/USD,9.465,9.465,8.926,9.17,5460.279604,50070.76396868
1654473600,2022-06-06,DOT/USD,9.324,9.951,9.324,9.508,3376.362069,32102.450552051996
1654387200,2022-06-05,DOT/USD,9.474,9.554,9.298,9.338,873.104403,8153.048915214
1654300800,2022-06-04,DOT/USD,9.384,9.542,9.178,9.455,4996.539097,47242.277162135
1654214400,2022-06-03,DOT/USD,9.858,9.886,9.213,9.527,4126.008382,39308.481855314
1654128000,2022-06-02,DOT/USD,9.472,10.041,9.342,9.922,3538.414148,35108.145176456
1654041600,2022-06-01,DOT/USD,10.288,10.7,9.271,9.5,6184.088577,58748.84148150001
1653955200,2022-05-31,DOT/USD,10.541,10.579,10.0,10.427,8753.912465,91277.04527255498
1653868800,2022-05-30,DOT/USD,10.0,10.754,10.0,10.491,11032.329334,115740.167042994
1653782400,2022-05-29,DOT/USD,9.55,10.005,9.369,9.965,5342.048987,53233.518155455
1653696000,2022-05-28,DOT/USD,9.162,9.728,9.0,9.728,4716.987846,45886.857765888
1653609600,2022-05-27,DOT/USD,9.075,9.954,8.636,9.073,13524.047238,122703.680590374
1653523200,2022-05-26,DOT/USD,9.921,9.981,8.854,9.23,14157.226482,130671.20042886
1653436800,2022-05-25,DOT/USD,10.191,10.226,9.83,9.911,5435.804626,53874.259648285995
1653350400,2022-05-24,DOT/USD,9.88,10.242,9.604,10.175,4766.111453,48495.18403427501
1653264000,2022-05-23,DOT/USD,10.25,10.683,9.891,9.894,9202.926325,91053.75305955
1653177600,2022-05-22,DOT/USD,10.03,10.286,9.881,10.192,4305.012531,43876.687715952
1653091200,2022-05-21,DOT/USD,9.632,10.07,9.51,9.93,925.033907,9185.58669651
1653004800,2022-05-20,DOT/USD,9.977,10.152,9.47,9.685,1486.549696,14397.23380576
1652918400,2022-05-19,DOT/USD,9.637,10.274,9.25,10.056,2269.724864,22824.353232383997
1652832000,2022-05-18,DOT/USD,11.146,11.146,9.537,9.537,4551.073923,43403.592003651
1652745600,2022-05-17,DOT/USD,10.834,11.3,10.463,11.085,1516.228186,16807.389441810003
1652659200,2022-05-16,DOT/USD,11.476,11.476,10.445,10.616,2483.543078,26365.293316048002
1652572800,2022-05-15,DOT/USD,11.203,11.807,10.63,11.718,5060.604146,59300.159382827995
1652486400,2022-05-14,DOT/USD,10.518,11.524,9.757,11.325,8134.657364,92124.99464729999
1652400000,2022-05-13,DOT/USD,8.824,11.75,8.824,10.504,15508.150483,162897.61267343198
1652313600,2022-05-12,DOT/USD,9.152,9.472,7.166,8.572,22918.334794,196455.96585416797
1652227200,2022-05-11,DOT/USD,11.384,11.643,8.155,9.007,43216.142504,389247.795533528
1652140800,2022-05-10,DOT/USD,10.675,12.35,10.407,11.354,11815.82923,134156.92507742
1652054400,2022-05-09,DOT/USD,13.272,13.272,10.594,10.594,20956.968683,222018.12622770199
1651968000,2022-05-08,DOT/USD,13.791,17.312,13.096,13.307,8041.001669,107001.60920938301
1651881600,2022-05-07,DOT/USD,14.357,14.377,13.424,13.787,3276.624582,45174.823112034
1651795200,2022-05-06,DOT/USD,14.592,14.648,13.884,14.35,8266.003146,118617.14514509999
1651708800,2022-05-05,DOT/USD,16.333,16.427,14.137,14.576,13498.48293,196753.88718768
1651622400,2022-05-04,DOT/USD,14.737,16.315,14.693,16.315,4020.737332,65598.32957158
1651536000,2022-05-03,DOT/USD,15.007,15.23,14.57,14.743,2701.814723,39832.854461189
1651449600,2022-05-02,DOT/USD,15.403,15.588,14.597,15.0,4304.21661,64563.24915
1651363200,2022-05-01,DOT/USD,14.529,15.51,14.529,15.396,4230.847412,65138.12675515201
1651276800,2022-04-30,DOT/USD,16.183,16.429,14.232,14.523,8017.688932,116440.896359436
1651190400,2022-04-29,DOT/USD,17.004,17.043,16.043,16.164,3708.51259,59944.39750476
1651104000,2022-04-28,DOT/USD,16.935,17.387,16.812,16.985,3552.395408,60337.43600487999
1651017600,2022-04-27,DOT/USD,16.673,17.244,16.528,16.942,6031.139616,102179.56737427201
1650931200,2022-04-26,DOT/USD,18.167,18.291,16.454,16.654,7365.954749,122672.61038984601
1650844800,2022-04-25,DOT/USD,18.159,18.229,17.163,18.152,4899.163974,88929.62445604801
1650758400,2022-04-24,DOT/USD,18.693,19.15,18.111,18.181,2597.088833,47217.672072773
1650672000,2022-04-23,DOT/USD,18.28,19.224,17.998,18.685,3386.873169,63283.725162765
1650585600,2022-04-22,DOT/USD,18.164,18.496,18.08,18.301,4413.520334,80771.83563253398
1650499200,2022-04-21,DOT/USD,19.08,19.65,18.046,18.159,5470.861426,99345.372634734
1650412800,2022-04-20,DOT/USD,18.907,19.508,18.595,19.088,3022.367662,57690.95393225601
1650326400,2022-04-19,DOT/USD,18.212,18.938,18.102,18.916,3508.419354,66365.260500264
1650240000,2022-04-18,DOT/USD,17.774,18.353,17.132,18.191,4284.943663,77947.41017363299
1650153600,2022-04-17,DOT/USD,18.636,18.789,17.711,17.782,1797.159505,31957.090317910002
1650067200,2022-04-16,DOT/USD,18.347,18.666,18.229,18.657,1637.546771,30551.710106547
1649980800,2022-04-15,DOT/USD,17.969,18.385,17.859,18.334,4089.65982,74979.82313988
1649894400,2022-04-14,DOT/USD,18.202,18.485,17.548,17.961,1614.405288,28996.333377767995
1649808000,2022-04-13,DOT/USD,17.799,18.293,17.451,18.21,2090.078338,38060.32653498
1649721600,2022-04-12,DOT/USD,17.225,18.039,17.225,17.784,3232.000025,57477.888444599994
1649635200,2022-04-11,DOT/USD,19.243,19.288,17.05,17.205,7163.772221,123252.70106230499
1649548800,2022-04-10,DOT/USD,19.806,20.25,19.235,19.235,2931.006344,56377.907026839996
1649462400,2022-04-09,DOT/USD,19.46,19.817,19.358,19.815,2552.0834,50569.532571
1649376000,2022-04-08,DOT/USD,20.441,20.575,19.2,19.437,4335.773603,84274.431521511
1649289600,2022-04-07,DOT/USD,19.88,20.621,19.53,20.466,3081.27371,63061.347748860004
1649203200,2022-04-06,DOT/USD,21.794,21.804,19.78,19.857,9043.338635,179573.575275195
1649116800,2022-04-05,DOT/USD,22.892,23.114,21.766,21.804,11914.522133,259784.240587932
1649030400,2022-04-04,DOT/USD,23.211,23.227,21.642,22.875,3491.206617,79861.351363875
1648944000,2022-04-03,DOT/USD,22.6,23.563,22.564,23.2,3445.308423,79931.15541359999
1648857600,2022-04-02,DOT/USD,22.032,23.826,21.997,22.599,5011.937971,113264.78620662901
1648771200,2022-04-01,DOT/USD,21.332,22.119,20.675,22.032,4780.776863,105330.075845616
1648684800,2022-03-31,DOT/USD,22.431,23.026,21.164,21.318,9296.809697,198189.38912064602
1648598400,2022-03-30,DOT/USD,22.449,22.97,21.666,22.421,3207.43428,71913.88399188
1648512000,2022-03-29,DOT/USD,22.006,22.928,21.893,22.451,4714.023075,105834.532056825
1648425600,2022-03-28,DOT/USD,22.488,23.375,21.872,22.002,7720.14991,169858.73831982
1648339200,2022-03-27,DOT/USD,20.939,22.499,20.796,22.493,2786.646872,62680.048091895995
1648252800,2022-03-26,DOT/USD,20.571,21.057,20.323,20.915,2036.047928,42583.94241412
1648166400,2022-03-25,DOT/USD,21.229,21.342,20.271,20.561,5939.71347,122126.44865666999
1648080000,2022-03-24,DOT/USD,20.98,21.446,20.3,21.238,6248.476099,132705.135390562
1647993600,2022-03-23,DOT/USD,20.212,21.095,19.872,20.99,4772.604528,100176.96904271998
1647907200,2022-03-22,DOT/USD,18.762,20.49,18.748,20.236,5835.850325,118094.26717670001
1647820800,2022-03-21,DOT/USD,18.645,19.072,18.475,18.764,2463.909297,46232.794048908
1647734400,2022-03-20,DOT/USD,19.389,19.411,18.38,18.641,2475.168528,46139.616530448
1647648000,2022-03-19,DOT/USD,18.994,19.777,18.886,19.368,5161.548608,99968.873439744
1647561600,2022-03-18,DOT/USD,18.736,19.198,18.15,18.985,2211.781599,41990.673657014995
1647475200,2022-03-17,DOT/USD,19.078,19.27,18.71,18.721,1490.583123,27905.206645683
1647388800,2022-03-16,DOT/USD,17.85,19.156,17.759,19.068,5694.955648,108591.41429606402
1647302400,2022-03-15,DOT/USD,17.702,18.027,17.082,17.844,1969.570254,35145.011612376
1647216000,2022-03-14,DOT/USD,17.211,17.85,17.093,17.682,2146.703561,37958.01236560199
1647129600,2022-03-13,DOT/USD,18.15,18.32,17.196,17.208,1683.803864,28974.896891711996
1647043200,2022-03-12,DOT/USD,17.734,18.687,17.734,18.154,2505.145199,45478.405942646
1646956800,2022-03-11,DOT/USD,16.966,18.442,16.703,17.728,4290.026623,76053.591972544
1646870400,2022-03-10,DOT/USD,17.88,17.895,16.733,16.961,2441.278387,41406.52272190699
1646784000,2022-03-09,DOT/USD,16.974,18.07,16.95,17.883,1987.052635,35534.462271705
1646697600,2022-03-08,DOT/USD,16.4,17.219,16.345,16.955,3057.57965,51841.26296575
1646611200,2022-03-07,DOT/USD,16.966,17.081,16.126,16.418,4095.987383,67247.920854094
1646524800,2022-03-06,DOT/USD,17.322,17.577,16.611,16.95,2032.674851,34453.83872445
1646438400,2022-03-05,DOT/USD,16.8,17.761,16.303,17.307,2298.637981,39782.52753716699
1646352000,2022-03-04,DOT/USD,18.009,18.009,16.581,16.805,3709.538205,62338.789535025
1646265600,2022-03-03,DOT/USD,18.587,18.631,17.805,18.019,4627.429617,83381.65426872298
1646179200,2022-03-02,DOT/USD,18.875,19.204,18.361,18.578,7226.810555,134259.68649079
1646092800,2022-03-01,DOT/USD,18.946,19.646,18.392,18.896,12667.990978,239374.357520288
1646006400,2022-02-28,DOT/USD,17.489,19.045,16.72,18.951,8012.248736,151840.125795936
1645920000,2022-02-27,DOT/USD,17.998,18.688,17.139,17.497,5681.437539,99408.11261988299
1645833600,2022-02-26,DOT/USD,17.263,18.71,17.242,18.019,4326.548304,77960.07388977599
1645747200,2022-02-25,DOT/USD,16.198,17.481,15.848,17.278,4513.53126,77984.79311027999
1645660800,2022-02-24,DOT/USD,15.941,16.591,14.086,16.214,16042.271341,260109.38752297396
1645574400,2022-02-23,DOT/USD,16.609,17.455,15.957,15.961,6475.809709,103360.398765349
1645488000,2022-02-22,DOT/USD,16.223,16.695,15.8,16.59,6950.434671,115307.71119189
1645401600,2022-02-21,DOT/USD,16.935,17.711,15.925,16.204,10445.443902,169257.97298800803
1645315200,2022-02-20,DOT/USD,17.897,17.897,16.731,16.927,3897.359082,65970.597181014
1645228800,2022-02-19,DOT/USD,17.842,18.243,17.351,17.905,1921.246365,34399.916165325005
1645142400,2022-02-18,DOT/USD,18.129,18.539,17.7,17.889,3170.477613,56716.674018957
1645056000,2022-02-17,DOT/USD,19.826,19.887,17.887,18.176,3808.994945,69232.29212032
1644969600,2022-02-16,DOT/USD,20.039,20.163,19.1,19.841,2866.162393,56867.528039513
1644883200,2022-02-15,DOT/USD,18.748,20.3,18.748,20.131,2151.328726,43308.398583106005
1644796800,2022-02-14,DOT/USD,18.784,18.921,18.1,18.755,757.143403,14200.224523265
1644710400,2022-02-13,DOT/USD,18.754,19.224,18.468,18.856,2807.1044,52930.76056640001
1644624000,2022-02-12,DOT/USD,18.885,19.371,18.35,18.841,4683.998452,88251.214834132
1644537600,2022-02-11,DOT/USD,20.543,20.695,18.686,18.926,4800.63474,90856.81308924
1644451200,2022-02-10,DOT/USD,21.911,22.45,20.557,20.557,6276.905959,129034.35579916298
1644364800,2022-02-09,DOT/USD,21.783,22.243,21.164,22.0,977.159575,21497.51065
1644278400,2022-02-08,DOT/USD,22.35,23.187,21.15,21.76,5922.584849,128875.44631424
1644192000,2022-02-07,DOT/USD,21.954,22.741,21.481,22.375,5254.886481,117578.08501237498
1644105600,2022-02-06,DOT/USD,21.464,21.94,20.885,21.9,2740.547634,60017.993184599996
1644019200,2022-02-05,DOT/USD,20.498,22.259,20.477,21.484,4997.953275,107376.0281601
1643932800,2022-02-04,DOT/USD,18.86,33.5,18.748,20.465,8817.529722,180450.74576072997
1643846400,2022-02-03,DOT/USD,18.878,18.917,18.065,18.917,2303.34814,43572.43676438001
1643760000,2022-02-02,DOT/USD,19.549,20.557,18.6,18.792,5251.158864,98679.77737228801
1643673600,2022-02-01,DOT/USD,19.274,19.998,19.18,19.638,6981.55062,137103.69107556003
1643587200,2022-01-31,DOT/USD,18.065,19.562,17.226,19.355,5058.013256,97897.84656988
1643500800,2022-01-30,DOT/USD,18.685,18.991,17.859,18.154,3358.638147,60972.716920638
1643414400,2022-01-29,DOT/USD,18.327,18.995,18.154,18.717,3253.074407,60887.793675819
1643328000,2022-01-28,DOT/USD,18.138,18.486,17.385,18.399,6936.75742,127629.39977058
1643241600,2022-01-27,DOT/USD,17.982,18.359,17.195,18.119,4583.708919,83052.22190336099
1643155200,2022-01-26,DOT/USD,18.244,20.041,17.56,18.02,12506.943027,225375.11334654
1643068800,2022-01-25,DOT/USD,17.976,19.011,17.467,18.334,9208.030479,168820.03080198597
1642982400,2022-01-24,DOT/USD,18.754,18.754,15.819,18.08,17617.297062,318520.73088096
1642896000,2022-01-23,DOT/USD,18.248,19.227,17.826,18.878,5639.005368,106453.143337104
