https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XLM
1651104000000,2022-04-28 00:00:00,XLM/USD,0.20155688,0.20835517,0.19135224,0.19647123,72034.5874878093,366641.91234416
1651017600000,2022-04-27 00:00:00,XLM/USD,0.20021435,0.2067852,0.19968703,0.20267397,73330.60179367017,361815.58881819
1650931200000,2022-04-26 00:00:00,XLM/USD,0.21072915,0.21165303,0.19749825,0.20041968,71780.4866603149,358150.8894751
1650844800000,2022-04-25 00:00:00,XLM/USD,0.20956576,0.21175221,0.19900001,0.21074584,79958.6432464801,379407.93159419
1650758400000,2022-04-24 00:00:00,XLM/USD,0.21121719,0.21294295,0.21074487,0.21294295,3989.4063539317244,18734.6251845
1650672000000,2022-04-23 00:00:00,XLM/USD,0.21408885,0.21574677,0.21027366,0.21079443,75846.12542859916,359810.86136194
1650585600000,2022-04-22 00:00:00,XLM/USD,0.21299016,0.21624085,0.21187936,0.21368854,75393.85826816059,352821.25222139
1650412800000,2022-04-20 00:00:00,XLM/USD,0.22167926,0.22217756,0.2192,0.22060202,3034.913841589121,13757.41637175
1650326400000,2022-04-19 00:00:00,XLM/USD,0.22298943,0.22464866,0.21650002,0.2214374,80988.57826089466,365740.28714614
1650240000000,2022-04-18 00:00:00,XLM/USD,0.21378157,0.22452277,0.2040801,0.22332726,84195.98486083192,377007.19948309
1650153600000,2022-04-17 00:00:00,XLM/USD,0.2218368,0.2237768,0.21366264,0.21379274,77866.54307704636,364215.09484862
1650067200000,2022-04-16 00:00:00,XLM/USD,0.22027528,0.22473503,0.21400042,0.22185597,81334.28460379627,366608.50101891
1649980800000,2022-04-15 00:00:00,XLM/USD,0.20982279,0.22822541,0.20913924,0.22047467,93767.7092728709,425299.23856047
1649894400000,2022-04-14 00:00:00,XLM/USD,0.2113692,0.21539296,0.20365089,0.20994598,74786.15916382473,356216.19982352
1649808000000,2022-04-13 00:00:00,XLM/USD,0.20779858,0.21289367,0.19634281,0.21130184,75792.56018432979,358693.32791579
1649721600000,2022-04-12 00:00:00,XLM/USD,0.2010368,0.20975747,0.20014493,0.2080157,81704.03152438415,392778.19666681
1649635200000,2022-04-11 00:00:00,XLM/USD,0.21621669,0.21658532,0.20053953,0.20095005,73522.78182650491,365875.9071048
1649548800000,2022-04-10 00:00:00,XLM/USD,0.21947945,0.2198512,0.21875926,0.2192823,3174.3305748000002,14476.0
1649462400000,2022-04-09 00:00:00,XLM/USD,0.21559755,0.22070984,0.21421766,0.2194984,76773.33342742699,349767.1665371
1649376000000,2022-04-08 00:00:00,XLM/USD,0.22543465,0.22634258,0.2138735,0.21552786,77554.32575854972,359834.34233769
1649289600000,2022-04-07 00:00:00,XLM/USD,0.21464236,0.22729001,0.21271036,0.2252801,80522.34706281361,357432.13476385
1649203200000,2022-04-06 00:00:00,XLM/USD,0.23499334,0.23530974,0.21457177,0.21460322,82706.06430428123,385390.60273318
1649116800000,2022-04-05 00:00:00,XLM/USD,0.24026684,0.2442,0.23519521,0.23687175,76998.89801056427,325065.77086784
