https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume SHIB,Volume USDT,tradecount
1670284800000,2022-12-06,SHIBUSDT,9.42e-06,9.46e-06,9.2e-06,9.31e-06,1734204418297.0,16171257.84490989,43267
1670198400000,2022-12-05,SHIBUSDT,9.36e-06,1.016e-05,9.25e-06,9.42e-06,5329111994610.0,51501761.91348593,131952
1670112000000,2022-12-04,SHIBUSDT,9.19e-06,9.39e-06,9.18e-06,9.35e-06,1273992471413.0,11846299.27584194,33328
1670025600000,2022-12-03,SHIBUSDT,9.34e-06,9.49e-06,9.15e-06,9.19e-06,2281576999612.0,21296251.67271888,50294
1669939200000,2022-12-02,SHIBUSDT,9.2e-06,9.36e-06,9.07e-06,9.33e-06,2000166546163.0,18457363.6588185,49800
1669852800000,2022-12-01,SHIBUSDT,9.35e-06,9.38e-06,9.11e-06,9.21e-06,1947260457687.0,17971045.90082735,47548
1669766400000,2022-11-30,SHIBUSDT,9.07e-06,9.4e-06,9.02e-06,9.35e-06,3926596175012.0,36329003.04103741,86913
1669680000000,2022-11-29,SHIBUSDT,9.09e-06,9.31e-06,9e-06,9.07e-06,2847884573966.0,26028732.99376403,64394
1669593600000,2022-11-28,SHIBUSDT,9.28e-06,9.38e-06,8.75e-06,9.08e-06,3912067638483.0,35275224.41534166,92053
1669507200000,2022-11-27,SHIBUSDT,9.01e-06,9.64e-06,9e-06,9.28e-06,4775213189721.0,44776364.725725,99143
1669420800000,2022-11-26,SHIBUSDT,9.18e-06,9.37e-06,8.92e-06,9.01e-06,2725531976798.0,25117079.03037984,60876
1669334400000,2022-11-25,SHIBUSDT,9.02e-06,9.47e-06,8.85e-06,9.19e-06,4416567841591.0,40322322.46552508,92431
1669248000000,2022-11-24,SHIBUSDT,9.06e-06,9.2e-06,8.89e-06,9.02e-06,2301875142944.0,20784012.98202478,55096
1669161600000,2022-11-23,SHIBUSDT,8.82e-06,9.13e-06,8.75e-06,9.05e-06,3730818855239.0,33441784.01079313,84406
1669075200000,2022-11-22,SHIBUSDT,8.43e-06,8.84e-06,8.17e-06,8.81e-06,3390862448014.0,28870204.38641498,79849
1668988800000,2022-11-21,SHIBUSDT,8.78e-06,8.79e-06,8.23e-06,8.42e-06,4011034482312.0,34278843.61251325,100156
1668902400000,2022-11-20,SHIBUSDT,9.15e-06,9.24e-06,8.68e-06,8.79e-06,2565520590753.0,23027026.52232157,66494
1668816000000,2022-11-19,SHIBUSDT,9.11e-06,9.24e-06,8.94e-06,9.15e-06,1362392325108.0,12394463.31500895,39369
1668729600000,2022-11-18,SHIBUSDT,9.05e-06,9.26e-06,8.98e-06,9.1e-06,1810011668217.0,16501548.57056609,50993
1668643200000,2022-11-17,SHIBUSDT,9.14e-06,9.22e-06,8.91e-06,9.05e-06,2233033932452.0,20294002.94460976,63112
1668556800000,2022-11-16,SHIBUSDT,9.27e-06,9.67e-06,8.96e-06,9.14e-06,5400423301527.0,50322674.15295758,140324
1668470400000,2022-11-15,SHIBUSDT,9.09e-06,9.58e-06,8.99e-06,9.27e-06,3756506091680.0,34739457.28189334,97500
1668384000000,2022-11-14,SHIBUSDT,9.01e-06,9.4e-06,8.55e-06,9.09e-06,6678141798685.0,60257854.41611112,176330
1668297600000,2022-11-13,SHIBUSDT,9.57e-06,9.75e-06,8.88e-06,9.01e-06,4859458321282.0,45111582.04737619,144445
1668211200000,2022-11-12,SHIBUSDT,9.9e-06,9.94e-06,9.28e-06,9.58e-06,5939210185815.0,56998251.24270724,148143
1668124800000,2022-11-11,SHIBUSDT,1.021e-05,1.047e-05,9.38e-06,9.9e-06,6297897596682.0,62378948.87039829,173410
1668038400000,2022-11-10,SHIBUSDT,8.74e-06,1.055e-05,8.61e-06,1.022e-05,10675832156414.0,104801255.3936047,287383
1667952000000,2022-11-09,SHIBUSDT,1.018e-05,1.03e-05,8.29e-06,8.74e-06,10349351102609.0,98646680.03289324,322125
1667865600000,2022-11-08,SHIBUSDT,1.179e-05,1.19e-05,9.3e-06,1.017e-05,13036683109306.0,139681398.39467892,381080
1667779200000,2022-11-07,SHIBUSDT,1.184e-05,1.211e-05,1.15e-05,1.179e-05,4625812755241.0,55098478.34519585,145397
1667692800000,2022-11-06,SHIBUSDT,1.245e-05,1.29e-05,1.175e-05,1.184e-05,6369480625417.0,79186482.4230802,169823
1667606400000,2022-11-05,SHIBUSDT,1.251e-05,1.319e-05,1.213e-05,1.245e-05,8353324705547.0,105884190.22647002,207171
1667520000000,2022-11-04,SHIBUSDT,1.174e-05,1.366e-05,1.157e-05,1.251e-05,11538591892446.0,145443054.7582566,308897
1667433600000,2022-11-03,SHIBUSDT,1.177e-05,1.239e-05,1.161e-05,1.175e-05,5344825803657.0,64302559.25951284,146801
1667347200000,2022-11-02,SHIBUSDT,1.284e-05,1.298e-05,1.15e-05,1.176e-05,11418270952810.0,139733681.4868237,288833
1667260800000,2022-11-01,SHIBUSDT,1.244e-05,1.353e-05,1.226e-05,1.285e-05,15188495088643.0,196015417.4386303,367784
1667174400000,2022-10-31,SHIBUSDT,1.191e-05,1.318e-05,1.17e-05,1.245e-05,13768053025197.0,170134945.7596131,354644
1667088000000,2022-10-30,SHIBUSDT,1.291e-05,1.393e-05,1.158e-05,1.192e-05,17446983211032.0,220998715.45133165,481579
1667001600000,2022-10-29,SHIBUSDT,1.172e-05,1.519e-05,1.153e-05,1.291e-05,38248412902455.0,505307482.11343294,1024564
1666915200000,2022-10-28,SHIBUSDT,1.064e-05,1.222e-05,1.031e-05,1.171e-05,14447832988502.0,163368442.25490996,329276
1666828800000,2022-10-27,SHIBUSDT,1.078e-05,1.184e-05,1.057e-05,1.063e-05,13621582231647.0,151801687.10720292,299560
1666742400000,2022-10-26,SHIBUSDT,1.022e-05,1.088e-05,1.018e-05,1.078e-05,7279936298276.0,76860312.34640707,146396
1666656000000,2022-10-25,SHIBUSDT,9.93e-06,1.041e-05,9.83e-06,1.021e-05,3732194776148.0,37890995.36656737,77547
1666569600000,2022-10-24,SHIBUSDT,1.016e-05,1.019e-05,9.84e-06,9.93e-06,1765236484992.0,17616488.7918675,39610
1666483200000,2022-10-23,SHIBUSDT,1e-05,1.019e-05,9.85e-06,1.016e-05,1582529358238.0,15849333.08836506,39478
1666396800000,2022-10-22,SHIBUSDT,1.001e-05,1.008e-05,9.91e-06,9.99e-06,1337503084494.0,13370919.68264797,32995
1666310400000,2022-10-21,SHIBUSDT,9.91e-06,1.006e-05,9.59e-06,1.001e-05,3199595857163.0,31497446.48099491,60177
1666224000000,2022-10-20,SHIBUSDT,9.85e-06,1.014e-05,9.79e-06,9.9e-06,2661345942701.0,26518438.39034213,54009
1666137600000,2022-10-19,SHIBUSDT,1.016e-05,1.019e-05,9.5e-06,9.86e-06,2211035331968.0,22081462.02217295,56494
1666051200000,2022-10-18,SHIBUSDT,1.039e-05,1.05e-05,9.97e-06,1.016e-05,3596130668012.0,36702861.06206346,67267
1665964800000,2022-10-17,SHIBUSDT,1.028e-05,1.047e-05,1.021e-05,1.039e-05,1759178529774.0,18172302.03640448,42940
1665878400000,2022-10-16,SHIBUSDT,1.022e-05,1.038e-05,1.017e-05,1.027e-05,1830547789278.0,18813641.85671017,42931
1665792000000,2022-10-15,SHIBUSDT,1.018e-05,1.052e-05,1.001e-05,1.022e-05,2770113053298.0,28366623.19773172,58605
1665705600000,2022-10-14,SHIBUSDT,1.038e-05,1.075e-05,1e-05,1.018e-05,4383296405559.0,45465117.24146511,84896
1665619200000,2022-10-13,SHIBUSDT,1.017e-05,1.081e-05,9.24e-06,1.038e-05,8076436426533.0,80554104.10164614,182819
1665532800000,2022-10-12,SHIBUSDT,1.025e-05,1.041e-05,1.006e-05,1.017e-05,1577859402899.0,16149988.43004134,42959
1665446400000,2022-10-11,SHIBUSDT,1.023e-05,1.042e-05,9.71e-06,1.025e-05,3293699760673.0,33531842.33764515,79920
1665360000000,2022-10-10,SHIBUSDT,1.103e-05,1.112e-05,9.91e-06,1.022e-05,2969236079896.0,31578095.93716876,78248
1665273600000,2022-10-09,SHIBUSDT,1.1e-05,1.11e-05,1.095e-05,1.103e-05,1300705955235.0,14350810.90501768,34526
1665187200000,2022-10-08,SHIBUSDT,1.109e-05,1.115e-05,1.082e-05,1.099e-05,1244603926339.0,13736928.59791389,33553
1665100800000,2022-10-07,SHIBUSDT,1.119e-05,1.124e-05,1.09e-05,1.11e-05,2562495650558.0,28416541.01400442,55530
1665014400000,2022-10-06,SHIBUSDT,1.145e-05,1.162e-05,1.11e-05,1.118e-05,3971646559472.0,45197969.27617064,78983
1664928000000,2022-10-05,SHIBUSDT,1.161e-05,1.178e-05,1.113e-05,1.144e-05,4389502806903.0,50175103.03097592,90575
1664841600000,2022-10-04,SHIBUSDT,1.118e-05,1.171e-05,1.109e-05,1.161e-05,5033215043704.0,57262705.14469791,101706
1664755200000,2022-10-03,SHIBUSDT,1.095e-05,1.125e-05,1.083e-05,1.117e-05,3243269220110.0,35961704.07240744,62492
1664668800000,2022-10-02,SHIBUSDT,1.118e-05,1.122e-05,1.077e-05,1.094e-05,3137132761936.0,34658008.97967708,66506
1664582400000,2022-10-01,SHIBUSDT,1.131e-05,1.148e-05,1.108e-05,1.117e-05,2982804673143.0,33568759.63358086,63378
1664496000000,2022-09-30,SHIBUSDT,1.112e-05,1.15e-05,1.102e-05,1.131e-05,4885641556941.0,54710609.31669529,97085
1664409600000,2022-09-29,SHIBUSDT,1.109e-05,1.123e-05,1.09e-05,1.112e-05,2862695834419.0,31668798.97189551,60792
1664323200000,2022-09-28,SHIBUSDT,1.112e-05,1.156e-05,1.071e-05,1.109e-05,4332851228234.0,48039047.8263665,92933
1664236800000,2022-09-27,SHIBUSDT,1.112e-05,1.157e-05,1.084e-05,1.111e-05,5285520458959.0,59422252.32214964,103561
1664150400000,2022-09-26,SHIBUSDT,1.101e-05,1.124e-05,1.078e-05,1.111e-05,3760352470392.0,41436568.91894045,88900
1664064000000,2022-09-25,SHIBUSDT,1.125e-05,1.156e-05,1.086e-05,1.102e-05,4332753789077.0,48808424.66007138,99164
1663977600000,2022-09-24,SHIBUSDT,1.107e-05,1.219e-05,1.095e-05,1.125e-05,11830871397156.0,137816737.6675172,248408
1663891200000,2022-09-23,SHIBUSDT,1.085e-05,1.135e-05,1.05e-05,1.107e-05,5239924458549.0,57160649.56900569,114058
1663804800000,2022-09-22,SHIBUSDT,1.038e-05,1.095e-05,1.033e-05,1.085e-05,2927075853087.0,31367554.35027535,74695
1663718400000,2022-09-21,SHIBUSDT,1.052e-05,1.113e-05,1.011e-05,1.038e-05,5686856346060.0,60308456.92886119,135245
1663632000000,2022-09-20,SHIBUSDT,1.099e-05,1.104e-05,1.046e-05,1.052e-05,3486712689042.0,37575348.53958639,78290
1663545600000,2022-09-19,SHIBUSDT,1.062e-05,1.112e-05,1.05e-05,1.098e-05,5419699708117.0,58533360.3613382,116556
1663459200000,2022-09-18,SHIBUSDT,1.193e-05,1.197e-05,1e-05,1.062e-05,4314954109867.0,48172679.78214165,110253
1663372800000,2022-09-17,SHIBUSDT,1.157e-05,1.201e-05,1.156e-05,1.194e-05,2458893500139.0,28993101.27144088,61148
1663286400000,2022-09-16,SHIBUSDT,1.171e-05,1.181e-05,1.127e-05,1.156e-05,3298852419916.0,38140497.57466185,80264
1663200000000,2022-09-15,SHIBUSDT,1.219e-05,1.225e-05,1.149e-05,1.17e-05,4495833533021.0,53497180.91050709,111153
1663113600000,2022-09-14,SHIBUSDT,1.209e-05,1.245e-05,1.193e-05,1.22e-05,4085115155664.0,49800784.68877617,97896
1663027200000,2022-09-13,SHIBUSDT,1.287e-05,1.306e-05,1.19e-05,1.21e-05,6590857862088.0,82027142.88553742,158302
1662940800000,2022-09-12,SHIBUSDT,1.299e-05,1.325e-05,1.25e-05,1.287e-05,5762847477527.0,74552257.42380282,143310
1662854400000,2022-09-11,SHIBUSDT,1.325e-05,1.35e-05,1.25e-05,1.3e-05,7339681206996.0,95478066.01497808,155842
1662768000000,2022-09-10,SHIBUSDT,1.291e-05,1.358e-05,1.27e-05,1.326e-05,7862404495503.0,103159726.02423231,177716
1662681600000,2022-09-09,SHIBUSDT,1.222e-05,1.395e-05,1.22e-05,1.29e-05,12146968963850.0,157815362.52994192,293612
1662595200000,2022-09-08,SHIBUSDT,1.225e-05,1.25e-05,1.198e-05,1.221e-05,3800781010622.0,46326924.66874115,91567
1662508800000,2022-09-07,SHIBUSDT,1.201e-05,1.239e-05,1.174e-05,1.225e-05,3794025356532.0,45950689.68702063,90574
1662422400000,2022-09-06,SHIBUSDT,1.264e-05,1.292e-05,1.172e-05,1.201e-05,6406180339072.0,78967507.13215639,153077
1662336000000,2022-09-05,SHIBUSDT,1.284e-05,1.296e-05,1.222e-05,1.264e-05,3469570144713.0,43277545.00868795,90194
1662249600000,2022-09-04,SHIBUSDT,1.231e-05,1.34e-05,1.226e-05,1.285e-05,7123201822668.0,91681715.5543802,173165
1662163200000,2022-09-03,SHIBUSDT,1.217e-05,1.247e-05,1.21e-05,1.232e-05,2425548996465.0,29730586.58063691,61382
1662076800000,2022-09-02,SHIBUSDT,1.226e-05,1.249e-05,1.201e-05,1.217e-05,3534474886064.0,43330645.78043968,92678
1661990400000,2022-09-01,SHIBUSDT,1.21e-05,1.245e-05,1.187e-05,1.227e-05,3352277941514.0,40617677.16450875,87997
1661904000000,2022-08-31,SHIBUSDT,1.219e-05,1.259e-05,1.201e-05,1.21e-05,3602191931728.0,44329794.95772266,93002
1661817600000,2022-08-30,SHIBUSDT,1.247e-05,1.277e-05,1.191e-05,1.22e-05,4847186700843.0,59888682.27259522,117001
1661731200000,2022-08-29,SHIBUSDT,1.181e-05,1.255e-05,1.169e-05,1.248e-05,4928742852587.0,59957340.76061582,116081
1661644800000,2022-08-28,SHIBUSDT,1.217e-05,1.246e-05,1.171e-05,1.181e-05,3358145534520.0,41020109.4212921,90658
1661558400000,2022-08-27,SHIBUSDT,1.244e-05,1.259e-05,1.185e-05,1.217e-05,4774487227623.0,58460774.44725477,125612
1661472000000,2022-08-26,SHIBUSDT,1.393e-05,1.404e-05,1.23e-05,1.243e-05,10403327349455.0,137824851.01979843,237262
1661385600000,2022-08-25,SHIBUSDT,1.306e-05,1.484e-05,1.303e-05,1.393e-05,11660706929311.0,163079161.6933062,284735
1661299200000,2022-08-24,SHIBUSDT,1.333e-05,1.357e-05,1.297e-05,1.306e-05,3887302064434.0,51311796.167055,93646
1661212800000,2022-08-23,SHIBUSDT,1.316e-05,1.338e-05,1.281e-05,1.332e-05,3775008027262.0,49639343.5174145,92498
1661126400000,2022-08-22,SHIBUSDT,1.348e-05,1.352e-05,1.275e-05,1.316e-05,4357193197756.0,56903910.48226014,113141
1661040000000,2022-08-21,SHIBUSDT,1.288e-05,1.378e-05,1.281e-05,1.348e-05,5150907490463.0,68260603.62601525,128529
1660953600000,2022-08-20,SHIBUSDT,1.316e-05,1.386e-05,1.251e-05,1.288e-05,8489013835460.0,112151505.94416597,201173
1660867200000,2022-08-19,SHIBUSDT,1.348e-05,1.407e-05,1.266e-05,1.315e-05,14868058086837.0,196726265.7528652,335809
1660780800000,2022-08-18,SHIBUSDT,1.479e-05,1.499e-05,1.321e-05,1.348e-05,6470027600273.0,93371076.98086073,171629
1660694400000,2022-08-17,SHIBUSDT,1.581e-05,1.643e-05,1.451e-05,1.478e-05,13678755609540.0,215053859.7119366,350283
1660608000000,2022-08-16,SHIBUSDT,1.527e-05,1.659e-05,1.509e-05,1.581e-05,16377329176681.0,260516774.49120605,441704
1660521600000,2022-08-15,SHIBUSDT,1.69e-05,1.77e-05,1.509e-05,1.527e-05,26203489872846.0,421751079.3366681,684845
1660435200000,2022-08-14,SHIBUSDT,1.264e-05,1.8e-05,1.26e-05,1.69e-05,50415814898917.0,798302772.929609,1456540
1660348800000,2022-08-13,SHIBUSDT,1.267e-05,1.296e-05,1.25e-05,1.264e-05,4478298752314.0,56872322.20339665,108960
1660262400000,2022-08-12,SHIBUSDT,1.232e-05,1.27e-05,1.217e-05,1.268e-05,3625043977723.0,45102303.25922243,85037
1660176000000,2022-08-11,SHIBUSDT,1.239e-05,1.29e-05,1.222e-05,1.232e-05,6224238313535.0,77884241.06978057,141608
1660089600000,2022-08-10,SHIBUSDT,1.203e-05,1.249e-05,1.174e-05,1.239e-05,5102852566437.0,62315462.61515245,116004
1660003200000,2022-08-09,SHIBUSDT,1.232e-05,1.285e-05,1.169e-05,1.203e-05,7876531235065.0,96804421.6526253,181760
1659916800000,2022-08-08,SHIBUSDT,1.205e-05,1.27e-05,1.203e-05,1.232e-05,7251947604965.0,90165755.16712037,170012
1659830400000,2022-08-07,SHIBUSDT,1.197e-05,1.215e-05,1.181e-05,1.205e-05,2374485739522.0,28449932.39942752,61885
1659744000000,2022-08-06,SHIBUSDT,1.214e-05,1.229e-05,1.193e-05,1.197e-05,3009773934380.0,36476003.3289542,76769
1659657600000,2022-08-05,SHIBUSDT,1.184e-05,1.22e-05,1.178e-05,1.213e-05,4101105692930.0,49357388.87173308,99738
1659571200000,2022-08-04,SHIBUSDT,1.183e-05,1.2e-05,1.166e-05,1.184e-05,3787968040126.0,44861533.03392189,89249
1659484800000,2022-08-03,SHIBUSDT,1.174e-05,1.214e-05,1.16e-05,1.184e-05,4324756872547.0,51546871.5613608,112359
1659398400000,2022-08-02,SHIBUSDT,1.193e-05,1.209e-05,1.145e-05,1.175e-05,5275719253804.0,62136770.22246024,140463
1659312000000,2022-08-01,SHIBUSDT,1.17e-05,1.274e-05,1.166e-05,1.194e-05,8268184251929.0,100260006.55718815,210535
1659225600000,2022-07-31,SHIBUSDT,1.192e-05,1.23e-05,1.167e-05,1.17e-05,5128040917129.0,61478760.11621071,130855
1659139200000,2022-07-30,SHIBUSDT,1.174e-05,1.262e-05,1.157e-05,1.192e-05,9116645956050.0,111074987.12828916,233542
1659052800000,2022-07-29,SHIBUSDT,1.186e-05,1.233e-05,1.143e-05,1.174e-05,6184638328537.0,73424207.4870789,164513
1658966400000,2022-07-28,SHIBUSDT,1.151e-05,1.221e-05,1.1e-05,1.186e-05,7814715965413.0,90681137.88451543,184608
1658880000000,2022-07-27,SHIBUSDT,1.087e-05,1.157e-05,1.051e-05,1.151e-05,6217998327485.0,68261585.06113125,149014
1658793600000,2022-07-26,SHIBUSDT,1.071e-05,1.09e-05,1.029e-05,1.087e-05,4157066190292.0,43608845.47473528,112262
1658707200000,2022-07-25,SHIBUSDT,1.159e-05,1.165e-05,1.067e-05,1.07e-05,3988801763250.0,44618619.46505749,97445
1658620800000,2022-07-24,SHIBUSDT,1.159e-05,1.187e-05,1.153e-05,1.159e-05,2500622286214.0,29293854.09381929,67566
1658534400000,2022-07-23,SHIBUSDT,1.171e-05,1.209e-05,1.131e-05,1.16e-05,3356970253148.0,39122060.25760642,94194
1658448000000,2022-07-22,SHIBUSDT,1.199e-05,1.242e-05,1.159e-05,1.172e-05,4873113993558.0,58830789.17873736,119177
1658361600000,2022-07-21,SHIBUSDT,1.192e-05,1.218e-05,1.146e-05,1.199e-05,6133555463224.0,72564803.30121626,152992
1658275200000,2022-07-20,SHIBUSDT,1.216e-05,1.315e-05,1.166e-05,1.191e-05,12046434878375.0,150980371.9643326,316646
1658188800000,2022-07-19,SHIBUSDT,1.196e-05,1.249e-05,1.141e-05,1.217e-05,9980072259689.0,119677103.32041728,252184
1658102400000,2022-07-18,SHIBUSDT,1.072e-05,1.262e-05,1.071e-05,1.196e-05,10934357526398.0,127732645.33740696,287486
1658016000000,2022-07-17,SHIBUSDT,1.103e-05,1.117e-05,1.068e-05,1.073e-05,3096665355435.0,33870124.43578212,80058
1657929600000,2022-07-16,SHIBUSDT,1.083e-05,1.12e-05,1.052e-05,1.103e-05,3372061751772.0,36704434.28492655,89026
1657843200000,2022-07-15,SHIBUSDT,1.06e-05,1.119e-05,1.049e-05,1.083e-05,4944364894810.0,53746895.26642482,115852
1657756800000,2022-07-14,SHIBUSDT,1.053e-05,1.071e-05,1.014e-05,1.06e-05,4276976917062.0,44663723.06592541,94568
1657670400000,2022-07-13,SHIBUSDT,9.91e-06,1.056e-05,9.77e-06,1.054e-05,5637196050277.0,57248424.62433757,125930
1657584000000,2022-07-12,SHIBUSDT,1.032e-05,1.057e-05,9.87e-06,9.91e-06,3867951872446.0,39751277.06542835,94186
1657497600000,2022-07-11,SHIBUSDT,1.121e-05,1.122e-05,1.02e-05,1.031e-05,4853655846719.0,52531048.94964249,104801
1657411200000,2022-07-10,SHIBUSDT,1.162e-05,1.167e-05,1.093e-05,1.122e-05,4424164709746.0,49754675.61843743,101045
1657324800000,2022-07-09,SHIBUSDT,1.12e-05,1.19e-05,1.102e-05,1.162e-05,5494678509631.0,63157218.58618115,122767
1657238400000,2022-07-08,SHIBUSDT,1.127e-05,1.16e-05,1.07e-05,1.119e-05,8836563870103.0,98856490.97855587,187132
1657152000000,2022-07-07,SHIBUSDT,1.046e-05,1.15e-05,1.043e-05,1.127e-05,6101161867576.0,66336390.11035796,136885
1657065600000,2022-07-06,SHIBUSDT,1.033e-05,1.055e-05,1.016e-05,1.047e-05,4069721516456.0,42278026.11202798,92694
1656979200000,2022-07-05,SHIBUSDT,1.048e-05,1.099e-05,1e-05,1.033e-05,6604401878401.0,68995620.64154908,145519
1656892800000,2022-07-04,SHIBUSDT,1.004e-05,1.057e-05,9.93e-06,1.047e-05,3727388343274.0,38129288.48764053,97432
1656806400000,2022-07-03,SHIBUSDT,1.008e-05,1.014e-05,9.76e-06,1.003e-05,2321695306208.0,23199246.72155229,67493
1656720000000,2022-07-02,SHIBUSDT,1.003e-05,1.02e-05,9.87e-06,1.007e-05,2413180157432.0,24264584.34527112,68717
1656633600000,2022-07-01,SHIBUSDT,1.035e-05,1.061e-05,9.91e-06,1.003e-05,6793666279138.0,69046196.48016196,148093
1656547200000,2022-06-30,SHIBUSDT,1.021e-05,1.05e-05,9.62e-06,1.035e-05,9667010710656.0,97116595.83240084,228682
1656460800000,2022-06-29,SHIBUSDT,9.98e-06,1.074e-05,9.53e-06,1.021e-05,9314619019288.0,93442405.9813216,207982
1656374400000,2022-06-28,SHIBUSDT,1.107e-05,1.12e-05,9.85e-06,9.98e-06,7213777629443.0,76650216.34129472,171537
1656288000000,2022-06-27,SHIBUSDT,1.098e-05,1.173e-05,1.076e-05,1.108e-05,6589164030688.0,73963719.05793346,169856
1656201600000,2022-06-26,SHIBUSDT,1.18e-05,1.214e-05,1.093e-05,1.098e-05,9449719269325.0,110199950.59332769,213047
1656115200000,2022-06-25,SHIBUSDT,1.083e-05,1.199e-05,1.071e-05,1.18e-05,14857032085882.0,170024167.3933104,304008
1656028800000,2022-06-24,SHIBUSDT,1.029e-05,1.126e-05,1.003e-05,1.082e-05,12355572272754.0,131979993.39883415,258158
1655942400000,2022-06-23,SHIBUSDT,9.68e-06,1.045e-05,9.61e-06,1.029e-05,11902718133693.0,120348856.98227258,244747
1655856000000,2022-06-22,SHIBUSDT,1.065e-05,1.084e-05,9.27e-06,9.68e-06,24703311375762.0,247151060.362668,487259
1655769600000,2022-06-21,SHIBUSDT,8.11e-06,1.2e-05,8.01e-06,1.065e-05,33277433706018.0,341301293.63995296,764374
1655683200000,2022-06-20,SHIBUSDT,8.22e-06,8.34e-06,7.88e-06,8.11e-06,4117505815023.0,33365885.13231815,99147
1655596800000,2022-06-19,SHIBUSDT,7.72e-06,8.35e-06,7.39e-06,8.22e-06,5699473176803.0,44968458.63381737,132017
1655510400000,2022-06-18,SHIBUSDT,8.18e-06,8.27e-06,7.14e-06,7.71e-06,6089619542098.0,47001431.18540838,147920
1655424000000,2022-06-17,SHIBUSDT,7.98e-06,8.33e-06,7.94e-06,8.17e-06,3495765488339.0,28525302.49755402,92489
1655337600000,2022-06-16,SHIBUSDT,8.83e-06,8.96e-06,7.85e-06,7.98e-06,6198244639740.0,51385277.43561369,153710
1655251200000,2022-06-15,SHIBUSDT,8.19e-06,8.89e-06,7.6e-06,8.83e-06,10016230286721.0,80802694.40974864,221188
1655164800000,2022-06-14,SHIBUSDT,8.06e-06,8.55e-06,7.5e-06,8.19e-06,9535861978363.0,77311049.93088718,213010
1655078400000,2022-06-13,SHIBUSDT,8.59e-06,8.79e-06,7.42e-06,8.05e-06,14020225203009.0,111846596.5995928,305483
1654992000000,2022-06-12,SHIBUSDT,9.36e-06,9.49e-06,8.38e-06,8.6e-06,8545674755936.0,76037282.29509257,192629
1654905600000,2022-06-11,SHIBUSDT,1.014e-05,1.036e-05,9.12e-06,9.35e-06,5174734331061.0,49772594.1954708,133734
1654819200000,2022-06-10,SHIBUSDT,1.058e-05,1.066e-05,1e-05,1.013e-05,3051242393267.0,31469517.56749544,84119
1654732800000,2022-06-09,SHIBUSDT,1.059e-05,1.077e-05,1.042e-05,1.057e-05,2196288059439.0,23313044.49041535,63693
1654646400000,2022-06-08,SHIBUSDT,1.072e-05,1.092e-05,1.052e-05,1.058e-05,2691454914592.0,28754599.54196315,76151
1654560000000,2022-06-07,SHIBUSDT,1.106e-05,1.12e-05,1.02e-05,1.073e-05,4871592344545.0,52011049.78508308,128509
1654473600000,2022-06-06,SHIBUSDT,1.082e-05,1.141e-05,1.078e-05,1.105e-05,3674078167539.0,40793705.29804157,103007
1654387200000,2022-06-05,SHIBUSDT,1.089e-05,1.098e-05,1.068e-05,1.081e-05,1688141676223.0,18256335.1565726,54918
1654300800000,2022-06-04,SHIBUSDT,1.081e-05,1.093e-05,1.056e-05,1.088e-05,1766067063441.0,19047273.44176529,60116
1654214400000,2022-06-03,SHIBUSDT,1.121e-05,1.125e-05,1.053e-05,1.08e-05,3376168372526.0,36434704.68302791,107136
1654128000000,2022-06-02,SHIBUSDT,1.09e-05,1.131e-05,1.072e-05,1.121e-05,3195335268053.0,35135088.84077639,86225
1654041600000,2022-06-01,SHIBUSDT,1.174e-05,1.192e-05,1.052e-05,1.089e-05,5513296709607.0,62634653.58610109,146854
1653955200000,2022-05-31,SHIBUSDT,1.218e-05,1.233e-05,1.148e-05,1.173e-05,5504395795307.0,65298167.31990048,149806
1653868800000,2022-05-30,SHIBUSDT,1.15e-05,1.248e-05,1.129e-05,1.217e-05,8962213641722.0,106661280.76650757,208001
1653782400000,2022-05-29,SHIBUSDT,1.078e-05,1.185e-05,1.055e-05,1.149e-05,7122079062925.0,80567167.5738219,154520
1653696000000,2022-05-28,SHIBUSDT,1.047e-05,1.088e-05,1.041e-05,1.077e-05,2946104638823.0,31458371.72338893,79309
1653609600000,2022-05-27,SHIBUSDT,1.059e-05,1.087e-05,1.012e-05,1.048e-05,6949305599762.0,72895535.05005302,154478
1653523200000,2022-05-26,SHIBUSDT,1.161e-05,1.171e-05,1.03e-05,1.059e-05,9155914522358.0,100623102.08167998,179239
1653436800000,2022-05-25,SHIBUSDT,1.175e-05,1.193e-05,1.15e-05,1.16e-05,4485917046892.0,52309003.99280019,98543
1653350400000,2022-05-24,SHIBUSDT,1.168e-05,1.196e-05,1.125e-05,1.175e-05,5227309737575.0,60967968.3900609,111740
1653264000000,2022-05-23,SHIBUSDT,1.19e-05,1.297e-05,1.148e-05,1.168e-05,7514228245268.0,91908510.06152536,188068
1653177600000,2022-05-22,SHIBUSDT,1.175e-05,1.207e-05,1.163e-05,1.19e-05,3563054430368.0,42303135.22470001,97995
1653091200000,2022-05-21,SHIBUSDT,1.16e-05,1.205e-05,1.133e-05,1.175e-05,3010058371304.0,35147477.62001602,84250
1653004800000,2022-05-20,SHIBUSDT,1.183e-05,1.204e-05,1.13e-05,1.16e-05,4296890371714.0,50292296.24307759,113990
1652918400000,2022-05-19,SHIBUSDT,1.152e-05,1.213e-05,1.121e-05,1.182e-05,5407306055733.0,63187365.0715892,158033
