https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1588291200000,2020-05-01 00:00:00,LTC/USDT,46.29911331,48.19825299,46.29911331,47.0207544,245403.61383356,5188.33319449,0,0,0,47.29912375
1588204800000,2020-04-30 00:00:00,LTC/USDT,48.75192633,50.80537017,45.5614487,46.30742588,724371.95032135,15045.96738287,0,0,0,48.14392666
1588118400000,2020-04-29 00:00:00,LTC/USDT,45.74553432,49.95,45.6723269,48.83216099,731817.201504,15353.12212041,0,0,0,47.66569273
1588032000000,2020-04-28 00:00:00,LTC/USDT,44.51936847,46.07,43.45,45.60593926,254586.68745849,5709.97426363,0,0,0,44.58631084
1587945600000,2020-04-27 00:00:00,LTC/USDT,44.63661746,45.22796157,43.17261319,44.43784787,247773.80972452,5592.29498769,0,0,0,44.30628396
1587859200000,2020-04-26 00:00:00,LTC/USDT,44.31783684,45.39999999,43.80000001,44.57985271,194175.08646756,4362.77952236,0,0,0,44.50719672
1587772800000,2020-04-25 00:00:00,LTC/USDT,44.20711888,45.6,43.88947665,44.41597924,183892.84433105,4112.38272183,0,0,0,44.71686046
1587686400000,2020-04-24 00:00:00,LTC/USDT,43.46817116,44.94999996,43.29725333,44.54735443,358819.2143314,8137.33193518,0,0,0,44.09543781
1587600000000,2020-04-23 00:00:00,LTC/USDT,41.72485014,43.8,41,43.53851961,291944.16834219,6806.79004031,0,0,0,42.89013861
1587513600000,2020-04-22 00:00:00,LTC/USDT,40.55040261,42.29196427,40.3077996,41.7578119,139119.48067196,3361.9170696,0,0,0,41.38099714
1587427200000,2020-04-21 00:00:00,LTC/USDT,40.22,41.30291817,40.04149343,40.58363732,111769.68668165,2753.91233358,0,0,0,40.58578238
1587340800000,2020-04-20 00:00:00,LTC/USDT,42.24684432,43.25467779,39.50000001,40.34455006,323745.94348251,7824.84950868,0,0,0,41.37407922
1587254400000,2020-04-19 00:00:00,LTC/USDT,44.0006314,44.08414157,41.55,42.2020599,220364.87708394,5153.03139413,0,0,0,42.76412469
1587168000000,2020-04-18 00:00:00,LTC/USDT,42.20738658,44.32916051,42.1,44.07813989,214201.89313251,4947.45130575,0,0,0,43.29540199
1587081600000,2020-04-17 00:00:00,LTC/USDT,42.54883985,42.99487263,41.6244209,42.22575688,197781.56686613,4700.10682752,0,0,0,42.08022798
1586995200000,2020-04-16 00:00:00,LTC/USDT,39.22252972,43.77970474,37.9447227,42.48904746,443846.64284944,10776.29280944,0,0,0,41.18732208
1586908800000,2020-04-15 00:00:00,LTC/USDT,41.0355677,41.73390461,39.13411555,39.26095305,194096.20397785,4807.0984287,0,0,0,40.37699806
1586822400000,2020-04-14 00:00:00,LTC/USDT,41.38792502,41.8,40.54498575,41.32698976,65534.46941684,1590.14395598,0,0,0,41.21291608
1586736000000,2020-04-13 00:00:00,LTC/USDT,41.89407052,41.89407052,39.6,41.17217544,368118.68515813,9104.66092082,0,0,0,40.43189398
1586649600000,2020-04-12 00:00:00,LTC/USDT,42.60985204,43.56245375,41.8950161,41.9862536,147764.16030826,3446.45460565,0,0,0,42.87425114
1586563200000,2020-04-11 00:00:00,LTC/USDT,42.32503695,43.1,41.48405108,42.525204,76346.22984052,1802.42811364,0,0,0,42.35743398
1586476800000,2020-04-10 00:00:00,LTC/USDT,46.22282059,46.34343755,40.94090002,42.22329124,413232.42530736,9616.73581463,0,0,0,42.97013386
1586390400000,2020-04-09 00:00:00,LTC/USDT,46.5,46.82,44.75013936,46.29833039,181718.1174344,3953.03287054,0,0,0,45.96929076
1586304000000,2020-04-08 00:00:00,LTC/USDT,44.78311788,47.11031994,44.33234603,46.52,357575.74367525,7751.03711171,0,0,0,46.13263212
1586217600000,2020-04-07 00:00:00,LTC/USDT,44.99668587,47.62081984,43.78764616,44.81092412,534073.4531433,11686.18837821,0,0,0,45.70125312
1586131200000,2020-04-06 00:00:00,LTC/USDT,40.53359663,45.0373735,40.48440896,44.99668587,500329.03004824,11558.12087307,0,0,0,43.28809462
1586044800000,2020-04-05 00:00:00,LTC/USDT,40.80010072,40.94766096,39.9293897,40.47312497,106844.30860723,2638.64838788,0,0,0,40.49205991
1585958400000,2020-04-04 00:00:00,LTC/USDT,40.53136377,41.19997054,39.96060235,40.65975797,130509.18552435,3229.75450384,0,0,0,40.40839183
1585872000000,2020-04-03 00:00:00,LTC/USDT,39.84343044,41.24,39.67478491,40.47902478,171465.45079719,4248.37526615,0,0,0,40.36024128
1585785600000,2020-04-02 00:00:00,LTC/USDT,39.2,42.9,39.00000001,39.97344569,394419.65507953,9752.320002,0,0,0,40.44367442
1585699200000,2020-04-01 00:00:00,LTC/USDT,39.12910394,39.43091836,37.08701251,39.26720976,399928.36809358,10464.86308559,0,0,0,38.216302
1585612800000,2020-03-31 00:00:00,LTC/USDT,38.89128297,39.28334746,38.38919242,39.16384746,238166.87769797,6135.87054185,0,0,0,38.81549913
1585526400000,2020-03-30 00:00:00,LTC/USDT,37.2318992,39.66346884,37.12854827,38.87970673,312737.62186366,8069.41381128,0,0,0,38.75592814
1585440000000,2020-03-29 00:00:00,LTC/USDT,39.00791126,39.00791126,37,37.15,217507.83755255,5741.59788108,0,0,0,37.8828058
1585353600000,2020-03-28 00:00:00,LTC/USDT,38.06191406,39.39291475,36.6293627,39.06317355,692510.51721094,18337.05380322,0,0,0,37.76563697
1585267200000,2020-03-27 00:00:00,LTC/USDT,40.44483247,41.1979201,37.9419944,38.11811696,474417.52312172,12014.17802977,0,0,0,39.48813826
1585180800000,2020-03-26 00:00:00,LTC/USDT,39.2723,40.4723599,38.43175372,40.47235984,170765.59536205,4354.40607051,0,0,0,39.21673647
1585094400000,2020-03-25 00:00:00,LTC/USDT,40.62760222,40.97533295,38.12864291,39.24033579,329386.36250876,8372.1225409,0,0,0,39.34323236
1585008000000,2020-03-24 00:00:00,LTC/USDT,39.16946601,40.97728073,38.2944974,40.63155609,280072.14487006,7072.68561137,0,0,0,39.59912263
1584921600000,2020-03-23 00:00:00,LTC/USDT,35.37219513,39.9151901,34.53383893,38.8999166,369485.99721534,9885.93876428,0,0,0,37.37490247
1584835200000,2020-03-22 00:00:00,LTC/USDT,38.35534506,39.66021779,34.93,35.4022777,361823.20897857,9793.51620583,0,0,0,36.94517897
1584748800000,2020-03-21 00:00:00,LTC/USDT,38.08183629,39.78653635,36.32706248,38.3,366672.69728138,9591.62388299,0,0,0,38.2284274
1584662400000,2020-03-20 00:00:00,LTC/USDT,38.91,43.61909777,34.18699917,38.08183628,685686.22065055,17458.83748578,0,0,0,39.27444889
1584576000000,2020-03-19 00:00:00,LTC/USDT,34.81911222,40.71107,34.01483484,38.89003123,576795.00002559,15270.58450246,0,0,0,37.77163866
1584489600000,2020-03-18 00:00:00,LTC/USDT,34.02872031,34.82027316,32.30476448,34.58190856,422086.61147634,12547.57030622,0,0,0,33.63891185
1584403200000,2020-03-17 00:00:00,LTC/USDT,33.29044358,35.7732276,32.44417505,34.14857778,507944.30243379,14722.57172214,0,0,0,34.5010581
1584316800000,2020-03-16 00:00:00,LTC/USDT,36.33025858,36.34061812,29.37804003,33.2398317,652230.34060888,20295.14255004,0,0,0,32.13726333
1584230400000,2020-03-15 00:00:00,LTC/USDT,34.43353086,38.59362574,34.10215986,36.66568559,211066.05986285,5889.47055541,0,0,0,35.83786655
1584144000000,2020-03-14 00:00:00,LTC/USDT,37.65391477,37.65391477,33.82785658,34.58280437,134539.79325942,3776.33809056,0,0,0,35.62705193
1584057600000,2020-03-13 00:00:00,LTC/USDT,29.6868867,39.834795,24.10943319,37.5989438,1230059.47039454,37703.2740802,0,0,0,32.62473884
1583971200000,2020-03-12 00:00:00,LTC/USDT,48.55064509,48.7807006,28.82931582,30.1631357,1998571.02072189,55395.63997489,0,0,0,36.07812856
1583884800000,2020-03-11 00:00:00,LTC/USDT,50.19960212,50.6900634,45.55223279,48.64657998,460848.71300138,9638.34816717,0,0,0,47.81407612
1583798400000,2020-03-10 00:00:00,LTC/USDT,50.36435676,51.33675539,49,50.2417902,219088.76553915,4366.07296867,0,0,0,50.17982225
1583712000000,2020-03-09 00:00:00,LTC/USDT,51.01511805,52.25531201,46.630894,50.38496355,677594.53216945,13651.98383386,0,0,0,49.63341155
1583625600000,2020-03-08 00:00:00,LTC/USDT,60.34412528,60.34412528,50.56,50.97190543,589869.20875599,10946.37183279,0,0,0,53.88718908
1583539200000,2020-03-07 00:00:00,LTC/USDT,63.27808209,63.90192233,60,60.4749489,225774.12152524,3634.97952248,0,0,0,62.11152501
1583452800000,2020-03-06 00:00:00,LTC/USDT,62.04900831,63.8,61.25262545,63.18341493,342356.95153548,5467.53607734,0,0,0,62.61631321
1583366400000,2020-03-05 00:00:00,LTC/USDT,60.4605038,63.26397502,60.4605038,61.90539273,403416.28382876,6491.61097125,0,0,0,62.14424826
1583280000000,2020-03-04 00:00:00,LTC/USDT,60.83921504,61.7,58.6410722,60.29770359,376219.93943362,6246.70312019,0,0,0,60.22696007
1583193600000,2020-03-03 00:00:00,LTC/USDT,61.43871755,62.3661313,59.48004053,61.04065255,363487.52316885,5977.17896866,0,0,0,60.81255473
1583107200000,2020-03-02 00:00:00,LTC/USDT,57.71685422,62.30143646,57.33333333,61.44946485,338048.08581486,5631.75086202,0,0,0,60.0253978
1583020800000,2020-03-01 00:00:00,LTC/USDT,58.19696699,60.17,56.25079805,57.93467917,255964.49667264,4412.30348714,0,0,0,58.01153465
1582934400000,2020-02-29 00:00:00,LTC/USDT,60.33333333,61.59771062,57.92804668,58.00066044,171502.75628428,2869.82320308,0,0,0,59.7607393
1582848000000,2020-02-28 00:00:00,LTC/USDT,61.5,63.33333333,56.7335986,59.90523481,466518.4433486,7776.82010817,0,0,0,59.98832901
1582761600000,2020-02-27 00:00:00,LTC/USDT,60.42874101,65.11913239,57.33333333,61.66666666,686261.44769419,11115.31306813,0,0,0,61.74018162
1582675200000,2020-02-26 00:00:00,LTC/USDT,71.015084,72.03726824,57.30826717,60.48770101,1059792.92121297,16754.60042888,0,0,0,63.25384635
1582588800000,2020-02-25 00:00:00,LTC/USDT,75.55,76.06281194,69.65470537,71.015084,488888.58181418,6719.08598963,0,0,0,72.76117355
1582502400000,2020-02-24 00:00:00,LTC/USDT,79.46190011,79.83284589,71.73659576,75.64999999,571984.49598705,7593.89157522,0,0,0,75.32165692
1582416000000,2020-02-23 00:00:00,LTC/USDT,74.76622716,79.99999999,74.75529537,79.62355289,366776.33183541,4702.36836576,0,0,0,77.99821351
1582329600000,2020-02-22 00:00:00,LTC/USDT,73.17000001,76.57232852,72.3789101,74.83354493,405870.52330947,5412.03027038,0,0,0,74.994134
1582243200000,2020-02-21 00:00:00,LTC/USDT,69.53759136,75.25999999,68.64289042,73.30214884,541853.73674946,7459.40081533,0,0,0,72.64038361
1582156800000,2020-02-20 00:00:00,LTC/USDT,70.5,72.33772608,66.16610004,69.45689048,934299.5042422,13454.24905275,0,0,0,69.44270918
1582070400000,2020-02-19 00:00:00,LTC/USDT,77.26681968,79.3664048,67.05981368,70.58905257,769829.63798817,10282.79789618,0,0,0,74.86577542
1581984000000,2020-02-18 00:00:00,LTC/USDT,73.5,78.91,70.07787015,77.1263117,1045053.16348562,14041.06749992,0,0,0,74.42832701
1581897600000,2020-02-17 00:00:00,LTC/USDT,74.65569601,75.31553333,68.63020935,73.4461064,691566.30247736,9697.58160652,0,0,0,71.31327484
1581811200000,2020-02-16 00:00:00,LTC/USDT,76.59991879,80.80260739,67.93000001,74.87385327,908717.03720999,12420.85237694,0,0,0,73.16060199
1581724800000,2020-02-15 00:00:00,LTC/USDT,83.20576283,83.41258717,75.12515633,76.58012353,747827.47962434,9533.41900193,0,0,0,78.44273701
1581638400000,2020-02-14 00:00:00,LTC/USDT,80.68303185,83.753,78.58000009,83.27445597,510128.8476303,6282.3891937,0,0,0,81.19981616
1581552000000,2020-02-13 00:00:00,LTC/USDT,81.26672897,84.29824651,77.17,80.6846207,1249435.46698615,15475.86660033,0,0,0,80.73444281
1581465600000,2020-02-12 00:00:00,LTC/USDT,76.62517266,82.80920032,76.62166825,81.16594036,936596.53911882,11704.99259076,0,0,0,80.01684169
1581379200000,2020-02-11 00:00:00,LTC/USDT,73.98556153,77.36957,72.56234956,76.53254086,589027.96412348,7851.89697185,0,0,0,75.01728133
1581292800000,2020-02-10 00:00:00,LTC/USDT,76.90648006,77.48558969,72.32981423,74.23095008,503191.31312244,6712.24987497,0,0,0,74.96611754
1581206400000,2020-02-09 00:00:00,LTC/USDT,76.61987568,78.32030652,75.11,77,461929.0146263,6008.8291031,0,0,0,76.87504615
1581120000000,2020-02-08 00:00:00,LTC/USDT,74.24481522,77.76280032,71.65374566,76.70127154,555027.57750776,7409.15947837,0,0,0,74.91100429
1581033600000,2020-02-07 00:00:00,LTC/USDT,73.67382038,75.45,72.87798823,74.28146744,635301.46353704,8590.43431821,0,0,0,73.95452197
1580947200000,2020-02-06 00:00:00,LTC/USDT,72.63018394,75.03896763,70.80672578,73.49696166,970301.01419451,13288.09723338,0,0,0,73.02031262
1580860800000,2020-02-05 00:00:00,LTC/USDT,68.11566756,73.41515257,67.74731497,72.61476708,622944.08397599,8716.52463723,0,0,0,71.46702497
1580774400000,2020-02-04 00:00:00,LTC/USDT,69.66686281,70.37468248,66.7,68.05888194,297893.88499538,4380.9425949,0,0,0,67.99766911
1580688000000,2020-02-03 00:00:00,LTC/USDT,69.81110011,72.90541357,68.50000001,69.8350438,494582.25251533,7021.93380568,0,0,0,70.43390983
1580601600000,2020-02-02 00:00:00,LTC/USDT,70.38553176,73.49999999,67.61749391,69.9111,892104.2195483,12640.27250595,0,0,0,70.57634391
1580515200000,2020-02-01 00:00:00,LTC/USDT,67.93770649,72.9,67.67982297,71.01951983,867118.50124146,12192.73478204,0,0,0,71.11763822
1580428800000,2020-01-31 00:00:00,LTC/USDT,67.98578455,69.99999988,65.31949887,67.96783912,923173.42308069,13635.70060277,0,0,0,67.70267623
1580342400000,2020-01-30 00:00:00,LTC/USDT,59.70017171,70.21213596,58.29457315,67.98578527,1504359.6313926,22861.93076484,0,0,0,65.80195027
1580256000000,2020-01-29 00:00:00,LTC/USDT,60.39938202,62.49998563,59.43889732,59.81952682,325382.25123605,5354.83777894,0,0,0,60.76416591
1580169600000,2020-01-28 00:00:00,LTC/USDT,58.72194243,61.57999993,57.33,60.67638574,575059.99362036,9619.31814948,0,0,0,59.78178335
1580083200000,2020-01-27 00:00:00,LTC/USDT,56.33333333,59.60280137,55.99313145,58.51576174,280421.5329859,4810.52089966,0,0,0,58.29338211
1579996800000,2020-01-26 00:00:00,LTC/USDT,53,56.67,52.85544375,56.28847052,189419.43671738,3435.84980172,0,0,0,55.13030186
1579910400000,2020-01-25 00:00:00,LTC/USDT,54.39464557,54.67658009,52.00000006,53.30817948,78773.11517394,1476.16075181,0,0,0,53.36350738
1579824000000,2020-01-24 00:00:00,LTC/USDT,54.36337931,55.39056657,50.7,54.34294922,344041.46637824,6385.93537567,0,0,0,53.87487441
1579737600000,2020-01-23 00:00:00,LTC/USDT,58.23164,58.34226064,52.48114296,54.45090563,176190.39878653,3220.39216075,0,0,0,54.71085196
1579651200000,2020-01-22 00:00:00,LTC/USDT,57.7136,59.2,57.1,58.33333333,562460.35015142,9677.51044917,0,0,0,58.12035575
1579564800000,2020-01-21 00:00:00,LTC/USDT,57.26147855,58.05450176,55.962911,57.73502973,362864.82808725,6324.2751408,0,0,0,57.37650877
1579478400000,2020-01-20 00:00:00,LTC/USDT,57.82902987,58.2291457,55.8,57.24373354,249021.07204022,4348.90047669,0,0,0,57.26069689
1579392000000,2020-01-19 00:00:00,LTC/USDT,59.35345974,62.5,55.30555767,57.61318014,463888.25025016,7931.67434214,0,0,0,58.48553914
1579305600000,2020-01-18 00:00:00,LTC/USDT,61.11497309,62.43631571,57.95563214,59.20115328,432005.68741201,7207.44603473,0,0,0,59.93880291
1579219200000,2020-01-17 00:00:00,LTC/USDT,57.66548304,63.27124714,56.85650441,61.11497309,499293.31721787,8264.71548654,0,0,0,60.41264433
1579132800000,2020-01-16 00:00:00,LTC/USDT,58.28994638,58.51314065,54.50000001,57.59535254,273400.38667483,4826.15752672,0,0,0,56.6497022
1579046400000,2020-01-15 00:00:00,LTC/USDT,58.21515592,60.25,55.37,58,664852.41496337,11448.72673995,0,0,0,58.07217082
1578960000000,2020-01-14 00:00:00,LTC/USDT,49.76823146,60.71065409,49.76823146,58.3923407,1139904.54084281,20268.10952564,0,0,0,56.24128581
1578873600000,2020-01-13 00:00:00,LTC/USDT,51.5,51.56465703,48.94023329,49.81152628,390580.1023952,7803.82038809,0,0,0,50.04985801
1578787200000,2020-01-12 00:00:00,LTC/USDT,49.27219752,51.64000761,48.81630069,51.4579624,131787.09046991,2610.39247168,0,0,0,50.48554648
1578700800000,2020-01-11 00:00:00,LTC/USDT,48.86446348,51.85280181,47.92684204,49.47951501,179935.59784983,3623.82768328,0,0,0,49.65346412
1578614400000,2020-01-10 00:00:00,LTC/USDT,44.89400095,49.49,43.71456364,49.1758172,198284.09872227,4205.31743562,0,0,0,47.15080413
1578528000000,2020-01-09 00:00:00,LTC/USDT,45.30760959,45.79746341,43.9077936,44.99163258,123829.93997435,2777.66104463,0,0,0,44.58065184
1578441600000,2020-01-08 00:00:00,LTC/USDT,46.45114817,48.4528,44,45.4,250982.86544238,5392.02860079,0,0,0,46.54702043
1578355200000,2020-01-07 00:00:00,LTC/USDT,45.81178706,46.88285001,44.53117871,46.31914992,489194.4264689,10711.54143662,0,0,0,45.669844
1578268800000,2020-01-06 00:00:00,LTC/USDT,43.27,46.06595554,43.23950309,45.75156576,353901.7860652,7900.17785762,0,0,0,44.7966859
1578182400000,2020-01-05 00:00:00,LTC/USDT,42.8748914,44.5806372,42.58285727,43.2984877,222599.41426426,5120.30660674,0,0,0,43.4738447
1578096000000,2020-01-04 00:00:00,LTC/USDT,42.26571428,42.86410592,41.78876265,42.79391876,163442.21714693,3857.86695522,0,0,0,42.36595482
1578009600000,2020-01-03 00:00:00,LTC/USDT,39.41900405,42.38726766,38.8161287,42.17172129,371277.34860822,9065.18627794,0,0,0,40.95639485
1577923200000,2020-01-02 00:00:00,LTC/USDT,41.59460794,41.69885369,39.157434,39.49543584,250950.13631922,6229.70202531,0,0,0,40.28284744
1577836800000,2020-01-01 00:00:00,LTC/USDT,41.38553317,42.09958229,41.1797742,41.64,126650.33247307,3040.94004442,0,0,0,41.64841483
1577750400000,2019-12-31 00:00:00,LTC/USDT,42.35586523,42.97849499,41.01487265,41.32022825,339445.48093254,8111.99960186,0,0,0,41.84485917
1577664000000,2019-12-30 00:00:00,LTC/USDT,43.06180139,44.13,41.84285715,42.37142857,367878.08161093,8563.57749818,0,0,0,42.95845768
1577577600000,2019-12-29 00:00:00,LTC/USDT,42.79428571,43.68826755,42.15,43.07698431,301718.94072105,7037.76870595,0,0,0,42.87139196
1577491200000,2019-12-28 00:00:00,LTC/USDT,41.0234964,43.7346232,41.0234964,42.7942863,308868.22691815,7282.02821952,0,0,0,42.41513732
1577404800000,2019-12-27 00:00:00,LTC/USDT,39.94,41.37862264,39.64211743,40.99480403,227505.20068178,5594.48495298,0,0,0,40.66597776
1577318400000,2019-12-26 00:00:00,LTC/USDT,40.04571428,41.7,39.57563187,40.04571428,178425.24533131,4370.4408679,0,0,0,40.82545691
1577232000000,2019-12-25 00:00:00,LTC/USDT,40.3101829,40.46857135,39.43608512,40.16858928,81324.3169702,2032.41764005,0,0,0,40.01358547
1577145600000,2019-12-24 00:00:00,LTC/USDT,40.57227,41.1157609,39.68750247,40.33837721,220912.60867564,5482.79844541,0,0,0,40.29194413
1577059200000,2019-12-23 00:00:00,LTC/USDT,41.81363051,42.65,40.25711041,40.57428571,338496.76421409,8099.93244818,0,0,0,41.79007249
1576972800000,2019-12-22 00:00:00,LTC/USDT,39.69376691,42.26571427,39.60911243,41.90004616,142598.70444301,3455.92757039,0,0,0,41.26206395
1576886400000,2019-12-21 00:00:00,LTC/USDT,40.05797379,40.15734785,39.46932,39.62285714,67393.80414378,1692.24107583,0,0,0,39.82517922
1576800000000,2019-12-20 00:00:00,LTC/USDT,39.57220672,40.36846096,39.27507488,40.0860153,88096.96723038,2205.775334,0,0,0,39.93922947
1576713600000,2019-12-19 00:00:00,LTC/USDT,40.72739082,40.75074146,39.11930369,39.74915757,112387.58040395,2826.53128455,0,0,0,39.76166158
1576627200000,2019-12-18 00:00:00,LTC/USDT,36.9363374,41.52741662,35.89146068,40.7558709,308096.45708322,7960.99698191,0,0,0,38.70073783
1576540800000,2019-12-17 00:00:00,LTC/USDT,40.03235608,40.1077558,36.18818615,36.91051736,434919.03180093,11379.66817481,0,0,0,38.21895551
1576454400000,2019-12-16 00:00:00,LTC/USDT,43.45848179,43.4599584,39.02001535,40.07974002,250580.42087104,6121.56518595,0,0,0,40.93404435
1576368000000,2019-12-15 00:00:00,LTC/USDT,43.28195262,44.003581,42.92,43.57791285,80835.71650267,1866.89442251,0,0,0,43.29956505
1576281600000,2019-12-14 00:00:00,LTC/USDT,44.45,44.61338122,43.25,43.33822916,46367.08170342,1062.01095773,0,0,0,43.65970178
1576195200000,2019-12-13 00:00:00,LTC/USDT,43.78852677,44.53610109,43.47747541,44.45,84542.50679639,1926.18812067,0,0,0,43.89109552
1576108800000,2019-12-12 00:00:00,LTC/USDT,43.76,44.07323362,42.88923252,43.73148403,98345.43167663,2258.49943536,0,0,0,43.54458988
1576022400000,2019-12-11 00:00:00,LTC/USDT,44.1898112,44.44088178,43.29597359,43.6924633,90455.37254666,2061.88076335,0,0,0,43.87032177
1575936000000,2019-12-10 00:00:00,LTC/USDT,44.48804799,44.65986306,43.60031607,44.15889576,58443.91144324,1324.38989036,0,0,0,44.12893202
1575849600000,2019-12-09 00:00:00,LTC/USDT,45.57042686,45.89180609,44.05620026,44.37297073,126293.45148373,2796.47265053,0,0,0,45.16169734
1575763200000,2019-12-08 00:00:00,LTC/USDT,45.16554326,46.180423,44.80000004,45.61195804,57533.99141579,1264.62326565,0,0,0,45.49496516
1575676800000,2019-12-07 00:00:00,LTC/USDT,45.38838984,46.42106112,44.9839113,45.13746814,55226.39690517,1207.75909144,0,0,0,45.72633507
1575590400000,2019-12-06 00:00:00,LTC/USDT,44.72954024,45.46555691,44.09463974,45.24786907,96905.00975751,2155.05798962,0,0,0,44.96631191
1575504000000,2019-12-05 00:00:00,LTC/USDT,44.52759545,45.24419493,43.7,44.63741097,235609.45308061,5288.63447439,0,0,0,44.55014885
1575417600000,2019-12-04 00:00:00,LTC/USDT,44.70923791,47,43.73984909,44.65712,181429.01599494,4017.10947674,0,0,0,45.16407059
1575331200000,2019-12-03 00:00:00,LTC/USDT,45.63223661,46.19338901,44.30669569,44.68821531,141918.68401972,3129.82399052,0,0,0,45.34398242
1575244800000,2019-12-02 00:00:00,LTC/USDT,47.42293991,47.47988823,44.77590963,45.640906,103476.85859797,2255.04191683,0,0,0,45.8868892
1575158400000,2019-12-01 00:00:00,LTC/USDT,47.1405017,48.43283907,45.58569,47.54969838,108980.77323599,2318.03572733,0,0,0,47.01427676
1575072000000,2019-11-30 00:00:00,LTC/USDT,48.45941668,48.68121533,46.73971418,47.20373,110239.47012927,2301.84565642,0,0,0,47.8917732
1574985600000,2019-11-29 00:00:00,LTC/USDT,46.71780804,49.265,46.71780804,48.41287519,200917.97612329,4154.93075663,0,0,0,48.35651612
1574899200000,2019-11-28 00:00:00,LTC/USDT,47.63030582,48.01226955,46.22567101,46.8,120167.8558127,2542.39220789,0,0,0,47.26566398
1574812800000,2019-11-27 00:00:00,LTC/USDT,46.88765787,48.63067437,44.67127614,47.87791948,244414.92804401,5207.23369457,0,0,0,46.93757614
1574726400000,2019-11-26 00:00:00,LTC/USDT,45.5052989,47.48676985,45.3,46.8092749,163267.33800238,3515.03480686,0,0,0,46.44828486
1574640000000,2019-11-25 00:00:00,LTC/USDT,43.98154675,47.37943745,42.09260288,45.46965349,414584.05678481,9201.38056977,0,0,0,45.05672313
1574553600000,2019-11-24 00:00:00,LTC/USDT,48.24998962,48.24998962,43.50000017,43.91254451,142713.94380487,3120.17424989,0,0,0,45.73909415
1574467200000,2019-11-23 00:00:00,LTC/USDT,47.378279,48.54568614,46.2126512,48.25022883,123613.84066498,2604.18951888,0,0,0,47.46729827
1574380800000,2019-11-22 00:00:00,LTC/USDT,50.77725499,51.29592756,43.70430154,47.378279,585347.5369406,12347.06429619,0,0,0,47.40783095
1574294400000,2019-11-21 00:00:00,LTC/USDT,54.91,55.26499124,48.580875,50.72635531,338884.50559234,6545.0478087,0,0,0,51.77723914
1574208000000,2019-11-20 00:00:00,LTC/USDT,55.12064335,56.0624586,54.604564,55.08859583,117406.25541711,2126.00679004,0,0,0,55.2238384
1574121600000,2019-11-19 00:00:00,LTC/USDT,55.67309621,56.20527105,54.3,55.11751297,181402.99612334,3298.02535701,0,0,0,55.0035177
1574035200000,2019-11-18 00:00:00,LTC/USDT,59.28354882,59.283549,54,55.87990984,326946.70721214,5759.92290068,0,0,0,56.76234089
1573948800000,2019-11-17 00:00:00,LTC/USDT,58.43708293,59.93992705,57.64053473,59.09096888,102086.75542816,1721.74923369,0,0,0,59.29246456
1573862400000,2019-11-16 00:00:00,LTC/USDT,57.49068868,58.85428706,57.21400968,58.10293975,47896.01132758,824.54211527,0,0,0,58.08801083
1573776000000,2019-11-15 00:00:00,LTC/USDT,59.06810783,60.80397352,56.3687112,57.37579426,261578.9487386,4493.15983544,0,0,0,58.21714746
1573689600000,2019-11-14 00:00:00,LTC/USDT,60.94,60.94,58.451497,58.91223673,148118.77483367,2494.38605009,0,0,0,59.38085439
1573603200000,2019-11-13 00:00:00,LTC/USDT,61.54916569,61.96362368,60.3184771,60.9056221,122848.00941743,2014.64679892,0,0,0,60.97744253
1573516800000,2019-11-12 00:00:00,LTC/USDT,61.74033781,62.2,59.77065057,61.3967985,159689.69766441,2608.83523095,0,0,0,61.21110899
1573430400000,2019-11-11 00:00:00,LTC/USDT,63.69813694,64.33532686,60.63494236,61.63521411,323547.9756123,5180.46315635,0,0,0,62.45541486
1573344000000,2019-11-10 00:00:00,LTC/USDT,62.05938834,66.05727001,60.83337077,63.70549147,904781.1402421,14274.02766753,0,0,0,63.38653401
1573257600000,2019-11-09 00:00:00,LTC/USDT,60.29442,62.34505861,60.27426004,62.08933512,156626.92760582,2548.31221875,0,0,0,61.46300537
1573171200000,2019-11-08 00:00:00,LTC/USDT,61.24932845,62.44777888,59.00000014,60.29442944,303076.19342686,4995.82805484,0,0,0,60.66585761
1573084800000,2019-11-07 00:00:00,LTC/USDT,64.16216241,64.26232547,60.28928603,61.4523273,210753.75917075,3421.58735353,0,0,0,61.59531743
1572998400000,2019-11-06 00:00:00,LTC/USDT,63.03666874,64.2323312,62.61303439,63.99255348,109289.45317573,1725.12105321,0,0,0,63.35175898
1572912000000,2019-11-05 00:00:00,LTC/USDT,61.21198865,64.18740503,61,63.02986521,392944.19288638,6258.75996704,0,0,0,62.78307443
1572825600000,2019-11-04 00:00:00,LTC/USDT,58.40448087,62.363,57.98733822,61.21198766,269422.71309315,4439.12208702,0,0,0,60.69279191
1572739200000,2019-11-03 00:00:00,LTC/USDT,58.4,58.7,57.26824195,58.40469169,71821.80374831,1238.40994371,0,0,0,57.99517689
1572652800000,2019-11-02 00:00:00,LTC/USDT,58.43170313,59.16087588,57.80069746,58.3624297,82612.44835158,1415.51684453,0,0,0,58.36203834
1572566400000,2019-11-01 00:00:00,LTC/USDT,58.21144163,58.76354795,56.77335439,58.15239292,217034.08620033,3752.06352423,0,0,0,57.84392636
