https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XLM,Volume USD
1688774400,2023-07-08 00:00:00,XLM/USD,0.09709,0.09999,0.09652,0.09973,2346035.07391452,233970.07792149507
1688688000,2023-07-07 00:00:00,XLM/USD,0.09556,0.09746,0.09500,0.09696,2434258.76616142,236025.72996701128
1688601600,2023-07-06 00:00:00,XLM/USD,0.10028,0.10220,0.09585,0.09585,2482918.71654152,237987.7589805047
1688515200,2023-07-05 00:00:00,XLM/USD,0.10339,0.10454,0.09950,0.10051,1848614.50422530,185804.2438196849
1688428800,2023-07-04 00:00:00,XLM/USD,0.10595,0.10641,0.10290,0.10401,2516118.02241761,261701.43551165564
1688342400,2023-07-03 00:00:00,XLM/USD,0.10726,0.10935,0.10497,0.10514,3550073.07669054,373254.6832832434
1688256000,2023-07-02 00:00:00,XLM/USD,0.10705,0.10794,0.10466,0.10709,1655131.87201312,177248.07217388504
1688169600,2023-07-01 00:00:00,XLM/USD,0.11072,0.11149,0.10587,0.10737,1630317.72514389,175047.21414869945
1688083200,2023-06-30 00:00:00,XLM/USD,0.10230,0.11793,0.10150,0.11056,5554860.68240714,614145.3970469334
1687996800,2023-06-29 00:00:00,XLM/USD,0.10071,0.10455,0.10057,0.10240,2802922.60813964,287019.2750734992
1687910400,2023-06-28 00:00:00,XLM/USD,0.10235,0.10574,0.09896,0.10039,4728843.54902030,474728.60388614784
1687824000,2023-06-27 00:00:00,XLM/USD,0.09221,0.10318,0.09221,0.10259,4760030.40721295,488331.5194759766
1687737600,2023-06-26 00:00:00,XLM/USD,0.09165,0.09279,0.09068,0.09201,1270559.04134418,116904.13739407799
1687651200,2023-06-25 00:00:00,XLM/USD,0.09054,0.09239,0.09046,0.09138,770438.52214513,70402.67215362198
1687564800,2023-06-24 00:00:00,XLM/USD,0.08931,0.09122,0.08882,0.09062,841283.53331324,76237.11378884582
1687478400,2023-06-23 00:00:00,XLM/USD,0.08671,0.09012,0.08671,0.08928,1422658.99119109,127014.99473354052
1687392000,2023-06-22 00:00:00,XLM/USD,0.08686,0.08934,0.08588,0.08695,1511395.06847572,131415.80120396384
1687305600,2023-06-21 00:00:00,XLM/USD,0.08261,0.08723,0.08261,0.08690,1437298.05024562,124901.20056634439
1687219200,2023-06-20 00:00:00,XLM/USD,0.08001,0.08316,0.07832,0.08288,1086165.10395295,90021.3638156205
1687132800,2023-06-19 00:00:00,XLM/USD,0.07957,0.08044,0.07917,0.07999,1216843.24942400,97335.29152142577
1687046400,2023-06-18 00:00:00,XLM/USD,0.07959,0.08097,0.07921,0.07948,2112836.47725524,167928.24321224648
1686960000,2023-06-17 00:00:00,XLM/USD,0.07733,0.08048,0.07696,0.07960,2493921.94690091,198516.18697331246
1686873600,2023-06-16 00:00:00,XLM/USD,0.07625,0.07878,0.07604,0.07754,2239961.94789575,173686.64943983644
1686787200,2023-06-15 00:00:00,XLM/USD,0.07919,0.07955,0.07523,0.07642,1360618.67814788,103978.47938406098
1686700800,2023-06-14 00:00:00,XLM/USD,0.08247,0.08298,0.07760,0.07929,1473582.01715965,116840.31814058866
1686614400,2023-06-13 00:00:00,XLM/USD,0.08311,0.08631,0.08233,0.08243,1758873.74037959,144983.9624194896
1686528000,2023-06-12 00:00:00,XLM/USD,0.08328,0.08362,0.08206,0.08309,1575146.04798196,130878.88512682106
1686441600,2023-06-11 00:00:00,XLM/USD,0.08216,0.08451,0.08113,0.08362,1104717.11512392,92376.44516666219
1686355200,2023-06-10 00:00:00,XLM/USD,0.08896,0.08896,0.07901,0.08245,2754346.27685824,227095.85052696188
1686268800,2023-06-09 00:00:00,XLM/USD,0.08703,0.08897,0.08665,0.08897,781831.27877916,69559.52887298186
1686182400,2023-06-08 00:00:00,XLM/USD,0.08741,0.08786,0.08674,0.08708,1199344.38443839,104438.908996895
1686096000,2023-06-07 00:00:00,XLM/USD,0.08934,0.08990,0.08690,0.08756,1334101.19317928,116813.90047477777
1686009600,2023-06-06 00:00:00,XLM/USD,0.08787,0.08971,0.08662,0.08971,1977399.57459991,177392.51583735793
1685923200,2023-06-05 00:00:00,XLM/USD,0.09140,0.09183,0.08550,0.08790,2362197.21233138,207637.13496392834
1685836800,2023-06-04 00:00:00,XLM/USD,0.09156,0.09287,0.09139,0.09141,311818.00209905,28503.28357187416
1685750400,2023-06-03 00:00:00,XLM/USD,0.09190,0.09339,0.09173,0.09204,520052.92813485,47865.671505531594
