https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume FLOW,Volume USDT,tradecount
1677628800000,2023-03-01,FLOWUSDT,1.159,1.207,1.135,1.196,4597216.38,5432554.91232,17683
1677542400000,2023-02-28,FLOWUSDT,1.211,1.215,1.149,1.159,4145022.04,4914279.65606,17808
1677456000000,2023-02-27,FLOWUSDT,1.228,1.246,1.183,1.211,6412654.12,7768547.80555,26220
1677369600000,2023-02-26,FLOWUSDT,1.215,1.232,1.185,1.228,4859424.78,5863941.06147,20268
1677283200000,2023-02-25,FLOWUSDT,1.182,1.265,1.158,1.215,15265831.71,18611042.9169,65453
1677196800000,2023-02-24,FLOWUSDT,1.216,1.237,1.147,1.182,8696206.28,10399151.19816,36282
1677110400000,2023-02-23,FLOWUSDT,1.25,1.295,1.197,1.215,9033738.53,11192496.69524,38296
1677024000000,2023-02-22,FLOWUSDT,1.315,1.331,1.112,1.25,23745042.42,28464828.85614,94129
1676937600000,2023-02-21,FLOWUSDT,1.388,1.444,1.28,1.315,12838479.08,17423891.71801,54347
1676851200000,2023-02-20,FLOWUSDT,1.34,1.446,1.335,1.389,16380835.09,22846627.92514,71028
1676764800000,2023-02-19,FLOWUSDT,1.315,1.371,1.3,1.341,11399848.31,15251909.24788,53718
1676678400000,2023-02-18,FLOWUSDT,1.317,1.41,1.283,1.314,16233958.51,21748253.05835,67537
1676592000000,2023-02-17,FLOWUSDT,1.105,1.37,1.101,1.318,23577566.57,29453807.65603,93626
1676505600000,2023-02-16,FLOWUSDT,1.151,1.212,1.096,1.105,11665829.33,13635003.94077,43216
1676419200000,2023-02-15,FLOWUSDT,1.035,1.167,1.016,1.151,10002857.92,10781822.01753,34964
1676332800000,2023-02-14,FLOWUSDT,1.018,1.083,0.978,1.035,8964846.55,9135925.97216,33473
1676246400000,2023-02-13,FLOWUSDT,1.032,1.044,0.968,1.017,7826711.8,7844467.18442,32337
1676160000000,2023-02-12,FLOWUSDT,1.047,1.088,1.009,1.033,6425993.16,6806134.25486,27357
1676073600000,2023-02-11,FLOWUSDT,1.022,1.047,1.01,1.047,4653765.94,4772184.01661,19883
1675987200000,2023-02-10,FLOWUSDT,1.028,1.049,0.991,1.023,7962301.21,8136037.7226,32797
1675900800000,2023-02-09,FLOWUSDT,1.144,1.146,0.95,1.028,19562213.18,20539673.02532,70394
1675814400000,2023-02-08,FLOWUSDT,1.157,1.292,1.121,1.144,19852561.96,24049363.47167,75552
1675728000000,2023-02-07,FLOWUSDT,1.083,1.157,1.078,1.157,9192049.21,10241211.96123,37684
1675641600000,2023-02-06,FLOWUSDT,1.096,1.145,1.075,1.083,7950814.17,8863309.23884,29814
1675555200000,2023-02-05,FLOWUSDT,1.16,1.166,1.066,1.096,9111941.75,10202205.22645,33245
1675468800000,2023-02-04,FLOWUSDT,1.185,1.196,1.145,1.16,8501007.44,9891135.76711,30945
1675382400000,2023-02-03,FLOWUSDT,1.11,1.191,1.1,1.185,12843052.8,14735564.59458,44927
1675296000000,2023-02-02,FLOWUSDT,1.126,1.193,1.1,1.109,12151678.71,13919767.21461,48432
1675209600000,2023-02-01,FLOWUSDT,1.059,1.147,1.009,1.125,13388954.03,14304714.63224,53328
1675123200000,2023-01-31,FLOWUSDT,0.984,1.086,0.972,1.06,10956845.81,11254751.6222,43673
1675036800000,2023-01-30,FLOWUSDT,1.111,1.115,0.947,0.985,12007044.0,12318513.33327,46476
1674950400000,2023-01-29,FLOWUSDT,1.058,1.119,1.044,1.112,6486231.85,7089325.8212,26801
1674864000000,2023-01-28,FLOWUSDT,1.087,1.135,1.036,1.059,9974026.7,10836243.66214,39479
1674777600000,2023-01-27,FLOWUSDT,1.112,1.122,1.057,1.087,13563868.59,14728093.91411,47404
1674691200000,2023-01-26,FLOWUSDT,1.127,1.166,1.087,1.112,10033175.56,11248024.54951,39103
1674604800000,2023-01-25,FLOWUSDT,1.077,1.155,1.044,1.127,13204071.88,14412357.97503,54110
1674518400000,2023-01-24,FLOWUSDT,1.186,1.249,1.062,1.076,11006743.43,12874458.54313,51512
1674432000000,2023-01-23,FLOWUSDT,1.169,1.285,1.148,1.187,16296321.74,19603969.20075,67956
1674345600000,2023-01-22,FLOWUSDT,1.055,1.242,1.045,1.169,16952941.13,19559795.64499,73307
1674259200000,2023-01-21,FLOWUSDT,1.099,1.125,1.031,1.055,14539638.73,15730359.64674,47637
1674172800000,2023-01-20,FLOWUSDT,1.04,1.107,0.99,1.099,8328922.88,8672059.19778,34677
1674086400000,2023-01-19,FLOWUSDT,0.98,1.049,0.978,1.04,6848629.92,6908983.42959,28457
1674000000000,2023-01-18,FLOWUSDT,1.051,1.097,0.961,0.982,10955727.87,11357043.68784,46337
1673913600000,2023-01-17,FLOWUSDT,1.075,1.077,1.028,1.052,7782070.16,8206635.29172,29456
1673827200000,2023-01-16,FLOWUSDT,1.089,1.14,1.021,1.076,12904214.73,13927830.72847,40745
1673740800000,2023-01-15,FLOWUSDT,1.029,1.16,1.024,1.089,22427957.87,24457735.98553,63189
1673654400000,2023-01-14,FLOWUSDT,0.932,1.087,0.927,1.028,22291271.0,22244326.43293,62589
1673568000000,2023-01-13,FLOWUSDT,0.874,0.948,0.863,0.932,13267650.47,12020795.20644,32075
1673481600000,2023-01-12,FLOWUSDT,0.817,0.911,0.799,0.874,21748805.67,18701025.15106,49242
1673395200000,2023-01-11,FLOWUSDT,0.801,0.823,0.758,0.817,7493220.94,5888243.14665,16260
1673308800000,2023-01-10,FLOWUSDT,0.785,0.803,0.764,0.802,7010398.54,5496182.4636,16170
1673222400000,2023-01-09,FLOWUSDT,0.729,0.847,0.723,0.784,16243152.08,12749922.12495,38455
1673136000000,2023-01-08,FLOWUSDT,0.699,0.733,0.687,0.728,3633294.88,2568653.90925,9263
1673049600000,2023-01-07,FLOWUSDT,0.702,0.721,0.695,0.699,4256552.09,2997227.50873,11123
1672963200000,2023-01-06,FLOWUSDT,0.707,0.718,0.673,0.701,5301059.21,3658627.43558,15432
1672876800000,2023-01-05,FLOWUSDT,0.727,0.731,0.7,0.706,3616761.57,2572621.8602,10665
1672790400000,2023-01-04,FLOWUSDT,0.724,0.745,0.71,0.727,6820872.61,4984346.49815,18089
1672704000000,2023-01-03,FLOWUSDT,0.666,0.758,0.666,0.723,11339561.82,8146747.25534,29478
1672617600000,2023-01-02,FLOWUSDT,0.659,0.675,0.644,0.666,3096478.4,2057827.28465,7469
1672531200000,2023-01-01,FLOWUSDT,0.653,0.66,0.644,0.658,1660035.18,1082047.35245,5146
1672444800000,2022-12-31,FLOWUSDT,0.656,0.668,0.647,0.653,2624215.36,1724840.23412,6657
1672358400000,2022-12-30,FLOWUSDT,0.679,0.682,0.638,0.656,4352028.86,2854860.07931,10464
1672272000000,2022-12-29,FLOWUSDT,0.691,0.709,0.665,0.679,5606933.64,3831564.24151,13132
1672185600000,2022-12-28,FLOWUSDT,0.74,0.742,0.678,0.692,3766597.15,2654917.49453,10146
1672099200000,2022-12-27,FLOWUSDT,0.765,0.772,0.73,0.74,2073173.35,1547808.42851,6410
1672012800000,2022-12-26,FLOWUSDT,0.742,0.779,0.742,0.766,2767538.02,2111965.47416,8761
1671926400000,2022-12-25,FLOWUSDT,0.756,0.758,0.734,0.744,1641317.85,1226094.0949,5774
1671840000000,2022-12-24,FLOWUSDT,0.761,0.765,0.751,0.758,1483269.89,1125162.25577,5777
1671753600000,2022-12-23,FLOWUSDT,0.764,0.77,0.75,0.761,4616982.74,3508109.53054,10958
1671667200000,2022-12-22,FLOWUSDT,0.769,0.772,0.738,0.764,2582219.9,1954977.53637,8958
1671580800000,2022-12-21,FLOWUSDT,0.775,0.778,0.748,0.77,2773386.68,2120433.37915,8746
1671494400000,2022-12-20,FLOWUSDT,0.73,0.783,0.718,0.776,3576316.67,2737431.21761,11827
1671408000000,2022-12-19,FLOWUSDT,0.764,0.775,0.709,0.729,3775041.64,2824850.3449,12230
1671321600000,2022-12-18,FLOWUSDT,0.785,0.787,0.748,0.764,2093198.18,1599116.86631,10778
1671235200000,2022-12-17,FLOWUSDT,0.769,0.787,0.717,0.785,7129647.33,5363296.37134,20218
1671148800000,2022-12-16,FLOWUSDT,0.893,0.905,0.742,0.769,9770114.95,8115516.21752,31121
1671062400000,2022-12-15,FLOWUSDT,0.925,0.93,0.888,0.892,5131457.36,4618102.82155,17037
1670976000000,2022-12-14,FLOWUSDT,0.959,0.969,0.921,0.923,4103050.66,3874448.65426,14369
1670889600000,2022-12-13,FLOWUSDT,0.95,0.984,0.886,0.959,6495048.58,6067346.94954,22100
1670803200000,2022-12-12,FLOWUSDT,0.981,0.988,0.917,0.95,5317886.46,4997872.76029,19474
1670716800000,2022-12-11,FLOWUSDT,1.022,1.038,0.978,0.982,3108093.05,3138133.9222,10739
1670630400000,2022-12-10,FLOWUSDT,1.024,1.032,1.006,1.022,4006420.04,4083026.90306,13772
1670544000000,2022-12-09,FLOWUSDT,1.042,1.046,1.012,1.025,5101087.53,5233173.96906,18400
1670457600000,2022-12-08,FLOWUSDT,1.04,1.055,1.0,1.042,6383216.59,6565854.92227,21918
1670371200000,2022-12-07,FLOWUSDT,1.111,1.113,1.01,1.039,6586887.67,6925352.33882,21299
1670284800000,2022-12-06,FLOWUSDT,1.099,1.113,1.085,1.11,4477812.17,4921073.60575,14661
1670198400000,2022-12-05,FLOWUSDT,1.124,1.164,1.087,1.099,6758253.58,7597462.81778,25139
1670112000000,2022-12-04,FLOWUSDT,1.069,1.146,1.063,1.125,5682330.47,6312229.34971,24899
1670025600000,2022-12-03,FLOWUSDT,1.1,1.104,1.066,1.069,2926748.72,3185420.18413,16146
1669939200000,2022-12-02,FLOWUSDT,1.101,1.111,1.073,1.101,4581843.19,5024012.35847,20153
1669852800000,2022-12-01,FLOWUSDT,1.132,1.142,1.091,1.102,4852038.69,5391049.51038,19587
1669766400000,2022-11-30,FLOWUSDT,1.095,1.136,1.094,1.132,5268880.79,5884403.60785,23789
1669680000000,2022-11-29,FLOWUSDT,1.091,1.118,1.078,1.094,4697242.71,5157741.70561,21310
1669593600000,2022-11-28,FLOWUSDT,1.121,1.134,1.077,1.092,4125345.11,4521049.84937,20642
1669507200000,2022-11-27,FLOWUSDT,1.123,1.156,1.116,1.12,3193952.56,3636017.13764,14025
1669420800000,2022-11-26,FLOWUSDT,1.125,1.145,1.111,1.123,3360806.7,3796353.81147,13999
1669334400000,2022-11-25,FLOWUSDT,1.147,1.148,1.102,1.126,3748196.31,4202790.87904,16655
1669248000000,2022-11-24,FLOWUSDT,1.174,1.184,1.127,1.147,4193067.08,4829193.98726,17607
1669161600000,2022-11-23,FLOWUSDT,1.143,1.186,1.127,1.174,5550520.71,6417589.43593,24592
1669075200000,2022-11-22,FLOWUSDT,1.122,1.146,1.071,1.143,4029302.31,4486441.77905,20115
1668988800000,2022-11-21,FLOWUSDT,1.147,1.155,1.089,1.122,3808908.53,4298902.49956,19539
1668902400000,2022-11-20,FLOWUSDT,1.23,1.255,1.137,1.146,3044790.9,3680822.76651,17206
1668816000000,2022-11-19,FLOWUSDT,1.21,1.249,1.192,1.231,2871612.08,3499814.17194,13128
1668729600000,2022-11-18,FLOWUSDT,1.197,1.232,1.191,1.21,2772257.08,3364737.05103,13068
1668643200000,2022-11-17,FLOWUSDT,1.218,1.23,1.168,1.196,2827145.53,3394369.49215,12146
1668556800000,2022-11-16,FLOWUSDT,1.239,1.292,1.182,1.218,4571463.01,5652071.96748,21969
1668470400000,2022-11-15,FLOWUSDT,1.198,1.282,1.186,1.24,3678137.36,4534377.89625,15702
1668384000000,2022-11-14,FLOWUSDT,1.185,1.222,1.122,1.2,4709345.56,5538306.53144,26322
1668297600000,2022-11-13,FLOWUSDT,1.231,1.287,1.172,1.186,5065478.77,6203252.57285,26133
1668211200000,2022-11-12,FLOWUSDT,1.282,1.3,1.194,1.232,3496981.73,4326091.87399,18129
1668124800000,2022-11-11,FLOWUSDT,1.348,1.373,1.207,1.282,6505504.97,8328817.20922,30936
1668038400000,2022-11-10,FLOWUSDT,1.16,1.41,1.143,1.347,10263403.89,13111911.4843,52527
1667952000000,2022-11-09,FLOWUSDT,1.454,1.465,1.127,1.159,8473693.52,11092346.06502,50952
1667865600000,2022-11-08,FLOWUSDT,1.728,1.737,1.24,1.453,8987621.87,13831082.48605,58182
1667779200000,2022-11-07,FLOWUSDT,1.727,1.774,1.686,1.729,2850177.78,4944240.06264,18749
1667692800000,2022-11-06,FLOWUSDT,1.846,1.862,1.718,1.728,4905688.66,8837173.66478,27907
1667606400000,2022-11-05,FLOWUSDT,1.849,1.946,1.814,1.847,8606259.79,16133095.97238,45596
1667520000000,2022-11-04,FLOWUSDT,1.768,1.875,1.714,1.85,9462724.15,16972426.89603,48548
1667433600000,2022-11-03,FLOWUSDT,1.607,2.065,1.603,1.767,20049365.13,37086936.91988,107966
1667347200000,2022-11-02,FLOWUSDT,1.642,1.688,1.566,1.608,6397878.8,10410598.82441,34081
1667260800000,2022-11-01,FLOWUSDT,1.675,1.697,1.619,1.643,2688651.22,4467869.12458,15123
1667174400000,2022-10-31,FLOWUSDT,1.721,1.736,1.638,1.674,4517907.5,7603654.32648,23675
1667088000000,2022-10-30,FLOWUSDT,1.792,1.815,1.686,1.72,5180051.94,9076720.37733,29354
1667001600000,2022-10-29,FLOWUSDT,1.691,1.864,1.69,1.792,7173009.13,12677468.60204,43173
1666915200000,2022-10-28,FLOWUSDT,1.609,1.72,1.59,1.691,4530596.23,7477313.97713,24921
1666828800000,2022-10-27,FLOWUSDT,1.622,1.726,1.603,1.608,8115622.83,13477637.99565,39824
1666742400000,2022-10-26,FLOWUSDT,1.547,1.699,1.54,1.623,6645493.81,10836617.94962,33805
1666656000000,2022-10-25,FLOWUSDT,1.48,1.587,1.475,1.548,2555038.42,3902862.78834,14454
1666569600000,2022-10-24,FLOWUSDT,1.518,1.536,1.466,1.479,1740648.4,2600063.81341,9771
1666483200000,2022-10-23,FLOWUSDT,1.469,1.542,1.43,1.518,2296138.73,3387462.052,11583
1666396800000,2022-10-22,FLOWUSDT,1.449,1.48,1.435,1.468,1016820.21,1485176.46684,6329
1666310400000,2022-10-21,FLOWUSDT,1.429,1.457,1.38,1.449,1598025.83,2269985.11859,9878
1666224000000,2022-10-20,FLOWUSDT,1.445,1.48,1.418,1.429,1504927.74,2182906.64194,9297
1666137600000,2022-10-19,FLOWUSDT,1.526,1.535,1.432,1.445,3109692.69,4611416.22858,13550
1666051200000,2022-10-18,FLOWUSDT,1.536,1.579,1.503,1.526,2688712.23,4153943.14173,13264
1665964800000,2022-10-17,FLOWUSDT,1.497,1.544,1.478,1.536,2515365.25,3814780.82489,10664
1665878400000,2022-10-16,FLOWUSDT,1.466,1.514,1.464,1.497,969378.84,1444140.74985,5747
1665792000000,2022-10-15,FLOWUSDT,1.479,1.501,1.456,1.464,1010382.66,1498730.6572,5960
1665705600000,2022-10-14,FLOWUSDT,1.51,1.571,1.458,1.48,1416264.27,2150672.21793,8549
1665619200000,2022-10-13,FLOWUSDT,1.557,1.559,1.393,1.511,3804052.57,5549956.02234,22436
1665532800000,2022-10-12,FLOWUSDT,1.582,1.597,1.543,1.558,1057689.72,1655659.14547,8863
1665446400000,2022-10-11,FLOWUSDT,1.573,1.612,1.526,1.582,2367200.49,3731439.14055,14255
1665360000000,2022-10-10,FLOWUSDT,1.706,1.717,1.568,1.573,2876790.57,4695894.71265,15233
1665273600000,2022-10-09,FLOWUSDT,1.685,1.712,1.673,1.706,1463246.35,2477133.1476,7677
1665187200000,2022-10-08,FLOWUSDT,1.684,1.71,1.668,1.685,1020888.17,1728977.16402,6320
1665100800000,2022-10-07,FLOWUSDT,1.696,1.7,1.66,1.684,1390572.18,2336403.2039,7499
1665014400000,2022-10-06,FLOWUSDT,1.7,1.724,1.67,1.695,4812902.97,8196823.63928,19507
1664928000000,2022-10-05,FLOWUSDT,1.714,1.72,1.654,1.7,1979106.44,3335909.15093,9651
1664841600000,2022-10-04,FLOWUSDT,1.681,1.724,1.663,1.714,2419817.78,4113731.93113,10901
1664755200000,2022-10-03,FLOWUSDT,1.623,1.694,1.603,1.68,2033640.4,3364042.05166,9772
1664668800000,2022-10-02,FLOWUSDT,1.683,1.696,1.615,1.624,2293715.59,3786181.12052,11216
1664582400000,2022-10-01,FLOWUSDT,1.686,1.705,1.669,1.684,1717409.46,2899806.47792,9489
1664496000000,2022-09-30,FLOWUSDT,1.693,1.741,1.662,1.687,5577038.86,9443827.64601,26329
1664409600000,2022-09-29,FLOWUSDT,1.641,1.797,1.604,1.693,9267693.01,15823834.88624,43101
1664323200000,2022-09-28,FLOWUSDT,1.652,1.664,1.574,1.64,3512196.46,5684360.26811,16197
1664236800000,2022-09-27,FLOWUSDT,1.662,1.734,1.625,1.652,5146107.96,8678201.29119,20630
1664150400000,2022-09-26,FLOWUSDT,1.643,1.666,1.591,1.662,3066840.94,5008969.78325,15044
1664064000000,2022-09-25,FLOWUSDT,1.676,1.7,1.621,1.644,1995449.08,3331309.36547,10026
1663977600000,2022-09-24,FLOWUSDT,1.708,1.742,1.672,1.677,2373481.27,4065675.98706,11726
1663891200000,2022-09-23,FLOWUSDT,1.709,1.76,1.631,1.707,4077957.56,6893982.2734,20154
1663804800000,2022-09-22,FLOWUSDT,1.62,1.72,1.618,1.707,3909470.05,6546747.00697,16977
1663718400000,2022-09-21,FLOWUSDT,1.677,1.765,1.595,1.621,4469228.95,7482803.56958,24263
1663632000000,2022-09-20,FLOWUSDT,1.696,1.719,1.634,1.678,4517847.9,7598054.05613,29176
1663545600000,2022-09-19,FLOWUSDT,1.654,1.712,1.592,1.697,4525098.67,7432288.44117,23582
1663459200000,2022-09-18,FLOWUSDT,1.84,1.845,1.577,1.653,3213972.53,5625919.66051,18863
1663372800000,2022-09-17,FLOWUSDT,1.779,1.849,1.777,1.84,2578474.31,4651959.93151,12010
1663286400000,2022-09-16,FLOWUSDT,1.756,1.792,1.724,1.781,4237472.21,7434049.25943,21198
1663200000000,2022-09-15,FLOWUSDT,1.869,1.87,1.74,1.756,5362076.34,9660120.83552,29601
1663113600000,2022-09-14,FLOWUSDT,1.862,1.882,1.796,1.87,6292565.98,11587908.69391,35703
1663027200000,2022-09-13,FLOWUSDT,2.102,2.103,1.842,1.863,6734688.97,13422780.87484,36954
1662940800000,2022-09-12,FLOWUSDT,2.115,2.3,2.054,2.103,7206381.82,15433376.53805,43384
1662854400000,2022-09-11,FLOWUSDT,2.108,2.146,2.058,2.116,4383397.96,9196161.40491,20842
1662768000000,2022-09-10,FLOWUSDT,2.111,2.194,2.061,2.108,6029689.52,12708961.907,33614
1662681600000,2022-09-09,FLOWUSDT,1.954,2.22,1.945,2.111,10744623.45,22332262.25804,50394
1662595200000,2022-09-08,FLOWUSDT,1.86,2.033,1.848,1.954,5550430.14,10746119.66704,30789
1662508800000,2022-09-07,FLOWUSDT,1.77,1.885,1.731,1.86,2771581.02,5005269.99424,16377
1662422400000,2022-09-06,FLOWUSDT,1.919,1.972,1.748,1.77,4984586.56,9306213.7103,26814
1662336000000,2022-09-05,FLOWUSDT,1.95,1.966,1.847,1.919,4485177.55,8547740.14211,19612
1662249600000,2022-09-04,FLOWUSDT,1.951,1.983,1.916,1.948,3810680.03,7442775.87664,19790
1662163200000,2022-09-03,FLOWUSDT,1.968,1.97,1.884,1.951,4053128.33,7831790.57607,26499
1662076800000,2022-09-02,FLOWUSDT,2.047,2.061,1.933,1.968,5620470.14,11257685.74545,35211
1661990400000,2022-09-01,FLOWUSDT,2.07,2.091,1.958,2.046,6136209.6,12424968.06083,43202
1661904000000,2022-08-31,FLOWUSDT,2.012,2.174,1.978,2.069,10565014.88,21775936.97587,63990
1661817600000,2022-08-30,FLOWUSDT,1.918,2.085,1.872,2.012,12018525.6,23616274.66722,65199
1661731200000,2022-08-29,FLOWUSDT,1.694,2.071,1.671,1.917,10389898.01,19517707.44781,54074
1661644800000,2022-08-28,FLOWUSDT,1.826,1.845,1.676,1.694,3281757.8,5873200.05452,16010
1661558400000,2022-08-27,FLOWUSDT,1.85,1.911,1.794,1.826,3980206.36,7421575.23119,19588
1661472000000,2022-08-26,FLOWUSDT,2.138,2.138,1.818,1.851,6538171.98,13050070.51399,33812
1661385600000,2022-08-25,FLOWUSDT,2.146,2.219,2.126,2.137,3410502.97,7414048.81255,21631
1661299200000,2022-08-24,FLOWUSDT,2.146,2.239,2.067,2.144,4670830.36,10097165.1362,29837
1661212800000,2022-08-23,FLOWUSDT,2.129,2.171,2.034,2.147,4173228.57,8805535.27069,25333
1661126400000,2022-08-22,FLOWUSDT,2.165,2.18,2.024,2.129,4394302.42,9162724.36573,25260
1661040000000,2022-08-21,FLOWUSDT,2.123,2.2,2.087,2.164,5678691.81,12188801.80791,32022
1660953600000,2022-08-20,FLOWUSDT,2.119,2.269,2.036,2.125,7798753.94,16939297.92183,42430
1660867200000,2022-08-19,FLOWUSDT,2.529,2.587,2.093,2.118,10378677.39,24110395.73765,61663
1660780800000,2022-08-18,FLOWUSDT,2.567,2.811,2.43,2.529,14684118.61,39235138.45479,94092
1660694400000,2022-08-17,FLOWUSDT,2.683,2.748,2.533,2.566,6993610.94,18420715.98954,42334
1660608000000,2022-08-16,FLOWUSDT,2.707,2.759,2.634,2.683,6815343.81,18352431.55994,42409
1660521600000,2022-08-15,FLOWUSDT,2.832,2.949,2.669,2.705,11291146.85,31470405.88768,63549
1660435200000,2022-08-14,FLOWUSDT,2.921,2.937,2.784,2.833,6359393.79,18349920.19066,35359
1660348800000,2022-08-13,FLOWUSDT,2.942,3.049,2.904,2.919,5536612.37,16389993.77223,33568
1660262400000,2022-08-12,FLOWUSDT,2.97,2.974,2.844,2.942,7149100.28,20848918.99888,42507
1660176000000,2022-08-11,FLOWUSDT,3.064,3.258,2.936,2.97,13875920.03,42301792.96548,92071
1660089600000,2022-08-10,FLOWUSDT,2.994,3.139,2.78,3.063,15443337.24,45286110.78014,105090
1660003200000,2022-08-09,FLOWUSDT,3.021,3.143,2.793,2.995,17681395.73,52598097.09222,109507
1659916800000,2022-08-08,FLOWUSDT,2.625,3.143,2.61,3.021,27875133.43,82810319.99995,177614
1659830400000,2022-08-07,FLOWUSDT,2.574,2.773,2.507,2.624,11965378.91,31650010.00768,64971
1659744000000,2022-08-06,FLOWUSDT,2.732,2.888,2.562,2.574,17282326.46,46245001.84423,84611
1659657600000,2022-08-05,FLOWUSDT,2.6,2.989,2.502,2.731,46479935.79,127277435.76256,297529
1659571200000,2022-08-04,FLOWUSDT,1.843,2.825,1.839,2.602,40781617.45,99985261.76274,292982
1659484800000,2022-08-03,FLOWUSDT,1.875,1.945,1.814,1.843,4227310.98,7979511.53189,38819
1659398400000,2022-08-02,FLOWUSDT,2.026,2.072,1.811,1.875,7537842.28,14273071.95666,60496
1659312000000,2022-08-01,FLOWUSDT,1.92,2.139,1.9,2.026,5151597.36,10304238.55499,27293
1659225600000,2022-07-31,FLOWUSDT,1.92,2.1,1.9,1.93,4998159.91,9956728.5659,18039
1659139200000,2022-07-30,FLOWUSDT,1.87,2.06,1.86,1.92,5788821.61,11407608.2024,32242
1659052800000,2022-07-29,FLOWUSDT,1.88,1.97,1.82,1.86,3256246.25,6175693.3296,22378
1658966400000,2022-07-28,FLOWUSDT,1.77,1.97,1.73,1.88,2584050.42,4788251.0524,13751
1658880000000,2022-07-27,FLOWUSDT,1.59,1.78,1.55,1.77,3565085.81,5942854.4547,16381
1658793600000,2022-07-26,FLOWUSDT,1.62,1.63,1.52,1.59,1533634.06,2414058.3898,10143
1658707200000,2022-07-25,FLOWUSDT,1.83,1.86,1.62,1.62,2071596.11,3553056.6658,13121
1658620800000,2022-07-24,FLOWUSDT,1.85,1.94,1.82,1.83,3241720.18,6047275.7391,15391
1658534400000,2022-07-23,FLOWUSDT,1.83,1.91,1.75,1.85,1889061.68,3472974.784,10831
1658448000000,2022-07-22,FLOWUSDT,1.88,2.01,1.81,1.83,2825540.09,5431940.243,13727
1658361600000,2022-07-21,FLOWUSDT,1.87,1.9,1.74,1.87,3156138.88,5727068.6444,14430
1658275200000,2022-07-20,FLOWUSDT,1.93,2.13,1.79,1.87,8639696.67,17146337.7104,34181
1658188800000,2022-07-19,FLOWUSDT,1.69,1.97,1.65,1.92,7542340.48,13672177.5663,27339
1658102400000,2022-07-18,FLOWUSDT,1.58,1.73,1.56,1.68,3212056.45,5328849.2677,11322
1658016000000,2022-07-17,FLOWUSDT,1.61,1.63,1.56,1.57,1206606.35,1916990.4082,4840
1657929600000,2022-07-16,FLOWUSDT,1.54,1.61,1.51,1.6,1722623.46,2694870.6797,7974
1657843200000,2022-07-15,FLOWUSDT,1.57,1.6,1.53,1.55,1681294.75,2622349.5778,10357
1657756800000,2022-07-14,FLOWUSDT,1.52,1.57,1.44,1.57,3194544.11,4792927.3086,12936
1657670400000,2022-07-13,FLOWUSDT,1.44,1.52,1.38,1.51,2360950.67,3423213.9711,10867
1657584000000,2022-07-12,FLOWUSDT,1.5,1.52,1.42,1.43,1195929.27,1772135.048,7522
1657497600000,2022-07-11,FLOWUSDT,1.65,1.65,1.5,1.51,1090258.49,1718570.4992,6277
1657411200000,2022-07-10,FLOWUSDT,1.69,1.7,1.6,1.65,1569000.15,2599069.3898,5408
1657324800000,2022-07-09,FLOWUSDT,1.64,1.73,1.64,1.69,1282602.3,2154954.9558,8465
1657238400000,2022-07-08,FLOWUSDT,1.67,1.72,1.59,1.65,2166997.27,3563185.9578,40850
1657152000000,2022-07-07,FLOWUSDT,1.6,1.68,1.57,1.67,1573830.14,2553008.2241,20717
1657065600000,2022-07-06,FLOWUSDT,1.61,1.62,1.54,1.6,1869304.02,2954217.5105,10270
1656979200000,2022-07-05,FLOWUSDT,1.6,1.67,1.54,1.61,2554859.57,4106775.5064,43593
1656892800000,2022-07-04,FLOWUSDT,1.55,1.62,1.49,1.6,1647794.48,2570977.307,8078
1656806400000,2022-07-03,FLOWUSDT,1.53,1.59,1.49,1.54,1763141.11,2704705.6733,8950
1656720000000,2022-07-02,FLOWUSDT,1.46,1.57,1.44,1.53,1908555.11,2872883.2516,10287
1656633600000,2022-07-01,FLOWUSDT,1.51,1.56,1.43,1.46,2270575.51,3373267.2609,11686
1656547200000,2022-06-30,FLOWUSDT,1.57,1.57,1.39,1.51,2655726.85,3873824.9411,12971
1656460800000,2022-06-29,FLOWUSDT,1.61,1.7,1.52,1.56,3385853.18,5447965.3624,16691
1656374400000,2022-06-28,FLOWUSDT,1.68,1.81,1.61,1.61,3449478.28,6036927.1457,15325
1656288000000,2022-06-27,FLOWUSDT,1.63,1.77,1.63,1.69,2989525.42,5045958.6392,11427
1656201600000,2022-06-26,FLOWUSDT,1.79,1.8,1.62,1.63,2510927.16,4341225.7641,10706
1656115200000,2022-06-25,FLOWUSDT,1.71,1.81,1.66,1.8,3522427.64,6068056.5365,14250
1656028800000,2022-06-24,FLOWUSDT,1.61,1.74,1.59,1.71,1777141.48,2943608.2002,7317
1655942400000,2022-06-23,FLOWUSDT,1.45,1.63,1.45,1.6,4045465.78,6295100.6649,13818
1655856000000,2022-06-22,FLOWUSDT,1.47,1.52,1.41,1.46,1777027.54,2600215.0182,9798
1655769600000,2022-06-21,FLOWUSDT,1.42,1.55,1.39,1.46,2004406.39,2971747.6422,14654
1655683200000,2022-06-20,FLOWUSDT,1.37,1.48,1.32,1.41,2109940.3,2971570.6228,13708
1655596800000,2022-06-19,FLOWUSDT,1.27,1.39,1.21,1.38,2253247.18,2931251.5761,12262
1655510400000,2022-06-18,FLOWUSDT,1.4,1.42,1.16,1.26,3453350.12,4369738.8255,15470
1655424000000,2022-06-17,FLOWUSDT,1.39,1.46,1.37,1.39,1881214.0,2667259.2637,9669
