https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHIB,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1686182400000,2023-06-08 00:00:00,SHIB/USDT,0.00000786,0.000008002,0.000007825,0.000007946,35755.22191098,4503358564,18504.74915878,2330635146,11994,0.000007939
1686096000000,2023-06-07 00:00:00,SHIB/USDT,0.000008174,0.000008194,0.000007771,0.00000787,39101.81408381,4897446633,16760.69131333,2102772506,12158,0.000007985
1686009600000,2023-06-06 00:00:00,SHIB/USDT,0.000007977,0.000008223,0.000007882,0.000008167,41843.66177721,5196461463,21566.6973391,2677834887,7415,0.000008053
1685923200000,2023-06-05 00:00:00,SHIB/USDT,0.000008599,0.000008639,0.000007777,0.000007976,54643.34205019,6620315525,26338.04708919,3186797585,22126,0.000008262
1685836800000,2023-06-04 00:00:00,SHIB/USDT,0.000008591,0.000008681,0.00000854,0.000008605,28304.60919003,3278545199,15169.48910575,1756682116,11907,0.000008633
1685750400000,2023-06-03 00:00:00,SHIB/USDT,0.000008594,0.000008683,0.000008528,0.000008591,30616.09369339,3563166859,14154.98447418,1646378984,11930,0.000008592
1685664000000,2023-06-02 00:00:00,SHIB/USDT,0.000008451,0.000008728,0.000008255,0.000008596,40768.69007565,4794592600,21036.32053637,2474555314,16874,0.000008503
1685577600000,2023-06-01 00:00:00,SHIB/USDT,0.000008579,0.000008761,0.000008436,0.000008453,43180.63590302,5080621538,20334.02179103,2391195208,18757,0.000008499
1685491200000,2023-05-31 00:00:00,SHIB/USDT,0.000008665,0.000008704,0.000008327,0.000008578,24950.06368668,2932901920,12006.93637269,1410266669,4555,0.000008507
1685404800000,2023-05-30 00:00:00,SHIB/USDT,0.000008705,0.000008808,0.000008631,0.00000868,20748.42910014,2385029683,8825.17895984,1013252335,3388,0.000008699
1685318400000,2023-05-29 00:00:00,SHIB/USDT,0.000008821,0.000008884,0.000008692,0.000008704,30398.92166445,3453815572,13543.56057659,1538046555,5789,0.000008801
1685232000000,2023-05-28 00:00:00,SHIB/USDT,0.000008626,0.000008897,0.000008592,0.000008811,19673.67051622,2242543981,11918.73644893,1357595899,3806,0.000008773
1685145600000,2023-05-27 00:00:00,SHIB/USDT,0.000008543,0.000008641,0.000008504,0.000008628,20367.5622615,2382013205,10091.4611041,1180282745,4740,0.00000855
1685059200000,2023-05-26 00:00:00,SHIB/USDT,0.0000085,0.000008621,0.000008429,0.000008546,21194.72273397,2492234067,11084.15023946,1303237359,4647,0.000008504
1684972800000,2023-05-25 00:00:00,SHIB/USDT,0.000008503,0.00000866,0.0000083,0.000008506,31445.52128782,3702715085,18112.72405314,2130776177,4539,0.000008492
1684886400000,2023-05-24 00:00:00,SHIB/USDT,0.000008896,0.000008898,0.000008416,0.000008505,21027.05756603,2443699262,9677.98197914,1124799209,4495,0.000008606
1684800000000,2023-05-23 00:00:00,SHIB/USDT,0.000008783,0.00000915,0.000008783,0.000008896,25733.47163769,2891568582,14445.12034736,1622707613,4501,0.000008899
1684713600000,2023-05-22 00:00:00,SHIB/USDT,0.000008508,0.000009,0.00000842,0.000008784,30268.7687082,3468377589,18041.7015773,2068245037,3792,0.000008729
1684627200000,2023-05-21 00:00:00,SHIB/USDT,0.000008714,0.000008749,0.00000849,0.000008508,29932.87294298,3477659906,15815.01529084,1835944372,4943,0.000008607
1684540800000,2023-05-20 00:00:00,SHIB/USDT,0.000008676,0.000008765,0.000008635,0.000008715,21070.593537,2427737451,10949.598819,1261250412,5021,0.000008679
1684454400000,2023-05-19 00:00:00,SHIB/USDT,0.000008717,0.000008736,0.000008643,0.000008676,26789.26912727,3084413800,13725.43133641,1580146142,5889,0.000008685
1684368000000,2023-05-18 00:00:00,SHIB/USDT,0.000008775,0.000008829,0.0000085,0.000008715,32217.33928532,3693347165,16344.7705404,1871574879,6997,0.000008723
1684281600000,2023-05-17 00:00:00,SHIB/USDT,0.000008775,0.000008845,0.000008581,0.000008767,40309.14527997,4609928102,23048.92547411,2633738676,8050,0.000008744
1684195200000,2023-05-16 00:00:00,SHIB/USDT,0.000008795,0.000008833,0.000008673,0.000008775,43626.0192654,4974847884,20623.64207944,2351219337,8417,0.000008769
1684108800000,2023-05-15 00:00:00,SHIB/USDT,0.000008781,0.000008911,0.000008663,0.000008794,53748.59272055,6076991712,27474.22075393,3105910917,6887,0.000008844
1684022400000,2023-05-14 00:00:00,SHIB/USDT,0.000008724,0.000008872,0.000008676,0.000008782,64188.8195949,7305575271,32051.26872288,3647890865,5671,0.000008786
1683936000000,2023-05-13 00:00:00,SHIB/USDT,0.000008844,0.000008859,0.000008671,0.000008722,58209.6943877,6653726497,30297.66362155,3462761929,4786,0.000008748
1683849600000,2023-05-12 00:00:00,SHIB/USDT,0.000008681,0.000008843,0.000008499,0.000008836,33463.57633749,3885564511,17787.75374205,2065496906,2473,0.000008612
1683763200000,2023-05-11 00:00:00,SHIB/USDT,0.000008978,0.000008978,0.000008551,0.000008684,78731.63837981,9001891582,33764.26440059,3854277758,5686,0.000008747
1683676800000,2023-05-10 00:00:00,SHIB/USDT,0.000009023,0.000009121,0.000008636,0.000008994,88345.41307409,9865483167,42413.01988664,4734162798,4301,0.000008955
1683590400000,2023-05-09 00:00:00,SHIB/USDT,0.0000089,0.000009005,0.000008712,0.000009005,86410.42657182,9772122336,46568.80475408,5261575752,5659,0.000008842
1683504000000,2023-05-08 00:00:00,SHIB/USDT,0.000009341,0.000009356,0.000008339,0.000008913,112384.20650453,12587522850,53961.0685984,6048663045,6653,0.000008932
1683417600000,2023-05-07 00:00:00,SHIB/USDT,0.000009444,0.000009519,0.000009316,0.00000934,72330.53777882,7673412123,44414.22841971,4711200922,4359,0.000009426
1683331200000,2023-05-06 00:00:00,SHIB/USDT,0.000009993,0.000010025,0.000009222,0.000009444,127184.93241069,13209930002,63833.26225861,6630710344,7710,0.000009632
1683244800000,2023-05-05 00:00:00,SHIB/USDT,0.000009882,0.000010027,0.0000098,0.000009993,70564.19190583,7109895812,32534.24742756,3277285294,4208,0.000009924
1683158400000,2023-05-04 00:00:00,SHIB/USDT,0.000010116,0.000010121,0.000009875,0.000009881,76311.00876781,7644860255,37861.81360811,3791962829,6468,0.000009982
1683072000000,2023-05-03 00:00:00,SHIB/USDT,0.000010013,0.000010175,0.000009818,0.000010116,69533.90096748,6996361566,43050.96235675,4329156215,3276,0.000009938
1682985600000,2023-05-02 00:00:00,SHIB/USDT,0.000009965,0.000010101,0.000009844,0.000010013,65087.34518246,6556156918,40376.23866095,4064461993,3237,0.000009927
1682899200000,2023-05-01 00:00:00,SHIB/USDT,0.000010076,0.000010117,0.000009778,0.000009965,82450.3662356,8267139275,39674.59033358,3977831846,6827,0.000009973
1682812800000,2023-04-30 00:00:00,SHIB/USDT,0.000010291,0.000010296,0.000010042,0.000010077,84068.44770842,8227510000,41274.33915419,4039097554,6962,0.000010218
1682726400000,2023-04-29 00:00:00,SHIB/USDT,0.00001025,0.000010364,0.000010213,0.000010291,73514.82595645,7145231216,37107.12974015,3606430324,6244,0.000010288
1682640000000,2023-04-28 00:00:00,SHIB/USDT,0.000010267,0.000010303,0.000010129,0.000010247,30045.57188213,2932903747,14479.73671142,1412933139,2500,0.000010244
1682553600000,2023-04-27 00:00:00,SHIB/USDT,0.000010157,0.000010383,0.000010146,0.000010266,87007.34698199,8463106369,43019.07109833,4184131722,7159,0.00001028
1682467200000,2023-04-26 00:00:00,SHIB/USDT,0.000010361,0.000010729,0.00000975,0.000010166,53340.43247477,5148354292,25388.6899174,2448192720,4465,0.000010366
1682380800000,2023-04-25 00:00:00,SHIB/USDT,0.000010275,0.000010415,0.000010091,0.000010365,82176.05955951,8053986130,42078.60743604,4124019957,6272,0.000010203
1682294400000,2023-04-24 00:00:00,SHIB/USDT,0.00001033,0.000010411,0.000010121,0.000010266,75757.26045221,7361246984,37739.89322355,3667778143,5998,0.000010291
1682208000000,2023-04-23 00:00:00,SHIB/USDT,0.000010445,0.000010457,0.00001009,0.000010329,103843.48695906,10031735596,49306.04765317,4763050061,7900,0.000010351
1682121600000,2023-04-22 00:00:00,SHIB/USDT,0.000010249,0.000010481,0.000010179,0.000010448,57862.50770789,5593390395,29298.94133686,2832717039,4635,0.000010345
1682035200000,2023-04-21 00:00:00,SHIB/USDT,0.00001059,0.000010676,0.000010051,0.000010284,52491.25515093,4994206853,22097.80673773,2109655992,2689,0.000010513
1681948800000,2023-04-20 00:00:00,SHIB/USDT,0.000010812,0.000011004,0.000010389,0.000010596,52863.41906921,4923375085,22608.0252049,2102647688,3435,0.00001074
1681862400000,2023-04-19 00:00:00,SHIB/USDT,0.000011569,0.000011584,0.000010624,0.000010839,62377.88965753,5641126588,27104.60248488,2449608137,4005,0.000011062
1681776000000,2023-04-18 00:00:00,SHIB/USDT,0.000011365,0.0000117,0.000011262,0.000011567,32492.84743263,2822343204,12029.17739901,1046443172,2363,0.000011513
1681689600000,2023-04-17 00:00:00,SHIB/USDT,0.0000115,0.00001168,0.00001125,0.000011366,40884.50415153,3567845742,20594.63902315,1795450729,3006,0.000011459
1681603200000,2023-04-16 00:00:00,SHIB/USDT,0.000011556,0.00001185,0.000011413,0.000011521,31845.94648224,2745966224,16075.99440129,1385430537,3222,0.000011597
1681516800000,2023-04-15 00:00:00,SHIB/USDT,0.000011246,0.000011587,0.000011056,0.000011546,21869.68585675,1943417923,11005.2642121,977889568,1945,0.000011254
1681430400000,2023-04-14 00:00:00,SHIB/USDT,0.000011104,0.000011456,0.000010999,0.000011244,41610.90807658,3696533021,21640.15225524,1921382711,2944,0.000011257
1681344000000,2023-04-13 00:00:00,SHIB/USDT,0.000010964,0.000011214,0.000010895,0.000011095,30999.02528929,2805559380,16614.76102987,1503624017,3973,0.000011049
1681257600000,2023-04-12 00:00:00,SHIB/USDT,0.00001104,0.000011077,0.000010641,0.000010965,35029.22948622,3217985421,16261.15940751,1493000141,4041,0.000010886
1681171200000,2023-04-11 00:00:00,SHIB/USDT,0.000011124,0.00001117,0.000011026,0.000011034,41789.31657497,3761061329,21152.24793017,1902749263,3426,0.000011111
1681084800000,2023-04-10 00:00:00,SHIB/USDT,0.000010952,0.000011142,0.000010865,0.000011125,42223.84432986,3859476257,15687.79087739,1430545249,3760,0.00001094
1680998400000,2023-04-09 00:00:00,SHIB/USDT,0.000010855,0.000010993,0.000010807,0.000010951,37088.10288577,3405815384,17546.52909786,1610961101,3744,0.000010889
1680912000000,2023-04-08 00:00:00,SHIB/USDT,0.000010923,0.000011058,0.000010794,0.000010856,31024.16417582,2840645668,15715.73428661,1438781829,3883,0.000010921
1680825600000,2023-04-07 00:00:00,SHIB/USDT,0.000010958,0.000011005,0.000010817,0.000010924,36036.96394839,3302962656,18422.99139912,1688211656,4116,0.00001091
1680739200000,2023-04-06 00:00:00,SHIB/USDT,0.000011223,0.000011223,0.000010861,0.000010957,39056.03509615,3542948705,19266.34676971,1748727577,3923,0.000011024
1680652800000,2023-04-05 00:00:00,SHIB/USDT,0.000011225,0.00001148,0.000011026,0.000011243,28294.46896336,2502010077,14633.38580417,1293131598,2991,0.000011309
1680566400000,2023-04-04 00:00:00,SHIB/USDT,0.000011223,0.000011551,0.000011087,0.000011215,74198.32707532,6556258281,54044.53831451,4777663257,3711,0.000011318
1680480000000,2023-04-03 00:00:00,SHIB/USDT,0.000010788,0.000011618,0.000010503,0.00001122,76726.3386732,6949946361,36264.06778314,3287698329,4766,0.000011046
1680393600000,2023-04-02 00:00:00,SHIB/USDT,0.000011189,0.000011462,0.000010714,0.000010788,47097.31354961,4244782433,21810.06782833,1959366562,4180,0.000011099
1680307200000,2023-04-01 00:00:00,SHIB/USDT,0.000010829,0.000011506,0.0000107,0.000011174,37759.2962387,3410896616,24015.49096956,2163696939,3658,0.000011074
1680220800000,2023-03-31 00:00:00,SHIB/USDT,0.000010544,0.000010963,0.000010484,0.000010833,36596.37797962,3422060752,16376.71861589,1526040515,2487,0.000010695
1680134400000,2023-03-30 00:00:00,SHIB/USDT,0.000010682,0.000010795,0.000010428,0.00001052,30664.76035837,2888133691,15454.17070986,1452574199,3058,0.000010617
1680048000000,2023-03-29 00:00:00,SHIB/USDT,0.000010464,0.000010867,0.000010442,0.000010683,33189.36213658,3106774383,16360.21154502,1535125343,3710,0.000010683
1679961600000,2023-03-28 00:00:00,SHIB/USDT,0.000010412,0.000010491,0.000010261,0.000010446,30937.68371631,2989239469,17541.66931684,1694186361,3580,0.000010349
1679875200000,2023-03-27 00:00:00,SHIB/USDT,0.000010622,0.00001096,0.000010215,0.000010404,27789.04359794,2651631862,11753.13620814,1109869736,2477,0.000010483
1679788800000,2023-03-26 00:00:00,SHIB/USDT,0.000010502,0.000010685,0.00001047,0.000010617,16697.565416,1582186142,8084.28515786,765848932,5234,0.000010553
1679702400000,2023-03-25 00:00:00,SHIB/USDT,0.000010606,0.000010697,0.000010367,0.000010504,27044.49720208,2554799451,14956.9565159,1412332727,7716,0.000010586
1679616000000,2023-03-24 00:00:00,SHIB/USDT,0.000010847,0.000010865,0.00001037,0.000010598,32265.04857736,3030871261,14975.32519894,1405294153,7680,0.000010646
1679529600000,2023-03-23 00:00:00,SHIB/USDT,0.000010565,0.00001093,0.000010532,0.000010843,33784.41767914,3146790582,16065.83097089,1498369080,7566,0.000010737
1679443200000,2023-03-22 00:00:00,SHIB/USDT,0.00001093,0.000011035,0.000010242,0.000010572,50823.991543,4734354998,25045.07043498,2328358342,7649,0.000010739
1679356800000,2023-03-21 00:00:00,SHIB/USDT,0.000010434,0.000011077,0.000010294,0.000010928,33877.50099463,3164102040,17063.28832275,1589621320,7182,0.00001071
1679270400000,2023-03-20 00:00:00,SHIB/USDT,0.000010908,0.000011004,0.000010354,0.00001045,37688.03043385,3531819553,18241.17245234,1709131535,7675,0.000010672
1679184000000,2023-03-19 00:00:00,SHIB/USDT,0.000010713,0.000011153,0.000010691,0.000010907,30663.94007496,2807446624,14723.91249078,1347786986,7698,0.000010923
1679097600000,2023-03-18 00:00:00,SHIB/USDT,0.00001112,0.000011359,0.000010613,0.000010711,70882.79428026,6400150139,44528.76610311,4017139990,8424,0.000011076
1679011200000,2023-03-17 00:00:00,SHIB/USDT,0.000010513,0.000011188,0.000010416,0.000011127,42733.20796339,3962242963,24983.61611398,2311228352,8733,0.000010787
1678924800000,2023-03-16 00:00:00,SHIB/USDT,0.000010389,0.000010592,0.000010195,0.000010514,39631.74275523,3801428144,18982.58277686,1819964848,8735,0.000010425
1678838400000,2023-03-15 00:00:00,SHIB/USDT,0.000011262,0.000011415,0.00001015,0.000010391,64097.26962597,6000216065,24536.48587375,2289212642,9039,0.000010698
1678752000000,2023-03-14 00:00:00,SHIB/USDT,0.000011044,0.000011773,0.000010836,0.000011266,75488.18861063,6645618875,41747.69880003,3670770882,8651,0.000011364
1678665600000,2023-03-13 00:00:00,SHIB/USDT,0.000010727,0.000011201,0.000010403,0.000011026,127728.65783704,11735006846,63982.67285903,5866477353,9020,0.000010887
1678579200000,2023-03-12 00:00:00,SHIB/USDT,0.000010283,0.000010804,0.000010018,0.00001074,77335.75993744,7536019733,36159.33190493,3524064755,9555,0.000010264
1678492800000,2023-03-11 00:00:00,SHIB/USDT,0.000010272,0.000010509,0.000009886,0.000010289,40237.82139756,3959828094,22248.4351461,2187900858,9632,0.000010163
1678406400000,2023-03-10 00:00:00,SHIB/USDT,0.000010071,0.000010347,0.000009672,0.000010268,75520.81206443,7515392160,38093.02320321,3782471554,10950,0.000010051
1678320000000,2023-03-09 00:00:00,SHIB/USDT,0.000010935,0.00001114,0.000009852,0.00001007,68020.51305555,6430657388,25233.21928093,2372079381,11666,0.000010593
1678233600000,2023-03-08 00:00:00,SHIB/USDT,0.000011117,0.000011677,0.000010726,0.000010934,78113.48458955,6985730523,32940.04043392,2939855533,8986,0.000011185
1678147200000,2023-03-07 00:00:00,SHIB/USDT,0.000011148,0.000011289,0.000010621,0.000011119,61380.32803958,5601913895,29147.11668561,2652560457,11463,0.00001096
1678060800000,2023-03-06 00:00:00,SHIB/USDT,0.000011085,0.000011223,0.00001085,0.000011149,68017.06972952,6157228531,31325.18045459,2831390133,15151,0.000011047
1677974400000,2023-03-05 00:00:00,SHIB/USDT,0.000011123,0.000011309,0.000011009,0.000011092,50649.00030391,4530663349,25512.67534131,2282040804,13907,0.000011179
1677888000000,2023-03-04 00:00:00,SHIB/USDT,0.000011393,0.000011457,0.0000108,0.000011124,62443.64251732,5565409156,28930.81994398,2577681217,14643,0.000011222
1677801600000,2023-03-03 00:00:00,SHIB/USDT,0.000012062,0.000012068,0.000010875,0.000011393,90370.85456889,7965052469,46741.85512139,4122647879,14273,0.000011348
1677715200000,2023-03-02 00:00:00,SHIB/USDT,0.000012254,0.000012299,0.000011752,0.000012061,60544.35818744,5052965757,28810.55720021,2403977427,12965,0.000011983
1677628800000,2023-03-01 00:00:00,SHIB/USDT,0.000012014,0.000012443,0.000011916,0.000012254,96761.18581665,7912325458,35207.99813999,2875171095,16751,0.000012229
1677542400000,2023-02-28 00:00:00,SHIB/USDT,0.000012516,0.000012547,0.000011969,0.000012016,61424.39852175,4968772730,30290.54770078,2450115761,15574,0.000012363
1677456000000,2023-02-27 00:00:00,SHIB/USDT,0.000012839,0.000012881,0.00001235,0.000012523,117182.58677173,9273616176,34541.81523723,2732566033,15206,0.000012637
