https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FIL,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1684368000000,2023-05-18 00:00:00,FIL/USDT,4.544,4.638,4.409,4.475,350.9,77.89423,141.543,31.56602,56,4.505
1684281600000,2023-05-17 00:00:00,FIL/USDT,4.451,4.6,4.402,4.542,1713.12,381.89824,966.274,216.07522,127,4.486
1684195200000,2023-05-16 00:00:00,FIL/USDT,4.441,4.468,4.392,4.427,1616.07,364.39174,780.14,175.8905,49,4.435
1684108800000,2023-05-15 00:00:00,FIL/USDT,4.411,4.528,4.393,4.456,1946.344,432.97173,1408.195,313.31766,72,4.495
1684022400000,2023-05-14 00:00:00,FIL/USDT,4.352,4.473,4.352,4.455,251.985,56.83913,212.247,47.80558,42,4.433
1683936000000,2023-05-13 00:00:00,FIL/USDT,4.395,4.409,4.352,4.393,751.439,171.42811,410.664,93.73492,29,4.383
1683849600000,2023-05-12 00:00:00,FIL/USDT,4.349,4.429,4.21,4.429,2853.181,664.39824,1414.745,329.10842,142,4.294
1683763200000,2023-05-11 00:00:00,FIL/USDT,4.569,4.9,4.226,4.342,6632.245,1520.97336,3372.627,779.03278,204,4.363
1683676800000,2023-05-10 00:00:00,FIL/USDT,4.546,4.724,4.4,4.583,3903.019,844.15366,1409.067,305.69766,248,4.625
1683590400000,2023-05-09 00:00:00,FIL/USDT,4.509,4.594,4.502,4.545,617.234,135.88626,436.012,96.01307,65,4.542
1683504000000,2023-05-08 00:00:00,FIL/USDT,5.001,5.001,4.4,4.523,13014.466,2794.37456,1688.296,354.7774,482,4.661
1683417600000,2023-05-07 00:00:00,FIL/USDT,5.067,5.128,5.026,5.028,165.19,32.61672,143.449,28.32309,19,5.064
1683331200000,2023-05-06 00:00:00,FIL/USDT,5.268,5.268,5.001,5.028,2178.713,429.90665,531.387,103.12493,161,5.068
1683244800000,2023-05-05 00:00:00,FIL/USDT,5.288,5.334,5.146,5.26,3381.382,649.68014,3050.47,586.08097,87,5.204
1683158400000,2023-05-04 00:00:00,FIL/USDT,5.346,5.347,5.236,5.28,540.593,102.32775,308.812,58.35485,52,5.283
1683072000000,2023-05-03 00:00:00,FIL/USDT,5.28,5.371,5.253,5.371,345.218,65.40719,9.642,1.80001,14,5.278
1682985600000,2023-05-02 00:00:00,FIL/USDT,5.248,5.329,5.244,5.329,4201.706,791.26647,1476.487,279.37366,90,5.31
1682899200000,2023-05-01 00:00:00,FIL/USDT,5.439,5.439,5.215,5.287,782.91,147.03113,303.656,57.17001,77,5.325
1682812800000,2023-04-30 00:00:00,FIL/USDT,5.545,5.593,5.416,5.431,1221.075,222.15056,133.054,23.99474,69,5.496
1682726400000,2023-04-29 00:00:00,FIL/USDT,5.467,5.659,5.44,5.572,1091.264,197.16154,717.08,129.60643,66,5.535
1682640000000,2023-04-28 00:00:00,FIL/USDT,5.375,5.521,5.282,5.456,1114.066,205.85891,784.287,144.90343,61,5.412
1682553600000,2023-04-27 00:00:00,FIL/USDT,5.246,5.463,5.233,5.394,1548.888,290.23712,737.145,137.90495,120,5.337
1682467200000,2023-04-26 00:00:00,FIL/USDT,5.356,5.997,5.1,5.249,2339.904,440.30121,802.253,147.05888,190,5.321
1682380800000,2023-04-25 00:00:00,FIL/USDT,5.228,5.358,5.153,5.35,1078.721,207.37358,295.148,56.51859,58,5.202
1682294400000,2023-04-24 00:00:00,FIL/USDT,5.259,5.328,5.189,5.286,5041.801,962.16008,3702.881,708.47997,433,5.24
1682208000000,2023-04-23 00:00:00,FIL/USDT,5.323,5.378,5.151,5.268,1675.809,316.84097,620.987,116.92779,120,5.289
1682121600000,2023-04-22 00:00:00,FIL/USDT,5.269,5.443,5.224,5.323,4967.441,942.26256,2266.328,430.65721,122,5.272
1682035200000,2023-04-21 00:00:00,FIL/USDT,5.598,5.625,5.135,5.247,2349.939,434.7456,1437.258,265.78124,195,5.409
1681948800000,2023-04-20 00:00:00,FIL/USDT,5.709,5.832,5.508,5.577,4286.733,754.36554,2108.753,367.77481,193,5.684
1681862400000,2023-04-19 00:00:00,FIL/USDT,6.282,6.317,5.631,5.703,7967.827,1370.08115,2007.526,338.55743,281,5.818
1681776000000,2023-04-18 00:00:00,FIL/USDT,6.193,6.296,6.161,6.251,2475.116,397.14203,972.163,156.13715,75,6.232
1681689600000,2023-04-17 00:00:00,FIL/USDT,6.299,6.406,6.1,6.406,1598.128,258.63364,398.136,63.27706,93,6.18
1681603200000,2023-04-16 00:00:00,FIL/USDT,6.293,6.378,6.216,6.33,1150.973,181.74349,413.875,65.43911,153,6.333
1681516800000,2023-04-15 00:00:00,FIL/USDT,6.207,6.419,6.075,6.3,4694.088,754.98997,3262.107,526.46976,227,6.219
1681430400000,2023-04-14 00:00:00,FIL/USDT,6.088,6.334,5.985,6.232,8168.038,1317.68891,3297.869,531.7464,376,6.199
1681344000000,2023-04-13 00:00:00,FIL/USDT,5.982,6.121,5.916,6.087,10561.572,1751.81364,5746.43,954.2953,250,6.029
1681257600000,2023-04-12 00:00:00,FIL/USDT,6.113,6.4,5.831,5.952,8580.437,1444.75332,4237.058,712.3114,288,5.94
1681171200000,2023-04-11 00:00:00,FIL/USDT,6.176,6.373,5.968,6.107,7178.536,1188.13298,2387.966,393.21813,247,6.042
1681084800000,2023-04-10 00:00:00,FIL/USDT,5.777,6.396,5.676,6.186,4267.351,736.23747,1016.894,173.50266,238,5.798
1680998400000,2023-04-09 00:00:00,FIL/USDT,5.799,5.884,5.63,5.774,1004.41,174.53799,662.147,114.5086,78,5.755
1680912000000,2023-04-08 00:00:00,FIL/USDT,5.812,6.758,5.756,5.801,4249.64,713.83454,987.124,168.09847,127,5.963
1680825600000,2023-04-07 00:00:00,FIL/USDT,5.586,6,5.509,5.784,5043.643,871.00727,2501.112,433.79545,314,5.794
1680739200000,2023-04-06 00:00:00,FIL/USDT,5.663,5.663,5.539,5.621,1172.02,209.26555,737.32,131.53189,54,5.6
1680652800000,2023-04-05 00:00:00,FIL/USDT,5.643,5.782,5.565,5.635,2307.349,406.24158,1041.137,183.24543,104,5.68
1680566400000,2023-04-04 00:00:00,FIL/USDT,5.567,5.668,5.536,5.599,812.895,144.97271,340.301,60.74476,98,5.607
1680480000000,2023-04-03 00:00:00,FIL/USDT,5.507,5.899,5.359,5.598,4018.05,721.57842,1848.025,331.13075,245,5.571
1680393600000,2023-04-02 00:00:00,FIL/USDT,5.715,5.74,5.447,5.546,1536.315,275.72681,723.055,129.01749,85,5.572
1680307200000,2023-04-01 00:00:00,FIL/USDT,5.706,5.79,5.58,5.73,1701.311,298.3348,590.316,103.87676,82,5.703
1680220800000,2023-03-31 00:00:00,FIL/USDT,5.574,5.779,5.453,5.71,3860.872,690.45977,2759.407,494.20711,138,5.593
1680134400000,2023-03-30 00:00:00,FIL/USDT,5.717,5.978,5.46,5.522,7291.304,1292.12816,4875.422,860.29452,326,5.645
1680048000000,2023-03-29 00:00:00,FIL/USDT,5.597,5.808,5.576,5.744,4241.244,743.68973,2690.355,470.68001,156,5.703
1679961600000,2023-03-28 00:00:00,FIL/USDT,5.346,6.02,5.283,5.93,4090.986,740.83398,2195.071,390.30708,165,5.531
1679875200000,2023-03-27 00:00:00,FIL/USDT,5.671,5.671,5.226,5.326,3017.807,557.03791,1551.597,283.87427,184,5.42
1679788800000,2023-03-26 00:00:00,FIL/USDT,5.385,6.02,5.385,5.69,3955.497,699.6454,2486.008,434.58466,385,5.66
1679702400000,2023-03-25 00:00:00,FIL/USDT,5.552,5.626,5.281,5.353,3256.278,594.69004,1227.462,224.89587,157,5.476
1679616000000,2023-03-24 00:00:00,FIL/USDT,5.958,6.035,5.448,5.549,17588.543,3056.04394,10179.411,1777.7598,373,5.763
1679529600000,2023-03-23 00:00:00,FIL/USDT,5.692,5.953,5.617,5.953,2790.464,480.86414,1862.849,321.51712,341,5.804
1679443200000,2023-03-22 00:00:00,FIL/USDT,5.882,6.5,5.478,5.671,7304.032,1259.32451,3417.316,582.54428,389,5.809
1679356800000,2023-03-21 00:00:00,FIL/USDT,5.732,6.071,5.226,5.932,14992.561,2565.17636,3185.305,538.96109,370,5.846
1679270400000,2023-03-20 00:00:00,FIL/USDT,6.287,6.426,5.674,5.685,11816.107,1958.04178,7836.98,1287.16446,448,6.038
1679184000000,2023-03-19 00:00:00,FIL/USDT,5.917,6.499,5.882,6.263,4210.572,691.51452,1315.681,216.92066,392,6.092
1679097600000,2023-03-18 00:00:00,FIL/USDT,6.391,6.887,5.824,5.9,21299.18,3479.88979,12019.207,1944.84488,665,6.127
1679011200000,2023-03-17 00:00:00,FIL/USDT,5.821,6.473,5.803,6.391,8314.637,1361.08578,2557.98,419.32119,459,6.112
1678924800000,2023-03-16 00:00:00,FIL/USDT,5.666,6.219,5.546,5.844,4338.209,746.03877,1152.468,195.34466,159,5.816
1678838400000,2023-03-15 00:00:00,FIL/USDT,6.723,6.951,5.415,5.614,18580.656,3005.59971,5151.268,799.71671,689,6.221
1678752000000,2023-03-14 00:00:00,FIL/USDT,6.318,7.544,6.144,6.772,17017.857,2465.26681,10898.637,1576.2383,896,6.917
1678665600000,2023-03-13 00:00:00,FIL/USDT,5.705,6.539,5.702,6.318,54275.02,8943.14364,14510.856,2388.9827,828,6.072
1678579200000,2023-03-12 00:00:00,FIL/USDT,4.934,5.746,4.83,5.685,5716.77,1089.73253,3037.277,580.59375,333,5.258
1678492800000,2023-03-11 00:00:00,FIL/USDT,5.304,6.426,4.674,4.978,4619.209,905.35618,2051.714,384.51417,377,5.139
1678406400000,2023-03-10 00:00:00,FIL/USDT,5.507,6.426,5.157,5.337,3883.652,727.64939,2235.222,415.3502,296,5.349
1678320000000,2023-03-09 00:00:00,FIL/USDT,5.76,6.47,5.308,5.507,7918.724,1380.75155,2243.788,375.16025,344,5.751
1678233600000,2023-03-08 00:00:00,FIL/USDT,5.991,6.38,5.752,5.786,1595.676,256.8319,225.13,36.26763,130,6.221
1678147200000,2023-03-07 00:00:00,FIL/USDT,6.25,6.256,5.85,5.85,292.928,47.23587,9.479,1.51859,25,6.203
1678060800000,2023-03-06 00:00:00,FIL/USDT,6.092,6.149,6.092,6.149,22.746,3.72702,0,0,3,6.103
1677974400000,2023-03-05 00:00:00,FIL/USDT,5.918,6.235,5.915,6.148,1761.678,287.13943,1020.901,166.54861,145,6.136
1677888000000,2023-03-04 00:00:00,FIL/USDT,6.379,6.379,5.77,5.944,5926.536,1008.69702,68.594,10.9655,131,5.878
1677801600000,2023-03-03 00:00:00,FIL/USDT,6.876,6.952,6.059,6.379,5529.233,875.71189,1331.551,209.5339,353,6.317
1677715200000,2023-03-02 00:00:00,FIL/USDT,7.19,7.326,6.637,6.88,2575.374,366.23377,1285.787,181.71092,191,7.037
1677628800000,2023-03-01 00:00:00,FIL/USDT,6.502,7.268,6.489,7.249,4954.838,711.71284,2828.714,406.40283,305,6.965
1677542400000,2023-02-28 00:00:00,FIL/USDT,6.817,6.817,6.3,6.435,2824.128,439.8465,1715.068,269.97343,78,6.424
1677456000000,2023-02-27 00:00:00,FIL/USDT,6.846,7.243,6.698,6.874,4930.252,709.62947,1307.8,188.41407,193,6.95
1677369600000,2023-02-26 00:00:00,FIL/USDT,6.717,7.799,6.679,6.821,10134.414,1461.96476,1434.379,207.47628,204,6.933
1677283200000,2023-02-25 00:00:00,FIL/USDT,6.885,6.984,6.4,6.717,5890.946,874.85876,1726.514,253.77965,286,6.738
1677196800000,2023-02-24 00:00:00,FIL/USDT,7.879,8.034,6.661,6.84,12783.648,1736.89938,4142.585,545.90089,460,7.375
1677110400000,2023-02-23 00:00:00,FIL/USDT,7.988,8.353,7.677,7.879,16905.82,2094.85183,6731.109,838.99368,367,8.073
1677024000000,2023-02-22 00:00:00,FIL/USDT,8.175,9.133,7.546,8.04,18972.655,2255.14909,13417.042,1591.60997,669,8.427
1676937600000,2023-02-21 00:00:00,FIL/USDT,8.543,8.683,7.756,8.151,5546.526,684.73867,1672.695,203.49954,361,8.108
1676851200000,2023-02-20 00:00:00,FIL/USDT,8.521,9.859,7.615,8.543,14364.055,1688.19315,4500.425,531.64099,538,8.51
1676764800000,2023-02-19 00:00:00,FIL/USDT,7.522,9.424,7.522,8.482,28162.799,3277.24523,11770.074,1344.20332,1024,8.639
1676678400000,2023-02-18 00:00:00,FIL/USDT,7.621,7.938,7.299,7.478,10071.654,1331.09271,5309.664,698.79792,496,7.568
1676592000000,2023-02-17 00:00:00,FIL/USDT,5.453,7.869,5.453,7.671,36650.51,5403.58439,21502.184,3183.37519,1241,6.821
1676505600000,2023-02-16 00:00:00,FIL/USDT,5.485,5.98,5.373,5.386,6443.9,1116.25181,3390.76,587.68261,492,5.778
1676419200000,2023-02-15 00:00:00,FIL/USDT,5.049,5.466,4.5,5.466,1724.254,337.33453,639.287,121.27999,118,5.131
1676332800000,2023-02-14 00:00:00,FIL/USDT,4.8,5.77,4.782,5.062,1177.665,235.02561,435.16,86.94736,112,5.013
1676246400000,2023-02-13 00:00:00,FIL/USDT,4.881,4.946,4.702,4.849,1609.936,335.97822,1115.234,233.15196,172,4.792
1676160000000,2023-02-12 00:00:00,FIL/USDT,5.056,5.132,4.865,4.92,1567.171,310.61219,647.697,128.4578,117,5.046
1676073600000,2023-02-11 00:00:00,FIL/USDT,4.86,5.098,4.86,5.096,1872.02090925,375.9362,1458.05878225,293.23606,132,4.97996434093289225
1675987200000,2023-02-10 00:00:00,FIL/USDT,4.778,4.991,4.75,4.853,7649.30594753,1572.92519,4546.27272792,936.01656,247,4.863706959612905229
1675900800000,2023-02-09 00:00:00,FIL/USDT,5.471,5.502,4.5,4.773,9671.90275404,1897.35847,4842.98080713,931.2317,362,5.112857065451299796
1675814400000,2023-02-08 00:00:00,FIL/USDT,5.557,6.8,5.269,5.452,15592.04421875,2798.55523,8759.04655485,1574.49611,481,5.57625321255750803
1675728000000,2023-02-07 00:00:00,FIL/USDT,5.132,5.55,5.122,5.55,5555.09511684,1043.2138,1788.70157507,338.18474,236,5.32694992903021999
1675641600000,2023-02-06 00:00:00,FIL/USDT,5.303,5.383,5.025,5.092,2450.37052309,466.09351,1265.32974762,239.62458,175,5.258226480108294018
1675555200000,2023-02-05 00:00:00,FIL/USDT,5.521,5.719,5.181,5.293,8702.92936904,1630.24876,4774.92201232,887.0983,254,5.341042168403290157
1675468800000,2023-02-04 00:00:00,FIL/USDT,5.702,5.731,5.5,5.5,4561.58549165,808.52466,3742.92399264,664.22928,144,5.642473171151837622
1675382400000,2023-02-03 00:00:00,FIL/USDT,5.478,5.77,5.42,5.674,2756.55100194,495.03073,1091.64321476,194.43574,195,5.569634777990085574
1675296000000,2023-02-02 00:00:00,FIL/USDT,5.747,5.856,5.464,5.465,3226.77848301,569.64453,1545.24208481,271.21927,177,5.665767334908385215
1675209600000,2023-02-01 00:00:00,FIL/USDT,5.224,5.94,5.062,5.672,3782.87519882,694.54243,2576.11148603,469.45468,322,5.456015209338890623
1675123200000,2023-01-31 00:00:00,FIL/USDT,5.083,5.419,5.025,5.225,1016.51411539,194.04435,689.8503109,132.35863,157,5.240511928319372439
1675036800000,2023-01-30 00:00:00,FIL/USDT,5.481,5.531,4.884,5.122,6331.72425998,1228.72377,2257.84287443,441.14013,260,5.158664136601632878
1674950400000,2023-01-29 00:00:00,FIL/USDT,5.281,5.531,5.281,5.483,5729.50459744,1059.02563,2584.97675808,475.6759,255,5.410631294139998718
1674864000000,2023-01-28 00:00:00,FIL/USDT,5.358,5.634,5.1,5.274,10305.1165031,1961.75224,5269.61798545,1015.6362,276,5.25604491873301581
1674777600000,2023-01-27 00:00:00,FIL/USDT,5.454,5.454,5.198,5.389,3230.7449066,604.34848,1469.9217587,274.10331,180,5.346148615344739533
