https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1647388800000,2022-03-16 00:00:00,MATIC/USDT,1.37800246,1.46917763,1.3569451,1.46917763,99023.80562839,70706.63367497,0,0,0,1.40048819
1647302400000,2022-03-15 00:00:00,MATIC/USDT,1.38473651,1.407,1.332,1.37813824,105027.49841127,77026.72799726,0,0,0,1.36352018
1647216000000,2022-03-14 00:00:00,MATIC/USDT,1.35690945,1.39262051,1.33127621,1.37746139,54098.40492127,39937.41160827,0,0,0,1.35457964
1647129600000,2022-03-13 00:00:00,MATIC/USDT,1.39119492,1.42018202,1.35122671,1.35976529,43483.71135201,31351.36446318,0,0,0,1.38697986
1647043200000,2022-03-12 00:00:00,MATIC/USDT,1.40445679,1.43317579,1.39356823,1.39409,15962.52810692,11348.11872027,0,0,0,1.40662329
1646956800000,2022-03-11 00:00:00,MATIC/USDT,1.43258322,1.4719305,1.404,1.404,88256.92737762,62170.71156155,0,0,0,1.41959011
1646870400000,2022-03-10 00:00:00,MATIC/USDT,1.50395516,1.50996999,1.404,1.44146079,56610.84949737,39497.53653698,0,0,0,1.43327545
1646784000000,2022-03-09 00:00:00,MATIC/USDT,1.44770434,1.545,1.44669445,1.50567984,34177.89788106,22605.33762501,0,0,0,1.51193927
1646697600000,2022-03-08 00:00:00,MATIC/USDT,1.40797481,1.4752,1.404,1.43979128,51791.57789091,35819.99066055,0,0,0,1.44588474
1646611200000,2022-03-07 00:00:00,MATIC/USDT,1.43,1.494,1.37027351,1.41270203,89795.45363751,63298.75228332,0,0,0,1.41859752
1646524800000,2022-03-06 00:00:00,MATIC/USDT,1.5072481,1.516897,1.434,1.43575462,10812.91414478,7319.56242375,0,0,0,1.47726237
1646438400000,2022-03-05 00:00:00,MATIC/USDT,1.4649251,1.51413324,1.45,1.5072481,33366.7742166,22642.89423207,0,0,0,1.47360906
1646352000000,2022-03-04 00:00:00,MATIC/USDT,1.58003772,1.58003772,1.45188725,1.47536,94921.38644066,62570.21357538,0,0,0,1.51703791
1646265600000,2022-03-03 00:00:00,MATIC/USDT,1.63617578,1.65165,1.54531911,1.58484015,50504.50738288,31677.9051362,0,0,0,1.59431336
1646179200000,2022-03-02 00:00:00,MATIC/USDT,1.61132362,1.69434465,1.584,1.6374894,100557.53240197,60828.31721298,0,0,0,1.65313684
1646092800000,2022-03-01 00:00:00,MATIC/USDT,1.62,1.65881418,1.55828,1.62705996,63403.2448424,39485.96892737,0,0,0,1.60571581
1646006400000,2022-02-28 00:00:00,MATIC/USDT,1.45,1.61957317,1.4225,1.61957317,138830.28043039,91213.71057915,0,0,0,1.52203303
1645920000000,2022-02-27 00:00:00,MATIC/USDT,1.51437231,1.54418149,1.42544474,1.45355514,73778.22992645,49752.76323857,0,0,0,1.48289713
1645833600000,2022-02-26 00:00:00,MATIC/USDT,1.54953026,1.59323519,1.50550514,1.50551249,40380.57518496,26273.85895751,0,0,0,1.5369107
1645747200000,2022-02-25 00:00:00,MATIC/USDT,1.44285753,1.57279139,1.40655548,1.55092159,80680.93655787,53996.56060267,0,0,0,1.49418658
1645660800000,2022-02-24 00:00:00,MATIC/USDT,1.43078432,1.512,1.24718903,1.43904948,360628.71640403,270974.40486081,0,0,0,1.33085896
1645574400000,2022-02-23 00:00:00,MATIC/USDT,1.46446033,1.59323519,1.44,1.44,35796.27236709,23610.18178114,0,0,0,1.51613709
1645488000000,2022-02-22 00:00:00,MATIC/USDT,1.4155644,1.47286419,1.35,1.46859344,92123.81442707,65672.50712091,0,0,0,1.40277596
1645401600000,2022-02-21 00:00:00,MATIC/USDT,1.50550514,1.61420821,1.404,1.40480641,172544.12687688,115275.46457359,0,0,0,1.49679836
1645315200000,2022-02-20 00:00:00,MATIC/USDT,1.63647999,1.63647999,1.49868001,1.51061196,41685.0458706,27096.64483054,0,0,0,1.53838403
1645228800000,2022-02-19 00:00:00,MATIC/USDT,1.59866802,1.64331789,1.5608609,1.62839684,80612.27110159,50704.43830821,0,0,0,1.58984644
1645142400000,2022-02-18 00:00:00,MATIC/USDT,1.657768,1.71029932,1.58195316,1.59894225,95459.21858047,57614.31606839,0,0,0,1.65686629
1645056000000,2022-02-17 00:00:00,MATIC/USDT,1.83844464,1.86187989,1.64806857,1.66302815,111071.876156,64305.75626578,0,0,0,1.72724624
1644969600000,2022-02-16 00:00:00,MATIC/USDT,1.86591478,1.87670351,1.75,1.84093587,77275.08683522,42836.01425607,0,0,0,1.80397472
1644883200000,2022-02-15 00:00:00,MATIC/USDT,1.65943,1.87670351,1.65362125,1.86591478,242897.89944598,137469.11059145,0,0,0,1.76692711
1644796800000,2022-02-14 00:00:00,MATIC/USDT,1.65700536,1.67755,1.59669384,1.66099298,80024.64926144,49040.99360135,0,0,0,1.63179094
1644710400000,2022-02-13 00:00:00,MATIC/USDT,1.69647397,1.72315,1.64607,1.66142595,119605.36956744,70265.223513,0,0,0,1.70219866
1644624000000,2022-02-12 00:00:00,MATIC/USDT,1.70546745,1.76134171,1.64532022,1.69373,65306.22178426,38667.29033161,0,0,0,1.68892677
1644537600000,2022-02-11 00:00:00,MATIC/USDT,1.87732735,1.89994895,1.67666258,1.71524912,291338.73997351,161726.17092738,0,0,0,1.80143224
1644451200000,2022-02-10 00:00:00,MATIC/USDT,2.02572803,2.03711936,1.87906,1.89951466,204476.24493838,103926.84417605,0,0,0,1.96750172
1644364800000,2022-02-09 00:00:00,MATIC/USDT,1.9456387,2.05696198,1.89212598,2.04972787,79284.99818624,39527.85170698,0,0,0,2.00580084
1644278400000,2022-02-08 00:00:00,MATIC/USDT,2.01982335,2.04594308,1.86096211,1.94838058,260375.42183659,133702.18317508,0,0,0,1.94742834
1644192000000,2022-02-07 00:00:00,MATIC/USDT,1.74120339,2.082,1.70060241,2.01168327,337642.05559642,174798.80801934,0,0,0,1.93160387
1644105600000,2022-02-06 00:00:00,MATIC/USDT,1.70997212,1.75326,1.66938423,1.73652766,133461.49330755,78140.6152633,0,0,0,1.70796573
1644019200000,2022-02-05 00:00:00,MATIC/USDT,1.6920092,1.75589924,1.6760502,1.72786118,168301.45974102,97580.40007736,0,0,0,1.72474656
1643932800000,2022-02-04 00:00:00,MATIC/USDT,1.55610281,1.69796559,1.53938512,1.6920092,118799.95318286,73487.87151644,0,0,0,1.61659265
1643846400000,2022-02-03 00:00:00,MATIC/USDT,1.53513993,1.56238005,1.47637476,1.54987952,96786.91950078,64129.96823174,0,0,0,1.50923074
1643760000000,2022-02-02 00:00:00,MATIC/USDT,1.64856152,1.66264013,1.52263892,1.54324889,56125.16147397,34965.56852925,0,0,0,1.60515512
1643673600000,2022-02-01 00:00:00,MATIC/USDT,1.64241895,1.67657236,1.61207703,1.6517575,110954.9034257,67306.04296451,0,0,0,1.64851324
1643587200000,2022-01-31 00:00:00,MATIC/USDT,1.59736291,1.65204884,1.5245545,1.64241895,135074.86845414,85345.76938193,0,0,0,1.58267796
1643500800000,2022-01-30 00:00:00,MATIC/USDT,1.69341248,1.70634795,1.5725567,1.60792512,108460.09779592,66207.46071961,0,0,0,1.63818543
1643414400000,2022-01-29 00:00:00,MATIC/USDT,1.67412854,1.73815133,1.65006066,1.69787467,140358.23850454,82830.78536072,0,0,0,1.69451777
1643328000000,2022-01-28 00:00:00,MATIC/USDT,1.58751129,1.6995,1.566,1.6809807,205305.41964764,125335.54816124,0,0,0,1.63804621
1643241600000,2022-01-27 00:00:00,MATIC/USDT,1.57825528,1.6662324,1.49747859,1.59151642,231846.97723624,147049.34461961,0,0,0,1.57666107
1643155200000,2022-01-26 00:00:00,MATIC/USDT,1.55497462,1.81810785,1.52915072,1.59539321,1007007.43250067,599284.54757569,0,0,0,1.6803494
1643068800000,2022-01-25 00:00:00,MATIC/USDT,1.5065247,1.61262701,1.41080285,1.5569143,175818.8414856,116709.76649217,0,0,0,1.50646211
1642982400000,2022-01-24 00:00:00,MATIC/USDT,1.6094384,1.6094384,1.31,1.50924697,868464.93099508,614211.17010931,0,0,0,1.4139517
1642896000000,2022-01-23 00:00:00,MATIC/USDT,1.53920165,1.6662324,1.51294037,1.61582543,559433.73544581,352043.32444243,0,0,0,1.58910479
1642809600000,2022-01-22 00:00:00,MATIC/USDT,1.69646035,1.75395152,1.4,1.52094167,2442272.4244,1582408.39762138,0,0,0,1.54338944
1642723200000,2022-01-21 00:00:00,MATIC/USDT,1.96139881,2.01840996,1.64171461,1.7081459,2111773.34756406,1158443.63238213,0,0,0,1.82294009
1642636800000,2022-01-20 00:00:00,MATIC/USDT,2.0275,2.19002929,1.9549,1.96504,809502.09103141,393264.19152699,0,0,0,2.058418
1642550400000,2022-01-19 00:00:00,MATIC/USDT,2.12803102,2.14057728,2.0173449,2.0323304,377712.03407389,181883.88980158,0,0,0,2.07666569
1642464000000,2022-01-18 00:00:00,MATIC/USDT,2.21152941,2.2425,2.08038921,2.12058646,386264.51220407,180345.10203601,0,0,0,2.14180761
1642377600000,2022-01-17 00:00:00,MATIC/USDT,2.33402551,2.45,2.16718152,2.21608387,399929.76023965,173928.17110064,0,0,0,2.29939611
1642291200000,2022-01-16 00:00:00,MATIC/USDT,2.3606,2.3606,2.30458001,2.32821875,68595.43766525,29421.78548923,0,0,0,2.33145053
1642204800000,2022-01-15 00:00:00,MATIC/USDT,2.34251876,2.39615,2.29771219,2.36363713,100114.94164281,42406.76879317,0,0,0,2.36082456
1642118400000,2022-01-14 00:00:00,MATIC/USDT,2.25649838,2.34754319,2.18876942,2.3379683,389702.5279417,169288.38556235,0,0,0,2.30200392
1642032000000,2022-01-13 00:00:00,MATIC/USDT,2.39170636,2.43556415,2.2425,2.2552,248532.1823447,105823.50580139,0,0,0,2.34855366
1641945600000,2022-01-12 00:00:00,MATIC/USDT,2.36761779,2.44961562,2.30597237,2.39170636,513720.09129862,218638.90052914,0,0,0,2.34962803
1641859200000,2022-01-11 00:00:00,MATIC/USDT,2.07036001,2.36796,2.05570628,2.35445296,518002.53912301,232556.2134988,0,0,0,2.22742936
1641772800000,2022-01-10 00:00:00,MATIC/USDT,2.11264905,2.14487714,1.92447945,2.07227,496661.71849013,247060.44499194,0,0,0,2.01028423
1641686400000,2022-01-09 00:00:00,MATIC/USDT,1.978104,2.17,1.96945365,2.11647876,203913.35867672,98970.03531437,0,0,0,2.06035451
1641600000000,2022-01-08 00:00:00,MATIC/USDT,2.05810599,2.14244,1.902,1.98653746,284564.99882372,141985.0938765,0,0,0,2.00418925
1641513600000,2022-01-07 00:00:00,MATIC/USDT,2.2511,2.26349984,2.04654852,2.04654852,594922.65091504,279572.26586681,0,0,0,2.12797449
1641427200000,2022-01-06 00:00:00,MATIC/USDT,2.1767055,2.29236,2.07276183,2.25023237,502753.51125843,231869.4184899,0,0,0,2.1682614
1641340800000,2022-01-05 00:00:00,MATIC/USDT,2.36245699,2.45007716,2.02423215,2.1827,442433.17155657,198923.12904526,0,0,0,2.22414142
1641254400000,2022-01-04 00:00:00,MATIC/USDT,2.42768286,2.50193606,2.35514283,2.36660374,188262.84951859,77797.80442146,0,0,0,2.41989926
1641168000000,2022-01-03 00:00:00,MATIC/USDT,2.53935434,2.54161147,2.36796,2.43136048,207676.51815253,84924.47545944,0,0,0,2.44542597
1641081600000,2022-01-02 00:00:00,MATIC/USDT,2.56358687,2.58180804,2.50582871,2.55330527,94252.10495319,37176.42987688,0,0,0,2.53526509
1640995200000,2022-01-01 00:00:00,MATIC/USDT,2.53358398,2.6013,2.50588235,2.5764048,68042.41777741,26564.75702297,0,0,0,2.56137926
1640908800000,2021-12-31 00:00:00,MATIC/USDT,2.55360181,2.67096452,2.4442215,2.52417041,476106.90566343,185667.9733267,0,0,0,2.56429203
1640822400000,2021-12-30 00:00:00,MATIC/USDT,2.47823999,2.59550926,2.4219,2.55258834,208241.09808992,82959.54537502,0,0,0,2.51015235
1640736000000,2021-12-29 00:00:00,MATIC/USDT,2.49812365,2.61644079,2.4081,2.47823999,399398.8029935,158370.11339777,0,0,0,2.52193292
1640649600000,2021-12-28 00:00:00,MATIC/USDT,2.72904935,2.72904935,2.44811238,2.49635036,543781.37793236,212615.84539228,0,0,0,2.55757691
1640563200000,2021-12-27 00:00:00,MATIC/USDT,2.87940551,2.92292695,2.71649588,2.72647544,292937.7851252,103713.46963776,0,0,0,2.82449122
1640476800000,2021-12-26 00:00:00,MATIC/USDT,2.6343658,2.88783275,2.6132,2.879331,612484.7924464,222204.31533664,0,0,0,2.75640367
1640390400000,2021-12-25 00:00:00,MATIC/USDT,2.46035294,2.685,2.43104625,2.6398906,221529.24865602,85703.8737114,0,0,0,2.58482188
1640304000000,2021-12-24 00:00:00,MATIC/USDT,2.67541641,2.67541641,2.42768286,2.4655128,304045.59047213,118874.77626357,0,0,0,2.55769642
1640217600000,2021-12-23 00:00:00,MATIC/USDT,2.50718312,2.73387511,2.46991039,2.6814869,1351512.9237835,519071.05279844,0,0,0,2.60371468
1640131200000,2021-12-22 00:00:00,MATIC/USDT,2.374465,2.649,2.374465,2.49756183,729264.1149394,285144.96494477,0,0,0,2.55752057
1640044800000,2021-12-21 00:00:00,MATIC/USDT,2.12779175,2.408,2.10766298,2.37618194,516096.81221677,223948.64070874,0,0,0,2.30453201
1639958400000,2021-12-20 00:00:00,MATIC/USDT,2.21854595,2.24829282,2.04884009,2.12439143,585370.40854141,275921.95930585,0,0,0,2.12150714
1639872000000,2021-12-19 00:00:00,MATIC/USDT,2.23331396,2.29117062,2.1684,2.22134831,149633.7232903,67071.34432606,0,0,0,2.23096353
1639785600000,2021-12-18 00:00:00,MATIC/USDT,2.13583777,2.25220439,2.0572,2.22994222,234536.11305753,108013.41545489,0,0,0,2.17136095
1639699200000,2021-12-17 00:00:00,MATIC/USDT,2.07634542,2.15747369,1.94016228,2.13134671,403133.38905114,197730.08544764,0,0,0,2.03880652
1639612800000,2021-12-16 00:00:00,MATIC/USDT,2.12637568,2.20479537,2.06429811,2.06429811,433519.99070852,201986.91514745,0,0,0,2.14627759
1639526400000,2021-12-15 00:00:00,MATIC/USDT,1.9412208,2.21676568,1.83448275,2.1119547,777092.85875172,390967.80448795,0,0,0,1.98761342
1639440000000,2021-12-14 00:00:00,MATIC/USDT,1.81304999,1.9434957,1.74000064,1.93783628,397205.22446886,215350.11716229,0,0,0,1.84446254
1639353600000,2021-12-13 00:00:00,MATIC/USDT,2.08126469,2.08943639,1.75108876,1.81755637,436484.75611119,234447.43820441,0,0,0,1.86175954
1639267200000,2021-12-12 00:00:00,MATIC/USDT,2.1358193,2.13814669,2.02977164,2.08442476,190443.57787851,91553.91477104,0,0,0,2.0801249
1639180800000,2021-12-11 00:00:00,MATIC/USDT,2.09820952,2.16066156,2.01161771,2.13367195,1186955.83511177,566783.47036412,0,0,0,2.09419627
1639094400000,2021-12-10 00:00:00,MATIC/USDT,2.09820952,2.3,2.0473047,2.09402693,1923621.24485874,875007.442185,0,0,0,2.19840558
1639008000000,2021-12-09 00:00:00,MATIC/USDT,2.42063,2.4339033,2.06183669,2.09115175,1126592.56207018,514431.04343329,0,0,0,2.18997779
1638921600000,2021-12-08 00:00:00,MATIC/USDT,2.34274227,2.57679155,2.2256415,2.42692753,1130769.13120612,465731.98706738,0,0,0,2.42793959
1638835200000,2021-12-07 00:00:00,MATIC/USDT,2.28161747,2.5171017,2.23657983,2.34635581,1195857.37569687,508884.26368461,0,0,0,2.34995943
1638748800000,2021-12-06 00:00:00,MATIC/USDT,2.04937933,2.31767975,1.71161889,2.27684247,839798.08359316,410292.16985906,0,0,0,2.04682941
1638662400000,2021-12-05 00:00:00,MATIC/USDT,1.98281828,2.19567599,1.88290534,2.04776318,458234.04917534,224327.47936504,0,0,0,2.04270136
1638576000000,2021-12-04 00:00:00,MATIC/USDT,2.27432042,2.31047849,1.57311967,1.97616042,967309.06417218,508001.56765477,0,0,0,1.90414582
1638489600000,2021-12-03 00:00:00,MATIC/USDT,2.12920657,2.39152157,2.08340136,2.27207746,913966.38561846,405344.61334276,0,0,0,2.25478853
1638403200000,2021-12-02 00:00:00,MATIC/USDT,2.00524797,2.2,1.95239464,2.12845253,568570.93101198,269799.94626463,0,0,0,2.1073797
1638316800000,2021-12-01 00:00:00,MATIC/USDT,1.78407881,2.09015046,1.77674195,2.00524797,421461.47313701,214160.15285453,0,0,0,1.96797334
1638230400000,2021-11-30 00:00:00,MATIC/USDT,1.82171875,1.87662629,1.69670937,1.78407881,448140.44401813,255181.37359212,0,0,0,1.7561644
1638144000000,2021-11-29 00:00:00,MATIC/USDT,1.6540625,1.82799926,1.63084051,1.81858755,112594.30051977,65042.14388168,0,0,0,1.73109762
1638057600000,2021-11-28 00:00:00,MATIC/USDT,1.60650929,1.66344998,1.50207067,1.65258659,255750.41271262,160722.38636582,0,0,0,1.59125569
1637971200000,2021-11-27 00:00:00,MATIC/USDT,1.63864995,1.72314894,1.58913643,1.6118391,139493.88560458,83721.73931777,0,0,0,1.66616086
1637884800000,2021-11-26 00:00:00,MATIC/USDT,1.93359145,1.96470412,1.59224782,1.63671875,721310.56549671,426921.36016906,0,0,0,1.68956307
1637798400000,2021-11-25 00:00:00,MATIC/USDT,1.68607885,1.93473162,1.67200835,1.9239716,335495.29917994,183853.25847588,0,0,0,1.8247993
1637712000000,2021-11-24 00:00:00,MATIC/USDT,1.75242772,1.83083608,1.65458524,1.68993772,243676.88291058,140290.44442689,0,0,0,1.73694569
1637625600000,2021-11-23 00:00:00,MATIC/USDT,1.55895922,1.76219867,1.54377497,1.75087584,317711.55696314,191402.28002572,0,0,0,1.65991521
1637539200000,2021-11-22 00:00:00,MATIC/USDT,1.59860303,1.61918639,1.52663522,1.55654547,134595.58647932,85769.53965495,0,0,0,1.56927024
1637452800000,2021-11-21 00:00:00,MATIC/USDT,1.66558665,1.66652879,1.59659102,1.59860303,32445.12451914,19952.4009004,0,0,0,1.62612633
1637366400000,2021-11-20 00:00:00,MATIC/USDT,1.62058481,1.67872956,1.5635902,1.66691,55851.14234367,34369.17898651,0,0,0,1.62503568
1637280000000,2021-11-19 00:00:00,MATIC/USDT,1.49768163,1.62695033,1.48120887,1.6197519,138478.29669031,87551.86234991,0,0,0,1.58167162
1637193600000,2021-11-18 00:00:00,MATIC/USDT,1.63344097,1.6787674,1.45,1.4976263,206442.57541026,133709.82709831,0,0,0,1.54395963
1637107200000,2021-11-17 00:00:00,MATIC/USDT,1.5623094,1.66691795,1.49030908,1.63729834,178770.07828033,114162.44847054,0,0,0,1.56592715
1637020800000,2021-11-16 00:00:00,MATIC/USDT,1.69450697,1.69450697,1.47226414,1.56692915,206707.37501517,131784.56394457,0,0,0,1.56852493
1636934400000,2021-11-15 00:00:00,MATIC/USDT,1.72855099,1.76540306,1.69171253,1.69394465,51634.87852176,29888.36770641,0,0,0,1.72759111
1636848000000,2021-11-14 00:00:00,MATIC/USDT,1.75279553,1.77322581,1.68878612,1.72730835,53781.85114425,31320.59724534,0,0,0,1.71714002
1636761600000,2021-11-13 00:00:00,MATIC/USDT,1.72363281,1.76773581,1.7,1.7546522,66560.95412734,38526.90730371,0,0,0,1.72764851
1636675200000,2021-11-12 00:00:00,MATIC/USDT,1.75467373,1.77394325,1.635,1.71470881,130459.62278408,76607.93942004,0,0,0,1.70295172
1636588800000,2021-11-11 00:00:00,MATIC/USDT,1.6991442,1.78633591,1.66516723,1.7562609,164591.96084606,95641.92240068,0,0,0,1.72091857
1636502400000,2021-11-10 00:00:00,MATIC/USDT,1.78069128,1.89268854,1.51917,1.69990633,582456.98585788,333148.21843005,0,0,0,1.74834188
1636416000000,2021-11-09 00:00:00,MATIC/USDT,1.89544901,1.89544901,1.75996015,1.77560053,284979.1169759,155486.00580998,0,0,0,1.83282807
1636329600000,2021-11-08 00:00:00,MATIC/USDT,1.87934013,1.93832676,1.8659155,1.89495575,358187.0342142,188730.60419644,0,0,0,1.89787467
1636243200000,2021-11-07 00:00:00,MATIC/USDT,1.87688629,1.91558155,1.85493257,1.88164931,178294.99312462,94565.36749215,0,0,0,1.88541532
1636156800000,2021-11-06 00:00:00,MATIC/USDT,1.89095957,1.92430761,1.81286329,1.88332129,188253.97914177,100144.03094006,0,0,0,1.87983225
1636070400000,2021-11-05 00:00:00,MATIC/USDT,1.91347068,1.95036912,1.86920096,1.88775966,180848.77883811,95217.9756026,0,0,0,1.89931341
1635984000000,2021-11-04 00:00:00,MATIC/USDT,2.02024558,2.02024558,1.86470588,1.91958801,264360.87235338,136519.25182744,0,0,0,1.93643657
1635897600000,2021-11-03 00:00:00,MATIC/USDT,1.93832676,2.14802085,1.93832676,2.03278466,1231764.58717042,603598.58730377,0,0,0,2.04070157
1635811200000,2021-11-02 00:00:00,MATIC/USDT,1.90090809,1.96800751,1.865,1.93711999,137731.0080997,71993.24792982,0,0,0,1.91311007
1635724800000,2021-11-01 00:00:00,MATIC/USDT,1.94037859,1.96946638,1.84262325,1.90215861,290590.00039512,153256.90275963,0,0,0,1.8960973
1635638400000,2021-10-31 00:00:00,MATIC/USDT,1.85445381,1.98179132,1.8,1.94181151,727127.15034103,381544.21995171,0,0,0,1.90574804
1635552000000,2021-10-30 00:00:00,MATIC/USDT,2.01649829,2.01649829,1.82615937,1.86879272,475563.30580836,249370.75568053,0,0,0,1.90705323
1635465600000,2021-10-29 00:00:00,MATIC/USDT,2.13297874,2.21676568,1.92141828,2.02211066,736510.84957218,358237.58387954,0,0,0,2.05592847
1635379200000,2021-10-28 00:00:00,MATIC/USDT,1.7651,2.17333034,1.7651,2.13012925,1127845.48060894,574612.3706979,0,0,0,1.96279359
1635292800000,2021-10-27 00:00:00,MATIC/USDT,1.73883488,1.93538711,1.60521537,1.7556,963924.10338203,543277.61020837,0,0,0,1.7742754
1635206400000,2021-10-26 00:00:00,MATIC/USDT,1.67478013,1.85380245,1.65953939,1.73739772,664008.14621752,373224.16724871,0,0,0,1.77911347
1635120000000,2021-10-25 00:00:00,MATIC/USDT,1.56865813,1.67911285,1.56,1.67478013,201706.96186411,122950.20294412,0,0,0,1.64055818
1635033600000,2021-10-24 00:00:00,MATIC/USDT,1.63878042,1.63878042,1.52868196,1.56865813,215657.60468964,137301.94032093,0,0,0,1.5706814
1634947200000,2021-10-23 00:00:00,MATIC/USDT,1.5027433,1.67215215,1.5027433,1.63931088,780600.31621522,480225.53085214,0,0,0,1.62548691
1634860800000,2021-10-22 00:00:00,MATIC/USDT,1.51476524,1.57633309,1.49286926,1.51476524,156660.819318,102237.4732204,0,0,0,1.53232287
1634774400000,2021-10-21 00:00:00,MATIC/USDT,1.53638595,1.63,1.48231156,1.5027433,254245.62745695,164765.37817558,0,0,0,1.54307676
1634688000000,2021-10-20 00:00:00,MATIC/USDT,1.47122478,1.54809622,1.44605076,1.53304433,236673.6214454,158641.50618391,0,0,0,1.49187704
1634601600000,2021-10-19 00:00:00,MATIC/USDT,1.48489918,1.52390399,1.44164303,1.47122478,121927.38573063,82424.96358709,0,0,0,1.47925313
1634515200000,2021-10-18 00:00:00,MATIC/USDT,1.45632798,1.61688313,1.44604453,1.48067435,321468.67875134,214316.71693021,0,0,0,1.49997015
1634428800000,2021-10-17 00:00:00,MATIC/USDT,1.50261692,1.5461318,1.41294,1.45995189,338065.31140148,229444.95035874,0,0,0,1.47340488
1634342400000,2021-10-16 00:00:00,MATIC/USDT,1.60979615,1.62034413,1.49596691,1.51015351,589687.78853233,381211.37503672,0,0,0,1.54687878
1634256000000,2021-10-15 00:00:00,MATIC/USDT,1.26091806,1.78,1.237,1.6029664,2825981.72271302,1876653.60773846,0,0,0,1.50586219
1634169600000,2021-10-14 00:00:00,MATIC/USDT,1.24484153,1.28930799,1.22990389,1.26414501,86191.31616813,67960.27577937,0,0,0,1.26826024
1634083200000,2021-10-13 00:00:00,MATIC/USDT,1.21945215,1.26121502,1.19,1.23715392,141383.84654129,115040.99195262,0,0,0,1.22898667
1633996800000,2021-10-12 00:00:00,MATIC/USDT,1.23398702,1.23420133,1.15335911,1.22373783,82101.53420485,68272.6311085,0,0,0,1.20255412
1633910400000,2021-10-11 00:00:00,MATIC/USDT,1.24160639,1.30549496,1.215,1.24192465,263220.73080065,210466.38806188,0,0,0,1.25065447
1633824000000,2021-10-10 00:00:00,MATIC/USDT,1.34747293,1.35696986,1.23670698,1.24776829,444052.63156483,346525.16663616,0,0,0,1.2814441
1633737600000,2021-10-09 00:00:00,MATIC/USDT,1.3438671,1.38120992,1.32861243,1.35372598,162418.63855119,120538.84745591,0,0,0,1.34743812
1633651200000,2021-10-08 00:00:00,MATIC/USDT,1.27359408,1.43629111,1.2709897,1.34109981,685690.66391949,494355.96044525,0,0,0,1.38703832
1633564800000,2021-10-07 00:00:00,MATIC/USDT,1.25595889,1.30842267,1.2284054,1.27877931,233515.86774605,184454.40773516,0,0,0,1.26598149
1633478400000,2021-10-06 00:00:00,MATIC/USDT,1.31650512,1.31650512,1.20385939,1.25531447,302771.26277239,237535.57322855,0,0,0,1.27463545
1633392000000,2021-10-05 00:00:00,MATIC/USDT,1.27006072,1.33445339,1.27,1.3138562,226963.0179529,173143.22755138,0,0,0,1.3108397
1633305600000,2021-10-04 00:00:00,MATIC/USDT,1.31666571,1.32043418,1.23847882,1.278,177385.1054908,138677.08599652,0,0,0,1.27912339
1633219200000,2021-10-03 00:00:00,MATIC/USDT,1.30103646,1.3447799,1.27590648,1.32500457,136797.46418451,104018.04210279,0,0,0,1.31513208
1633132800000,2021-10-02 00:00:00,MATIC/USDT,1.26881783,1.35435061,1.22515054,1.29624772,111691.67138702,86910.97723694,0,0,0,1.28512732
1633046400000,2021-10-01 00:00:00,MATIC/USDT,1.12879789,1.26677676,1.12879789,1.26677676,125447.961655,103497.24362609,0,0,0,1.21208988
1632960000000,2021-09-30 00:00:00,MATIC/USDT,1.0977083,1.14780285,1.0977083,1.12591278,80356.31397393,71182.62117835,0,0,0,1.12887545
1632873600000,2021-09-29 00:00:00,MATIC/USDT,1.05024222,1.11155656,1.04549316,1.0965974,43687.96430973,40135.22538672,0,0,0,1.08851922
1632787200000,2021-09-28 00:00:00,MATIC/USDT,1.0825542,1.11027306,1.04661493,1.05015186,24135.85093435,22398.25005227,0,0,0,1.07757752
1632700800000,2021-09-27 00:00:00,MATIC/USDT,1.11649727,1.16705465,1.0839022,1.0839022,53785.890276,48107.42341254,0,0,0,1.11803722
1632614400000,2021-09-26 00:00:00,MATIC/USDT,1.11689215,1.16586817,1.03211438,1.12377544,123175.07503054,111621.69527161,0,0,0,1.10350478
1632528000000,2021-09-25 00:00:00,MATIC/USDT,1.12686048,1.14189314,1.08524819,1.12589935,54221.54982418,48543.55604196,0,0,0,1.11696699
1632441600000,2021-09-24 00:00:00,MATIC/USDT,1.22415437,1.22825441,1.05751378,1.12414507,162717.37452009,144438.15784005,0,0,0,1.12655393
1632355200000,2021-09-23 00:00:00,MATIC/USDT,1.23232075,1.24359349,1.17799021,1.2262032,102498.38675951,84021.15661507,0,0,0,1.21991163
1632268800000,2021-09-22 00:00:00,MATIC/USDT,1.04845866,1.23271691,1.03068976,1.22971168,203497.74276716,176264.59424227,0,0,0,1.15450152
1632182400000,2021-09-21 00:00:00,MATIC/USDT,1.13489715,1.18627429,1.01745076,1.04738082,312650.3545615,283069.26615475,0,0,0,1.10450123
1632096000000,2021-09-20 00:00:00,MATIC/USDT,1.30938513,1.30938513,1.09909336,1.12880331,692429.52666158,594282.92900613,0,0,0,1.16515129
1632009600000,2021-09-19 00:00:00,MATIC/USDT,1.37059162,1.37106631,1.304,1.3117566,100862.76405592,75800.47539335,0,0,0,1.33063497
1631923200000,2021-09-18 00:00:00,MATIC/USDT,1.42801113,1.43770018,1.33982702,1.36461729,91304.64286668,65736.99046932,0,0,0,1.38893859
