https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume LINK,Volume USDT,tradecount
1669420800000,2022-11-26,LINKUSDT,6.848,7.299,6.824,7.156,8067345.14,57109526.62374,134550
1669334400000,2022-11-25,LINKUSDT,6.83,6.993,6.661,6.848,5761022.33,39209013.52817,113315
1669248000000,2022-11-24,LINKUSDT,6.708,6.978,6.586,6.831,6713104.24,45421620.88419,137507
1669161600000,2022-11-23,LINKUSDT,6.423,6.809,6.343,6.707,9877403.25,64504866.00591,174060
1669075200000,2022-11-22,LINKUSDT,5.874,6.485,5.837,6.422,11891787.33,73312569.08168,206660
1668988800000,2022-11-21,LINKUSDT,5.767,5.896,5.528,5.876,7858097.01,45079333.64236,142035
1668902400000,2022-11-20,LINKUSDT,6.146,6.252,5.709,5.768,4952741.6,29792054.05031,89931
1668816000000,2022-11-19,LINKUSDT,6.184,6.22,5.99,6.146,2913602.05,17818230.55664,55789
1668729600000,2022-11-18,LINKUSDT,6.224,6.44,6.069,6.183,5216596.13,32627018.46391,87798
1668643200000,2022-11-17,LINKUSDT,6.18,6.342,6.029,6.225,4888412.25,30263489.00306,100903
1668556800000,2022-11-16,LINKUSDT,6.421,6.564,6.077,6.179,6291977.07,39562816.09355,122221
1668470400000,2022-11-15,LINKUSDT,6.291,6.672,6.207,6.421,9028489.34,58364458.60071,162347
1668384000000,2022-11-14,LINKUSDT,6.077,6.438,5.69,6.291,12214030.16,74288053.37186,264243
1668297600000,2022-11-13,LINKUSDT,6.28,6.545,5.94,6.078,7288028.03,45422401.31609,159288
1668211200000,2022-11-12,LINKUSDT,7.045,7.074,6.158,6.281,15181553.03,97643564.02154,268378
1668124800000,2022-11-11,LINKUSDT,7.209,7.339,6.513,7.044,11210254.17,77651501.14814,226301
1668038400000,2022-11-10,LINKUSDT,6.232,7.51,6.087,7.21,18632257.98,128075832.11045,394838
1667952000000,2022-11-09,LINKUSDT,7.708,7.9,5.775,6.231,23647479.31,159062051.39263,534761
1667865600000,2022-11-08,LINKUSDT,8.956,9.47,6.578,7.708,36115113.39,301313110.23092,877883
1667779200000,2022-11-07,LINKUSDT,8.101,9.261,7.895,8.956,11376076.89,97366046.73339,259312
1667692800000,2022-11-06,LINKUSDT,8.664,8.772,8.094,8.101,5402107.02,45910250.4759,128195
1667606400000,2022-11-05,LINKUSDT,8.715,9.008,8.562,8.663,6375166.7,55895433.24499,171233
1667520000000,2022-11-04,LINKUSDT,7.72,8.898,7.66,8.715,11886503.72,98774017.64201,292027
1667433600000,2022-11-03,LINKUSDT,7.436,8.02,7.388,7.72,8014383.31,62564608.05491,175418
1667347200000,2022-11-02,LINKUSDT,7.683,8.0,7.338,7.437,8337674.08,64029729.00664,190798
1667260800000,2022-11-01,LINKUSDT,7.854,7.923,7.63,7.684,3790469.73,29439256.27702,92032
1667174400000,2022-10-31,LINKUSDT,7.783,8.333,7.664,7.857,8476588.97,67630099.8215,211492
1667088000000,2022-10-30,LINKUSDT,7.637,7.932,7.48,7.782,6277383.29,48314353.79686,153138
1667001600000,2022-10-29,LINKUSDT,7.108,7.661,7.076,7.636,5922885.58,43586411.00135,130478
1666915200000,2022-10-28,LINKUSDT,6.893,7.2,6.83,7.109,3195848.02,22384385.43907,71963
1666828800000,2022-10-27,LINKUSDT,7.158,7.365,6.858,6.892,4318895.49,30714307.53915,98592
1666742400000,2022-10-26,LINKUSDT,7.063,7.29,7.027,7.157,4195506.95,30065054.06679,93369
1666656000000,2022-10-25,LINKUSDT,6.908,7.28,6.814,7.063,5408134.51,38086977.2091,105592
1666569600000,2022-10-24,LINKUSDT,7.067,7.086,6.791,6.906,3517550.87,24335258.79955,60570
1666483200000,2022-10-23,LINKUSDT,6.87,7.092,6.799,7.066,2603397.53,18020720.76184,57222
1666396800000,2022-10-22,LINKUSDT,6.81,6.931,6.725,6.868,1242501.08,8500540.74031,36603
1666310400000,2022-10-21,LINKUSDT,6.658,6.847,6.444,6.809,3884356.73,25846102.59334,82234
1666224000000,2022-10-20,LINKUSDT,6.773,6.912,6.601,6.657,3053738.2,20681408.41961,61682
1666137600000,2022-10-19,LINKUSDT,7.126,7.135,6.698,6.772,2898811.58,20118068.56335,60537
1666051200000,2022-10-18,LINKUSDT,7.33,7.372,6.963,7.127,3812172.36,27259786.93776,71865
1665964800000,2022-10-17,LINKUSDT,7.167,7.374,7.067,7.328,3223224.95,23364961.14815,61534
1665878400000,2022-10-16,LINKUSDT,6.886,7.237,6.876,7.173,2251234.69,15940568.83857,57914
1665792000000,2022-10-15,LINKUSDT,6.886,6.991,6.818,6.886,1997815.4,13798762.56723,41959
1665705600000,2022-10-14,LINKUSDT,7.026,7.25,6.796,6.887,4417987.63,31215130.87252,89284
1665619200000,2022-10-13,LINKUSDT,7.145,7.157,6.306,7.027,7403456.5,50097183.4845,169568
1665532800000,2022-10-12,LINKUSDT,7.135,7.278,7.087,7.145,2205045.13,15824076.15696,47066
1665446400000,2022-10-11,LINKUSDT,7.334,7.384,7.068,7.135,4132067.46,29809359.56152,95884
1665360000000,2022-10-10,LINKUSDT,7.628,7.733,7.321,7.335,3592487.93,27157209.69339,80634
1665273600000,2022-10-09,LINKUSDT,7.455,7.657,7.417,7.63,1649107.98,12449216.75935,41974
1665187200000,2022-10-08,LINKUSDT,7.606,7.656,7.339,7.455,2060120.82,15452064.55222,42073
1665100800000,2022-10-07,LINKUSDT,7.63,7.802,7.473,7.606,4087837.73,31133283.90935,74316
1665014400000,2022-10-06,LINKUSDT,7.876,7.939,7.595,7.632,4060166.94,31618387.5434,80137
1664928000000,2022-10-05,LINKUSDT,7.724,7.943,7.585,7.875,6151566.03,47763393.60037,112268
1664841600000,2022-10-04,LINKUSDT,7.328,7.83,7.323,7.723,6319868.05,48311938.89082,123183
1664755200000,2022-10-03,LINKUSDT,7.111,7.354,7.01,7.33,5135856.74,36913418.83145,92436
1664668800000,2022-10-02,LINKUSDT,7.393,7.545,7.09,7.11,4104285.81,30054052.35212,79567
1664582400000,2022-10-01,LINKUSDT,7.584,7.646,7.313,7.394,3432480.55,25707960.62466,63129
1664496000000,2022-09-30,LINKUSDT,7.904,7.919,7.505,7.585,5589081.1,43081976.47168,99775
1664409600000,2022-09-29,LINKUSDT,7.795,7.949,7.57,7.899,7686852.42,59629415.48128,151751
1664323200000,2022-09-28,LINKUSDT,8.056,8.54,7.722,7.795,16016947.82,129864233.21631,348714
1664236800000,2022-09-27,LINKUSDT,7.942,8.399,7.651,8.056,11918766.06,96376105.35531,226708
1664150400000,2022-09-26,LINKUSDT,7.866,7.957,7.465,7.945,6539945.09,50568452.08945,144834
1664064000000,2022-09-25,LINKUSDT,7.629,8.078,7.563,7.865,8545949.27,67223442.56234,186080
1663977600000,2022-09-24,LINKUSDT,7.45,7.874,7.371,7.629,6935588.81,52838264.16569,145633
1663891200000,2022-09-23,LINKUSDT,7.123,7.492,6.963,7.449,7636318.05,54796588.81423,150217
1663804800000,2022-09-22,LINKUSDT,6.679,7.176,6.638,7.123,4570101.39,31725321.03978,84590
1663718400000,2022-09-21,LINKUSDT,6.884,7.318,6.519,6.68,8284440.77,57418597.63909,167569
1663632000000,2022-09-20,LINKUSDT,7.3,7.337,6.81,6.883,5309023.06,37589384.58074,101881
1663545600000,2022-09-19,LINKUSDT,7.524,7.677,7.005,7.301,7816123.17,56711372.88069,164375
1663459200000,2022-09-18,LINKUSDT,8.092,8.14,7.402,7.523,5466342.65,42768091.98391,134037
1663372800000,2022-09-17,LINKUSDT,7.657,8.143,7.641,8.092,5062423.99,40162313.48519,109787
1663286400000,2022-09-16,LINKUSDT,7.568,7.803,7.419,7.656,6626471.8,50484446.25131,150600
1663200000000,2022-09-15,LINKUSDT,7.454,7.605,7.011,7.566,7092549.47,51848441.89125,150177
1663113600000,2022-09-14,LINKUSDT,7.024,7.54,6.982,7.456,5913599.99,43274790.40934,120786
1663027200000,2022-09-13,LINKUSDT,7.759,7.963,7.02,7.025,7208485.39,53776344.29322,155824
1662940800000,2022-09-12,LINKUSDT,8.029,8.3,7.609,7.762,6491820.37,51621488.53888,158489
1662854400000,2022-09-11,LINKUSDT,7.906,8.173,7.732,8.028,5046847.02,40108401.79013,108488
1662768000000,2022-09-10,LINKUSDT,7.746,8.034,7.616,7.904,6041837.88,47341623.50823,139622
1662681600000,2022-09-09,LINKUSDT,7.406,8.099,7.392,7.742,7480952.81,58479606.59632,166837
1662595200000,2022-09-08,LINKUSDT,7.086,7.5,7.006,7.406,5886218.74,42815707.8057,114269
1662508800000,2022-09-07,LINKUSDT,6.656,7.15,6.57,7.085,4855936.5,32982903.96032,98382
1662422400000,2022-09-06,LINKUSDT,7.375,7.568,6.576,6.659,5614260.23,39622443.78449,128715
1662336000000,2022-09-05,LINKUSDT,7.153,7.424,7.094,7.375,4038036.05,29157524.86369,83927
1662249600000,2022-09-04,LINKUSDT,6.859,7.278,6.79,7.156,4063993.58,28731529.93182,88444
1662163200000,2022-09-03,LINKUSDT,6.926,6.966,6.721,6.859,1632727.92,11180622.5627,34984
1662076800000,2022-09-02,LINKUSDT,6.924,7.24,6.787,6.926,3995703.78,27975817.74945,86973
1661990400000,2022-09-01,LINKUSDT,6.627,6.961,6.445,6.925,3358074.69,22290267.38214,75843
1661904000000,2022-08-31,LINKUSDT,6.558,6.9,6.545,6.627,3745292.73,25150740.90064,70679
1661817600000,2022-08-30,LINKUSDT,6.699,6.827,6.366,6.556,3526118.71,23364279.41051,72911
1661731200000,2022-08-29,LINKUSDT,6.255,6.734,6.2,6.7,3497049.43,22597963.90913,66959
1661644800000,2022-08-28,LINKUSDT,6.531,6.634,6.226,6.255,3410582.54,22016912.24138,60282
1661558400000,2022-08-27,LINKUSDT,6.501,6.614,6.414,6.529,3261835.63,21266674.965,66483
1661472000000,2022-08-26,LINKUSDT,7.125,7.187,6.404,6.504,5882866.0,40263869.003,119266
1661385600000,2022-08-25,LINKUSDT,7.123,7.372,6.998,7.124,3854369.74,27617025.38008,75708
1661299200000,2022-08-24,LINKUSDT,7.243,7.376,7.016,7.124,2677109.42,19178724.23715,60514
1661212800000,2022-08-23,LINKUSDT,7.043,7.355,6.772,7.241,4171438.41,29604683.193,84813
1661126400000,2022-08-22,LINKUSDT,7.083,7.088,6.68,7.044,3717077.28,25530427.23032,73567
1661040000000,2022-08-21,LINKUSDT,6.899,7.177,6.88,7.082,3494331.78,24608503.5207,69314
1660953600000,2022-08-20,LINKUSDT,6.898,7.207,6.66,6.9,5183524.99,36145198.46848,103369
1660867200000,2022-08-19,LINKUSDT,7.647,7.701,6.816,6.899,8503684.17,61153670.24644,169384
1660780800000,2022-08-18,LINKUSDT,8.061,8.241,7.615,7.649,3942547.81,31618611.90682,96784
1660694400000,2022-08-17,LINKUSDT,8.45,8.749,7.99,8.061,5048616.87,41955340.16401,110763
1660608000000,2022-08-16,LINKUSDT,8.644,8.826,8.37,8.452,3458071.07,29624458.82304,85532
1660521600000,2022-08-15,LINKUSDT,8.768,9.057,8.493,8.646,5174239.24,45055104.74294,119772
1660435200000,2022-08-14,LINKUSDT,9.147,9.369,8.677,8.765,4419480.65,39749353.87508,104792
1660348800000,2022-08-13,LINKUSDT,9.326,9.482,9.06,9.144,3780601.51,34905834.67888,90500
1660262400000,2022-08-12,LINKUSDT,8.96,9.5,8.8,9.324,7821288.89,71928677.34532,175455
1660176000000,2022-08-11,LINKUSDT,9.056,9.227,8.823,8.958,6036670.62,54635868.17544,138799
1660089600000,2022-08-10,LINKUSDT,8.74,9.3,8.297,9.055,9014475.12,79825735.52954,212862
1660003200000,2022-08-09,LINKUSDT,8.605,8.953,8.27,8.742,9851012.47,84864026.06994,193308
1659916800000,2022-08-08,LINKUSDT,8.343,8.78,8.224,8.608,8106496.09,69310259.30124,166335
1659830400000,2022-08-07,LINKUSDT,7.792,8.375,7.658,8.343,4206785.59,33651300.35938,87006
1659744000000,2022-08-06,LINKUSDT,7.88,8.11,7.735,7.792,3210801.4,25345730.59329,67952
1659657600000,2022-08-05,LINKUSDT,7.364,7.9,7.348,7.878,5243900.93,40357692.11313,107470
1659571200000,2022-08-04,LINKUSDT,7.284,7.54,7.176,7.364,3904773.33,28733209.82378,90292
1659484800000,2022-08-03,LINKUSDT,7.179,7.638,7.05,7.284,4537931.2,33546977.34701,107615
1659398400000,2022-08-02,LINKUSDT,7.572,7.665,7.02,7.177,7189977.1,52079531.55883,156953
1659312000000,2022-08-01,LINKUSDT,7.652,7.88,7.407,7.57,5133233.8,39088080.69869,105400
1659225600000,2022-07-31,LINKUSDT,7.82,8.092,7.578,7.651,6185487.29,48549080.23288,132777
1659139200000,2022-07-30,LINKUSDT,7.883,8.21,7.668,7.82,8374838.83,66142845.40776,181751
1659052800000,2022-07-29,LINKUSDT,7.218,8.118,7.11,7.883,12769838.65,98558590.00732,273463
1658966400000,2022-07-28,LINKUSDT,6.86,7.295,6.677,7.217,6859329.18,47808997.45995,158802
1658880000000,2022-07-27,LINKUSDT,6.341,6.869,6.187,6.86,5426141.68,35212894.56094,127976
1658793600000,2022-07-26,LINKUSDT,6.431,6.448,6.077,6.341,5500963.87,34545203.78449,118864
1658707200000,2022-07-25,LINKUSDT,7.093,7.145,6.411,6.431,6144463.03,41374561.58907,138641
1658620800000,2022-07-24,LINKUSDT,6.844,7.247,6.841,7.094,4994618.62,35173349.98796,115755
1658534400000,2022-07-23,LINKUSDT,6.783,7.03,6.608,6.844,4232714.82,28813078.96695,101211
1658448000000,2022-07-22,LINKUSDT,6.994,7.285,6.744,6.782,6994223.62,49292620.68294,147444
1658361600000,2022-07-21,LINKUSDT,6.867,7.055,6.645,6.994,6368824.05,43696936.04157,140751
1658275200000,2022-07-20,LINKUSDT,7.255,7.581,6.83,6.867,9617554.21,69775261.95435,225875
1658188800000,2022-07-19,LINKUSDT,7.037,7.37,6.734,7.254,11657400.23,82404411.94676,251679
1658102400000,2022-07-18,LINKUSDT,6.347,7.149,6.329,7.037,10405880.84,71169344.83324,195068
1658016000000,2022-07-17,LINKUSDT,6.596,6.715,6.32,6.347,5345851.61,34758380.0106,91998
1657929600000,2022-07-16,LINKUSDT,6.325,6.618,6.142,6.595,6864043.49,43646748.97339,109947
1657843200000,2022-07-15,LINKUSDT,6.275,6.457,6.121,6.325,9989551.15,62808375.36216,129639
1657756800000,2022-07-14,LINKUSDT,6.176,6.387,5.993,6.275,7059352.99,43730141.85638,100014
1657670400000,2022-07-13,LINKUSDT,5.95,6.19,5.7,6.175,6781550.56,40572266.16831,78389
1657584000000,2022-07-12,LINKUSDT,6.05,6.24,5.92,5.94,3787474.63,23175302.1459,38983
1657497600000,2022-07-11,LINKUSDT,6.2,6.43,5.98,6.04,4876457.92,30320038.2836,52381
1657411200000,2022-07-10,LINKUSDT,6.49,6.49,6.1,6.2,3373071.93,21167272.6431,32109
1657324800000,2022-07-09,LINKUSDT,6.35,6.59,6.34,6.48,2687603.38,17366422.5302,27816
1657238400000,2022-07-08,LINKUSDT,6.64,6.84,6.33,6.36,6115037.79,39817724.4627,65034
1657152000000,2022-07-07,LINKUSDT,6.34,6.76,6.31,6.64,4475514.81,29350846.0899,48057
1657065600000,2022-07-06,LINKUSDT,6.31,6.42,6.17,6.34,3956691.82,24890623.6757,42256
1656979200000,2022-07-05,LINKUSDT,6.43,6.56,6.06,6.31,5814668.1,36673354.3818,57311
1656892800000,2022-07-04,LINKUSDT,6.22,6.46,6.02,6.43,4520606.05,28254559.0332,42512
1656806400000,2022-07-03,LINKUSDT,6.23,6.25,6.01,6.22,2777067.0,17024207.5669,28715
1656720000000,2022-07-02,LINKUSDT,6.07,6.29,5.98,6.22,2769828.44,16983433.6865,29970
1656633600000,2022-07-01,LINKUSDT,6.27,6.43,5.93,6.08,6544501.16,40304067.281,64985
1656547200000,2022-06-30,LINKUSDT,6.23,6.32,5.88,6.27,6704771.13,40714345.0006,74170
1656460800000,2022-06-29,LINKUSDT,6.32,6.49,6.13,6.23,6958633.85,43952686.1686,75337
1656374400000,2022-06-28,LINKUSDT,6.56,7.26,6.27,6.32,10657624.7,71863302.4993,118470
1656288000000,2022-06-27,LINKUSDT,6.7,6.99,6.41,6.55,6501336.11,43497628.5187,69067
1656201600000,2022-06-26,LINKUSDT,7.27,7.49,6.68,6.7,5600782.15,39742467.1945,68034
1656115200000,2022-06-25,LINKUSDT,7.27,7.38,6.79,7.26,5651119.11,40043466.4848,65113
1656028800000,2022-06-24,LINKUSDT,6.99,7.44,6.95,7.26,6466777.49,46292015.7441,77234
1655942400000,2022-06-23,LINKUSDT,6.62,7.09,6.61,6.99,6672460.2,45914070.0419,75308
1655856000000,2022-06-22,LINKUSDT,6.86,7.03,6.44,6.63,8513601.16,57398967.9096,100361
1655769600000,2022-06-21,LINKUSDT,6.98,7.57,6.75,6.86,9463662.53,68197003.8219,115493
1655683200000,2022-06-20,LINKUSDT,6.6,7.29,6.31,6.98,10165932.01,69272588.5894,125387
1655596800000,2022-06-19,LINKUSDT,5.92,6.82,5.83,6.6,9867779.28,62030912.3105,115396
1655510400000,2022-06-18,LINKUSDT,6.36,6.47,5.41,5.92,15948947.65,93218207.5501,160780
1655424000000,2022-06-17,LINKUSDT,6.36,6.74,6.26,6.36,8044145.27,52014916.9823,95609
1655337600000,2022-06-16,LINKUSDT,7.33,7.51,6.2,6.36,16785768.12,111579849.2836,177180
1655251200000,2022-06-15,LINKUSDT,6.73,7.38,5.83,7.33,28804901.14,187200794.6955,297838
1655164800000,2022-06-14,LINKUSDT,5.92,6.88,5.39,6.74,22195143.72,138443843.0185,227019
1655078400000,2022-06-13,LINKUSDT,6.26,6.35,5.3,5.93,23703953.67,137029443.70315,251507
1654992000000,2022-06-12,LINKUSDT,7.04,7.14,6.25,6.27,10758386.83,72087245.0119,120739
1654905600000,2022-06-11,LINKUSDT,8.04,8.42,6.94,7.04,12079552.59,91748233.0123,145034
1654819200000,2022-06-10,LINKUSDT,9.27,9.54,8.0,8.04,12553253.98,109820757.8569,168882
1654732800000,2022-06-09,LINKUSDT,8.71,9.64,8.49,9.27,12151419.13,111309516.3347,162765
1654646400000,2022-06-08,LINKUSDT,8.72,9.0,8.23,8.7,12751229.89,109136255.141,158572
1654560000000,2022-06-07,LINKUSDT,7.98,9.0,7.31,8.71,11449915.03,94007882.7919,150453
1654473600000,2022-06-06,LINKUSDT,7.64,8.2,7.62,7.97,6805688.94,53998159.3722,86753
1654387200000,2022-06-05,LINKUSDT,7.41,7.89,7.25,7.64,5204882.16,39043094.1822,63521
1654300800000,2022-06-04,LINKUSDT,6.86,7.44,6.68,7.4,3007035.99,21208428.0714,38844
1654214400000,2022-06-03,LINKUSDT,7.19,7.22,6.69,6.85,3738907.2,25773951.6662,45498
1654128000000,2022-06-02,LINKUSDT,6.93,7.25,6.81,7.19,3846549.94,26875630.649,46571
1654041600000,2022-06-01,LINKUSDT,7.59,7.77,6.75,6.93,6436515.03,46981037.0894,78373
1653955200000,2022-05-31,LINKUSDT,7.45,7.73,7.18,7.59,5256209.91,39252966.0777,71666
1653868800000,2022-05-30,LINKUSDT,6.72,7.52,6.65,7.46,5964086.79,42810935.3658,70287
1653782400000,2022-05-29,LINKUSDT,6.58,6.75,6.34,6.71,2495176.05,16420032.1576,28955
1653696000000,2022-05-28,LINKUSDT,6.29,6.66,6.21,6.58,3597414.0,23194522.112,39602
1653609600000,2022-05-27,LINKUSDT,6.57,6.71,6.2,6.29,6403701.79,41229793.3964,76294
1653523200000,2022-05-26,LINKUSDT,6.96,7.09,6.22,6.57,6011561.06,39950162.1538,67279
1653436800000,2022-05-25,LINKUSDT,7.23,7.4,6.94,6.96,4738917.15,33720204.0734,52321
1653350400000,2022-05-24,LINKUSDT,7.03,7.81,6.72,7.23,5997773.04,42160985.6123,69285
1653264000000,2022-05-23,LINKUSDT,7.32,7.68,6.98,7.02,5136136.21,37995958.753,67442
1653177600000,2022-05-22,LINKUSDT,7.05,7.41,6.92,7.33,5525822.44,40008400.7254,57509
1653091200000,2022-05-21,LINKUSDT,6.86,7.12,6.77,7.06,2165477.61,15102458.5424,30583
1653004800000,2022-05-20,LINKUSDT,7.23,7.37,6.75,6.87,5326415.7,37572689.2074,92583
1652918400000,2022-05-19,LINKUSDT,6.81,7.26,6.64,7.22,5891795.13,41012245.0276,74787
1652832000000,2022-05-18,LINKUSDT,7.72,7.81,6.78,6.81,5450468.13,39277333.097,73304
1652745600000,2022-05-17,LINKUSDT,7.42,7.98,7.3,7.72,5287316.89,40466316.4093,79751
1652659200000,2022-05-16,LINKUSDT,7.97,7.97,7.16,7.42,7682510.94,56982782.4787,106754
1652572800000,2022-05-15,LINKUSDT,7.26,7.99,7.01,7.96,5054597.35,37873868.8894,72130
1652486400000,2022-05-14,LINKUSDT,7.14,7.44,6.64,7.26,5661831.53,39769756.7776,73964
1652400000000,2022-05-13,LINKUSDT,6.57,7.8,6.48,7.15,9752518.3,70512452.1805,130650
1652313600000,2022-05-12,LINKUSDT,6.95,7.43,5.53,6.56,20649629.965,131329606.19725,273386
1652227200000,2022-05-11,LINKUSDT,8.58,8.85,6.54,6.95,18694665.891,146064756.898573,309387
1652140800000,2022-05-10,LINKUSDT,8.1,9.33,7.89,8.59,13985725.048,121134236.569251,209164
1652054400000,2022-05-09,LINKUSDT,10.0,10.16,8.01,8.1,11098749.49,100610655.720183,168827
1651968000000,2022-05-08,LINKUSDT,10.21,10.38,9.84,10.0,4021452.062,40602718.8936,65615
1651881600000,2022-05-07,LINKUSDT,10.78,10.84,10.0,10.21,2641029.994,27820440.66591,47836
1651795200000,2022-05-06,LINKUSDT,10.91,11.03,10.4,10.79,5327741.571,57237421.550972,78324
1651708800000,2022-05-05,LINKUSDT,12.2,12.29,10.63,10.91,6346341.8,71802693.9503,99040
1651622400000,2022-05-04,LINKUSDT,11.13,12.23,11.08,12.2,4762067.09,54854651.716,76024
1651536000000,2022-05-03,LINKUSDT,11.17,11.5,10.8,11.12,3860280.78,43106903.0506,53729
1651449600000,2022-05-02,LINKUSDT,11.3,11.45,10.77,11.17,3937746.95,43794663.6338,64441
1651363200000,2022-05-01,LINKUSDT,10.96,11.5,10.81,11.31,4020103.97,44773156.0761,65862
1651276800000,2022-04-30,LINKUSDT,11.98,12.25,10.65,10.95,4336325.59,49780867.207473,77823
1651190400000,2022-04-29,LINKUSDT,12.66,12.73,11.83,11.97,3050465.77,37407510.2406,67732
1651104000000,2022-04-28,LINKUSDT,12.74,12.99,12.4,12.66,3668346.34,46528598.7315,85481
1651017600000,2022-04-27,LINKUSDT,12.36,12.8,12.3,12.74,3202787.51,40314743.0097,62239
1650931200000,2022-04-26,LINKUSDT,13.44,13.51,12.14,12.37,3283715.22,42323550.2275,71536
1650844800000,2022-04-25,LINKUSDT,13.27,13.51,12.53,13.44,4158403.4,54036943.8854,91726
1650758400000,2022-04-24,LINKUSDT,13.32,13.63,13.21,13.26,1809966.78,24261683.4846,40581
1650672000000,2022-04-23,LINKUSDT,13.58,13.68,13.18,13.31,1566301.36,21095370.5333,37643
1650585600000,2022-04-22,LINKUSDT,13.57,13.88,13.47,13.58,2458584.25,33652260.0545,51216
1650499200000,2022-04-21,LINKUSDT,14.02,14.37,13.34,13.57,2982911.59,41645796.1182,70819
1650412800000,2022-04-20,LINKUSDT,14.24,14.5,13.7,14.02,3259324.92,46019392.9416,72538
1650326400000,2022-04-19,LINKUSDT,14.06,14.42,13.83,14.24,2269575.91,32027601.8026,52555
1650240000000,2022-04-18,LINKUSDT,13.72,14.06,13.14,14.06,3940066.58,53176002.9999,81882
1650153600000,2022-04-17,LINKUSDT,14.14,14.62,13.65,13.73,2635685.7,37678856.6933,68259
1650067200000,2022-04-16,LINKUSDT,14.11,14.28,13.83,14.14,1517456.04,21326680.4148,33687
1649980800000,2022-04-15,LINKUSDT,13.64,14.19,13.63,14.11,1819449.78,25350090.7386,43330
1649894400000,2022-04-14,LINKUSDT,14.2,14.33,13.33,13.65,2905294.96,40058996.1995,64246
1649808000000,2022-04-13,LINKUSDT,13.98,14.22,13.68,14.19,2228609.09,31209233.1008,56309
1649721600000,2022-04-12,LINKUSDT,13.76,14.33,13.63,13.98,2649528.63,36982702.9426,66505
1649635200000,2022-04-11,LINKUSDT,15.23,15.28,13.51,13.76,3982122.72,56867147.907,98702
1649548800000,2022-04-10,LINKUSDT,15.43,15.93,15.17,15.24,1611326.85,25031136.9472,46788
1649462400000,2022-04-09,LINKUSDT,15.12,15.47,15.12,15.43,1366727.9,20934233.2204,34800
1649376000000,2022-04-08,LINKUSDT,15.74,15.91,15.01,15.13,2321153.06,36076432.846,63734
1649289600000,2022-04-07,LINKUSDT,15.41,15.88,15.1,15.75,2867861.76,44539243.1236,81407
1649203200000,2022-04-06,LINKUSDT,16.75,16.79,15.27,15.41,4629748.58,73962946.5128,145790
1649116800000,2022-04-05,LINKUSDT,17.51,17.66,16.66,16.74,2337093.84,40235806.3799,82105
1649030400000,2022-04-04,LINKUSDT,18.07,18.08,16.82,17.5,3811139.33,66498861.6262,131638
1648944000000,2022-04-03,LINKUSDT,17.4,18.32,17.15,18.08,3430897.49,61222535.4909,137165
1648857600000,2022-04-02,LINKUSDT,17.34,17.87,17.1,17.4,3634084.25,63498083.4955,127433
1648771200000,2022-04-01,LINKUSDT,16.91,17.37,16.16,17.34,4521915.84,76273213.6886,124231
1648684800000,2022-03-31,LINKUSDT,17.21,18.05,16.64,16.91,5770687.14,99995868.4872,182635
1648598400000,2022-03-30,LINKUSDT,16.98,17.58,16.53,17.22,4866676.4,83570486.8355,157683
1648512000000,2022-03-29,LINKUSDT,16.5,17.52,16.47,16.98,4496577.65,76536909.502,141595
1648425600000,2022-03-28,LINKUSDT,16.86,17.37,16.34,16.5,5918598.6,100611693.976,179705
1648339200000,2022-03-27,LINKUSDT,15.83,16.91,15.63,16.87,3937478.83,63833184.4172,127580
1648252800000,2022-03-26,LINKUSDT,15.6,15.96,15.49,15.83,2425031.02,38109551.5704,57852
1648166400000,2022-03-25,LINKUSDT,16.16,16.46,15.47,15.59,4654254.07,74390545.181,137398
1648080000000,2022-03-24,LINKUSDT,15.84,16.44,15.6,16.17,5204988.98,83473816.3395,146937
1647993600000,2022-03-23,LINKUSDT,15.43,15.98,15.13,15.83,3827078.04,59400737.8182,105492
1647907200000,2022-03-22,LINKUSDT,14.99,15.86,14.98,15.43,4500280.54,69966605.0453,122289
1647820800000,2022-03-21,LINKUSDT,14.54,15.28,14.3,15.0,3719572.96,55353265.1045,98338
1647734400000,2022-03-20,LINKUSDT,15.01,15.13,14.42,14.54,2883923.42,42574847.0582,72883
1647648000000,2022-03-19,LINKUSDT,15.0,15.4,14.83,15.01,3285256.26,49510365.2854,92700
1647561600000,2022-03-18,LINKUSDT,14.41,15.27,14.12,15.01,4421110.43,65203270.6102,113682
1647475200000,2022-03-17,LINKUSDT,14.66,14.93,14.23,14.4,4152174.08,60628137.1681,91907
1647388800000,2022-03-16,LINKUSDT,13.69,14.78,13.66,14.66,6546791.14,92216913.7764,165697
1647302400000,2022-03-15,LINKUSDT,13.41,13.8,12.87,13.69,3454099.55,46015312.1289,95115
1647216000000,2022-03-14,LINKUSDT,12.71,13.44,12.6,13.41,4643719.7,60609653.0943,86786
1647129600000,2022-03-13,LINKUSDT,13.15,13.43,12.59,12.7,2732503.8,35795294.9224,56917
1647043200000,2022-03-12,LINKUSDT,13.04,13.46,13.02,13.15,2499460.74,33179306.4054,54939
1646956800000,2022-03-11,LINKUSDT,13.18,13.65,12.8,13.05,4657580.01,61442961.8707,91763
1646870400000,2022-03-10,LINKUSDT,14.0,14.11,12.96,13.17,5469282.04,72953590.5137,111990
1646784000000,2022-03-09,LINKUSDT,13.08,14.46,13.05,14.01,6462680.43,89907155.634,126685
