Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume TRX,Volume USD
1578528000.0,2020-01-09,TRXUSD,0.01405,0.01484,0.01403,0.0143,38383.79,547.59
1578441600.0,2020-01-08,TRXUSD,0.0145,0.01491,0.01401,0.01405,35240.44,514.06
1578355200.0,2020-01-07,TRXUSD,0.01456,0.01494,0.0142,0.0145,44954.28,655.74
1578268800.0,2020-01-06,TRXUSD,0.0138,0.01456,0.01364,0.01456,53067.46,752.14
1578182400.0,2020-01-05,TRXUSD,0.0134,0.01398,0.0134,0.0138,20172.06,274.79
1578096000.0,2020-01-04,TRXUSD,0.01368,0.01386,0.0133,0.0134,8633.91,116.46
1578009600.0,2020-01-03,TRXUSD,0.01319,0.01399,0.01288,0.01368,37465.5,496.89
1577923200.0,2020-01-02,TRXUSD,0.01393,0.01393,0.01319,0.01319,12934.99,172.23
1577836800.0,2020-01-01,TRXUSD,0.0137,0.01437,0.01332,0.01393,26383.8,358.39
1577750400.0,2019-12-31,TRXUSD,0.0134,0.01401,0.01319,0.0137,48882.36,667.3
1577664000.0,2019-12-30,TRXUSD,0.0144,0.0144,0.0134,0.0134,26957.71,366.94
1577577600.0,2019-12-29,TRXUSD,0.01384,0.01447,0.01361,0.0144,26272.39,370.5
1577491200.0,2019-12-28,TRXUSD,0.01357,0.01407,0.0135,0.01384,46350.19,631.91
1577404800.0,2019-12-27,TRXUSD,0.01375,0.01415,0.0135,0.01357,25066.29,347.21
1577318400.0,2019-12-26,TRXUSD,0.0135,0.01392,0.0134,0.01375,22675.24,308.72
1577232000.0,2019-12-25,TRXUSD,0.01395,0.0142,0.01284,0.0135,86341.88,1169.17
1577145600.0,2019-12-24,TRXUSD,0.0144,0.01474,0.01367,0.01395,198272.84,2772.41
1577059200.0,2019-12-23,TRXUSD,0.01533,0.0156,0.0143,0.0144,73069.98,1088.26
1576972800.0,2019-12-22,TRXUSD,0.0145,0.0156,0.01391,0.01533,56816.02,836.59
1576886400.0,2019-12-21,TRXUSD,0.01423,0.0145,0.01356,0.0145,22333.58,312.28
1576800000.0,2019-12-20,TRXUSD,0.01356,0.01423,0.0132,0.01423,12794.79,172.05
1576713600.0,2019-12-19,TRXUSD,0.0145,0.0145,0.01316,0.01356,59149.37,812.2
1576627200.0,2019-12-18,TRXUSD,0.01306,0.0145,0.013,0.0145,41651.39,555.5
1576540800.0,2019-12-17,TRXUSD,0.0139,0.014,0.01306,0.01306,54226.91,737.62
1576454400.0,2019-12-16,TRXUSD,0.0145,0.01485,0.01375,0.0139,43176.65,621.14
1576368000.0,2019-12-15,TRXUSD,0.0145,0.01489,0.01425,0.0145,78712.12,1143.07
1576281600.0,2019-12-14,TRXUSD,0.0144,0.01496,0.01426,0.0145,32402.97,472.09
1576195200.0,2019-12-13,TRXUSD,0.01402,0.01455,0.01373,0.0144,49518.88,705.29
1576108800.0,2019-12-12,TRXUSD,0.01431,0.01458,0.01393,0.01402,44948.72,636.55
1576022400.0,2019-12-11,TRXUSD,0.0146,0.01488,0.01431,0.01431,11920.27,172.4
1575936000.0,2019-12-10,TRXUSD,0.01474,0.0149,0.01436,0.0146,54598.55,800.73
1575849600.0,2019-12-09,TRXUSD,0.0153,0.01546,0.0147,0.01474,44814.09,675.26
1575763200.0,2019-12-08,TRXUSD,0.01499,0.0155,0.0148,0.0153,45467.31,693.07
1575676800.0,2019-12-07,TRXUSD,0.0153,0.01551,0.01489,0.01499,80675.48,1241.24
1575590400.0,2019-12-06,TRXUSD,0.01483,0.01589,0.01474,0.0153,34054.93,519.78
1575504000.0,2019-12-05,TRXUSD,0.0149,0.01558,0.01436,0.01483,22605.54,336.81
1575417600.0,2019-12-04,TRXUSD,0.01631,0.01631,0.01459,0.0149,118384.76,1804.27
1575331200.0,2019-12-03,TRXUSD,0.01558,0.01638,0.01558,0.01631,48745.2,781.44
1575244800.0,2019-12-02,TRXUSD,0.0169,0.0169,0.01551,0.01558,56530.92,907.51
1575158400.0,2019-12-01,TRXUSD,0.01586,0.01694,0.01573,0.0169,25200.51,416.53
1575072000.0,2019-11-30,TRXUSD,0.0165,0.017,0.01586,0.01586,23240.14,378.97
1574985600.0,2019-11-29,TRXUSD,0.01649,0.01704,0.01649,0.0165,17928.35,297.91
1574899200.0,2019-11-28,TRXUSD,0.01657,0.0171,0.01616,0.01649,34266.04,574.39
1574812800.0,2019-11-27,TRXUSD,0.01595,0.0171,0.01568,0.01657,32820.66,538.34
1574726400.0,2019-11-26,TRXUSD,0.0156,0.01638,0.01517,0.01595,46897.78,735.17
1574640000.0,2019-11-25,TRXUSD,0.01491,0.0156,0.014,0.0156,39883.43,595.6
1574553600.0,2019-11-24,TRXUSD,0.0157,0.01597,0.01491,0.01491,14787.19,229.78
1574467200.0,2019-11-23,TRXUSD,0.01545,0.01593,0.01504,0.0157,9617.55,150.41
1574380800.0,2019-11-22,TRXUSD,0.0164,0.01689,0.01468,0.01545,37236.74,580.09
1574294400.0,2019-11-21,TRXUSD,0.01721,0.0178,0.0153,0.0164,656216.42,11040.44
1574208000.0,2019-11-20,TRXUSD,0.01755,0.01774,0.01721,0.01721,11688.5,203.48
1574121600.0,2019-11-19,TRXUSD,0.01805,0.01889,0.01712,0.01755,79486.27,1418.93
1574035200.0,2019-11-18,TRXUSD,0.01961,0.0198,0.018,0.01805,77038.41,1453.5
1573948800.0,2019-11-17,TRXUSD,0.0197,0.0198,0.01937,0.01961,15211.55,297.51
1573862400.0,2019-11-16,TRXUSD,0.01979,0.0198,0.01936,0.0197,12345.22,241.16
1573776000.0,2019-11-15,TRXUSD,0.0205,0.02052,0.0192,0.01979,64603.74,1263.4
1573689600.0,2019-11-14,TRXUSD,0.02024,0.02067,0.01966,0.0205,67468.88,1361.56
1573603200.0,2019-11-13,TRXUSD,0.02001,0.02088,0.02,0.02024,45556.1,925.44
1573516800.0,2019-11-12,TRXUSD,0.0202,0.02121,0.01987,0.02001,96787.56,1976.18
1573430400.0,2019-11-11,TRXUSD,0.01992,0.02065,0.01951,0.0202,61150.09,1217.4
1573344000.0,2019-11-10,TRXUSD,0.01951,0.02068,0.01951,0.01992,22940.53,459.62
1573257600.0,2019-11-09,TRXUSD,0.01943,0.02009,0.01936,0.01951,53479.24,1044.31
1573171200.0,2019-11-08,TRXUSD,0.01998,0.0203,0.01936,0.01943,51417.85,1020.75
1573084800.0,2019-11-07,TRXUSD,0.02083,0.02083,0.01951,0.01998,58536.24,1180.8
1572998400.0,2019-11-06,TRXUSD,0.02021,0.02086,0.01988,0.02083,20232.78,415.08
1572912000.0,2019-11-05,TRXUSD,0.02042,0.021,0.01976,0.02021,25441.52,518.67
1572825600.0,2019-11-04,TRXUSD,0.0201,0.02079,0.01949,0.02042,24295.85,491.65
1572739200.0,2019-11-03,TRXUSD,0.02022,0.02097,0.01975,0.0201,83624.31,1703.29
1572652800.0,2019-11-02,TRXUSD,0.02001,0.02103,0.02001,0.02022,28715.69,592.31
1572566400.0,2019-11-01,TRXUSD,0.0201,0.0204,0.01818,0.02001,26555.74,518.98
1572480000.0,2019-10-31,TRXUSD,0.0201,0.02106,0.01983,0.0201,26774.69,540.33
1572393600.0,2019-10-30,TRXUSD,0.02116,0.0226,0.02,0.0201,80439.35,1681.82
1572307200.0,2019-10-29,TRXUSD,0.02034,0.022,0.01974,0.02116,77254.72,1641.75
1572220800.0,2019-10-28,TRXUSD,0.01906,0.021,0.01906,0.02034,266640.5,5318.8
1572134400.0,2019-10-27,TRXUSD,0.01614,0.01949,0.01614,0.01906,124268.5,2318.5
1572048000.0,2019-10-26,TRXUSD,0.01735,0.0185,0.016,0.01614,72789.95,1276.74
1571961600.0,2019-10-25,TRXUSD,0.01577,0.0177,0.01577,0.01735,43883.41,720.85
1571875200.0,2019-10-24,TRXUSD,0.01523,0.01629,0.0152,0.01577,13530.48,212.46
1571788800.0,2019-10-23,TRXUSD,0.0163,0.0163,0.01485,0.01523,30512.2,470.49
1571702400.0,2019-10-22,TRXUSD,0.016,0.01649,0.0157,0.0163,37093.52,597.3
1571616000.0,2019-10-21,TRXUSD,0.0162,0.01673,0.01571,0.016,31733.43,516.17
1571529600.0,2019-10-20,TRXUSD,0.0163,0.01679,0.01583,0.0162,46156.11,756.89
1571443200.0,2019-10-19,TRXUSD,0.0161,0.01679,0.0161,0.0163,5589.43,91.76
1571356800.0,2019-10-18,TRXUSD,0.0161,0.01629,0.0157,0.0161,13117.32,210.73
1571270400.0,2019-10-17,TRXUSD,0.0158,0.01668,0.01557,0.0161,35526.69,568.15
1571184000.0,2019-10-16,TRXUSD,0.01654,0.01719,0.0157,0.0158,117906.62,1877.8
1571097600.0,2019-10-15,TRXUSD,0.0176,0.01766,0.01654,0.01654,164100.13,2864.0
1571011200.0,2019-10-14,TRXUSD,0.0169,0.01763,0.0169,0.0176,128683.68,2260.37
1570924800.0,2019-10-13,TRXUSD,0.01654,0.018,0.01654,0.0169,24863.49,422.94
1570838400.0,2019-10-12,TRXUSD,0.01679,0.01739,0.01647,0.01654,22726.48,382.41
1570752000.0,2019-10-11,TRXUSD,0.0173,0.01768,0.01651,0.01679,30984.44,532.29
1570665600.0,2019-10-10,TRXUSD,0.01752,0.0181,0.01678,0.0173,145566.88,2597.44
1570579200.0,2019-10-09,TRXUSD,0.01773,0.01827,0.0175,0.01752,22220.23,397.56
1570492800.0,2019-10-08,TRXUSD,0.01748,0.0178,0.01664,0.01773,29311.79,508.63
1570406400.0,2019-10-07,TRXUSD,0.0155,0.01795,0.0155,0.01748,130219.98,2123.5
1570320000.0,2019-10-06,TRXUSD,0.01591,0.0163,0.01541,0.0155,27455.23,439.6
1570233600.0,2019-10-05,TRXUSD,0.01546,0.01632,0.0151,0.01591,27813.93,435.18
1570147200.0,2019-10-04,TRXUSD,0.01532,0.01557,0.015,0.01546,25506.46,387.72
1570060800.0,2019-10-03,TRXUSD,0.01506,0.01541,0.01482,0.01532,41521.04,626.07
1569974400.0,2019-10-02,TRXUSD,0.01512,0.01565,0.01496,0.01506,26219.97,399.04
1569888000.0,2019-10-01,TRXUSD,0.01524,0.01565,0.01505,0.01512,48399.74,740.06
1569801600.0,2019-09-30,TRXUSD,0.01423,0.0157,0.014,0.01524,61436.4,899.79
1569715200.0,2019-09-29,TRXUSD,0.01479,0.01479,0.01396,0.01423,44838.86,635.89
1569628800.0,2019-09-28,TRXUSD,0.01448,0.01498,0.01448,0.01479,8842.87,129.35
1569542400.0,2019-09-27,TRXUSD,0.014,0.01481,0.01369,0.01448,34138.66,485.55
1569456000.0,2019-09-26,TRXUSD,0.01458,0.01751,0.0133,0.014,306848.4,4415.81
1569369600.0,2019-09-25,TRXUSD,0.01363,0.01458,0.0133,0.01458,100694.58,1394.96
1569283200.0,2019-09-24,TRXUSD,0.017,0.01742,0.01333,0.01363,130547.58,1981.07
1569196800.0,2019-09-23,TRXUSD,0.01752,0.01795,0.017,0.017,29718.95,519.32
1569110400.0,2019-09-22,TRXUSD,0.01837,0.01889,0.01752,0.01752,7054.75,128.01
1569024000.0,2019-09-21,TRXUSD,0.01819,0.0189,0.01759,0.01837,19286.38,353.03
1568937600.0,2019-09-20,TRXUSD,0.01864,0.01892,0.0176,0.01819,11327.63,202.57
1568851200.0,2019-09-19,TRXUSD,0.01875,0.0191,0.0175,0.01864,48016.37,866.47
1568764800.0,2019-09-18,TRXUSD,0.0175,0.01913,0.0175,0.01875,43833.82,821.36
1568678400.0,2019-09-17,TRXUSD,0.0162,0.01794,0.01599,0.0175,25816.84,437.9
1568592000.0,2019-09-16,TRXUSD,0.01601,0.01643,0.01561,0.0162,22332.35,357.04
1568505600.0,2019-09-15,TRXUSD,0.01628,0.0165,0.01601,0.01601,14477.55,235.58
1568419200.0,2019-09-14,TRXUSD,0.01581,0.01628,0.01548,0.01628,22231.23,358.25
1568332800.0,2019-09-13,TRXUSD,0.01548,0.01613,0.01516,0.01581,16251.25,253.87
1568246400.0,2019-09-12,TRXUSD,0.01538,0.01629,0.01507,0.01548,30913.98,478.31
1568160000.0,2019-09-11,TRXUSD,0.01655,0.01655,0.01538,0.01538,31089.59,498.26
1568073600.0,2019-09-10,TRXUSD,0.01601,0.01667,0.01601,0.01655,20791.39,339.35
1567987200.0,2019-09-09,TRXUSD,0.0158,0.01668,0.0158,0.01601,30157.65,491.16
1567900800.0,2019-09-08,TRXUSD,0.01509,0.0162,0.01509,0.0158,46789.6,745.61
1567814400.0,2019-09-07,TRXUSD,0.01453,0.01562,0.0145,0.01509,43503.85,645.53
1567728000.0,2019-09-06,TRXUSD,0.0155,0.01588,0.01451,0.01453,62862.91,947.98
1567641600.0,2019-09-05,TRXUSD,0.01601,0.01656,0.0155,0.0155,74954.0,1192.04
1567555200.0,2019-09-04,TRXUSD,0.01789,0.01789,0.01589,0.01601,76231.77,1247.86
1567468800.0,2019-09-03,TRXUSD,0.01685,0.0189,0.01625,0.01789,50708.03,851.25
1567382400.0,2019-09-02,TRXUSD,0.01627,0.01687,0.01594,0.01685,35443.9,576.24
1567296000.0,2019-09-01,TRXUSD,0.0167,0.01744,0.0162,0.01627,103353.79,1691.98
1567209600.0,2019-08-31,TRXUSD,0.0178,0.0178,0.01627,0.0167,82784.89,1376.43
1567123200.0,2019-08-30,TRXUSD,0.01636,0.02,0.0158,0.0178,222679.29,3919.7
1567036800.0,2019-08-29,TRXUSD,0.01749,0.01775,0.01632,0.01636,43568.43,741.39
1566950400.0,2019-08-28,TRXUSD,0.01828,0.019,0.01711,0.01749,125716.21,2326.1
1566864000.0,2019-08-27,TRXUSD,0.01823,0.01922,0.01823,0.01828,70993.94,1330.58
1566777600.0,2019-08-26,TRXUSD,0.0185,0.01895,0.01808,0.01823,23101.25,428.35
1566691200.0,2019-08-25,TRXUSD,0.01866,0.01906,0.0184,0.0185,11564.29,216.75
1566604800.0,2019-08-24,TRXUSD,0.01877,0.01911,0.01826,0.01866,16473.0,307.12
1566518400.0,2019-08-23,TRXUSD,0.01797,0.019,0.01797,0.01877,30319.94,568.05
1566432000.0,2019-08-22,TRXUSD,0.01801,0.01857,0.01753,0.01797,13857.04,247.69
1566345600.0,2019-08-21,TRXUSD,0.01791,0.01949,0.0175,0.01801,38220.32,698.62
1566259200.0,2019-08-20,TRXUSD,0.01858,0.01901,0.0179,0.01791,29562.87,545.27
1566172800.0,2019-08-19,TRXUSD,0.01885,0.0198,0.01836,0.01858,30423.52,567.7
1566086400.0,2019-08-18,TRXUSD,0.01789,0.01886,0.0175,0.01885,37081.22,674.2
1566000000.0,2019-08-17,TRXUSD,0.018,0.01838,0.0175,0.01789,30614.94,544.67
1565913600.0,2019-08-16,TRXUSD,0.01839,0.01839,0.01744,0.018,59909.86,1072.91
1565827200.0,2019-08-15,TRXUSD,0.01871,0.01967,0.017,0.01839,135293.24,2478.96
1565740800.0,2019-08-14,TRXUSD,0.021,0.0211,0.01871,0.01871,91035.75,1815.98
1565654400.0,2019-08-13,TRXUSD,0.02085,0.0212,0.02046,0.021,15633.46,326.3
1565568000.0,2019-08-12,TRXUSD,0.02075,0.02122,0.02062,0.02085,9071.43,189.63
1565481600.0,2019-08-11,TRXUSD,0.02096,0.02184,0.0204,0.02075,24274.0,502.78
1565395200.0,2019-08-10,TRXUSD,0.02,0.02116,0.02,0.02096,73204.66,1521.51
1565308800.0,2019-08-09,TRXUSD,0.02225,0.02228,0.02,0.02,108984.85,2252.54
1565222400.0,2019-08-08,TRXUSD,0.0218,0.02225,0.02176,0.02225,4213.78,93.5
1565136000.0,2019-08-07,TRXUSD,0.02221,0.02246,0.0218,0.0218,141007.98,3101.15
1565049600.0,2019-08-06,TRXUSD,0.02373,0.02373,0.02221,0.02221,32301.84,732.21
1564963200.0,2019-08-05,TRXUSD,0.02263,0.02589,0.02263,0.02373,48585.97,1151.95
1564876800.0,2019-08-04,TRXUSD,0.0234,0.0234,0.02242,0.02263,43496.29,989.36
1564790400.0,2019-08-03,TRXUSD,0.02281,0.02364,0.02236,0.0234,16199.7,377.71
1564704000.0,2019-08-02,TRXUSD,0.02236,0.02324,0.022,0.02281,84708.93,1891.67
1564617600.0,2019-08-01,TRXUSD,0.02264,0.02326,0.02235,0.02236,17824.05,405.4
1564531200.0,2019-07-31,TRXUSD,0.0232,0.02334,0.02264,0.02264,21194.5,486.07
1564444800.0,2019-07-30,TRXUSD,0.02309,0.02376,0.0225,0.0232,27200.2,627.68
1564358400.0,2019-07-29,TRXUSD,0.02329,0.0239,0.02284,0.02309,7082.21,164.75
1564272000.0,2019-07-28,TRXUSD,0.0231,0.02401,0.02288,0.02329,30666.69,720.03
1564185600.0,2019-07-27,TRXUSD,0.02422,0.02466,0.02284,0.0231,275820.98,6572.25
1564099200.0,2019-07-26,TRXUSD,0.02444,0.02475,0.02401,0.02422,10557.72,255.6
1564012800.0,2019-07-25,TRXUSD,0.02457,0.02563,0.02443,0.02444,51488.27,1285.65
1563926400.0,2019-07-24,TRXUSD,0.02518,0.02662,0.0243,0.02457,76175.2,1923.53
1563840000.0,2019-07-23,TRXUSD,0.02788,0.02946,0.02367,0.02518,140190.52,3632.31
1563753600.0,2019-07-22,TRXUSD,0.02981,0.03098,0.02788,0.02788,34455.83,1026.18
1563667200.0,2019-07-21,TRXUSD,0.03062,0.03144,0.02788,0.02981,63905.46,1878.64
1563580800.0,2019-07-20,TRXUSD,0.02827,0.03127,0.02827,0.03062,77995.6,2355.58
1563494400.0,2019-07-19,TRXUSD,0.02737,0.02835,0.025,0.02835,78533.3,2119.76
1563408000.0,2019-07-18,TRXUSD,0.0242,0.02741,0.024,0.02737,122463.61,3139.26
1563321600.0,2019-07-17,TRXUSD,0.02291,0.02589,0.022,0.0242,50187.76,1197.23
1563235200.0,2019-07-16,TRXUSD,0.02748,0.02748,0.02172,0.02291,162013.92,3897.08
1563148800.0,2019-07-15,TRXUSD,0.02749,0.02862,0.0255,0.02748,150097.45,4010.64
1563062400.0,2019-07-14,TRXUSD,0.02949,0.03085,0.0271,0.02749,90134.3,2592.14
1562976000.0,2019-07-13,TRXUSD,0.03127,0.03127,0.02929,0.02949,53626.64,1597.05
1562889600.0,2019-07-12,TRXUSD,0.02928,0.03163,0.02928,0.03127,52938.41,1644.87
1562803200.0,2019-07-11,TRXUSD,0.03356,0.03356,0.02913,0.02928,154541.09,4703.11
1562716800.0,2019-07-10,TRXUSD,0.03473,0.03533,0.032,0.03356,61456.87,2049.46
1562630400.0,2019-07-09,TRXUSD,0.03529,0.03529,0.0338,0.03473,54313.5,1882.19
1562544000.0,2019-07-08,TRXUSD,0.03492,0.036,0.03365,0.03529,112740.71,3908.39
1562457600.0,2019-07-07,TRXUSD,0.03277,0.036,0.03277,0.03492,46743.04,1605.07
1562371200.0,2019-07-06,TRXUSD,0.03365,0.03385,0.03277,0.03277,23832.4,792.07
1562284800.0,2019-07-05,TRXUSD,0.0326,0.03451,0.0326,0.03365,38639.41,1289.41
1562198400.0,2019-07-04,TRXUSD,0.03436,0.03436,0.0326,0.0326,32821.99,1097.72
1562112000.0,2019-07-03,TRXUSD,0.03448,0.03448,0.0326,0.03436,45111.92,1518.08
1562025600.0,2019-07-02,TRXUSD,0.03331,0.03451,0.031,0.03448,111702.19,3635.08
1561939200.0,2019-07-01,TRXUSD,0.03399,0.03578,0.032,0.03331,77781.76,2610.1
1561852800.0,2019-06-30,TRXUSD,0.03588,0.0365,0.03399,0.03399,32880.5,1161.2
1561766400.0,2019-06-29,TRXUSD,0.0348,0.0375,0.0331,0.03588,112482.3,3962.23
1561680000.0,2019-06-28,TRXUSD,0.0327,0.03581,0.03234,0.0348,85837.38,2932.53
1561593600.0,2019-06-27,TRXUSD,0.03893,0.03966,0.03234,0.0327,257638.33,8868.64
1561507200.0,2019-06-26,TRXUSD,0.03832,0.04121,0.03638,0.03893,218908.13,8709.01
1561420800.0,2019-06-25,TRXUSD,0.03786,0.04047,0.03786,0.0392,93209.73,3679.89
1561334400.0,2019-06-24,TRXUSD,0.038,0.03959,0.0362,0.03808,108246.53,4172.18
1561248000.0,2019-06-23,TRXUSD,0.03736,0.03861,0.03658,0.038,125186.27,4703.79
1561161600.0,2019-06-22,TRXUSD,0.03321,0.038,0.0331,0.03736,293944.47,10688.83
1561075200.0,2019-06-21,TRXUSD,0.03366,0.03428,0.0332,0.03321,70647.4,2387.13
1560988800.0,2019-06-20,TRXUSD,0.03384,0.03435,0.0331,0.03366,76013.62,2577.19
1560902400.0,2019-06-19,TRXUSD,0.03318,0.0344,0.03318,0.03384,25483.74,859.0
1560816000.0,2019-06-18,TRXUSD,0.03395,0.03395,0.03304,0.03318,46188.59,1551.12
1560729600.0,2019-06-17,TRXUSD,0.03368,0.03395,0.03298,0.03395,24446.84,815.8
1560643200.0,2019-06-16,TRXUSD,0.0334,0.03449,0.03312,0.03368,58328.24,1965.08
1560556800.0,2019-06-15,TRXUSD,0.0331,0.0345,0.0331,0.0334,18544.56,624.41
1560470400.0,2019-06-14,TRXUSD,0.03391,0.03415,0.0326,0.0331,49157.43,1641.39
1560384000.0,2019-06-13,TRXUSD,0.03462,0.035,0.03371,0.03391,104010.9,3578.81
1560297600.0,2019-06-12,TRXUSD,0.03263,0.035,0.0325,0.03462,91174.66,3097.72
1560211200.0,2019-06-11,TRXUSD,0.03232,0.0331,0.03172,0.03263,61147.31,1983.08
1560124800.0,2019-06-10,TRXUSD,0.03117,0.03313,0.031,0.03232,92255.58,2960.98
1560038400.0,2019-06-09,TRXUSD,0.0334,0.03394,0.031,0.03117,74208.63,2359.15
1559952000.0,2019-06-08,TRXUSD,0.03463,0.0349,0.03339,0.0334,31699.29,1080.31
1559865600.0,2019-06-07,TRXUSD,0.03339,0.03535,0.03289,0.03463,33149.47,1138.38
1559779200.0,2019-06-06,TRXUSD,0.03513,0.03531,0.03235,0.03339,50313.34,1701.43
1559692800.0,2019-06-05,TRXUSD,0.036,0.03699,0.03441,0.03513,98584.8,3512.42
1559606400.0,2019-06-04,TRXUSD,0.035,0.038,0.03338,0.036,186661.19,6653.92
1559520000.0,2019-06-03,TRXUSD,0.03999,0.04,0.035,0.035,175380.01,6701.94
1559433600.0,2019-06-02,TRXUSD,0.03797,0.04081,0.03746,0.03999,203082.18,7952.65
1559347200.0,2019-06-01,TRXUSD,0.03342,0.0392,0.03316,0.03797,191652.43,7125.34
1559260800.0,2019-05-31,TRXUSD,0.03213,0.0335,0.03149,0.03342,116382.22,3786.42
1559174400.0,2019-05-30,TRXUSD,0.03441,0.03579,0.03149,0.03213,145429.53,4964.05
1559088000.0,2019-05-29,TRXUSD,0.03402,0.03491,0.03264,0.03441,89164.61,3026.67
1559001600.0,2019-05-28,TRXUSD,0.0346,0.03574,0.0322,0.03402,139149.74,4720.73
1558915200.0,2019-05-27,TRXUSD,0.0309,0.03505,0.03028,0.0346,430785.38,14240.55
1558828800.0,2019-05-26,TRXUSD,0.02785,0.03106,0.02741,0.0309,178835.87,5204.34
1558742400.0,2019-05-25,TRXUSD,0.02751,0.02841,0.02741,0.02785,103037.05,2843.13
1558656000.0,2019-05-24,TRXUSD,0.02757,0.02849,0.02701,0.02751,103194.95,2924.69
1558569600.0,2019-05-23,TRXUSD,0.02682,0.02757,0.0261,0.02757,35496.24,946.76
1558483200.0,2019-05-22,TRXUSD,0.0293,0.02949,0.02675,0.02682,97844.74,2737.1
1558396800.0,2019-05-21,TRXUSD,0.0276,0.02949,0.0276,0.0293,51610.63,1465.4
1558310400.0,2019-05-20,TRXUSD,0.02889,0.02889,0.02675,0.0276,17904.01,490.33
1558224000.0,2019-05-19,TRXUSD,0.02726,0.02899,0.02627,0.02889,39651.62,1116.64
1558137600.0,2019-05-18,TRXUSD,0.02733,0.02799,0.026,0.02726,38155.2,1045.15
1558051200.0,2019-05-17,TRXUSD,0.0285,0.029,0.02537,0.02733,166770.97,4403.8
1557964800.0,2019-05-16,TRXUSD,0.03053,0.033,0.0276,0.0285,385408.53,11632.01
1557878400.0,2019-05-15,TRXUSD,0.027,0.03192,0.02631,0.03053,452368.96,13409.96
1557792000.0,2019-05-14,TRXUSD,0.02478,0.0275,0.0242,0.027,166708.21,4409.42
1557705600.0,2019-05-13,TRXUSD,0.02452,0.02556,0.0242,0.02478,75869.23,1896.22
1557619200.0,2019-05-12,TRXUSD,0.02473,0.02586,0.0238,0.02452,75010.08,1846.57
1557532800.0,2019-05-11,TRXUSD,0.02399,0.0258,0.02309,0.02473,159997.64,4046.77
1557446400.0,2019-05-10,TRXUSD,0.02378,0.024,0.0224,0.02399,85811.88,1989.46
1557360000.0,2019-05-09,TRXUSD,0.0254,0.0254,0.0233,0.02378,100057.88,2422.02
1557273600.0,2019-05-08,TRXUSD,0.02404,0.02542,0.02395,0.0254,122212.24,3021.18
1557187200.0,2019-05-07,TRXUSD,0.02459,0.025,0.02404,0.02404,80841.66,1992.08
1557100800.0,2019-05-06,TRXUSD,0.0237,0.0246,0.0236,0.02459,51428.23,1230.81
1557014400.0,2019-05-05,TRXUSD,0.02372,0.02415,0.0235,0.0237,41938.1,997.93
1556928000.0,2019-05-04,TRXUSD,0.02401,0.02486,0.0235,0.02372,114282.92,2746.86
1556841600.0,2019-05-03,TRXUSD,0.02438,0.02438,0.02388,0.02401,56540.27,1356.68
1556755200.0,2019-05-02,TRXUSD,0.02432,0.0248,0.02399,0.02438,41377.32,1008.1
1556668800.0,2019-05-01,TRXUSD,0.025,0.02503,0.024,0.02432,25154.64,619.57
1556582400.0,2019-04-30,TRXUSD,0.02386,0.02542,0.02386,0.025,38465.62,945.82
1556496000.0,2019-04-29,TRXUSD,0.02544,0.02544,0.02369,0.02386,30744.08,740.31
1556409600.0,2019-04-28,TRXUSD,0.02475,0.02564,0.02474,0.02549,12427.55,309.65
1556323200.0,2019-04-27,TRXUSD,0.025,0.02566,0.02474,0.02475,1011.98,25.13
1556236800.0,2019-04-26,TRXUSD,0.02498,0.02655,0.0242,0.025,37145.58,922.14
1556150400.0,2019-04-25,TRXUSD,0.025,0.0265,0.0242,0.02498,78164.44,1960.01
1556064000.0,2019-04-24,TRXUSD,0.02668,0.02668,0.0242,0.025,137256.65,3457.92
1555977600.0,2019-04-23,TRXUSD,0.02622,0.02718,0.02595,0.02668,77963.23,2066.99
1555891200.0,2019-04-22,TRXUSD,0.02641,0.027,0.02568,0.02622,15015.59,396.34
1555804800.0,2019-04-21,TRXUSD,0.02743,0.02743,0.0251,0.02641,118779.37,3093.26
1555718400.0,2019-04-20,TRXUSD,0.02769,0.02769,0.02692,0.02743,83125.32,2270.74
1555632000.0,2019-04-19,TRXUSD,0.02814,0.02814,0.02715,0.02769,108010.4,2989.55
1555545600.0,2019-04-18,TRXUSD,0.02826,0.02826,0.02761,0.02814,33621.39,940.87
1555459200.0,2019-04-17,TRXUSD,0.028,0.0285,0.0273,0.02826,100999.27,2794.05
1555372800.0,2019-04-16,TRXUSD,0.02802,0.02857,0.02731,0.028,50414.66,1417.26
1555286400.0,2019-04-15,TRXUSD,0.02782,0.0288,0.0273,0.02802,125603.12,3510.87
1555200000.0,2019-04-14,TRXUSD,0.0273,0.02782,0.0273,0.02782,9805.69,270.13
1555113600.0,2019-04-13,TRXUSD,0.0276,0.02823,0.0273,0.0273,31130.09,866.72
1555027200.0,2019-04-12,TRXUSD,0.02801,0.02813,0.02703,0.0276,87003.38,2404.16
1554940800.0,2019-04-11,TRXUSD,0.03105,0.03105,0.02701,0.02801,261726.14,7487.09
1554854400.0,2019-04-10,TRXUSD,0.0313,0.032,0.03052,0.03105,128550.37,4065.71
1554768000.0,2019-04-09,TRXUSD,0.03115,0.032,0.02925,0.0313,57561.42,1775.47
1554681600.0,2019-04-08,TRXUSD,0.02999,0.03199,0.029,0.03115,9383.34,291.87
