https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USD
1659398400,2022-08-02,ADA/USD,0.513391,0.514228,0.4912,0.497502,87423.906304,43493.56823405261
1659312000,2022-08-01,ADA/USD,0.517211,0.524891,0.502085,0.513551,196902.146344,101119.29415710755
1659225600,2022-07-31,ADA/USD,0.524613,0.541531,0.514345,0.518027,118534.984476,61404.32240314885
1659139200,2022-07-30,ADA/USD,0.522357,0.556606,0.511,0.524363,242117.514567,126957.46629089583
1659052800,2022-07-29,ADA/USD,0.513631,0.543269,0.505642,0.521398,367968.223319,191857.89570207996
1658966400,2022-07-28,ADA/USD,0.510504,0.523327,0.493037,0.513126,298366.123795,153099.41563843316
1658880000,2022-07-27,ADA/USD,0.468314,0.510372,0.459685,0.509876,291214.885344,148483.48087965735
1658793600,2022-07-26,ADA/USD,0.476458,0.47845,0.452788,0.46778,190773.692148,89240.11771299144
1658707200,2022-07-25,ADA/USD,0.512846,0.514193,0.475271,0.476279,164821.674133,78501.1021343911
1658620800,2022-07-24,ADA/USD,0.5182,0.535,0.511061,0.5134,133979.150906,68784.8960751404
1658534400,2022-07-23,ADA/USD,0.482936,0.518107,0.475744,0.517563,151371.811327,78344.4487858361
1658448000,2022-07-22,ADA/USD,0.499695,0.51063,0.479224,0.48331,210140.150541,101562.83615797071
1658361600,2022-07-21,ADA/USD,0.492403,0.500879,0.476696,0.5,209028.623815,104514.3119075
1658275200,2022-07-20,ADA/USD,0.516568,0.546374,0.490549,0.49225,242824.846847,119530.53086043576
1658188800,2022-07-19,ADA/USD,0.492228,0.525705,0.476946,0.517109,226981.298589,117374.07233205922
1658102400,2022-07-18,ADA/USD,0.448836,0.5,0.447417,0.492824,308340.43804,151957.56803662496
1658016000,2022-07-17,ADA/USD,0.4582,0.465298,0.444808,0.44899,60101.01619,26984.7552591481
1657929600,2022-07-16,ADA/USD,0.442212,0.45794,0.43332,0.457636,47556.570969,21763.598911969282
1657843200,2022-07-15,ADA/USD,0.442918,0.450638,0.434136,0.442216,151106.010583,66821.49557597193
1657756800,2022-07-14,ADA/USD,0.439245,0.446846,0.418558,0.44274,141067.752926,62456.33693045724
1657670400,2022-07-13,ADA/USD,0.417767,0.441755,0.404537,0.439382,156027.893868,68555.84806350958
1657584000,2022-07-12,ADA/USD,0.434966,0.441839,0.416001,0.418085,105649.676149,44170.54485275467
1657497600,2022-07-11,ADA/USD,0.462659,0.462659,0.432986,0.435462,136175.727893,59299.35481974157
1657411200,2022-07-10,ADA/USD,0.477934,0.478672,0.455726,0.463187,168530.533216,78061.1520887194
1657324800,2022-07-09,ADA/USD,0.466393,0.485185,0.466382,0.47848,153432.237823,73414.25715354904
1657238400,2022-07-08,ADA/USD,0.477985,0.492063,0.461037,0.465862,202727.008347,94442.80956255012
1657152000,2022-07-07,ADA/USD,0.461959,0.481509,0.461959,0.478531,132753.049888,63526.44971595453
1657065600,2022-07-06,ADA/USD,0.457378,0.464871,0.447501,0.462566,164252.845431,75977.78169963593
1656979200,2022-07-05,ADA/USD,0.469049,0.470567,0.445255,0.4579,126626.3994,57982.22828526
1656892800,2022-07-04,ADA/USD,0.456439,0.475101,0.444714,0.46968,259451.123009,121859.00345486712
1656806400,2022-07-03,ADA/USD,0.452579,0.459345,0.443684,0.454901,58797.123828,26746.87042648103
1656720000,2022-07-02,ADA/USD,0.450429,0.460551,0.444135,0.45637,71038.104965,32419.659962877053
1656633600,2022-07-01,ADA/USD,0.458209,0.473311,0.443705,0.448,189784.940806,85023.653481088
1656547200,2022-06-30,ADA/USD,0.466019,0.466019,0.435486,0.461379,459504.374424,212005.6687673707
1656460800,2022-06-29,ADA/USD,0.472389,0.474706,0.46,0.465673,131118.757189,61058.465016473194
1656374400,2022-06-28,ADA/USD,0.485593,0.496802,0.468396,0.470396,100510.646734,47279.80618108666
1656288000,2022-06-27,ADA/USD,0.491058,0.506451,0.478771,0.491732,123849.62688,60900.82472495616
1656201600,2022-06-26,ADA/USD,0.497618,0.525,0.490154,0.491592,124750.295818,61326.24742176225
1656115200,2022-06-25,ADA/USD,0.495,0.506007,0.479826,0.497628,101464.732978,50491.69214237619
1656028800,2022-06-24,ADA/USD,0.481684,0.508181,0.479824,0.499641,202344.339577,101099.52817059186
1655942400,2022-06-23,ADA/USD,0.4585,0.482,0.457348,0.482,107733.197962,51927.401417684
1655856000,2022-06-22,ADA/USD,0.470929,0.479728,0.456426,0.456537,161229.85307,73607.3934310186
1655769600,2022-06-21,ADA/USD,0.493496,0.510241,0.476079,0.479544,329566.348735,158041.56513777687
1655683200,2022-06-20,ADA/USD,0.48462,0.507393,0.461591,0.494915,315716.63457,156252.89819821154
1655596800,2022-06-19,ADA/USD,0.459601,0.488,0.436478,0.481194,532092.935906,256039.92820035174
1655510400,2022-06-18,ADA/USD,0.487883,0.493,0.421,0.457134,1061670.372113,485325.6238855041
1655424000,2022-06-17,ADA/USD,0.474,0.502567,0.472001,0.488246,266815.472303,130271.58709005054
1655337600,2022-06-16,ADA/USD,0.536248,0.542824,0.468063,0.475226,556183.755706,264312.98148913955
1655251200,2022-06-15,ADA/USD,0.481178,0.536224,0.449619,0.528751,1732039.314377,915817.5195161531
1655164800,2022-06-14,ADA/USD,0.46166,0.519193,0.438,0.4865,643523.399633,313074.1339214545
1655078400,2022-06-13,ADA/USD,0.493192,0.497357,0.437777,0.461111,1124698.695044,518610.9399704338
1654992000,2022-06-12,ADA/USD,0.554623,0.559399,0.491768,0.491768,577354.036114,283924.2396317095
1654905600,2022-06-11,ADA/USD,0.573646,0.615921,0.544202,0.553537,440484.79079,243824.6296395242
1654819200,2022-06-10,ADA/USD,0.631736,0.634458,0.571345,0.573556,420088.663653,240944.37357016007
1654732800,2022-06-09,ADA/USD,0.63952,0.656306,0.627402,0.632191,256080.050174,161891.50299955122
1654646400,2022-06-08,ADA/USD,0.611556,0.666242,0.609373,0.646145,457939.823083,295895.526985965
1654560000,2022-06-07,ADA/USD,0.605004,0.641958,0.572712,0.61366,330784.831819,202989.41989404755
1654473600,2022-06-06,ADA/USD,0.568175,0.644767,0.565984,0.608412,500487.251633,304502.44974053674
1654387200,2022-06-05,ADA/USD,0.565905,0.579999,0.554785,0.566789,254808.645287,144422.73725357343
1654300800,2022-06-04,ADA/USD,0.556013,0.570587,0.546078,0.565328,153880.947365,86993.20821196072
1654214400,2022-06-03,ADA/USD,0.583471,0.602952,0.540692,0.557986,248541.124636,138682.46797114308
1654128000,2022-06-02,ADA/USD,0.550725,0.596261,0.549387,0.586484,531336.532313,311620.37481705745
1654041600,2022-06-01,ADA/USD,0.625596,0.627076,0.537289,0.552301,1058890.354383,584826.2016160853
1653955200,2022-05-31,ADA/USD,0.569467,0.687015,0.569467,0.62604,1399670.103282,876249.4714586633
1653868800,2022-05-30,ADA/USD,0.483101,0.57629,0.482916,0.570126,370434.907412,211194.5720231739
1653782400,2022-05-29,ADA/USD,0.465,0.481432,0.456304,0.481432,122359.807914,58907.92704365285
1653696000,2022-05-28,ADA/USD,0.461444,0.467943,0.450133,0.467943,171087.568196,80059.22992434083
1653609600,2022-05-27,ADA/USD,0.479346,0.480069,0.445727,0.451952,253937.810035,114767.70112093832
1653523200,2022-05-26,ADA/USD,0.516338,0.519936,0.463465,0.482074,537436.690642,259084.25520455147
1653436800,2022-05-25,ADA/USD,0.520688,0.531398,0.507079,0.512985,220521.868778,113124.41085508234
1653350400,2022-05-24,ADA/USD,0.512862,0.523704,0.495,0.521423,246835.009707,128705.45126645305
1653264000,2022-05-23,ADA/USD,0.541208,0.558762,0.505,0.512324,175091.236112,89703.4424498443
1653177600,2022-05-22,ADA/USD,0.529456,0.547,0.522179,0.54207,109544.323918,59380.69166623026
1653091200,2022-05-21,ADA/USD,0.519057,0.536129,0.512067,0.524535,210335.553535,110328.35957348123
1653004800,2022-05-20,ADA/USD,0.531632,0.544314,0.503113,0.517144,144325.603176,74637.11972884936
1652918400,2022-05-19,ADA/USD,0.508499,0.54498,0.492469,0.535,255328.326425,136600.654637375
1652832000,2022-05-18,ADA/USD,0.580115,0.581781,0.50505,0.505861,226407.730117,114530.84076471574
1652745600,2022-05-17,ADA/USD,0.559352,0.598631,0.552293,0.5793,151698.80866,87879.119856738
1652659200,2022-05-16,ADA/USD,0.596799,0.61216,0.545437,0.554814,361506.68354,200568.96912156156
1652572800,2022-05-15,ADA/USD,0.536482,0.598985,0.51666,0.598555,256710.076534,153655.09985980834
1652486400,2022-05-14,ADA/USD,0.528993,0.553455,0.488496,0.539046,328265.983129,176950.46514175495
1652400000,2022-05-13,ADA/USD,0.473496,0.606267,0.470371,0.528306,599886.712669,316923.7496233088
1652313600,2022-05-12,ADA/USD,0.518253,0.549809,0.390903,0.478413,1802271.160566,862229.9527398617
1652227200,2022-05-11,ADA/USD,0.631369,0.66324,0.475518,0.514566,1680212.428688,864580.1885802693
1652140800,2022-05-10,ADA/USD,0.604173,0.699767,0.588027,0.629961,631053.682694,397539.2090035949
1652054400,2022-05-09,ADA/USD,0.742802,0.754968,0.6,0.600662,1800418.45922,1081442.9525520038
1651968000,2022-05-08,ADA/USD,0.762321,0.766927,0.72903,0.743151,1408651.33482,1046840.6481228179
1651881600,2022-05-07,ADA/USD,0.784389,0.786091,0.750391,0.762168,1060937.896176,808612.9144526694
1651795200,2022-05-06,ADA/USD,0.790256,0.80034,0.767168,0.784232,2119662.143475,1662306.8821016862
1651708800,2022-05-05,ADA/USD,0.897879,0.904048,0.773736,0.790414,2373297.959708,1875887.933524639
1651622400,2022-05-04,ADA/USD,0.771631,0.897762,0.769747,0.897762,1664067.686359,1493936.7342410283
1651536000,2022-05-03,ADA/USD,0.782485,0.799343,0.763365,0.77163,474237.666893,365936.0109046456
1651449600,2022-05-02,ADA/USD,0.791222,0.796693,0.767207,0.782344,594914.443645,465427.7454990039
1651363200,2022-05-01,ADA/USD,0.758636,0.800548,0.749686,0.791204,727065.489773,575257.1237703568
1651276800,2022-04-30,ADA/USD,0.805966,0.817773,0.741107,0.758585,614597.134901,466224.167578875
1651190400,2022-04-29,ADA/USD,0.843666,0.849106,0.79278,0.806606,500323.978961,403564.3233738164
1651104000,2022-04-28,ADA/USD,0.840826,0.852618,0.82911,0.843746,552764.250654,466392.62543230987
1651017600,2022-04-27,ADA/USD,0.827797,0.855948,0.822248,0.84139,755277.46088,635482.9028098232
1650931200,2022-04-26,ADA/USD,0.89905,0.902754,0.819753,0.827859,702941.973392,581936.8391503277
1650844800,2022-04-25,ADA/USD,0.88625,0.902468,0.830383,0.89887,748314.850809,672637.7699466858
1650758400,2022-04-24,ADA/USD,0.889062,0.898762,0.880589,0.886543,270275.443016,239610.80207773365
1650672000,2022-04-23,ADA/USD,0.907852,0.912267,0.885382,0.889479,185833.570241,165295.05822439445
1650585600,2022-04-22,ADA/USD,0.910126,0.92402,0.89496,0.907851,379948.455378,344936.5851633726
1650499200,2022-04-21,ADA/USD,0.937998,0.969951,0.894767,0.910133,536640.546128,488414.27016911504
1650412800,2022-04-20,ADA/USD,0.953808,0.975024,0.93221,0.937974,407714.314601,382425.42652355833
1650326400,2022-04-19,ADA/USD,0.937611,0.956256,0.928491,0.953892,305073.086134,291006.7762785335
1650240000,2022-04-18,ADA/USD,0.915704,0.938748,0.877365,0.937424,625767.876427,586609.8257917041
1650153600,2022-04-17,ADA/USD,0.952938,0.961721,0.914801,0.915275,209258.683839,191529.2418507407
1650067200,2022-04-16,ADA/USD,0.955306,0.960856,0.938838,0.952501,212445.154244,202354.22186256427
1649980800,2022-04-15,ADA/USD,0.932192,0.958254,0.932192,0.955157,273458.179763,261195.49460788778
1649894400,2022-04-14,ADA/USD,0.97464,0.984336,0.926078,0.932012,342272.55469,319002.12824173627
1649808000,2022-04-13,ADA/USD,0.956027,0.979418,0.936779,0.974641,427207.17713,416373.63032516034
1649721600,2022-04-12,ADA/USD,0.920557,0.980583,0.920557,0.956219,761912.532513,728555.2399270483
1649635200,2022-04-11,ADA/USD,1.026058,1.0311,0.9201,0.920732,1162089.644207,1069973.1222899996
1649548800,2022-04-10,ADA/USD,1.045161,1.068373,1.026,1.026223,315458.708599,323730.9823145916
1649462400,2022-04-09,ADA/USD,1.026541,1.045151,1.024514,1.045151,351612.09079,367487.7283012593
1649376000,2022-04-08,ADA/USD,1.090368,1.098501,1.021205,1.026759,789550.834473,810678.425252663
1649289600,2022-04-07,ADA/USD,1.05383,1.1,1.041127,1.091098,885164.485,965801.1992545299
1649203200,2022-04-06,ADA/USD,1.171131,1.171835,1.05011,1.053849,1477492.231377,1557053.7105444202
1649116800,2022-04-05,ADA/USD,1.21239,1.21634,1.165541,1.171365,471314.12676,552080.8720922275
1649030400,2022-04-04,ADA/USD,1.1848,1.244837,1.162956,1.211578,1336951.275635,1619820.7526313022
1648944000,2022-04-03,ADA/USD,1.155937,1.197315,1.145579,1.184801,429564.131109,508948.01210207434
1648857600,2022-04-02,ADA/USD,1.164026,1.192815,1.149446,1.155756,639581.093066,739199.685797588
1648771200,2022-04-01,ADA/USD,1.141402,1.174125,1.106592,1.164175,802611.344999,934380.0625642107
1648684800,2022-03-31,ADA/USD,1.189184,1.22569,1.1352,1.141234,1120567.16979,1278829.3534481209
1648598400,2022-03-30,ADA/USD,1.189597,1.21526,1.163336,1.189327,641088.367644,762463.7050249355
1648512000,2022-03-29,ADA/USD,1.168324,1.24,1.168324,1.189598,816717.306624,971565.2745252971
1648425600,2022-03-28,ADA/USD,1.182497,1.24424,1.159176,1.168737,1106199.652456,1292856.463212468
1648339200,2022-03-27,ADA/USD,1.15263,1.183665,1.106837,1.182297,500144.784577,591319.6783710334
1648252800,2022-03-26,ADA/USD,1.09596,1.158787,1.081477,1.152841,717347.053669,826987.0946988236
1648166400,2022-03-25,ADA/USD,1.13008,1.163632,1.073873,1.096007,1056595.20561,1158035.7415149992
1648080000,2022-03-24,ADA/USD,1.10697,1.188739,1.079637,1.129854,1689494.988035,1908882.6702112968
1647993600,2022-03-23,ADA/USD,0.974876,1.107529,0.957833,1.106809,1903892.522995,2107245.3794835727
1647907200,2022-03-22,ADA/USD,0.917145,0.986316,0.909297,0.974459,960577.76045,936043.6438703465
1647820800,2022-03-21,ADA/USD,0.878027,0.928241,0.865241,0.917027,697671.350893,639783.4658953552
1647734400,2022-03-20,ADA/USD,0.901879,0.914747,0.866004,0.877897,665171.938878,583952.4496251796
1647648000,2022-03-19,ADA/USD,0.853068,0.914206,0.852582,0.901699,620384.030523,559399.6599385586
1647561600,2022-03-18,ADA/USD,0.836617,0.85895,0.822996,0.853068,361139.999577,308076.9771591522
1647475200,2022-03-17,ADA/USD,0.837988,0.856155,0.829907,0.836662,513970.356389,430019.46631713357
1647388800,2022-03-16,ADA/USD,0.799976,0.837826,0.795682,0.837825,946862.378163,793304.9719844155
1647302400,2022-03-15,ADA/USD,0.804211,0.814997,0.786656,0.800056,472468.815797,378001.5108912846
1647216000,2022-03-14,ADA/USD,0.789885,0.811964,0.781766,0.804098,563316.927252,452962.01456947863
1647129600,2022-03-13,ADA/USD,0.79016,0.818849,0.782584,0.789796,450363.831904,355695.5529824516
1647043200,2022-03-12,ADA/USD,0.791269,0.800919,0.79,0.79,270707.026433,213858.55088207
1646956800,2022-03-11,ADA/USD,0.806455,0.8181,0.786465,0.791427,549893.98918,435200.9501747599
1646870400,2022-03-10,ADA/USD,0.849533,0.852507,0.79099,0.806294,755240.779246,608946.1088613743
1646784000,2022-03-09,ADA/USD,0.802184,0.862373,0.801272,0.849451,715441.986712,607732.911054495
1646697600,2022-03-08,ADA/USD,0.798271,0.819756,0.790973,0.802197,808078.247476,648237.9458905048
1646611200,2022-03-07,ADA/USD,0.823072,0.846064,0.782709,0.798431,989638.832971,790158.3230478684
1646524800,2022-03-06,ADA/USD,0.865868,0.871293,0.822881,0.823,591014.310544,486404.77757771197
1646438400,2022-03-05,ADA/USD,0.844456,0.881477,0.823697,0.86588,753580.882459,652510.6145035989
1646352000,2022-03-04,ADA/USD,0.902309,0.902572,0.830585,0.843891,971220.029805,819603.8421721712
1646265600,2022-03-03,ADA/USD,0.939132,0.944343,0.886006,0.902317,749217.679711,676031.8491037904
1646179200,2022-03-02,ADA/USD,0.962872,0.975632,0.928811,0.93921,1344971.427485,1263210.6144081869
1646092800,2022-03-01,ADA/USD,0.963501,1.008417,0.941801,0.962872,2046430.726024,1970450.8460281808
1646006400,2022-02-28,ADA/USD,0.856849,0.967995,0.844814,0.962803,1688573.468121,1625763.6008273032
1645920000,2022-02-27,ADA/USD,0.886821,0.915044,0.835701,0.856739,1332570.705461,1141665.2936259517
1645833600,2022-02-26,ADA/USD,0.898561,0.9291,0.883681,0.887059,1232991.126162,1093735.8753821377
1645747200,2022-02-25,ADA/USD,0.85404,0.908199,0.826185,0.898461,1802658.299648,1619618.1785600416
1645660800,2022-02-24,ADA/USD,0.865768,0.8976,0.749667,0.85393,4970233.339118,4244231.3552730335
1645574400,2022-02-23,ADA/USD,0.888029,0.95848,0.865595,0.865595,1689434.682065,1462366.2136220536
1645488000,2022-02-22,ADA/USD,0.857027,0.894979,0.815832,0.888446,1887064.90088,1676555.2629272325
1645401600,2022-02-21,ADA/USD,0.931024,0.992773,0.85262,0.856855,2494084.228509,2137068.541619079
1645315200,2022-02-20,ADA/USD,0.997824,0.997824,0.921544,0.931024,683265.820301,636136.8770799183
1645228800,2022-02-19,ADA/USD,0.99748,1.017578,0.972378,0.997874,561054.056383,559861.2554591297
1645142400,2022-02-18,ADA/USD,1.021187,1.042055,0.988252,0.997666,898758.0709,896660.3695625195
1645056000,2022-02-17,ADA/USD,1.083628,1.093347,1.011443,1.021236,724211.476235,739590.8311443265
1644969600,2022-02-16,ADA/USD,1.107443,1.110361,1.068294,1.083506,482864.049167,523186.09445673955
1644883200,2022-02-15,ADA/USD,1.050466,1.113173,1.050418,1.106954,519941.863629,575551.7257115761
1644796800,2022-02-14,ADA/USD,1.044586,1.054133,1.021082,1.051113,491764.311139,516899.8603742477
1644710400,2022-02-13,ADA/USD,1.058125,1.07462,1.035555,1.045077,528480.782812,552303.1110588165
1644624000,2022-02-12,ADA/USD,1.080824,1.091561,1.031265,1.058126,942332.129281,997106.1266275874
1644537600,2022-02-11,ADA/USD,1.152303,1.162581,1.070722,1.08091,953420.769695,1030562.0441710225
1644451200,2022-02-10,ADA/USD,1.193824,1.223039,1.147556,1.152304,1524465.819957,1756648.062199731
1644364800,2022-02-09,ADA/USD,1.177241,1.21296,1.154635,1.193174,688946.966125,822033.6073592308
1644278400,2022-02-08,ADA/USD,1.198011,1.261206,1.134643,1.176476,2343175.155498,2756689.334239665
1644192000,2022-02-07,ADA/USD,1.143187,1.208637,1.127981,1.198552,1694409.391562,2030837.7650754182
1644105600,2022-02-06,ADA/USD,1.127186,1.148771,1.09943,1.143138,671596.715303,767727.7259380408
1644019200,2022-02-05,ADA/USD,1.13741,1.176378,1.099929,1.127016,783343.604028,882840.7752372205
1643932800,2022-02-04,ADA/USD,1.05974,1.137453,1.047086,1.137406,759025.41677,863320.0631866986
1643846400,2022-02-03,ADA/USD,1.028183,1.059977,1.019688,1.059713,484993.961983,513954.4064348908
1643760000,2022-02-02,ADA/USD,1.094507,1.101152,1.025573,1.028845,756648.378935,778473.9014253801
1643673600,2022-02-01,ADA/USD,1.051592,1.094455,1.037214,1.094455,787289.530637,861652.9632533178
1643587200,2022-01-31,ADA/USD,1.037532,1.057671,1.011309,1.051611,523817.16371,550851.8913462368
1643500800,2022-01-30,ADA/USD,1.060097,1.075855,1.02603,1.036839,527658.941297,547097.3690354403
1643414400,2022-01-29,ADA/USD,1.049709,1.082979,1.041201,1.060291,632758.693922,670908.3483372513
1643328000,2022-01-28,ADA/USD,1.041877,1.059091,1.011659,1.050413,1043566.663886,1096175.9901124851
1643241600,2022-01-27,ADA/USD,1.078296,1.07867,1.007942,1.041825,1482784.078666,1544801.5227562054
1643155200,2022-01-26,ADA/USD,1.042697,1.157998,1.025001,1.079019,2778702.773166,2998273.087598804
1643068800,2022-01-25,ADA/USD,1.065756,1.072258,0.996315,1.042696,1404045.486891,1463992.6129992984
1642982400,2022-01-24,ADA/USD,1.123475,1.123475,0.955088,1.065969,4320797.680276,4605836.382446127
1642896000,2022-01-23,ADA/USD,1.072009,1.167897,1.05462,1.124216,2319645.630275,2607782.7318852395
1642809600,2022-01-22,ADA/USD,1.135513,1.155828,0.92436,1.071159,5801506.767182,6214336.187227904
1642723200,2022-01-21,ADA/USD,1.261678,1.281794,1.101,1.123863,2869779.582742,3225239.0911991727
1642636800,2022-01-20,ADA/USD,1.338494,1.425177,1.254562,1.261678,1358489.934366,1713976.863411026
1642550400,2022-01-19,ADA/USD,1.45962,1.531035,1.3279,1.338493,1618695.279916,2166612.3013006067
1642464000,2022-01-18,ADA/USD,1.601539,1.637511,1.415363,1.459561,2096320.583688,3059707.7674482414
1642377600,2022-01-17,ADA/USD,1.409056,1.602376,1.388743,1.601303,2378152.599879,3808142.892644042
1642291200,2022-01-16,ADA/USD,1.29494,1.42,1.288479,1.409038,966245.673404,1361476.8711618253
1642204800,2022-01-15,ADA/USD,1.290797,1.317044,1.255964,1.295199,332342.015731,430449.04643277545
1642118400,2022-01-14,ADA/USD,1.230726,1.306334,1.223734,1.290539,781167.655583,1008127.3250684293
1642032000,2022-01-13,ADA/USD,1.310789,1.351007,1.230589,1.230589,1031652.020874,1269539.6287153147
1641945600,2022-01-12,ADA/USD,1.186148,1.3121,1.186148,1.3121,611188.921495,801940.9838935896
1641859200,2022-01-11,ADA/USD,1.121826,1.195554,1.121826,1.185353,263749.53733,312636.30532272754
1641772800,2022-01-10,ADA/USD,1.171999,1.178133,1.07244,1.124834,1144957.260791,1287886.8554845836
1641686400,2022-01-09,ADA/USD,1.181721,1.203501,1.145274,1.172233,502777.007622,589371.7999757599
1641600000,2022-01-08,ADA/USD,1.210107,1.251515,1.13,1.181854,966093.424642,1141781.3782868462
1641513600,2022-01-07,ADA/USD,1.280018,1.281734,1.191922,1.209851,2221463.478915,2687639.8114287914
1641427200,2022-01-06,ADA/USD,1.232999,1.29286,1.19049,1.279777,775079.972017,991929.5213480002
1641340800,2022-01-05,ADA/USD,1.311756,1.350089,1.198046,1.232998,1383914.892404,1706364.2945043473
1641254400,2022-01-04,ADA/USD,1.319998,1.35186,1.299688,1.311871,386140.01976,506565.893862571
1641168000,2022-01-03,ADA/USD,1.377819,1.377819,1.314103,1.320883,262877.485124,347230.4011830445
1641081600,2022-01-02,ADA/USD,1.377283,1.388873,1.34604,1.378018,257577.394182,354946.28557589126
1640995200,2022-01-01,ADA/USD,1.30862,1.377286,1.30862,1.377286,231148.853793,318358.0802451458
1640908800,2021-12-31,ADA/USD,1.357025,1.381044,1.282599,1.308619,495463.605125,648373.0874750724
1640822400,2021-12-30,ADA/USD,1.331062,1.375664,1.301825,1.356754,567246.0638,769613.3660449053
1640736000,2021-12-29,ADA/USD,1.40118,1.434289,1.322409,1.330851,823230.534132,1095597.1795801062
1640649600,2021-12-28,ADA/USD,1.516438,1.539103,1.379065,1.401838,1165900.466596,1634403.5782920031
1640563200,2021-12-27,ADA/USD,1.452903,1.59,1.452903,1.516741,639189.413597,969484.7903685272
1640476800,2021-12-26,ADA/USD,1.45475,1.464364,1.410033,1.452728,384771.189182,558967.8801179886
1640390400,2021-12-25,ADA/USD,1.392295,1.457124,1.384574,1.454944,354416.142173,515655.6395577533
1640304000,2021-12-24,ADA/USD,1.474112,1.486572,1.383917,1.392573,699330.592591,973868.9013162267
1640217600,2021-12-23,ADA/USD,1.329461,1.486079,1.311,1.474113,990438.062107,1460017.6230467362
1640131200,2021-12-22,ADA/USD,1.282028,1.364806,1.273285,1.329379,609454.141233,810195.5368181843
1640044800,2021-12-21,ADA/USD,1.239546,1.2876,1.230545,1.282028,388301.976262,497814.00602321926
1639958400,2021-12-20,ADA/USD,1.245789,1.258453,1.204454,1.240128,487225.874274,604222.449011667
1639872000,2021-12-19,ADA/USD,1.245846,1.31,1.244331,1.245999,519434.094015,647214.361708596
1639785600,2021-12-18,ADA/USD,1.222655,1.265582,1.205244,1.245735,380540.512277,474052.6350613886
1639699200,2021-12-17,ADA/USD,1.240763,1.256239,1.188581,1.222771,574608.608603,702614.7429500988
1639612800,2021-12-16,ADA/USD,1.310669,1.330838,1.240763,1.240763,345491.373123,428672.9125902129
1639526400,2021-12-15,ADA/USD,1.266219,1.331001,1.207226,1.310053,645284.961685,845357.4999103192
1639440000,2021-12-14,ADA/USD,1.225884,1.282184,1.202651,1.266209,844996.054135,1069941.608710224
1639353600,2021-12-13,ADA/USD,1.349829,1.355954,1.201861,1.225856,824745.577531,1011019.3146898416
1639267200,2021-12-12,ADA/USD,1.351793,1.41199,1.321861,1.349573,585396.61898,790035.4712666955
1639180800,2021-12-11,ADA/USD,1.212923,1.361132,1.194776,1.351675,716933.361377,969060.9012392565
1639094400,2021-12-10,ADA/USD,1.292811,1.332985,1.213044,1.213044,700759.086225,850051.6049907189
1639008000,2021-12-09,ADA/USD,1.396451,1.406295,1.292663,1.292737,765270.913284,989294.0246260184
1638921600,2021-12-08,ADA/USD,1.382098,1.420843,1.34345,1.396293,689393.150567,962594.8303846482
1638835200,2021-12-07,ADA/USD,1.424076,1.476952,1.370972,1.382246,727417.380764,1005469.764891516
1638748800,2021-12-06,ADA/USD,1.378829,1.439761,1.261083,1.423408,1374373.907533,1956294.8149737325
1638662400,2021-12-05,ADA/USD,1.424208,1.435151,1.28903,1.378817,1228494.992083,1693869.7794989059
1638576000,2021-12-04,ADA/USD,1.557864,1.558024,1.251445,1.424493,2330036.125579,3319120.1506344066
1638489600,2021-12-03,ADA/USD,1.718694,1.726467,1.518893,1.558174,1010917.722091,1575185.7107014216
1638403200,2021-12-02,ADA/USD,1.548413,1.756268,1.525708,1.717937,1264554.896718,2172425.645603031
1638316800,2021-12-01,ADA/USD,1.557741,1.621336,1.538677,1.54914,386970.339154,599471.2311970275
1638230400,2021-11-30,ADA/USD,1.604626,1.629268,1.552341,1.557873,533602.661343,831285.1788344035
1638144000,2021-11-29,ADA/USD,1.595718,1.633478,1.561635,1.605366,453764.506341,728458.1104866258
1638057600,2021-11-28,ADA/USD,1.543856,1.597567,1.425459,1.595716,910061.856754,1452200.2658120657
1637971200,2021-11-27,ADA/USD,1.533224,1.582673,1.533224,1.542875,270257.639049,416973.75484772585
1637884800,2021-11-26,ADA/USD,1.67621,1.682953,1.504161,1.532995,1848325.833921,2833474.2617717236
1637798400,2021-11-25,ADA/USD,1.665931,1.748471,1.621632,1.676197,583031.710344,977276.0037834818
1637712000,2021-11-24,ADA/USD,1.749648,1.754116,1.592436,1.666026,743224.51676,1238231.3687595958
1637625600,2021-11-23,ADA/USD,1.78,1.81354,1.744809,1.749298,283930.952604,496679.84752827196
1637539200,2021-11-22,ADA/USD,1.840682,1.840682,1.765441,1.780206,341169.826402,607352.5719797987
1637452800,2021-11-21,ADA/USD,1.925707,1.925707,1.840797,1.841049,160492.98541,295475.45029609505
1637366400,2021-11-20,ADA/USD,1.861938,1.956869,1.861938,1.925722,581224.574288,1119276.949647036
1637280000,2021-11-19,ADA/USD,1.786636,1.892151,1.760554,1.861565,340641.832519,634126.9129532322
1637193600,2021-11-18,ADA/USD,1.87631,1.903334,1.706635,1.78669,945746.557823,1689755.9173967757
1637107200,2021-11-17,ADA/USD,1.879504,1.895681,1.80374,1.876312,623348.156035,1169595.6253463428
1637020800,2021-11-16,ADA/USD,2.022629,2.022629,1.801722,1.879855,1016622.805024,1911103.4631383915
1636934400,2021-11-15,ADA/USD,2.038382,2.09567,2.019424,2.023026,226339.957189,457891.618232234
1636848000,2021-11-14,ADA/USD,2.056402,2.066758,2.016961,2.038353,165165.385887,336665.3598189241
