https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume USDT,tradecount
1614816000000,2021-03-04,XRPUSDT,0.44841,0.49449,0.43411,0.48096,1244989352.0,576276593.9112209,637627
1614729600000,2021-03-03,XRPUSDT,0.43572,0.46869,0.43011,0.44846,642007609.0,288542355.519115,379740
1614643200000,2021-03-02,XRPUSDT,0.44537,0.45532,0.42159,0.4357,645438020.0,282458415.457801,337346
1614556800000,2021-03-01,XRPUSDT,0.4157,0.454,0.41207,0.44537,600649056.6,259430312.516534,335546
1614470400000,2021-02-28,XRPUSDT,0.43586,0.43876,0.39268,0.41565,674797992.8,279171271.502784,345699
1614384000000,2021-02-27,XRPUSDT,0.42794,0.45945,0.42681,0.43589,612147484.8,270371729.780691,355828
1614297600000,2021-02-26,XRPUSDT,0.43599,0.45067,0.41111,0.42788,908467259.5,390947843.286356,448351
1614211200000,2021-02-25,XRPUSDT,0.46864,0.48233,0.4244,0.43601,709823716.2,329847166.287576,370667
1614124800000,2021-02-24,XRPUSDT,0.4758,0.49999,0.4512,0.4686,984714285.4,471927159.81668895,487884
1614038400000,2021-02-23,XRPUSDT,0.56637,0.57172,0.365,0.47579,2563543339.6,1207887539.425895,1340153
1613952000000,2021-02-22,XRPUSDT,0.54468,0.65155,0.51,0.56646,3572076523.4,2066191522.766014,1941274
1613865600000,2021-02-21,XRPUSDT,0.5115,0.55858,0.50311,0.54468,1017475385.1,542004027.4186751,640280
1613779200000,2021-02-20,XRPUSDT,0.56478,0.58235,0.47231,0.51167,1247480282.2,679894672.341166,856977
1613692800000,2021-02-19,XRPUSDT,0.53217,0.58195,0.5131,0.56465,1130348604.3,621007938.394041,669596
1613606400000,2021-02-18,XRPUSDT,0.5346,0.55995,0.51901,0.53204,761631484.1,410813120.460258,466525
1613520000000,2021-02-17,XRPUSDT,0.5198,0.55751,0.49336,0.53467,908599648.5,483480822.98644495,600246
1613433600000,2021-02-16,XRPUSDT,0.54987,0.58005,0.48111,0.51995,1153641290.1,617505050.665783,765036
1613347200000,2021-02-15,XRPUSDT,0.59217,0.6043,0.50891,0.54976,1222510382.9,682566427.159418,821281
1613260800000,2021-02-14,XRPUSDT,0.63309,0.63981,0.56111,0.59211,1010016902.3,608849180.303591,692670
1613174400000,2021-02-13,XRPUSDT,0.609,0.64244,0.54306,0.63309,1595483419.3,966760308.901824,1033470
1613088000000,2021-02-12,XRPUSDT,0.52824,0.61922,0.51871,0.609,1672053608.3,956721161.3716049,1006475
1613001600000,2021-02-11,XRPUSDT,0.50422,0.53545,0.49982,0.52806,961402272.2,498922643.591832,614509
1612915200000,2021-02-10,XRPUSDT,0.47637,0.54224,0.45,0.50429,2024774430.6,1012450835.781283,1219466
1612828800000,2021-02-09,XRPUSDT,0.45098,0.49,0.44901,0.47636,1273716203.3,594781548.27888,761674
1612742400000,2021-02-08,XRPUSDT,0.41848,0.4692,0.4125,0.45099,1149266957.3,505332982.467878,674777
1612656000000,2021-02-07,XRPUSDT,0.44307,0.45089,0.39123,0.41849,1141620049.1,486363286.05907905,691245
1612569600000,2021-02-06,XRPUSDT,0.45195,0.45688,0.42,0.44307,875771045.9,386022330.254404,536826
1612483200000,2021-02-05,XRPUSDT,0.44535,0.47222,0.4241,0.45219,1545115910.3,688979088.776413,869470
1612396800000,2021-02-04,XRPUSDT,0.39721,0.48159,0.37885,0.44545,2283530912.6,960323654.4717581,1148856
1612310400000,2021-02-03,XRPUSDT,0.37254,0.419,0.37254,0.39721,1388316884.0,539893636.834907,706054
1612224000000,2021-02-02,XRPUSDT,0.37123,0.41123,0.3401,0.37254,2091912007.8,784141246.925064,1116661
1612137600000,2021-02-01,XRPUSDT,0.49516,0.755,0.35928,0.37106,8608358082.6,4589983778.525757,4196624
1612051200000,2021-01-31,XRPUSDT,0.44369,0.51,0.385,0.49507,4524657686.8,2080703862.129768,2281850
1611964800000,2021-01-30,XRPUSDT,0.2829,0.5178,0.278,0.44372,5872830448.0,2280599179.36687,2525559
1611878400000,2021-01-29,XRPUSDT,0.26413,0.31724,0.25915,0.2829,1695844598.8,482447395.073534,725747
1611792000000,2021-01-28,XRPUSDT,0.25058,0.27,0.24699,0.26407,496218434.0,128796097.246275,208762
1611705600000,2021-01-27,XRPUSDT,0.26837,0.26871,0.24388,0.25039,468085255.1,119454680.469665,208679
1611619200000,2021-01-26,XRPUSDT,0.26751,0.27095,0.258,0.26834,383692292.1,101956457.832435,169463
1611532800000,2021-01-25,XRPUSDT,0.27335,0.285,0.26679,0.26757,483145818.4,133188951.448691,214800
1611446400000,2021-01-24,XRPUSDT,0.27169,0.27798,0.26804,0.27339,353391385.9,96574389.387948,156175
1611360000000,2021-01-23,XRPUSDT,0.27216,0.28356,0.26545,0.27167,446546595.4,122131855.331534,195769
1611273600000,2021-01-22,XRPUSDT,0.26786,0.27826,0.24021,0.27217,799861140.3,212058886.99997,329446
1611187200000,2021-01-21,XRPUSDT,0.29553,0.30797,0.25992,0.26802,908284050.2,257641399.418685,415134
1611100800000,2021-01-20,XRPUSDT,0.29395,0.31184,0.28,0.29539,850365454.5,247845672.785467,371408
1611014400000,2021-01-19,XRPUSDT,0.28529,0.33,0.28396,0.29396,1267033309.6,385029745.38853,497708
1610928000000,2021-01-18,XRPUSDT,0.27741,0.28875,0.27144,0.28528,536544377.1,151122037.34263,242097
1610841600000,2021-01-17,XRPUSDT,0.2792,0.28572,0.26846,0.27746,543053977.8,150338386.635075,231989
1610755200000,2021-01-16,XRPUSDT,0.27987,0.29666,0.27503,0.27924,749907244.4,213356467.698998,316456
1610668800000,2021-01-15,XRPUSDT,0.29648,0.30337,0.261,0.27991,844991903.5,240600936.030388,364353
1610582400000,2021-01-14,XRPUSDT,0.3057,0.309,0.28334,0.29642,887903603.5,262513956.21671,386477
1610496000000,2021-01-13,XRPUSDT,0.29241,0.31,0.2848,0.30582,764981853.9,227883371.965583,377195
1610409600000,2021-01-12,XRPUSDT,0.28742,0.31003,0.27743,0.29254,1100343591.0,323719332.688381,500738
1610323200000,2021-01-11,XRPUSDT,0.31487,0.31627,0.25343,0.28743,1963655151.8,549762215.5222031,873816
1610236800000,2021-01-10,XRPUSDT,0.32419,0.368,0.28708,0.31491,1717325406.4,567099789.194815,795387
1610150400000,2021-01-09,XRPUSDT,0.32049,0.3395,0.30523,0.32419,1177910308.9,378279817.30675906,536896
1610064000000,2021-01-08,XRPUSDT,0.32389,0.3467,0.28487,0.32032,2029015562.5,642118744.307826,892278
1609977600000,2021-01-07,XRPUSDT,0.24856,0.37,0.2453,0.32389,3863585524.3,1218860817.9123778,1803983
1609891200000,2021-01-06,XRPUSDT,0.22577,0.2745,0.22139,0.24854,1776262975.4,429156673.649992,702825
1609804800000,2021-01-05,XRPUSDT,0.23568,0.24269,0.21774,0.22573,1184439077.1,271653748.912711,453045
1609718400000,2021-01-04,XRPUSDT,0.2254,0.26091,0.218,0.23565,1518296110.4,355687350.480361,641712
1609632000000,2021-01-03,XRPUSDT,0.22064,0.23852,0.215,0.2254,1178158964.4,263559996.334464,476694
1609545600000,2021-01-02,XRPUSDT,0.2374,0.23823,0.21084,0.22064,1134029208.3,256890338.077948,457387
1609459200000,2021-01-01,XRPUSDT,0.21953,0.25,0.216,0.23746,1490489727.4,351730366.621461,652631
1609372800000,2020-12-31,XRPUSDT,0.21133,0.22949,0.20521,0.21959,1391876889.9,302605100.002844,570174
1609286400000,2020-12-30,XRPUSDT,0.22142,0.23665,0.19186,0.21138,2578637039.1,545797740.259575,1059155
1609200000000,2020-12-29,XRPUSDT,0.24832,0.25167,0.17351,0.22142,4215576309.2,912641375.416483,1735386
1609113600000,2020-12-28,XRPUSDT,0.28401,0.31,0.2341,0.24845,1547274302.2,427264401.08771694,654614
1609027200000,2020-12-27,XRPUSDT,0.29484,0.312,0.266,0.28407,1453625832.0,422815733.678889,675084
1608940800000,2020-12-26,XRPUSDT,0.3179,0.32723,0.28303,0.29481,1685723998.7,514901209.79865,796952
1608854400000,2020-12-25,XRPUSDT,0.33865,0.3855,0.2797,0.31768,3342216004.0,1115617187.970133,1552013
1608768000000,2020-12-24,XRPUSDT,0.2605,0.3778,0.24003,0.33863,3822010234.7,1078318896.969619,1645761
1608681600000,2020-12-23,XRPUSDT,0.44636,0.44842,0.21164,0.2605,4553848887.4,1486807317.120062,2197549
1608595200000,2020-12-22,XRPUSDT,0.51469,0.52213,0.40215,0.44642,1509931701.2,702363072.8073729,930642
1608508800000,2020-12-21,XRPUSDT,0.55576,0.56935,0.49825,0.51445,593235772.1,317815563.941486,382588
1608422400000,2020-12-20,XRPUSDT,0.57692,0.58658,0.5287,0.55586,544352722.1,310455066.216071,372634
1608336000000,2020-12-19,XRPUSDT,0.58335,0.60377,0.56588,0.57666,614731783.6,358870636.706041,412482
1608249600000,2020-12-18,XRPUSDT,0.57685,0.61346,0.55101,0.58337,970255895.5,562936094.7269009,691560
1608163200000,2020-12-17,XRPUSDT,0.56938,0.65852,0.5358,0.5769,1801379927.6,1061411734.895644,1218958
1608076800000,2020-12-16,XRPUSDT,0.46793,0.57477,0.43722,0.56941,1249912571.2,618850157.504063,783100
1607990400000,2020-12-15,XRPUSDT,0.49737,0.50715,0.46433,0.46793,514053464.1,247959761.427087,346976
1607904000000,2020-12-14,XRPUSDT,0.51366,0.51852,0.48901,0.4974,375701995.0,188157111.950966,273936
1607817600000,2020-12-13,XRPUSDT,0.50658,0.5278,0.4855,0.51365,602985171.9,307920815.128821,400328
1607731200000,2020-12-12,XRPUSDT,0.54847,0.55102,0.48521,0.50658,997933196.6,515199855.292531,800722
1607644800000,2020-12-11,XRPUSDT,0.57267,0.58697,0.52594,0.54945,952325951.7,529070040.37701696,631463
1607558400000,2020-12-10,XRPUSDT,0.58284,0.58848,0.55318,0.57267,558676539.1,319869975.206341,481857
1607472000000,2020-12-09,XRPUSDT,0.55897,0.60544,0.50383,0.58265,927273510.3,510964260.483071,670626
1607385600000,2020-12-08,XRPUSDT,0.60822,0.61048,0.55,0.5589,500942717.0,293197052.256611,396399
1607299200000,2020-12-07,XRPUSDT,0.62096,0.624,0.59084,0.60818,386644252.1,235094193.699529,288996
1607212800000,2020-12-06,XRPUSDT,0.58516,0.62801,0.57907,0.62107,639023167.7,387889035.538819,515459
1607126400000,2020-12-05,XRPUSDT,0.55355,0.59628,0.54833,0.58517,432888774.1,250932396.48905,344094
1607040000000,2020-12-04,XRPUSDT,0.63046,0.6342,0.54253,0.55367,662141348.0,389782264.85841,473967
1606953600000,2020-12-03,XRPUSDT,0.62969,0.6418,0.6149,0.63046,392655662.9,246271840.092999,265747
1606867200000,2020-12-02,XRPUSDT,0.6113,0.6368,0.59455,0.62972,593876086.8,365585853.26122,406660
1606780800000,2020-12-01,XRPUSDT,0.66378,0.681,0.56401,0.61088,1075049125.0,686847842.1264969,737330
1606694400000,2020-11-30,XRPUSDT,0.60543,0.6791,0.59881,0.66417,1178919882.3,753345635.265384,752946
1606608000000,2020-11-29,XRPUSDT,0.62573,0.637,0.58285,0.60543,857628664.8,524064378.113816,664082
1606521600000,2020-11-28,XRPUSDT,0.5625,0.64888,0.5387,0.62579,1276241318.5,765827539.010403,840281
1606435200000,2020-11-27,XRPUSDT,0.53649,0.58669,0.50345,0.5623,1241200699.6,673153678.076203,876007
1606348800000,2020-11-26,XRPUSDT,0.63024,0.652,0.456,0.53654,2334291327.2,1245423133.082161,1396355
1606262400000,2020-11-25,XRPUSDT,0.69399,0.725,0.58405,0.63022,1690578550.2,1118433083.087708,1208568
1606176000000,2020-11-24,XRPUSDT,0.61562,0.78068,0.56777,0.694,2884741162.1,1926961549.006279,2022797
1606089600000,2020-11-23,XRPUSDT,0.44592,0.61984,0.43232,0.61579,1851054399.6,962347929.2936419,1136923
1606003200000,2020-11-22,XRPUSDT,0.46283,0.49659,0.40155,0.44611,1873986909.8,840784017.987635,1109860
1605916800000,2020-11-21,XRPUSDT,0.32993,0.4695,0.32929,0.46283,1667089858.1,665185391.442565,919964
1605830400000,2020-11-20,XRPUSDT,0.30356,0.33091,0.29679,0.32991,484828433.3,151151000.068398,248431
1605744000000,2020-11-19,XRPUSDT,0.29333,0.30659,0.284,0.30358,361076482.2,107051451.94677,196616
1605657600000,2020-11-18,XRPUSDT,0.30247,0.30818,0.28055,0.29335,488657752.7,143882251.992721,253075
1605571200000,2020-11-17,XRPUSDT,0.28814,0.305,0.28722,0.30247,529073040.7,158066984.773729,263442
1605484800000,2020-11-16,XRPUSDT,0.26957,0.28998,0.26737,0.28813,321242912.3,89951174.769696,165326
1605398400000,2020-11-15,XRPUSDT,0.26829,0.27677,0.26405,0.26954,224828544.8,61029873.409176,127430
1605312000000,2020-11-14,XRPUSDT,0.26587,0.2777,0.26128,0.26824,319194414.6,85844084.31263,175611
1605225600000,2020-11-13,XRPUSDT,0.2549,0.2659,0.2535,0.2659,193021203.1,50106120.77904,106397
1605139200000,2020-11-12,XRPUSDT,0.25581,0.25818,0.2525,0.2549,139776053.7,35653157.512493,82041
1605052800000,2020-11-11,XRPUSDT,0.25379,0.26,0.25209,0.25581,155421758.6,39896988.270745,86596
1604966400000,2020-11-10,XRPUSDT,0.25058,0.265,0.24806,0.2538,250018160.4,64042649.826889,133493
1604880000000,2020-11-09,XRPUSDT,0.25368,0.2562,0.24557,0.25059,161129039.0,40400329.700759,92547
1604793600000,2020-11-08,XRPUSDT,0.24913,0.25701,0.24724,0.25374,119757768.6,30293017.54379,67626
1604707200000,2020-11-07,XRPUSDT,0.2586,0.26733,0.24419,0.2491,263707018.0,67744770.59906,142250
1604620800000,2020-11-06,XRPUSDT,0.24569,0.2614,0.24508,0.25863,289253502.7,73660073.770537,145458
1604534400000,2020-11-05,XRPUSDT,0.23759,0.24743,0.23712,0.24561,220616913.3,53398705.87834,106711
1604448000000,2020-11-04,XRPUSDT,0.2396,0.24045,0.23213,0.23758,175258053.1,41444809.320879,81832
1604361600000,2020-11-03,XRPUSDT,0.23526,0.24425,0.22772,0.2396,213624345.8,50432667.449816,97518
1604275200000,2020-11-02,XRPUSDT,0.23999,0.2452,0.23264,0.23523,130300920.1,30969679.633886,63023
1604188800000,2020-11-01,XRPUSDT,0.2396,0.24138,0.23648,0.23999,64775047.6,15489254.777157,35711
1604102400000,2020-10-31,XRPUSDT,0.23906,0.24351,0.23743,0.23968,84576060.9,20324011.512796,45714
1604016000000,2020-10-30,XRPUSDT,0.24232,0.24402,0.23057,0.23905,133423159.8,31703289.82017,71272
1603929600000,2020-10-29,XRPUSDT,0.2454,0.24702,0.2396,0.24239,127858202.6,31205978.45702,61900
1603843200000,2020-10-28,XRPUSDT,0.25273,0.25666,0.2444,0.2454,152758067.2,38044417.438282,78343
1603756800000,2020-10-27,XRPUSDT,0.24811,0.25398,0.24743,0.25273,125197460.4,31443502.818749,57598
1603670400000,2020-10-26,XRPUSDT,0.25313,0.2591,0.24341,0.2481,153008505.9,38536423.228923,73736
1603584000000,2020-10-25,XRPUSDT,0.2562,0.25714,0.25105,0.25313,70096933.8,17779246.308911,37225
1603497600000,2020-10-24,XRPUSDT,0.25472,0.25763,0.25253,0.2562,71861131.8,18346177.888177,38535
1603411200000,2020-10-23,XRPUSDT,0.25703,0.25921,0.25005,0.25471,145732428.5,37255585.126815,68054
1603324800000,2020-10-22,XRPUSDT,0.2508,0.26357,0.25077,0.25709,262479836.1,67897774.180178,128007
1603238400000,2020-10-21,XRPUSDT,0.24324,0.25555,0.24249,0.25088,213403919.3,53312284.345912,103004
1603152000000,2020-10-20,XRPUSDT,0.24557,0.25039,0.2411,0.24322,142586108.2,34925003.950024,72984
1603065600000,2020-10-19,XRPUSDT,0.2422,0.24945,0.24011,0.24558,144261234.7,35439791.433392,67118
1602979200000,2020-10-18,XRPUSDT,0.24059,0.24362,0.24005,0.24221,59622713.2,14427329.696737,29248
1602892800000,2020-10-17,XRPUSDT,0.24014,0.24329,0.23853,0.24057,76204228.7,18367534.830073,35044
1602806400000,2020-10-16,XRPUSDT,0.24584,0.24787,0.2375,0.24011,149640393.0,36128367.830974,64397
1602720000000,2020-10-15,XRPUSDT,0.24906,0.25014,0.24287,0.24596,157801611.0,38896100.048339,73706
1602633600000,2020-10-14,XRPUSDT,0.25658,0.2584,0.24593,0.24906,200090976.7,50509873.509913,92215
1602547200000,2020-10-13,XRPUSDT,0.25602,0.25997,0.25267,0.2565,232496747.4,59570256.079706,95384
1602460800000,2020-10-12,XRPUSDT,0.25545,0.25826,0.24732,0.25603,225658413.6,57452750.353896,92070
1602374400000,2020-10-11,XRPUSDT,0.25401,0.25842,0.25321,0.25544,129208149.4,33068068.215823,58167
1602288000000,2020-10-10,XRPUSDT,0.25293,0.26071,0.25265,0.25402,165954957.2,42523830.303293,74502
1602201600000,2020-10-09,XRPUSDT,0.25141,0.25665,0.24935,0.25293,192476557.6,48500548.309277,86539
1602115200000,2020-10-08,XRPUSDT,0.24871,0.25297,0.24206,0.25141,197900153.1,49015452.564364,83606
1602028800000,2020-10-07,XRPUSDT,0.24549,0.25141,0.24077,0.2487,177097434.2,43649107.300601,73422
1601942400000,2020-10-06,XRPUSDT,0.25034,0.25932,0.24021,0.24545,378003616.4,94929219.472188,152296
1601856000000,2020-10-05,XRPUSDT,0.24794,0.25442,0.24628,0.2503,228844024.4,57235368.600163,103132
1601769600000,2020-10-04,XRPUSDT,0.23274,0.25024,0.23159,0.24794,157014929.5,37951261.265445,70298
1601683200000,2020-10-03,XRPUSDT,0.23387,0.23499,0.23254,0.23273,59902666.5,13997096.9467,31364
1601596800000,2020-10-02,XRPUSDT,0.23813,0.23937,0.22829,0.23386,146884020.3,34176222.851323,67598
1601510400000,2020-10-01,XRPUSDT,0.24172,0.24452,0.23372,0.23819,127335773.7,30495397.259874,59412
1601424000000,2020-09-30,XRPUSDT,0.24286,0.24289,0.2375,0.24171,101266167.8,24347238.787406,46695
1601337600000,2020-09-29,XRPUSDT,0.2411,0.24662,0.2383,0.24285,109204653.3,26469745.144946,54577
1601251200000,2020-09-28,XRPUSDT,0.24329,0.24851,0.23979,0.24107,121590934.4,29741294.957383,57603
1601164800000,2020-09-27,XRPUSDT,0.24147,0.24474,0.23729,0.24334,91772023.9,22146900.091589,46122
1601078400000,2020-09-26,XRPUSDT,0.24154,0.24568,0.23764,0.24153,113365429.6,27432232.220307,56585
1600992000000,2020-09-25,XRPUSDT,0.23277,0.24477,0.2295,0.24154,146717481.1,34780905.367382,89555
1600905600000,2020-09-24,XRPUSDT,0.22164,0.23401,0.21944,0.23276,173682650.7,39352163.147503,78138
1600819200000,2020-09-23,XRPUSDT,0.23301,0.2352,0.22017,0.22164,148246113.4,34012112.732716,66307
1600732800000,2020-09-22,XRPUSDT,0.23104,0.23459,0.22916,0.23302,113084575.2,26224389.789565,52422
1600646400000,2020-09-21,XRPUSDT,0.24657,0.24809,0.22915,0.23102,232559544.3,55501544.15145,106251
1600560000000,2020-09-20,XRPUSDT,0.25112,0.25125,0.2423,0.24652,100830684.4,24906611.324016,53886
1600473600000,2020-09-19,XRPUSDT,0.25065,0.25497,0.24733,0.25112,94380999.1,23685321.042841,51311
1600387200000,2020-09-18,XRPUSDT,0.25208,0.25522,0.2463,0.25065,123918267.6,31139489.423272,66003
1600300800000,2020-09-17,XRPUSDT,0.24682,0.2586,0.24601,0.25214,195903905.1,49350788.132887,96692
1600214400000,2020-09-16,XRPUSDT,0.24331,0.25117,0.2341,0.24686,155437121.5,37716252.838501,76921
1600128000000,2020-09-15,XRPUSDT,0.24562,0.2494,0.24225,0.24331,123397806.3,30328603.084105,63512
1600041600000,2020-09-14,XRPUSDT,0.24214,0.2484,0.23901,0.24564,128679809.9,31519192.260207,64976
1599955200000,2020-09-13,XRPUSDT,0.24749,0.2535,0.23757,0.24218,134508183.7,32977928.093221,72773
1599868800000,2020-09-12,XRPUSDT,0.24252,0.24879,0.24019,0.24752,90026751.2,21958265.412655,46745
1599782400000,2020-09-11,XRPUSDT,0.24302,0.2444,0.23683,0.24252,102995486.8,24851112.714879,49778
1599696000000,2020-09-10,XRPUSDT,0.239,0.24871,0.23878,0.24302,150794017.7,36881925.995935,68510
1599609600000,2020-09-09,XRPUSDT,0.23658,0.24278,0.23303,0.23901,120931648.7,28868110.3727,64645
1599523200000,2020-09-08,XRPUSDT,0.24202,0.24365,0.2312,0.23657,185386436.1,43907960.315417,92056
1599436800000,2020-09-07,XRPUSDT,0.23987,0.24292,0.22962,0.24198,217149074.3,51478872.451686,103411
1599350400000,2020-09-06,XRPUSDT,0.23737,0.24358,0.22937,0.23986,245971020.2,58474242.64096,120160
1599264000000,2020-09-05,XRPUSDT,0.25385,0.25951,0.231,0.23738,343014820.3,83561833.045509,162265
1599177600000,2020-09-04,XRPUSDT,0.24404,0.26582,0.24012,0.25385,347276927.6,87432536.780235,169671
1599091200000,2020-09-03,XRPUSDT,0.27594,0.2765,0.238,0.24409,375303316.2,98000534.91627,179191
1599004800000,2020-09-02,XRPUSDT,0.29515,0.304,0.2622,0.27595,367857288.9,104193607.454721,196976
1598918400000,2020-09-01,XRPUSDT,0.28115,0.29884,0.27574,0.29521,292160051.6,85019226.045613,161826
1598832000000,2020-08-31,XRPUSDT,0.28302,0.2845,0.27804,0.28115,164541572.9,46334854.982068,87673
1598745600000,2020-08-30,XRPUSDT,0.27375,0.28389,0.27375,0.28302,157541548.0,43985400.051606,82437
1598659200000,2020-08-29,XRPUSDT,0.27166,0.27685,0.26865,0.2738,120917456.4,33040428.367236,64610
1598572800000,2020-08-28,XRPUSDT,0.26478,0.2732,0.26,0.27174,161315866.7,43178213.037698,77151
1598486400000,2020-08-27,XRPUSDT,0.27645,0.27833,0.25453,0.26469,271350415.9,72352751.671078,125529
1598400000000,2020-08-26,XRPUSDT,0.27628,0.28078,0.2739,0.27653,153029000.5,42419994.100277,92286
1598313600000,2020-08-25,XRPUSDT,0.2884,0.28959,0.27,0.27625,234190707.5,65341936.081103,138205
1598227200000,2020-08-24,XRPUSDT,0.2848,0.292,0.28224,0.2884,163849857.2,47142715.931314,92702
1598140800000,2020-08-23,XRPUSDT,0.28589,0.28808,0.27698,0.2848,147758018.4,41797800.643935,80520
1598054400000,2020-08-22,XRPUSDT,0.27935,0.28663,0.2733,0.28592,200686126.8,56060954.001977,109815
1597968000000,2020-08-21,XRPUSDT,0.29217,0.29585,0.27671,0.27933,295142831.1,84779306.01874,154460
1597881600000,2020-08-20,XRPUSDT,0.28969,0.29465,0.28431,0.29218,217335773.0,63110464.112807,120521
1597795200000,2020-08-19,XRPUSDT,0.3025,0.30616,0.27809,0.28975,390658603.2,113932105.785389,216352
1597708800000,2020-08-18,XRPUSDT,0.31535,0.32156,0.29614,0.30251,406775389.7,125998018.680262,219296
1597622400000,2020-08-17,XRPUSDT,0.3046,0.32689,0.29702,0.31539,598471473.5,187018369.290665,297217
1597536000000,2020-08-16,XRPUSDT,0.2989,0.3048,0.29186,0.30455,272817352.5,81578876.755705,162605
1597449600000,2020-08-15,XRPUSDT,0.29995,0.30537,0.2907,0.29884,323612283.2,96907524.068825,175498
1597363200000,2020-08-14,XRPUSDT,0.2942,0.3073,0.28918,0.29995,419013955.8,124939231.557538,213849
1597276800000,2020-08-13,XRPUSDT,0.28233,0.29561,0.27243,0.2942,343559052.2,96909703.2663,188780
1597190400000,2020-08-12,XRPUSDT,0.28308,0.28737,0.27139,0.28233,301659248.8,84822358.723429,158764
1597104000000,2020-08-11,XRPUSDT,0.29468,0.30736,0.26727,0.2831,454328410.0,132691665.278141,235129
1597017600000,2020-08-10,XRPUSDT,0.28792,0.30008,0.28301,0.29469,357730182.0,105174273.353254,171078
1596931200000,2020-08-09,XRPUSDT,0.29532,0.29839,0.28215,0.2879,194741043.2,56426495.734923,121899
1596844800000,2020-08-08,XRPUSDT,0.29444,0.2987,0.2898,0.29527,180632239.2,53160920.89494,116743
1596758400000,2020-08-07,XRPUSDT,0.30309,0.31037,0.27936,0.29437,350058017.3,104613031.153893,209518
1596672000000,2020-08-06,XRPUSDT,0.30233,0.31126,0.29722,0.30311,315511639.9,95740810.477769,183667
1596585600000,2020-08-05,XRPUSDT,0.30137,0.30813,0.2908,0.30228,377922454.8,113786682.709406,206522
1596499200000,2020-08-04,XRPUSDT,0.31008,0.31926,0.29038,0.30138,523509311.0,159903257.900735,273494
1596412800000,2020-08-03,XRPUSDT,0.28809,0.31999,0.28357,0.31016,661998402.4,202645747.188177,338360
1596326400000,2020-08-02,XRPUSDT,0.29089,0.32628,0.2476,0.28803,1089709098.7,319783013.590693,531939
1596240000000,2020-08-01,XRPUSDT,0.25938,0.29739,0.25557,0.29089,698526256.7,192372370.249556,328933
1596153600000,2020-07-31,XRPUSDT,0.24407,0.26042,0.24158,0.25939,295712939.1,73781607.937082,162247
1596067200000,2020-07-30,XRPUSDT,0.24323,0.24954,0.233,0.24408,339560922.2,82500395.916323,173380
1595980800000,2020-07-29,XRPUSDT,0.23031,0.25,0.22919,0.24327,423604274.8,101932060.973486,206067
1595894400000,2020-07-28,XRPUSDT,0.22445,0.23476,0.217,0.23029,348097855.6,78508822.193674,170224
1595808000000,2020-07-27,XRPUSDT,0.21528,0.23,0.20861,0.22437,358365289.2,78837943.66513,174780
1595721600000,2020-07-26,XRPUSDT,0.21462,0.22499,0.21255,0.21532,277074358.0,60582099.786355,134839
1595635200000,2020-07-25,XRPUSDT,0.20393,0.21756,0.2035,0.21463,237958032.7,50101789.935724,113462
1595548800000,2020-07-24,XRPUSDT,0.20847,0.20855,0.20189,0.20392,162043579.9,33175901.359486,76974
1595462400000,2020-07-23,XRPUSDT,0.20351,0.21584,0.20142,0.20851,231892970.4,47793197.433814,106526
1595376000000,2020-07-22,XRPUSDT,0.19946,0.20441,0.196,0.20348,127274412.3,25445742.450528,67772
1595289600000,2020-07-21,XRPUSDT,0.19465,0.201,0.19386,0.19949,116436628.1,23094933.038207,63843
1595203200000,2020-07-20,XRPUSDT,0.19961,0.20019,0.19194,0.19465,114187102.0,22476358.41557,61544
1595116800000,2020-07-19,XRPUSDT,0.19989,0.20205,0.19574,0.19956,117946275.3,23382843.508856,64336
1595030400000,2020-07-18,XRPUSDT,0.19441,0.20203,0.19392,0.1999,125668578.9,24883703.336682,70943
1594944000000,2020-07-17,XRPUSDT,0.19447,0.19824,0.19125,0.1944,119390267.7,23222588.347467,68750
1594857600000,2020-07-16,XRPUSDT,0.19722,0.19756,0.18822,0.19444,154403446.1,29776964.664402,85208
1594771200000,2020-07-15,XRPUSDT,0.19908,0.1999,0.19635,0.19721,97567941.8,19325266.670079,60968
1594684800000,2020-07-14,XRPUSDT,0.19866,0.19978,0.195,0.19909,126120726.2,24969935.006765,76499
1594598400000,2020-07-13,XRPUSDT,0.20122,0.2066,0.191,0.19867,210692216.4,42306094.039462,114516
1594512000000,2020-07-12,XRPUSDT,0.20112,0.20401,0.19758,0.20128,123496702.1,24769203.868089,77831
1594425600000,2020-07-11,XRPUSDT,0.19906,0.20482,0.19792,0.2011,171252017.6,34447407.904762,97942
1594339200000,2020-07-10,XRPUSDT,0.20263,0.20272,0.19252,0.19909,212898090.1,42071935.192573,119526
1594252800000,2020-07-09,XRPUSDT,0.20544,0.21186,0.19667,0.20263,366287583.8,74431591.147896,172726
1594166400000,2020-07-08,XRPUSDT,0.18508,0.20669,0.18382,0.20551,340558574.1,67681685.844916,169765
1594080000000,2020-07-07,XRPUSDT,0.18876,0.18969,0.18312,0.18508,119136986.1,22136652.803759,69944
1593993600000,2020-07-06,XRPUSDT,0.17691,0.18934,0.17644,0.18875,180480180.6,33204449.903344,92229
1593907200000,2020-07-05,XRPUSDT,0.1781,0.1788,0.17372,0.17695,109028272.5,19241614.017257,55659
