https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1634688000000,2021-10-20 00:00:00,ATOM/USDT,34.87068553,36.84948,33.57295515,35.86,330642.36306806,9359.33393411,0,0,0,35.32755272
1634601600000,2021-10-19 00:00:00,ATOM/USDT,31.8131069,35.28,31.49118811,35.15,337946.28241956,9982.36844387,0,0,0,33.85431867
1634515200000,2021-10-18 00:00:00,ATOM/USDT,32.39999998,32.55,31.11111111,31.88195553,110771.43355753,3493.43972978,0,0,0,31.70841409
1634428800000,2021-10-17 00:00:00,ATOM/USDT,32.97894517,34.17690206,31.28,32.39999998,119042.8764951,3675.60612962,0,0,0,32.38727771
1634342400000,2021-10-16 00:00:00,ATOM/USDT,33.18682,34.61228,32.92082,33.22375174,132665.49037944,3933.78428485,0,0,0,33.72464801
1634256000000,2021-10-15 00:00:00,ATOM/USDT,33.63684,34.06340149,32.3,33.0579,215472.57603129,6465.28703544,0,0,0,33.32761172
1634169600000,2021-10-14 00:00:00,ATOM/USDT,34.66141001,35.66412022,33.50871894,33.80746,173976.47641863,5005.99523835,0,0,0,34.75362403
1634083200000,2021-10-13 00:00:00,ATOM/USDT,33.50871894,34.89661444,31.68478123,34.65,255468.93723875,7748.56539881,0,0,0,32.96983687
1633996800000,2021-10-12 00:00:00,ATOM/USDT,32.19994755,34.24480254,29.96954,33.2814,621385.93547185,19575.93063997,0,0,0,31.74234456
1633910400000,2021-10-11 00:00:00,ATOM/USDT,32.19994755,34.31937902,31.05973804,32.11102123,144464.55781096,4450.84020697,0,0,0,32.45781719
1633824000000,2021-10-10 00:00:00,ATOM/USDT,34.87068553,34.97164794,32.18497924,32.45754713,166122.02587629,4945.46601291,0,0,0,33.59077293
1633737600000,2021-10-09 00:00:00,ATOM/USDT,34.79706689,36.09102114,34.6717372,35.1813627,87087.92728639,2456.70926396,0,0,0,35.44901652
1633651200000,2021-10-08 00:00:00,ATOM/USDT,36.61526517,36.87094002,34.86704925,34.86704925,119178.56853263,3313.81373602,0,0,0,35.9641724
1633564800000,2021-10-07 00:00:00,ATOM/USDT,35.14965101,37.94375739,33.81499479,36.67088577,248752.36028118,6915.07629102,0,0,0,35.97246795
1633478400000,2021-10-06 00:00:00,ATOM/USDT,36.57831352,36.837575,33.0310211,35.16137942,215257.98648306,6160.18654672,0,0,0,34.94342011
1633392000000,2021-10-05 00:00:00,ATOM/USDT,36.68626581,38.27471786,35.42,36.973638,95464.74737335,2591.42825666,0,0,0,36.83866112
1633305600000,2021-10-04 00:00:00,ATOM/USDT,38.40688888,38.61236684,36.02102121,36.74189172,149598.4348687,3993.3082162,0,0,0,37.46228108
1633219200000,2021-10-03 00:00:00,ATOM/USDT,38.98593325,40.67916398,37.84810126,38.66268679,177426.68738541,4527.74416712,0,0,0,39.18655313
1633132800000,2021-10-02 00:00:00,ATOM/USDT,37.4632348,41.55202482,37.17650854,38.75413647,183784.78934432,4687.47329776,0,0,0,39.20764507
1633046400000,2021-10-01 00:00:00,ATOM/USDT,36.28800944,38.53718042,34.82117681,37.81010137,204133.09380792,5493.846066,0,0,0,37.15668246
1632960000000,2021-09-30 00:00:00,ATOM/USDT,33.908396,36.2866436,33.63,36.24951266,145356.23279286,4194.12824386,0,0,0,34.65707873
1632873600000,2021-09-29 00:00:00,ATOM/USDT,33.77678869,36.48514517,32.75731344,33.90839632,540591.42860448,15567.62256292,0,0,0,34.72536839
1632787200000,2021-09-28 00:00:00,ATOM/USDT,37.28419605,37.81010137,33.42471166,33.61834962,398059.93105014,11125.5382522,0,0,0,35.77893689
1632700800000,2021-09-27 00:00:00,ATOM/USDT,39.80678962,40.72591053,36.70785504,37.0662451,270365.91696322,6989.08948648,0,0,0,38.68399703
1632614400000,2021-09-26 00:00:00,ATOM/USDT,39.6033934,41.62,35.5,39.88669495,1091488.68176801,28530.41335228,0,0,0,38.25702306
1632528000000,2021-09-25 00:00:00,ATOM/USDT,42.55279886,42.99238119,38.87429244,39.53300515,246445.9788023,6071.7168522,0,0,0,40.58917515
1632441600000,2021-09-24 00:00:00,ATOM/USDT,41.48557232,44.28701901,36,42.73291195,1266058.65609541,32426.39153515,0,0,0,39.04408095
1632355200000,2021-09-23 00:00:00,ATOM/USDT,39.76418438,43.3348655,38.89329758,41.416118,482864.95901196,11785.61592125,0,0,0,40.9707021
1632268800000,2021-09-22 00:00:00,ATOM/USDT,30.45309515,39.95641084,29.4,39.76418438,675869.61939267,19739.41738164,0,0,0,34.23959311
1632182400000,2021-09-21 00:00:00,ATOM/USDT,33.82853416,37.10042437,28.88967314,30.38809496,1346238.87021829,40370.44680916,0,0,0,33.34713823
1632096000000,2021-09-20 00:00:00,ATOM/USDT,44.25227699,44.74300667,33.32595554,33.77996,1514776.35250965,40017.18649013,0,0,0,37.85314474
1632009600000,2021-09-19 00:00:00,ATOM/USDT,40.57097293,44.53121505,37.83766118,44.24940643,1164563.35522985,27535.46708788,0,0,0,42.29321229
1631923200000,2021-09-18 00:00:00,ATOM/USDT,33.44940017,41.39999998,32.7172075,40.89508616,640397.06511786,16935.16485681,0,0,0,37.81463425
1631836800000,2021-09-17 00:00:00,ATOM/USDT,37.05777371,38.03694496,32.5277223,33.50141754,414572.04601212,12102.92709847,0,0,0,34.25386624
1631750400000,2021-09-16 00:00:00,ATOM/USDT,33.77678869,37.1871025,31.24983557,37.1871025,251000.83938428,7392.14372205,0,0,0,33.95508107
1631664000000,2021-09-15 00:00:00,ATOM/USDT,34.19167015,35.28712,32.7172075,34.047003,362832.04112817,10725.50681209,0,0,0,33.82889475
1631577600000,2021-09-14 00:00:00,ATOM/USDT,35.642192,37.86109682,32.87,34.14429,1365185.42034984,38617.27335606,0,0,0,35.35167819
1631491200000,2021-09-13 00:00:00,ATOM/USDT,35.03073,38.90573375,30.4,35.64219196,2600921.35960789,74678.88323799,0,0,0,34.82806982
1631404800000,2021-09-12 00:00:00,ATOM/USDT,27.3,35.2112,26,35.02128223,1873489.63198354,58997.81466995,0,0,0,31.75523775
1631318400000,2021-09-11 00:00:00,ATOM/USDT,29.39698921,30.89,26.765,27.295,993146.27705278,34304.73691623,0,0,0,28.95070378
1631232000000,2021-09-10 00:00:00,ATOM/USDT,26.92582991,30.425027,24.59826525,29.31987763,2349514.61143388,85529.15709545,0,0,0,27.47033516
1631145600000,2021-09-09 00:00:00,ATOM/USDT,20.70003,28.4,20.4628,26.82938431,1530783.16217679,61608.95959547,0,0,0,24.84676209
1631059200000,2021-09-08 00:00:00,ATOM/USDT,21.02,21.80686189,18.51131,20.69694,1380425.61957005,69264.13336957,0,0,0,19.92987643
1630972800000,2021-09-07 00:00:00,ATOM/USDT,25.14286913,27.39796054,17.60086133,20.99879,962248.70119247,42454.97780867,0,0,0,22.66515614
1630886400000,2021-09-06 00:00:00,ATOM/USDT,25.73804769,27.07947374,23.74821388,25.11,340412.83082786,13307.02371245,0,0,0,25.58144016
1630800000000,2021-09-05 00:00:00,ATOM/USDT,24.44775076,26.2,23.8,25.716266,156315.64537121,6284.14580879,0,0,0,24.87460509
1630713600000,2021-09-04 00:00:00,ATOM/USDT,24.06845885,25.42330523,23.76037987,24.48887241,117317.93357381,4808.19837299,0,0,0,24.39956184
1630627200000,2021-09-03 00:00:00,ATOM/USDT,24.08429277,24.91696409,23.20740184,24.0200346,139733.34143929,5792.21983986,0,0,0,24.12431594
1630540800000,2021-09-02 00:00:00,ATOM/USDT,25.19549311,25.69826073,23.552,24.21289616,135039.75509361,5527.34385821,0,0,0,24.43122023
1630454400000,2021-09-01 00:00:00,ATOM/USDT,22.79049999,25.96,22.13312,25.43156746,500962.296587,20745.50534105,0,0,0,24.14799197
1630368000000,2021-08-31 00:00:00,ATOM/USDT,22.0498644,26.20766212,21.62,22.83864272,1945604.5745015,82673.32578384,0,0,0,23.53364348
1630281600000,2021-08-30 00:00:00,ATOM/USDT,21.16,23.87873106,19.51,22.13672888,255896.74897953,11769.60672591,0,0,0,21.74216649
1630195200000,2021-08-29 00:00:00,ATOM/USDT,21.39,22.37,20.352,21.18864879,127961.53768757,5954.72148902,0,0,0,21.4890886
1630108800000,2021-08-28 00:00:00,ATOM/USDT,20.42770671,21.39797892,19.53,21.35815798,143220.70940876,6943.09055113,0,0,0,20.62780376
1630022400000,2021-08-27 00:00:00,ATOM/USDT,17.92518816,20.55684857,17.28,20.475,297850.45483221,15540.82546812,0,0,0,19.16567787
1629936000000,2021-08-26 00:00:00,ATOM/USDT,20.13,20.29853616,17.74675965,17.93999999,154415.09729494,8393.16695217,0,0,0,18.39771544
1629849600000,2021-08-25 00:00:00,ATOM/USDT,19.51333837,20.76,18.65240122,20.07798392,88877.24840415,4517.75531328,0,0,0,19.67287784
1629763200000,2021-08-24 00:00:00,ATOM/USDT,21.70125543,21.9085312,19.22966238,19.55570359,238868.05390876,11783.82027313,0,0,0,20.27085006
1629676800000,2021-08-23 00:00:00,ATOM/USDT,21.75,23.10013761,21.28195,21.85,1043168.01752804,47201.2662058,0,0,0,22.10042444
1629590400000,2021-08-22 00:00:00,ATOM/USDT,22.15644771,24.7,20.99693418,21.80501427,398788.79246245,17653.71438587,0,0,0,22.58951197
1629504000000,2021-08-21 00:00:00,ATOM/USDT,18.80162043,23.87873106,18.55222891,22.07473065,1445314.57560644,63737.52788775,0,0,0,22.67603754
1629417600000,2021-08-20 00:00:00,ATOM/USDT,18.56662389,19.95830582,18.44110981,18.942675,155353.20643093,8057.68437317,0,0,0,19.28013052
1629331200000,2021-08-19 00:00:00,ATOM/USDT,17.96564124,20.4,17.78162947,18.73327289,536236.77180749,28022.57808946,0,0,0,19.13588286
1629244800000,2021-08-18 00:00:00,ATOM/USDT,16.121,18.54742186,15.00707866,17.98821667,299171.66273642,17923.98789284,0,0,0,16.69113282
1629158400000,2021-08-17 00:00:00,ATOM/USDT,15.67844763,17.46136847,15.11886064,15.92626702,1010297.5348334,59551.51016103,0,0,0,16.96510352
1629072000000,2021-08-16 00:00:00,ATOM/USDT,15.9218055,16.64491252,15.52896497,15.82573935,162161.68785164,10103.43926982,0,0,0,16.05014723
1628985600000,2021-08-15 00:00:00,ATOM/USDT,15.53388218,15.9218055,14.89,15.9218055,61054.89206308,3994.05573014,0,0,0,15.28643969
1628899200000,2021-08-14 00:00:00,ATOM/USDT,15.208356,15.76209404,14.78307623,15.52896497,65630.89829593,4321.41050656,0,0,0,15.18737879
1628812800000,2021-08-13 00:00:00,ATOM/USDT,14.07651819,15.28885761,13.8897702,15.208356,59461.54223336,4059.41804973,0,0,0,14.64779963
1628726400000,2021-08-12 00:00:00,ATOM/USDT,14.66,15.17579876,13.57999956,14.03152979,64444.92919898,4516.24443539,0,0,0,14.26958396
1628640000000,2021-08-11 00:00:00,ATOM/USDT,14.10957,15.42418069,14.10957,14.59567004,97194.78607153,6512.96654651,0,0,0,14.92327426
1628553600000,2021-08-10 00:00:00,ATOM/USDT,13.56167912,14.34774039,13.45404675,14.11289547,48750.11486699,3481.51044238,0,0,0,14.00257608
1628467200000,2021-08-09 00:00:00,ATOM/USDT,13.09243457,14.05757064,12.6830225,13.70498894,68002.06742325,5008.73316304,0,0,0,13.57669997
1628380800000,2021-08-08 00:00:00,ATOM/USDT,13.99570064,14.22579864,13,13.13703927,62032.01153778,4527.12205095,0,0,0,13.70230597
1628294400000,2021-08-07 00:00:00,ATOM/USDT,13.67017255,14.3448263,13.46501955,13.99593573,75140.1199816,5402.80965189,0,0,0,13.90760082
1628208000000,2021-08-06 00:00:00,ATOM/USDT,12.98329151,14.01082106,12.78938285,13.59938342,53906.72073548,4004.67483476,0,0,0,13.46094825
1628121600000,2021-08-05 00:00:00,ATOM/USDT,12.8229935,13.24133789,12.42042419,12.98830238,23093.36509724,1795.89594995,0,0,0,12.85896607
1628035200000,2021-08-04 00:00:00,ATOM/USDT,12.03849993,12.9,11.99321286,12.7947,42013.50015506,3342.94404047,0,0,0,12.56781437
1627948800000,2021-08-03 00:00:00,ATOM/USDT,12.43559272,12.63,11.76716,12.12471237,22803.55690082,1888.88010887,0,0,0,12.07252741
1627862400000,2021-08-02 00:00:00,ATOM/USDT,12.32106079,12.74461,12.12471237,12.4479815,48075.82343404,3874.53666608,0,0,0,12.40814775
1627776000000,2021-08-01 00:00:00,ATOM/USDT,12.56202919,13.43406205,12.17,12.42042419,164514.8572563,12860.34491954,0,0,0,12.79241406
1627689600000,2021-07-31 00:00:00,ATOM/USDT,12.02771467,12.90355128,11.93149295,12.5754469,100367.55276452,8036.50135617,0,0,0,12.48896109
1627603200000,2021-07-30 00:00:00,ATOM/USDT,11.80301673,12.17,11.44,12.15019595,54181.50506794,4583.57507802,0,0,0,11.8207958
1627516800000,2021-07-29 00:00:00,ATOM/USDT,11.46180854,11.87,11.33,11.6819718,83812.05155789,7220.23248338,0,0,0,11.60794361
1627430400000,2021-07-28 00:00:00,ATOM/USDT,11.72,11.93149295,11.42612864,11.55424248,30202.48252046,2600.96107846,0,0,0,11.61204708
1627344000000,2021-07-27 00:00:00,ATOM/USDT,11.32240588,11.81055193,11.0772246,11.63492183,52293.3660432,4602.02505147,0,0,0,11.36312068
1627257600000,2021-07-26 00:00:00,ATOM/USDT,11.43924904,12.42042419,11.32509334,11.37011408,81392.49799319,6856.79370137,0,0,0,11.87034371
1627171200000,2021-07-25 00:00:00,ATOM/USDT,11.41749772,11.55424248,10.97272771,11.44,29569.32255356,2624.7677357,0,0,0,11.26550061
1627084800000,2021-07-24 00:00:00,ATOM/USDT,11.46143883,11.76668131,11.09112379,11.45117365,27616.18791616,2417.87024047,0,0,0,11.42169974
1626998400000,2021-07-23 00:00:00,ATOM/USDT,11.39839783,11.50082189,10.73806534,11.4553938,98246.42834188,8816.40195039,0,0,0,11.14359677
1626912000000,2021-07-22 00:00:00,ATOM/USDT,10.45714563,11.61193125,10.18907382,11.35846334,100128.81202133,8965.63440955,0,0,0,11.16806769
1626825600000,2021-07-21 00:00:00,ATOM/USDT,9.45135098,10.68432774,9.15334792,10.41197104,59768.1773635,5921.09155765,0,0,0,10.0941147
1626739200000,2021-07-20 00:00:00,ATOM/USDT,9.92152506,10.11200029,8.97369167,9.48855317,126691.10708598,13358.88442379,0,0,0,9.48365919
1626652800000,2021-07-19 00:00:00,ATOM/USDT,10.9225284,11.03884021,9.96605013,9.975,51260.4706484,4954.10005327,0,0,0,10.34708021
1626566400000,2021-07-18 00:00:00,ATOM/USDT,11.09940858,11.53105806,10.7773601,11.02621495,61836.29536274,5581.45277492,0,0,0,11.07888893
1626480000000,2021-07-17 00:00:00,ATOM/USDT,11.13583362,11.51092995,10.73642125,11.01279877,74284.26167434,6680.38006643,0,0,0,11.11976578
1626393600000,2021-07-16 00:00:00,ATOM/USDT,11.52662013,13.13624791,11.01061331,11.1251074,123404.86389679,10211.16206399,0,0,0,12.08529089
1626307200000,2021-07-15 00:00:00,ATOM/USDT,11.77526608,12.02771467,10.70572912,11.46180854,44119.04074273,3883.68139967,0,0,0,11.36010815
1626220800000,2021-07-14 00:00:00,ATOM/USDT,12.02771467,12.20289392,11.05630239,11.75130399,90988.03287625,7794.31689792,0,0,0,11.67363786
1626134400000,2021-07-13 00:00:00,ATOM/USDT,12.92856347,13.7,11.83604101,12.14387245,56789.99147952,4405.6724809,0,0,0,12.89019819
1626048000000,2021-07-12 00:00:00,ATOM/USDT,14.07902726,14.11289547,12.78272577,13.01597405,51798.33685477,3841.0125632,0,0,0,13.48559422
1625961600000,2021-07-11 00:00:00,ATOM/USDT,14.45432187,14.77855823,13.86768307,14.03713592,72014.53924273,5010.21034034,0,0,0,14.37355606
1625875200000,2021-07-10 00:00:00,ATOM/USDT,13.20237884,14.48,13.0062827,14.37996869,91044.13406462,6664.21977912,0,0,0,13.66163438
1625788800000,2021-07-09 00:00:00,ATOM/USDT,11.84879943,13.67017255,11.45235043,13.28268729,101405.74976948,7910.40509416,0,0,0,12.81928656
1625702400000,2021-07-08 00:00:00,ATOM/USDT,12.82595582,12.82595582,11.68850842,11.93149295,30060.09616343,2488.3316692,0,0,0,12.0804218
1625616000000,2021-07-07 00:00:00,ATOM/USDT,13.03199197,13.47446446,12.86935345,12.92856347,16933.24061315,1278.97714577,0,0,0,13.23967411
1625529600000,2021-07-06 00:00:00,ATOM/USDT,13.5807646,14.0362534,12.85494681,13.13624791,50607.89495439,3810.24577502,0,0,0,13.28205526
1625443200000,2021-07-05 00:00:00,ATOM/USDT,12.23840341,13.95588914,12.01393382,13.56167912,111520.54301615,8589.22211312,0,0,0,12.98377682
1625356800000,2021-07-04 00:00:00,ATOM/USDT,11.73887236,12.43177591,11.53372842,12.26430317,35151.8578847,2881.93233619,0,0,0,12.19732241
1625270400000,2021-07-03 00:00:00,ATOM/USDT,11.79430169,12.18351243,11.55424248,11.80040804,27992.40806833,2374.76253089,0,0,0,11.78745567
1625184000000,2021-07-02 00:00:00,ATOM/USDT,11.02507243,11.78299404,10.52,11.78299404,53746.51764668,4834.97834588,0,0,0,11.1161858
1625097600000,2021-07-01 00:00:00,ATOM/USDT,12.03686546,12.04324398,10.72,11.09940858,74178.07091888,6512.42541944,0,0,0,11.39023729
1625011200000,2021-06-30 00:00:00,ATOM/USDT,11.64742186,12.03970347,11.05,12.03970347,49938.93587613,4291.53148729,0,0,0,11.63662343
1624924800000,2021-06-29 00:00:00,ATOM/USDT,10.88935865,12.82595582,10.83514818,11.55424248,138047.34205099,11687.45939577,0,0,0,11.81157832
1624838400000,2021-06-28 00:00:00,ATOM/USDT,10.1,10.88,9.9577237,10.88,50869.10137393,4924.31410126,0,0,0,10.33019022
1624752000000,2021-06-27 00:00:00,ATOM/USDT,9.60527796,10.07952124,9.45220825,10.07952124,79569.67643268,8233.31003861,0,0,0,9.66436051
1624665600000,2021-06-26 00:00:00,ATOM/USDT,9.06947228,9.52843574,8.661,9.52843574,55415.2722375,6055.75462051,0,0,0,9.15084505
1624579200000,2021-06-25 00:00:00,ATOM/USDT,10.40862149,10.68450009,8.86393696,9.08012113,112958.45204772,11892.48032085,0,0,0,9.49830893
1624492800000,2021-06-24 00:00:00,ATOM/USDT,9.61,10.68961208,9.031,10.32535252,73254.86805728,7356.43815105,0,0,0,9.95792618
1624406400000,2021-06-23 00:00:00,ATOM/USDT,8.98466127,10.4641442,8.579,9.54704318,74127.37876662,7615.78805015,0,0,0,9.73338258
1624320000000,2021-06-22 00:00:00,ATOM/USDT,9.481,10.53148823,7.851,8.93542032,221032.98441729,24700.82080322,0,0,0,8.94840645
1624233600000,2021-06-21 00:00:00,ATOM/USDT,12.0770154,12.0770154,9.48879651,9.53141,205839.06404769,19636.69430377,0,0,0,10.48236841
1624147200000,2021-06-20 00:00:00,ATOM/USDT,11.83604101,12.39097318,11.05990267,12.01773132,71845.94999116,6235.64354872,0,0,0,11.52181798
1624060800000,2021-06-19 00:00:00,ATOM/USDT,12.49110381,12.6634303,11.82069286,11.90878634,37765.87952247,3087.63881756,0,0,0,12.23131387
1623974400000,2021-06-18 00:00:00,ATOM/USDT,13.5309788,13.56550788,11.94379468,12.35102242,84997.63398987,6730.75134907,0,0,0,12.62825345
1623888000000,2021-06-17 00:00:00,ATOM/USDT,13.45404675,14.66,13.3472686,13.6,119964.79257742,8556.79732033,0,0,0,14.01982401
1623801600000,2021-06-16 00:00:00,ATOM/USDT,12.92856347,13.45404675,12.36457041,13.36881315,48565.79621589,3764.2470111,0,0,0,12.90186219
1623715200000,2021-06-15 00:00:00,ATOM/USDT,13.3472686,13.57995197,12.67426916,12.94741311,25468.49903845,1949.04432573,0,0,0,13.06717282
1623628800000,2021-06-14 00:00:00,ATOM/USDT,12.54153094,13.40239496,12.25601172,13.21104081,57618.53249411,4525.64525884,0,0,0,12.73156184
1623542400000,2021-06-13 00:00:00,ATOM/USDT,11.50730419,12.53682963,11.3175518,12.45655663,50215.65143072,4188.25156514,0,0,0,11.98964547
1623456000000,2021-06-12 00:00:00,ATOM/USDT,11.87207144,12.06360149,10.91554917,11.58,75567.27636986,6666.29582996,0,0,0,11.33572201
1623369600000,2021-06-11 00:00:00,ATOM/USDT,12.751,12.9,11.58,11.93105851,69162.18803197,5619.49838735,0,0,0,12.30753765
1623283200000,2021-06-10 00:00:00,ATOM/USDT,13.93649767,14.03805866,12.54881971,12.77216739,95009.83042065,7191.27250911,0,0,0,13.21182451
1623196800000,2021-06-09 00:00:00,ATOM/USDT,13.54090879,13.98323435,12.63,13.91319428,75597.32702139,5603.71715001,0,0,0,13.49056795
1623110400000,2021-06-08 00:00:00,ATOM/USDT,13.50260325,13.78,12.03941323,13.60620097,164577.42268693,12766.64250109,0,0,0,12.89120633
1623024000000,2021-06-07 00:00:00,ATOM/USDT,15.16293778,15.77460136,13.29826925,13.45510999,122194.63442847,8518.10687783,0,0,0,14.34528072
1622937600000,2021-06-06 00:00:00,ATOM/USDT,14.79225375,15.40020172,14.49469766,15.10357429,27839.69791594,1866.03806269,0,0,0,14.91914793
1622851200000,2021-06-05 00:00:00,ATOM/USDT,15.05687605,16.3038801,14.3,14.79225375,86324.31250213,5624.17191305,0,0,0,15.34880402
1622764800000,2021-06-04 00:00:00,ATOM/USDT,16.82066472,17.06841171,14.06728613,15.09259642,162187.68065191,10707.44907041,0,0,0,15.14718207
1622678400000,2021-06-03 00:00:00,ATOM/USDT,14.89175853,17.18812364,14.75689458,16.65390734,168650.20367607,10379.57030678,0,0,0,16.24828376
1622592000000,2021-06-02 00:00:00,ATOM/USDT,13.80404,15.32377836,13.62232788,14.89175853,80385.73802983,5499.79386793,0,0,0,14.61613652
1622505600000,2021-06-01 00:00:00,ATOM/USDT,13.93544322,14.51836214,13.37784914,13.82295316,67516.32264303,4864.07102789,0,0,0,13.88062021
1622419200000,2021-05-31 00:00:00,ATOM/USDT,12.47,13.95,11.96321509,13.95,96174.36207857,7249.74822335,0,0,0,13.26588994
1622332800000,2021-05-30 00:00:00,ATOM/USDT,11.99745782,13.11162994,11.27676688,12.59804223,90919.0635137,7311.99996625,0,0,0,12.43422646
1622246400000,2021-05-29 00:00:00,ATOM/USDT,12.84632826,14.35673264,11.39067361,12.03864531,220957.28613956,17068.97056665,0,0,0,12.94496848
1622160000000,2021-05-28 00:00:00,ATOM/USDT,14.35290902,14.58003271,11.96063276,12.72220142,196171.85421757,15439.87357505,0,0,0,12.705535
1622073600000,2021-05-27 00:00:00,ATOM/USDT,15.24736432,15.30441562,13.59225375,14.4978879,133372.15314627,9300.73250766,0,0,0,14.33996225
1621987200000,2021-05-26 00:00:00,ATOM/USDT,13.93707451,15.62649786,13.64947367,15.22917536,393396.20549336,26242.28914915,0,0,0,14.99092564
1621900800000,2021-05-25 00:00:00,ATOM/USDT,14.57421553,14.91024876,12.38056197,13.88812369,302937.57075915,22325.5169924,0,0,0,13.56911783
1621814400000,2021-05-24 00:00:00,ATOM/USDT,11.80693972,14.4978879,11.10548009,14.4978879,377176.97592535,29344.18703653,0,0,0,12.85355002
1621728000000,2021-05-23 00:00:00,ATOM/USDT,12.09868697,13.00894524,8.54127039,11.73934386,930045.87434436,90558.25167967,0,0,0,10.27013946
1621641600000,2021-05-22 00:00:00,ATOM/USDT,13.54937433,13.71185688,11.47327333,12.19230611,296481.50490919,23679.80606388,0,0,0,12.52043636
1621555200000,2021-05-21 00:00:00,ATOM/USDT,16.88397828,17.5221439,11.39067361,13.55892538,584096.17991353,42412.34882248,0,0,0,13.7718423
1621468800000,2021-05-20 00:00:00,ATOM/USDT,13.93775958,17.3485504,12.17000001,16.87879642,523155.73498475,34836.71798887,0,0,0,15.01736573
1621382400000,2021-05-19 00:00:00,ATOM/USDT,22.65654154,23.478136,9.75,13.75790854,1652396.7254261,103967.12575111,0,0,0,15.89345394
1621296000000,2021-05-18 00:00:00,ATOM/USDT,21.121212,23.37246429,20.9062035,22.97819503,439266.84960593,19437.91013783,0,0,0,22.59846076
1621209600000,2021-05-17 00:00:00,ATOM/USDT,24.21504635,24.21504635,20.69714146,21.16109053,308171.80699926,13912.13171663,0,0,0,22.15130026
1621123200000,2021-05-16 00:00:00,ATOM/USDT,24.4,26.60645827,22.79993574,24.33295097,328972.48124703,13525.48338886,0,0,0,24.32241952
1621036800000,2021-05-15 00:00:00,ATOM/USDT,25.93342503,28.72611339,24.46073868,24.46073868,664137.17950321,24744.44544599,0,0,0,26.839849
1620950400000,2021-05-14 00:00:00,ATOM/USDT,23.46854653,25.87586881,23.41636136,25.87586881,169756.05197039,6880.30803541,0,0,0,24.6727401
1620864000000,2021-05-13 00:00:00,ATOM/USDT,22.99350242,25.2,21.91091922,23.55628695,552015.7031253,23396.81527994,0,0,0,23.59362573
1620777600000,2021-05-12 00:00:00,ATOM/USDT,27.0027,27.69999999,22.53869298,22.95684619,464763.38774479,17985.92601693,0,0,0,25.84039249
1620691200000,2021-05-11 00:00:00,ATOM/USDT,25.05422103,27.00238063,23.8566141,27.00238063,224640.73606588,8799.3594055,0,0,0,25.52921476
1620604800000,2021-05-10 00:00:00,ATOM/USDT,28.57251501,29.80879031,24.31133496,25.56061396,271210.79829787,9914.5363173,0,0,0,27.35486457
1620518400000,2021-05-09 00:00:00,ATOM/USDT,29.21796545,29.87988354,26.4,28.81109787,312066.35749556,11168.39501109,0,0,0,27.9419162
1620432000000,2021-05-08 00:00:00,ATOM/USDT,28.68925391,31.37226208,26.75070255,29.48337455,659218.71978311,22508.36214738,0,0,0,29.28772495
1620345600000,2021-05-07 00:00:00,ATOM/USDT,25.5981618,32.08107537,25.03991596,28.64294067,1146731.21563465,39834.72578506,0,0,0,28.78722504
1620259200000,2021-05-06 00:00:00,ATOM/USDT,24.87319759,27.0547148,24.22219951,25.52674808,480596.90496294,18768.25743947,0,0,0,25.60690072
1620172800000,2021-05-05 00:00:00,ATOM/USDT,20.8936957,24.85000266,20.65570313,24.85000266,335661.20779193,14448.21288901,0,0,0,23.23202256
1620086400000,2021-05-04 00:00:00,ATOM/USDT,22.926831,23.27253418,20.8436034,21.06295156,194140.5203053,8813.36892427,0,0,0,22.02795797
1620000000000,2021-05-03 00:00:00,ATOM/USDT,23.02517536,23.76574502,22.44933526,22.92702863,98247.70507729,4252.10793728,0,0,0,23.10564701
1619913600000,2021-05-02 00:00:00,ATOM/USDT,23.73707547,23.91016021,22.2599334,23.13196292,93286.56157312,4068.96732289,0,0,0,22.92634817
1619827200000,2021-05-01 00:00:00,ATOM/USDT,22.68752841,24.453444,22.44933526,23.73707547,120744.79329211,5122.0436724,0,0,0,23.57355794
1619740800000,2021-04-30 00:00:00,ATOM/USDT,21.92628036,23.431007,21.74509741,22.7437562,91589.47229056,3991.16494293,0,0,0,22.94805491
1619654400000,2021-04-29 00:00:00,ATOM/USDT,22.73127803,22.99350242,21.15,22.19806748,115336.1607567,5230.77392749,0,0,0,22.04954034
1619568000000,2021-04-28 00:00:00,ATOM/USDT,23.12186911,24.11838785,21.9,22.85490259,284992.81519499,12403.43208675,0,0,0,22.97693196
1619481600000,2021-04-27 00:00:00,ATOM/USDT,22.27116594,23.4,21.7962417,23.04552543,671020.26746514,29927.2751125,0,0,0,22.42169609
1619395200000,2021-04-26 00:00:00,ATOM/USDT,18.7325916,22.80996139,18.54174975,22.09790854,285769.39039046,13483.87802082,0,0,0,21.1934126
1619308800000,2021-04-25 00:00:00,ATOM/USDT,18.54174975,19.62421031,17.66,18.69457824,177974.63881325,9599.35419827,0,0,0,18.54027209
1619222400000,2021-04-24 00:00:00,ATOM/USDT,20.53387731,20.53387731,18.394593,18.40013099,118503.56127738,6168.54587654,0,0,0,19.21093944
1619136000000,2021-04-23 00:00:00,ATOM/USDT,18.712103,20.5,16.631002,20.5,558313.27239822,31306.48800071,0,0,0,17.83378807
