https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USD
1656892800,2022-07-04,DOGE/USD,0.06843,0.06928,0.06619,0.06928,65970.474541,4570.43447620048
1656806400,2022-07-03,DOGE/USD,0.06671,0.06772,0.06537,0.06722,75994.855649,5108.37419672578
1656720000,2022-07-02,DOGE/USD,0.06625,0.06772,0.06625,0.06758,39700.270834,2682.94430296172
1656633600,2022-07-01,DOGE/USD,0.06731,0.06821,0.0644,0.06663,87588.355171,5836.01210504373
1656547200,2022-06-30,DOGE/USD,0.06921,0.06929,0.06269,0.06649,104345.330167,6937.921002803829
1656460800,2022-06-29,DOGE/USD,0.06682,0.07112,0.06462,0.0693,131148.358872,9088.581269829601
1656374400,2022-06-28,DOGE/USD,0.07194,0.07282,0.06607,0.06607,102885.423755,6797.63994749285
1656288000,2022-06-27,DOGE/USD,0.075,0.07943,0.07118,0.07293,265557.571048,19367.11365653064
1656201600,2022-06-26,DOGE/USD,0.0684,0.0795,0.06791,0.07356,317023.191306,23320.225952469358
1656115200,2022-06-25,DOGE/USD,0.06747,0.07999,0.06545,0.06884,260112.018435,17906.1113490654
1656028800,2022-06-24,DOGE/USD,0.06454,0.06865,0.06454,0.0677,98050.231448,6638.0006690296
1655942400,2022-06-23,DOGE/USD,0.06279,0.06487,0.06259,0.06414,77711.198508,4984.39627230312
1655856000,2022-06-22,DOGE/USD,0.06575,0.06578,0.06123,0.0619,225298.68674,13945.988709206
1655769600,2022-06-21,DOGE/USD,0.05982,0.06945,0.05924,0.0661,205887.548615,13609.166963451502
1655683200,2022-06-20,DOGE/USD,0.06046,0.06129,0.05772,0.06023,192004.531613,11564.43293905099
1655596800,2022-06-19,DOGE/USD,0.05353,0.06308,0.05134,0.06,621025.508344,37261.530500639994
1655510400,2022-06-18,DOGE/USD,0.05723,0.05767,0.04965,0.05265,193861.221558,10206.7933150287
1655424000,2022-06-17,DOGE/USD,0.05503,0.05787,0.05498,0.05644,87527.971123,4940.078690182119
1655337600,2022-06-16,DOGE/USD,0.06171,0.06205,0.05476,0.0548,217159.373168,11900.3336496064
1655251200,2022-06-15,DOGE/USD,0.05602,0.06255,0.05059,0.061,221005.155873,13481.314508253
1655164800,2022-06-14,DOGE/USD,0.05448,0.05879,0.05,0.05552,325903.623262,18094.169163506238
1655078400,2022-06-13,DOGE/USD,0.06301,0.06566,0.05284,0.0535,839220.153083,44898.2781899405
1654992000,2022-06-12,DOGE/USD,0.07003,0.07012,0.06361,0.06426,248121.251979,15944.271652170539
1654905600,2022-06-11,DOGE/USD,0.07566,0.07658,0.06793,0.06968,287583.858239,20038.843242093524
1654819200,2022-06-10,DOGE/USD,0.07925,0.07925,0.0743,0.07508,142860.485337,10725.965239101959
1654732800,2022-06-09,DOGE/USD,0.07926,0.08073,0.07907,0.07938,82974.787704,6586.538647943521
1654646400,2022-06-08,DOGE/USD,0.08117,0.08154,0.07906,0.07979,94327.508352,7526.3918914060805
1654560000,2022-06-07,DOGE/USD,0.08228,0.08228,0.07835,0.08053,241044.019115,19411.27485933095
1654473600,2022-06-06,DOGE/USD,0.08144,0.0845,0.08138,0.08244,79467.704214,6551.31753540216
1654387200,2022-06-05,DOGE/USD,0.08192,0.08212,0.08093,0.08162,42020.248579,3429.69268901798
1654300800,2022-06-04,DOGE/USD,0.08055,0.08243,0.0797,0.08193,77138.206,6319.933217580001
1654214400,2022-06-03,DOGE/USD,0.08264,0.08277,0.07979,0.08012,59594.110727,4774.68015144724
1654128000,2022-06-02,DOGE/USD,0.08103,0.08308,0.08021,0.08307,91307.405583,7584.90618177981
1654041600,2022-06-01,DOGE/USD,0.08604,0.09019,0.0795,0.08117,165446.901901,13429.325027304172
1653955200,2022-05-31,DOGE/USD,0.08714,0.08758,0.0831,0.08624,155911.37794,13445.7972335456
1653868800,2022-05-30,DOGE/USD,0.08237,0.08833,0.08233,0.08808,217355.316155,19144.6562469324
1653782400,2022-05-29,DOGE/USD,0.08072,0.08272,0.08,0.08257,223469.411271,18451.86928864647
1653696000,2022-05-28,DOGE/USD,0.08117,0.08305,0.08105,0.08197,281154.269455,23046.21546722635
1653609600,2022-05-27,DOGE/USD,0.0784,0.111,0.075,0.08139,1544129.993956,125676.74020807886
1653523200,2022-05-26,DOGE/USD,0.08316,0.08357,0.07518,0.07836,344783.848373,27017.26235850828
1653436800,2022-05-25,DOGE/USD,0.08312,0.08435,0.08187,0.08306,208190.064027,17292.266718082617
1653350400,2022-05-24,DOGE/USD,0.08362,0.08432,0.08001,0.08358,88915.331454,7431.54340292532
1653264000,2022-05-23,DOGE/USD,0.08586,0.08833,0.08298,0.08298,118075.247082,9797.88400286436
1653177600,2022-05-22,DOGE/USD,0.08451,0.08679,0.08417,0.08617,97822.32462,8429.3497125054
1653091200,2022-05-21,DOGE/USD,0.08385,0.08513,0.08283,0.08443,56018.302065,4729.62524334795
1653004800,2022-05-20,DOGE/USD,0.08674,0.0875,0.08244,0.08448,167481.011948,14148.79588936704
1652918400,2022-05-19,DOGE/USD,0.08292,0.08707,0.03009,0.08654,632777.32671,54760.54985348341
1652832000,2022-05-18,DOGE/USD,0.09058,0.09058,0.03,0.08395,523076.496373,43912.271870513345
1652745600,2022-05-17,DOGE/USD,0.08922,0.09113,0.08725,0.09004,159664.053187,14376.15134895748
1652659200,2022-05-16,DOGE/USD,0.09125,0.09125,0.08615,0.08701,163446.892612,14221.514126170121
1652572800,2022-05-15,DOGE/USD,0.0897,0.09212,0.08669,0.09136,615321.258502,56215.75017674272
1652486400,2022-05-14,DOGE/USD,0.08828,0.27172,0.0834,0.0897,886852.085933,79550.6321081901
1652400000,2022-05-13,DOGE/USD,0.08309,0.095,0.08222,0.08757,432129.309916,37841.56366934412
1652313600,2022-05-12,DOGE/USD,0.08501,0.08881,0.06772,0.08261,707373.148514,58436.09579874154
1652227200,2022-05-11,DOGE/USD,0.10824,0.11052,0.07198,0.08449,1256381.105338,106151.63959000762
1652140800,2022-05-10,DOGE/USD,0.10189,0.11811,0.1,0.10819,505133.199375,54650.36084038125
1652054400,2022-05-09,DOGE/USD,0.12415,0.12512,0.10119,0.10186,594411.708569,60546.776634838345
1651968000,2022-05-08,DOGE/USD,0.12764,0.12795,0.12379,0.12414,87597.224252,10874.31941864328
1651881600,2022-05-07,DOGE/USD,0.12783,0.13217,0.12476,0.12749,153379.802431,19554.391011928186
1651795200,2022-05-06,DOGE/USD,0.12838,0.12963,0.12423,0.12794,153390.125303,19624.732631265822
1651708800,2022-05-05,DOGE/USD,0.13592,0.13772,0.12601,0.12847,437566.634664,56214.18555528408
1651622400,2022-05-04,DOGE/USD,0.12956,0.13624,0.12911,0.13576,286135.142228,38845.706908873275
1651536000,2022-05-03,DOGE/USD,0.1311,0.13171,0.12739,0.12953,135654.697864,17571.35301432392
1651449600,2022-05-02,DOGE/USD,0.1328,0.13372,0.12828,0.13111,235564.505085,30884.862261694354
1651363200,2022-05-01,DOGE/USD,0.12737,0.13636,0.12698,0.13266,206541.445905,27399.7882137573
1651276800,2022-04-30,DOGE/USD,0.13501,0.13675,0.125,0.12731,266294.263539,33901.922691150095
1651190400,2022-04-29,DOGE/USD,0.13731,0.14449,0.13,0.13487,403729.436802,54450.989141485734
1651104000,2022-04-28,DOGE/USD,0.13968,0.14356,0.136,0.13729,244951.730321,33629.42305577009
1651017600,2022-04-27,DOGE/USD,0.13771,0.14556,0.13601,0.13946,442720.809258,61741.84405912068
1650931200,2022-04-26,DOGE/USD,0.15833,0.1664,0.13573,0.13783,1230334.447199,169576.99685743818
1650844800,2022-04-25,DOGE/USD,0.13182,0.17073,0.12274,0.15854,2584708.27766,409779.6503402164
1650758400,2022-04-24,DOGE/USD,0.13392,0.13501,0.13148,0.1318,82024.503464,10810.8295565552
1650672000,2022-04-23,DOGE/USD,0.13648,0.13648,0.1337,0.1337,146446.748332,19579.9302519884
1650585600,2022-04-22,DOGE/USD,0.13623,0.138,0.1345,0.13648,256892.451947,35060.68184172655
1650499200,2022-04-21,DOGE/USD,0.14095,0.1426,0.13446,0.13606,199454.831571,27137.824383550254
1650412800,2022-04-20,DOGE/USD,0.14236,0.14625,0.13941,0.14088,204585.972964,28822.07187116832
1650326400,2022-04-19,DOGE/USD,0.14013,0.14407,0.13867,0.14249,123176.190929,17551.37544547321
1650240000,2022-04-18,DOGE/USD,0.13956,0.14148,0.13425,0.14016,203574.517151,28533.00432388416
1650153600,2022-04-17,DOGE/USD,0.14388,0.1462,0.139,0.13934,190508.712479,26545.48399682386
1650067200,2022-04-16,DOGE/USD,0.14657,0.14795,0.14216,0.14399,90710.906618,13061.463443925819
1649980800,2022-04-15,DOGE/USD,0.14437,0.15014,0.14221,0.14677,199956.233864,29347.576444219285
1649894400,2022-04-14,DOGE/USD,0.14038,0.1485,0.13786,0.14454,205310.503945,29675.5802402103
1649808000,2022-04-13,DOGE/USD,0.13864,0.14291,0.13687,0.14045,104294.450797,14648.155614438649
1649721600,2022-04-12,DOGE/USD,0.13478,0.14473,0.13408,0.13879,215443.929371,29901.46295740109
1649635200,2022-04-11,DOGE/USD,0.1483,0.1516,0.13378,0.13472,396640.357243,53435.38892777696
1649548800,2022-04-10,DOGE/USD,0.14403,0.15801,0.14403,0.14826,479458.338469,71084.49326141394
1649462400,2022-04-09,DOGE/USD,0.14254,0.14468,0.14155,0.14418,94252.539783,13589.33118591294
1649376000,2022-04-08,DOGE/USD,0.14638,0.15343,0.14148,0.14253,274095.464261,39066.826521120325
1649289600,2022-04-07,DOGE/USD,0.14324,0.14818,0.14054,0.14631,224247.933486,32809.71514833666
1649203200,2022-04-06,DOGE/USD,0.17161,0.17412,0.143,0.14301,1286191.550325,183938.25361197823
1649116800,2022-04-05,DOGE/USD,0.14804,0.186,0.14786,0.17165,1590603.851091,273027.15103977016
1649030400,2022-04-04,DOGE/USD,0.14654,0.15651,0.14164,0.14818,434312.379414,64356.40838156653
1648944000,2022-04-03,DOGE/USD,0.13905,0.14893,0.12799,0.14637,291368.113173,42647.55072513201
1648857600,2022-04-02,DOGE/USD,0.14119,0.14453,0.13883,0.13898,140538.371503,19532.02287148694
1648771200,2022-04-01,DOGE/USD,0.13818,0.14244,0.13297,0.14135,205756.520752,29083.684208295203
1648684800,2022-03-31,DOGE/USD,0.14297,0.14797,0.13657,0.13801,505369.131592,69745.99385101192
1648598400,2022-03-30,DOGE/USD,0.14439,0.14489,0.13896,0.14314,303578.412957,43454.21403066498
1648512000,2022-03-29,DOGE/USD,0.14277,0.14843,0.14157,0.14446,261519.735509,37779.14099163014
1648425600,2022-03-28,DOGE/USD,0.14466,0.15343,0.14173,0.14287,427300.105359,61048.366052640326
1648339200,2022-03-27,DOGE/USD,0.13586,0.14506,0.13564,0.14483,450825.646233,65293.07834392538
1648252800,2022-03-26,DOGE/USD,0.13093,0.13653,0.12929,0.1358,185693.876978,25217.228493612398
1648166400,2022-03-25,DOGE/USD,0.13645,0.13852,0.12704,0.13078,371403.399121,48572.13653704439
1648080000,2022-03-24,DOGE/USD,0.12961,0.14088,0.12744,0.13663,1047070.019786,143061.1768033612
1647993600,2022-03-23,DOGE/USD,0.12238,0.1315,0.12125,0.12976,331917.021644,43069.552728525436
1647907200,2022-03-22,DOGE/USD,0.11926,0.1254,0.11884,0.12244,233226.9933,28556.313059652
1647820800,2022-03-21,DOGE/USD,0.11916,0.12163,0.1179,0.11944,155357.911171,18555.948910264244
1647734400,2022-03-20,DOGE/USD,0.12363,0.12393,0.11764,0.11915,223463.988715,26625.734255392254
1647648000,2022-03-19,DOGE/USD,0.11937,0.12499,0.11899,0.12357,642323.019025,79371.85546091925
1647561600,2022-03-18,DOGE/USD,0.11687,0.11951,0.11436,0.11926,519461.143159,61950.93593314235
1647475200,2022-03-17,DOGE/USD,0.11699,0.11921,0.11631,0.11701,217924.816825,25499.38281669325
1647388800,2022-03-16,DOGE/USD,0.11268,0.11684,0.11228,0.11684,283591.449026,33134.82490419784
1647302400,2022-03-15,DOGE/USD,0.11397,0.11423,0.11057,0.11255,218532.914372,24595.8795125686
1647216000,2022-03-14,DOGE/USD,0.11146,0.1219,0.11096,0.11384,178631.861213,20335.451080487917
1647129600,2022-03-13,DOGE/USD,0.11497,0.11628,0.11068,0.11159,223299.713726,24918.015054684336
1647043200,2022-03-12,DOGE/USD,0.1156,0.11796,0.1151,0.1151,171437.199035,19732.4216089285
1646956800,2022-03-11,DOGE/USD,0.11665,0.11835,0.11416,0.11554,112397.815642,12986.44361927668
1646870400,2022-03-10,DOGE/USD,0.12181,0.12181,0.1132,0.11678,300733.69541,35119.6809499798
1646784000,2022-03-09,DOGE/USD,0.11699,0.12445,0.11699,0.12183,183810.28102,22393.606536666597
1646697600,2022-03-08,DOGE/USD,0.11716,0.11981,0.11593,0.11681,155294.107636,18139.90471296116
1646611200,2022-03-07,DOGE/USD,0.12066,0.12552,0.11341,0.11713,452276.454186,52975.14107880618
1646524800,2022-03-06,DOGE/USD,0.12534,0.12587,0.12043,0.12071,114854.067277,13864.03446100667
1646438400,2022-03-05,DOGE/USD,0.12237,0.12565,0.12123,0.12526,103361.639524,12947.07896677624
1646352000,2022-03-04,DOGE/USD,0.12992,0.12992,0.1205,0.12223,211166.827714,25810.921351482222
1646265600,2022-03-03,DOGE/USD,0.1336,0.13395,0.12755,0.12979,206318.79263,26778.116095447698
1646179200,2022-03-02,DOGE/USD,0.13383,0.13713,0.13131,0.1335,218574.537511,29179.700757718503
1646092800,2022-03-01,DOGE/USD,0.13337,0.139,0.12971,0.13392,634646.066264,84991.80119407488
1646006400,2022-02-28,DOGE/USD,0.12288,0.15,0.12163,0.13321,479103.404518,63821.36451584278
1645920000,2022-02-27,DOGE/USD,0.12766,0.12814,0.12153,0.12302,142120.606758,17483.67704336916
1645833600,2022-02-26,DOGE/USD,0.12772,0.13046,0.12598,0.12751,210168.736063,26798.61553539313
1645747200,2022-02-25,DOGE/USD,0.12375,0.12815,0.12056,0.12757,281426.85754,35901.62421637779
1645660800,2022-02-24,DOGE/USD,0.12767,0.12773,0.10761,0.12381,662862.681866,82069.02864182947
1645574400,2022-02-23,DOGE/USD,0.13123,0.13536,0.12737,0.12775,178726.144305,22832.26493496375
1645488000,2022-02-22,DOGE/USD,0.12793,0.13173,0.1245,0.1312,293938.488489,38564.7296897568
1645401600,2022-02-21,DOGE/USD,0.13619,0.14088,0.12753,0.12792,533595.789597,68257.57340524824
1645315200,2022-02-20,DOGE/USD,0.14107,0.14107,0.13575,0.13729,397203.302237,54532.04136411773
1645228800,2022-02-19,DOGE/USD,0.1387,0.14623,0.13861,0.14104,982362.017847,138552.33899714088
1645142400,2022-02-18,DOGE/USD,0.13855,0.14229,0.13663,0.13869,873656.819246,121167.46426122775
1645056000,2022-02-17,DOGE/USD,0.149,0.14986,0.137,0.13861,687377.19596,95277.35313201562
1644969600,2022-02-16,DOGE/USD,0.15163,0.15163,0.14667,0.149,493379.667105,73513.570398645
1644883200,2022-02-15,DOGE/USD,0.14604,0.15216,0.14537,0.15166,588571.570306,89262.76435260795
1644796800,2022-02-14,DOGE/USD,0.14856,0.15024,0.14358,0.14603,754596.45478,110193.7202915234
1644710400,2022-02-13,DOGE/USD,0.14418,0.15741,0.1438,0.1485,1698017.210171,252155.5557103935
1644624000,2022-02-12,DOGE/USD,0.14472,0.14704,0.14111,0.14418,591329.055225,85257.82318234051
1644537600,2022-02-11,DOGE/USD,0.15167,0.15419,0.14303,0.14473,709511.790957,102687.6415052066
1644451200,2022-02-10,DOGE/USD,0.15925,0.16046,0.15102,0.15168,888043.0798,134698.374344064
1644364800,2022-02-09,DOGE/USD,0.15833,0.1621,0.1548,0.15933,1228596.027408,195752.20504691664
1644278400,2022-02-08,DOGE/USD,0.1653,0.1693,0.15372,0.15827,1421731.398891,225017.42850247858
1644192000,2022-02-07,DOGE/USD,0.15377,0.1726,0.15188,0.1653,1834745.328123,303283.4027387319
1644105600,2022-02-06,DOGE/USD,0.14693,0.1558,0.14459,0.15376,947510.252719,145689.17645807343
1644019200,2022-02-05,DOGE/USD,0.14769,0.15073,0.14525,0.14696,579725.572822,85196.47018192113
1643932800,2022-02-04,DOGE/USD,0.13793,0.14793,0.13718,0.14779,612845.903415,90572.49606570284
1643846400,2022-02-03,DOGE/USD,0.13716,0.13895,0.13421,0.13728,235060.150797,32269.057501412164
1643760000,2022-02-02,DOGE/USD,0.1426,0.14587,0.1362,0.13713,447283.655342,61336.00765704846
1643673600,2022-02-01,DOGE/USD,0.14151,0.14406,0.14113,0.14261,297801.818025,42469.51726854524
1643587200,2022-01-31,DOGE/USD,0.13934,0.14241,0.13682,0.14153,414981.016132,58732.26321316196
1643500800,2022-01-30,DOGE/USD,0.14281,0.14368,0.13856,0.13925,380348.68171,52963.5539281175
1643414400,2022-01-29,DOGE/USD,0.14177,0.14428,0.14111,0.14291,349680.337077,49972.816971674074
1643328000,2022-01-28,DOGE/USD,0.14112,0.14221,0.13828,0.14188,664982.495969,94347.71652808173
1643241600,2022-01-27,DOGE/USD,0.14321,0.14546,0.13631,0.14101,777423.865289,109624.53924440188
1643155200,2022-01-26,DOGE/USD,0.1416,0.15247,0.14105,0.14315,1738923.119001,248926.84448499314
1643068800,2022-01-25,DOGE/USD,0.13709,0.15,0.1329,0.1423,337365.907499,48007.16863710771
1642982400,2022-01-24,DOGE/USD,0.14227,0.14227,0.12689,0.13813,662135.543987,91460.78269092432
1642896000,2022-01-23,DOGE/USD,0.13361,0.14415,0.13296,0.14218,724572.462189,103019.71267403202
1642809600,2022-01-22,DOGE/USD,0.14193,0.14478,0.12017,0.13261,1115923.331905,147982.59304392204
1642723200,2022-01-21,DOGE/USD,0.15516,0.15709,0.13815,0.14182,2089068.56511,296271.7039039002
1642636800,2022-01-20,DOGE/USD,0.16195,0.16862,0.15482,0.15512,524798.137839,81406.68714158567
1642550400,2022-01-19,DOGE/USD,0.16521,0.16915,0.15922,0.16202,679741.300435,110131.68549647869
1642464000,2022-01-18,DOGE/USD,0.17103,0.17391,0.16134,0.16512,825984.535544,136386.56650902526
1642377600,2022-01-17,DOGE/USD,0.17672,0.17799,0.16616,0.17114,985635.574855,168681.6722806847
1642291200,2022-01-16,DOGE/USD,0.18546,0.18546,0.1733,0.17681,906722.108988,160317.53609016826
1642204800,2022-01-15,DOGE/USD,0.18298,0.19416,0.18221,0.1855,1475573.330908,273718.852883434
1642118400,2022-01-14,DOGE/USD,0.17166,0.21664,0.17074,0.18295,6418971.65938,1174350.865083571
1642032000,2022-01-13,DOGE/USD,0.16286,0.1765,0.16151,0.17173,2919329.492864,501336.4538095347
1641945600,2022-01-12,DOGE/USD,0.15394,0.1633,0.15132,0.16299,1014544.326319,165360.5797467338
1641859200,2022-01-11,DOGE/USD,0.14283,0.16581,0.14207,0.15386,1760662.378696,270895.51358616655
1641772800,2022-01-10,DOGE/USD,0.15076,0.1521,0.13623,0.1428,895383.545058,127860.7702342824
1641686400,2022-01-09,DOGE/USD,0.15078,0.15352,0.14925,0.15068,309363.32232,46614.865407177596
1641600000,2022-01-08,DOGE/USD,0.15449,0.15747,0.14591,0.15091,535349.928562,80789.65771929143
1641513600,2022-01-07,DOGE/USD,0.16043,0.16043,0.14972,0.15446,722318.951213,111569.38520435996
1641427200,2022-01-06,DOGE/USD,0.15906,0.1616,0.15488,0.16046,427561.196424,68606.46957819504
1641340800,2022-01-05,DOGE/USD,0.16857,0.17055,0.14791,0.15909,1069832.402797,170199.63696097475
1641254400,2022-01-04,DOGE/USD,0.17047,0.17218,0.16698,0.16855,470493.697757,79301.71275694235
1641168000,2022-01-03,DOGE/USD,0.17487,0.17487,0.16798,0.17043,549090.619992,93581.51436523657
1641081600,2022-01-02,DOGE/USD,0.17292,0.17589,0.17095,0.17486,233002.137482,40742.75376010252
1640995200,2022-01-01,DOGE/USD,0.17063,0.17353,0.1698,0.17285,215119.915272,37183.4773547652
1640908800,2021-12-31,DOGE/USD,0.17143,0.17517,0.16689,0.17084,581332.527831,99314.84905464805
1640822400,2021-12-30,DOGE/USD,0.16801,0.17514,0.16575,0.1715,484134.712633,83029.10321655951
1640736000,2021-12-29,DOGE/USD,0.17439,0.17685,0.16706,0.1679,604935.398937,101568.65348152228
1640649600,2021-12-28,DOGE/USD,0.18802,0.18802,0.17222,0.17437,991055.209621,172810.29690161376
1640563200,2021-12-27,DOGE/USD,0.19052,0.19251,0.18672,0.18815,525917.838514,98951.4413164091
1640476800,2021-12-26,DOGE/USD,0.19087,0.19222,0.1858,0.19056,497828.599537,94866.21792777072
1640390400,2021-12-25,DOGE/USD,0.1864,0.19473,0.18535,0.19102,941588.356064,179862.20777534528
1640304000,2021-12-24,DOGE/USD,0.1848,0.19529,0.18,0.1865,1358388.249748,253339.40857800198
1640217600,2021-12-23,DOGE/USD,0.17325,0.18475,0.17187,0.18475,974400.452127,180020.48353046324
1640131200,2021-12-22,DOGE/USD,0.17103,0.17931,0.17012,0.17322,710312.103905,123040.26263842412
1640044800,2021-12-21,DOGE/USD,0.16737,0.17204,0.16631,0.171,323958.802104,55396.955159784
1639958400,2021-12-20,DOGE/USD,0.17011,0.17044,0.16204,0.1674,419456.503405,70217.018669997
1639872000,2021-12-19,DOGE/USD,0.17223,0.17416,0.16938,0.17015,280397.595213,47709.65082549195
1639785600,2021-12-18,DOGE/USD,0.16921,0.17527,0.16688,0.17227,452403.508182,77935.55235451314
1639699200,2021-12-17,DOGE/USD,0.17314,0.17641,0.16248,0.16924,662919.524417,112192.50031233308
1639612800,2021-12-16,DOGE/USD,0.18104,0.18459,0.17306,0.17311,586128.926498,101464.77846606879
1639526400,2021-12-15,DOGE/USD,0.19078,0.21746,0.17,0.18093,2264486.088501,409713.4679924859
1639440000,2021-12-14,DOGE/USD,0.15731,0.22046,0.15606,0.19093,7165357.398589,1368081.6881125977
1639353600,2021-12-13,DOGE/USD,0.17004,0.17017,0.15232,0.15734,891088.328421,140203.83759376017
1639267200,2021-12-12,DOGE/USD,0.16864,0.17341,0.16674,0.17002,366316.501026,62281.13150444053
1639180800,2021-12-11,DOGE/USD,0.16429,0.17038,0.16204,0.16861,581016.848644,97965.25084986485
1639094400,2021-12-10,DOGE/USD,0.16917,0.17406,0.16415,0.16415,680514.2504,111706.41420315999
1639008000,2021-12-09,DOGE/USD,0.17901,0.18163,0.16914,0.16914,787674.527565,133227.26959234412
1638921600,2021-12-08,DOGE/USD,0.17686,0.18151,0.17285,0.17898,915694.996399,163891.09045549302
1638835200,2021-12-07,DOGE/USD,0.1786,0.18415,0.17593,0.17685,845567.18566,149538.556783971
1638748800,2021-12-06,DOGE/USD,0.17118,0.18012,0.16015,0.1786,1521516.972816,271742.9313449376
1638662400,2021-12-05,DOGE/USD,0.17912,0.18147,0.16399,0.17114,1040548.828971,178079.52659009694
1638576000,2021-12-04,DOGE/USD,0.19985,0.20001,0.1423,0.17908,3811999.020944,682652.7846706515
1638489600,2021-12-03,DOGE/USD,0.20964,0.21158,0.19372,0.19978,723185.901886,144478.07947878508
1638403200,2021-12-02,DOGE/USD,0.20904,0.2233,0.20179,0.20963,1400115.831087,293506.2816707678
1638316800,2021-12-01,DOGE/USD,0.216,0.21849,0.20692,0.20891,535608.853698,111894.04562604918
1638230400,2021-11-30,DOGE/USD,0.21521,0.22805,0.21425,0.21603,1196320.901912,258441.20444004936
1638144000,2021-11-29,DOGE/USD,0.20727,0.22528,0.20283,0.2152,1532550.593489,329804.8877188328
1638057600,2021-11-28,DOGE/USD,0.20459,0.2073,0.19355,0.20717,674639.719495,139765.11068777915
1637971200,2021-11-27,DOGE/USD,0.20168,0.20878,0.20138,0.20446,500908.797139,102415.81266303993
1637884800,2021-11-26,DOGE/USD,0.22206,0.22305,0.19365,0.20164,1849645.347676,372962.4879053887
1637798400,2021-11-25,DOGE/USD,0.21771,0.22941,0.21457,0.22203,647083.625497,143671.9773690989
1637712000,2021-11-24,DOGE/USD,0.22642,0.23043,0.21271,0.2177,604680.962898,131639.0456228946
1637625600,2021-11-23,DOGE/USD,0.22036,0.23579,0.2146,0.22641,1226309.75303,277648.7911835223
1637539200,2021-11-22,DOGE/USD,0.22667,0.22685,0.21779,0.22033,457901.024672,100889.33276598176
1637452800,2021-11-21,DOGE/USD,0.23388,0.23388,0.22677,0.22677,304205.650609,68984.71538860293
1637366400,2021-11-20,DOGE/USD,0.23302,0.23598,0.22618,0.23378,381439.136687,89172.84137468685
1637280000,2021-11-19,DOGE/USD,0.22153,0.23744,0.21737,0.23298,760388.440296,177155.29882016208
1637193600,2021-11-18,DOGE/USD,0.23753,0.24136,0.21673,0.22139,956546.872451,211769.9120919269
1637107200,2021-11-17,DOGE/USD,0.23813,0.24057,0.2311,0.23742,1501894.615716,356579.8196632927
1637020800,2021-11-16,DOGE/USD,0.25766,0.25766,0.23,0.23818,2322607.730995,553198.7093683891
1636934400,2021-11-15,DOGE/USD,0.2621,0.26438,0.25622,0.2577,677444.418376,174577.4266154952
1636848000,2021-11-14,DOGE/USD,0.26151,0.27107,0.26057,0.26205,1017250.627438,266570.5269201279
1636761600,2021-11-13,DOGE/USD,0.25941,0.26156,0.25605,0.26151,677962.88356,177294.0736797756
1636675200,2021-11-12,DOGE/USD,0.2619,0.26768,0.24972,0.25936,1593181.516847,413207.5582094379
1636588800,2021-11-11,DOGE/USD,0.25568,0.27044,0.25362,0.26195,1539477.524856,403266.1376360292
1636502400,2021-11-10,DOGE/USD,0.27461,0.27654,0.24917,0.25558,2570636.399163,657003.2508980795
1636416000,2021-11-09,DOGE/USD,0.28239,0.28827,0.27262,0.27466,1517740.003653,416862.46940333303
1636329600,2021-11-08,DOGE/USD,0.26522,0.30605,0.26522,0.28245,3622219.905051,1023096.0121816548
1636243200,2021-11-07,DOGE/USD,0.26204,0.2685,0.23951,0.26517,1837859.392804,487345.1751898367
1636156800,2021-11-06,DOGE/USD,0.26069,0.26675,0.25256,0.26205,1112457.304707,291519.4366984694
1636070400,2021-11-05,DOGE/USD,0.26286,0.27,0.25819,0.26074,1187761.186763,309696.8518365846
1635984000,2021-11-04,DOGE/USD,0.26896,0.27006,0.25554,0.26281,1356908.336574,356609.07993501297
1635897600,2021-11-03,DOGE/USD,0.27309,0.27705,0.26429,0.26894,1550352.205524,416951.72215362464
1635811200,2021-11-02,DOGE/USD,0.2724,0.27999,0.26868,0.27309,1774915.970243,484711.80231366085
1635724800,2021-11-01,DOGE/USD,0.28038,0.2852,0.26501,0.2724,2659923.444051,724563.1461594923
1635638400,2021-10-31,DOGE/USD,0.2678,0.2859,0.25344,0.28035,4829691.95543,1354004.1397048004
1635552000,2021-10-30,DOGE/USD,0.28817,0.29291,0.26005,0.26781,3182965.488787,852429.9875520464
1635465600,2021-10-29,DOGE/USD,0.29958,0.30591,0.27644,0.28811,5692890.409876,1640178.6559893743
1635379200,2021-10-28,DOGE/USD,0.23815,0.33916,0.23404,0.29956,23926518.137968,7167427.7734096935
1635292800,2021-10-27,DOGE/USD,0.25601,0.26275,0.22946,0.23815,6315326.009162,1503994.8890819305
1635206400,2021-10-26,DOGE/USD,0.26437,0.27383,0.25464,0.256,2377622.922141,608671.4680680961
1635120000,2021-10-25,DOGE/USD,0.27637,0.27974,0.25992,0.26436,2818205.468941,745020.7977692427
1635033600,2021-10-24,DOGE/USD,0.25054,0.28178,0.24655,0.27644,5240307.536789,1448630.6154699512
1634947200,2021-10-23,DOGE/USD,0.24405,0.25258,0.24268,0.2505,1216237.796105,304667.5679243025
1634860800,2021-10-22,DOGE/USD,0.24298,0.25224,0.237,0.24422,1747233.084905,426709.26399549906
1634774400,2021-10-21,DOGE/USD,0.25398,0.25824,0.24286,0.24297,1666207.565755,404838.45225149236
