https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume DOGE
1573776000,2019-11-15 00:00:00,DOGE/USD,0.002733,0.00274,0.002627,0.00274,3328.13,1239087.83
1573689600,2019-11-14 00:00:00,DOGE/USD,0.002732,0.00279,0.002672,0.002733,2624.12,966249.6
1573603200,2019-11-13 00:00:00,DOGE/USD,0.002748,0.002787,0.002657,0.002732,2672.55,979875.62
1573516800,2019-11-12 00:00:00,DOGE/USD,0.00275,0.00275,0.002649,0.002748,2775.46,1021413.78
1573430400,2019-11-11 00:00:00,DOGE/USD,0.002804,0.002817,0.00264,0.00275,3554.17,1309234.03
1573344000,2019-11-10 00:00:00,DOGE/USD,0.00272,0.0029,0.00264,0.002804,5462.12,1966618.93
1573257600,2019-11-09 00:00:00,DOGE/USD,0.0027,0.002756,0.002657,0.00272,4145.18,1527801.76
1573171200,2019-11-08 00:00:00,DOGE/USD,0.002723,0.002739,0.002614,0.0027,3587.56,1346582.74
1573084800,2019-11-07 00:00:00,DOGE/USD,0.002598,0.00274,0.002576,0.002723,7529.49,2830219.91
1572998400,2019-11-06 00:00:00,DOGE/USD,0.002594,0.002615,0.002576,0.002598,2878.36,1108636.98
1572912000,2019-11-05 00:00:00,DOGE/USD,0.002602,0.002615,0.002558,0.002594,3800.81,1470043.02
1572825600,2019-11-04 00:00:00,DOGE/USD,0.002602,0.002638,0.00256,0.002602,2588.95,999013.19
1572739200,2019-11-03 00:00:00,DOGE/USD,0.002596,0.002643,0.002549,0.002602,2341.53,906272.93
1572652800,2019-11-02 00:00:00,DOGE/USD,0.002644,0.00271,0.002513,0.002596,3536.91,1350140.18
1572566400,2019-11-01 00:00:00,DOGE/USD,0.002621,0.002649,0.002479,0.002644,4360.76,1704128.45
1572480000,2019-10-31 00:00:00,DOGE/USD,0.002561,0.0027,0.0025,0.002621,3500.01,1346655.05
1572393600,2019-10-30 00:00:00,DOGE/USD,0.002632,0.002662,0.002545,0.002561,2419.61,925823.46
1572307200,2019-10-29 00:00:00,DOGE/USD,0.002708,0.002708,0.002611,0.002632,2750.56,1028861.42
1572220800,2019-10-28 00:00:00,DOGE/USD,0.002668,0.002749,0.002621,0.002708,3165.54,1182245.3
1572134400,2019-10-27 00:00:00,DOGE/USD,0.002597,0.002748,0.002507,0.002668,5038.92,1903774.28
1572048000,2019-10-26 00:00:00,DOGE/USD,0.00274,0.003,0.002532,0.002597,9671.17,3532194.22
1571961600,2019-10-25 00:00:00,DOGE/USD,0.002628,0.00283,0.0025,0.00274,6497.34,2421817.92
1571875200,2019-10-24 00:00:00,DOGE/USD,0.002562,0.00266,0.002519,0.002628,2171.64,832461.76
1571788800,2019-10-23 00:00:00,DOGE/USD,0.002677,0.002724,0.00246,0.002562,3237.64,1256604.58
1571702400,2019-10-22 00:00:00,DOGE/USD,0.002754,0.0028,0.00266,0.002677,2777.78,1019446.28
1571616000,2019-10-21 00:00:00,DOGE/USD,0.00276,0.00278,0.002652,0.002754,4201.81,1537103.48
1571529600,2019-10-20 00:00:00,DOGE/USD,0.002805,0.002842,0.002755,0.00276,3626.2,1298804.73
1571443200,2019-10-19 00:00:00,DOGE/USD,0.002799,0.0029,0.002768,0.002805,3287.86,1158654.52
1571356800,2019-10-18 00:00:00,DOGE/USD,0.00283,0.00295,0.00267,0.002799,3991.29,1421212.85
1571270400,2019-10-17 00:00:00,DOGE/USD,0.00265,0.00297,0.00262,0.00283,8898.44,3171144.76
1571184000,2019-10-16 00:00:00,DOGE/USD,0.00255,0.00265,0.0025,0.00265,3188.49,1227445.66
1571097600,2019-10-15 00:00:00,DOGE/USD,0.00257,0.00264,0.002525,0.00255,4197.71,1627523.32
1571011200,2019-10-14 00:00:00,DOGE/USD,0.002479,0.002643,0.00246,0.00257,3760.42,1463058.35
1570924800,2019-10-13 00:00:00,DOGE/USD,0.002344,0.002653,0.002343,0.002479,6856.76,2736071.58
1570838400,2019-10-12 00:00:00,DOGE/USD,0.002319,0.00236,0.002281,0.002344,1543.29,663484.24
1570752000,2019-10-11 00:00:00,DOGE/USD,0.002312,0.002362,0.002262,0.002319,2507.52,1085241.43
1570665600,2019-10-10 00:00:00,DOGE/USD,0.002355,0.002366,0.0022,0.002312,2992.68,1287646.13
1570579200,2019-10-09 00:00:00,DOGE/USD,0.002367,0.002392,0.002326,0.002355,2354.07,995944.61
1570492800,2019-10-08 00:00:00,DOGE/USD,0.002407,0.002411,0.002324,0.002367,2378.2,1006397.23
1570406400,2019-10-07 00:00:00,DOGE/USD,0.002333,0.002465,0.00232,0.002407,3540.99,1486521.1
1570320000,2019-10-06 00:00:00,DOGE/USD,0.00236,0.00245,0.002284,0.002333,3233.14,1382394.45
1570233600,2019-10-05 00:00:00,DOGE/USD,0.002354,0.002376,0.0023,0.00236,2228.25,949144.1
1570147200,2019-10-04 00:00:00,DOGE/USD,0.0023,0.002378,0.0023,0.002354,1213.3,521037.35
1570060800,2019-10-03 00:00:00,DOGE/USD,0.002377,0.002384,0.00228,0.0023,2371.43,1016248.55
1569974400,2019-10-02 00:00:00,DOGE/USD,0.00247,0.00251,0.00234,0.002377,4761.74,1963385.25
1569888000,2019-10-01 00:00:00,DOGE/USD,0.002444,0.002544,0.002421,0.00247,3128.88,1262572.2
1569801600,2019-09-30 00:00:00,DOGE/USD,0.002269,0.00248,0.00224,0.002444,3198.05,1341375.11
1569715200,2019-09-29 00:00:00,DOGE/USD,0.002244,0.00235,0.002184,0.002269,3463.37,1545033.69
1569628800,2019-09-28 00:00:00,DOGE/USD,0.002255,0.002275,0.002195,0.002244,1560.44,694375.87
1569542400,2019-09-27 00:00:00,DOGE/USD,0.00219,0.002258,0.00205,0.002255,2212.1,1024153.89
1569456000,2019-09-26 00:00:00,DOGE/USD,0.002255,0.002273,0.00215,0.00219,2346.72,1072397.74
1569369600,2019-09-25 00:00:00,DOGE/USD,0.0023,0.002544,0.002151,0.002255,5696.62,2550451.39
1569283200,2019-09-24 00:00:00,DOGE/USD,0.002527,0.00254,0.0022,0.0023,4501.18,1860572.3
1569196800,2019-09-23 00:00:00,DOGE/USD,0.00257,0.00257,0.002492,0.002527,2867.56,1130576.37
1569110400,2019-09-22 00:00:00,DOGE/USD,0.002594,0.0026,0.0025,0.00257,3315.23,1293542.11
1569024000,2019-09-21 00:00:00,DOGE/USD,0.00267,0.002691,0.00255,0.002594,3501.14,1337492.3
1568937600,2019-09-20 00:00:00,DOGE/USD,0.00271,0.002737,0.002635,0.00267,2353.52,874115.7
1568851200,2019-09-19 00:00:00,DOGE/USD,0.002696,0.002737,0.002558,0.00271,3385.49,1272498.25
1568764800,2019-09-18 00:00:00,DOGE/USD,0.002564,0.002848,0.002562,0.002696,7226.88,2644515.85
1568678400,2019-09-17 00:00:00,DOGE/USD,0.002436,0.00262,0.00239,0.002564,5448.22,2171392.78
1568592000,2019-09-16 00:00:00,DOGE/USD,0.0025,0.002501,0.002409,0.002436,3398.84,1382028.15
1568505600,2019-09-15 00:00:00,DOGE/USD,0.002436,0.002502,0.0024,0.0025,4083.56,1665683.24
1568419200,2019-09-14 00:00:00,DOGE/USD,0.00243,0.00244,0.002402,0.002436,1465.56,605035.73
1568332800,2019-09-13 00:00:00,DOGE/USD,0.002427,0.002433,0.002372,0.00243,2603.38,1081751.91
1568246400,2019-09-12 00:00:00,DOGE/USD,0.002431,0.002437,0.00236,0.002427,2670.87,1113229.61
1568160000,2019-09-11 00:00:00,DOGE/USD,0.002416,0.00245,0.002398,0.002431,3313.0,1367075.73
1568073600,2019-09-10 00:00:00,DOGE/USD,0.002476,0.00248,0.002415,0.002416,2447.04,999487.08
1567987200,2019-09-09 00:00:00,DOGE/USD,0.002474,0.002489,0.002428,0.002476,2321.68,944149.11
1567900800,2019-09-08 00:00:00,DOGE/USD,0.002502,0.00251,0.002461,0.002474,2535.62,1020828.1
1567814400,2019-09-07 00:00:00,DOGE/USD,0.00247,0.002534,0.002444,0.002502,2921.62,1175904.01
1567728000,2019-09-06 00:00:00,DOGE/USD,0.002513,0.00253,0.002396,0.00247,4926.52,2004378.39
1567641600,2019-09-05 00:00:00,DOGE/USD,0.00255,0.00261,0.00245,0.002513,3793.69,1518288.49
1567555200,2019-09-04 00:00:00,DOGE/USD,0.002574,0.00261,0.002509,0.00255,3661.63,1432467.96
1567468800,2019-09-03 00:00:00,DOGE/USD,0.00261,0.0027,0.00254,0.002574,4413.85,1708495.06
1567382400,2019-09-02 00:00:00,DOGE/USD,0.002506,0.00265,0.00246,0.00261,3042.51,1200188.74
1567296000,2019-09-01 00:00:00,DOGE/USD,0.00246,0.002527,0.00244,0.002506,2125.42,856473.27
1567209600,2019-08-31 00:00:00,DOGE/USD,0.002513,0.00254,0.002425,0.00246,1658.54,669681.37
1567123200,2019-08-30 00:00:00,DOGE/USD,0.00252,0.00255,0.002443,0.002513,1890.51,756057.33
1567036800,2019-08-29 00:00:00,DOGE/USD,0.002572,0.002572,0.00245,0.00252,3987.59,1614801.0
1566950400,2019-08-28 00:00:00,DOGE/USD,0.002648,0.002649,0.0025,0.002572,3964.54,1536743.82
1566864000,2019-08-27 00:00:00,DOGE/USD,0.002694,0.002694,0.002593,0.002648,3334.22,1268457.23
1566777600,2019-08-26 00:00:00,DOGE/USD,0.002675,0.00272,0.00263,0.002694,3272.07,1223698.89
1566691200,2019-08-25 00:00:00,DOGE/USD,0.002633,0.002796,0.002614,0.002675,4071.11,1515707.11
1566604800,2019-08-24 00:00:00,DOGE/USD,0.002662,0.0027,0.00257,0.002633,2907.45,1100014.59
1566518400,2019-08-23 00:00:00,DOGE/USD,0.002699,0.002787,0.00255,0.002662,4451.75,1670547.04
1566432000,2019-08-22 00:00:00,DOGE/USD,0.002669,0.002796,0.002585,0.002699,4832.97,1801338.07
1566345600,2019-08-21 00:00:00,DOGE/USD,0.002739,0.00274,0.002524,0.002669,3808.09,1449913.77
1566259200,2019-08-20 00:00:00,DOGE/USD,0.002817,0.002847,0.002635,0.002739,3176.54,1163857.27
1566172800,2019-08-19 00:00:00,DOGE/USD,0.002743,0.0029,0.002678,0.002817,4675.34,1670474.24
1566086400,2019-08-18 00:00:00,DOGE/USD,0.00263,0.002743,0.002585,0.002743,3316.51,1238277.18
1566000000,2019-08-17 00:00:00,DOGE/USD,0.002687,0.0027,0.00255,0.00263,2052.64,773383.32
1565913600,2019-08-16 00:00:00,DOGE/USD,0.002732,0.002795,0.002517,0.002687,3826.62,1440392.62
1565827200,2019-08-15 00:00:00,DOGE/USD,0.002759,0.0028,0.0026,0.002732,3189.0,1189808.69
1565740800,2019-08-14 00:00:00,DOGE/USD,0.002753,0.002818,0.00265,0.002759,5399.09,1962192.31
1565654400,2019-08-13 00:00:00,DOGE/USD,0.00284,0.002876,0.002733,0.002753,2786.25,997225.19
1565568000,2019-08-12 00:00:00,DOGE/USD,0.00291,0.00291,0.002817,0.00284,1779.89,623224.27
1565481600,2019-08-11 00:00:00,DOGE/USD,0.002879,0.00291,0.002819,0.00291,3497.05,1215840.48
1565395200,2019-08-10 00:00:00,DOGE/USD,0.002917,0.00293,0.002799,0.002879,4405.72,1549898.22
1565308800,2019-08-09 00:00:00,DOGE/USD,0.002954,0.002954,0.002852,0.002917,3109.89,1074950.33
1565222400,2019-08-08 00:00:00,DOGE/USD,0.002979,0.002993,0.002851,0.002954,3324.9,1139938.6
1565136000,2019-08-07 00:00:00,DOGE/USD,0.00291,0.003037,0.00285,0.002979,6086.65,2071705.1
1565049600,2019-08-06 00:00:00,DOGE/USD,0.003029,0.00307,0.002891,0.00291,5215.24,1756954.65
1564963200,2019-08-05 00:00:00,DOGE/USD,0.002944,0.0031,0.00294,0.003029,10057.48,3322004.84
1564876800,2019-08-04 00:00:00,DOGE/USD,0.002893,0.00297,0.00285,0.002944,6420.54,2201308.27
1564790400,2019-08-03 00:00:00,DOGE/USD,0.002904,0.002974,0.002817,0.002893,5431.23,1866330.17
1564704000,2019-08-02 00:00:00,DOGE/USD,0.002928,0.00297,0.002836,0.002904,6470.63,2217415.45
1564617600,2019-08-01 00:00:00,DOGE/USD,0.002871,0.002969,0.002792,0.002928,5547.23,1928802.34
1564531200,2019-07-31 00:00:00,DOGE/USD,0.002818,0.002887,0.002772,0.002871,5156.44,1820930.81
1564444800,2019-07-30 00:00:00,DOGE/USD,0.002838,0.002862,0.00273,0.002818,4212.2,1496557.51
1564358400,2019-07-29 00:00:00,DOGE/USD,0.002838,0.002876,0.002764,0.002838,3613.92,1281134.82
1564272000,2019-07-28 00:00:00,DOGE/USD,0.002783,0.002961,0.002783,0.002838,3421.0,1197783.22
1564185600,2019-07-27 00:00:00,DOGE/USD,0.002921,0.002991,0.002765,0.002783,5562.08,1942378.48
1564099200,2019-07-26 00:00:00,DOGE/USD,0.002895,0.002921,0.00281,0.002921,3891.71,1354679.2
1564012800,2019-07-25 00:00:00,DOGE/USD,0.002887,0.002981,0.002832,0.002895,4373.67,1498467.1
1563926400,2019-07-24 00:00:00,DOGE/USD,0.002854,0.002898,0.00276,0.002887,6733.94,2385395.99
1563840000,2019-07-23 00:00:00,DOGE/USD,0.002978,0.002978,0.002854,0.002854,3538.79,1217334.34
1563753600,2019-07-22 00:00:00,DOGE/USD,0.003044,0.003075,0.002934,0.002978,2397.11,795642.45
1563667200,2019-07-21 00:00:00,DOGE/USD,0.003068,0.003108,0.003,0.003044,3890.23,1272660.19
1563580800,2019-07-20 00:00:00,DOGE/USD,0.003042,0.00315,0.002938,0.003068,6255.63,2036029.2
1563494400,2019-07-19 00:00:00,DOGE/USD,0.0031,0.0031,0.002927,0.003042,5277.47,1757939.77
1563408000,2019-07-18 00:00:00,DOGE/USD,0.002953,0.0031,0.002767,0.0031,6015.71,2015188.61
1563321600,2019-07-17 00:00:00,DOGE/USD,0.00285,0.003025,0.002753,0.002953,7942.84,2723213.61
1563235200,2019-07-16 00:00:00,DOGE/USD,0.003151,0.00316,0.00284,0.00285,7697.13,2592763.26
1563148800,2019-07-15 00:00:00,DOGE/USD,0.00299,0.003177,0.00293,0.003151,4255.85,1406077.74
1563062400,2019-07-14 00:00:00,DOGE/USD,0.00323,0.0033,0.00299,0.00299,8189.96,2645017.75
1562976000,2019-07-13 00:00:00,DOGE/USD,0.003291,0.003372,0.00314,0.00323,6281.69,1956763.94
1562889600,2019-07-12 00:00:00,DOGE/USD,0.003234,0.00336,0.003202,0.003291,4373.57,1323787.73
1562803200,2019-07-11 00:00:00,DOGE/USD,0.003345,0.003345,0.003139,0.003234,8810.93,2743205.46
1562716800,2019-07-10 00:00:00,DOGE/USD,0.003465,0.003549,0.003242,0.003345,15221.65,4497916.01
1562630400,2019-07-09 00:00:00,DOGE/USD,0.003479,0.003502,0.003343,0.003465,11638.64,3404691.44
1562544000,2019-07-08 00:00:00,DOGE/USD,0.003541,0.003555,0.00345,0.003479,8591.18,2453156.77
1562457600,2019-07-07 00:00:00,DOGE/USD,0.0035,0.00385,0.003421,0.003541,14280.12,4054948.27
1562371200,2019-07-06 00:00:00,DOGE/USD,0.003795,0.0039,0.003393,0.0035,22924.26,6287016.95
1562284800,2019-07-05 00:00:00,DOGE/USD,0.003136,0.0045,0.00307,0.003795,134806.57,34440740.19
1562198400,2019-07-04 00:00:00,DOGE/USD,0.003193,0.00332,0.003069,0.003136,9244.79,2859769.29
1562112000,2019-07-03 00:00:00,DOGE/USD,0.003101,0.003225,0.00305,0.003193,8821.18,2804057.47
1562025600,2019-07-02 00:00:00,DOGE/USD,0.003242,0.00329,0.002995,0.003101,9253.81,2987567.52
1561939200,2019-07-01 00:00:00,DOGE/USD,0.003234,0.003325,0.003031,0.003242,10464.76,3299418.3
1561852800,2019-06-30 00:00:00,DOGE/USD,0.00337,0.0034,0.003196,0.003234,6984.27,2117237.86
1561766400,2019-06-29 00:00:00,DOGE/USD,0.003338,0.003402,0.003244,0.00337,8156.85,2442460.21
1561680000,2019-06-28 00:00:00,DOGE/USD,0.003267,0.00347,0.003267,0.003338,18316.77,5400225.87
1561593600,2019-06-27 00:00:00,DOGE/USD,0.003282,0.003425,0.00295,0.003267,28434.31,8802056.94
1561507200,2019-06-26 00:00:00,DOGE/USD,0.00326,0.003293,0.003034,0.003282,21308.49,6663048.84
1561420800,2019-06-25 00:00:00,DOGE/USD,0.003268,0.003287,0.003184,0.00326,9327.94,2880273.66
1561334400,2019-06-24 00:00:00,DOGE/USD,0.003183,0.003268,0.00314,0.003268,9771.2,3034523.3
1561248000,2019-06-23 00:00:00,DOGE/USD,0.00312,0.00324,0.003106,0.003183,10973.48,3441277.62
1561161600,2019-06-22 00:00:00,DOGE/USD,0.003164,0.003249,0.003089,0.00312,17446.36,5511908.12
1561075200,2019-06-21 00:00:00,DOGE/USD,0.003035,0.00317,0.003015,0.003164,11641.28,3765668.05
1560988800,2019-06-20 00:00:00,DOGE/USD,0.00309,0.00309,0.003,0.003035,10520.28,3465164.24
1560902400,2019-06-19 00:00:00,DOGE/USD,0.003032,0.00309,0.003,0.00309,5863.93,1931715.66
1560816000,2019-06-18 00:00:00,DOGE/USD,0.003075,0.003099,0.003011,0.003032,5927.68,1941124.42
1560729600,2019-06-17 00:00:00,DOGE/USD,0.003061,0.003146,0.003058,0.003075,5961.34,1923706.92
1560643200,2019-06-16 00:00:00,DOGE/USD,0.003083,0.003213,0.003036,0.003061,10629.08,3393276.9
1560556800,2019-06-15 00:00:00,DOGE/USD,0.00304,0.003095,0.00301,0.003083,4230.92,1386542.04
1560470400,2019-06-14 00:00:00,DOGE/USD,0.003016,0.00304,0.002963,0.00304,5079.36,1690202.65
1560384000,2019-06-13 00:00:00,DOGE/USD,0.003036,0.00305,0.00298,0.003016,4871.06,1613042.89
1560297600,2019-06-12 00:00:00,DOGE/USD,0.003,0.00305,0.00295,0.003036,7572.73,2525135.3
1560211200,2019-06-11 00:00:00,DOGE/USD,0.003034,0.003041,0.002963,0.003,5277.08,1756880.48
1560124800,2019-06-10 00:00:00,DOGE/USD,0.002953,0.003048,0.00294,0.003034,3842.76,1276621.88
1560038400,2019-06-09 00:00:00,DOGE/USD,0.003025,0.003047,0.002952,0.002953,4900.81,1634571.22
1559952000,2019-06-08 00:00:00,DOGE/USD,0.003129,0.003154,0.002999,0.003025,4528.02,1476725.66
1559865600,2019-06-07 00:00:00,DOGE/USD,0.003036,0.00315,0.003031,0.003129,6388.96,2067052.9
1559779200,2019-06-06 00:00:00,DOGE/USD,0.003023,0.00307,0.002955,0.003036,4877.24,1610791.76
1559692800,2019-06-05 00:00:00,DOGE/USD,0.002953,0.003044,0.002953,0.003023,5927.88,1968396.3
1559606400,2019-06-04 00:00:00,DOGE/USD,0.003103,0.003117,0.002875,0.002953,13441.55,4497917.36
1559520000,2019-06-03 00:00:00,DOGE/USD,0.003316,0.003341,0.003102,0.003103,10353.86,3213879.31
1559433600,2019-06-02 00:00:00,DOGE/USD,0.003289,0.00341,0.00327,0.003316,10642.85,3198908.53
1559347200,2019-06-01 00:00:00,DOGE/USD,0.00334,0.00348,0.00325,0.003289,10610.16,3161110.72
1559260800,2019-05-31 00:00:00,DOGE/USD,0.003207,0.00339,0.0031,0.00334,10790.93,3311828.29
1559174400,2019-05-30 00:00:00,DOGE/USD,0.00305,0.00355,0.00305,0.003207,35183.56,10738571.68
1559088000,2019-05-29 00:00:00,DOGE/USD,0.003063,0.00315,0.002976,0.00305,22160.49,7175047.4
1559001600,2019-05-28 00:00:00,DOGE/USD,0.003025,0.003063,0.00295,0.003063,8831.91,2943315.9
1558915200,2019-05-27 00:00:00,DOGE/USD,0.002962,0.0031,0.0029,0.003025,17779.83,5888914.56
1558828800,2019-05-26 00:00:00,DOGE/USD,0.00295,0.003021,0.002819,0.002962,5797.04,1982062.51
1558742400,2019-05-25 00:00:00,DOGE/USD,0.002986,0.003,0.002866,0.00295,4133.14,1409354.63
1558656000,2019-05-24 00:00:00,DOGE/USD,0.002913,0.00303,0.002721,0.002986,8227.09,2806927.56
1558569600,2019-05-23 00:00:00,DOGE/USD,0.0029,0.002975,0.0028,0.002913,5012.28,1733619.86
1558483200,2019-05-22 00:00:00,DOGE/USD,0.003022,0.003046,0.00284,0.0029,7264.22,2464409.32
1558396800,2019-05-21 00:00:00,DOGE/USD,0.002934,0.00308,0.002916,0.003022,6449.07,2145010.0
1558310400,2019-05-20 00:00:00,DOGE/USD,0.00309,0.00315,0.002804,0.002934,8031.86,2742567.04
1558224000,2019-05-19 00:00:00,DOGE/USD,0.002917,0.0032,0.0029,0.00309,10081.94,3298997.48
1558137600,2019-05-18 00:00:00,DOGE/USD,0.00288,0.002999,0.0028,0.002917,5712.54,1971997.82
1558051200,2019-05-17 00:00:00,DOGE/USD,0.003024,0.00317,0.00268,0.00288,8984.9,3199043.78
1557964800,2019-05-16 00:00:00,DOGE/USD,0.003219,0.0035,0.00299,0.003024,15941.3,5014662.02
1557878400,2019-05-15 00:00:00,DOGE/USD,0.002988,0.00327,0.0029,0.003219,17301.57,5597261.54
1557792000,2019-05-14 00:00:00,DOGE/USD,0.00268,0.0031,0.002607,0.002988,28392.84,9794358.73
1557705600,2019-05-13 00:00:00,DOGE/USD,0.002564,0.002782,0.002564,0.00268,9236.62,3429060.88
1557619200,2019-05-12 00:00:00,DOGE/USD,0.00271,0.002783,0.002555,0.002564,12756.48,4746515.59
1557532800,2019-05-11 00:00:00,DOGE/USD,0.002516,0.002787,0.00247,0.00271,12054.85,4612028.41
1557446400,2019-05-10 00:00:00,DOGE/USD,0.00249,0.002555,0.002424,0.002516,5546.35,2223669.28
1557360000,2019-05-09 00:00:00,DOGE/USD,0.002495,0.00255,0.002449,0.00249,5514.62,2208327.54
1557273600,2019-05-08 00:00:00,DOGE/USD,0.00247,0.00252,0.002438,0.002495,3044.72,1227790.65
1557187200,2019-05-07 00:00:00,DOGE/USD,0.002524,0.002591,0.002424,0.00247,3939.04,1573691.28
1557100800,2019-05-06 00:00:00,DOGE/USD,0.002573,0.002636,0.002407,0.002524,3651.69,1446659.13
1557014400,2019-05-05 00:00:00,DOGE/USD,0.002638,0.00268,0.0024,0.002573,5557.09,2171194.49
1556928000,2019-05-04 00:00:00,DOGE/USD,0.002663,0.002672,0.002538,0.002638,4188.83,1600695.72
1556841600,2019-05-03 00:00:00,DOGE/USD,0.002531,0.0027,0.002524,0.002663,6356.45,2420764.12
1556755200,2019-05-02 00:00:00,DOGE/USD,0.0025,0.00259,0.0025,0.002531,7157.72,2802964.33
1556668800,2019-05-01 00:00:00,DOGE/USD,0.00251,0.002551,0.002471,0.0025,2922.11,1166760.68
1556582400,2019-04-30 00:00:00,DOGE/USD,0.002528,0.002568,0.002449,0.00251,5983.63,2411004.03
1556496000,2019-04-29 00:00:00,DOGE/USD,0.002524,0.00257,0.00245,0.002528,4587.44,1832787.35
1556409600,2019-04-28 00:00:00,DOGE/USD,0.002591,0.002607,0.0025,0.002524,4353.4,1704150.01
1556323200,2019-04-27 00:00:00,DOGE/USD,0.002551,0.0026,0.002519,0.002591,2988.49,1167620.96
1556236800,2019-04-26 00:00:00,DOGE/USD,0.0025,0.00258,0.00244,0.002551,7429.4,2947517.55
1556150400,2019-04-25 00:00:00,DOGE/USD,0.00266,0.002693,0.0025,0.0025,8993.62,3463146.49
1556064000,2019-04-24 00:00:00,DOGE/USD,0.002735,0.00275,0.002536,0.00266,6874.13,2578560.3
1555977600,2019-04-23 00:00:00,DOGE/USD,0.002786,0.002865,0.002735,0.002735,4437.7,1586427.31
1555891200,2019-04-22 00:00:00,DOGE/USD,0.002781,0.002815,0.00272,0.002786,2978.73,1078357.01
1555804800,2019-04-21 00:00:00,DOGE/USD,0.002865,0.002887,0.00272,0.002781,3867.38,1388385.36
1555718400,2019-04-20 00:00:00,DOGE/USD,0.00289,0.0029,0.00283,0.002865,5073.14,1762967.77
1555632000,2019-04-19 00:00:00,DOGE/USD,0.002962,0.002962,0.002841,0.00289,4939.63,1708420.66
1555545600,2019-04-18 00:00:00,DOGE/USD,0.002797,0.003008,0.00278,0.002962,11423.02,3921115.31
1555459200,2019-04-17 00:00:00,DOGE/USD,0.002807,0.002859,0.00275,0.002797,4014.5,1438437.43
1555372800,2019-04-16 00:00:00,DOGE/USD,0.002775,0.00285,0.00272,0.002807,7045.46,2531430.8
1555286400,2019-04-15 00:00:00,DOGE/USD,0.002857,0.00293,0.00272,0.002775,6399.98,2255232.72
1555200000,2019-04-14 00:00:00,DOGE/USD,0.002855,0.002911,0.00278,0.002857,6695.47,2354872.87
1555113600,2019-04-13 00:00:00,DOGE/USD,0.00283,0.002915,0.0028,0.002855,3633.39,1274249.01
1555027200,2019-04-12 00:00:00,DOGE/USD,0.002795,0.002945,0.002743,0.00283,6217.58,2194229.89
1554940800,2019-04-11 00:00:00,DOGE/USD,0.00298,0.00305,0.002705,0.002795,9642.41,3426886.64
1554854400,2019-04-10 00:00:00,DOGE/USD,0.002908,0.003183,0.00288,0.00298,8746.81,2880110.5
1554768000,2019-04-09 00:00:00,DOGE/USD,0.00301,0.003189,0.0027,0.002908,15745.0,5425582.09
1554681600,2019-04-08 00:00:00,DOGE/USD,0.003405,0.003405,0.002937,0.00301,31748.71,10132999.39
1554595200,2019-04-07 00:00:00,DOGE/USD,0.0034,0.003556,0.003231,0.003405,24461.44,7359388.11
1554508800,2019-04-06 00:00:00,DOGE/USD,0.003567,0.003615,0.0033,0.0034,34382.41,9914027.08
1554422400,2019-04-05 00:00:00,DOGE/USD,0.003411,0.003635,0.003211,0.003567,141491.34,40532988.7
1554336000,2019-04-04 00:00:00,DOGE/USD,0.00321,0.0041,0.00311,0.003359,167229.47,44766308.17
1554249600,2019-04-03 00:00:00,DOGE/USD,0.002808,0.00367,0.00269,0.00321,132147.93,40245013.5
1554163200,2019-04-02 00:00:00,DOGE/USD,0.00244,0.002873,0.0024,0.002808,106994.95,41804465.49
1554076800,2019-04-01 00:00:00,DOGE/USD,0.002089,0.002545,0.002082,0.00244,97992.65,42570569.92
1553990400,2019-03-31 00:00:00,DOGE/USD,0.002112,0.002123,0.002082,0.002089,74880.35,35645000.35
1553904000,2019-03-30 00:00:00,DOGE/USD,0.002111,0.002122,0.002078,0.002112,76305.18,36232568.47
1553817600,2019-03-29 00:00:00,DOGE/USD,0.002076,0.00212,0.002063,0.002111,75139.07,35794469.16
1553731200,2019-03-28 00:00:00,DOGE/USD,0.002106,0.002123,0.002068,0.002076,68436.31,32726248.11
1553644800,2019-03-27 00:00:00,DOGE/USD,0.002056,0.002125,0.002036,0.002106,70245.76,33796976.09
1553558400,2019-03-26 00:00:00,DOGE/USD,0.002064,0.002085,0.00202,0.002056,57466.89,28033128.59
1553472000,2019-03-25 00:00:00,DOGE/USD,0.002045,0.0021,0.00202,0.002064,71572.64,34880614.87
1553385600,2019-03-24 00:00:00,DOGE/USD,0.002057,0.002081,0.002039,0.002045,65894.78,32054057.81
1553299200,2019-03-23 00:00:00,DOGE/USD,0.002027,0.002081,0.002003,0.002057,72013.84,35138728.62
1553212800,2019-03-22 00:00:00,DOGE/USD,0.002063,0.002081,0.001957,0.002027,59809.81,29056364.28
1553126400,2019-03-21 00:00:00,DOGE/USD,0.002084,0.002097,0.00205,0.002063,57806.95,27868214.65
1553040000,2019-03-20 00:00:00,DOGE/USD,0.002088,0.002098,0.00205,0.002084,62477.98,29984252.17
1552953600,2019-03-19 00:00:00,DOGE/USD,0.00211,0.00211,0.002068,0.002088,49746.5,23767974.33
1552867200,2019-03-18 00:00:00,DOGE/USD,0.002092,0.00213,0.00208,0.00211,63938.24,30419391.19
1552780800,2019-03-17 00:00:00,DOGE/USD,0.002115,0.002139,0.002076,0.002092,64190.04,30498264.74
1552694400,2019-03-16 00:00:00,DOGE/USD,0.00206,0.00214,0.00202,0.002115,63666.04,30577117.47
