https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume DOGE,Volume USDT,tradecount
1664582400000,2022-10-01,DOGEUSDT,0.06168,0.06316,0.06025,0.06059,716678180.0,44059482.24182,98562
1664496000000,2022-09-30,DOGEUSDT,0.06088,0.06228,0.05954,0.06167,685383674.0,41664780.96731,102479
1664409600000,2022-09-29,DOGEUSDT,0.06051,0.06108,0.05927,0.06086,399104883.0,24049395.58313,54785
1664323200000,2022-09-28,DOGEUSDT,0.0605,0.06113,0.05848,0.06051,501123807.0,30036516.5545,79377
1664236800000,2022-09-27,DOGEUSDT,0.06112,0.06307,0.05973,0.06048,580177161.0,35773053.65668,95709
1664150400000,2022-09-26,DOGEUSDT,0.06117,0.06188,0.05972,0.06113,586568692.0,35756992.15055,91888
1664064000000,2022-09-25,DOGEUSDT,0.0631,0.06388,0.06004,0.06117,773373679.0,48276106.40898,110041
1663977600000,2022-09-24,DOGEUSDT,0.06337,0.06831,0.06239,0.0631,2594470223.0,170902713.06413,349390
1663891200000,2022-09-23,DOGEUSDT,0.05959,0.06431,0.05912,0.06337,1396167433.0,86371325.55363,259047
1663804800000,2022-09-22,DOGEUSDT,0.05715,0.06007,0.05682,0.05958,485039595.0,28483271.56462,70300
1663718400000,2022-09-21,DOGEUSDT,0.0584,0.06091,0.05606,0.05715,802984616.0,47073505.85546,139420
1663632000000,2022-09-20,DOGEUSDT,0.05852,0.06064,0.05759,0.05839,518174761.0,30492514.28728,81153
1663545600000,2022-09-19,DOGEUSDT,0.05744,0.05881,0.05588,0.05853,624550093.0,35716492.84438,94666
1663459200000,2022-09-18,DOGEUSDT,0.0622,0.06225,0.05628,0.05743,600769480.0,35863959.74632,100983
1663372800000,2022-09-17,DOGEUSDT,0.06045,0.06241,0.0602,0.0622,440603174.0,27041972.67826,61471
1663286400000,2022-09-16,DOGEUSDT,0.05862,0.0605,0.05807,0.06046,481393122.0,28607431.91937,70575
1663200000000,2022-09-15,DOGEUSDT,0.06114,0.06121,0.05847,0.0586,674751292.0,40347892.64479,96278
1663113600000,2022-09-14,DOGEUSDT,0.05965,0.0615,0.05914,0.06115,689192149.0,41798988.64929,97112
1663027200000,2022-09-13,DOGEUSDT,0.06395,0.06419,0.05921,0.05964,1028728701.0,63391262.45387,150257
1662940800000,2022-09-12,DOGEUSDT,0.06369,0.06545,0.06261,0.06393,676230761.0,43219555.3989,108736
1662854400000,2022-09-11,DOGEUSDT,0.06467,0.06531,0.06261,0.06369,712921351.0,45630590.89664,90750
1662768000000,2022-09-10,DOGEUSDT,0.06386,0.06557,0.06315,0.06466,860544762.0,55200771.29684,123083
1662681600000,2022-09-09,DOGEUSDT,0.06099,0.06489,0.0609,0.06385,1042646377.0,65998539.36936,151533
1662595200000,2022-09-08,DOGEUSDT,0.06098,0.06142,0.05965,0.06096,474879318.0,28768305.85779,72624
1662508800000,2022-09-07,DOGEUSDT,0.05888,0.06155,0.05737,0.06097,572781904.0,34165531.24651,89347
1662422400000,2022-09-06,DOGEUSDT,0.06275,0.06531,0.058,0.05889,1030694821.0,63514276.34207,170358
1662336000000,2022-09-05,DOGEUSDT,0.06323,0.06374,0.06092,0.06275,394413001.0,24517576.85927,63748
1662249600000,2022-09-04,DOGEUSDT,0.06272,0.06391,0.06187,0.06323,426054692.0,26853885.68057,67731
1662163200000,2022-09-03,DOGEUSDT,0.06164,0.06403,0.06112,0.06271,506474868.0,31647515.43153,76020
1662076800000,2022-09-02,DOGEUSDT,0.06238,0.06288,0.06068,0.06165,436731244.0,27026922.44934,71654
1661990400000,2022-09-01,DOGEUSDT,0.06134,0.06263,0.05988,0.06239,567020740.0,34684316.50633,93637
1661904000000,2022-08-31,DOGEUSDT,0.06155,0.06346,0.06072,0.06135,550957335.0,34364230.04412,86619
1661817600000,2022-08-30,DOGEUSDT,0.06383,0.06448,0.06007,0.06154,611034766.0,38167405.14211,97424
1661731200000,2022-08-29,DOGEUSDT,0.06177,0.06409,0.06088,0.06384,599200371.0,37465302.10047,98535
1661644800000,2022-08-28,DOGEUSDT,0.06353,0.06432,0.06129,0.06178,533481708.0,33846104.97716,86127
1661558400000,2022-08-27,DOGEUSDT,0.06351,0.06412,0.06225,0.06351,713605775.0,45229400.8519,108895
1661472000000,2022-08-26,DOGEUSDT,0.06898,0.06957,0.06273,0.06351,1220146376.0,81314351.02837,197815
1661385600000,2022-08-25,DOGEUSDT,0.06791,0.07185,0.06761,0.06898,904268436.0,62766250.38044,137328
1661299200000,2022-08-24,DOGEUSDT,0.06884,0.06967,0.06703,0.06791,536623127.0,36591184.20362,92822
1661212800000,2022-08-23,DOGEUSDT,0.06841,0.06923,0.06687,0.06884,498322188.0,34066084.81716,94894
1661126400000,2022-08-22,DOGEUSDT,0.06933,0.06942,0.06518,0.0684,884457833.0,59378487.97607,145254
1661040000000,2022-08-21,DOGEUSDT,0.06934,0.0708,0.06739,0.06932,1013563879.0,70057646.24807,155807
1660953600000,2022-08-20,DOGEUSDT,0.06777,0.07118,0.06764,0.06933,1258894600.0,87443532.84146,204560
1660867200000,2022-08-19,DOGEUSDT,0.07474,0.07529,0.06702,0.06776,2379477045.0,168029925.32561,401666
1660780800000,2022-08-18,DOGEUSDT,0.08021,0.08229,0.07347,0.07474,1299546363.0,102929979.46226,259237
1660694400000,2022-08-17,DOGEUSDT,0.08677,0.08897,0.07933,0.08021,2056226341.0,172611549.57315,405868
1660608000000,2022-08-16,DOGEUSDT,0.07663,0.08962,0.07615,0.08677,4011386761.0,340605368.97791,752568
1660521600000,2022-08-15,DOGEUSDT,0.08168,0.08203,0.07467,0.07662,1760099314.0,136804167.31093,277498
1660435200000,2022-08-14,DOGEUSDT,0.07292,0.08494,0.07262,0.08168,3169284659.0,250618168.79897,532696
1660348800000,2022-08-13,DOGEUSDT,0.07232,0.07517,0.0718,0.07293,814196356.0,59835990.93462,129095
1660262400000,2022-08-12,DOGEUSDT,0.07085,0.07275,0.06966,0.0723,558720656.0,39743070.26094,89846
1660176000000,2022-08-11,DOGEUSDT,0.07126,0.0755,0.07042,0.07084,1244652711.0,90027449.51609,193542
1660089600000,2022-08-10,DOGEUSDT,0.06902,0.07147,0.06649,0.07126,864532997.0,60269762.27526,141421
1660003200000,2022-08-09,DOGEUSDT,0.07009,0.075,0.06743,0.06904,1319171735.0,93675515.65975,209593
1659916800000,2022-08-08,DOGEUSDT,0.06896,0.07258,0.06881,0.07011,791973876.0,55880993.42293,120684
1659830400000,2022-08-07,DOGEUSDT,0.06863,0.07,0.06735,0.06897,334443472.0,23010367.80449,62626
1659744000000,2022-08-06,DOGEUSDT,0.06981,0.07133,0.0684,0.06863,515275101.0,35996342.73437,84616
1659657600000,2022-08-05,DOGEUSDT,0.06725,0.07028,0.06717,0.06981,655343802.0,45187095.79871,117930
1659571200000,2022-08-04,DOGEUSDT,0.06621,0.06767,0.06574,0.06725,417953599.0,27891714.90145,85584
1659484800000,2022-08-03,DOGEUSDT,0.06652,0.06842,0.06509,0.06621,475501306.0,31901099.46224,97042
1659398400000,2022-08-02,DOGEUSDT,0.06845,0.06913,0.06546,0.06652,571786789.0,38263225.02652,122520
1659312000000,2022-08-01,DOGEUSDT,0.06809,0.07128,0.06682,0.06845,770509779.0,52890145.22155,148817
1659225600000,2022-07-31,DOGEUSDT,0.06966,0.07225,0.06771,0.06807,789967033.0,55406419.32442,150464
1659139200000,2022-07-30,DOGEUSDT,0.06879,0.07454,0.06788,0.06965,1305533142.0,93038892.43579,252675
1659052800000,2022-07-29,DOGEUSDT,0.06912,0.07244,0.06723,0.06877,1006131726.0,70028114.06012,208331
1658966400000,2022-07-28,DOGEUSDT,0.06722,0.07089,0.06518,0.06909,947954323.0,64139627.45806,173112
1658880000000,2022-07-27,DOGEUSDT,0.06253,0.06722,0.06178,0.06721,722135201.0,46414228.10884,120098
1658793600000,2022-07-26,DOGEUSDT,0.06194,0.06267,0.06011,0.06252,598070119.0,36715804.47835,108008
1658707200000,2022-07-25,DOGEUSDT,0.06755,0.06799,0.06175,0.06193,699294463.0,45313108.85976,136385
1658620800000,2022-07-24,DOGEUSDT,0.06802,0.06893,0.06721,0.06755,422181889.0,28833198.0095,81519
1658534400000,2022-07-23,DOGEUSDT,0.06743,0.0695,0.06594,0.06804,574830361.0,38863079.68434,115180
1658448000000,2022-07-22,DOGEUSDT,0.06997,0.07141,0.0667,0.06743,698239065.0,48427831.55123,140701
1658361600000,2022-07-21,DOGEUSDT,0.07012,0.07091,0.06691,0.06998,831525229.0,57296862.70056,167881
1658275200000,2022-07-20,DOGEUSDT,0.06902,0.07695,0.06769,0.07014,1879167633.0,136124920.87375,393791
1658188800000,2022-07-19,DOGEUSDT,0.06755,0.07025,0.06539,0.06901,1049353576.0,71280807.39764,211211
1658102400000,2022-07-18,DOGEUSDT,0.06306,0.06897,0.06299,0.06756,1153131436.0,76698811.25945,211722
1658016000000,2022-07-17,DOGEUSDT,0.06437,0.06552,0.06289,0.06306,413264543.0,26531191.9023,80443
1657929600000,2022-07-16,DOGEUSDT,0.06293,0.06484,0.06176,0.06439,450542104.0,28598349.07682,86274
1657843200000,2022-07-15,DOGEUSDT,0.06247,0.06443,0.06162,0.06294,651264714.0,41111678.24732,119396
1657756800000,2022-07-14,DOGEUSDT,0.06194,0.06282,0.05946,0.06246,619370560.0,37889836.80867,100279
1657670400000,2022-07-13,DOGEUSDT,0.05981,0.06235,0.05754,0.06194,765623144.0,46058378.1556,135523
1657584000000,2022-07-12,DOGEUSDT,0.06175,0.06316,0.05972,0.05982,490698646.0,30143407.77588,91247
1657497600000,2022-07-11,DOGEUSDT,0.06728,0.06729,0.06119,0.06175,567740257.0,36619245.03575,99063
1657411200000,2022-07-10,DOGEUSDT,0.06947,0.0695,0.06626,0.06728,500345310.0,33772694.86866,76057
1657324800000,2022-07-09,DOGEUSDT,0.06906,0.07019,0.06881,0.06947,356555177.0,24788969.66587,65425
1657238400000,2022-07-08,DOGEUSDT,0.07056,0.0735,0.06823,0.06906,767634396.0,53866869.99886,144875
1657152000000,2022-07-07,DOGEUSDT,0.06843,0.07122,0.06786,0.07055,698711394.0,48639931.15523,117622
1657065600000,2022-07-06,DOGEUSDT,0.06716,0.0693,0.06616,0.06844,643845555.0,43652824.59127,120657
1656979200000,2022-07-05,DOGEUSDT,0.06937,0.07002,0.0655,0.06716,634033746.0,42994496.94514,128561
1656892800000,2022-07-04,DOGEUSDT,0.06721,0.06981,0.06566,0.06938,647421086.0,43855197.21635,119132
1656806400000,2022-07-03,DOGEUSDT,0.06667,0.0675,0.06482,0.06721,437895956.0,28974235.9598,85450
1656720000000,2022-07-02,DOGEUSDT,0.06645,0.068,0.0655,0.06667,618971181.0,41350431.9297,127773
1656633600000,2022-07-01,DOGEUSDT,0.06642,0.06846,0.06386,0.06644,872749922.0,57629359.70038,173602
1656547200000,2022-06-30,DOGEUSDT,0.06958,0.06973,0.06227,0.06644,1057005992.0,68718354.41226,218258
1656460800000,2022-06-29,DOGEUSDT,0.0661,0.07159,0.06409,0.06956,1112315068.0,75029965.78287,216150
1656374400000,2022-06-28,DOGEUSDT,0.07218,0.0734,0.0654,0.0661,1134861583.0,79223772.7859,205405
1656288000000,2022-06-27,DOGEUSDT,0.07297,0.0788,0.0705,0.07216,1823287836.0,136307639.09611,350225
1656201600000,2022-06-26,DOGEUSDT,0.06852,0.07759,0.06719,0.07296,1762543405.0,127948048.33162,327553
1656115200000,2022-06-25,DOGEUSDT,0.06694,0.06934,0.0651,0.06852,767798491.0,51757596.91645,134228
1656028800000,2022-06-24,DOGEUSDT,0.06398,0.06854,0.06391,0.06694,897806951.0,59396860.79661,155576
1655942400000,2022-06-23,DOGEUSDT,0.06172,0.06476,0.06155,0.06398,826794075.0,52477537.64891,131736
1655856000000,2022-06-22,DOGEUSDT,0.06583,0.06583,0.06105,0.0617,1245199586.0,78422432.89696,232702
1655769600000,2022-06-21,DOGEUSDT,0.06002,0.06993,0.05896,0.06581,2221434344.0,144904487.74883,386924
1655683200000,2022-06-20,DOGEUSDT,0.06046,0.06152,0.05744,0.06002,963247514.0,57195844.19724,184453
1655596800000,2022-06-19,DOGEUSDT,0.05289,0.0629,0.05116,0.06047,2339917678.0,133346502.12006,397192
1655510400000,2022-06-18,DOGEUSDT,0.0569,0.05787,0.04914,0.0529,1478029999.0,78653187.16525,234084
1655424000000,2022-06-17,DOGEUSDT,0.05523,0.05814,0.05463,0.05689,694665887.0,39400049.44512,120789
1655337600000,2022-06-16,DOGEUSDT,0.06285,0.06285,0.05421,0.05523,1635504912.0,94401491.76816,258302
1655251200000,2022-06-15,DOGEUSDT,0.05556,0.06394,0.05041,0.06285,2340963490.0,128648902.12516,391699
1655164800000,2022-06-14,DOGEUSDT,0.05418,0.05842,0.04978,0.05555,2292552206.0,125432740.9097084,353154
1655078400000,2022-06-13,DOGEUSDT,0.06352,0.06627,0.05234,0.0542,3222482666.2,183236473.66619447,519889
1654992000000,2022-06-12,DOGEUSDT,0.06994,0.07037,0.06344,0.06353,1339377069.7,88779563.9790248,214387
1654905600000,2022-06-11,DOGEUSDT,0.07538,0.07649,0.06793,0.06993,750865386.0,53683178.03036,131409
1654819200000,2022-06-10,DOGEUSDT,0.07937,0.07974,0.07423,0.07539,584554571.0,45010854.55354,105310
1654732800000,2022-06-09,DOGEUSDT,0.07927,0.08105,0.07893,0.07937,322805496.0,25765458.37242,64815
1654646400000,2022-06-08,DOGEUSDT,0.08039,0.0816,0.0788,0.07927,536757669.0,42979808.21191,95641
1654560000000,2022-06-07,DOGEUSDT,0.0825,0.08258,0.07769,0.08039,733934095.0,58834598.51563,123942
1654473600000,2022-06-06,DOGEUSDT,0.08108,0.08473,0.08089,0.0825,810064865.0,67215049.35909,122162
1654387200000,2022-06-05,DOGEUSDT,0.08188,0.08225,0.0806,0.08107,372318514.0,30371072.32997,63142
1654300800000,2022-06-04,DOGEUSDT,0.08033,0.08252,0.07932,0.08187,508858133.0,41312175.35615,78651
1654214400000,2022-06-03,DOGEUSDT,0.08279,0.08296,0.07936,0.08029,719704158.0,58286787.39083,112202
1654128000000,2022-06-02,DOGEUSDT,0.08106,0.08313,0.08001,0.08277,950935239.0,77422479.03407,138166
1654041600000,2022-06-01,DOGEUSDT,0.0859,0.08952,0.07872,0.08105,2111914425.0,179173789.19822,273373
1653955200000,2022-05-31,DOGEUSDT,0.088,0.0885,0.08308,0.08591,1380975219.0,118883517.63877,198304
1653868800000,2022-05-30,DOGEUSDT,0.0827,0.08857,0.0821,0.088,1210365782.0,103736341.96524,175361
1653782400000,2022-05-29,DOGEUSDT,0.0818,0.0833,0.0798,0.0827,368598200.0,30139562.1843,53700
1653696000000,2022-05-28,DOGEUSDT,0.0815,0.0834,0.0808,0.0818,539169761.0,44147605.091,70892
1653609600000,2022-05-27,DOGEUSDT,0.0779,0.09,0.076,0.0816,1955445636.0,161102847.6199,254240
1653523200000,2022-05-26,DOGEUSDT,0.0829,0.0837,0.075,0.0779,863761845.0,68207421.01,99973
1653436800000,2022-05-25,DOGEUSDT,0.0837,0.0845,0.0821,0.083,417147590.0,34683533.0139,49561
1653350400000,2022-05-24,DOGEUSDT,0.0833,0.0844,0.0801,0.0837,359716178.0,29793056.7447,51015
1653264000000,2022-05-23,DOGEUSDT,0.0859,0.0884,0.0821,0.0833,491119625.0,42231960.2234,77802
1653177600000,2022-05-22,DOGEUSDT,0.0844,0.0867,0.0838,0.0859,212040160.0,18116210.7432,42904
1653091200000,2022-05-21,DOGEUSDT,0.084,0.0855,0.0824,0.0845,200173227.0,16839511.2088,41884
1653004800000,2022-05-20,DOGEUSDT,0.0866,0.088,0.0825,0.084,494642225.0,42242911.2553,125585
1652918400000,2022-05-19,DOGEUSDT,0.0834,0.0876,0.0814,0.0866,537654022.0,45628823.8841,101250
1652832000000,2022-05-18,DOGEUSDT,0.0903,0.091,0.0831,0.0833,552003943.0,47920803.8084,91933
1652745600000,2022-05-17,DOGEUSDT,0.088,0.0914,0.0869,0.0903,632579482.0,56518959.3183,105455
1652659200000,2022-05-16,DOGEUSDT,0.0932,0.0932,0.0858,0.088,674846170.0,59593088.4111,108447
1652572800000,2022-05-15,DOGEUSDT,0.0895,0.0933,0.0864,0.0932,799028070.0,71273603.9508,117569
1652486400000,2022-05-14,DOGEUSDT,0.0881,0.092,0.0836,0.0894,1212363074.0,106875054.287,179875
1652400000000,2022-05-13,DOGEUSDT,0.0826,0.0964,0.082,0.0881,2571346706.0,232985182.6653,342187
1652313600000,2022-05-12,DOGEUSDT,0.0852,0.0899,0.0689,0.0826,4099690301.0,324180510.40739286,612330
1652227200000,2022-05-11,DOGEUSDT,0.108,0.1109,0.0711,0.0853,4698607567.9,440124665.1290712,639261
1652140800000,2022-05-10,DOGEUSDT,0.1018,0.1184,0.0992,0.108,1929997320.5,210771372.329382,307346
1652054400000,2022-05-09,DOGEUSDT,0.1241,0.1253,0.1001,0.1019,2102771008.3,239113759.3231294,312051
1651968000000,2022-05-08,DOGEUSDT,0.1274,0.1283,0.1226,0.1241,770287457.0,96542930.9894,124742
1651881600000,2022-05-07,DOGEUSDT,0.1277,0.1324,0.1245,0.1275,913433603.0,117146687.0366,152856
1651795200000,2022-05-06,DOGEUSDT,0.1281,0.1299,0.1234,0.1278,919219399.0,116682459.5988,146685
1651708800000,2022-05-05,DOGEUSDT,0.136,0.1378,0.125,0.1282,1663729207.0,218173969.8404,239158
1651622400000,2022-05-04,DOGEUSDT,0.1294,0.1363,0.129,0.1359,999925457.0,131931283.3135,143213
1651536000000,2022-05-03,DOGEUSDT,0.1308,0.132,0.1264,0.1295,602983927.0,78261051.8947,86809
1651449600000,2022-05-02,DOGEUSDT,0.1327,0.134,0.1276,0.1308,791121203.0,103670354.2818,119984
1651363200000,2022-05-01,DOGEUSDT,0.1273,0.1366,0.126,0.1327,1208220038.0,158692847.4427,186400
1651276800000,2022-04-30,DOGEUSDT,0.135,0.1368,0.1238,0.1274,1256533034.0,164757599.6811,242872
1651190400000,2022-04-29,DOGEUSDT,0.1375,0.1451,0.1331,0.1349,2002962085.0,277934350.0211,327678
1651104000000,2022-04-28,DOGEUSDT,0.1399,0.1433,0.1352,0.1375,1507644481.0,209786452.3578,222069
1651017600000,2022-04-27,DOGEUSDT,0.1376,0.1456,0.135,0.14,2395315272.0,336123088.5247,373346
1650931200000,2022-04-26,DOGEUSDT,0.1582,0.1668,0.1354,0.1376,6993892003.0,1069301464.5069,1199816
1650844800000,2022-04-25,DOGEUSDT,0.1318,0.1711,0.1224,0.1581,7687212862.0,1147372432.2386,1341383
1650758400000,2022-04-24,DOGEUSDT,0.1338,0.1348,0.1309,0.1317,521764787.0,69350563.4178,71201
1650672000000,2022-04-23,DOGEUSDT,0.1363,0.1368,0.1331,0.1339,337691149.0,45561190.4933,56187
1650585600000,2022-04-22,DOGEUSDT,0.1362,0.1382,0.1346,0.1363,572175737.0,78050873.8321,82694
1650499200000,2022-04-21,DOGEUSDT,0.1407,0.143,0.134,0.1362,873720271.0,121931727.0683,134778
1650412800000,2022-04-20,DOGEUSDT,0.1425,0.1468,0.1389,0.1407,1387121991.0,198712438.6518,183954
1650326400000,2022-04-19,DOGEUSDT,0.1401,0.1446,0.1391,0.1425,811386437.0,114731377.7582,121222
1650240000000,2022-04-18,DOGEUSDT,0.1392,0.1405,0.1327,0.1402,1219207335.0,166631673.4024,172568
1650153600000,2022-04-17,DOGEUSDT,0.1435,0.145,0.1383,0.1392,693196715.0,98798237.2005,118303
1650067200000,2022-04-16,DOGEUSDT,0.1458,0.148,0.1414,0.1435,747201976.0,107920654.559,126459
1649980800000,2022-04-15,DOGEUSDT,0.1442,0.1498,0.1418,0.1458,1414074566.0,206421725.1436,242481
1649894400000,2022-04-14,DOGEUSDT,0.14,0.1478,0.1368,0.1441,2218098250.0,316371897.4894,347004
1649808000000,2022-04-13,DOGEUSDT,0.138,0.1435,0.1362,0.1399,982887318.0,137393251.8626,166895
1649721600000,2022-04-12,DOGEUSDT,0.134,0.1446,0.1332,0.138,1432968065.0,198763674.2482,239645
1649635200000,2022-04-11,DOGEUSDT,0.1482,0.1515,0.1329,0.1341,2077944539.0,295551510.5921,336976
1649548800000,2022-04-10,DOGEUSDT,0.1442,0.1578,0.1435,0.1482,2653381549.0,402339087.5243,440083
1649462400000,2022-04-09,DOGEUSDT,0.1423,0.1446,0.1405,0.1442,598706994.0,85533936.6791,104463
1649376000000,2022-04-08,DOGEUSDT,0.1459,0.1534,0.1404,0.1424,2219140122.0,327404865.7738,316228
1649289600000,2022-04-07,DOGEUSDT,0.1432,0.1483,0.14,0.1459,1901323940.0,274657540.8829,268958
1649203200000,2022-04-06,DOGEUSDT,0.1727,0.1748,0.141,0.1433,5121714785.0,798394034.0751,885187
1649116800000,2022-04-05,DOGEUSDT,0.1485,0.1796,0.1471,0.1727,6454340799.0,1051143328.0815,1285123
1649030400000,2022-04-04,DOGEUSDT,0.1465,0.1567,0.1412,0.1485,2703058960.0,400091044.5882,508873
1648944000000,2022-04-03,DOGEUSDT,0.1387,0.1496,0.1362,0.1466,1229288569.0,177342644.6458,227999
1648857600000,2022-04-02,DOGEUSDT,0.1414,0.1445,0.1378,0.1387,804996467.0,114155659.6984,132416
1648771200000,2022-04-01,DOGEUSDT,0.1381,0.143,0.132,0.1413,1030256213.0,141710757.4801,167265
1648684800000,2022-03-31,DOGEUSDT,0.1431,0.148,0.1359,0.1381,1464999405.0,208348718.7568,198636
1648598400000,2022-03-30,DOGEUSDT,0.1444,0.1456,0.1379,0.1432,1131014248.0,161160202.4198,170897
1648512000000,2022-03-29,DOGEUSDT,0.1424,0.1489,0.1404,0.1444,1173218699.0,170284471.0566,187360
1648425600000,2022-03-28,DOGEUSDT,0.1447,0.1537,0.1406,0.1425,1905719594.0,283833893.9669,350602
1648339200000,2022-03-27,DOGEUSDT,0.1361,0.1456,0.1354,0.1448,1864810242.0,262487760.1338,330309
1648252800000,2022-03-26,DOGEUSDT,0.1308,0.1369,0.1289,0.136,780328909.0,103966571.1626,125845
1648166400000,2022-03-25,DOGEUSDT,0.1368,0.1377,0.1274,0.1308,1191949148.0,159055133.6597,181034
1648080000000,2022-03-24,DOGEUSDT,0.1299,0.1413,0.1277,0.1368,2168603367.0,295002518.0014,388811
1647993600000,2022-03-23,DOGEUSDT,0.1224,0.1314,0.121,0.1298,1136679760.0,143902569.424,188709
1647907200000,2022-03-22,DOGEUSDT,0.1193,0.1257,0.1186,0.1224,640695818.0,78763665.2956,108852
1647820800000,2022-03-21,DOGEUSDT,0.1191,0.1217,0.1176,0.1192,403696503.0,48265946.8891,75027
1647734400000,2022-03-20,DOGEUSDT,0.1235,0.1241,0.1174,0.1191,425713425.0,51233957.8634,72191
1647648000000,2022-03-19,DOGEUSDT,0.1192,0.1251,0.1183,0.1236,678711412.0,82752666.0781,125676
1647561600000,2022-03-18,DOGEUSDT,0.1164,0.1196,0.1142,0.1191,431655767.0,50225238.4235,72814
1647475200000,2022-03-17,DOGEUSDT,0.117,0.1194,0.1158,0.1163,444108919.0,52079343.9242,70463
1647388800000,2022-03-16,DOGEUSDT,0.1126,0.1171,0.1121,0.1171,548022368.0,62626458.849,95577
1647302400000,2022-03-15,DOGEUSDT,0.1139,0.1143,0.1101,0.1126,417039779.0,46852675.1383,67179
1647216000000,2022-03-14,DOGEUSDT,0.1114,0.122,0.1102,0.1139,948724536.0,109293070.661,142648
1647129600000,2022-03-13,DOGEUSDT,0.1147,0.1164,0.1099,0.1114,401940015.0,45696820.4437,76195
1647043200000,2022-03-12,DOGEUSDT,0.1154,0.1173,0.1146,0.1147,214689375.0,24944582.4179,42957
1646956800000,2022-03-11,DOGEUSDT,0.1169,0.1186,0.1137,0.1155,407557724.0,47332538.5095,70497
1646870400000,2022-03-10,DOGEUSDT,0.1215,0.1219,0.1145,0.1169,558495794.0,65399400.457,94268
1646784000000,2022-03-09,DOGEUSDT,0.117,0.1245,0.1164,0.1215,538317389.0,65487819.9602,100324
1646697600000,2022-03-08,DOGEUSDT,0.1168,0.12,0.1152,0.117,545435466.0,64282780.3031,94497
1646611200000,2022-03-07,DOGEUSDT,0.1207,0.1226,0.1132,0.1167,511547343.0,60797673.3187,96499
1646524800000,2022-03-06,DOGEUSDT,0.1249,0.1256,0.1193,0.1207,386679370.0,47420631.5594,75202
1646438400000,2022-03-05,DOGEUSDT,0.1226,0.1256,0.1209,0.125,323924728.0,39959043.8724,58768
1646352000000,2022-03-04,DOGEUSDT,0.1297,0.1302,0.12,0.1226,660309989.0,83001834.0509,115814
1646265600000,2022-03-03,DOGEUSDT,0.133,0.1339,0.1271,0.1297,523496191.0,68490030.5126,100557
1646179200000,2022-03-02,DOGEUSDT,0.134,0.1373,0.1306,0.133,672511452.0,89853516.1337,116521
1646092800000,2022-03-01,DOGEUSDT,0.1334,0.139,0.1297,0.134,925222290.0,123564983.0935,158151
1646006400000,2022-02-28,DOGEUSDT,0.123,0.1349,0.1213,0.1335,734786347.0,93226670.4512,122865
1645920000000,2022-02-27,DOGEUSDT,0.1276,0.1284,0.1209,0.1229,635411701.0,79466421.6328,98850
1645833600000,2022-02-26,DOGEUSDT,0.1276,0.1306,0.1257,0.1276,531223949.0,67936605.6052,87364
1645747200000,2022-02-25,DOGEUSDT,0.1241,0.1284,0.1205,0.1276,799509758.0,99339704.0152,131729
1645660800000,2022-02-24,DOGEUSDT,0.1273,0.1277,0.1065,0.1241,2457565179.9,285892016.455516,340480
1645574400000,2022-02-23,DOGEUSDT,0.1313,0.1356,0.1272,0.1273,608946632.0,80213055.0623,88771
1645488000000,2022-02-22,DOGEUSDT,0.1283,0.1318,0.1238,0.1313,711049048.0,91140316.2741,105668
1645401600000,2022-02-21,DOGEUSDT,0.1367,0.1419,0.1271,0.1282,1003925366.0,136174984.9356,144334
1645315200000,2022-02-20,DOGEUSDT,0.1409,0.1411,0.135,0.1366,508576015.0,69748594.557,82037
1645228800000,2022-02-19,DOGEUSDT,0.1386,0.1465,0.1384,0.1409,677612304.0,96251390.2328,119164
1645142400000,2022-02-18,DOGEUSDT,0.1383,0.1422,0.136,0.1386,619882904.0,86323668.0815,100190
1645056000000,2022-02-17,DOGEUSDT,0.1487,0.15,0.1368,0.1383,740203412.0,106248232.2278,141390
1644969600000,2022-02-16,DOGEUSDT,0.1517,0.1517,0.1462,0.1487,432478291.0,64397688.0138,98490
1644883200000,2022-02-15,DOGEUSDT,0.1458,0.1524,0.1448,0.1517,600243216.0,89684396.7507,125329
1644796800000,2022-02-14,DOGEUSDT,0.1481,0.1506,0.1427,0.1457,901483820.0,131524397.0247,158846
1644710400000,2022-02-13,DOGEUSDT,0.1443,0.158,0.1437,0.148,1586345314.0,241312989.5697,296082
1644624000000,2022-02-12,DOGEUSDT,0.1446,0.1475,0.1402,0.1444,573672346.0,82327832.1591,117786
1644537600000,2022-02-11,DOGEUSDT,0.1515,0.1543,0.1419,0.1446,706523003.0,105560457.2996,154473
1644451200000,2022-02-10,DOGEUSDT,0.1594,0.1607,0.15,0.1514,921972005.0,143685718.0366,208286
1644364800000,2022-02-09,DOGEUSDT,0.1582,0.1624,0.1542,0.1594,691842118.0,109484358.685,163418
1644278400000,2022-02-08,DOGEUSDT,0.1653,0.1711,0.1529,0.1581,1273034951.0,204348469.3536,312226
1644192000000,2022-02-07,DOGEUSDT,0.154,0.1731,0.1513,0.1653,1810847856.0,293541596.5885,464947
1644105600000,2022-02-06,DOGEUSDT,0.1468,0.1559,0.1445,0.1539,705984242.0,106084049.9773,191837
1644019200000,2022-02-05,DOGEUSDT,0.1479,0.1507,0.1447,0.1469,526695035.0,78083669.3031,157132
1643932800000,2022-02-04,DOGEUSDT,0.138,0.1481,0.1369,0.1478,562305646.0,79672789.3674,144888
