https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT
1677628800,2023-03-01 00:00:00,ETH/USDT,1605.0,1667.9,1600.0,1665.6,707.86832398,1179025.480421088
1677542400,2023-02-28 00:00:00,ETH/USDT,1629.0,1645.5,1599.1,1608.5,272.93888727,439022.200173795
1677456000,2023-02-27 00:00:00,ETH/USDT,1639.6,1664.3,1590.1,1632.9,339.89775983,555019.052026407
1677369600,2023-02-26 00:00:00,ETH/USDT,1594.6,1650.0,1589.6,1638.8,413.18803198,677132.546808824
1677283200,2023-02-25 00:00:00,ETH/USDT,1608.3,1608.3,1560.0,1592.6,217.49080356,346375.85374965594
1677196800,2023-02-24 00:00:00,ETH/USDT,1652.2,1658.0,1560.0,1610.0,579.42630553,932876.3519033
1677110400,2023-02-23 00:00:00,ETH/USDT,1642.9,1677.3,1633.0,1650.3,264.83955734,437064.721478202
1677024000,2023-02-22 00:00:00,ETH/USDT,1659.0,1664.9,1594.8,1643.9,239.70978935,394058.922712465
1676937600,2023-02-21 00:00:00,ETH/USDT,1702.9,1714.3,1638.9,1655.0,357.96365617,592429.85096135
1676851200,2023-02-20 00:00:00,ETH/USDT,1660.0,1717.1,1651.8,1702.6,228.14130586,388433.38735723594
1676764800,2023-02-19 00:00:00,ETH/USDT,1691.2,1724.0,1670.0,1679.6,165.71465127,278334.328273092
1676678400,2023-02-18 00:00:00,ETH/USDT,1693.8,1710.3,1682.2,1690.1,454.88928170,768808.37500117
1676592000,2023-02-17 00:00:00,ETH/USDT,1644.0,1720.0,1644.0,1693.4,365.85213099,619533.998618466
1676505600,2023-02-16 00:00:00,ETH/USDT,1675.5,1740.0,1639.8,1639.8,321.48999481,527179.293489438
1676419200,2023-02-15 00:00:00,ETH/USDT,1556.1,1677.1,1545.5,1675.2,312.63345966,523723.57162243203
1676332800,2023-02-14 00:00:00,ETH/USDT,1505.6,1563.7,1496.4,1555.7,218.04204360,339208.00722852
1676246400,2023-02-13 00:00:00,ETH/USDT,1512.9,1524.2,1464.5,1507.1,182.63659178,275251.607471638
1676160000,2023-02-12 00:00:00,ETH/USDT,1535.9,1544.7,1503.7,1512.3,191.92090436,290241.983663628
1676073600,2023-02-11 00:00:00,ETH/USDT,1515.9,1540.0,1510.3,1540.0,101.39026401,156141.00657539998
1675987200,2023-02-10 00:00:00,ETH/USDT,1544.7,1552.1,1495.0,1515.9,239.58755105,363190.76863669505
1675900800,2023-02-09 00:00:00,ETH/USDT,1647.0,1655.6,1530.5,1548.1,512.42654747,793287.5381383068
1675814400,2023-02-08 00:00:00,ETH/USDT,1670.2,1692.0,1633.8,1651.3,352.10276918,581427.302746934
1675728000,2023-02-07 00:00:00,ETH/USDT,1617.5,1675.2,1617.5,1673.0,314.28491711,525798.6663250299
1675641600,2023-02-06 00:00:00,ETH/USDT,1629.1,1656.9,1608.6,1615.6,2160.57158156,3490619.4471683362
1675555200,2023-02-05 00:00:00,ETH/USDT,1666.3,1689.9,1611.9,1629.5,767.14979881,1250070.597160895
1675468800,2023-02-04 00:00:00,ETH/USDT,1664.0,1692.2,1646.7,1667.0,618.01249784,1030226.83389928
1675382400,2023-02-03 00:00:00,ETH/USDT,1646.9,1673.4,1626.1,1664.0,1576.45054688,2623213.71000832
1675296000,2023-02-02 00:00:00,ETH/USDT,1643.4,1713.1,1634.9,1640.0,2020.28188998,3313262.2995672
1675209600,2023-02-01 00:00:00,ETH/USDT,1585.9,1647.1,1559.9,1646.4,990.51601050,1630785.5596872
1675123200,2023-01-31 00:00:00,ETH/USDT,1565.6,1602.2,1561.9,1585.9,576.29112247,913940.091125173
1675036800,2023-01-30 00:00:00,ETH/USDT,1646.4,1647.2,1539.5,1566.3,1301.62390145,2038733.5168411348
1674950400,2023-01-29 00:00:00,ETH/USDT,1572.0,1660.4,1567.0,1645.8,768.46648591,1264742.142510678
1674864000,2023-01-28 00:00:00,ETH/USDT,1599.2,1604.6,1560.0,1570.8,818.31458233,1285408.545923964
1674777600,2023-01-27 00:00:00,ETH/USDT,1601.3,1621.1,1554.4,1597.1,1666.02707360,2660811.83924656
1674691200,2023-01-26 00:00:00,ETH/USDT,1616.0,1631.6,1580.0,1601.9,1355.97527508,2172136.793150652
1674604800,2023-01-25 00:00:00,ETH/USDT,1554.5,1635.5,1520.0,1612.7,1843.16722074,2972475.776887398
1674518400,2023-01-24 00:00:00,ETH/USDT,1625.4,1640.1,1540.0,1555.9,1230.02488390,1913795.7168600103
1674432000,2023-01-23 00:00:00,ETH/USDT,1626.5,1643.1,1590.0,1628.2,608.75385725,991173.03037445
1674345600,2023-01-22 00:00:00,ETH/USDT,1623.6,1662.4,1609.2,1628.0,1617.14438559,2632711.05974052
1674259200,2023-01-21 00:00:00,ETH/USDT,1655.2,1677.0,1610.1,1622.8,1568.52024644,2545394.655922832
1674172800,2023-01-20 00:00:00,ETH/USDT,1551.1,1662.0,1543.5,1658.4,1211.96256272,2009918.7140148482
1674086400,2023-01-19 00:00:00,ETH/USDT,1514.6,1563.5,1514.6,1552.8,617.38291715,958672.19375052
1674000000,2023-01-18 00:00:00,ETH/USDT,1567.3,1610.0,1504.1,1510.0,767.59262555,1159064.8645805
1673913600,2023-01-17 00:00:00,ETH/USDT,1567.6,1606.1,1545.9,1565.5,399.12749727,624834.096976185
1673827200,2023-01-16 00:00:00,ETH/USDT,1552.1,1604.1,1521.0,1576.6,726.16391403,1144870.026859698
1673740800,2023-01-15 00:00:00,ETH/USDT,1543.7,1564.9,1516.0,1554.0,148.05258297,230073.71393538002
1673654400,2023-01-14 00:00:00,ETH/USDT,1450.0,1600.7,1450.0,1553.2,2030.59129270,3153914.39582164
1673568000,2023-01-13 00:00:00,ETH/USDT,1416.1,1464.0,1402.0,1451.3,2553.55325118,3705971.833437534
1673481600,2023-01-12 00:00:00,ETH/USDT,1389.4,1435.3,1375.5,1416.8,1307.66305109,1852697.010784312
1673395200,2023-01-11 00:00:00,ETH/USDT,1335.0,1395.3,1321.6,1388.9,1333.62291942,1852268.872782438
1673308800,2023-01-10 00:00:00,ETH/USDT,1321.1,1344.7,1317.1,1335.8,1708.79524836,2282608.692759288
1673222400,2023-01-09 00:00:00,ETH/USDT,1289.9,1344.7,1285.7,1321.5,3297.38143449,4357489.565678535
1673136000,2023-01-08 00:00:00,ETH/USDT,1264.0,1293.2,1258.6,1289.1,908.21321130,1170777.6506868298
1673049600,2023-01-07 00:00:00,ETH/USDT,1269.0,1270.5,1261.7,1263.9,514.00176594,649646.8319715661
1672963200,2023-01-06 00:00:00,ETH/USDT,1251.8,1275.3,1238.7,1270.7,3091.65734717,3928568.991048919
1672876800,2023-01-05 00:00:00,ETH/USDT,1256.9,1259.0,1242.8,1250.8,1762.16053700,2204110.3996796
1672790400,2023-01-04 00:00:00,ETH/USDT,1215.0,1269.6,1215.0,1256.9,1233.94995494,1550951.6983640862
1672704000,2023-01-03 00:00:00,ETH/USDT,1214.2,1219.3,1180.0,1211.6,982.82038785,1190785.18191906
1672617600,2023-01-02 00:00:00,ETH/USDT,1199.7,1220.3,1193.7,1214.3,247.56600472,300619.399531496
1672531200,2023-01-01 00:00:00,ETH/USDT,1194.5,1203.0,1192.0,1200.0,18.54852224,22258.226688
1672444800,2022-12-31 00:00:00,ETH/USDT,1197.3,1207.3,1194.0,1194.8,44.97514215,53736.29984082
1672358400,2022-12-30 00:00:00,ETH/USDT,1200.4,1202.3,1185.7,1198.5,138.10944122,165524.16530217
1672272000,2022-12-29 00:00:00,ETH/USDT,1188.6,1206.0,1187.8,1201.0,52.74610214,63348.06867014
1672185600,2022-12-28 00:00:00,ETH/USDT,1210.3,1212.5,1183.6,1187.6,111.35345536,132243.363585536
1672099200,2022-12-27 00:00:00,ETH/USDT,1228.4,1233.0,1201.7,1213.0,63.13582189,76583.75195257
